TIMESTAMP,BUTTCOIN_OPEN_PRICE_USD,BUTTCOIN_HIGH_PRICE_USD,BUTTCOIN_LOW_PRICE_USD,BUTTCOIN_CLOSE_PRICE_USD,BUTTCOIN_VOLUME_USD,BUTTCOIN_DIVIDENDS_USD,BUTTCOIN_STOCK_SPLITS_USD
2025-04-27 00:00:00+00:00,0.007228999864310026,0.011037000454962254,0.007021999917924404,0.009101999923586845,6937270,0.0,0.0
2025-04-28 00:00:00+00:00,0.009101999923586845,0.010439000092446804,0.007687999866902828,0.007906000129878521,6736911,0.0,0.0
2025-04-29 00:00:00+00:00,0.007906000129878521,0.008597999811172485,0.006471000146120787,0.006508999969810247,5945410,0.0,0.0
2025-04-30 00:00:00+00:00,0.006508999969810247,0.0072559998370707035,0.006184000056236982,0.006767000071704388,4677660,0.0,0.0
2025-05-01 00:00:00+00:00,0.006767000071704388,0.0068789999932050705,0.005442999769002199,0.006428999826312065,5704645,0.0,0.0
2025-05-02 00:00:00+00:00,0.006428999826312065,0.0070859999395906925,0.005743999965488911,0.006273000035434961,3850537,0.0,0.0
2025-05-03 00:00:00+00:00,0.006273000035434961,0.006794000044465065,0.0054419999942183495,0.005584000144153833,3190109,0.0,0.0
2025-05-04 00:00:00+00:00,0.005584000144153833,0.005584000144153833,0.0035699999425560236,0.004002000205218792,4082974,0.0,0.0
2025-05-05 00:00:00+00:00,0.004002000205218792,0.004403000231832266,0.0037299999967217445,0.0037609999999403954,4211335,0.0,0.0
2025-05-06 00:00:00+00:00,0.0037579999770969152,0.0039019999094307423,0.0030249999836087227,0.0038689998909831047,4088276,0.0,0.0
2025-05-07 00:00:00+00:00,0.0038689998909831047,0.004594000056385994,0.0034360000863671303,0.00368200009688735,3669450,0.0,0.0
2025-05-08 00:00:00+00:00,0.0036830001045018435,0.00633700005710125,0.0036810000892728567,0.005659000016748905,11512565,0.0,0.0
2025-05-09 00:00:00+00:00,0.005665000062435865,0.007000999990850687,0.005193999968469143,0.007000999990850687,22960404,0.0,0.0
2025-05-10 00:00:00+00:00,0.007002000231295824,0.008352999575436115,0.006252999883145094,0.008022000081837177,19352872,0.0,0.0
2025-05-11 00:00:00+00:00,0.008022000081837177,0.008035999722778797,0.0067170001566410065,0.007230999879539013,14785286,0.0,0.0
2025-05-12 00:00:00+00:00,0.007230999879539013,0.00901000015437603,0.006769000086933374,0.008088000118732452,26793504,0.0,0.0
2025-05-13 00:00:00+00:00,0.008088000118732452,0.008100000210106373,0.005710999947041273,0.00571200018748641,14365517,0.0,0.0
2025-05-14 00:00:00+00:00,0.00571200018748641,0.005714999977499247,0.0038930000737309456,0.004108999855816364,10559412,0.0,0.0
2025-05-15 00:00:00+00:00,0.004108999855816364,0.004809000063687563,0.003986999858170748,0.004441000055521727,10237769,0.0,0.0
2025-05-16 00:00:00+00:00,0.004441000055521727,0.005127999931573868,0.004188000224530697,0.004333999939262867,5194377,0.0,0.0
2025-05-17 00:00:00+00:00,0.004333999939262867,0.004891999997198582,0.0039090001955628395,0.004745000042021275,5784624,0.0,0.0
2025-05-18 00:00:00+00:00,0.004741999786347151,0.005927999969571829,0.00471000000834465,0.005927999969571829,9303733,0.0,0.0
2025-05-19 00:00:00+00:00,0.005927999969571829,0.005927999969571829,0.004689000081270933,0.004896000027656555,6211136,0.0,0.0
2025-05-20 00:00:00+00:00,0.004896000027656555,0.008217999711632729,0.004846999887377024,0.007321999873965979,6649240,0.0,0.0
2025-05-21 00:00:00+00:00,0.007323999889194965,0.00749199977144599,0.006041000131517649,0.006639000028371811,9830480,0.0,0.0
2025-05-22 00:00:00+00:00,0.006639000028371811,0.00710600009188056,0.006023999769240618,0.006552000064402819,9175235,0.0,0.0
2025-05-23 00:00:00+00:00,0.006552000064402819,0.0068430001847445965,0.004728999920189381,0.004792000167071819,12622924,0.0,0.0
2025-05-24 00:00:00+00:00,0.004792000167071819,0.0055680000223219395,0.0046720001846551895,0.005413999781012535,4306986,0.0,0.0
2025-05-25 00:00:00+00:00,0.005413999781012535,0.006657999940216541,0.005090999882668257,0.00659500015899539,6563664,0.0,0.0
2025-05-26 00:00:00+00:00,0.00659500015899539,0.006603000219911337,0.00534699996933341,0.005663000047206879,4116351,0.0,0.0
2025-05-27 00:00:00+00:00,0.005663000047206879,0.006366000045090914,0.0054060001857578754,0.006308000069111586,6295258,0.0,0.0
2025-05-28 00:00:00+00:00,0.006308000069111586,0.006308000069111586,0.005394000094383955,0.005727999843657017,3829366,0.0,0.0
2025-05-29 00:00:00+00:00,0.005727999843657017,0.005925999954342842,0.004639000166207552,0.00469700014218688,5129149,0.0,0.0
2025-05-30 00:00:00+00:00,0.00469700014218688,0.00534099992364645,0.0038530000019818544,0.0038739999290555716,9761330,0.0,0.0
2025-05-31 00:00:00+00:00,0.0038739999290555716,0.004093000199645758,0.003567999927327037,0.003710000077262521,5306069,0.0,0.0
2025-06-01 00:00:00+00:00,0.003709979122504592,0.0037386412732303143,0.0033458927646279335,0.0035596576053649187,3254720,0.0,0.0
