TIMESTAMP,MANA_OPEN_PRICE_USD,MANA_HIGH_PRICE_USD,MANA_LOW_PRICE_USD,MANA_CLOSE_PRICE_USD
2021-09-21,0.6861,0.6949,0.5981,0.6309
2021-09-22,0.6309,0.7216,0.6013,0.7157
2021-09-23,0.7154,0.7776,0.7041,0.7738
2021-09-24,0.7738,0.7772,0.6446,0.7118
2021-09-25,0.7118,0.7158,0.665,0.6859
2021-09-26,0.6859,0.7582,0.6594,0.717
2021-09-27,0.7177,0.7237,0.664,0.6775
2021-09-28,0.6769,0.684,0.6234,0.6358
2021-09-29,0.6358,0.6617,0.6166,0.6431
2021-09-30,0.6431,0.6979,0.6366,0.686
2021-10-01,0.686,0.7577,0.6791,0.7577
2021-10-02,0.7579,0.7817,0.7381,0.7743
2021-10-03,0.775,0.7779,0.739,0.7501
2021-10-04,0.7501,0.8278,0.724,0.7618
2021-10-05,0.7625,0.7799,0.745,0.7762
2021-10-06,0.7762,0.7919,0.7256,0.7644
2021-10-07,0.7644,0.7809,0.7479,0.77
2021-10-08,0.7685,0.81,0.7629,0.788
2021-10-09,0.7887,0.8368,0.7853,0.8298
2021-10-10,0.829,0.8412,0.7725,0.7802
2021-10-11,0.7783,0.7991,0.7452,0.7558
2021-10-12,0.7558,0.7625,0.7119,0.7426
2021-10-13,0.7426,0.7635,0.7326,0.7622
2021-10-14,0.7622,0.7888,0.7594,0.776
2021-10-15,0.776,0.7766,0.7372,0.7563
2021-10-16,0.7553,0.8647,0.7553,0.8188
2021-10-17,0.8191,0.8201,0.74,0.7627
2021-10-18,0.7627,0.7716,0.7372,0.7491
2021-10-19,0.7491,0.7694,0.7419,0.7487
2021-10-20,0.7488,0.8432,0.7478,0.8089
2021-10-21,0.8095,0.8318,0.7808,0.7957
2021-10-22,0.7966,0.8136,0.7759,0.7812
2021-10-23,0.7812,0.7988,0.7794,0.7861
2021-10-24,0.7861,0.8006,0.7541,0.7709
2021-10-25,0.7709,0.8095,0.7701,0.8095
2021-10-26,0.8095,0.8558,0.8002,0.8148
2021-10-27,0.817,0.8568,0.7181,0.7742
2021-10-28,0.7756,1.018,0.7449,0.9183
2021-10-29,0.9201,1.586,0.8976,1.435
2021-10-30,1.436,3.172,1.287,3.039
2021-10-31,3.035,4.881,2.559,2.753
2021-11-01,2.755,3.515,2.628,3.026
2021-11-02,3.021,3.439,2.929,3.066
2021-11-03,3.072,3.231,2.714,2.846
2021-11-04,2.848,2.935,2.414,2.489
2021-11-05,2.488,2.738,2.357,2.661
2021-11-06,2.663,3.069,2.579,2.825
2021-11-07,2.824,2.982,2.732,2.834
2021-11-08,2.834,2.881,2.662,2.685
2021-11-09,2.685,2.709,2.511,2.549
2021-11-10,2.545,2.872,2.217,2.451
2021-11-11,2.451,2.848,2.401,2.703
2021-11-12,2.704,3.463,2.631,3.182
2021-11-13,3.188,3.793,3.151,3.185
2021-11-14,3.185,3.347,3.102,3.265
2021-11-15,3.266,3.499,3.163,3.241
2021-11-16,3.244,3.432,2.774,3.266
2021-11-17,3.265,3.517,3.124,3.24
2021-11-18,3.241,3.979,3.227,3.817
2021-11-19,3.823,4.319,3.697,4.278
2021-11-20,4.269,4.363,3.842,4.002
2021-11-21,4.0,4.112,3.615,3.694
2021-11-22,3.702,4.043,3.533,3.972
2021-11-23,3.969,4.304,3.92,4.05
2021-11-24,4.052,5.508,3.99,5.352
2021-11-25,5.356,5.908,4.667,5.089
2021-11-26,5.091,5.46,4.417,4.723
2021-11-27,4.72,4.948,4.353,4.694
2021-11-28,4.694,4.995,4.289,4.909
2021-11-29,4.903,5.24,4.81,4.936
2021-11-30,4.937,5.003,4.51,4.649
2021-12-01,4.653,4.821,4.442,4.485
2021-12-02,4.482,4.557,4.21,4.404
2021-12-03,4.4,4.44,3.683,3.885
2021-12-04,3.885,4.235,2.844,4.171
2021-12-05,4.174,4.176,3.512,3.643
2021-12-06,3.644,3.928,3.229,3.841
2021-12-07,3.839,4.144,3.673,3.752
2021-12-08,3.75,3.839,3.567,3.718
2021-12-09,3.718,3.895,3.41,3.511
2021-12-10,3.511,3.6,3.297,3.297
2021-12-11,3.302,3.462,3.163,3.427
2021-12-12,3.427,3.68,3.424,3.622
2021-12-13,3.623,3.694,3.112,3.211
2021-12-14,3.211,3.262,3.0,3.16
2021-12-15,3.158,3.41205,2.93357,3.29217
2021-12-16,3.29087,3.4253,3.14573,3.18175
2021-12-17,3.18265,3.22547,2.96869,3.08063
2021-12-18,3.08173,3.5003,3.02701,3.39946
2021-12-19,3.39996,3.61855,3.2536,3.31206
2021-12-20,3.31196,3.3291,3.0203,3.17545
2021-12-21,3.17437,3.3282,3.12785,3.30592
2021-12-22,3.30682,3.39106,3.22047,3.33156
2021-12-23,3.33217,3.74607,3.20716,3.67394
2021-12-24,3.67067,3.85903,3.48599,3.51095
2021-12-25,3.51211,3.84821,3.45403,3.73469
2021-12-26,3.73399,3.89625,3.62201,3.89515
2021-12-27,3.89375,3.97089,3.72222,3.78954
2021-12-28,3.79024,3.79166,3.29846,3.37638
2021-12-29,3.37818,3.46509,3.2074,3.30836
2021-12-30,3.30656,3.36754,3.16353,3.26735
2021-12-31,3.26805,3.41934,3.19042,3.27343
2022-01-01,3.27213,3.35777,3.26273,3.32917
2022-01-02,3.32997,3.38384,3.27075,3.33837
2022-01-03,3.34067,3.36347,3.2111,3.24612
2022-01-04,3.24642,3.3047,3.1294,3.19848
2022-01-05,3.19748,3.2676,2.6711,2.88561
2022-01-06,2.888,3.43877,2.78726,3.33067
2022-01-07,3.33487,3.43626,3.0145,3.0407
2022-01-08,3.0413,3.1351,2.83673,2.9599
2022-01-09,2.9594,3.0488,2.8414,2.9666
2022-01-10,2.967,2.9741,2.63254,2.7947
2022-01-11,2.7935,2.94259,2.7554,2.89559
2022-01-12,2.89627,3.10624,2.89179,3.07353
2022-01-13,3.07323,3.10145,2.89236,2.90556
2022-01-14,2.90456,3.01791,2.81461,2.95229
2022-01-15,2.95229,3.06003,2.91547,2.9932
2022-01-16,2.9938,3.19518,2.92746,3.10244
2022-01-17,3.10424,3.18587,2.86445,2.90746
2022-01-18,2.90836,2.93067,2.77561,2.86846
2022-01-19,2.86726,2.89806,2.70411,2.78163
2022-01-20,2.78233,2.89167,2.63926,2.67243
2022-01-21,2.67263,2.70284,2.15533,2.20836
2022-01-22,2.21894,2.26548,1.70551,1.9894
2022-01-23,1.9885,2.16025,1.976,2.03341
2022-01-24,2.03471,2.14133,1.81274,2.08813
2022-01-25,2.08663,2.17239,2.0094,2.11206
2022-01-26,2.11276,2.36278,2.06413,2.14319
2022-01-27,2.14349,2.35097,2.03362,2.22111
2022-01-28,2.21819,2.31479,2.16625,2.26298
2022-01-29,2.26295,2.41958,2.26295,2.35431
2022-01-30,2.35271,2.56327,2.33417,2.44353
2022-01-31,2.44398,2.83633,2.36585,2.77409
2022-02-01,2.77349,2.89464,2.65819,2.68991
2022-02-02,2.68961,2.74102,2.5044,2.57251
2022-02-03,2.57231,2.68444,2.44122,2.61291
2022-02-04,2.61531,2.79512,2.57869,2.76021
2022-02-05,2.76021,3.10197,2.76021,3.04332
2022-02-06,3.04182,3.3934,3.01191,3.20548
2022-02-07,3.20208,3.45946,3.1951,3.30541
2022-02-08,3.30761,3.44184,3.11649,3.40336
2022-02-09,3.40396,3.55325,3.25498,3.3691
2022-02-10,3.3697,3.3713,3.09228,3.20754
2022-02-11,3.20764,3.27276,2.86114,2.88517
2022-02-12,2.88286,3.02171,2.82169,2.94137
2022-02-13,2.93997,2.97578,2.75615,2.85581
2022-02-14,2.85671,2.89404,2.71883,2.84652
2022-02-15,2.84791,3.26226,2.83392,3.25405
2022-02-16,3.25445,3.40204,3.1663,3.29745
2022-02-17,3.29695,3.37859,3.01771,3.11288
2022-02-18,3.11158,3.17782,2.92014,2.94377
2022-02-19,2.94367,3.03882,2.81261,2.87204
2022-02-20,2.87063,2.89504,2.61361,2.74957
2022-02-21,2.74927,2.95578,2.51536,2.54707
2022-02-22,2.54557,2.61495,2.38201,2.56018
2022-02-23,2.56088,2.81089,2.54757,2.61707
2022-02-24,2.61227,2.68274,2.2008,2.54432
2022-02-25,2.54302,2.7511,2.51991,2.74937
2022-02-26,2.74927,2.84442,2.64952,2.68164
2022-02-27,2.68137,2.7497,2.50405,2.56688
2022-02-28,2.56623,2.86923,2.45548,2.79712
2022-03-01,2.80652,2.92828,2.7462,2.83305
2022-03-02,2.83385,2.85596,2.70594,2.76403
2022-03-03,2.76123,2.77003,2.58558,2.64433
2022-03-04,2.64459,2.65903,2.43593,2.47074
2022-03-05,2.47044,2.57131,2.41058,2.56577
2022-03-06,2.56497,2.59418,2.43619,2.47494
2022-03-07,2.47284,2.52666,2.30079,2.37441
2022-03-08,2.37591,2.44109,2.3384,2.37668
2022-03-09,2.37648,2.54761,2.37477,2.479
2022-03-10,2.4807,2.5129,2.3311,2.38565
2022-03-11,2.38675,2.41022,2.29796,2.33617
2022-03-12,2.33567,2.3584,2.29763,2.32023
2022-03-13,2.32116,2.44619,2.23667,2.24937
2022-03-14,2.24665,2.32096,2.22364,2.29006
2022-03-15,2.29086,2.32516,2.22855,2.27538
2022-03-16,2.27578,2.46504,2.24575,2.46104
2022-03-17,2.45974,2.53556,2.41498,2.45483
2022-03-18,2.45708,2.46703,2.35151,2.42941
2022-03-19,2.43011,2.55598,2.42806,2.49735
2022-03-20,2.49745,2.51371,2.37419,2.41156
2022-03-21,2.41281,2.47174,2.35384,2.41016
2022-03-22,2.41096,2.49375,2.39039,2.44172
2022-03-23,2.44162,2.55598,2.4039,2.52266
2022-03-24,2.52276,2.68904,2.5098,2.66567
2022-03-25,2.66547,2.72481,2.57123,2.58343
2022-03-26,2.58403,2.62895,2.54932,2.60214
2022-03-27,2.6038,2.71489,2.58293,2.70838
2022-03-28,2.70831,2.81913,2.68931,2.7633
2022-03-29,2.76796,2.78631,2.64499,2.66233
2022-03-30,2.66046,2.74885,2.59514,2.69161
2022-03-31,2.69111,2.84647,2.58167,2.62693
2022-04-01,2.62769,2.68617,2.45529,2.66286
2022-04-02,2.66276,2.76911,2.61284,2.6721
2022-04-03,2.67167,2.73349,2.60104,2.72429
2022-04-04,2.72722,2.76951,2.55621,2.64149
2022-04-05,2.64419,2.68681,2.57616,2.60026
2022-04-06,2.60062,2.60712,2.3174,2.40384
2022-04-07,2.40314,2.43384,2.2899,2.39264
2022-04-08,2.39244,2.44394,2.29169,2.29702
2022-04-09,2.29802,2.3374,2.24397,2.31639
2022-04-10,2.31669,2.35411,2.28398,2.30736
2022-04-11,2.30846,2.31273,2.04551,2.04551
2022-04-12,2.04521,2.19806,2.03461,2.12854
2022-04-13,2.12754,2.21837,2.10772,2.19246
2022-04-14,2.19276,2.23797,2.09553,2.13451
2022-04-15,2.13441,2.15433,2.10312,2.13843
2022-04-16,2.13843,2.19124,2.11121,2.14223
2022-04-17,2.14533,2.15973,2.10821,2.12422
2022-04-18,2.12402,2.12923,1.9623,2.08873
2022-04-19,2.08903,2.20314,2.06552,2.15093
2022-04-20,2.15063,2.23442,2.07151,2.11152
2022-04-21,2.11232,2.16313,2.03541,2.04001
2022-04-22,2.0395,2.08012,1.9992,2.0359
2022-04-23,2.03701,2.04951,1.9932,2.03291
2022-04-24,2.03351,2.03941,1.96119,1.9986
2022-04-25,1.9978,2.02761,1.84727,1.9843
2022-04-26,1.9844,2.0067,1.80418,1.8426
2022-04-27,1.84338,1.8896,1.7836,1.83588
2022-04-28,1.83518,1.8666,1.7822,1.80528
2022-04-29,1.80588,1.81688,1.61996,1.64806
2022-04-30,1.64736,1.69557,1.5327,1.5327
2022-05-01,1.5327,1.56096,1.3421,1.4962
2022-05-02,1.497,1.58316,1.43224,1.5071
2022-05-03,1.50745,1.5905,1.44741,1.48105
2022-05-04,1.48095,1.66133,1.45865,1.6395
2022-05-05,1.64,1.6781,1.41756,1.46741
2022-05-06,1.46741,1.48365,1.39302,1.44416
2022-05-07,1.44366,1.45865,1.37333,1.37333
2022-05-08,1.37373,1.39006,1.30698,1.35639
2022-05-09,1.35599,1.35859,1.08967,1.12997
2022-05-10,1.13077,1.22623,1.02209,1.06118
2022-05-11,1.06088,1.15612,0.74429,0.79824
2022-05-12,0.79684,0.826013,0.599895,0.721247
2022-05-13,0.721846,1.17387,0.69821,1.06319
2022-05-14,1.06339,1.31862,0.98193,1.18274
2022-05-15,1.18294,1.35953,1.16317,1.28905
2022-05-16,1.28925,1.34202,1.15441,1.20663
2022-05-17,1.20703,1.24688,1.14451,1.21312
2022-05-18,1.21422,1.23449,1.04174,1.05922
2022-05-19,1.05932,1.15666,0.97813,1.0953
2022-05-20,1.0953,1.15318,1.02097,1.05523
2022-05-21,1.05563,1.11683,1.03785,1.0728
2022-05-22,1.073,1.12633,1.0701,1.09239
2022-05-23,1.09229,1.13825,1.04904,1.06172
2022-05-24,1.06113,1.06113,0.97033,1.03815
2022-05-25,1.03835,1.05782,0.999,1.04934
2022-05-26,1.04874,1.10838,0.93657,1.0023
2022-05-27,1.0024,1.01678,0.903905,0.937661
2022-05-28,0.935863,0.968117,0.920147,0.951585
2022-05-29,0.950867,0.966665,0.916283,0.961341
2022-05-30,0.962037,1.09743,0.955995,1.08343
2022-05-31,1.08334,1.1275,1.04616,1.07514
2022-06-01,1.07594,1.1001,0.96694,0.97952
2022-06-02,0.97991,1.02747,0.95714,1.02508
2022-06-03,1.02628,1.03935,0.95985,0.99324
2022-06-04,0.99393,0.99613,0.94356,0.97946
2022-06-05,0.97926,0.99378,0.95433,0.98357
2022-06-06,0.98487,1.06161,0.97318,1.01853
2022-06-07,1.01824,1.02623,0.93691,1.01866
2022-06-08,1.01828,1.036,0.97079,0.99245
2022-06-09,0.99295,1.00328,0.96488,0.972083
2022-06-10,0.972183,0.980615,0.896622,0.903542
2022-06-11,0.903342,0.91462,0.795912,0.828563
2022-06-12,0.827963,0.878994,0.755162,0.833274
2022-06-13,0.833174,0.885538,0.739633,0.813867
2022-06-14,0.814375,0.877846,0.763629,0.788752
2022-06-15,0.789152,0.89104,0.753217,0.881376
2022-06-16,0.881676,0.908799,0.805632,0.834929
2022-06-17,0.810572,0.875273,0.79898,0.844485
2022-06-18,0.845284,0.855681,0.725025,0.764559
2022-06-19,0.76436,0.835097,0.748221,0.82233
2022-06-20,0.82173,0.848551,0.788673,0.818199
2022-06-21,0.818217,0.905575,0.80801,0.849265
2022-06-22,0.849764,0.881429,0.798101,0.842357
2022-06-23,0.842257,0.912287,0.833566,0.875224
2022-06-24,0.875424,0.936069,0.875124,0.933172
2022-06-25,0.932972,1.0457,0.917282,1.03827
2022-06-26,1.03797,1.0493,0.956626,0.976794
2022-06-27,0.976804,1.005,0.921143,0.958446
2022-06-28,0.959745,1.00482,0.896278,0.910479
2022-06-29,0.909471,0.912004,0.858074,0.886926
2022-06-30,0.886435,0.892827,0.798301,0.827506
2022-07-01,0.827406,0.903605,0.825508,0.83528
2022-07-02,0.834681,0.844186,0.810108,0.843087
2022-07-03,0.842588,0.844485,0.810545,0.83711
2022-07-04,0.825742,0.89892,0.82173,0.896323
2022-07-05,0.895924,0.9158,0.834997,0.891718
2022-07-06,0.891818,0.920886,0.859953,0.914193
2022-07-07,0.913794,0.947856,0.904704,0.931441
2022-07-08,0.931341,0.957429,0.886879,0.903757
2022-07-09,0.902958,0.922246,0.895562,0.911253
2022-07-10,0.910362,0.913352,0.858585,0.873476
2022-07-11,0.873076,0.873076,0.819779,0.823958
2022-07-12,0.823458,0.823576,0.787433,0.795204
2022-07-13,0.794029,0.816283,0.75397,0.793885
2022-07-14,0.794085,0.846992,0.785071,0.828802
2022-07-15,0.829002,0.874188,0.824305,0.849945
2022-07-16,0.849745,0.872326,0.820971,0.859642
2022-07-17,0.859428,0.880198,0.84014,0.851079
2022-07-18,0.851778,0.92973,0.835408,0.894794
2022-07-19,0.894931,1.02136,0.892786,1.01436
2022-07-20,1.01506,1.0218,0.911318,0.938747
2022-07-21,0.939047,0.946519,0.881697,0.937634
2022-07-22,0.937934,0.980139,0.903699,0.925103
2022-07-23,0.925103,1.02018,0.922083,0.968984
2022-07-24,0.968597,1.02992,0.960567,0.975085
2022-07-25,0.975095,0.986397,0.885106,0.910273
2022-07-26,0.910482,0.910691,0.843608,0.85592
2022-07-27,0.8557,0.938635,0.852151,0.932724
2022-07-28,0.933624,0.996909,0.922657,0.987698
2022-07-29,0.987607,1.0332,0.946674,0.972098
2022-07-30,0.971998,1.09487,0.967329,1.03245
2022-07-31,1.03125,1.04271,0.996389,1.00543
2022-08-01,1.00543,1.04021,0.96025,0.997299
2022-08-02,0.997279,1.02599,0.93928,0.97147
2022-08-03,0.97268,1.00395,0.93502,0.98535
2022-08-04,0.9853,1.02394,0.9595,0.97703
2022-08-05,0.97673,1.0555,0.97604,1.0335
2022-08-06,1.0334,1.09202,1.03281,1.06553
2022-08-07,1.06524,1.0847,1.02726,1.0736
2022-08-08,1.0737,1.11841,1.0547,1.09303
2022-08-09,1.09283,1.1059,1.00022,1.02621
2022-08-10,1.02651,1.07691,0.99628,1.06441
2022-08-11,1.06471,1.08889,1.05798,1.0647
2022-08-12,1.0645,1.06583,1.03111,1.05799
2022-08-13,1.05859,1.09745,1.05495,1.06842
2022-08-14,1.06852,1.12933,1.05527,1.06983
2022-08-15,1.06923,1.11553,1.03495,1.06317
2022-08-16,1.06255,1.06854,1.02267,1.03199
2022-08-17,1.03229,1.05793,0.96077,0.96967
2022-08-18,0.96978,0.99206,0.95472,0.97313
2022-08-19,0.9726,0.9743,0.83308,0.83848
2022-08-20,0.84028,0.8664,0.81104,0.83189
2022-08-21,0.83178,0.86187,0.82563,0.85798
2022-08-22,0.85748,0.85992,0.80275,0.81095
2022-08-23,0.81135,0.83802,0.80379,0.82922
2022-08-24,0.82982,0.85708,0.81167,0.84448
2022-08-25,0.84478,0.85345,0.82527,0.83943
2022-08-26,0.84003,0.84768,0.7837,0.79378
2022-08-27,0.79347,0.79527,0.75529,0.76742
2022-08-28,0.76722,0.79213,0.76722,0.7714
2022-08-29,0.7711,0.79036,0.74083,0.78875
2022-08-30,0.78846,0.805592,0.751683,0.770069
2022-08-31,0.770269,0.798908,0.768469,0.786092
2022-09-01,0.786192,0.787208,0.750732,0.775013
2022-09-02,0.774884,0.799388,0.767124,0.773466
2022-09-03,0.773466,0.78557,0.76454,0.78375
2022-09-04,0.78379,0.82182,0.78266,0.80831
2022-09-05,0.7937,0.7951,0.78,0.785879
2022-09-06,0.785079,0.814181,0.727127,0.7395
2022-09-07,0.7394,0.771762,0.721578,0.767054
2022-09-08,0.7673,0.770054,0.753688,0.763575
2022-09-09,0.779738,0.821084,0.779357,0.802813
2022-09-10,0.802821,0.831387,0.797861,0.816605
2022-09-11,0.816613,0.821474,0.792638,0.792978
2022-09-12,0.792938,0.822955,0.783014,0.803721
2022-09-13,0.796089,0.802331,0.733357,0.739265
2022-09-14,0.738975,0.745917,0.719953,0.741845
2022-09-15,0.741835,0.749322,0.709678,0.723875
2022-09-16,0.722635,0.74352,0.710419,0.741536
2022-09-17,0.742066,0.751235,0.73361,0.74823
2022-09-18,0.74823,0.75505,0.69653,0.70706
2022-09-19,0.707719,0.731876,0.689931,0.727833
2022-09-20,0.728813,0.733887,0.70493,0.708731
2022-09-21,0.705684,0.73738,0.69107,0.69819
2022-09-22,0.67998,0.71859,0.6692,0.71487
2022-09-23,0.715041,0.733967,0.689401,0.719958
2022-09-24,0.71938,0.730678,0.711695,0.716587
2022-09-25,0.71653,0.718302,0.693923,0.6979
2022-09-26,0.69807,0.70573,0.68186,0.69798
2022-09-27,0.69748,0.72463,0.684262,0.691801
2022-09-28,0.692461,0.70856,0.671753,0.70802
2022-09-29,0.70643,0.70851,0.68708,0.705
2022-09-30,0.70473,0.717502,0.69377,0.69637
2022-10-01,0.69663,0.70284,0.69042,0.69378
2022-10-02,0.69364,0.69686,0.68086,0.69079
2022-10-03,0.691619,0.694669,0.67413,0.693309
2022-10-04,0.693289,0.708482,0.691809,0.70141
2022-10-05,0.70141,0.714944,0.689259,0.70136
2022-10-06,0.70154,0.712445,0.695477,0.696238
2022-10-07,0.695048,0.700174,0.684437,0.692927
2022-10-08,0.692899,0.700504,0.691498,0.69271
2022-10-09,0.686809,0.695399,0.685663,0.692048
2022-10-10,0.691238,0.69925,0.676465,0.683662
2022-10-11,0.68373,0.68393,0.638416,0.653651
2022-10-12,0.653281,0.65987,0.645124,0.65017
2022-10-13,0.65017,0.651203,0.586087,0.638931
2022-10-14,0.638817,0.655522,0.616532,0.619035
2022-10-15,0.619035,0.656702,0.614441,0.643352
2022-10-16,0.64352,0.646896,0.632933,0.636755
2022-10-17,0.637315,0.648938,0.635306,0.646533
2022-10-18,0.64662,0.656506,0.619426,0.630142
2022-10-19,0.630403,0.633671,0.613212,0.62102
2022-10-20,0.621004,0.621861,0.597078,0.602608
2022-10-21,0.602608,0.616259,0.583088,0.612699
2022-10-22,0.612559,0.617492,0.604872,0.609105
2022-10-23,0.611245,0.61837,0.600604,0.61536
2022-10-24,0.61531,0.624727,0.595638,0.604134
2022-10-25,0.603834,0.634889,0.60154,0.62469
2022-10-26,0.625913,0.646927,0.621375,0.640659
2022-10-27,0.640099,0.668307,0.62482,0.630118
2022-10-28,0.629318,0.647549,0.615672,0.642879
2022-10-29,0.642568,0.677951,0.641132,0.66609
2022-10-30,0.66533,0.730729,0.65267,0.672745
2022-10-31,0.669297,0.689168,0.656239,0.675283
2022-11-01,0.675289,0.684623,0.651122,0.651555
2022-11-02,0.651125,0.654708,0.607661,0.617863
2022-11-03,0.617903,0.650682,0.616523,0.640014
2022-11-04,0.639824,0.697816,0.633255,0.694976
2022-11-05,0.694979,0.743512,0.690365,0.713746
2022-11-06,0.714106,0.715599,0.675538,0.682175
2022-11-07,0.681084,0.681885,0.644175,0.655449
2022-11-08,0.655567,0.693268,0.502152,0.560266
2022-11-09,0.559975,0.578236,0.455422,0.463814
2022-11-10,0.466696,0.573288,0.453324,0.534876
2022-11-11,0.535292,0.611106,0.479778,0.492334
2022-11-12,0.490008,0.502121,0.465071,0.466419
2022-11-13,0.466479,0.472799,0.436391,0.450109
2022-11-14,0.450588,0.453929,0.411511,0.43493
2022-11-15,0.440247,0.460759,0.433039,0.445784
2022-11-16,0.446435,0.455834,0.424812,0.430384
2022-11-17,0.430354,0.433547,0.411139,0.417214
2022-11-18,0.41721,0.42417,0.405415,0.409998
2022-11-19,0.409958,0.424651,0.402439,0.416412
2022-11-20,0.416685,0.41993,0.38078,0.385114
2022-11-21,0.385118,0.386662,0.356774,0.366496
2022-11-22,0.366749,0.382364,0.355579,0.381294
2022-11-23,0.381304,0.395858,0.378341,0.392628
2022-11-24,0.392642,0.404757,0.385169,0.389842
2022-11-25,0.393321,0.394316,0.381582,0.390911
2022-11-26,0.390886,0.404183,0.389604,0.394901
2022-11-27,0.394477,0.411969,0.393708,0.409398
2022-11-28,0.409398,0.410114,0.380521,0.385493
2022-11-29,0.386779,0.399054,0.382463,0.392235
2022-11-30,0.392195,0.411631,0.392195,0.409716
2022-12-01,0.409916,0.412801,0.400074,0.404604
2022-12-02,0.404284,0.424591,0.39801,0.420105
2022-12-03,0.420855,0.422382,0.405611,0.405971
2022-12-04,0.405921,0.414371,0.40342,0.409081
2022-12-05,0.409101,0.428336,0.408911,0.417858
2022-12-06,0.417892,0.423838,0.411236,0.412972
2022-12-07,0.41263,0.418436,0.387173,0.39193
2022-12-08,0.39193,0.403511,0.389069,0.400558
2022-12-09,0.40059,0.402886,0.393976,0.394682
2022-12-10,0.3947,0.405456,0.394546,0.402002
2022-12-11,0.402002,0.40249,0.388269,0.389208
2022-12-12,0.389058,0.391398,0.370973,0.383334
2022-12-13,0.383377,0.39471,0.370764,0.390006
2022-12-14,0.390006,0.393761,0.37991,0.382597
2022-12-15,0.382587,0.38283,0.371144,0.375305
2022-12-16,0.375365,0.379718,0.338884,0.347875
2022-12-17,0.346995,0.347529,0.324876,0.329193
2022-12-18,0.333553,0.334777,0.330773,0.331903
2022-12-19,0.331286,0.33129,0.296853,0.300847
2022-12-20,0.301047,0.318344,0.300486,0.315693
2022-12-21,0.315693,0.317256,0.30135,0.303465
2022-12-22,0.303735,0.31134,0.299442,0.309997
2022-12-23,0.309797,0.338443,0.30913,0.335516
2022-12-24,0.335436,0.33574,0.325031,0.328397
2022-12-25,0.328397,0.33183,0.324408,0.327677
2022-12-26,0.328027,0.333717,0.325115,0.325565
2022-12-27,0.325675,0.330487,0.314923,0.320115
2022-12-28,0.320625,0.322721,0.302674,0.304396
2022-12-29,0.304489,0.306597,0.287629,0.290826
2022-12-30,0.29542,0.29582,0.28551,0.293703
2022-12-31,0.29211,0.299901,0.291581,0.296822
2023-01-01,0.296822,0.301302,0.290977,0.301008
2023-01-02,0.301008,0.312835,0.295929,0.310338
2023-01-03,0.310348,0.31337,0.304522,0.305631
2023-01-04,0.305641,0.328135,0.305331,0.321844
2023-01-05,0.322044,0.33246,0.318513,0.322037
2023-01-06,0.322053,0.324733,0.311482,0.324699
2023-01-07,0.329451,0.359932,0.326362,0.349386
2023-01-08,0.349225,0.391578,0.339586,0.374615
2023-01-09,0.375035,0.429164,0.374315,0.400516
2023-01-10,0.40059,0.416237,0.39132,0.397986
2023-01-11,0.39806,0.402903,0.379743,0.396624
2023-01-12,0.39633,0.416966,0.389849,0.411007
2023-01-13,0.410307,0.542865,0.406411,0.519837
2023-01-14,0.519557,0.636209,0.517342,0.59272
2023-01-15,0.59291,0.719583,0.552333,0.693371
2023-01-16,0.702658,0.735581,0.669374,0.702544
2023-01-17,0.698085,0.75015,0.678084,0.692799
2023-01-18,0.692806,0.712731,0.631323,0.649648
2023-01-19,0.651981,0.678802,0.627174,0.643554
2023-01-20,0.643194,0.749302,0.617369,0.725971
2023-01-21,0.726381,0.779958,0.716645,0.729786
2023-01-22,0.729038,0.756371,0.68995,0.719504
2023-01-23,0.719804,0.749095,0.710041,0.729149
2023-01-24,0.729119,0.743952,0.648607,0.666593
2023-01-25,0.666043,0.715996,0.636715,0.682746
2023-01-26,0.682986,0.700986,0.657896,0.676384
2023-01-27,0.676694,0.694721,0.649238,0.674436
2023-01-28,0.674166,0.732966,0.674116,0.693862
2023-01-29,0.693409,0.811074,0.682364,0.79279
2023-01-30,0.793382,0.814783,0.710933,0.737512
2023-01-31,0.739322,0.756703,0.722497,0.742887
2023-02-01,0.742897,0.814099,0.707747,0.796408
2023-02-02,0.7964,0.842536,0.772204,0.789218
2023-02-03,0.789488,0.797282,0.76296,0.787213
2023-02-04,0.787723,0.807697,0.773042,0.789321
2023-02-05,0.789603,0.791713,0.718271,0.739595
2023-02-06,0.738695,0.745826,0.712408,0.719989
2023-02-07,0.720039,0.824698,0.701579,0.796606
2023-02-08,0.796688,0.824661,0.738794,0.761243
2023-02-09,0.760451,0.77181,0.661345,0.67079
2023-02-10,0.669597,0.720295,0.664039,0.688773
2023-02-11,0.68843,0.697214,0.678718,0.693092
2023-02-12,0.692909,0.699793,0.651571,0.666147
2023-02-13,0.666387,0.667887,0.615543,0.634062
2023-02-14,0.634062,0.686011,0.628033,0.671295
2023-02-15,0.671589,0.730247,0.658864,0.724168
2023-02-16,0.7235,0.7491,0.684423,0.685163
2023-02-17,0.684563,0.730184,0.674641,0.716805
2023-02-18,0.716582,0.736558,0.706845,0.714244
2023-02-19,0.714251,0.755213,0.701563,0.717828
2023-02-20,0.718328,0.760231,0.705803,0.74147
2023-02-21,0.74259,0.74868,0.689308,0.700096
2023-02-22,0.700129,0.707882,0.672007,0.69894
2023-02-23,0.698937,0.716795,0.683645,0.69082
2023-02-24,0.702824,0.705276,0.650489,0.657673
2023-02-25,0.657673,0.67078,0.621277,0.646125
