,XRP
XQN,0.34153787466475793
CLUB,0.346396299074713
2GIVE,0.3473088361734215
AMS,0.36664106472240904
PXC,0.38276900815391895
CYT,0.3978020024781078
NMC,0.414797139125054
ACOIN,0.415035759327649
RBY,0.4226396281722859
CETI,0.42465671509630387
ZOOM,0.4350080309575033
CKC,0.44178516221652553
EDRC,0.44783902559801864
KURT,0.44957509576795307
LAMB,0.452262492202882
SILK,0.4808144753758085
ZYD,0.4888056911964914
BLAZR,0.4889502276940888
CRW,0.4970707608227991
VAL,0.507151671781928
SXC,0.5100619022141184
NXS,0.5243830566872846
TAB,0.5282728534521771
KIN,0.5358784587216386
SIGNA,0.5403256816023981
BTCS,0.5537328205496173
FOREX,0.5544793213833682
IRL,0.5553665257709341
CANN,0.5624923403618046
NEVA,0.5863690988943262
PTOY,0.5884101205296823
SWT,0.5898010650421882
HVCO,0.5899201955923832
LOG,0.5937213107276386
ICOB,0.6059623527323049
BOLI,0.6108342435106724
AMBER,0.6381887405281171
WYZ,0.6440324479935061
CF,0.648221760043302
MNTC,0.6515055077397454
NEWB,0.6516262125550657
DEM,0.652934775651547
WINGS,0.663639722366154
XWC,0.6681568061366475
XCP,0.6696052610314448
NXT,0.6756414939508854
ALIAS,0.6885064730256559
SLS,0.7345915593522884
SKR,0.735755329245052
CARBON,0.7368577736318234
MST,0.738090404501961
LMC,0.7403543605435748
MCN,0.74926995311793
GLC,0.7534821525871003
XPTX,0.7647033137366377
AXIOM,0.7795258428988165
ADC,0.7933677299268065
MAY,0.811959469406614
LDOGE,0.815655061895588
DCY,0.8291199425809253
BSTY,0.8342930297994874
42,0.8468699626383385
QTZ,0.8570037717832601
LUN,0.8637444814865177
CLAM,0.8657224223760109
HBN,0.8722356377824253
RBIES,0.878576156722738
ARGUS,0.8850151357261787
IXC,0.8922318515677847
ILC,0.892372487087656
XPM,0.8932269144191011
ZENI,0.8985874506692247
PIE,0.8998276759103212
PAK,0.9030245959281239
POT,0.9140672353408008
XBC,0.9230947046525079
XBY,0.9243937243654605
FRC,0.9263338071887061
ZER,0.928195301294641
WC,0.9288447465277748
BS,0.9290098860406879
CLOAK,0.9330827416596051
HNC,0.933262418651021
SIB,0.939016272031726
BIS,0.9406139432415961
XST,0.9474184022058497
DGC,0.9519984844287781
LUNC,0.9545889284890154
GCC,0.957389217553776
SWIFT,0.9574383641360934
TES,0.9587980089071425
INF,0.9588569186748296
CNT,0.9616465355350102
HMQ,0.9663024277203769
BRIT,0.969035810326719
OK,0.9777257866584884
SONG,0.9824068168550522
RDD,0.9833922455350004
PASC,0.9955745421586619
BTA,0.9968481476883322
LOOK,0.9983553786720193
