Lag,BTC,DOGE,ETH,LTC,MIOTA,USDT,XEM,XLM,XMR
20,0.010241307810427749,8.177340131395382e-09,0.0009534131978914112,9.227605039041204e-06,2.7212630526571555e-09,0.010928765886420106,6.51340535707438e-17,0.01087582016013527,0.003908088000674308
21,0.0010810681301714825,1.4669383377082263e-08,0.0017858447625701238,1.5934612043872503e-05,3.6190030364456098e-09,0.012738881692469211,6.646722168868034e-19,0.010433412920625388,0.006209700581462027
22,0.000952618592315847,1.993707792817168e-08,0.001969176819713166,9.531093288257907e-06,7.1857476988447865e-09,0.012636443849700021,1.347449494384106e-19,0.012831334295839675,0.008673729433722395
23,0.0011905844662570737,5.907326705731452e-09,0.0009679947274648507,1.6670990572874057e-05,8.067489711122131e-09,0.005518619336723168,1.5633977507485865e-19,0.016952040467849927,0.007777208668983903
24,0.0016344824037375868,1.0536325594720335e-08,0.0014856480551141448,1.6247081680632173e-05,4.511488485738357e-10,0.005618209512168473,5.2611333696881205e-19,0.003302480106268833,0.008431996114699022
25,0.0010924263507168556,2.574059019067306e-08,0.0007347414724352882,4.284620143399995e-06,1.885574240627066e-11,0.01002110694759341,5.73092682371673e-19,0.0025410843844673936,0.008423829318267299
26,0.000495442516957906,1.946850835529399e-08,0.0005836103000435854,3.052766894948576e-07,1.1712986621821131e-12,0.0012437498538330298,3.825816227994007e-21,0.004784519814677758,0.004728041827077134
27,0.000729307202449384,3.61741296820468e-08,0.0008675216056769395,6.473006272981869e-07,1.6303378431522657e-12,0.0004042002819072675,8.429042242303543e-21,0.006248440652755085,0.0062548867334509105
28,0.00010355118890649789,7.261361298826105e-08,0.0013491638823123848,9.861630294404262e-07,2.1245904256136705e-12,0.0006025510005078308,8.985030595721281e-22,0.004558557317534412,0.008613175902359674
29,0.0001914931679991699,6.908804923096918e-08,0.001025910640306063,8.451495557966093e-07,1.4837545492087343e-12,0.0005485212906686059,4.932181000348872e-22,0.006589816440898804,0.008204843116936616
30,0.0003042090436962645,1.222919551192222e-07,0.0012946955742083825,1.3827624700917514e-06,2.474883935089883e-12,0.00038728961783972293,6.743815022600044e-22,0.004895998951215475,0.012279831676923274
