TIMESTAMP,DBZ29850_OPEN_PRICE_USD,DBZ29850_HIGH_PRICE_USD,DBZ29850_LOW_PRICE_USD,DBZ29850_CLOSE_PRICE_USD,DBZ29850_VOLUME_USD,DBZ29850_DIVIDENDS_USD,DBZ29850_STOCK_SPLITS_USD
2025-01-05 00:00:00+00:00,,,,0.0,1183202,0.0,0.0
2025-01-06 00:00:00+00:00,,,,0.0,1282355,0.0,0.0
2025-01-07 00:00:00+00:00,,,,0.0,1358983,0.0,0.0
2025-01-08 00:00:00+00:00,,,,0.0,1294279,0.0,0.0
2025-01-09 00:00:00+00:00,,,,0.0,1175396,0.0,0.0
2025-01-10 00:00:00+00:00,,,,0.0,1180901,0.0,0.0
2025-01-11 00:00:00+00:00,,,,0.0,1050918,0.0,0.0
2025-01-12 00:00:00+00:00,,,,0.0,1120930,0.0,0.0
2025-01-13 00:00:00+00:00,,,,0.0,1206108,0.0,0.0
2025-01-14 00:00:00+00:00,,,,0.0,1263440,0.0,0.0
2025-01-15 00:00:00+00:00,,,,0.0,1370062,0.0,0.0
2025-01-16 00:00:00+00:00,,,,0.0,1389951,0.0,0.0
2025-01-17 00:00:00+00:00,,,,0.0,1481719,0.0,0.0
2025-01-18 00:00:00+00:00,,,,0.0,1435991,0.0,0.0
2025-01-19 00:00:00+00:00,,,,0.0,1285945,0.0,0.0
2025-01-20 00:00:00+00:00,,,,0.0,1358539,0.0,0.0
2025-01-21 00:00:00+00:00,,,,0.0,1275144,0.0,0.0
2025-01-22 00:00:00+00:00,,,,0.0,1294308,0.0,0.0
2025-01-23 00:00:00+00:00,,,,0.0,1182099,0.0,0.0
2025-01-24 00:00:00+00:00,,,,0.0,1126998,0.0,0.0
2025-01-25 00:00:00+00:00,,,,0.0,1243844,0.0,0.0
2025-01-26 00:00:00+00:00,,,,0.0,1326616,0.0,0.0
2025-01-27 00:00:00+00:00,,,,0.0,1435001,0.0,0.0
2025-01-28 00:00:00+00:00,,,,0.0,1283753,0.0,0.0
2025-01-29 00:00:00+00:00,,,,0.0,1385687,0.0,0.0
2025-01-30 00:00:00+00:00,,,,0.0,1294029,0.0,0.0
2025-01-31 00:00:00+00:00,,,,0.0,1173204,0.0,0.0
2025-02-01 00:00:00+00:00,,,,0.0,1256511,0.0,0.0
2025-02-02 00:00:00+00:00,,,,0.0,1279826,0.0,0.0
2025-02-03 00:00:00+00:00,,,,0.0,1224133,0.0,0.0
2025-02-04 00:00:00+00:00,,,,0.0,1052106,0.0,0.0
2025-02-05 00:00:00+00:00,,,,0.0,1160363,0.0,0.0
2025-02-06 00:00:00+00:00,,,,0.0,1225317,0.0,0.0
2025-02-07 00:00:00+00:00,,,,0.0,1360210,0.0,0.0
2025-02-08 00:00:00+00:00,,,,0.0,1316180,0.0,0.0
2025-02-09 00:00:00+00:00,,,,0.0,1228276,0.0,0.0
2025-02-10 00:00:00+00:00,,,,0.0,1215511,0.0,0.0
2025-02-11 00:00:00+00:00,,,,0.0,1051828,0.0,0.0
2025-02-12 00:00:00+00:00,,,,0.0,1177192,0.0,0.0
2025-02-13 00:00:00+00:00,,,,0.0,1245459,0.0,0.0
2025-02-14 00:00:00+00:00,,,,0.0,1278850,0.0,0.0
2025-02-15 00:00:00+00:00,,,,0.0,1333571,0.0,0.0
2025-02-16 00:00:00+00:00,,,,0.0,1353053,0.0,0.0
2025-02-17 00:00:00+00:00,,,,0.0,1372416,0.0,0.0
2025-02-18 00:00:00+00:00,,,,0.0,1320969,0.0,0.0
2025-02-19 00:00:00+00:00,,,,0.0,1214374,0.0,0.0
2025-02-20 00:00:00+00:00,,,,0.0,1323661,0.0,0.0
2025-02-21 00:00:00+00:00,,,,0.0,1157382,0.0,0.0
2025-02-22 00:00:00+00:00,,,,0.0,1199824,0.0,0.0
2025-02-23 00:00:00+00:00,,,,0.0,1099365,0.0,0.0
2025-02-24 00:00:00+00:00,,,,0.0,989118,0.0,0.0
2025-02-25 00:00:00+00:00,,,,0.0,1037991,0.0,0.0
2025-02-26 00:00:00+00:00,,,,0.0,1092350,0.0,0.0
2025-02-27 00:00:00+00:00,,,,0.0,1179382,0.0,0.0
2025-02-28 00:00:00+00:00,,,,0.0,1073114,0.0,0.0
2025-03-01 00:00:00+00:00,,,,0.0,1059128,0.0,0.0
2025-03-02 00:00:00+00:00,,,,0.0,1222338,0.0,0.0
2025-03-03 00:00:00+00:00,,,,0.0,1040189,0.0,0.0
2025-03-04 00:00:00+00:00,,,,0.0,945735,0.0,0.0
2025-03-05 00:00:00+00:00,,,,0.0,1094500,0.0,0.0
2025-03-06 00:00:00+00:00,,,,0.0,1130437,0.0,0.0
2025-03-07 00:00:00+00:00,,,,0.0,1209423,0.0,0.0
2025-03-08 00:00:00+00:00,,,,0.0,1172183,0.0,0.0
2025-03-09 00:00:00+00:00,,,,0.0,1017884,0.0,0.0
2025-03-10 00:00:00+00:00,,,,0.0,984349,0.0,0.0
2025-03-11 00:00:00+00:00,,,,0.0,915835,0.0,0.0
2025-03-12 00:00:00+00:00,,,,0.0,924721,0.0,0.0
2025-03-13 00:00:00+00:00,,,,0.0,924542,0.0,0.0
2025-03-14 00:00:00+00:00,,,,0.0,924985,0.0,0.0
2025-03-15 00:00:00+00:00,,,,0.0,925007,0.0,0.0
2025-03-16 00:00:00+00:00,,,,0.0,925082,0.0,0.0
2025-03-17 00:00:00+00:00,,,,0.0,924987,0.0,0.0
2025-03-18 00:00:00+00:00,,,,0.0,924788,0.0,0.0
2025-03-19 00:00:00+00:00,,,,0.0,925227,0.0,0.0
2025-03-20 00:00:00+00:00,,,,0.0,924488,0.0,0.0
2025-03-21 00:00:00+00:00,,,,0.0,924593,0.0,0.0
2025-03-22 00:00:00+00:00,,,,0.0,924841,0.0,0.0
2025-03-23 00:00:00+00:00,,,,0.0,924974,0.0,0.0
2025-03-24 00:00:00+00:00,,,,0.0,925126,0.0,0.0
2025-03-25 00:00:00+00:00,,,,0.0,925132,0.0,0.0
2025-03-26 00:00:00+00:00,,,,0.0,924968,0.0,0.0
2025-03-27 00:00:00+00:00,,,,0.0,924697,0.0,0.0
2025-03-28 00:00:00+00:00,,,,0.0,924469,0.0,0.0
2025-03-29 00:00:00+00:00,,,,0.0,924666,0.0,0.0
2025-03-30 00:00:00+00:00,,,,0.0,924838,0.0,0.0
2025-03-31 00:00:00+00:00,,,,0.0,924741,0.0,0.0
2025-04-01 00:00:00+00:00,,,,0.0,924994,0.0,0.0
2025-04-02 00:00:00+00:00,,,,0.0,924875,0.0,0.0
2025-04-03 00:00:00+00:00,,,,0.0,924559,0.0,0.0
2025-04-04 00:00:00+00:00,,,,0.0,924622,0.0,0.0
2025-04-05 00:00:00+00:00,,,,0.0,924638,0.0,0.0
2025-04-06 00:00:00+00:00,,,,0.0,924288,0.0,0.0
2025-04-07 00:00:00+00:00,,,,0.0,924711,0.0,0.0
2025-04-08 00:00:00+00:00,,,,0.0,924063,0.0,0.0
2025-04-09 00:00:00+00:00,,,,0.0,924671,0.0,0.0
2025-05-27 00:00:00+00:00,,,,0.0,42,0.0,0.0
2025-06-01 00:00:00+00:00,2.5996413910434057e-08,2.5996413910434057e-08,2.5996413910434057e-08,2.5996413910434057e-08,20,0.0,0.0
