,K,Alpha,Tau,MSE
634,12,2250,0.2,9.827805206274445e-05
635,14,3500,0.15,9.841350708234659e-05
636,13,5000,0.1,9.85972208065485e-05
637,10,3500,0.25,9.896530626799355e-05
638,15,6250,0.2,9.902543262754454e-05
639,13,5250,0.3,0.00010147584540234436
640,15,6500,0.1,0.0001019603769589337
641,14,6250,0.2,0.00010203535008032864
642,15,5000,0.15,0.00010231635589786993
643,15,3000,0.05,0.00010276912170286903
644,8,1500,0.25,0.00010290525876214427
645,9,1750,0.3,0.00010344354055914194
646,15,1750,0.0,0.00010345093842308992
647,13,4250,0.15,0.00010363523941376909
648,9,1000,0.2,0.0001044959420222402
649,6,1000,0.3,0.00010479926787675096
650,7,500,0.05,0.0001049889745034012
651,13,6000,0.2,0.00010501797189196898
652,15,5000,0.25,0.0001058290579203154
653,9,750,0.0,0.00010607672454242369
654,9,1500,0.2,0.00010611507685740962
655,12,2250,0.15,0.00010620873236727057
656,15,7000,0.15,0.0001063932734908001
657,15,4500,0.25,0.00010666988896894668
658,10,1750,0.1,0.00010673493871105672
659,14,4000,0.1,0.000106907101005354
660,9,2000,0.2,0.00010697563110555403
661,8,1500,0.1,0.00010708861748110496
662,11,4250,0.25,0.00010711279489561088
663,14,4500,0.1,0.00010756666227398418
664,14,4500,0.15,0.00010758200786273748
665,14,4750,0.25,0.00010842045250380669
666,15,4750,0.1,0.00010857013946546202
667,15,4500,0.15,0.0001093823754762611
668,14,1750,0.0,0.00010986550659089154
669,15,4000,0.05,0.00011011573578324152
670,15,5000,0.3,0.00011039364752858499
671,3,250,0.1,0.00011041391507909723
672,15,5500,0.3,0.00011047643090856624
673,12,2500,0.1,0.00011122534684873625
674,15,4000,0.1,0.0001114614701252497
675,10,2000,0.3,0.00011155370430728963
676,14,6000,0.25,0.00011176188803355015
677,12,3250,0.15,0.0001119911864888567
678,12,2500,0.05,0.00011202223158704832
679,13,3750,0.05,0.00011283178066666004
680,13,4750,0.2,0.00011297483166675129
681,12,3000,0.3,0.00011308650561571509
682,9,1250,0.1,0.00011322403960954637
683,11,1000,0.0,0.000113677582167013
684,9,2750,0.15,0.00011408718020079556
685,14,6250,0.25,0.00011409531433804111
686,15,2000,0.0,0.00011416014852176211
687,11,2500,0.1,0.00011469597012641538
688,13,3500,0.05,0.00011487206445747655
689,15,4750,0.05,0.00011489569779915638
690,15,5750,0.15,0.00011495521248558298
691,11,3000,0.1,0.00011495802036098961
692,11,4000,0.3,0.00011650199331763519
693,13,4000,0.15,0.00011652760952963571
694,13,4500,0.3,0.00011669684633089506
695,11,3000,0.3,0.00011718473736902899
696,11,1500,0.15,0.00011725684569903064
697,7,500,0.0,0.00011752071183392878
698,13,4750,0.3,0.00011829783482600372
699,10,4250,0.3,0.00011877829483884212
700,9,2000,0.1,0.00011952013068985859
701,15,5750,0.2,0.00011992372670779153
702,12,2500,0.3,0.0001200950665895987
703,7,1750,0.2,0.0001207282774234816
704,15,6000,0.15,0.00012099292000132337
705,11,4250,0.1,0.00012104928853868918
706,10,2250,0.3,0.00012145136371886206
707,15,5250,0.2,0.00012316284368977628
708,11,3000,0.15,0.00012318099288518216
709,7,750,0.1,0.00012335030518901055
710,12,1250,0.0,0.00012453176231259672
711,14,5000,0.1,0.00012495593779559742
712,10,1000,0.0,0.0001250729003158883
713,9,2250,0.1,0.0001253757923230546
714,10,4000,0.3,0.00012591542640941214
715,12,3250,0.05,0.00012614096831239748
716,15,4250,0.15,0.00012649239979125028
717,10,1250,0.05,0.00012670633498552226
718,12,4250,0.25,0.00012677810041284834
719,15,4750,0.25,0.0001273425350865543
720,8,1250,0.05,0.0001287174895139917
721,5,750,0.3,0.0001289620550938812
722,7,1250,0.1,0.0001290171852277249
723,15,6000,0.2,0.00012906390881905705
724,14,6000,0.3,0.00012981387801266577
725,12,1750,0.15,0.0001306115907637773
726,14,5000,0.3,0.00013092051085462333
727,15,5000,0.05,0.00013138558509849174
728,13,3750,0.1,0.00013171738678308047
729,14,6500,0.3,0.00013204871179696616
730,14,4500,0.05,0.00013236474510793786
731,14,5250,0.25,0.00013281430958671703
732,8,2250,0.2,0.00013284266521009847
733,13,4250,0.1,0.00013285619164512768
734,13,5500,0.25,0.0001332895455581351
735,7,1000,0.05,0.00013383350007237647
736,12,4500,0.2,0.00013399191066626006
737,5,500,0.05,0.00013403178659966163
738,13,1500,0.0,0.0001341056179339366
739,14,5250,0.15,0.00013440462758653704
740,10,2500,0.2,0.00013493430921429395
741,11,1250,0.0,0.0001354023045801137
742,15,4000,0.25,0.0001361882819275582
743,14,5750,0.1,0.0001362673571497358
744,13,4250,0.05,0.00013654627179828096
745,10,3250,0.25,0.000136982895225606
746,10,2750,0.25,0.00013713047656798834
747,5,500,0.1,0.0001375892552104573
748,14,5250,0.2,0.00013854839780215686
749,10,2000,0.2,0.00013904642852930932
750,5,500,0.3,0.00013908291391453978
751,14,7000,0.3,0.00013958979327757107
752,13,4500,0.2,0.0001396555998363475
753,14,7500,0.15,0.0001397193620853897
754,14,6750,0.3,0.0001399894444084704
755,7,2000,0.3,0.00014014480472830044
756,14,6000,0.2,0.0001407762337051435
757,7,1000,0.15,0.00014098700124917117
758,7,2250,0.3,0.00014123018655817418
759,11,3750,0.2,0.0001416916593216563
760,15,5250,0.05,0.00014179233544060204
761,4,500,0.2,0.00014322153181134918
762,10,2250,0.2,0.00014363690154195827
763,8,2000,0.2,0.00014391584586744753
764,10,3250,0.05,0.00014446777312535615
765,15,6250,0.3,0.00014496516569764768
766,14,4750,0.1,0.00014501608970900727
767,12,4500,0.25,0.00014605943114155053
768,13,4500,0.25,0.00014669935359576595
769,12,3000,0.05,0.00014672306732618895
770,12,1500,0.0,0.0001467551187054529
771,11,3250,0.3,0.00014691302002252819
772,11,3250,0.2,0.00014720127479193347
773,15,5500,0.2,0.00014733540443687614
774,15,7250,0.3,0.00014743172334941555
775,14,5500,0.2,0.0001479688248893139
776,6,750,0.2,0.0001481735920491793
777,12,4000,0.25,0.00014833813503755127
778,12,3750,0.05,0.0001485536650734774
779,6,750,0.3,0.00014860732479020207
780,9,2000,0.15,0.00014869162380530684
781,11,2750,0.15,0.0001489300475707161
782,13,1750,0.0,0.00014947214794827507
783,13,6250,0.15,0.0001510064625062391
784,9,3000,0.05,0.0001513238954900958
785,14,4750,0.15,0.00015143994263158654
786,8,1750,0.25,0.00015144682860494268
787,8,750,0.0,0.00015148379628793872
788,11,4500,0.3,0.000151542354057633
789,7,1250,0.15,0.0001522433214927514
790,11,3250,0.25,0.00015237036255747678
791,15,6750,0.15,0.0001524312749430464
792,14,5750,0.25,0.00015335086002740895
793,14,2000,0.0,0.0001543956437386476
794,13,6500,0.25,0.00015501508805053157
795,14,7750,0.2,0.0001550628424342853
796,11,1500,0.0,0.00015516479171260732
797,12,3750,0.3,0.00015538861181489563
798,13,4500,0.1,0.00015556514587590148
799,7,1750,0.3,0.0001564810634636385
800,14,4500,0.2,0.00015682250989951398
801,11,2500,0.05,0.00015706717166057312
802,12,3250,0.2,0.00015733877977324126
803,12,4250,0.3,0.00015735253713339907
804,5,250,0.0,0.000157762139304087
805,13,5250,0.05,0.00015789600247131255
806,15,5250,0.15,0.00015802612691391218
807,6,1000,0.25,0.00015842816600567907
808,9,2750,0.3,0.00015923355527338733
809,11,4000,0.1,0.00015935757583902208
810,5,1250,0.2,0.00015958072106795482
811,15,5000,0.2,0.0001598720782323292
812,15,4750,0.2,0.00015997148729156706
813,15,8000,0.25,0.00016002208155186306
814,10,2000,0.15,0.0001600434252394278
815,14,7000,0.15,0.0001605393591385848
816,15,7000,0.2,0.00016063590468823265
817,13,3750,0.15,0.0001611644668196302
818,13,4750,0.15,0.00016148506663418166
819,12,3750,0.15,0.00016148764827340214
820,11,3000,0.2,0.0001618000832866805
821,14,6750,0.25,0.00016211259630816304
822,14,7750,0.3,0.00016262287768567003
823,15,6500,0.2,0.00016288628120724594
824,15,5500,0.25,0.0001631937951513463
825,13,3750,0.2,0.00016334627756897573
826,12,4750,0.1,0.000163404819413008
827,12,1750,0.0,0.00016344060899789632
828,9,3000,0.25,0.0001635513939332625
829,12,3000,0.25,0.00016501884738209923
830,15,4750,0.15,0.00016513157463431274
831,13,5750,0.25,0.00016574094936839837
832,15,2250,0.0,0.00016604104020917894
833,13,3500,0.1,0.00016654099746323577
834,10,2500,0.3,0.0001665560007419728
835,7,1250,0.05,0.0001666265609391984
836,13,2000,0.0,0.00016677099401891831
837,7,1750,0.25,0.00016692944371991385
838,14,4750,0.2,0.0001669577763920938
839,15,7000,0.3,0.00016721218302450885
840,15,6750,0.1,0.00016779858205606785
841,15,5500,0.1,0.00016782531771011082
842,14,7500,0.25,0.00016807235086515034
843,7,1250,0.25,0.00016842349975720983
844,9,2000,0.25,0.00016846441107558105
845,13,4000,0.25,0.0001687135622040044
846,15,6500,0.15,0.00017019230811742694
847,9,1500,0.3,0.00017021704139390676
848,13,5250,0.15,0.00017070932130294506
849,6,750,0.25,0.00017078519562596485
850,11,4000,0.15,0.0001711575320129816
851,7,750,0.0,0.000172211771102756
852,14,5500,0.3,0.00017223575617296335
853,15,6250,0.1,0.00017260143286549235
854,13,5250,0.2,0.00017346013679458926
855,12,4750,0.25,0.00017363355121195658
856,15,7750,0.15,0.00017397617396424885
857,13,5250,0.25,0.00017430113973242544
858,12,4000,0.05,0.00017497888803040857
859,14,6250,0.15,0.0001752057778051578
860,11,5000,0.1,0.00017528703366367934
861,14,7250,0.3,0.00017530766340106047
862,13,5500,0.15,0.00017611927516064863
863,15,2500,0.0,0.00017618302760384497
864,15,7250,0.15,0.00017683977608023646
865,9,3750,0.2,0.00017736385450233162
866,14,5000,0.05,0.00017797818244750464
867,13,4750,0.1,0.00017816650859825778
868,15,5250,0.25,0.00017835718203644668
869,14,8000,0.3,0.00017886197906996726
870,12,5000,0.1,0.00017921716956484897
871,10,2500,0.1,0.00017945234079682802
872,15,7750,0.25,0.00017964281150441945
873,8,2000,0.3,0.0001797993407772317
874,14,5000,0.25,0.00018007258375093098
875,15,5500,0.05,0.00018036457970215861
876,10,2500,0.05,0.00018092324637566178
877,14,5000,0.2,0.00018135792250121506
878,10,3000,0.1,0.00018137651770384206
879,8,2750,0.05,0.00018146633059386552
880,8,3000,0.25,0.0001818248860392923
881,12,4750,0.05,0.00018214671061235436
882,15,7500,0.3,0.0001839441343232948
883,7,1500,0.25,0.00018506762710609475
884,13,4000,0.1,0.00018508269364727022
885,8,2000,0.25,0.00018551037570513953
886,13,4500,0.15,0.0001858493623396365
887,10,3500,0.15,0.00018589975445902334
888,15,7500,0.2,0.00018610212860511888
889,8,1500,0.2,0.0001861611755193547
890,15,5750,0.3,0.00018643141537356614
891,9,3750,0.3,0.00018655300331962233
892,13,5500,0.3,0.00018718275728651245
893,13,5750,0.3,0.0001874522984949734
894,11,3750,0.1,0.00018772908411187876
895,10,3000,0.05,0.00018791315416510134
896,8,2500,0.25,0.00018805649420222813
897,7,1750,0.1,0.0001881637087742399
898,3,500,0.15,0.00018834406417059292
899,12,6000,0.2,0.00018834706787015414
900,7,750,0.05,0.0001884882118763388
901,12,6000,0.25,0.0001885234630901799
902,9,2500,0.1,0.00018881377063728898
903,13,6000,0.05,0.00018963735218278235
904,12,4250,0.1,0.00018966247831088813
905,10,3750,0.15,0.00018975627468618912
906,15,6750,0.25,0.00018999573909011578
907,14,6500,0.05,0.00019010141834160048
908,13,4750,0.05,0.00019012133126389462
909,14,6000,0.1,0.00019069730405630594
910,13,6500,0.05,0.00019081344074687649
911,11,4500,0.2,0.00019091067734112
912,15,7000,0.25,0.00019100388692609878
913,11,3750,0.15,0.00019215077902964457
914,15,5250,0.1,0.00019241259324004892
915,15,5750,0.1,0.00019273026139013264
916,13,6250,0.05,0.00019384190341369755
917,10,2750,0.05,0.0001943756988109652
918,13,6500,0.15,0.0001944532181723153
919,11,2750,0.25,0.0001946661045697911
920,13,4500,0.05,0.00019567623171366268
921,10,2250,0.05,0.00019573614236743475
922,15,7250,0.25,0.00019603418818651456
923,6,1250,0.25,0.0001963516531234146
924,12,3000,0.2,0.0001963771053183117
925,12,3250,0.1,0.00019652842143554568
926,14,5750,0.3,0.00019653391324920408
927,5,750,0.05,0.00019849492134004217
928,8,2250,0.3,0.00019853896926976138
929,9,3250,0.2,0.00019912465783338627
930,6,1250,0.3,0.0001992856386277404
931,12,4500,0.05,0.00019964787727119564
932,12,3500,0.1,0.00019993946234324984
933,12,3750,0.2,0.00020011982505535315
934,6,1500,0.25,0.00020026445639369266
935,10,3500,0.3,0.00020031832409115097
936,4,1000,0.15,0.00020058442606229803
937,9,2750,0.1,0.0002006001171670951
938,11,6500,0.1,0.0002006671422153514
939,13,5250,0.1,0.00020124614014728376
940,10,3750,0.2,0.00020189581666618252
941,15,6250,0.15,0.00020195713563526184
942,11,4000,0.2,0.00020214542240680502
943,14,6500,0.25,0.00020247077981375448
944,10,3500,0.05,0.00020247667662338557
945,13,5500,0.2,0.00020316223610263452
946,9,2750,0.25,0.000203548021147168
947,9,2500,0.3,0.00020395553234152809
948,12,3250,0.3,0.00020440431833986108
949,14,5500,0.25,0.0002049834860962809
950,6,1250,0.2,0.00020526549022479286
951,11,3250,0.1,0.00020589277194657475
952,15,5750,0.05,0.00020616334543112276
953,10,4500,0.25,0.00020617782868478379
954,9,2250,0.2,0.00020629832585433684
955,9,2250,0.25,0.00020663674827612428
956,6,1500,0.3,0.00020670959271555965
957,10,2750,0.3,0.0002067874630622739
958,12,5250,0.15,0.00020688629600446878
959,14,7500,0.1,0.0002070870410952049
960,6,1000,0.2,0.00020709725919478846
961,12,5000,0.15,0.00020735096583532196
962,14,6500,0.1,0.00020745071152170478
963,7,1000,0.2,0.00020896068016506208
964,7,1500,0.1,0.00020996910837894832
965,10,2500,0.25,0.00021043881434938084
966,15,7750,0.3,0.0002109928996295143
967,2,250,0.05,0.00021106360360387513
968,13,5000,0.25,0.00021145863776321383
969,8,3000,0.3,0.00021164388368880106
970,11,4750,0.2,0.00021192186774012247
971,5,750,0.2,0.00021210184387714142
972,11,4750,0.1,0.00021312039571043544
973,13,5750,0.15,0.00021321264048945474
974,10,2000,0.25,0.00021328471152284504
975,14,6500,0.2,0.00021368561617824558
976,15,8000,0.3,0.00021406883199246834
977,9,4000,0.2,0.00021429405703273356
978,12,5250,0.05,0.00021433861558542422
979,11,3000,0.05,0.0002145761129708319
980,11,3500,0.3,0.00021491399214867044
981,15,7000,0.1,0.00021501123601617457
982,11,4250,0.3,0.00021625100451610574
983,10,2750,0.1,0.00021636134390043554
984,10,3000,0.2,0.00021683430307984898
985,13,5500,0.1,0.00021712665526428347
986,4,750,0.3,0.0002173388877872833
987,7,1000,0.1,0.00021829158839091101
988,12,4250,0.2,0.00021907314798636112
989,4,250,0.25,0.00021953094482075493
990,9,1000,0.0,0.00021960488958280573
991,10,4250,0.25,0.00021987780882594502
992,9,2250,0.05,0.00021995979184442343
993,11,4250,0.2,0.000220134372676305
994,4,500,0.25,0.00022032940343520705
995,9,3500,0.2,0.00022033429045811934
996,9,2000,0.3,0.00022049262252130396
997,13,6000,0.1,0.00022100049578446627
998,15,7500,0.25,0.0002214028928787231
999,9,3000,0.15,0.0002214653213055367
1000,10,3000,0.15,0.00022259159468209505
1001,12,4750,0.3,0.0002236027518241777
1002,14,8000,0.25,0.000223648951976282
1003,9,2750,0.05,0.0002238269584487016
1004,14,6750,0.1,0.00022402473868620855
1005,13,6750,0.05,0.0002243048507130511
1006,6,1000,0.15,0.00022457040842853811
1007,14,5500,0.1,0.00022512729991175238
1008,14,4750,0.05,0.00022543596192205206
1009,9,3750,0.15,0.00022591234798679253
1010,11,5500,0.25,0.0002261764117696256
1011,15,6250,0.25,0.0002264068074131789
1012,6,750,0.05,0.00022765250766863438
1013,6,1000,0.1,0.00022843728014479398
1014,11,2750,0.1,0.00022844817180722244
1015,12,5500,0.25,0.00022885465980844458
1016,8,1750,0.3,0.00023007174289608
1017,12,5250,0.3,0.00023012310303303305
1018,12,5750,0.2,0.00023025378807183848
1019,7,1750,0.15,0.00023060356228172266
1020,15,7500,0.15,0.0002306276807135628
1021,12,6500,0.25,0.0002310187308776812
1022,10,1250,0.0,0.00023114517071322175
1023,8,2250,0.25,0.00023152083820438798
1024,15,7250,0.1,0.00023188068793751604
1025,13,8000,0.1,0.00023195249239133049
1026,13,5000,0.2,0.00023279721483238333
1027,12,5500,0.2,0.00023287947153120738
1028,10,1500,0.15,0.0002328836244939725
1029,9,3000,0.2,0.00023317928304715467
1030,11,2500,0.3,0.00023339617005796386
1031,6,500,0.0,0.00023346466124162042
1032,12,3750,0.25,0.00023408088400580804
1033,14,8000,0.2,0.00023412086240306846
1034,10,2750,0.15,0.0002342821119672657
1035,8,1000,0.0,0.00023484874586799832
1036,8,2250,0.1,0.00023515470938780962
1037,7,3000,0.3,0.0002355224540929536
1038,8,2750,0.2,0.00023564656089429775
1039,13,7250,0.25,0.00023571069808278893
1040,13,7250,0.3,0.00023686314735916843
1041,12,5750,0.15,0.00023744457480231828
1042,4,250,0.05,0.00023797199623363434
1043,14,6250,0.1,0.00023804577974204674
1044,15,7250,0.2,0.00023921414685957354
1045,12,5750,0.1,0.0002396911774811839
1046,13,5750,0.05,0.00024063121145932812
1047,7,1500,0.3,0.00024072417311369004
1048,14,7500,0.3,0.00024076524720375184
1049,7,1500,0.15,0.00024083059101819216
1050,13,7250,0.2,0.00024101035573934217
1051,12,5000,0.3,0.00024122488611048952
1052,11,2750,0.05,0.00024276503816036008
1053,13,5750,0.2,0.00024315844734778598
1054,14,7000,0.1,0.0002441720396260633
1055,12,5000,0.25,0.000244285842210143
1056,12,4250,0.05,0.0002446130894654572
1057,14,5750,0.05,0.0002447643270459105
1058,15,7500,0.1,0.00024502396369074166
1059,12,3750,0.1,0.00024520752588157765
1060,14,8000,0.15,0.0002453080462545783
1061,9,3500,0.3,0.0002454923728356198
1062,13,7000,0.2,0.0002455618205462411
1063,13,6750,0.2,0.0002464454922223121
1064,8,3000,0.05,0.00024646664628298533
1065,12,5000,0.2,0.0002465985992266764
1066,9,2500,0.25,0.0002467433238892804
1067,9,3000,0.1,0.00024694019667762944
1068,8,3000,0.2,0.0002471694734499362
1069,2,250,0.25,0.00024718449530993164
1070,14,2250,0.0,0.0002471898431034235
1071,8,2500,0.15,0.0002475958454536833
1072,8,3750,0.3,0.00024785327315189967
1073,11,5750,0.3,0.000248356616825465
1074,9,1250,0.0,0.0002484378067262601
1075,4,500,0.1,0.0002487187519814368
1076,9,3250,0.3,0.00024879703466733095
1077,11,4000,0.25,0.00024935804063436234
1078,13,6750,0.3,0.00024951982926163714
1079,14,7750,0.1,0.0002495691481258561
1080,9,2500,0.15,0.00024965590428571314
1081,12,4750,0.15,0.0002502593197816909
1082,13,7000,0.25,0.0002502949527889573
1083,14,7250,0.1,0.00025050017262523693
1084,10,1500,0.0,0.0002518312344935583
1085,10,3250,0.1,0.00025211885549246123
1086,13,7750,0.1,0.00025239002008565115
1087,12,5500,0.15,0.0002531424898379121
1088,14,7750,0.15,0.0002532514821190495
1089,6,750,0.15,0.0002534889804716777
1090,8,2000,0.1,0.0002540337054865263
1091,14,7250,0.25,0.0002541729389538121
1092,13,2250,0.0,0.00025442900754225515
1093,13,7750,0.15,0.0002545616368963021
1094,13,6000,0.3,0.0002552003722892237
1095,11,5250,0.2,0.00025564794268054985
1096,7,2000,0.2,0.0002559272856265645
1097,12,4500,0.15,0.00025617902626135777
1098,7,2500,0.25,0.0002562898661512543
1099,14,6750,0.05,0.00025659878200469795
1100,9,2500,0.05,0.00025678707597278125
1101,14,2500,0.0,0.0002568215453418485
1102,12,7250,0.15,0.00025693055831339584
1103,10,3750,0.25,0.0002573845112885872
1104,13,7500,0.1,0.00025756234891077584
1105,8,2750,0.1,0.0002579053750084867
1106,15,6750,0.3,0.0002579488405158097
1107,11,1750,0.0,0.0002580385889926333
1108,11,4500,0.1,0.0002581243351075334
1109,13,5000,0.05,0.0002581555752506774
1110,12,4000,0.15,0.0002585394636978168
1111,12,2000,0.0,0.000259135547948298
1112,11,4500,0.15,0.00025913745567710504
1113,5,500,0.0,0.0002600517531767409
1114,15,2750,0.0,0.000260748779945736
1115,12,6750,0.3,0.00026094196596810845
1116,11,3500,0.25,0.0002611328339660479
1117,14,5250,0.05,0.0002614807298752535
1118,12,6000,0.15,0.0002616013924016693
1119,11,3750,0.25,0.0002616105553201731
1120,13,5750,0.1,0.00026197625368638475
1121,7,2000,0.15,0.0002641390125202104
1122,11,5000,0.3,0.0002650176220327656
1123,6,1750,0.15,0.00026519729203696433
1124,11,3500,0.2,0.00026528251185102395
1125,14,2750,0.0,0.0002655961307040146
1126,12,5250,0.2,0.00026636245484751894
1127,5,1250,0.05,0.0002674325425190583
1128,7,1750,0.05,0.0002683945079836676
1129,15,3000,0.0,0.0002685818742201168
1130,6,2500,0.15,0.000269293216381279
1131,9,3250,0.05,0.0002702754669366484
1132,13,5500,0.05,0.0002703630082447974
1133,12,4500,0.1,0.00027111229084838086
1134,9,4250,0.25,0.0002711661784213358
1135,14,6250,0.05,0.000271698864166538
1136,12,2250,0.0,0.00027195009632612044
1137,13,7500,0.25,0.00027254293165183545
1138,9,4000,0.3,0.0002726162929959133
1139,10,5750,0.2,0.0002726858074195751
1140,5,1250,0.3,0.00027316922729984537
1141,11,2000,0.0,0.00027326684580126543
1142,8,2500,0.1,0.0002733575663386754
1143,7,3250,0.25,0.0002733869176074851
1144,13,7000,0.05,0.0002738301426723751
1145,8,3250,0.25,0.00027410243054142665
1146,11,5500,0.1,0.00027415371057141975
1147,13,2500,0.0,0.00027456048557267574
1148,9,4500,0.25,0.0002747970115346859
1149,9,2750,0.2,0.00027504174269798787
1150,12,5250,0.1,0.0002752840560593147
1151,15,3250,0.0,0.0002758512520096171
1152,14,5500,0.15,0.0002761521364934287
1153,12,6000,0.3,0.00027628490997165625
1154,10,5500,0.1,0.0002764785455552448
1155,15,8000,0.15,0.0002766196820923652
1156,8,2000,0.15,0.0002767175144274452
1157,2,500,0.05,0.0002773137038870403
1158,12,7250,0.1,0.00027809191838460497
1159,9,3500,0.05,0.00027813774208358113
1160,10,2250,0.15,0.0002784184101782759
1161,6,1250,0.15,0.0002785180799252644
1162,11,4250,0.15,0.00027903626528606875
1163,11,3750,0.05,0.0002792385437101199
1164,8,2000,0.05,0.00027971219447417737
1165,13,6250,0.1,0.0002798209443251997
1166,13,6250,0.2,0.0002800632518479296
1167,11,6000,0.1,0.00028047838829474496
1168,13,6750,0.1,0.00028181576790235085
1169,12,6250,0.1,0.0002820586612338867
1170,13,6750,0.25,0.00028208164350270186
1171,15,7750,0.1,0.00028289361115415944
1172,12,5000,0.05,0.0002838155853502157
1173,13,2750,0.0,0.0002839761245005335
1174,12,2500,0.0,0.0002840218278708705
1175,7,2500,0.3,0.0002841158964783705
1176,8,4250,0.1,0.0002848618417448804
1177,13,5000,0.15,0.00028509806024045337
1178,12,8000,0.3,0.0002854607424513714
1179,10,5000,0.2,0.00028613791158621884
1180,2,500,0.1,0.0002867764986490114
1181,14,3000,0.0,0.00028726920222075554
1182,12,4500,0.3,0.0002873306439081486
1183,7,2000,0.25,0.0002877142049940618
1184,8,2500,0.3,0.00028791904664624435
1185,12,4750,0.2,0.00028925303789980905
1186,14,7250,0.2,0.0002906411547909718
1187,15,6750,0.05,0.00029132825327661543
1188,8,1750,0.05,0.00029284637383353746
1189,13,3000,0.0,0.0002928909833682098
1190,12,5750,0.3,0.0002930452334245214
1191,14,7500,0.2,0.00029308800043305577
1192,10,2750,0.2,0.0002933252274197209
1193,9,2500,0.2,0.00029335304459829657
1194,10,5750,0.1,0.00029424117756402234
1195,14,3250,0.0,0.0002953586815183874
1196,12,5500,0.3,0.00029586200582341524
1197,8,3250,0.15,0.00029604074168580014
1198,4,250,0.0,0.00029668418081996146
1199,7,2500,0.2,0.00029673910333105586
1200,15,3500,0.0,0.0002968023709150743
1201,11,4500,0.25,0.00029708072916924486
1202,8,1500,0.05,0.00029708080425021116
1203,7,2250,0.15,0.00029745164769793224
1204,9,3750,0.1,0.00029777675443269246
1205,9,3250,0.1,0.00029779614691849784
1206,15,8000,0.05,0.00029844794693340075
1207,13,7750,0.3,0.00029851527611283465
1208,12,5500,0.1,0.0002985162687787763
1209,12,6000,0.1,0.0002996810143836053
1210,7,2500,0.1,0.0002998306211526359
1211,13,7750,0.25,0.0003001301070387709
1212,10,5000,0.25,0.0003005207288572188
1213,6,750,0.0,0.0003008196295978177
1214,11,5250,0.1,0.0003018308401025134
1215,14,5500,0.05,0.0003024601348361061
1216,14,3500,0.0,0.0003030260621223915
1217,12,6500,0.1,0.00030312052644196894
1218,11,5750,0.1,0.0003032857931178038
1219,15,3750,0.0,0.00030371757085951337
1220,9,4750,0.2,0.0003042758658762963
1221,6,3000,0.3,0.00030450340482167653
1222,13,6500,0.3,0.00030454314789572236
1223,14,7000,0.05,0.0003047221133613017
1224,14,5250,0.1,0.00030497281097510443
1225,13,7000,0.1,0.00030500656418526646
1226,8,3750,0.05,0.00030558609358429835
1227,8,4250,0.2,0.0003060751545698323
1228,8,5750,0.25,0.0003067288865056191
1229,9,1500,0.15,0.0003069813574284411
1230,5,1000,0.25,0.00030727343314291997
1231,13,6500,0.1,0.0003074832845517506
1232,11,4000,0.05,0.00030831792504222707
1233,10,4750,0.25,0.00030887385046310086
1234,5,1750,0.2,0.0003089869539570258
1235,13,6000,0.25,0.00030999003639773623
1236,15,4000,0.0,0.0003103243616889722
1237,12,7750,0.2,0.0003103983253935006
1238,12,6250,0.2,0.00031049396927071107
1239,10,4500,0.2,0.00031076751565381776
1240,14,6000,0.05,0.00031217295128567425
1241,10,4000,0.15,0.00031238881168935736
1242,12,4250,0.15,0.0003126087125118234
1243,5,1000,0.1,0.00031262187242025427
1244,10,5500,0.15,0.0003131776862320068
1245,9,4750,0.3,0.00031329593520998227
1246,11,5000,0.25,0.00031461223240353145
1247,12,4000,0.3,0.00031462046349647763
1248,11,5000,0.2,0.00031524513688117655
1249,15,6500,0.05,0.000315981184521987
1250,8,3250,0.3,0.0003164354414434022
1251,13,6250,0.25,0.0003165882473871572
1252,8,3500,0.05,0.00031698634181824716
1253,11,7000,0.1,0.0003171327331125514
1254,11,3500,0.05,0.00031715388598195943
1255,13,6250,0.3,0.0003175614789361834
1256,12,6500,0.15,0.0003186505877799841
1257,15,8000,0.2,0.00031942735729309274
1258,7,1000,0.0,0.0003195153234126925
1259,11,4750,0.15,0.00031969843298483835
1260,15,6000,0.05,0.0003199268229885316
1261,5,750,0.25,0.00031994832796872306
1262,7,3000,0.2,0.0003204890496776095
1263,12,7250,0.3,0.0003221163376813764
1264,5,1750,0.3,0.0003223010130319205
1265,12,6750,0.1,0.0003229471092424754
1266,12,7750,0.25,0.0003230178308884032
1267,10,2500,0.15,0.0003235881562996239
1268,12,7750,0.3,0.0003237098844705772
1269,6,2750,0.05,0.0003239555962314022
1270,12,5500,0.05,0.00032522759010604946
1271,9,4000,0.05,0.0003267099183530963
1272,4,2250,0.15,0.00032730611774614175
1273,7,2250,0.25,0.0003282226462399264
1274,11,6000,0.25,0.0003282387763559985
1275,8,2250,0.15,0.0003292726811565578
1276,11,5250,0.25,0.0003293998864957232
1277,11,5500,0.3,0.0003294708423005357
1278,15,7750,0.2,0.0003299239610962151
1279,15,7250,0.05,0.00033158020490556647
1280,9,2250,0.15,0.0003321902862898758
1281,14,6250,0.3,0.0003335863260950051
1282,8,1250,0.0,0.00033366499903905744
1283,11,7000,0.3,0.00033450075837934196
1284,9,3250,0.15,0.0003347353022205688
1285,12,5750,0.05,0.00033491920166872174
1286,9,1500,0.0,0.00033652102544330946
1287,13,6500,0.2,0.000336562830635032
