TIMESTAMP,ETH_OPEN_PRICE_USD,ETH_HIGH_PRICE_USD,ETH_LOW_PRICE_USD,ETH_CLOSE_PRICE_USD,ETH_FIRST_TRADE_PRICE_USD,ETH_HIGH_TRADE_PRICE_USD,ETH_LOW_TRADE_PRICE_USD,ETH_LAST_TRADE_PRICE_USD,ETH_TOTAL_TRADE_COUNT,ETH_TOTAL_TRADES_BUY,ETH_TOTAL_TRADES_SELL,ETH_VOLUME_USD,ETH_QUOTE_VOLUME,ETH_VOLUME_BUY,ETH_QUOTE_VOLUME_BUY,ETH_VOLUME_SELL,ETH_QUOTE_VOLUME_SELL
2018-08-18 12:00:00,310.93,312.0,285.0,290.47,310.82,312.0,285.0,290.47,41285,21716,19569,100906.84987,30030599.7932547,56410.31309,16800678.3784803,44496.53678,13229921.4147744
2018-08-18 16:00:00,290.47,291.0,281.79,290.31,290.37,291.0,281.79,290.31,28265,16355,11910,68978.11429,19778470.0579114,40031.08536,11475966.0378216,28947.02893,8302504.0200898
2018-08-18 20:00:00,290.31,300.43,284.68,294.11,290.31,300.43,284.68,294.11,25169,13383,11786,51095.68019,14970108.4004413,31187.58267,9145352.188658,19908.09752,5824756.2117833
2018-08-19 00:00:00,294.11,295.94,288.2,291.01,294.04,295.94,288.2,291.01,17460,9373,8087,42085.16143,12275218.175505,24492.60544,7145549.3057832,17592.55599,5129668.8697218
2018-08-19 04:00:00,291.01,297.48,288.74,292.96,291.0,297.48,288.74,292.96,17340,9118,8222,42601.74232,12501504.3721073,24332.61204,7140929.4522592,18269.13028,5360574.9198481
2018-08-19 08:00:00,292.96,303.62,292.4,301.77,292.93,303.62,292.4,301.77,19149,10734,8415,42887.17488,12746098.9483905,25475.59219,7569808.0585079,17411.58269,5176290.8898826
2018-08-19 12:00:00,301.77,307.4,296.39,300.51,301.76,307.4,296.39,300.51,24919,12740,12179,57131.79289,17257427.934549,30357.7927,9171181.0274858,26774.00019,8086246.9070632
2018-08-19 16:00:00,300.51,301.5,292.0,295.98,300.45,301.5,292.0,295.98,20654,10493,10161,61451.05911,18180050.0766911,36044.52725,10661635.7986873,25406.53186,7518414.2780038
2018-08-19 20:00:00,295.98,303.5,294.57,299.42,295.97,303.5,294.57,299.42,18644,9328,9316,42326.51778,12701642.7812274,21558.46882,6468924.8238747,20768.04896,6232717.9573527
2018-08-20 00:00:00,299.42,304.04,298.92,300.15,299.3,304.04,298.92,300.15,18974,9576,9398,42142.85189,12688660.0583307,26811.06691,8073437.2471015,15331.78498,4615222.8112292
2018-08-20 04:00:00,300.15,300.85,295.0,296.76,300.23,300.85,295.0,296.76,16910,8434,8476,33694.55515,10048806.9993821,17127.92799,5108330.3236166,16566.62716,4940476.6757655
2018-08-20 08:00:00,296.76,297.15,286.3,290.79,296.29,297.15,286.3,290.79,20817,9889,10928,31522.5659,9139847.5303218,13367.89078,3876048.5837273,18154.67512,5263798.9465945
2018-08-20 12:00:00,290.79,292.63,282.0,286.37,290.74,292.63,282.0,286.37,20235,9780,10455,32271.83919,9237025.0030105,14656.75845,4195523.0446346,17615.08074,5041501.9583759
2018-08-20 16:00:00,286.37,291.9,285.0,285.0,286.41,291.9,285.0,285.0,13229,6565,6664,20976.69214,6048804.6781434,9599.41758,2768744.6968211,11377.27456,3280059.9813223
2018-08-20 20:00:00,285.0,286.48,269.5,270.51,285.18,286.48,269.5,270.51,32698,16490,16208,58545.28509,16090793.1502953,25892.87299,7110238.6601612,32652.4121,8980554.4901341
2018-08-21 00:00:00,270.51,277.0,269.7,276.49,270.51,277.0,269.7,276.49,14467,6969,7498,22115.17129,6059231.6647183,10865.90854,2974845.0680574,11249.26275,3084386.5966609
2018-08-21 04:00:00,276.49,280.5,274.1,279.1,276.37,280.5,274.1,279.1,13290,6288,7002,17886.29202,4970813.4985495,9311.04963,2587237.7076721,8575.24239,2383575.7908774
2018-08-21 08:00:00,279.1,285.9,279.1,280.99,279.11,285.9,279.11,280.99,18715,8962,9753,34027.80515,9615283.8272834,19225.93715,5432308.6284341,14801.868,4182975.1988493
2018-08-21 12:00:00,280.99,282.0,272.3,275.31,280.99,282.0,272.3,275.31,28117,14319,13798,60170.54712,16653631.8987335,32795.98972,9080364.5478741,27374.5574,7573267.3508594
2018-08-21 16:00:00,275.31,278.65,271.0,277.13,275.3,278.65,271.0,277.13,21329,11130,10199,47705.64974,13142040.5991729,28577.21087,7875998.1710196,19128.43887,5266042.4281533
2018-08-21 20:00:00,277.13,282.0,275.14,281.21,277.13,282.0,275.14,281.21,17831,9367,8464,42796.11139,11943766.9195239,26011.01365,7254405.6336792,16785.09774,4689361.2858447
2018-08-22 00:00:00,281.21,298.89,277.0,291.37,281.22,298.89,277.0,291.37,44591,21991,22600,99735.59095,28965070.061559,51119.57638,14815943.2489881,48616.01457,14149126.8125709
2018-08-22 04:00:00,291.37,292.69,282.17,282.97,291.38,292.69,282.17,282.97,24243,13554,10689,58164.55381,16672126.2968264,32629.71163,9359517.6689069,25534.84218,7312608.6279195
2018-08-22 08:00:00,282.97,286.13,281.4,285.16,282.97,286.13,281.4,285.16,20541,10769,9772,47072.21465,13371421.2861688,29255.9355,8311439.1759865,17816.27915,5059982.1101823
2018-08-22 12:00:00,285.16,285.7,275.41,275.61,285.1,285.7,275.41,275.61,20376,10154,10222,46608.27727,13205443.7919227,23835.50643,6768194.8748141,22772.77084,6437248.9171086
2018-08-22 16:00:00,275.61,277.64,268.43,271.8,275.94,277.64,268.43,271.8,31989,16994,14995,70606.00306,19353203.9150537,37391.69797,10253888.7170662,33214.30509,9099315.1979875
2018-08-22 20:00:00,271.8,272.94,259.5,270.8,271.88,272.94,259.5,270.8,35946,18724,17222,81750.14329,21891302.4415991,44734.50423,11986371.1846713,37015.63906,9904931.2569278
2018-08-23 00:00:00,270.8,275.8,268.77,271.54,270.68,275.8,268.77,271.54,20122,9713,10409,54820.32767,14973180.472263,32018.94172,8748760.3887412,22801.38595,6224420.0835218
2018-08-23 04:00:00,271.54,274.82,269.35,273.6,271.66,274.82,269.35,273.6,18200,9313,8887,36806.14963,10015919.6896999,23694.55755,6448950.2599745,13111.59208,3566969.4297254
2018-08-23 08:00:00,273.6,274.5,267.55,268.81,273.77,274.5,267.55,268.81,18081,8847,9234,41217.4333,11204046.7359283,20609.05184,5598595.3043224,20608.38146,5605451.4316059
2018-08-23 12:00:00,268.81,275.0,268.38,271.96,268.82,275.0,268.38,271.96,21383,11613,9770,46456.7852,12645047.2853926,27089.25181,7371459.3749213,19367.53339,5273587.9104713
2018-08-23 16:00:00,271.96,280.3,270.35,273.58,271.87,280.3,270.35,273.58,28673,13914,14759,56073.13613,15454220.0471823,30089.31451,8288826.2685862,25983.82162,7165393.7785961
2018-08-23 20:00:00,273.58,278.67,271.43,275.99,273.59,278.67,271.43,275.99,21386,12273,9113,41930.77716,11527498.9694606,25397.15635,6982922.7390817,16533.62081,4544576.2303789
2018-08-24 00:00:00,275.99,276.7,272.73,274.33,276.0,276.7,272.73,274.33,16996,8840,8156,49247.54026,13522808.2589652,30231.04528,8300442.8088326,19016.49498,5222365.4501326
2018-08-24 04:00:00,274.33,277.12,272.71,276.13,274.34,277.12,272.71,276.13,16479,8777,7702,39200.16756,10780334.7261373,23836.34603,6556170.8913625,15363.82153,4224163.8347748
2018-08-24 08:00:00,276.13,278.47,272.72,276.02,276.13,278.47,272.72,276.02,17430,8723,8707,55878.67611,15399318.1999576,33650.76542,9276369.4454997,22227.91069,6122948.7544579
2018-08-24 12:00:00,276.02,277.27,270.22,272.0,276.01,277.27,270.22,272.0,21570,10954,10616,41500.51136,11376665.9279001,20829.37523,5711126.9626042,20671.13613,5665538.9652959
2018-08-24 16:00:00,272.0,281.7,271.82,279.35,272.0,281.7,271.82,279.35,31184,11689,19495,51982.85354,14383545.9652107,30257.93409,8369780.9674319,21724.91945,6013764.9977788
2018-08-24 20:00:00,279.35,283.1,279.07,281.19,279.29,283.1,279.07,281.19,20740,9804,10936,34040.4649,9566762.3501162,19610.60983,5509540.0980839,14429.85507,4057222.2520323
2018-08-25 00:00:00,281.19,282.71,279.31,279.45,280.98,282.71,279.31,279.45,19454,9088,10366,46536.91821,13094556.961482,28054.78208,7894551.2574654,18482.13613,5200005.7040166
2018-08-25 04:00:00,279.45,280.2,275.99,276.62,279.45,280.2,275.99,276.62,19967,10410,9557,42656.19029,11857915.668285,27447.3742,7629559.44167,15208.81609,4228356.226615
2018-08-25 08:00:00,276.62,279.72,276.51,278.66,276.64,279.72,276.51,278.66,16737,7629,9108,36590.36061,10189114.6720424,21157.30569,5892885.3875095,15433.05492,4296229.2845329
2018-08-25 12:00:00,278.66,281.0,276.96,280.09,278.65,281.0,276.96,280.09,18613,9676,8937,42718.19382,11904677.1808858,25717.89908,7166053.6763018,17000.29474,4738623.504584
2018-08-25 16:00:00,280.09,281.0,278.15,279.08,280.01,281.0,278.15,279.08,16755,8923,7832,41062.77357,11471997.5837049,25664.03532,7169877.4039512,15398.73825,4302120.1797537
2018-08-25 20:00:00,279.08,280.5,277.1,277.55,279.08,280.5,277.1,277.55,16439,9053,7386,43811.05827,12210094.9390837,29749.85296,8292171.0879202,14061.20531,3917923.8511635
2018-08-26 00:00:00,277.55,277.91,270.0,271.5,277.55,277.91,270.0,271.5,24829,12656,12173,41062.16737,11257959.0455173,19103.3886,5239985.5424383,21958.77877,6017973.503079
2018-08-26 04:00:00,271.5,273.0,268.69,272.53,271.5,273.0,268.69,272.53,17110,8516,8594,39121.81107,10628142.0973893,20972.71918,5696622.1585927,18149.09189,4931519.9387966
2018-08-26 08:00:00,272.53,275.78,271.3,274.77,272.55,275.78,271.3,274.77,17816,8906,8910,37764.60975,10327059.3994792,23882.4882,6530215.4880617,13882.12155,3796843.9114175
2018-08-26 12:00:00,274.77,276.23,273.23,273.45,274.87,276.23,273.23,273.45,20347,9987,10360,33898.56346,9315497.2616233,19000.52624,5221218.8636701,14898.03722,4094278.3979532
2018-08-26 16:00:00,273.45,274.64,271.13,273.51,273.63,274.64,271.13,273.51,17693,9323,8370,34312.57606,9370874.4121186,20792.4049,5680858.1563493,13520.17116,3690016.2557693
2018-08-26 20:00:00,273.51,274.9,271.73,274.29,273.51,274.9,271.73,274.29,15670,7996,7674,46366.22199,12648960.6219794,29274.04549,7986369.0837767,17092.1765,4662591.5382027
2018-08-27 00:00:00,274.29,274.6,271.59,272.14,274.2,274.6,271.59,272.14,18354,9162,9192,40183.62912,10959446.8798329,22437.42095,6120843.8426845,17746.20817,4838603.0371484
2018-08-27 04:00:00,272.14,279.51,272.02,276.63,272.19,279.51,272.02,276.63,26286,12901,13385,62931.58219,17471857.6942612,34498.03684,9574840.1965361,28433.54535,7897017.4977251
2018-08-27 08:00:00,276.63,277.2,275.08,276.04,276.55,277.2,275.08,276.04,20822,11159,9663,38992.19718,10764095.5206353,23509.99645,6490902.7702419,15482.20073,4273192.7503934
2018-08-27 12:00:00,276.04,278.77,274.05,277.28,276.1,278.77,274.05,277.28,22125,11128,10997,35032.44549,9680318.2631078,19620.11101,5421777.2611791,15412.33448,4258541.0019287
2018-08-27 16:00:00,277.28,278.51,276.27,277.99,277.23,278.51,276.27,277.99,19150,8370,10780,44205.31157,12276461.3315306,22424.56578,6227435.3234736,21780.74579,6049026.008057
2018-08-27 20:00:00,277.99,288.15,276.02,287.71,277.9,288.15,276.02,287.71,27524,13268,14256,59675.48172,16711136.314908,34057.10631,9530957.625428,25618.37541,7180178.68948
2018-08-28 00:00:00,287.71,288.0,282.66,283.53,287.7,288.0,282.66,283.53,26639,12314,14325,48337.25615,13775520.8595119,25752.12257,7339422.8638431,22585.13358,6436097.9956688
2018-08-28 04:00:00,283.53,286.1,283.51,285.39,283.53,286.1,283.51,285.39,19027,8808,10219,48780.75156,13902167.3390176,25898.95936,7379848.2309225,22881.7922,6522319.1080951
2018-08-28 08:00:00,285.39,289.03,284.49,288.33,285.39,289.03,284.49,288.33,28813,15094,13719,46546.42586,13325815.6075784,23509.34706,6731680.6628376,23037.0788,6594134.9447408
2018-08-28 12:00:00,288.33,292.44,286.4,288.59,288.33,292.44,286.4,288.59,37890,23253,14637,55723.0832,16100802.5117664,30206.54361,8729505.4389521,25516.53959,7371297.0728143
2018-08-28 16:00:00,288.59,294.73,286.39,293.14,288.53,294.73,286.39,293.14,31877,18875,13002,55569.66614,16093616.4163308,31708.93652,9182526.0937376,23860.72962,6911090.3225932
2018-08-28 20:00:00,293.14,298.0,292.21,295.44,293.13,298.0,292.21,295.44,27254,13808,13446,63366.1068,18697290.7295982,35960.61898,10612866.9604294,27405.48782,8084423.7691688
2018-08-29 00:00:00,295.44,297.0,289.94,291.39,295.45,297.0,289.94,291.39,24126,12521,11605,48177.6048,14144936.6854905,27622.17638,8113901.5071238,20555.42842,6031035.1783667
2018-08-29 04:00:00,291.39,293.79,290.34,292.56,291.3,293.79,290.34,292.56,19704,9881,9823,51210.66384,14949831.2212503,29600.15515,8639595.1984856,21610.50869,6310236.0227647
2018-08-29 08:00:00,292.56,296.28,291.14,294.75,292.56,296.28,291.14,294.75,22970,10085,12885,57627.39814,16925684.095252,31008.04276,9106139.1161232,26619.35538,7819544.9791288
2018-08-29 12:00:00,294.75,296.37,283.55,286.51,294.84,296.37,283.55,286.51,30007,14756,15251,62551.00459,18284860.708502,30526.88047,8933116.8894726,32024.12412,9351743.8190294
2018-08-29 16:00:00,286.51,289.9,283.86,287.8,286.64,289.9,283.86,287.8,25875,14808,11067,61686.41122,17750940.5642894,37069.14545,10671536.9313547,24617.26577,7079403.6329347
2018-08-29 20:00:00,287.8,292.06,287.24,288.4,287.79,292.06,287.24,288.4,18927,10272,8655,43022.39065,12459503.1410962,26633.17639,7713340.8283398,16389.21426,4746162.3127564
2018-08-30 00:00:00,288.4,291.0,284.26,286.95,288.4,291.0,284.26,286.95,20282,11032,9250,39182.33914,11274306.2886339,21623.65425,6220049.9787464,17558.68489,5054256.3098875
2018-08-30 04:00:00,286.95,287.25,281.0,283.17,286.95,287.25,281.0,283.17,25053,14144,10909,58579.11106,16677589.5394949,34442.66829,9812250.4114717,24136.44277,6865339.1280232
2018-08-30 08:00:00,283.17,283.55,275.6,276.97,283.16,283.55,275.6,276.97,29787,15433,14354,62580.92751,17484162.0285136,33693.4662,9412965.4970275,28887.46131,8071196.5314861
2018-08-30 12:00:00,276.97,279.82,274.55,278.48,276.99,279.82,274.55,278.48,23744,13271,10473,51722.50347,14356144.7680269,30347.25081,8426520.7516074,21375.25266,5929624.0164195
2018-08-30 16:00:00,278.48,279.47,271.88,275.23,278.56,279.47,271.88,275.23,22484,12835,9649,57147.09246,15782571.4886014,31431.17087,8682096.58855,25715.92159,7100474.9000514
2018-08-30 20:00:00,275.23,287.0,274.29,283.89,275.12,287.0,274.29,283.89,28104,12797,15307,67781.17049,19173323.2616644,40156.50055,11362235.1947854,27624.66994,7811088.066879
2018-08-31 00:00:00,283.89,284.27,278.01,281.03,283.9,284.27,278.01,281.03,18765,10201,8564,49542.92297,13903658.3157145,32059.65157,8996738.7074931,17483.2714,4906919.6082214
2018-08-31 04:00:00,281.03,282.9,278.77,278.81,281.03,282.9,278.77,278.81,21525,11306,10219,45685.06168,12834059.3108295,26337.79663,7399090.7659399,19347.26505,5434968.5448896
2018-08-31 08:00:00,278.81,281.84,278.5,280.99,279.0,281.84,278.5,280.99,18388,9045,9343,43309.15011,12136850.8066147,26557.36093,7442568.3165946,16751.78918,4694282.4900201
2018-08-31 12:00:00,280.99,289.0,276.59,278.23,280.99,289.0,276.59,278.23,25094,13671,11423,65256.40661,18181413.5260512,39900.61751,11128605.8171548,25355.7891,7052807.7088964
2018-08-31 16:00:00,278.23,284.5,277.82,283.45,278.23,284.5,277.82,283.45,23134,13340,9794,54338.80941,15314352.7206202,35105.61364,9892368.5173105,19233.19577,5421984.2033097
2018-08-31 20:00:00,283.45,285.09,281.11,281.41,283.45,285.09,281.11,281.41,17256,9835,7421,44531.0196,12597154.031032,27508.02712,7780385.3548138,17022.99248,4816768.6762182
2018-09-01 00:00:00,281.41,289.19,281.34,288.43,281.46,289.19,281.34,288.43,20430,10884,9546,36110.94083,10309476.9770359,20911.05893,5968343.7746185,15199.8819,4341133.2024174
2018-09-01 04:00:00,288.43,289.23,284.04,286.54,288.43,289.23,284.04,286.54,18110,8361,9749,36710.27141,10516763.4062187,18258.08264,5231861.8196481,18452.18877,5284901.5865706
2018-09-01 08:00:00,286.54,289.69,286.23,286.39,286.54,289.69,286.23,286.39,19690,9085,10605,33996.81806,9777152.4102067,18205.36004,5236046.4406571,15791.45802,4541105.9695496
2018-09-01 12:00:00,286.39,298.15,284.28,295.54,286.39,298.15,284.28,295.54,33868,17423,16445,80231.46623,23380368.8629591,45349.02805,13208174.9140256,34882.43818,10172193.9489335
2018-09-01 16:00:00,295.54,302.0,294.85,301.46,295.54,302.0,294.85,301.46,29057,15460,13597,82197.95489,24517532.9770323,49168.86288,14670832.4218575,33029.09201,9846700.5551748
2018-09-01 20:00:00,301.46,301.64,294.0,295.71,301.44,301.64,294.0,295.71,12877,6124,6753,25696.98868,7645121.7346271,12015.61865,3573829.5749581,13681.37003,4071292.159669
2018-09-02 00:00:00,295.71,298.29,290.96,296.56,295.8,298.29,290.96,296.56,13481,6062,7419,25073.23107,7366778.6675378,11145.78653,3279431.3564418,13927.44454,4087347.311096
2018-09-02 04:00:00,296.56,298.84,295.5,296.82,296.56,298.84,295.5,296.82,9939,4793,5146,21457.56094,6373905.4691599,9657.79934,2869094.0261184,11799.7616,3504811.4430415
2018-09-02 08:00:00,296.82,299.33,289.1,290.56,296.84,299.33,289.1,290.56,20687,9577,11110,45960.70154,13567617.9919904,20816.8782,6154057.1932271,25143.82334,7413560.7987633
2018-09-02 12:00:00,290.56,293.68,288.87,291.51,290.65,293.68,288.87,291.51,13135,6779,6356,24237.25846,7063965.0171023,11801.66473,3439411.7733579,12435.59373,3624553.2437444
2018-09-02 16:00:00,291.51,297.0,290.24,294.35,291.51,297.0,290.24,294.35,11989,5884,6105,24741.60045,7294554.9202922,12173.37686,3589551.0103284,12568.22359,3705003.9099638
2018-09-02 20:00:00,294.35,296.0,291.93,295.41,294.09,296.0,291.93,295.41,7253,3591,3662,11829.70866,3474218.4966331,5537.52392,1626830.3730778,6292.18474,1847388.1235553
2018-09-03 00:00:00,295.41,296.62,291.27,292.43,295.51,296.62,291.27,292.43,14750,7236,7514,31666.2022,9285565.9371936,14883.53176,4364420.978172,16782.67044,4921144.9590216
2018-09-03 04:00:00,292.43,292.62,287.51,289.87,292.43,292.62,287.51,289.87,18347,9531,8816,37151.91847,10757795.8942414,19238.22314,5571658.667635,17913.69533,5186137.2266064
2018-09-03 08:00:00,289.87,290.28,285.99,286.9,289.76,290.28,285.99,286.9,20602,10742,9860,43942.64846,12657716.411875,24696.46093,7118752.2265051,19246.18753,5538964.1853699
2018-09-03 12:00:00,286.9,290.8,286.36,289.69,286.9,290.8,286.36,289.69,21223,10518,10705,51678.92932,14943433.8500085,29961.68869,8663533.2419087,21717.24063,6279900.6080998
2018-09-03 16:00:00,289.69,293.36,287.51,292.54,289.7,293.36,287.51,292.54,21020,10916,10104,54250.44618,15710404.4753496,31905.3211,9237991.2507297,22345.12508,6472413.2246199
2018-09-03 20:00:00,292.54,292.8,288.1,289.09,292.54,292.8,288.1,289.09,19342,9271,10071,56063.55599,16285215.1376429,31577.7523,9172555.397741,24485.80369,7112659.7399019
2018-09-04 00:00:00,289.09,291.56,288.23,288.31,289.06,291.56,288.23,288.31,15824,8600,7224,51065.62061,14803004.4703303,31145.7163,9030525.2971612,19919.90431,5772479.1731691
2018-09-04 04:00:00,288.31,288.43,283.04,287.55,288.26,288.43,283.04,287.55,23978,13320,10658,58592.92157,16757565.9931117,35342.22393,10109973.2883227,23250.69764,6647592.704789
2018-09-04 08:00:00,287.55,289.13,283.5,288.77,287.55,289.13,283.5,288.77,21106,12079,9027,53887.76785,15457890.8728663,32578.17914,9348860.8003808,21309.58871,6109030.0724855
2018-09-04 12:00:00,288.77,292.64,287.5,289.33,288.77,292.64,287.5,289.33,25345,13352,11993,59154.47804,17141458.4951646,35251.89051,10214133.3809528,23902.58753,6927325.1142118
2018-09-04 16:00:00,289.33,289.82,283.0,283.8,289.33,289.82,283.0,283.8,23710,12606,11104,55713.09228,16011927.1440216,28501.09406,8195810.4087592,27211.99822,7816116.7352624
2018-09-04 20:00:00,283.8,286.9,283.1,285.3,283.66,286.9,283.1,285.3,18973,9608,9365,51688.30965,14749103.0166208,30353.99292,8663048.5756349,21334.31673,6086054.4409859
2018-09-05 00:00:00,285.3,287.62,284.0,284.71,285.18,287.62,284.0,284.71,19609,10947,8662,52456.76919,15003654.543319,32338.31942,9249625.1642765,20118.44977,5754029.3790425
2018-09-05 04:00:00,284.71,285.29,283.33,283.6,284.71,285.29,283.33,283.6,18180,9816,8364,35225.13327,10015217.3075644,20603.79346,5858482.9279509,14621.33981,4156734.3796135
2018-09-05 08:00:00,283.6,285.0,251.3,257.68,283.61,285.0,251.3,257.68,57686,29737,27949,129906.88181,34516961.6276569,65636.28635,17441719.7527858,64270.59546,17075241.8748711
2018-09-05 12:00:00,257.68,261.57,253.27,255.91,257.45,261.57,253.27,255.91,38916,21197,17719,97598.68614,25212582.9103993,55812.42216,14421018.3933541,41786.26398,10791564.5170452
2018-09-05 16:00:00,255.91,256.87,238.88,243.38,255.87,256.87,238.88,243.38,46803,25571,21232,131660.71358,32247882.6395434,71035.04689,17382380.2132379,60625.66669,14865502.4263055
2018-09-05 20:00:00,243.38,246.9,227.0,228.53,243.4,246.9,227.0,228.53,37049,18880,18169,81886.13561,19623824.9306467,41025.34747,9840727.3081294,40860.78814,9783097.6225173
2018-09-06 00:00:00,228.53,233.19,212.0,227.86,228.53,233.19,212.0,227.86,71025,39525,31500,162718.5374,36565244.1817214,83467.97363,18782988.8798082,79250.56377,17782255.3019132
2018-09-06 04:00:00,227.86,229.57,222.03,227.58,227.77,229.57,222.03,227.58,41761,22241,19520,91505.51118,20698486.9227509,47791.70063,10815369.0695894,43713.81055,9883117.8531615
2018-09-06 08:00:00,227.58,230.0,220.5,225.93,227.51,230.0,220.5,225.93,33978,19239,14739,80544.27047,18206176.1096195,45549.57042,10300586.2624456,34994.70005,7905589.8471739
2018-09-06 12:00:00,225.93,232.45,222.52,226.6,225.83,232.45,222.52,226.6,41939,24664,17275,80745.55002,18376702.8159382,42001.83578,9559553.4511859,38743.71424,8817149.3647523
2018-09-06 16:00:00,226.6,228.05,218.13,226.02,226.58,228.05,218.13,226.02,31443,16739,14704,83349.69741,18731741.6923592,46554.36149,10465442.3129786,36795.33592,8266299.3793806
2018-09-06 20:00:00,226.02,231.57,223.88,229.7,226.18,231.57,223.88,229.7,21020,11216,9804,54133.29919,12282426.6547345,31928.90927,7243328.3265225,22204.38992,5039098.328212
2018-09-07 00:00:00,229.7,234.69,226.91,230.29,229.73,234.69,226.91,230.29,26750,14037,12713,57757.13339,13340502.7326758,31705.38927,7324004.8202045,26051.74412,6016497.9124713
2018-09-07 04:00:00,230.29,231.8,224.8,225.7,230.27,231.8,224.8,225.7,26516,14309,12207,67609.66713,15484252.9926715,39975.08403,9160443.6083002,27634.5831,6323809.3843713
2018-09-07 08:00:00,225.7,226.02,213.5,218.23,225.77,226.02,213.5,218.23,38028,19545,18483,83472.73013,18413393.4347298,44182.58239,9747153.4198991,39290.14774,8666240.0148307
2018-09-07 12:00:00,218.23,223.8,214.57,215.79,218.47,223.8,214.57,215.79,31579,16127,15452,79863.35167,17572159.4592497,44229.84978,9736028.4635811,35633.50189,7836130.9956686
2018-09-07 16:00:00,215.79,221.0,215.0,216.45,215.95,221.0,215.0,216.45,28919,15894,13025,85551.27105,18636249.3776178,50460.30712,10992580.8328893,35090.96393,7643668.5447285
2018-09-07 20:00:00,216.45,219.0,214.0,215.22,216.45,219.0,214.0,215.22,10638,5104,5534,24125.66404,5223860.8269238,10210.66519,2213147.1176639,13914.99885,3010713.7092599
2018-09-08 00:00:00,215.22,220.2,215.08,217.11,215.08,220.2,215.08,217.11,10206,5336,4870,27353.43218,5960568.2184768,13796.10922,3007880.2270068,13557.32296,2952687.99147
2018-09-08 04:00:00,217.11,217.97,215.03,217.32,216.98,217.97,215.03,217.32,10437,5096,5341,20096.15674,4351655.8098685,10110.21357,2189973.1590071,9985.94317,2161682.6508614
2018-09-08 08:00:00,217.32,219.83,216.7,217.78,217.28,219.83,216.7,217.78,11041,5421,5620,23878.54987,5215982.2135684,10990.1607,2401857.1463183,12888.38917,2814125.0672501
2018-09-08 12:00:00,217.78,218.16,215.0,216.35,217.78,218.16,215.0,216.35,10523,4939,5584,26192.29635,5669488.5031515,11477.72283,2485021.7500328,14714.57352,3184466.7531187
2018-09-08 16:00:00,216.35,216.64,198.0,199.7,216.42,216.64,198.0,199.7,38809,18687,20122,123418.29698,25123516.3379484,54583.19382,11125197.1245222,68835.10316,13998319.2134262
2018-09-08 20:00:00,199.7,199.99,190.01,196.71,199.61,199.99,190.01,196.71,30874,16560,14314,97921.11692,19064165.7063746,50411.9421,9811485.0389096,47509.17482,9252680.667465
2018-09-09 00:00:00,196.71,197.34,185.02,189.1,196.87,197.34,185.02,189.1,27314,15122,12192,84299.59048,16069687.5059206,42386.91139,8072220.6779663,41912.67909,7997466.8279543
2018-09-09 04:00:00,189.1,191.89,188.02,190.0,189.2,191.89,188.02,190.0,13508,6737,6771,34366.7377,6531056.2392738,17532.46805,3332528.2359936,16834.26965,3198528.0032802
2018-09-09 08:00:00,190.0,207.0,189.73,201.99,190.02,207.0,189.73,201.99,34911,19010,15901,118084.76023,23682605.3022057,63660.67258,12767690.7689944,54424.08765,10914914.5332113
2018-09-09 12:00:00,201.99,208.6,200.5,201.42,202.01,208.6,200.5,201.42,24348,13428,10920,75694.06779,15447353.5239318,41142.69037,8397663.001391,34551.37742,7049690.5225408
2018-09-09 16:00:00,201.42,203.13,196.75,202.16,201.45,203.13,196.75,202.16,20487,11262,9225,54814.13497,10935814.0337878,29193.14229,5823661.7981837,25620.99268,5112152.2356041
2018-09-09 20:00:00,202.16,202.84,191.8,195.81,202.27,202.84,191.8,195.81,24235,13959,10276,61995.73475,12194864.6781782,28569.81544,5623496.4587999,33425.91931,6571368.2193783
2018-09-10 00:00:00,195.81,203.42,195.81,199.3,196.13,203.42,195.95,199.3,22172,12354,9818,71219.02541,14224110.8337357,38772.49655,7746567.2407298,32446.52886,6477543.5930059
2018-09-10 04:00:00,199.3,200.51,196.0,198.98,199.22,200.51,196.0,198.98,20696,10209,10487,68166.42048,13529613.7009961,35381.7305,7023113.9569787,32784.68998,6506499.7440174
2018-09-10 08:00:00,198.98,199.21,192.0,196.97,198.98,199.21,192.0,196.97,24372,12958,11414,67065.36865,13160931.5259402,36945.16369,7255512.2724606,30120.20496,5905419.2534796
2018-09-10 12:00:00,196.97,197.09,192.67,194.94,196.98,197.09,192.67,194.94,22618,12700,9918,55984.55954,10917425.8335638,33816.66426,6595796.1326333,22167.89528,4321629.7009305
2018-09-10 16:00:00,194.94,196.5,187.1,195.49,194.99,196.5,187.1,195.49,32442,15933,16509,89416.48635,17080590.4003488,49376.08281,9436416.370011,40040.40354,7644174.0303378
2018-09-10 20:00:00,195.49,197.98,192.6,197.15,195.36,197.98,192.6,197.15,24413,12414,11999,66638.0062,13037922.7219033,37094.43529,7258072.6534094,29543.57091,5779850.0684939
2018-09-11 00:00:00,197.15,200.2,192.0,195.38,197.22,200.2,192.0,195.38,27046,14158,12888,87112.49639,17142525.5578692,42915.32091,8453641.3693243,44197.17548,8688884.1885449
