TIMESTAMP,ETH_MARKET_CAP_USD,ETH_PRICE_USD,ETH_SUPPLY
2020-09-15,41014540062.08407,364.19,112618523.46875
2020-09-16,41132072924.55843,365.19,112631980.40625
2020-09-17,43874396904.16969,389.49,112645759.59375
2020-09-18,43335491971.03313,384.66,112659210.65625
2020-09-19,43419602118.03249,385.36,112672830.90625
2020-09-20,41813470953.109375,371.06,112686549.21875
2020-09-21,38339505648.62031,340.19,112700272.34375
2020-09-22,38801699110.47656,344.25,112713722.90625
2020-09-23,36094178511.43407,320.19,112727375.96875
2020-09-24,39366890802.50063,349.18,112740966.84375
2020-09-25,39691819255.87313,352.02,112754443.65625
2020-09-26,39943503258.90656,354.21,112767858.78125
2020-09-27,40338419624.87719,357.67,112781110.03125
2020-09-28,39930351418.35344,354.01,112794416.59375
2020-09-29,40601741164.1325,359.92,112807682.71875
2020-09-30,40599762889.594376,359.86,112820993.96875
2020-10-01,39840665911.02656,353.09,112834308.28125
2020-10-02,39026082579.25219,345.83,112847591.53125
2020-10-03,39085988652.0675,346.32,112860905.09375
2020-10-04,39807333412.669685,352.67,112874169.65625
2020-10-05,39944147421.9975,353.84,112887597.28125
2020-10-06,38482314488.41719,340.85,112901025.34375
2020-10-07,38606497444.937805,341.91,112914209.71875
2020-10-08,39660113668.425,351.2,112927430.71875
2020-10-09,41269687896.187195,365.41,112940773.09375
2020-10-10,41892488338.509995,370.88,112954293.40625
2020-10-11,42295205335.5,374.4,112967962.96875
2020-10-12,43713660207.062805,386.91,112981469.09375
2020-10-13,43097502533.580315,381.41,112995208.65625
2020-10-14,42834862528.705,379.04,113008818.40625
2020-10-15,42702145896.234375,377.82,113022460.15625
2020-10-16,41323683480.67688,365.58,113035952.40625
2020-10-17,41662147171.98156,368.53,113049540.53125
2020-10-18,42787532568.29375,378.44,113062922.96875
2020-10-19,42902432395.06219,379.41,113076704.34375
2020-10-20,41711078717.07218,368.83,113090254.90625
2020-10-21,44275608691.44938,391.46,113103787.59375
2020-10-22,46887164981.29688,414.5,113117406.46875
2020-10-23,46335008442.04531,409.57,113130865.15625
2020-10-24,46674391661.013756,412.52,113144554.59375
2020-10-25,45976097368.015625,406.3,113158004.84375
2020-10-26,44488838721.52031,393.11,113171475.46875
2020-10-27,45697350469.78688,403.74,113185095.53125
2020-10-28,44008274915.19094,388.77,113198741.96875
2020-10-29,43874316214.13812,387.54,113212355.40625
2020-10-30,43338316549.73625,382.76,113225824.40625
2020-10-31,43796462089.09125,386.76,113239378.65625
2020-11-01,44903665156.34594,396.49,113252957.59375
2020-11-02,43450124315.37844,383.61,113266401.59375
2020-11-03,43971880629.69281,388.17,113279956.28125
2020-11-04,45618752291.88937,402.66,113293479.09375
2020-11-05,47236572830.57469,416.89,113307042.21875
2020-11-06,51710482644.299995,456.32,113320657.96875
2020-11-07,49393302150.548134,435.82,113334179.59375
2020-11-08,51543754911.30938,454.74,113347747.96875
2020-11-09,50383412048.66719,444.45,113361260.09375
2020-11-10,51116120891.14813,450.86,113374708.09375
2020-11-11,52601948696.90594,463.91,113388262.15625
2020-11-12,52480080419.585625,462.78,113401790.09375
2020-11-13,54084387089.54093,476.87,113415369.15625
2020-11-14,52294155892.42906,461.03,113428965.34375
2020-11-15,50880124393.65593,448.51,113442564.03125
2020-11-16,52304368179.22594,461.01,113456038.21875
2020-11-17,54772917328.685936,482.71,113469613.90625
2020-11-18,54331132016.67375,478.76,113483022.84375
2020-11-19,53550046478.475624,471.82,113496770.96875
2020-11-20,57939020844.90594,510.43,113510218.53125
2020-11-21,62694700609.29313,552.26,113523884.78125
2020-11-22,63582090171.6928,560.01,113537419.28125
2020-11-23,69167254444.21844,609.13,113550891.34375
2020-11-24,68704296035.236885,604.98,113564574.09375
2020-11-25,64671358698.61875,569.4,113578079.90625
2020-11-26,59092639107.92063,520.22,113591632.59375
2020-11-27,58941671919.32094,518.83,113604980.28125
2020-11-28,61125719655.15093,537.99,113618691.15625
2020-11-29,65452169646.0,576.0,113632238.96875
2020-11-30,70021796012.79187,616.14,113645918.15625
2020-12-01,66630600312.90281,586.23,113659642.29014428
2020-12-02,68005934739.673134,598.26,113673372.70288467
2020-12-03,70093406160.9203,616.55,113687343.10235864
2020-12-04,64544038535.77281,567.67,113701155.48178346
2020-12-05,67878967749.82344,596.93,113715056.44664584
2020-12-06,68497816086.721886,602.3,113729075.57227702
2020-12-07,67261577774.16,591.36,113742890.15403816
2020-12-08,63112978623.673134,554.82,113756772.415101
2020-12-09,65238936501.76,573.44,113770889.32790384
2020-12-10,63530753838.13125,558.36,113784625.00222376
2020-12-11,61920138396.78562,544.14,113798562.32698132
2020-12-12,64672544894.69813,568.26,113812517.07186034
2020-12-13,67236601350.619995,590.72,113826378.6801242
2020-12-14,66747167953.18594,586.35,113840407.09248614
2020-12-15,67076118075.32343,589.17,113854329.14310613
2020-12-16,72614409774.83437,637.74,113868383.2793878
2020-12-17,73240282368.89876,643.16,113882437.64036828
2020-12-18,74546161357.62657,654.55,113896380.53752446
2020-12-19,75027695171.90938,658.7,113910388.15533492
2020-12-20,72697961282.15155,638.17,113924481.2484108
2020-12-21,69257934329.53438,607.9,113938479.8973888
2020-12-22,72608083503.15094,637.23,113952448.24333356
2020-12-23,66693336572.71094,585.25,113966655.50989906
2020-12-24,69786342297.065,612.32,113980534.05284616
2020-12-25,71448455775.25406,626.83,113994448.25501923
2020-12-26,72510397199.43655,636.07,114008688.86612386
2020-12-27,77981254659.55687,683.98,114022708.3328272
2020-12-28,83191262063.2578,729.59,114036887.34564415
2020-12-29,83424478850.95781,731.55,114050716.85769942
2020-12-30,85827201845.19907,752.53,114064815.04747082
2020-12-31,84083035459.30782,737.15,114078848.9487858
2021-01-01,83345797602.68126,730.6,114092930.79989296
2021-01-02,88410069826.11562,774.9,114107152.6246392
2021-01-03,111674117595.15656,978.69,114121189.8632044
2021-01-04,119044591224.34875,1043.16,114135244.92768204
2021-01-05,125910171319.85532,1103.19,114149409.15334345
2021-01-06,138184397274.0628,1210.59,114163494.52819552
2021-01-07,139902685963.45312,1225.5,114177428.59284163
2021-01-08,138946650054.08063,1216.98,114191654.84369849
2021-01-09,146154483689.65125,1279.96,114205677.09325616
2021-01-10,143403609074.38623,1255.72,114219817.65048867
2021-01-11,124306959317.17218,1088.37,114233984.34065229
2021-01-12,119943422475.73875,1050.04,114248182.9787446
2021-01-13,129074171803.2675,1129.84,114262408.53633773
2021-01-14,140774067138.49533,1232.11,114276364.90960568
2021-01-15,133586272548.35687,1169.06,114290617.27446522
2021-01-16,140397256378.26877,1228.52,114304745.15085612
2021-01-17,141009312961.47717,1233.73,114318858.62547186
2021-01-18,143835726858.1472,1258.31,114333022.20813508
2021-01-19,156352788157.73282,1367.65,114347213.57954924
2021-01-20,157526195767.10156,1377.75,114361450.46096995
2021-01-21,127098098351.0928,1111.49,114375539.70831016
2021-01-22,141187725829.5,1234.56,114389673.38877589
2021-01-23,141151851722.41562,1234.1,114403881.73485497
2021-01-24,159282149896.0547,1392.45,114418036.75368436
2021-01-25,150837446389.3659,1318.47,114432240.62013315
2021-01-26,156547571771.25064,1368.22,114446466.14188796
2021-01-27,142066422315.40967,1241.51,114460516.44354811
2021-01-28,152299658440.35938,1330.78,114474731.6211274
2021-01-29,157851524119.48032,1379.13,114488812.67663746
2021-01-30,157895060516.27658,1379.35,114502787.06781588
2021-01-31,150453068832.7144,1314.18,114517198.85270448
2021-02-01,157385364012.97034,1374.57,114531395.45284136
2021-02-02,173358852410.40936,1513.9,114545605.38422409
2021-02-03,190938321473.31186,1667.22,114559793.84278144
2021-02-04,182968512579.84,1597.44,114574086.00165586
2021-02-05,197199003804.32877,1721.48,114588193.26163293
2021-02-06,192371581097.9656,1679.14,114602404.80532864
2021-02-07,185004140364.6075,1614.64,114616750.67383114
2021-02-08,200866020870.47345,1752.87,114630911.24830636
2021-02-09,203087842007.0172,1772.05,114645118.32612392
2021-02-10,199782209924.71878,1743.0,114659414.39402843
2021-02-11,204928756088.69656,1787.69,114673669.19300906
2021-02-12,211505076824.4612,1844.84,114687963.05345392
2021-02-13,208392654657.73123,1817.48,114702070.08552495
2021-02-14,206752364652.3425,1802.96,114716427.9071356
2021-02-15,204074675872.59372,1779.4,114730659.62599564
2021-02-16,204492060859.2028,1782.83,114744854.87882084
2021-02-17,212352468619.6931,1851.14,114759197.810908
2021-02-18,222527331992.20407,1939.61,114773382.65385748
2021-02-19,224603179498.62656,1957.47,114787822.15103716
2021-02-20,219769736301.4725,1915.12,114802084.0368346
2021-02-21,222093283265.76062,1935.14,114816364.05038609
2021-02-22,204090585043.1372,1778.07,114830627.26042904
2021-02-23,181169339130.50528,1578.19,114844957.62172388
2021-02-24,186584323584.09528,1625.17,114859199.24926928
2021-02-25,170153394092.74124,1481.88,114873508.0627444
2021-02-26,166064706321.92188,1446.1,114887888.85359149
2021-02-27,167707075859.62845,1460.23,114902183.76670028
2021-02-28,163402133777.85562,1422.58,114916432.57066044
2021-03-01,180527580421.2028,1571.49,114930693.17682068
2021-03-02,171033817008.85345,1488.67,114945134.9574104
2021-03-03,180243711015.12033,1568.65,114959291.9828511
2021-03-04,176785360789.36215,1538.37,114973695.22920382
2021-03-05,175815530841.8828,1529.75,114988066.53748272
2021-03-06,189828593694.61874,1651.48,115002514.1934701
2021-03-07,198455456817.73596,1726.33,115016801.27646448
2021-03-08,210913006349.60748,1834.48,115031155.33009508
2021-03-09,215263438683.57806,1872.1,115045423.52696908
2021-03-10,206494941336.54968,1795.63,115059807.07823512
2021-03-11,210133758888.7444,1827.06,115073963.62490644
2021-03-12,203338590404.15903,1767.77,115088293.14290604
2021-03-13,221010728142.7244,1921.18,115102682.52001794
2021-03-14,212696794507.6716,1848.69,115117154.93894896
2021-03-15,206524178509.29596,1794.83,115131412.38733846
2021-03-16,207792551545.5562,1805.64,115145796.25045182
2021-03-17,209818471531.73843,1823.03,115160158.02381337
2021-03-18,204448084618.66498,1776.16,115174516.13657445
2021-03-19,208340156487.695,1809.76,115188868.619553
2021-03-20,207873130895.65408,1805.49,115203287.8947525
2021-03-21,205415839407.9256,1783.94,115217483.09761004
2021-03-22,193706206766.93597,1682.05,115231822.21577892
2021-03-23,192190274055.64407,1668.69,115246202.5694318
2021-03-24,182370034640.45624,1583.24,115260552.43759878
2021-03-25,182979005921.4244,1588.34,115274931.06455448
2021-03-26,195852824703.2316,1699.89,115289358.15023687
2021-03-27,197494720989.3131,1713.94,115303690.16444764
2021-03-28,194383284280.32935,1686.74,115318037.6873776
2021-03-29,209359425362.065,1816.48,115332444.98577188
2021-03-30,212256588238.81876,1841.4,115346861.86556686
2021-03-31,221236476414.65125,1919.08,115361136.27351724
2021-04-01,226864666818.22214,1967.67,115375498.77358492
2021-04-02,246123557325.47937,2134.46,115389764.93865512
2021-04-03,231706018598.3409,2009.19,115404186.78930376
2021-04-04,239510578617.7081,2076.62,115418669.53983702
2021-04-05,243127221886.57092,2107.73,115433044.67811894
2021-04-06,243681743740.1247,2112.29,115447392.98984712
2021-04-07,226621371961.01312,1964.18,115461550.30175388
2021-04-08,240140484025.64343,2081.11,115475861.87241
2021-04-09,238488066389.3578,2066.55,115490093.5662636
2021-04-10,246280365294.5756,2133.82,115504565.15975545
2021-04-11,248239359823.74808,2150.54,115518997.8695612
2021-04-12,246796613330.0316,2137.79,115533413.9978141
2021-04-13,265399195936.02185,2298.66,115547745.98166004
2021-04-14,280810907667.7969,2431.86,115562045.84728564
2021-04-15,290685320852.7437,2517.08,115576385.08895835
2021-04-16,280766526624.5141,2430.91,115590637.3017542
2021-04-17,267757920920.59595,2318.01,115604951.43712404
2021-04-18,258888058444.55,2240.96,115619356.50158328
2021-04-19,249952079280.105,2163.36,115633542.94883664
2021-04-20,269520494589.6016,2332.45,115648116.85656299
2021-04-21,272457490318.93845,2357.59,115662571.78711867
2021-04-22,278602067209.1275,2410.48,115676847.10380472
2021-04-23,273917144271.40408,2369.67,115691181.35231708
2021-04-24,256248733734.7475,2216.56,115705589.2028142
2021-04-25,268485907712.0656,2322.14,115719995.34572797
2021-04-26,293119416581.32806,2534.9,115734364.98909992
2021-04-27,308538117634.6809,2667.93,115748724.50104336
2021-04-28,318171774862.0378,2750.91,115763155.84508999
2021-04-29,319082179535.4856,2758.46,115777517.99434336
2021-04-30,321143683647.97125,2775.96,115791816.81975605
2021-05-01,341063340276.95624,2947.8,115806260.00010794
2021-05-02,341845807415.7544,2954.22,115820587.77267672
2021-05-03,397202639389.4916,3432.21,115835035.8569468
2021-05-04,375128529814.0134,3241.09,115849463.14410408
2021-05-05,407710093501.3556,3522.18,115863942.03528434
2021-05-06,404233516047.8431,3491.74,115878311.6416
2021-05-07,403379654976.9413,3483.96,115892659.07837375
2021-05-08,453483798032.3828,3916.25,115907047.39562821
2021-05-09,454788371081.82935,3927.06,115921411.24318388
2021-05-10,457084060877.26556,3946.42,115935924.97548652
2021-05-11,484342396108.51495,4181.28,115950310.44240248
2021-05-12,441535475473.94904,3811.29,115964677.19871156
2021-05-13,430893371259.81775,3718.99,115979265.4304441
2021-05-14,473589608408.26685,4087.02,115993672.99896853
2021-05-15,422307942614.23883,3644.04,116008141.71953706
2021-05-16,415650815759.2944,3586.18,116022544.58813103
2021-05-17,380292150271.5141,3280.73,116036911.76023944
2021-05-18,391572418894.9797,3377.65,116051357.8137788
2021-05-19,283238155319.14215,2442.89,116065759.5102502
2021-05-20,321531393875.65875,2772.84,116080255.08259164
2021-05-21,282488653516.6894,2435.86,116094592.6051048
2021-05-22,266419455032.47034,2297.03,116109057.92242163
2021-05-23,243429448648.7603,2098.57,116123472.2193382
2021-05-24,307287197049.53723,2648.77,116137940.89821936
2021-05-25,314135420140.4172,2707.49,116152219.2795168
2021-05-26,335226768892.7119,2888.94,116166575.2090146
2021-05-27,318268538829.2475,2742.48,116180925.1526031
2021-05-28,279990205239.9262,2412.36,116195390.6839712
2021-05-29,264493870187.21188,2278.58,116209895.69403024
2021-05-30,277100710486.6941,2386.91,116224312.98640692
2021-05-31,314340908643.8156,2707.38,116238687.8263636
2021-06-01,305883274607.336,2634.23,116253128.02990736
2021-06-02,314314222000.66125,2706.52,116267678.47587799
2021-06-03,331713028524.8672,2856.01,116282037.56467932
2021-06-04,312604216076.8109,2691.17,116296615.31861466
2021-06-05,305506002583.74,2629.76,116310949.36465552
2021-06-06,314979538654.41724,2710.99,116325538.27627312
2021-06-07,301319431308.41504,2593.12,116339927.8139085
2021-06-08,291605269334.3372,2509.23,116354401.04438068
2021-06-09,303425453447.9025,2610.64,116368813.21656296
2021-06-10,287293735165.8237,2471.56,116383187.40872411
2021-06-11,273786954931.97162,2355.09,116397642.83709
2021-06-12,275507861295.1431,2369.62,116412046.06653552
2021-06-13,291828216928.7156,2509.7,116426491.721072
2021-06-14,300284076668.08624,2582.12,116441011.04591344
2021-06-15,295838978101.9875,2543.6,116455604.20761266
2021-06-16,275412096757.8031,2367.7,116469954.43318553
2021-06-17,275980393755.3684,2372.31,116484477.82762066
2021-06-18,259869913894.99216,2233.57,116498809.00870454
2021-06-19,252108454133.28217,2166.61,116513290.75703377
2021-06-20,261097260078.4125,2243.6,116527776.94355704
2021-06-21,219726699263.71655,1887.89,116542017.27316424
2021-06-22,218930368753.99594,1880.83,116556547.66316038
2021-06-23,229097612764.18597,1967.95,116571007.09783328
2021-06-24,231575820853.4616,1989.01,116585385.54255888
2021-06-25,210789395123.0616,1810.27,116599591.99819264
2021-06-26,213220786663.83688,1830.94,116614063.76737437
2021-06-27,230993900113.3678,1983.33,116628556.972042
2021-06-28,242723595995.26877,2083.8,116643126.44975522
2021-06-29,252281844921.70596,2165.61,116657540.42611456
2021-06-30,265188622470.9819,2276.14,116672065.80406216
2021-07-01,245777178666.9528,2109.29,116686374.38635968
2021-07-02,251208043906.47656,2155.65,116700871.63556384
2021-07-03,259573467833.56314,2227.18,116715279.07032903
2021-07-04,270803823109.20844,2323.27,116729803.30667897
2021-07-05,256081273909.81216,2196.71,116744297.7211632
2021-07-06,270791648208.31216,2322.63,116758832.54565528
2021-07-07,270180248915.07004,2317.12,116773278.70951737
2021-07-08,246584020758.8641,2114.51,116787818.20825556
2021-07-09,250246348224.0847,2145.67,116802236.35417923
2021-07-10,246169413314.6072,2110.47,116816779.13608985
2021-07-11,249694901432.94528,2140.45,116831213.71638893
2021-07-12,237173230216.0625,2032.88,116845561.50986917
2021-07-13,226433795670.9216,1940.61,116859844.26785953
2021-07-14,232715760964.5319,1994.22,116874302.44938748
2021-07-15,223866845048.0672,1918.17,116888831.71774893
2021-07-16,219092669413.1109,1877.05,116903192.915957
2021-07-17,221791871152.27124,1899.96,116917517.654221
2021-07-18,220883175452.31876,1891.96,116931939.23753405
2021-07-19,212342764025.83124,1818.6,116946370.7314381
2021-07-20,208620661911.49625,1786.52,116960706.7354407
2021-07-21,232990341873.33936,1994.98,116975239.70222676
2021-07-22,236492988322.9156,2024.74,116989691.3980868
2021-07-23,248298227929.29407,2125.57,117004036.95220947
2021-07-24,255384400669.2656,2185.98,117018601.10646516
2021-07-25,256390305095.2569,2194.34,117033023.61817722
2021-07-26,260430920487.9703,2228.67,117047353.93822652
2021-07-27,269027722171.1019,2301.98,117061571.56325068
2021-07-28,268957405838.79,2301.12,117075816.06956258
2021-07-29,278587138092.1637,2383.24,117090134.07232252
2021-07-30,288850085543.8688,2470.76,117104347.9466359
2021-07-31,296013526589.1172,2531.75,117118599.90990981
2021-08-01,298930326232.96094,2556.41,117132823.25827125
2021-08-02,305049076907.22375,2608.44,117147238.48662424
2021-08-03,293360591103.3872,2508.21,117161559.10003904
2021-08-04,318836538318.47876,2725.72,117175868.284188
2021-08-05,330981886475.0016,2829.23,117187172.65731259
2021-08-06,338406099482.3212,2892.36,117197622.10493115
2021-08-07,370047245620.3284,3162.43,117208115.84512652
2021-08-08,352690389944.64844,3013.75,117218565.14330912
2021-08-09,370426598710.90314,3164.94,117228990.84019668
2021-08-10,367745627966.8216,3141.67,117238352.91254728
2021-08-11,370897938279.15753,3168.24,117247570.16383524
2021-08-12,356779966467.7585,3047.29,117257310.7937612
2021-08-13,389252763168.3144,3324.26,117267187.54629128
2021-08-14,382558186752.88965,3266.71,117277639.45841444
2021-08-15,387803074224.4225,3311.12,117286825.43328483
2021-08-16,368697481979.95593,3147.63,117296724.86681494
2021-08-17,352846733951.29376,3011.96,117307123.50949688
2021-08-18,353069711089.39746,3013.52,117317743.67846148
2021-08-19,373173898071.56067,3184.74,117329049.02912495
2021-08-20,385141986701.3905,3286.5,117340153.44975652
2021-08-21,378164475679.37915,3226.59,117351647.76507288
2021-08-22,379973509682.76086,3241.65,117363256.19850536
2021-08-23,389519557703.1984,3322.71,117372410.83823544
2021-08-24,371961770349.0772,3172.57,117379912.11249375
2021-08-25,378605000681.8094,3228.86,117386167.42475162
2021-08-26,362789083354.6444,3093.62,117392555.237997
2021-08-27,384205623116.20526,3275.87,117396008.61628155
2021-08-28,380837472794.88556,3246.78,117402852.7693476
2021-08-29,378361500114.3656,3225.3,117409166.16758518
2021-08-30,378775721284.3119,3228.46,117413734.0592471
2021-08-31,403074124937.2284,3435.17,117417454.13533552
2021-09-01,449357874942.09937,3829.18,117420617.07027686
2021-09-02,444541758707.70306,3787.7,117425267.21027908
2021-09-03,462444944804.7603,3939.79,117426097.5856972
2021-09-04,456301848779.31085,3887.01,117430027.8571835
2021-09-05,464023678009.7572,3952.33,117434894.21335644
2021-09-06,461267210684.9625,3928.4,117439075.38533774
2021-09-07,403200571750.71375,3433.48,117439606.38479076
2021-09-08,411023149758.3546,3499.69,117440060.11075851
2021-09-09,402208146764.8725,3424.24,117441469.68838815
2021-09-10,377017665656.33344,3209.41,117447475.58001432
2021-09-11,383759706480.1622,3266.43,117456237.48910904
2021-09-12,400123598573.1288,3405.32,117465259.0930544
2021-09-13,386077036997.8188,3285.4,117472927.41113114
2021-09-14,403826564922.55774,3436.05,117480990.22102226
2021-09-15,424932611399.9531,3615.22,117489461.38588911
2021-09-16,419578847804.8631,3569.26,117496494.95158368
2021-09-17,399588932969.1505,3398.82,117504310.79438752
2021-09-18,403978108221.2675,3435.76,117514038.7703336
2021-09-19,391452638662.1484,3328.85,117523821.28781924
2021-09-20,348883590007.1928,2966.51,117530608.93812533
2021-09-21,324657457891.84375,2760.2,117536223.68030214
2021-09-22,362182313370.045,3078.88,117544708.4008862
2021-09-23,371134131720.4894,3154.62,117552700.00510404
2021-09-24,344848675812.5419,2930.86,117560792.70390232
2021-09-25,344239324987.61444,2925.34,117571414.65957448
2021-09-26,360621758531.109,3064.21,117580065.8865458
2021-09-27,344599129431.94775,2927.73,117587108.79033296
2021-09-28,330478145353.78253,2807.44,117593666.3148558
2021-09-29,335628941276.4441,2850.87,117600900.10386883
2021-09-30,353323440124.7184,3000.83,117605182.85530284
2021-10-01,389844837063.80524,3310.63,117611999.51959558
2021-10-02,399175199300.04376,3389.48,117621043.2956884
2021-10-03,402831634563.2369,3420.14,117630089.4859282
2021-10-04,398679024696.6406,3384.5,117635465.93454908
2021-10-05,414226926713.55084,3516.09,117638661.70221338
2021-10-06,421342554043.8025,3576.08,117640060.32461604
2021-10-07,422818096976.7562,3588.2,117641859.7117806
2021-10-08,419877787279.2538,3562.84,117645024.85546516
2021-10-09,421523484005.1125,3576.4,117652385.23289932
2021-10-10,402721813198.82526,3416.49,117659680.5331326
2021-10-11,417816237417.87195,3544.14,117664550.22297291
2021-10-12,411552215476.16406,3490.61,117671108.98649047
2021-10-13,425387724541.8703,3607.55,117676840.51429768
2021-10-14,447097182616.7284,3791.23,117679525.25625575
2021-10-15,456221044046.0,3868.16,117682347.09615186
2021-10-16,451726162061.8135,3829.61,117689290.88514668
2021-10-17,453789157309.58435,3846.66,117697131.21838024
2021-10-18,441980621036.4181,3746.14,117703103.08555672
2021-10-19,457525143239.89526,3877.45,117711133.5276016
2021-10-20,491214431463.7628,4162.49,117718544.10344955
2021-10-21,479500234771.8213,4062.76,117724695.6567658
2021-10-22,468836166847.6453,3971.95,117731559.48487496
2021-10-23,492146201307.24,4168.96,117740302.34933104
2021-10-24,481944543522.185,4082.08,117748342.89754428
2021-10-25,498315422017.1944,4220.26,117754203.99085948
2021-10-26,487707393661.589,4129.95,117757635.71992096
2021-10-27,463475619366.6097,3924.31,117757327.75633363
2021-10-28,506512345208.038,4288.22,117755132.3269263
2021-10-29,521829827379.65625,4417.4,117754128.82286674
2021-10-30,510847235902.97437,4323.94,117754414.75546376
2021-10-31,506906292337.37805,4290.1,117755734.07614379
2021-11-01,510827288166.3741,4322.79,117756181.20480974
2021-11-02,542837249108.02966,4593.15,117755192.50380462
2021-11-03,544228730873.4375,4604.4,117755406.46455488
2021-11-04,536320810722.4903,4536.99,117757087.38345684
2021-11-05,529654997796.8272,4480.09,117759760.59807456
2021-11-06,534600122327.3891,4521.41,117764107.35332556
2021-11-07,545980280462.74335,4617.13,117769959.1952294
2021-11-08,568966160087.4666,4810.97,117773467.69378576
2021-11-09,559698157535.6917,4732.07,117772376.52245133
2021-11-10,548040157579.52313,4632.98,117772010.26054645
2021-11-11,558713923706.1989,4722.68,117772333.66548488
2021-11-12,552390383036.397,4668.7,117773556.3151924
2021-11-13,549723229307.9962,4645.64,117776246.92421935
2021-11-14,547637967852.4218,4627.5,117780626.03479236
2021-11-15,539873382967.0032,4561.38,117781515.51853192
2021-11-16,498356891428.0481,4210.14,117783174.733901
2021-11-17,507837902210.3828,4289.75,117785754.39141932
2021-11-18,473372620276.0259,3998.17,117787470.81580892
2021-11-19,509078296127.20593,4299.27,117790997.37131302
2021-11-20,522925389030.4362,4415.72,117796092.49767397
2021-11-21,505086816421.5847,4264.61,117801094.18608063
2021-11-22,484515660264.1506,4090.46,117802341.01031192
2021-11-23,514269879052.45215,4341.17,117804851.12236533
2021-11-24,506127365955.8463,4271.96,117807823.23791012
2021-11-25,536024512499.66876,4523.8,117811414.25853638
2021-11-26,479054237842.8703,4042.55,117815968.77681687
2021-11-27,485952821187.5469,4100.3,117820642.88572988
2021-11-28,509430740715.26996,4297.92,117824979.36767729
2021-11-29,527336164686.43036,4448.49,117828568.49753115
2021-11-30,550381742581.348,4642.38,117830403.60193431
2021-12-01,543113677762.26276,4580.57,117832468.93978466
2021-12-02,535374460424.1125,4514.8,117836761.22242026
2021-12-03,500391427447.98376,4219.32,117841583.9923846
2021-12-04,489171220546.8156,4124.26,117843313.647844
2021-12-05,498339229183.2047,4201.09,117848809.3312436
2021-12-06,516910926596.4197,4357.17,117853798.2792316
2021-12-07,511335829594.7906,4309.7,117859874.24997725
2021-12-08,526851217341.8781,4439.98,117867173.89072236
2021-12-09,487977569138.7675,4111.92,117874279.22327033
2021-12-10,463176345161.9784,3902.49,117881011.85307255
2021-12-11,485330362387.71625,4088.68,117889046.2652138
2021-12-12,490921917413.88904,4135.31,117898265.61458687
2021-12-13,449395842539.36127,3785.08,117905737.0258056
2021-12-14,458601845337.7944,3862.18,117913653.4382475
2021-12-15,477418721890.64844,4020.19,117920460.91864751
2021-12-16,469971104802.98334,3957.03,117925727.55877905
2021-12-17,460443888289.44336,3876.37,117932640.24914835
2021-12-18,470664566449.1913,3961.96,117941586.15364128
2021-12-19,466273426477.5234,3924.55,117951488.48960924
2021-12-20,468825259758.85034,3945.57,117960497.27462168
2021-12-21,477450290069.5531,4017.7,117969210.42811118
2021-12-22,473344853959.4844,3982.7,117977029.9204016
2021-12-23,488809326248.6328,4112.35,117984655.57420248
2021-12-24,481199859766.3903,4047.87,117993201.5829648
2021-12-25,488552297402.78906,4109.25,118001611.57284585
2021-12-26,483161177418.09753,4063.44,118011442.43089776
2021-12-27,480175796017.85657,4037.87,118019215.40694924
2021-12-28,451171833669.5306,3793.54,118024754.75230084
2021-12-29,431689134807.40784,3629.31,118028301.64453273
2021-12-30,441346579024.34,3710.08,118033251.7981794
2021-12-31,437316820396.0259,3675.79,118039550.08067018
2022-01-01,448188908120.41315,3766.74,118047125.62360166
2022-01-02,455877918062.0863,3830.92,118052752.68072736
2022-01-03,448103822357.21375,3765.16,118058050.43328217
2022-01-04,450596449651.5759,3785.67,118061005.14568985
2022-01-05,421018504124.0216,3536.77,118062639.76427184
2022-01-06,405554423221.0625,3406.48,118065140.09824546
2022-01-07,380594863739.3803,3196.47,118066422.6340633
2022-01-08,366865819405.69775,3080.81,118070687.45425536
2022-01-09,375246769692.0572,3150.83,118071551.67909776
2022-01-10,367291147568.145,3083.68,118066934.672656
2022-01-11,385992579745.33997,3240.32,118064894.95833337
2022-01-12,401847039303.9059,3373.03,118062874.05824852
2022-01-13,386311692148.5544,3242.26,118062471.44354296
2022-01-14,394386946352.78064,3309.66,118060089.97321518
2022-01-15,396692755517.9003,3328.63,118063009.7873996
2022-01-16,399238653969.50903,3349.61,118065793.62980165
2022-01-17,382749365537.24066,3210.9,118068261.5633553
2022-01-18,376903709777.23444,3161.5,118072319.578225
2022-01-19,367799273271.8156,3084.78,118075941.46293184
2022-01-20,358021477782.97595,3002.43,118078001.26978523
2022-01-21,306442513820.5228,2569.59,118076317.92424557
2022-01-22,287709446842.93964,2412.23,118076716.71679038
2022-01-23,303173820294.075,2541.6,118080195.97243772
2022-01-24,291358492837.6772,2442.27,118082730.5857448
2022-01-25,293465285549.5016,2459.65,118085241.92775436
2022-01-26,294033090376.05164,2464.13,118087337.0216293
2022-01-27,289495894930.65656,2425.83,118088159.05972315
2022-01-28,303994230368.9934,2547.03,118090361.06332776
2022-01-29,310721525676.5344,2603.1,118094855.78246816
2022-01-30,310773848420.3637,2603.24,118099694.48838326
2022-01-31,321064862196.92804,2689.14,118103637.02396671
2022-02-01,333162679077.47345,2790.15,118104707.09974141
2022-02-02,320178858064.3272,2681.11,118106184.2715324
