TIMESTAMP,CHKN29999_OPEN_PRICE_USD,CHKN29999_HIGH_PRICE_USD,CHKN29999_LOW_PRICE_USD,CHKN29999_CLOSE_PRICE_USD,CHKN29999_VOLUME_USD,CHKN29999_DIVIDENDS_USD,CHKN29999_STOCK_SPLITS_USD
2025-04-20 00:00:00+00:00,,,,0.0,120263,0.0,0.0
2025-04-21 00:00:00+00:00,,,,0.0,134863,0.0,0.0
2025-04-22 00:00:00+00:00,,,,0.0,109332,0.0,0.0
2025-04-23 00:00:00+00:00,,,,0.0,48750,0.0,0.0
2025-04-24 00:00:00+00:00,,,,0.0,58857,0.0,0.0
2025-04-25 00:00:00+00:00,,,,0.0,55766,0.0,0.0
2025-04-26 00:00:00+00:00,,,,0.0,58970,0.0,0.0
2025-04-27 00:00:00+00:00,,,,0.0,52495,0.0,0.0
2025-04-28 00:00:00+00:00,,,,0.0,57817,0.0,0.0
2025-04-29 00:00:00+00:00,,,,0.0,53176,0.0,0.0
2025-04-30 00:00:00+00:00,,,,0.0,56959,0.0,0.0
2025-05-01 00:00:00+00:00,,,,0.0,57742,0.0,0.0
2025-05-02 00:00:00+00:00,,,,0.0,55188,0.0,0.0
2025-05-03 00:00:00+00:00,,,,0.0,53382,0.0,0.0
2025-05-04 00:00:00+00:00,,,,0.0,57459,0.0,0.0
2025-05-05 00:00:00+00:00,,,,0.0,56022,0.0,0.0
2025-05-06 00:00:00+00:00,,,,0.0,55172,0.0,0.0
2025-05-07 00:00:00+00:00,,,,0.0,51727,0.0,0.0
2025-05-08 00:00:00+00:00,,,,0.0,62470,0.0,0.0
2025-05-09 00:00:00+00:00,,,,0.0,54680,0.0,0.0
2025-05-10 00:00:00+00:00,,,,0.0,54830,0.0,0.0
2025-05-11 00:00:00+00:00,,,,0.0,54056,0.0,0.0
2025-05-12 00:00:00+00:00,,,,0.0,58609,0.0,0.0
2025-05-13 00:00:00+00:00,,,,0.0,50750,0.0,0.0
2025-05-14 00:00:00+00:00,,,,0.0,58336,0.0,0.0
2025-05-15 00:00:00+00:00,,,,0.0,57994,0.0,0.0
2025-05-16 00:00:00+00:00,,,,0.0,60579,0.0,0.0
2025-05-17 00:00:00+00:00,,,,0.0,53832,0.0,0.0
2025-05-18 00:00:00+00:00,,,,0.0,131282,0.0,0.0
2025-05-19 00:00:00+00:00,,,,0.0,68599,0.0,0.0
2025-05-20 00:00:00+00:00,,,,0.0,56284,0.0,0.0
2025-05-21 00:00:00+00:00,,,,0.0,55583,0.0,0.0
2025-05-22 00:00:00+00:00,,,,0.0,56357,0.0,0.0
2025-05-23 00:00:00+00:00,,,,0.0,56382,0.0,0.0
2025-05-24 00:00:00+00:00,,,,0.0,54295,0.0,0.0
2025-05-25 00:00:00+00:00,,,,0.0,48070,0.0,0.0
2025-05-26 00:00:00+00:00,,,,0.0,50875,0.0,0.0
2025-05-27 00:00:00+00:00,,,,0.0,52752,0.0,0.0
2025-05-28 00:00:00+00:00,,,,0.0,50738,0.0,0.0
2025-05-29 00:00:00+00:00,,,,0.0,53055,0.0,0.0
2025-05-30 00:00:00+00:00,,,,0.0,53973,0.0,0.0
2025-05-31 00:00:00+00:00,,,,0.0,54621,0.0,0.0
2025-06-01 00:00:00+00:00,3.261912695506908e-08,3.279306426406947e-08,3.1817837253811376e-08,3.2506232372497834e-08,57740,0.0,0.0
