TIMESTAMP,LTC_OPEN_PRICE_USD,LTC_HIGH_PRICE_USD,LTC_LOW_PRICE_USD,LTC_CLOSE_PRICE_USD,XMR_OPEN_PRICE_USD,XMR_HIGH_PRICE_USD,XMR_LOW_PRICE_USD,XMR_CLOSE_PRICE_USD,ETH_OPEN_PRICE_USD,ETH_HIGH_PRICE_USD,ETH_LOW_PRICE_USD,ETH_CLOSE_PRICE_USD,XLM_OPEN_PRICE_USD,XLM_HIGH_PRICE_USD,XLM_LOW_PRICE_USD,XLM_CLOSE_PRICE_USD,BTC_OPEN_PRICE_USD,BTC_HIGH_PRICE_USD,BTC_LOW_PRICE_USD,BTC_CLOSE_PRICE_USD,ZEC_OPEN_PRICE_USD,ZEC_HIGH_PRICE_USD,ZEC_LOW_PRICE_USD,ZEC_CLOSE_PRICE_USD
2020-10-13,50.58,50.71,48.8,49.89,129.0,131.91,123.48,127.97,386.51,387.75,374.51,381.04,0.07761,0.07761,0.0754,0.07635,11528.24,11557.0,11300.0,11420.56,72.93,73.37,68.33,70.07
2020-10-14,49.9,51.04,49.27,49.79,127.9,133.8,125.0,128.41,381.05,387.41,373.13,378.69,0.07635,0.0768,0.07355,0.07398,11420.57,11547.98,11280.0,11417.89,70.07,71.39,67.19,68.75
2020-10-15,49.79,50.24,48.8,49.53,128.44,132.45,123.55,130.22,378.69,381.79,369.85,377.64,0.07398,0.07441,0.07182,0.07408,11417.89,11617.34,11250.83,11505.12,68.75,68.79,65.37,68.24
2020-10-16,49.52,49.84,45.6,47.6,130.22,135.01,119.01,120.62,377.63,379.83,361.18,365.5,0.07408,0.07919,0.07191,0.07909,11505.13,11541.15,11200.0,11319.32,68.24,69.83,60.83,62.59
2020-10-17,47.61,47.64,46.28,46.93,120.62,122.84,118.92,120.1,365.5,370.46,363.36,368.32,0.07909,0.084,0.0775,0.08152,11319.24,11402.42,11255.0,11360.2,62.59,63.47,60.92,62.99
2020-10-18,46.92,47.98,46.78,47.54,120.09,124.51,119.91,124.44,368.31,378.64,367.1,378.11,0.08152,0.08212,0.07914,0.07942,11360.31,11505.0,11346.22,11503.14,62.99,64.5,62.5,64.42
2020-10-19,47.54,48.44,46.8,47.99,124.37,130.32,122.48,125.77,378.12,384.32,372.5,379.3,0.07942,0.08734,0.07938,0.0852,11503.14,11823.99,11407.96,11751.47,64.42,65.6,62.0,64.08
2020-10-20,47.99,48.46,46.36,46.88,125.74,127.24,117.15,118.25,379.3,380.73,365.27,368.52,0.0852,0.08683,0.08041,0.08075,11751.46,12038.38,11677.59,11909.99,64.08,65.0,56.5,57.85
2020-10-21,46.88,55.0,46.85,52.98,118.25,126.35,116.55,121.24,368.53,401.49,367.74,390.38,0.08075,0.08641,0.08035,0.08358,11910.0,13217.68,11886.95,12780.96,57.85,64.76,57.5,62.72
2020-10-22,52.98,56.31,52.97,54.35,121.23,129.68,119.2,127.6,390.31,420.73,390.21,413.98,0.08358,0.0879,0.08357,0.08552,12780.75,13185.0,12678.08,12968.52,62.72,67.11,62.6,65.54
2020-10-23,54.35,57.0,53.02,55.42,127.62,127.66,122.41,127.47,413.94,419.33,401.3,409.11,0.08552,0.08642,0.08263,0.08368,12968.84,13027.69,12720.08,12923.07,65.54,65.54,60.68,63.26
2020-10-24,55.41,59.64,54.83,59.23,127.47,130.0,125.26,129.31,409.19,416.66,407.0,412.14,0.08368,0.08619,0.08333,0.08561,12923.06,13166.73,12870.0,13111.73,63.26,65.65,61.59,64.14
2020-10-25,59.22,60.0,56.53,58.84,129.3,134.24,127.83,131.08,412.14,417.4,402.5,405.86,0.08561,0.08574,0.08213,0.08304,13111.73,13350.0,12888.0,13028.83,64.14,65.03,61.92,62.77
2020-10-26,58.83,59.31,54.94,56.82,131.14,139.38,129.0,131.42,405.85,411.11,382.3,392.52,0.08304,0.08451,0.07977,0.08104,13029.64,13238.81,12765.0,13052.19,62.77,63.82,58.45,60.2
2020-10-27,56.8,59.06,56.46,57.91,131.35,138.03,131.18,133.83,392.52,410.25,389.9,403.45,0.08104,0.08318,0.08092,0.08183,13052.15,13789.29,13019.87,13636.17,60.2,62.1,59.86,61.2
2020-10-28,57.9,60.55,54.71,55.77,133.91,135.46,123.43,126.32,403.41,409.2,380.52,388.23,0.08183,0.08222,0.07742,0.07832,13636.16,13859.48,12888.0,13266.4,61.2,61.58,55.15,56.8
2020-10-29,55.76,56.57,53.37,54.87,126.32,128.65,121.69,124.38,388.22,393.72,380.52,387.13,0.07832,0.07892,0.07541,0.0775,13266.4,13642.91,12920.77,13455.7,56.8,57.88,54.53,56.87
2020-10-30,54.88,55.78,52.2,54.01,124.38,125.33,117.95,122.98,387.12,391.97,373.29,382.49,0.0775,0.07857,0.07424,0.07669,13455.69,13669.98,13115.0,13560.1,56.87,59.78,54.03,58.21
2020-10-31,54.02,56.5,53.6,55.72,122.96,128.3,121.29,126.52,382.59,394.88,379.9,386.46,0.07669,0.07979,0.07653,0.07775,13560.1,14100.0,13411.5,13791.0,58.21,59.38,57.31,58.16
2020-11-01,55.69,56.19,54.07,55.6,126.53,127.27,123.61,127.08,386.44,398.29,384.61,396.67,0.07775,0.07869,0.07639,0.07861,13791.0,13895.0,13603.0,13761.5,58.16,58.7,57.15,58.17
2020-11-02,55.6,56.84,53.01,53.8,127.08,128.3,115.57,118.82,396.68,404.5,377.92,383.02,0.07861,0.0795,0.07534,0.07557,13761.49,13830.0,13195.05,13549.37,58.17,59.3,54.55,54.77
2020-11-03,53.82,54.37,51.13,53.96,118.82,121.47,116.0,121.13,383.01,390.0,370.23,387.88,0.07557,0.07626,0.07306,0.07542,13549.63,14066.11,13284.99,14023.53,54.77,54.96,51.6,53.2
2020-11-04,53.96,55.24,51.59,54.67,121.18,121.82,113.6,115.67,387.88,408.39,376.47,402.49,0.07542,0.0757,0.07258,0.07456,14023.53,14259.0,13525.0,14144.01,53.2,54.59,51.91,54.09
2020-11-05,54.7,59.73,54.62,58.95,115.77,125.0,110.5,119.56,402.5,420.4,396.14,416.69,0.07456,0.08253,0.07333,0.08039,14144.01,15750.0,14093.56,15590.02,54.09,57.46,52.83,56.69
2020-11-06,58.94,63.68,58.61,63.2,119.51,124.26,116.29,119.37,416.73,458.27,414.76,455.91,0.08039,0.0854,0.08021,0.08388,15590.02,15960.0,15166.0,15579.92,56.69,61.64,56.31,61.57
2020-11-07,63.22,64.77,57.0,58.9,119.34,126.04,109.62,110.96,455.91,468.28,424.14,435.21,0.08388,0.08625,0.07792,0.07952,15579.93,15753.52,14344.22,14818.3,61.57,62.89,55.67,57.4
2020-11-08,58.9,62.03,58.52,61.02,111.03,120.98,109.61,120.33,435.2,460.1,431.99,454.3,0.07952,0.08288,0.07863,0.0815,14818.3,15650.0,14703.88,15475.1,57.4,61.78,56.78,60.61
2020-11-09,61.0,61.86,57.37,59.23,120.26,122.1,114.04,115.89,454.29,459.1,433.09,444.32,0.0815,0.08215,0.07799,0.0797,15475.1,15840.0,14805.54,15328.41,60.61,61.09,55.73,58.42
2020-11-10,59.22,59.6,57.04,57.93,115.89,117.94,114.05,115.54,444.32,455.0,438.7,450.34,0.0797,0.08251,0.07916,0.07967,15328.41,15460.0,15072.46,15297.21,58.42,62.5,57.77,59.06
2020-11-11,57.94,60.53,57.8,59.27,115.55,118.0,113.12,113.13,450.34,476.25,449.28,463.09,0.07967,0.08221,0.07947,0.08039,15297.21,15965.0,15272.68,15684.24,59.06,60.71,58.53,58.92
2020-11-12,59.28,60.82,57.6,60.72,113.12,115.06,110.09,112.16,463.09,470.0,451.2,462.39,0.08039,0.08106,0.07894,0.08069,15684.25,16340.7,15440.64,16291.86,58.92,63.41,57.82,62.99
2020-11-13,60.72,66.66,60.14,65.96,112.16,115.0,111.52,114.09,462.48,478.01,457.12,476.43,0.08069,0.08266,0.07989,0.08249,16291.85,16480.0,15952.35,16320.7,62.99,66.02,61.64,65.8
2020-11-14,65.96,66.32,61.63,63.85,114.1,117.63,113.15,116.89,476.42,477.47,452.0,460.89,0.08249,0.08441,0.08051,0.08094,16320.04,16326.99,15670.0,16070.45,65.8,65.88,61.45,63.9
2020-11-15,63.83,64.43,61.08,62.28,116.92,117.98,112.86,114.6,460.9,462.89,440.19,448.08,0.08094,0.08217,0.07851,0.08009,16069.56,16180.0,15774.72,15957.0,63.9,64.25,59.64,61.16
2020-11-16,62.29,74.62,62.08,73.84,114.62,119.97,113.49,118.52,448.07,466.0,445.45,460.55,0.08009,0.08275,0.07923,0.0825,15957.0,16880.0,15864.0,16713.57,61.16,67.35,60.53,64.55
2020-11-17,73.83,77.0,71.36,76.32,118.45,125.71,117.79,125.55,460.51,484.88,459.8,482.15,0.0825,0.08858,0.08233,0.0865,16713.08,17858.82,16538.0,17659.38,64.55,67.11,64.12,66.82
2020-11-18,76.32,77.13,67.77,73.42,125.48,126.5,118.83,123.51,482.11,495.31,456.6,478.41,0.0865,0.08701,0.08167,0.08365,17659.38,18476.93,17214.45,17776.12,66.82,67.82,60.17,63.17
2020-11-19,73.41,83.4,71.47,81.53,123.55,123.8,116.94,118.49,478.43,480.75,464.86,471.25,0.08365,0.08638,0.08144,0.08401,17777.75,18179.8,17335.65,17802.82,63.17,64.04,60.35,62.38
2020-11-20,81.54,85.63,79.99,82.53,118.44,123.02,117.95,121.04,471.26,514.4,470.65,510.12,0.08401,0.08868,0.08372,0.08853,17802.81,18815.22,17740.04,18655.67,62.38,64.6,62.05,63.23
2020-11-21,82.55,88.5,80.1,87.14,121.01,129.53,119.51,128.46,510.12,553.32,502.82,552.35,0.08853,0.11016,0.08849,0.109,18655.66,18965.9,18308.58,18703.8,63.23,73.0,62.4,72.62
2020-11-22,87.09,87.92,77.3,82.87,128.49,129.72,119.17,123.65,552.42,580.88,511.28,560.03,0.109,0.11488,0.09619,0.10426,18703.8,18750.0,17610.86,18414.43,72.62,73.99,65.05,68.79
2020-11-23,82.87,90.93,80.8,89.03,123.67,131.0,122.4,129.88,560.03,610.85,550.12,608.58,0.10426,0.1327,0.1013,0.13231,18413.88,18766.0,18000.0,18368.0,68.79,80.73,67.4,79.52
2020-11-24,89.04,94.02,84.6,89.25,129.86,142.85,126.32,135.15,608.58,623.0,585.0,604.97,0.13231,0.199,0.13036,0.19571,18368.01,19418.97,18018.0,19160.01,79.52,90.0,76.03,86.8
2020-11-25,89.27,90.76,78.05,81.75,135.07,138.72,125.16,128.8,604.98,606.0,553.83,569.5,0.19571,0.23179,0.18155,0.19295,19160.0,19484.21,18500.27,18719.11,86.8,88.31,75.2,78.15
2020-11-26,81.75,83.29,64.45,71.0,128.85,132.37,108.07,119.98,569.38,577.14,481.0,519.83,0.19295,0.20497,0.145,0.16835,18718.83,18915.03,16188.0,17149.47,78.15,79.88,63.42,70.16
2020-11-27,70.99,73.5,65.3,69.15,119.97,122.17,111.53,117.32,519.83,530.62,493.72,518.68,0.16835,0.2073,0.16263,0.20699,17149.47,17457.62,16438.08,17139.52,70.16,71.34,66.0,69.5
2020-11-28,69.18,74.97,68.26,72.7,117.33,124.99,114.32,122.03,518.59,547.94,506.59,537.52,0.20699,0.22061,0.19511,0.20021,17139.53,17880.49,16865.56,17719.85,69.5,76.48,68.88,75.31
2020-11-29,72.68,81.07,71.51,78.91,122.03,125.94,119.19,123.94,537.5,576.9,530.32,576.3,0.20021,0.20311,0.18794,0.19423,17719.84,18360.05,17517.0,18184.99,75.31,76.59,71.8,75.06
2020-11-30,78.89,88.46,76.63,87.65,123.97,130.77,121.5,130.65,576.32,616.85,570.07,616.66,0.19423,0.20664,0.18846,0.20295,18185.0,19863.16,18184.99,19695.87,75.06,79.95,73.6,78.91
2020-12-01,87.66,93.01,79.56,85.08,130.65,132.72,120.5,125.79,616.65,635.7,560.0,585.26,0.20295,0.20455,0.173,0.18382,19695.87,19888.0,18001.12,18764.96,78.91,82.12,71.4,74.82
2020-12-02,85.07,90.63,82.61,88.9,125.79,129.27,123.7,127.92,585.26,604.93,575.0,596.89,0.18382,0.18834,0.17721,0.18514,18764.96,19342.0,18330.0,19204.09,74.82,77.14,73.38,76.66
2020-12-03,88.89,91.5,85.46,89.0,127.82,133.72,126.41,133.54,596.88,623.44,585.82,615.85,0.18514,0.1898,0.17959,0.18436,19204.08,19598.0,18867.2,19421.9,76.66,77.13,74.26,75.69
2020-12-04,89.01,89.84,77.8,79.52,133.39,135.65,126.35,126.57,615.84,620.0,565.82,567.24,0.18436,0.1887,0.1593,0.16154,19422.34,19527.0,18565.31,18650.52,75.69,76.11,68.34,69.01
2020-12-05,79.52,84.28,78.61,83.14,126.57,133.91,124.26,133.49,567.24,597.11,560.88,596.8,0.16154,0.17636,0.15914,0.1717,18650.51,19177.0,18500.0,19147.66,69.01,72.35,68.39,71.83
2020-12-06,83.11,85.19,80.31,83.55,133.47,134.71,128.2,134.33,596.82,607.5,583.0,601.54,0.1717,0.1802,0.16704,0.17593,19147.66,19420.0,18857.0,19359.4,71.83,74.99,69.93,74.61
2020-12-07,83.54,86.87,81.73,83.37,134.37,144.11,133.93,138.61,601.59,603.15,584.22,591.28,0.17593,0.17649,0.16437,0.16804,19358.67,19420.91,18902.88,19166.9,74.61,76.84,73.53,75.57
2020-12-08,83.37,84.83,75.41,76.76,138.61,143.26,132.68,135.87,591.27,595.0,549.22,554.94,0.16804,0.16862,0.14899,0.15263,19166.9,19294.84,18200.0,18324.11,75.57,75.79,68.74,69.61
2020-12-09,76.75,78.14,72.13,77.41,135.8,136.01,127.0,132.46,554.92,578.08,530.43,573.09,0.15263,0.1752,0.13921,0.17206,18324.11,18639.57,17650.0,18541.28,69.61,71.02,65.5,69.38
2020-12-10,77.41,77.66,72.51,74.7,132.45,135.06,129.3,133.6,573.2,575.7,548.11,558.99,0.17206,0.1778,0.16015,0.16073,18541.29,18557.32,17911.12,18254.63,69.38,69.91,65.2,65.96
2020-12-11,74.77,75.09,69.87,72.2,133.7,142.25,130.0,141.43,558.99,560.8,535.5,544.43,0.16073,0.1645,0.15,0.15077,18254.81,18292.73,17572.33,18036.53,65.96,66.15,62.49,63.71
2020-12-12,72.2,77.58,71.97,76.67,141.43,150.0,141.02,146.82,544.46,574.0,543.1,568.04,0.15077,0.165,0.14954,0.15888,18036.53,18948.66,18020.7,18808.69,63.71,66.77,63.49,65.95
2020-12-13,76.64,84.38,75.52,82.28,146.75,152.4,143.81,152.12,568.09,595.0,563.22,590.7,0.15888,0.18,0.15549,0.1761,18808.69,19411.0,18711.12,19174.99,65.95,69.43,65.2,68.25
2020-12-14,82.27,82.98,79.11,82.35,152.01,157.65,150.49,152.52,590.81,591.48,575.6,586.29,0.1761,0.17863,0.16667,0.1702,19174.99,19349.0,19000.0,19273.14,68.25,68.65,66.27,68.0
2020-12-15,82.38,84.93,80.39,81.32,152.53,155.61,150.44,150.5,586.29,597.2,578.58,588.64,0.1702,0.17681,0.16443,0.1661,19273.69,19570.0,19050.0,19426.43,68.0,69.15,66.37,67.63
2020-12-16,81.36,93.44,78.31,92.94,150.5,159.29,147.33,158.93,588.78,640.0,580.71,637.18,0.1661,0.195,0.15928,0.19321,19426.43,21560.0,19278.6,21335.52,67.63,73.28,66.86,73.21
2020-12-17,92.94,109.8,90.0,101.01,158.81,163.95,153.8,160.42,637.18,676.25,625.76,642.7,0.19321,0.20878,0.1792,0.18612,21335.52,23800.0,21230.0,22797.16,73.21,77.99,72.24,74.28
2020-12-18,100.99,112.88,99.24,109.34,160.39,160.48,153.06,154.44,642.71,664.61,629.4,653.85,0.18612,0.1899,0.17681,0.18525,22797.15,23285.18,22350.0,23107.39,74.28,76.44,71.66,73.89
2020-12-19,109.34,124.24,105.31,119.85,154.61,158.76,153.7,154.6,653.76,669.95,645.42,658.03,0.18525,0.18797,0.17926,0.18139,23107.39,24171.47,22750.0,23821.61,73.89,76.16,73.01,73.5
2020-12-20,119.85,123.21,109.76,114.58,154.58,156.96,151.0,152.42,658.05,661.39,621.01,638.18,0.18139,0.18271,0.17366,0.17666,23821.6,24295.0,23060.0,23455.52,73.5,77.86,71.81,73.69
2020-12-21,114.59,118.65,100.31,104.45,152.27,153.67,142.64,145.66,638.1,648.0,595.9,607.58,0.17666,0.18032,0.1598,0.16519,23455.54,24102.77,21815.0,22719.71,73.69,77.74,67.55,67.77
2020-12-22,104.48,114.63,98.35,114.32,145.66,157.53,143.75,156.56,607.68,637.73,588.0,636.45,0.16519,0.1698,0.15302,0.16212,22719.88,23837.1,22353.4,23810.79,67.77,69.08,63.44,67.64
2020-12-23,114.31,117.29,95.23,102.45,156.57,169.04,147.93,150.92,636.41,638.44,551.28,585.56,0.16212,0.16212,0.11056,0.12661,23810.79,24100.0,22600.0,23232.76,67.64,68.58,46.98,55.42
2020-12-24,102.46,112.32,98.55,111.13,150.73,158.79,146.35,156.86,585.48,615.02,565.43,612.31,0.12661,0.16681,0.1228,0.15818,23232.39,23794.43,22703.42,23729.2,55.42,62.28,53.95,62.1
2020-12-25,111.13,128.63,108.18,127.78,156.72,161.0,152.44,159.14,612.31,634.24,604.28,626.82,0.15818,0.16701,0.14804,0.15238,23728.99,24789.86,23433.6,24712.47,62.1,65.2,60.38,64.27
2020-12-26,127.74,135.19,124.94,129.61,159.21,168.34,158.79,168.21,626.78,652.91,615.26,637.44,0.15238,0.15571,0.14388,0.14673,24712.47,26867.03,24500.0,26493.39,64.27,70.27,63.52,66.56
2020-12-27,129.61,139.47,121.88,127.88,168.24,171.32,155.9,156.99,637.44,717.13,625.0,685.11,0.14673,0.15592,0.13425,0.14527,26493.4,28422.0,25700.0,26281.66,66.56,71.66,62.8,66.97
2020-12-28,127.83,137.41,126.37,129.83,156.99,168.6,156.35,166.64,685.1,748.09,681.04,730.41,0.14527,0.15501,0.14146,0.14448,26281.54,27500.0,26101.0,27079.41,66.97,71.43,66.2,69.04
2020-12-29,129.84,130.9,120.0,128.8,166.47,167.48,155.0,161.54,730.4,740.78,689.2,732.0,0.14448,0.14911,0.12801,0.13831,27079.42,27410.0,25880.0,27385.0,69.04,70.62,61.57,65.33
2020-12-30,128.8,133.11,122.63,130.05,161.54,164.26,157.5,159.55,732.0,758.74,716.62,752.17,0.13831,0.13945,0.12842,0.13175,27385.0,28996.0,27320.0,28875.54,65.33,66.3,62.86,64.09
2020-12-31,130.06,130.35,121.98,124.21,159.55,161.66,155.36,156.22,752.17,755.74,722.0,736.42,0.13175,0.13276,0.12256,0.12762,28875.55,29300.0,27850.0,28923.63,64.09,64.55,61.17,63.91
2021-01-01,124.22,133.97,122.89,126.24,156.2,169.09,130.23,135.81,736.42,749.0,714.29,728.91,0.12762,0.13992,0.12644,0.13207,28923.63,29600.0,28624.57,29331.69,63.91,67.24,54.38,56.6
2021-01-02,126.2,142.0,123.15,136.96,135.73,145.56,128.32,143.52,728.91,787.69,714.91,774.56,0.13207,0.13515,0.12665,0.12751,29331.7,33300.0,28946.53,32178.33,56.6,59.9,55.2,57.46
2021-01-03,136.94,164.7,135.3,161.24,143.52,145.08,131.0,138.26,774.44,1011.07,768.71,978.28,0.12751,0.13927,0.124,0.13653,32176.45,34778.11,31962.99,33000.05,57.46,61.88,56.22,59.35
2021-01-04,161.23,173.66,139.31,155.34,138.24,143.9,128.72,133.79,978.33,1162.97,890.0,1041.43,0.13653,0.1675,0.1278,0.16404,33000.05,33600.0,28130.0,31988.71,59.35,65.0,56.62,60.34
2021-01-05,155.33,162.8,146.52,158.43,133.76,139.6,129.04,136.0,1041.45,1134.6,974.45,1099.56,0.16404,0.21,0.15,0.19291,31989.75,34360.0,29900.0,33949.53,60.34,61.17,57.91,59.64
2021-01-06,158.46,169.72,154.95,168.92,136.0,142.37,132.53,142.31,1100.16,1213.0,1057.26,1208.42,0.19291,0.39,0.19166,0.33938,33949.53,36939.21,33288.0,36769.36,59.64,65.35,58.95,63.92
2021-01-07,168.96,181.22,161.18,169.35,142.37,153.1,139.3,142.9,1208.75,1289.0,1131.0,1224.87,0.33938,0.41194,0.28888,0.31124,36769.36,40365.0,36300.0,39432.28,63.92,74.32,62.93,67.75
2021-01-08,169.35,181.92,150.0,172.19,142.95,150.28,135.37,142.11,1224.86,1273.75,1065.0,1216.93,0.31124,0.3312,0.26014,0.297,39432.48,41950.0,36500.0,40582.81,67.75,70.08,61.14,68.59
2021-01-09,172.28,178.8,163.3,177.26,142.13,149.05,139.07,147.4,1216.72,1304.37,1171.36,1276.0,0.297,0.329,0.28132,0.31054,40586.96,41380.0,38720.0,40088.22,68.59,80.0,65.77,78.44
2021-01-10,177.27,185.83,161.86,170.07,147.36,190.0,147.36,184.89,1276.0,1348.33,1170.0,1254.25,0.31054,0.325,0.26,0.2845,40088.22,41350.0,35111.11,38150.02,78.44,98.67,75.7,96.37
2021-01-11,170.06,170.74,112.7,138.87,185.03,186.42,142.0,157.96,1254.24,1260.0,915.0,1087.01,0.2845,0.28506,0.21065,0.27119,38150.02,38264.74,30420.0,35404.47,96.37,108.97,77.59,88.24
2021-01-12,138.88,146.86,128.0,133.42,157.94,174.24,153.69,159.09,1087.0,1150.02,1006.33,1050.16,0.27119,0.311,0.253,0.27993,35410.37,36628.0,32531.0,34051.24,88.24,105.51,84.28,99.72
2021-01-13,133.44,148.46,125.9,147.38,159.16,173.26,152.29,171.55,1050.36,1137.65,987.48,1129.89,0.27993,0.31,0.272,0.30356,34049.15,37850.0,32380.0,37371.38,99.72,120.69,92.47,117.35
2021-01-14,147.39,156.89,143.55,152.5,171.2,171.87,160.61,163.81,1129.79,1247.55,1086.7,1231.62,0.30356,0.3244,0.28758,0.3035,37371.38,40100.0,36701.23,39144.5,117.35,118.89,105.9,111.71
2021-01-15,152.46,155.74,130.0,143.65,163.86,167.82,147.47,156.98,1231.89,1256.98,1069.42,1168.53,0.3035,0.31376,0.2589,0.28374,39145.21,39747.76,34408.0,36742.22,111.71,114.95,94.43,103.25
2021-01-16,143.66,152.59,139.28,143.52,156.99,162.0,152.49,155.56,1168.48,1298.0,1151.77,1227.83,0.28374,0.3119,0.2768,0.29075,36737.43,37950.0,35357.8,35994.98,103.25,113.88,101.67,108.08
2021-01-17,143.52,147.0,136.22,142.8,155.57,164.49,149.77,159.65,1227.83,1269.02,1165.0,1232.45,0.29075,0.3194,0.286,0.3038,35994.98,36852.5,33850.0,35828.61,108.08,108.95,98.14,102.25
2021-01-18,142.78,154.99,138.44,151.96,159.61,160.81,150.22,156.98,1232.5,1260.75,1182.58,1258.45,0.3038,0.30929,0.29303,0.30544,35824.99,37469.83,34800.0,36631.27,102.25,106.44,100.1,103.98
2021-01-19,151.97,166.02,150.18,151.86,156.93,165.62,152.54,157.27,1258.52,1438.3,1251.49,1365.36,0.30544,0.31995,0.29,0.29748,36622.46,37850.0,35844.06,35891.49,103.98,113.17,102.06,102.42
2021-01-20,151.85,156.15,138.4,149.69,157.14,161.58,146.02,152.77,1365.36,1407.93,1235.42,1376.99,0.29748,0.30193,0.27346,0.29358,35901.94,36415.31,33400.0,35468.23,102.42,103.99,90.57,98.99
2021-01-21,149.67,150.25,125.64,129.72,152.78,153.14,128.02,130.53,1376.72,1390.0,1086.0,1110.96,0.29358,0.29492,0.24288,0.2514,35468.23,35600.0,30071.0,30850.13,98.99,99.49,82.14,82.92
2021-01-22,129.7,141.85,122.7,137.66,130.54,141.22,121.82,135.79,1111.98,1273.79,1042.31,1232.62,0.2514,0.282,0.227,0.26941,30851.99,33826.53,28850.0,32945.17,82.92,91.64,76.13,86.94
2021-01-23,137.65,143.52,135.05,137.67,135.78,141.76,133.74,139.03,1232.61,1272.44,1195.9,1233.6,0.26941,0.27957,0.26302,0.26977,32950.0,33456.0,31390.16,32078.0,86.94,90.49,83.73,85.95
2021-01-24,137.66,142.65,133.73,141.01,139.06,143.06,134.07,138.03,1233.46,1398.83,1220.0,1392.51,0.26977,0.2831,0.2622,0.27138,32078.0,33071.0,30900.0,32259.9,85.95,92.38,84.96,90.0
2021-01-25,141.01,147.87,136.62,137.07,138.04,145.55,136.8,137.16,1392.19,1475.0,1293.69,1317.88,0.27138,0.27714,0.25974,0.26102,32259.45,34875.0,31910.0,32254.2,90.0,96.46,87.84,87.89
2021-01-26,137.07,139.76,127.85,134.67,137.14,141.0,133.2,137.85,1317.6,1378.49,1244.56,1365.97,0.26102,0.26518,0.24836,0.26144,32254.19,32921.88,30837.37,32467.77,87.89,90.35,83.74,89.26
2021-01-27,134.69,134.96,118.13,122.44,137.86,138.18,125.06,125.45,1366.54,1373.9,1207.0,1239.03,0.26144,0.26228,0.2301,0.23779,32464.01,32557.29,29241.72,30366.15,89.26,89.3,76.33,78.41
2021-01-28,122.45,135.84,120.74,133.27,125.41,140.21,123.55,135.43,1238.93,1360.0,1217.23,1329.69,0.23779,0.30377,0.23203,0.29306,30362.19,33783.98,29842.1,33364.86,78.41,88.85,77.02,86.82
2021-01-29,133.25,145.5,131.44,134.65,135.51,150.0,132.07,140.31,1329.44,1436.9,1285.35,1379.5,0.29306,0.38367,0.2856,0.29322,33368.18,38531.9,31915.4,34252.2,86.82,90.31,82.26,85.49
2021-01-30,134.67,136.23,128.02,133.36,140.34,142.18,136.16,139.43,1379.56,1406.0,1326.41,1378.05,0.29322,0.365,0.27944,0.32791,34246.28,34933.0,32825.0,34262.88,85.49,86.32,82.8,84.51
2021-01-31,133.35,135.06,125.67,129.36,139.44,140.45,132.17,137.73,1378.04,1380.74,1281.12,1312.55,0.32791,0.33949,0.29323,0.30704,34262.89,34342.69,32171.67,33092.98,84.51,87.6,82.39,85.65
2021-02-01,129.37,136.63,125.95,132.0,137.73,146.29,135.64,143.36,1312.45,1377.99,1269.99,1374.17,0.30704,0.36961,0.29236,0.32323,33092.97,34717.27,32296.16,33526.37,85.65,89.64,84.07,88.69
2021-02-02,131.99,145.82,131.87,141.98,143.32,151.97,142.75,151.19,1374.09,1547.9,1360.28,1511.87,0.32323,0.34999,0.31735,0.33932,33517.09,35984.33,33418.0,35466.24,88.69,94.49,88.25,92.37
2021-02-03,141.96,156.7,141.92,155.93,151.2,155.24,150.15,154.6,1511.93,1669.35,1508.39,1664.49,0.33932,0.34872,0.3292,0.3467,35472.71,37662.63,35362.38,37618.87,92.37,96.9,92.37,95.23
2021-02-04,155.94,158.68,141.03,145.07,154.65,155.51,147.68,148.04,1664.67,1695.2,1554.44,1595.67,0.3467,0.34999,0.31244,0.32569,37620.26,38708.27,36161.95,36936.66,95.23,96.68,88.73,90.0
2021-02-05,145.05,156.93,143.45,155.05,148.09,156.43,147.41,155.4,1595.53,1760.49,1591.0,1719.19,0.32569,0.36284,0.325,0.35155,36936.65,38310.12,36570.0,38290.24,90.0,96.67,89.19,96.44
2021-02-06,155.05,164.27,149.82,155.57,155.46,158.16,152.0,152.06,1718.95,1743.67,1642.94,1676.35,0.35155,0.398,0.33586,0.37739,38289.32,40955.51,38215.94,39186.94,96.44,98.95,91.97,94.24
2021-02-07,155.57,157.29,145.23,150.76,152.11,156.08,147.21,150.31,1676.35,1693.0,1490.46,1611.62,0.37739,0.4225,0.36265,0.3854,39181.01,39700.0,37351.0,38795.69,94.24,95.6,88.75,92.3
2021-02-08,150.76,169.38,147.76,167.28,150.3,163.84,147.22,163.21,1611.46,1775.57,1563.89,1750.15,0.3854,0.4035,0.37319,0.3966,38795.69,46794.45,37988.89,46374.87,92.3,98.38,91.09,98.01
2021-02-09,167.28,184.49,164.22,181.49,163.09,178.0,158.5,169.14,1749.68,1821.88,1708.49,1769.13,0.3966,0.40567,0.3824,0.40022,46374.86,48142.19,44961.09,46420.42,98.01,110.12,97.24,108.77
2021-02-10,181.52,195.17,169.57,181.56,169.09,183.0,165.0,175.6,1769.14,1837.86,1680.0,1740.78,0.40022,0.44696,0.372,0.41495,46420.42,47310.0,43727.0,44807.58,108.77,121.93,106.36,116.41
