,XRP
BRIT,-0.0212992779414186
BTA,-0.0265482734840409
LMC,-0.0266026426482177
USDT,-0.0296041965890535
WYZ,-0.0398089532742893
WC,-0.0666403446231531
NEOS,-0.9837340540684906
BOSS,
CAM,
CDN,
CYG,
DOGED,
ETT,
IMPACT,
MARI,
MARV,
NKT,
PX,
RCX,
SLING,
UR,
USC,
VDO,
VMC,
