TIMESTAMP,XLM_CLOSE_PRICE_USD,XLM_OPEN_PRICE_USD,XLM_HIGH_PRICE_USD,XLM_LOW_PRICE_USD
2018-07-27,0.31761,0.30865,0.3242,0.29573
2018-07-28,0.31529,0.31762,0.3254,0.30885
2018-07-29,0.3082,0.31529,0.31909,0.30374
2018-07-30,0.29503,0.30821,0.30821,0.27711
2018-07-31,0.27882,0.29503,0.29503,0.26638
2018-08-01,0.27688,0.27882,0.28361,0.26504
2018-08-02,0.26027,0.27688,0.28193,0.2598
2018-08-03,0.25694,0.26027,0.2686,0.24528
2018-08-04,0.23946,0.25694,0.26014,0.23443
2018-08-05,0.24255,0.23946,0.24644,0.23392
2018-08-06,0.23311,0.24255,0.24697,0.22954
2018-08-07,0.22805,0.23291,0.24508,0.22696
2018-08-08,0.19716,0.228,0.228,0.19442
2018-08-09,0.22078,0.19721,0.22968,0.19719
2018-08-10,0.22206,0.22078,0.23866,0.21234
2018-08-11,0.21636,0.22179,0.22633,0.20152
2018-08-12,0.2239,0.21636,0.22808,0.2148
2018-08-13,0.22188,0.2239,0.2431,0.21931
2018-08-14,0.2168,0.22188,0.22276,0.19586
2018-08-15,0.21549,0.21687,0.24744,0.21426
2018-08-16,0.21466,0.21556,0.22155,0.20916
2018-08-17,0.23882,0.21466,0.23978,0.21418
2018-08-18,0.22177,0.23889,0.24656,0.21749
2018-08-19,0.22842,0.22177,0.2322,0.22021
2018-08-20,0.21264,0.22842,0.23159,0.21261
2018-08-21,0.21967,0.21262,0.22038,0.21226
2018-08-22,0.20819,0.21967,0.23101,0.20267
2018-08-23,0.21641,0.20819,0.21643,0.20796
2018-08-24,0.21836,0.21641,0.21906,0.21179
2018-08-25,0.21765,0.21836,0.21978,0.21515
2018-08-26,0.21284,0.21765,0.21826,0.20925
2018-08-27,0.22699,0.21284,0.22722,0.21221
2018-08-28,0.23508,0.22699,0.23894,0.22325
2018-08-29,0.22578,0.23508,0.23573,0.22084
2018-08-30,0.22213,0.22571,0.22749,0.21293
2018-08-31,0.22147,0.22213,0.22376,0.21644
2018-09-01,0.2287,0.22147,0.23401,0.22097
2018-09-02,0.22442,0.2287,0.23125,0.22273
2018-09-03,0.22005,0.22448,0.22498,0.21864
2018-09-04,0.23174,0.22005,0.23474,0.21938
2018-09-05,0.20323,0.23174,0.23375,0.20309
2018-09-06,0.20805,0.20323,0.20852,0.19259
2018-09-07,0.20591,0.2079,0.21299,0.19691
2018-09-08,0.19385,0.20596,0.20829,0.19188
2018-09-09,0.19085,0.19385,0.19965,0.1898
2018-09-10,0.1904,0.19085,0.19508,0.18637
2018-09-11,0.19984,0.1904,0.21,0.18266
2018-09-12,0.19672,0.19991,0.20774,0.18466
2018-09-13,0.20566,0.19672,0.21199,0.19652
2018-09-14,0.20106,0.20566,0.20951,0.19636
2018-09-15,0.203,0.20106,0.2064,0.19981
2018-09-16,0.20631,0.203,0.20873,0.19835
2018-09-17,0.19584,0.20631,0.20891,0.19496
2018-09-18,0.20788,0.19584,0.2144,0.19368
2018-09-19,0.20581,0.20788,0.21057,0.19881
2018-09-20,0.2314,0.20581,0.24465,0.20508
2018-09-21,0.24817,0.2314,0.27785,0.23071
2018-09-22,0.23958,0.24817,0.25066,0.23137
2018-09-23,0.28136,0.23957,0.30175,0.23883
2018-09-24,0.25809,0.28136,0.28232,0.25288
2018-09-25,0.25288,0.25809,0.25831,0.23121
2018-09-26,0.24381,0.25282,0.25803,0.23739
2018-09-27,0.25916,0.24381,0.26512,0.24345
2018-09-28,0.25448,0.25906,0.2633,0.24885
2018-09-29,0.25501,0.25448,0.26223,0.24581
2018-09-30,0.25914,0.25501,0.26329,0.25087
2018-10-01,0.25862,0.25812,0.26351,0.25218
2018-10-02,0.24729,0.25862,0.26035,0.24706
2018-10-03,0.24135,0.24729,0.24842,0.23814
2018-10-04,0.2437,0.24135,0.24843,0.24061
2018-10-05,0.24678,0.2437,0.24814,0.24087
2018-10-06,0.24045,0.24678,0.24802,0.23795
2018-10-07,0.24404,0.24045,0.24454,0.23808
2018-10-08,0.24916,0.24404,0.24997,0.24135
2018-10-09,0.24708,0.24916,0.25,0.24387
2018-10-10,0.2427,0.247,0.24753,0.24202
2018-10-11,0.20722,0.2427,0.24294,0.20686
2018-10-12,0.21611,0.20722,0.22114,0.20644
2018-10-13,0.21669,0.21611,0.21983,0.21526
2018-10-14,0.21097,0.21669,0.21933,0.21017
2018-10-15,0.22845,0.21097,0.24472,0.20967
2018-10-16,0.23559,0.22845,0.23634,0.22676
2018-10-17,0.24826,0.23559,0.252,0.23381
2018-10-18,0.24492,0.24826,0.25377,0.23524
2018-10-19,0.24964,0.24492,0.252,0.23947
2018-10-20,0.25066,0.24964,0.25804,0.24719
2018-10-21,0.24691,0.25066,0.25421,0.24654
2018-10-22,0.24762,0.24697,0.25017,0.24284
2018-10-23,0.24556,0.24762,0.25198,0.24305
2018-10-24,0.24128,0.24549,0.24659,0.2408
2018-10-25,0.23883,0.24115,0.24209,0.23698
2018-10-26,0.23669,0.23883,0.23946,0.2343
2018-10-27,0.23109,0.23669,0.23712,0.2305
2018-10-28,0.23487,0.23102,0.23766,0.23059
2018-10-29,0.22343,0.2349,0.23586,0.22283
2018-10-30,0.22431,0.22343,0.22804,0.22324
2018-10-31,0.22682,0.22418,0.2272,0.21895
2018-11-01,0.22619,0.22682,0.22731,0.2237
2018-11-02,0.23797,0.22619,0.242,0.22605
2018-11-03,0.2367,0.23795,0.24294,0.23573
2018-11-04,0.24556,0.23675,0.24947,0.23626
2018-11-05,0.24856,0.24556,0.24878,0.24267
2018-11-06,0.26823,0.24856,0.27009,0.24835
2018-11-07,0.25797,0.2682,0.26869,0.25398
2018-11-08,0.25742,0.25797,0.2679,0.25014
2018-11-09,0.25821,0.25726,0.26733,0.254
2018-11-10,0.26448,0.25828,0.26511,0.25751
2018-11-11,0.27687,0.26448,0.27928,0.26317
2018-11-12,0.271,0.27687,0.28643,0.26951
2018-11-13,0.26113,0.27102,0.27411,0.25903
2018-11-14,0.24055,0.26113,0.26132,0.22396
2018-11-15,0.24502,0.24062,0.24978,0.21639
2018-11-16,0.24115,0.24502,0.25146,0.23662
2018-11-17,0.24825,0.24115,0.25009,0.235
2018-11-18,0.25257,0.24825,0.25778,0.24757
2018-11-19,0.22747,0.25257,0.25277,0.22571
2018-11-20,0.19771,0.22747,0.23483,0.18313
2018-11-21,0.20632,0.19771,0.21335,0.18823
2018-11-22,0.18681,0.20632,0.20835,0.18681
2018-11-23,0.18395,0.18681,0.19118,0.17709
2018-11-24,0.16076,0.18395,0.18874,0.15306
2018-11-25,0.16666,0.161,0.16711,0.13841
2018-11-26,0.14875,0.16665,0.17042,0.14106
2018-11-27,0.14683,0.14875,0.15016,0.13917
2018-11-28,0.16095,0.14683,0.16726,0.14633
2018-11-29,0.16473,0.16095,0.1729,0.15377
2018-11-30,0.15946,0.16473,0.17387,0.1528
2018-12-01,0.16469,0.15946,0.16979,0.15749
2018-12-02,0.16049,0.16469,0.16802,0.15955
2018-12-03,0.14969,0.16049,0.16175,0.14849
2018-12-04,0.14701,0.14969,0.15492,0.14391
2018-12-05,0.13385,0.14701,0.14726,0.13333
2018-12-06,0.11905,0.13385,0.13872,0.11882
2018-12-07,0.11507,0.11905,0.11905,0.10601
2018-12-08,0.11658,0.11507,0.12396,0.11039
2018-12-09,0.12129,0.11658,0.12522,0.11478
2018-12-10,0.11567,0.12129,0.123,0.11333
2018-12-11,0.11194,0.11567,0.11713,0.11077
2018-12-12,0.11244,0.11092,0.11522,0.11064
2018-12-13,0.10466,0.11244,0.11248,0.10292
2018-12-14,0.09648,0.10466,0.10503,0.09427
2018-12-15,0.09489,0.09648,0.09869,0.09189
2018-12-16,0.09583,0.09477,0.10055,0.09472
2018-12-17,0.10872,0.09583,0.11229,0.09572
2018-12-18,0.1135,0.10872,0.1137,0.10467
2018-12-19,0.1122,0.1135,0.12638,0.11176
2018-12-20,0.12432,0.1122,0.12551,0.11081
2018-12-21,0.11839,0.12432,0.13294,0.11492
2018-12-22,0.1202,0.11839,0.12184,0.11509
2018-12-23,0.1247,0.1202,0.12744,0.11935
2018-12-24,0.13059,0.12476,0.14184,0.12476
2018-12-25,0.11877,0.13059,0.13136,0.11506
2018-12-26,0.11903,0.11877,0.12322,0.1134
2018-12-27,0.10759,0.11897,0.11918,0.10673
2018-12-28,0.1192,0.10759,0.12141,0.10716
2018-12-29,0.11442,0.1192,0.12049,0.11441
2018-12-30,0.11563,0.11422,0.11727,0.1128
2018-12-31,0.10998,0.11563,0.11632,0.10917
2019-01-01,0.11365,0.10998,0.11373,0.10911
2019-01-02,0.11704,0.11365,0.11803,0.112
2019-01-03,0.11161,0.11704,0.11716,0.11072
2019-01-04,0.11324,0.11161,0.11392,0.11036
2019-01-05,0.11181,0.11324,0.11437,0.11146
2019-01-06,0.11903,0.11181,0.11999,0.11096
2019-01-07,0.12249,0.11903,0.1241,0.11875
2019-01-08,0.12161,0.12249,0.12461,0.11841
2019-01-09,0.12251,0.12176,0.1232,0.12019
2019-01-10,0.10635,0.12251,0.12755,0.10178
2019-01-11,0.10393,0.10635,0.10739,0.10244
2019-01-12,0.10469,0.10393,0.10518,0.10326
2019-01-13,0.10112,0.10469,0.11104,0.09958
2019-01-14,0.10751,0.10112,0.10885,0.10103
2019-01-15,0.10396,0.10751,0.10816,0.10275
2019-01-16,0.10547,0.10396,0.10737,0.10373
2019-01-17,0.10729,0.10547,0.10848,0.10332
2019-01-18,0.10554,0.10729,0.10761,0.10452
2019-01-19,0.10661,0.10554,0.10921,0.10544
2019-01-20,0.10311,0.10661,0.10754,0.10134
2019-01-21,0.10162,0.10311,0.10334,0.10072
2019-01-22,0.10221,0.10162,0.10318,0.09892
2019-01-23,0.10081,0.10221,0.10287,0.09905
2019-01-24,0.10108,0.10081,0.10143,0.09918
2019-01-25,0.09956,0.10108,0.10108,0.0984
2019-01-26,0.09839,0.09956,0.10377,0.09687
2019-01-27,0.09435,0.09839,0.09843,0.0934
2019-01-28,0.08605,0.09435,0.09471,0.08342
2019-01-29,0.08224,0.08605,0.0865,0.08054
2019-01-30,0.08534,0.08224,0.08812,0.08092
2019-01-31,0.08146,0.08534,0.08785,0.08119
2019-02-01,0.08108,0.08146,0.08377,0.07887
2019-02-02,0.08315,0.08108,0.08359,0.0807
2019-02-03,0.08026,0.08315,0.08324,0.07846
2019-02-04,0.07881,0.08026,0.08102,0.07872
2019-02-05,0.07725,0.07881,0.07889,0.07653
2019-02-06,0.07426,0.07725,0.07748,0.07271
2019-02-07,0.07433,0.07426,0.07732,0.07315
2019-02-08,0.08154,0.07433,0.0836,0.07337
2019-02-09,0.0808,0.08154,0.08194,0.07947
2019-02-10,0.08007,0.0808,0.08155,0.07581
2019-02-11,0.07717,0.08007,0.08054,0.07688
2019-02-12,0.07732,0.07717,0.07797,0.07488
2019-02-13,0.07635,0.07732,0.0783,0.0755
2019-02-14,0.07614,0.07635,0.07681,0.07491
2019-02-15,0.07936,0.07614,0.08149,0.07583
2019-02-16,0.07835,0.07936,0.07972,0.07773
2019-02-17,0.07989,0.07835,0.08029,0.07758
2019-02-18,0.0834,0.07989,0.08375,0.07941
2019-02-19,0.0899,0.0834,0.09332,0.08269
2019-02-20,0.09243,0.0899,0.09245,0.08651
2019-02-21,0.08869,0.09243,0.09421,0.08753
2019-02-22,0.09052,0.08868,0.09132,0.08835
2019-02-23,0.09398,0.09052,0.09677,0.08902
2019-02-24,0.08231,0.09398,0.09682,0.08079
2019-02-25,0.08635,0.08231,0.08824,0.08222
2019-02-26,0.08471,0.08634,0.08673,0.08341
2019-02-27,0.0839,0.08471,0.08567,0.08184
2019-02-28,0.08433,0.08393,0.08513,0.08283
2019-03-01,0.08478,0.08434,0.08587,0.08415
2019-03-02,0.08368,0.08478,0.08551,0.08299
2019-03-03,0.0873,0.08368,0.0894,0.08274
2019-03-04,0.08214,0.0873,0.08749,0.08014
2019-03-05,0.08562,0.08214,0.08611,0.08102
2019-03-06,0.08461,0.08561,0.0859,0.08376
2019-03-07,0.08513,0.08461,0.08574,0.08394
2019-03-08,0.08621,0.08513,0.08972,0.08512
2019-03-09,0.09012,0.08621,0.09168,0.0859
2019-03-10,0.10015,0.09012,0.10348,0.0895
2019-03-11,0.10193,0.10017,0.10912,0.09901
2019-03-12,0.10523,0.10193,0.10705,0.09662
2019-03-13,0.10902,0.10523,0.11099,0.10082
2019-03-14,0.10646,0.10903,0.11216,0.10556
2019-03-15,0.10609,0.10645,0.10801,0.1036
2019-03-16,0.10817,0.10609,0.10941,0.10605
2019-03-17,0.10865,0.10817,0.10883,0.10633
2019-03-18,0.11476,0.10865,0.11692,0.10652
2019-03-19,0.11298,0.11476,0.11837,0.1119
2019-03-20,0.11013,0.11298,0.11336,0.10937
2019-03-21,0.10637,0.11013,0.11087,0.10216
2019-03-22,0.108,0.10639,0.10928,0.10498
2019-03-23,0.10778,0.10799,0.10892,0.10602
2019-03-24,0.10507,0.10779,0.1078,0.10413
2019-03-25,0.1012,0.10508,0.10521,0.1005
2019-03-26,0.10316,0.10121,0.10396,0.0989
2019-03-27,0.10714,0.10316,0.10735,0.10273
2019-03-28,0.10657,0.10714,0.10714,0.10401
2019-03-29,0.10759,0.10657,0.10809,0.10573
2019-03-30,0.10716,0.10759,0.10762,0.10526
2019-03-31,0.10836,0.10716,0.10848,0.1064
2019-04-01,0.10892,0.10836,0.11163,0.10641
2019-04-02,0.1212,0.1089,0.12153,0.10862
2019-04-03,0.12057,0.1212,0.13321,0.11689
2019-04-04,0.11806,0.12057,0.12468,0.11581
2019-04-05,0.12611,0.11811,0.1283,0.11805
2019-04-06,0.1244,0.12611,0.12799,0.12247
2019-04-07,0.13056,0.1244,0.13184,0.12245
2019-04-08,0.1305,0.13056,0.13497,0.12501
2019-04-09,0.126,0.1305,0.13054,0.12461
2019-04-10,0.12637,0.12601,0.12817,0.12538
2019-04-11,0.11483,0.12637,0.12665,0.11049
2019-04-12,0.11385,0.11483,0.11582,0.11028
2019-04-13,0.11524,0.11385,0.1165,0.11294
2019-04-14,0.11703,0.11524,0.12185,0.11315
2019-04-15,0.11364,0.11703,0.11851,0.11204
2019-04-16,0.11393,0.11364,0.11595,0.11137
2019-04-17,0.11588,0.11393,0.11693,0.11327
2019-04-18,0.11659,0.11587,0.11825,0.11464
2019-04-19,0.11472,0.11659,0.11667,0.11328
2019-04-20,0.11501,0.11472,0.11656,0.11222
2019-04-21,0.11167,0.115,0.11508,0.1085
2019-04-22,0.11261,0.11166,0.11403,0.10931
2019-04-23,0.10947,0.11261,0.1133,0.10931
2019-04-24,0.10236,0.10947,0.10978,0.09938
2019-04-25,0.09924,0.10236,0.10507,0.09755
2019-04-26,0.09998,0.09925,0.10285,0.09723
2019-04-27,0.10111,0.09998,0.10252,0.09916
2019-04-28,0.09931,0.10111,0.10227,0.09856
2019-04-29,0.09629,0.0993,0.10236,0.09549
2019-04-30,0.10087,0.09629,0.10134,0.09587
2019-05-01,0.10163,0.10087,0.10267,0.10029
2019-05-02,0.10037,0.10164,0.10192,0.09976
2019-05-03,0.10228,0.10039,0.10299,0.09926
2019-05-04,0.09907,0.10228,0.1042,0.09749
2019-05-05,0.09793,0.09907,0.10021,0.09761
2019-05-06,0.09751,0.09792,0.09911,0.09512
2019-05-07,0.09361,0.09751,0.09931,0.0936
2019-05-08,0.09279,0.09363,0.09446,0.0921
2019-05-09,0.08901,0.09281,0.09627,0.08769
2019-05-10,0.09315,0.08904,0.09325,0.08828
2019-05-11,0.10439,0.09315,0.10603,0.09296
2019-05-12,0.09908,0.10442,0.10519,0.09632
2019-05-13,0.10037,0.09908,0.10356,0.09898
2019-05-14,0.11382,0.10036,0.11667,0.09979
2019-05-15,0.14004,0.11387,0.14012,0.11382
2019-05-16,0.13829,0.14004,0.1604,0.13168
2019-05-17,0.13074,0.13831,0.14058,0.11715
2019-05-18,0.13109,0.13078,0.14061,0.12898
2019-05-19,0.1419,0.13109,0.1444,0.12962
2019-05-20,0.13565,0.14188,0.14206,0.13034
2019-05-21,0.13467,0.13566,0.13674,0.13213
2019-05-22,0.12391,0.13471,0.13787,0.12265
2019-05-23,0.1265,0.12391,0.12716,0.11944
2019-05-24,0.12631,0.1265,0.12963,0.12282
2019-05-25,0.12649,0.12631,0.1287,0.12538
2019-05-26,0.13204,0.12649,0.13411,0.12314
2019-05-27,0.13793,0.13206,0.14372,0.1316
2019-05-28,0.13901,0.13793,0.14162,0.13342
2019-05-29,0.13632,0.13898,0.13971,0.13061
2019-05-30,0.12972,0.13636,0.14386,0.1261
2019-05-31,0.13353,0.12974,0.13459,0.12496
2019-06-01,0.13238,0.1335,0.13478,0.12896
2019-06-02,0.13706,0.13239,0.13842,0.13195
2019-06-03,0.12882,0.13706,0.13958,0.12882
2019-06-04,0.12142,0.12883,0.12883,0.1179
2019-06-05,0.1216,0.12142,0.12524,0.11986
2019-06-06,0.12471,0.12161,0.12536,0.1188
2019-06-07,0.12778,0.1247,0.13011,0.12406
2019-06-08,0.1276,0.12778,0.12918,0.12378
2019-06-09,0.1196,0.12763,0.1288,0.11806
2019-06-10,0.12326,0.11961,0.12359,0.11824
2019-06-11,0.12242,0.12326,0.12347,0.11857
2019-06-12,0.12691,0.1224,0.12694,0.1206
2019-06-13,0.12424,0.1269,0.12741,0.12399
2019-06-14,0.12476,0.12424,0.12489,0.12064
2019-06-15,0.12638,0.12476,0.12711,0.12396
2019-06-16,0.12969,0.12638,0.13269,0.12597
2019-06-17,0.13077,0.12968,0.13174,0.12735
2019-06-18,0.12363,0.13076,0.13105,0.12252
2019-06-19,0.12427,0.12362,0.12655,0.12326
2019-06-20,0.1214,0.12428,0.12465,0.12075
2019-06-21,0.12356,0.1214,0.12459,0.1211
2019-06-22,0.12956,0.12357,0.13325,0.12289
2019-06-23,0.12784,0.12951,0.13286,0.12755
2019-06-24,0.12766,0.12783,0.12815,0.1253
2019-06-25,0.12404,0.12766,0.1284,0.12252
2019-06-26,0.12309,0.124,0.13276,0.12117
2019-06-27,0.10903,0.12309,0.12406,0.10495
2019-06-28,0.11177,0.1091,0.11302,0.10893
2019-06-29,0.11519,0.11178,0.11839,0.10686
2019-06-30,0.10478,0.11519,0.11548,0.10469
2019-07-01,0.10605,0.10478,0.11002,0.10173
2019-07-02,0.10291,0.10604,0.10674,0.10029
2019-07-03,0.10545,0.10291,0.10552,0.1025
2019-07-04,0.0993,0.10545,0.10551,0.09899
2019-07-05,0.09994,0.0993,0.10198,0.09903
2019-07-06,0.1037,0.09991,0.10584,0.09991
2019-07-07,0.10548,0.10369,0.10561,0.10228
2019-07-08,0.10399,0.10549,0.10572,0.10339
2019-07-09,0.10131,0.10401,0.10474,0.10017
2019-07-10,0.09493,0.10131,0.10199,0.09217
2019-07-11,0.08703,0.09492,0.09502,0.08569
2019-07-12,0.09789,0.08703,0.10094,0.0864
2019-07-13,0.09627,0.09789,0.10049,0.09169
2019-07-14,0.08561,0.09627,0.09666,0.08522
2019-07-15,0.08565,0.08561,0.0877,0.08221
2019-07-16,0.0784,0.08567,0.08823,0.07797
2019-07-17,0.08042,0.07839,0.08337,0.07581
2019-07-18,0.08835,0.08043,0.09188,0.07923
2019-07-19,0.09355,0.08835,0.09491,0.08699
2019-07-20,0.09481,0.09353,0.09766,0.09153
2019-07-21,0.09109,0.09479,0.09487,0.08867
2019-07-22,0.08874,0.09109,0.09193,0.08663
2019-07-23,0.08422,0.08874,0.089,0.08326
2019-07-24,0.08625,0.08427,0.08702,0.08165
2019-07-25,0.08553,0.08625,0.08855,0.08477
2019-07-26,0.08855,0.08554,0.09007,0.0835
2019-07-27,0.08453,0.08855,0.0905,0.08309
2019-07-28,0.08391,0.08451,0.08595,0.08085
2019-07-29,0.08358,0.08391,0.08556,0.08267
2019-07-30,0.08349,0.08358,0.08472,0.08193
2019-07-31,0.08411,0.08349,0.08527,0.08301
2019-08-01,0.08287,0.08411,0.0842,0.08179
2019-08-02,0.08202,0.08286,0.08342,0.08176
2019-08-03,0.08237,0.08202,0.08322,0.08173
2019-08-04,0.08194,0.08238,0.08301,0.0807
2019-08-05,0.08243,0.08193,0.08427,0.08143
2019-08-06,0.07842,0.08243,0.0825,0.07724
2019-08-07,0.07853,0.07841,0.07939,0.07704
2019-08-08,0.07712,0.07855,0.07907,0.0764
2019-08-09,0.07184,0.07712,0.07778,0.07169
2019-08-10,0.0739,0.07184,0.07527,0.07183
2019-08-11,0.07866,0.07393,0.08002,0.07382
2019-08-12,0.07537,0.07863,0.0787,0.07526
2019-08-13,0.07437,0.07535,0.07667,0.07298
2019-08-14,0.06978,0.07437,0.07552,0.06776
2019-08-15,0.07115,0.06977,0.07171,0.06661
2019-08-16,0.06876,0.07066,0.07146,0.06747
2019-08-17,0.06839,0.06876,0.07172,0.06677
2019-08-18,0.07207,0.06839,0.07207,0.06741
2019-08-19,0.07247,0.07207,0.07389,0.07011
2019-08-20,0.06959,0.07247,0.07416,0.06874
2019-08-21,0.06692,0.06961,0.07144,0.06586
2019-08-22,0.06844,0.06691,0.06956,0.06555
2019-08-23,0.069,0.06845,0.069,0.06734
2019-08-24,0.07035,0.069,0.07088,0.06757
2019-08-25,0.06937,0.07034,0.0718,0.06829
2019-08-26,0.06981,0.06937,0.07146,0.06907
2019-08-27,0.06856,0.06981,0.07082,0.06757
2019-08-28,0.06383,0.06856,0.06859,0.06361
2019-08-29,0.06183,0.06383,0.06384,0.06046
2019-08-30,0.0619,0.06183,0.06328,0.06126
2019-08-31,0.06196,0.06189,0.06252,0.06047
2019-09-01,0.06206,0.06196,0.06253,0.06097
2019-09-02,0.06301,0.06206,0.06353,0.06107
2019-09-03,0.0631,0.06301,0.06421,0.0624
2019-09-04,0.0617,0.0631,0.06323,0.06118
2019-09-05,0.06027,0.0617,0.06206,0.06007
2019-09-06,0.05814,0.06027,0.06106,0.05786
2019-09-07,0.06062,0.05814,0.06123,0.05785
2019-09-08,0.06091,0.06062,0.0618,0.06005
2019-09-09,0.06026,0.06091,0.06164,0.05943
2019-09-10,0.05968,0.06026,0.06101,0.05917
2019-09-11,0.05863,0.05969,0.0601,0.05819
2019-09-12,0.05833,0.05863,0.05885,0.05771
2019-09-13,0.05788,0.05835,0.05881,0.05749
2019-09-14,0.05872,0.05793,0.05913,0.05729
2019-09-15,0.05822,0.05872,0.0589,0.05812
2019-09-16,0.05861,0.05822,0.05893,0.05806
2019-09-17,0.06357,0.05861,0.06632,0.05808
2019-09-18,0.08276,0.06357,0.09027,0.06352
2019-09-19,0.08128,0.08276,0.0896,0.07425
2019-09-20,0.07213,0.08128,0.08128,0.07072
2019-09-21,0.06967,0.07213,0.07382,0.06952
2019-09-22,0.06837,0.06966,0.06987,0.06669
2019-09-23,0.06349,0.06837,0.06905,0.0633
2019-09-24,0.05363,0.06349,0.06485,0.05268
2019-09-25,0.05709,0.05365,0.05974,0.05227
2019-09-26,0.05847,0.05711,0.06194,0.05397
2019-09-27,0.05864,0.05847,0.05926,0.05628
2019-09-28,0.0579,0.05865,0.05924,0.05663
2019-09-29,0.05702,0.05791,0.05891,0.05611
2019-09-30,0.06144,0.05702,0.0628,0.05609
2019-10-01,0.05872,0.06144,0.06238,0.05804
2019-10-02,0.05942,0.05872,0.0605,0.05756
2019-10-03,0.05793,0.05971,0.06113,0.05737
2019-10-04,0.05907,0.05793,0.05994,0.05726
2019-10-05,0.05857,0.05907,0.05994,0.05778
2019-10-06,0.05867,0.05859,0.05958,0.05733
2019-10-07,0.06234,0.05867,0.06334,0.05789
2019-10-08,0.06232,0.06234,0.06382,0.06066
2019-10-09,0.06305,0.06232,0.06509,0.06113
2019-10-10,0.0614,0.06304,0.06341,0.06077
2019-10-11,0.05964,0.0614,0.06293,0.05911
2019-10-12,0.06148,0.05963,0.06234,0.05963
2019-10-13,0.06131,0.06148,0.06331,0.06042
2019-10-14,0.06603,0.06131,0.06631,0.06105
2019-10-15,0.0638,0.06603,0.06674,0.0624
2019-10-16,0.06172,0.06378,0.06468,0.0608
2019-10-17,0.06505,0.06172,0.06511,0.06106
2019-10-18,0.063,0.06505,0.06507,0.06193
2019-10-19,0.06244,0.06301,0.06378,0.06227
2019-10-20,0.0632,0.06244,0.06386,0.06179
2019-10-21,0.06393,0.06321,0.0641,0.06275
2019-10-22,0.06323,0.06391,0.06477,0.0631
2019-10-23,0.0598,0.06323,0.06347,0.05705
2019-10-24,0.05964,0.0598,0.0616,0.05853
2019-10-25,0.06435,0.05967,0.06562,0.05912
2019-10-26,0.06264,0.06435,0.06728,0.06183
2019-10-27,0.06514,0.06264,0.06559,0.06193
2019-10-28,0.06455,0.06513,0.0689,0.06448
2019-10-29,0.06668,0.06451,0.06939,0.06444
2019-10-30,0.06391,0.06668,0.06714,0.06276
2019-10-31,0.06506,0.06389,0.06509,0.0621
2019-11-01,0.06905,0.06506,0.07215,0.06467
2019-11-02,0.07124,0.06905,0.07126,0.06879
2019-11-03,0.06872,0.07125,0.07195,0.06795
2019-11-04,0.07823,0.06872,0.07823,0.0676
2019-11-05,0.08296,0.07826,0.08617,0.07775
2019-11-06,0.07695,0.08302,0.08346,0.07667
2019-11-07,0.07427,0.07695,0.07704,0.07317
2019-11-08,0.07116,0.07427,0.0769,0.06901
2019-11-09,0.07316,0.07116,0.07365,0.07073
2019-11-10,0.07904,0.07317,0.08036,0.07291
2019-11-11,0.08002,0.07905,0.08104,0.07635
2019-11-12,0.07606,0.08002,0.08239,0.07485
2019-11-13,0.07535,0.07606,0.0769,0.07486
2019-11-14,0.07419,0.07535,0.07603,0.07241
2019-11-15,0.07207,0.07419,0.07501,0.07087
2019-11-16,0.07132,0.07207,0.07225,0.06851
2019-11-17,0.07158,0.07132,0.0729,0.06888
2019-11-18,0.06702,0.07158,0.07159,0.06468
2019-11-19,0.06484,0.06702,0.06702,0.06342
2019-11-20,0.06399,0.06484,0.06612,0.06377
2019-11-21,0.06072,0.064,0.06403,0.05758
2019-11-22,0.05934,0.06072,0.0608,0.05331
2019-11-23,0.06144,0.05934,0.06205,0.05773
2019-11-24,0.05546,0.06144,0.06187,0.05526
2019-11-25,0.0573,0.05545,0.05953,0.05315
2019-11-26,0.05752,0.0573,0.05812,0.05651
2019-11-27,0.05863,0.05751,0.0594,0.05515
2019-11-28,0.05792,0.05864,0.05898,0.05742
2019-11-29,0.05903,0.05791,0.05988,0.0579
2019-11-30,0.05733,0.05903,0.05946,0.0567
2019-12-01,0.05718,0.05733,0.05763,0.05518
2019-12-02,0.05576,0.05718,0.0573,0.05535
2019-12-03,0.05524,0.05576,0.05635,0.05496
2019-12-04,0.05475,0.05537,0.05626,0.05372
2019-12-05,0.05536,0.05475,0.05563,0.05369
2019-12-06,0.05537,0.05536,0.05579,0.05424
2019-12-07,0.05548,0.05536,0.05612,0.05535
2019-12-08,0.0558,0.05548,0.05597,0.05483
2019-12-09,0.05465,0.0558,0.05601,0.0541
2019-12-10,0.05313,0.05465,0.05465,0.05241
2019-12-11,0.0528,0.05315,0.05374,0.05238
2019-12-12,0.05203,0.05282,0.0533,0.05141
2019-12-13,0.05268,0.05199,0.05301,0.05186
2019-12-14,0.05093,0.05268,0.05286,0.05019
2019-12-15,0.05101,0.05091,0.05142,0.05032
2019-12-16,0.04706,0.05101,0.05114,0.04673
2019-12-17,0.04314,0.04706,0.04711,0.04217
2019-12-18,0.04651,0.04314,0.04765,0.04215
2019-12-19,0.04514,0.04651,0.04695,0.04451
2019-12-20,0.04623,0.04515,0.0465,0.04465
2019-12-21,0.04541,0.04623,0.04641,0.04534
2019-12-22,0.04719,0.0454,0.04721,0.04525
2019-12-23,0.04497,0.04719,0.04743,0.04456
2019-12-24,0.04503,0.04497,0.04576,0.04448
