,XMR
SWIFT,0.8990946792036426
NXT,0.902356570600127
ILC,0.9031906245329538
GCC,0.90901522427195
XBY,0.9255823539856095
PASC,0.9307509358980963
PIE,0.9395171397663
SONG,0.944471933168195
OK,0.9517585463222829
BIS,0.9592798555384562
HNC,0.9787041868152087
BOLI,0.9791090465607736
NEVA,0.9834005023878044
XBC,0.9849774297804752
CNT,0.9863633303852045
