TIMESTAMP,NAV_CLOSE_PRICE_USD,NAV_OPEN_PRICE_USD,NAV_HIGH_PRICE_USD,NAV_LOW_PRICE_USD
2021-07-21,0.34868,0.31362,0.35568,0.31326
2021-07-22,0.3385,0.34917,0.35336,0.32746
2021-07-23,0.35901,0.3385,0.36201,0.32454
2021-07-24,0.39719,0.35901,0.41261,0.35791
2021-07-25,0.3918,0.40347,0.4043,0.38268
2021-07-26,0.39638,0.3918,0.42857,0.39087
2021-07-27,0.42776,0.39593,0.42776,0.37732
2021-07-28,0.40976,0.42843,0.4303,0.39662
2021-07-29,0.41423,0.40976,0.41882,0.40303
2021-07-30,0.43449,0.41423,0.43696,0.39664
2021-07-31,0.43109,0.43449,0.44444,0.41951
2021-08-01,0.41727,0.43109,0.44994,0.41261
2021-08-02,0.41363,0.41727,0.43452,0.40515
2021-08-03,0.39264,0.41363,0.41988,0.38908
2021-08-04,0.4219,0.39264,0.42908,0.38697
2021-08-05,0.47406,0.4219,0.50114,0.4068
2021-08-06,0.48438,0.47406,0.51241,0.4604
2021-08-07,0.50735,0.48438,0.54419,0.48396
2021-08-08,0.50044,0.50735,0.53423,0.48246
2021-08-09,0.57017,0.50044,0.57143,0.4878
2021-08-10,0.56583,0.57255,0.59428,0.55254
2021-08-11,0.5513,0.56586,0.59101,0.55089
2021-08-12,0.51332,0.5508,0.57737,0.50658
2021-08-13,0.5674,0.51332,0.5687,0.51217
2021-08-14,0.55271,0.5674,0.58742,0.54451
2021-08-15,0.54772,0.55271,0.55506,0.52967
2021-08-16,0.52252,0.54772,0.55878,0.52012
2021-08-17,0.49732,0.52252,0.53746,0.49398
2021-08-18,0.48926,0.49732,0.51976,0.48506
2021-08-19,0.53927,0.48926,0.54182,0.48038
2021-08-20,0.54389,0.53927,0.54821,0.53235
2021-08-21,0.53542,0.54389,0.54536,0.52539
2021-08-22,0.51872,0.53542,0.54702,0.50964
2021-08-23,0.53515,0.51872,0.5458,0.51694
2021-08-24,0.50286,0.53515,0.54258,0.49761
2021-08-25,0.50343,0.50286,0.52202,0.48295
2021-08-26,0.48007,0.50367,0.51036,0.47485
2021-08-27,0.50147,0.48007,0.50221,0.46778
2021-08-28,0.49707,0.50147,0.50444,0.49102
2021-08-29,0.50195,0.49707,0.52493,0.48302
2021-08-30,0.47884,0.5022,0.50293,0.47797
2021-08-31,0.47006,0.47884,0.48608,0.46657
2021-09-01,0.48486,0.46984,0.49542,0.45765
2021-09-02,0.49187,0.48486,0.50522,0.47139
2021-09-03,0.50525,0.49187,0.55572,0.48042
2021-09-04,0.53219,0.50525,0.53682,0.50174
2021-09-05,0.53364,0.53219,0.55369,0.51815
2021-09-06,0.54553,0.53364,0.55906,0.50077
2021-09-07,0.43425,0.54553,0.55176,0.36444
2021-09-08,0.4468,0.43425,0.46245,0.40298
2021-09-09,0.46129,0.4468,0.59849,0.44291
2021-09-10,0.43495,0.46129,0.47629,0.42538
2021-09-11,0.4379,0.43495,0.45089,0.42422
2021-09-12,0.46223,0.4379,0.46266,0.43124
2021-09-13,0.41442,0.46223,0.46223,0.40061
2021-09-14,0.41812,0.41442,0.4283,0.40913
2021-09-15,0.44075,0.41812,0.44251,0.41451
2021-09-16,0.42455,0.44075,0.44632,0.41957
2021-09-17,0.4052,0.42455,0.42926,0.40291
2021-09-18,0.4126,0.4052,0.41949,0.40348
2021-09-19,0.39561,0.4126,0.42978,0.39082
2021-09-20,0.33005,0.39561,0.39645,0.32687
2021-09-21,0.31408,0.33005,0.34985,0.30393
2021-09-22,0.35409,0.31408,0.35802,0.31329
2021-09-23,0.3515,0.35409,0.35811,0.34196
2021-09-24,0.3217,0.3515,0.35531,0.30315
2021-09-25,0.32381,0.3217,0.32876,0.31297
2021-09-26,0.32585,0.32381,0.34239,0.29844
2021-09-27,0.32334,0.32585,0.41311,0.32238
2021-09-28,0.31434,0.32334,0.32799,0.30874
2021-09-29,0.32772,0.31434,0.34334,0.31327
2021-09-30,0.36821,0.32772,0.38683,0.3265
2021-10-01,0.40274,0.36821,0.45982,0.36069
2021-10-02,0.39366,0.40274,0.40948,0.38283
2021-10-03,0.40747,0.39366,0.44698,0.39009
2021-10-04,0.41974,0.40747,0.4254,0.38538
2021-10-05,0.4122,0.41974,0.43621,0.41015
2021-10-06,0.42169,0.4122,0.43023,0.38269
2021-10-07,0.42415,0.42169,0.43291,0.40548
2021-10-08,0.44229,0.42415,0.44595,0.41573
2021-10-09,0.45247,0.44229,0.45847,0.43644
2021-10-10,0.41544,0.45247,0.45865,0.4134
2021-10-11,0.43391,0.41544,0.45715,0.41063
2021-10-12,0.39944,0.43391,0.43391,0.39315
2021-10-13,0.42193,0.39944,0.42527,0.38865
2021-10-14,0.48625,0.42193,0.48963,0.42138
2021-10-15,0.47349,0.48625,0.51078,0.46913
2021-10-16,0.45158,0.47349,0.481,0.45131
2021-10-17,0.44615,0.45158,0.4673,0.42938
2021-10-18,0.44076,0.44615,0.47389,0.43601
2021-10-19,0.41035,0.44076,0.44965,0.40964
2021-10-20,0.40627,0.41035,0.41973,0.39579
2021-10-21,0.42631,0.40627,0.43994,0.4
2021-10-22,0.40655,0.42631,0.42808,0.40435
2021-10-23,0.41324,0.40655,0.42506,0.40152
2021-10-24,0.39068,0.41324,0.41457,0.38205
2021-10-25,0.39653,0.39068,0.40535,0.38902
2021-10-26,0.39753,0.39653,0.41262,0.38986
2021-10-27,0.35718,0.39753,0.40719,0.35015
2021-10-28,0.37947,0.35718,0.39835,0.35424
2021-10-29,0.4191,0.37947,0.42253,0.37847
2021-10-30,0.42543,0.4191,0.42752,0.39957
2021-10-31,0.4301,0.42543,0.47432,0.42084
2021-11-01,0.42809,0.4301,0.43991,0.41895
2021-11-02,0.43367,0.42809,0.45564,0.418
2021-11-03,0.44084,0.43367,0.46321,0.39281
2021-11-04,0.42357,0.44084,0.47193,0.41288
2021-11-05,0.41153,0.42357,0.42435,0.40152
2021-11-06,0.40381,0.41153,0.41672,0.39573
2021-11-07,0.41271,0.40381,0.4264,0.40153
2021-11-08,0.42843,0.41271,0.43065,0.40453
2021-11-09,0.45244,0.42843,0.45516,0.42372
2021-11-10,0.42138,0.45244,0.46722,0.40686
2021-11-11,0.4488,0.42138,0.45176,0.41602
2021-11-12,0.43164,0.4488,0.44968,0.41994
2021-11-13,0.42563,0.43164,0.43308,0.41883
2021-11-14,0.45452,0.42563,0.50096,0.42031
2021-11-15,0.43393,0.45452,0.46577,0.43125
2021-11-16,0.39904,0.43393,0.43448,0.3813
2021-11-17,0.41129,0.39904,0.42844,0.38504
2021-11-18,0.38326,0.41129,0.42315,0.376
2021-11-19,0.44457,0.38326,0.45343,0.37681
2021-11-20,0.42657,0.44457,0.45209,0.40247
2021-11-21,0.42048,0.42657,0.67965,0.41726
2021-11-22,0.39195,0.42048,0.42944,0.38134
2021-11-23,0.3855,0.39195,0.39481,0.3776
2021-11-24,0.37029,0.3855,0.39398,0.36381
2021-11-25,0.42874,0.37029,0.43765,0.36899
2021-11-26,0.38999,0.42874,0.44881,0.38357
2021-11-27,0.41699,0.38999,0.4239,0.38999
2021-11-28,0.40074,0.41699,0.41699,0.3728
2021-11-29,0.38793,0.40074,0.40378,0.38219
2021-11-30,0.38547,0.38793,0.39913,0.37556
2021-12-01,0.37614,0.38547,0.39164,0.37252
2021-12-02,0.40486,0.37614,0.41361,0.36412
2021-12-03,0.39374,0.40486,0.41506,0.37089
2021-12-04,0.3426,0.39374,0.3972,0.29369
2021-12-05,0.32816,0.3426,0.35477,0.32399
2021-12-06,0.34967,0.32816,0.35465,0.30869
2021-12-07,0.34016,0.34967,0.36214,0.3381
2021-12-08,0.35066,0.34016,0.35812,0.32347
2021-12-09,0.32444,0.35066,0.36294,0.32046
2021-12-10,0.33435,0.32444,0.35152,0.32273
2021-12-11,0.36328,0.33435,0.36352,0.32467
2021-12-12,0.36186,0.36328,0.36606,0.35136
2021-12-13,0.33232,0.36186,0.36252,0.31431
2021-12-14,0.3368,0.33232,0.34103,0.32256
2021-12-15,0.34091,0.3368,0.3476,0.32593
2021-12-16,0.33595,0.34091,0.35532,0.33532
2021-12-17,0.32941,0.33595,0.34594,0.31535
2021-12-18,0.3537,0.32941,0.36128,0.32176
2021-12-19,0.33473,0.3537,0.35426,0.33349
2021-12-20,0.33404,0.33473,0.34035,0.32149
2021-12-21,0.35892,0.33404,0.36444,0.32952
2021-12-22,0.35787,0.35892,0.38785,0.3518
2021-12-23,0.38096,0.35787,0.38096,0.34978
2021-12-24,0.36066,0.38096,0.39985,0.35993
2021-12-25,0.36536,0.36066,0.37436,0.35975
2021-12-26,0.36135,0.36536,0.3683,0.35558
2021-12-27,0.36417,0.36135,0.37876,0.35848
2021-12-28,0.34047,0.36417,0.36417,0.33286
2021-12-29,0.32738,0.34047,0.34854,0.32587
2021-12-30,0.3287,0.32738,0.33581,0.32269
2021-12-31,0.31862,0.3287,0.336,0.31421
2022-01-01,0.32959,0.31862,0.33072,0.31846
2022-01-02,0.32773,0.32959,0.33421,0.31846
2022-01-03,0.31314,0.32773,0.32773,0.30933
2022-01-04,0.30849,0.31314,0.31731,0.30438
2022-01-05,0.28379,0.30849,0.31726,0.27882
2022-01-06,0.2749,0.28379,0.28556,0.27069
2022-01-07,0.25924,0.2749,0.27502,0.25521
2022-01-08,0.23989,0.25924,0.26415,0.23229
2022-01-09,0.23996,0.23989,0.24605,0.23714
2022-01-10,0.22741,0.23996,0.24472,0.21178
2022-01-11,0.24018,0.22741,0.24968,0.22688
2022-01-12,0.25099,0.24018,0.25265,0.23957
2022-01-13,0.24415,0.25099,0.25586,0.24238
2022-01-14,0.24203,0.24415,0.2473,0.23855
2022-01-15,0.24009,0.24203,0.24486,0.23871
2022-01-16,0.2388,0.24009,0.24305,0.23774
2022-01-17,0.22952,0.2388,0.23942,0.2258
2022-01-18,0.22585,0.22952,0.23066,0.21921
2022-01-19,0.21872,0.22585,0.2266,0.21817
2022-01-20,0.20574,0.21872,0.22553,0.20515
2022-01-21,0.16843,0.20574,0.20707,0.16495
2022-01-22,0.15487,0.16843,0.16985,0.15034
2022-01-23,0.15024,0.15487,0.16492,0.14139
2022-01-24,0.14621,0.15024,0.15024,0.12761
2022-01-25,0.14747,0.14621,0.14921,0.13961
2022-01-26,0.14441,0.14747,0.15282,0.14273
2022-01-27,0.14855,0.14441,0.149,0.13943
2022-01-28,0.15421,0.14855,0.15483,0.14521
2022-01-29,0.15712,0.15421,0.159,0.15282
2022-01-30,0.16692,0.15712,0.17525,0.15552
2022-01-31,0.16654,0.16692,0.17039,0.15851
2022-02-01,0.17415,0.16654,0.17843,0.16432
2022-02-02,0.16181,0.17415,0.17424,0.16145
2022-02-03,0.16449,0.16181,0.16463,0.16092
2022-02-04,0.18238,0.16449,0.18307,0.16346
2022-02-05,0.18331,0.18238,0.19162,0.18094
2022-02-06,0.188,0.18331,0.18893,0.18315
2022-02-07,0.18944,0.188,0.19586,0.18458
2022-02-08,0.17944,0.18944,0.19569,0.17553
2022-02-09,0.1802,0.17944,0.18245,0.17452
2022-02-10,0.17682,0.1802,0.18641,0.17567
2022-02-11,0.1625,0.17682,0.17813,0.16113
2022-02-12,0.16062,0.1625,0.16325,0.15816
2022-02-13,0.15593,0.16062,0.16439,0.15503
2022-02-14,0.15957,0.15593,0.16132,0.15405
2022-02-15,0.17037,0.15957,0.17143,0.15887
2022-02-16,0.16491,0.17037,0.1706,0.1637
2022-02-17,0.14972,0.16491,0.16733,0.14862
2022-02-18,0.1438,0.14972,0.1537,0.14374
2022-02-19,0.14729,0.1438,0.14904,0.1426
2022-02-20,0.13694,0.14729,0.14806,0.13571
2022-02-21,0.12949,0.13694,0.14277,0.12897
2022-02-22,0.13245,0.12949,0.13403,0.12372
2022-02-23,0.13733,0.13245,0.14897,0.13069
2022-02-24,0.13886,0.13733,0.14233,0.11528
2022-02-25,0.14098,0.13886,0.14243,0.1318
2022-02-26,0.13839,0.14098,0.14469,0.1378
2022-02-27,0.13556,0.13839,0.14505,0.13411
2022-02-28,0.15313,0.13556,0.1538,0.13438
2022-03-01,0.15009,0.15313,0.15856,0.14647
2022-03-02,0.14756,0.15009,0.15195,0.14609
2022-03-03,0.14119,0.14756,0.14861,0.13852
2022-03-04,0.12314,0.14119,0.14179,0.12196
2022-03-05,0.13712,0.12314,0.14066,0.12135
2022-03-06,0.12947,0.13712,0.15797,0.12796
2022-03-07,0.12538,0.12947,0.13123,0.12309
2022-03-08,0.1234,0.12538,0.12884,0.12187
2022-03-09,0.16499,0.1234,0.20865,0.12278
2022-03-10,0.14452,0.16499,0.16506,0.13227
2022-03-11,0.13503,0.14452,0.14587,0.13497
2022-03-12,0.12951,0.13503,0.13635,0.12951
2022-03-13,0.13464,0.12951,0.14377,0.12481
2022-03-14,0.15417,0.13464,0.24026,0.13381
2022-03-15,0.13836,0.15417,0.15421,0.13417
2022-03-16,0.16262,0.13836,0.17134,0.1342
2022-03-17,0.16196,0.16262,0.23857,0.15694
2022-03-18,0.17321,0.16196,0.18768,0.15234
2022-03-19,0.17729,0.17321,0.20154,0.16952
2022-03-20,0.16777,0.17729,0.17938,0.1668
2022-03-21,0.16379,0.16777,0.16853,0.16108
2022-03-22,0.17924,0.16379,0.19863,0.16231
2022-03-23,0.18627,0.17924,0.20148,0.17859
2022-03-24,0.18742,0.18627,0.19019,0.18248
2022-03-25,0.17803,0.18742,0.18803,0.17767
2022-03-26,0.18856,0.17803,0.22634,0.17647
2022-03-27,0.19312,0.18856,0.19625,0.18496
2022-03-28,0.19336,0.19312,0.2009,0.19127
2022-03-29,0.20744,0.19336,0.21247,0.19312
2022-03-30,0.2079,0.20744,0.21834,0.20144
2022-03-31,0.19623,0.2079,0.21544,0.1935
2022-04-01,0.19658,0.19623,0.20047,0.18761
2022-04-02,0.19148,0.19658,0.20132,0.19148
2022-04-03,0.19754,0.19148,0.20137,0.18936
2022-04-04,0.20303,0.19754,0.20893,0.19354
2022-04-05,0.197,0.20303,0.21022,0.19667
2022-04-06,0.18027,0.197,0.19751,0.17775
2022-04-07,0.18136,0.18027,0.1872,0.17733
2022-04-08,0.17294,0.18136,0.18603,0.17172
2022-04-09,0.17401,0.17294,0.17448,0.17006
2022-04-10,0.16653,0.17401,0.17408,0.16569
2022-04-11,0.15061,0.16653,0.16858,0.15061
2022-04-12,0.15264,0.15061,0.15739,0.1467
2022-04-13,0.15652,0.15264,0.15871,0.14929
2022-04-14,0.15475,0.15652,0.16331,0.15173
2022-04-15,0.15491,0.15475,0.15777,0.15417
2022-04-16,0.15509,0.15491,0.15573,0.1524
2022-04-17,0.14774,0.15509,0.15524,0.14628
2022-04-18,0.14912,0.14774,0.14973,0.13908
2022-04-19,0.15249,0.14912,0.15295,0.14854
2022-04-20,0.15391,0.15249,0.16009,0.14464
2022-04-21,0.14676,0.15391,0.15602,0.14477
2022-04-22,0.14357,0.14676,0.14676,0.13995
2022-04-23,0.14472,0.14357,0.15779,0.14082
2022-04-24,0.14621,0.14472,0.14911,0.14342
2022-04-25,0.15049,0.14621,0.15075,0.1413
2022-04-26,0.14258,0.15049,0.16295,0.14113
2022-04-27,0.15437,0.14258,0.15526,0.14234
2022-04-28,0.15905,0.15437,0.16488,0.15171
2022-04-29,0.15529,0.15905,0.16475,0.15205
2022-04-30,0.15173,0.15529,0.16042,0.15132
2022-05-01,0.1575,0.15173,0.16005,0.15013
2022-05-02,0.14888,0.1575,0.17335,0.14866
2022-05-03,0.14377,0.14888,0.14973,0.14321
2022-05-04,0.15913,0.14377,0.16289,0.14299
2022-05-05,0.14607,0.15913,0.17088,0.14099
2022-05-06,0.13702,0.14607,0.14771,0.13424
2022-05-07,0.12881,0.13702,0.13764,0.12718
2022-05-08,0.11775,0.12881,0.12881,0.1149
2022-05-09,0.10045,0.11775,0.11928,0.09595
2022-05-10,0.09836,0.10045,0.10443,0.09417
2022-05-11,0.06996,0.09836,0.1007,0.06652
2022-05-12,0.06906,0.06996,0.07439,0.0622
2022-05-13,0.07953,0.06906,0.08369,0.06819
2022-05-14,0.07899,0.07953,0.08137,0.0742
2022-05-15,0.08766,0.07899,0.08864,0.07887
2022-05-16,0.08221,0.08766,0.08766,0.07902
2022-05-17,0.08328,0.08221,0.08551,0.07998
2022-05-18,0.07784,0.08328,0.08397,0.07784
2022-05-19,0.08384,0.07784,0.08526,0.07718
2022-05-20,0.08333,0.08384,0.11772,0.08113
2022-05-21,0.07997,0.08333,0.08531,0.07854
2022-05-22,0.08086,0.07997,0.08185,0.0779
2022-05-23,0.08193,0.08086,0.10328,0.08043
2022-05-24,0.08447,0.08193,0.08474,0.07979
2022-05-25,0.08924,0.08447,0.09238,0.08051
2022-05-26,0.08669,0.08924,0.09386,0.08223
2022-05-27,0.08627,0.08669,0.09161,0.08175
2022-05-28,0.08812,0.08627,0.09031,0.08598
2022-05-29,0.09254,0.08812,0.09267,0.08754
2022-05-30,0.09603,0.09254,0.09749,0.0922
2022-05-31,0.09088,0.09603,0.09625,0.09015
2022-06-01,0.08656,0.09088,0.09272,0.08477
2022-06-02,0.09306,0.08656,0.09363,0.08591
2022-06-03,0.08865,0.09306,0.09306,0.08583
2022-06-04,0.08871,0.08865,0.08897,0.08596
2022-06-05,0.08845,0.08871,0.08972,0.08656
2022-06-06,0.08613,0.08845,0.09147,0.0824
2022-06-07,0.08788,0.08613,0.09041,0.08113
2022-06-08,0.08625,0.08788,0.08989,0.08503
2022-06-09,0.08506,0.08625,0.08827,0.08476
2022-06-10,0.08011,0.08506,0.0869,0.07948
2022-06-11,0.07706,0.08011,0.08219,0.07589
2022-06-12,0.06887,0.07706,0.07758,0.06879
2022-06-13,0.05849,0.06887,0.06917,0.05744
2022-06-14,0.06071,0.05849,0.0623,0.05444
2022-06-15,0.05886,0.06071,0.06134,0.05249
2022-06-16,0.05534,0.05886,0.05978,0.05495
2022-06-17,0.06108,0.05534,0.06336,0.05481
2022-06-18,0.05685,0.06108,0.06247,0.05379
2022-06-19,0.06456,0.05685,0.06464,0.05466
2022-06-20,0.06471,0.06456,0.06614,0.06035
2022-06-21,0.06551,0.06471,0.06772,0.06383
2022-06-22,0.06441,0.06551,0.06669,0.0628
2022-06-23,0.0938,0.06441,0.1085,0.06441
2022-06-24,0.10216,0.0938,0.13551,0.08804
2022-06-25,0.09398,0.10216,0.10547,0.09221
2022-06-26,0.09564,0.09398,0.11248,0.09129
2022-06-27,0.11052,0.09564,0.13491,0.09477
2022-06-28,0.0987,0.11052,0.11398,0.09777
2022-06-29,0.09416,0.0987,0.09931,0.09376
2022-06-30,0.10054,0.09416,0.132,0.09137
2022-07-01,0.09933,0.10054,0.10622,0.09642
2022-07-02,0.10212,0.09933,0.10728,0.09668
2022-07-03,0.11725,0.10212,0.13915,0.10147
2022-07-04,0.11838,0.11725,0.12345,0.10985
2022-07-05,0.1322,0.11838,0.1571,0.11826
2022-07-06,0.12976,0.1322,0.13933,0.12342
2022-07-07,0.13975,0.12976,0.14481,0.12823
2022-07-08,0.14275,0.13975,0.14839,0.13768
2022-07-09,0.14278,0.14275,0.14611,0.14228
2022-07-10,0.13227,0.14278,0.14287,0.13191
2022-07-11,0.11607,0.13227,0.13227,0.1159
2022-07-12,0.11536,0.11607,0.11938,0.11215
2022-07-13,0.11799,0.11536,0.11903,0.10899
2022-07-14,0.12219,0.11799,0.12372,0.11296
2022-07-15,0.12159,0.12219,0.12484,0.12066
2022-07-16,0.12789,0.12159,0.13516,0.11834
2022-07-17,0.12419,0.12789,0.13209,0.12406
2022-07-18,0.13382,0.12419,0.13429,0.12365
2022-07-19,0.13404,0.13382,0.1394,0.12834
2022-07-20,0.13408,0.13404,0.14338,0.12993
2022-07-21,0.13623,0.13408,0.14115,0.12861
2022-07-22,0.13258,0.13623,0.1374,0.13089
2022-07-23,0.13084,0.13258,0.13691,0.12799
2022-07-24,0.13068,0.13084,0.13503,0.13044
2022-07-25,0.11266,0.13068,0.13106,0.11245
2022-07-26,0.10328,0.11266,0.11468,0.09973
2022-07-27,0.11467,0.10328,0.11471,0.10187
2022-07-28,0.1227,0.11467,0.12446,0.1116
2022-07-29,0.11911,0.1227,0.12719,0.11524
2022-07-30,0.11915,0.11911,0.13366,0.11848
2022-07-31,0.12241,0.11915,0.12819,0.11881
2022-08-01,0.12133,0.12241,0.12646,0.11671
2022-08-02,0.13281,0.12133,0.19236,0.11729
2022-08-03,0.12751,0.13281,0.13575,0.12426
2022-08-04,0.08152,0.12751,0.13054,0.07762
2022-08-05,0.07803,0.08152,0.09306,0.07715
2022-08-06,0.07854,0.07803,0.082,0.07697
2022-08-07,0.0911,0.07854,0.11265,0.07592
2022-08-08,0.08536,0.0911,0.10191,0.08472
2022-08-09,0.07867,0.08536,0.09426,0.0777
2022-08-10,0.07653,0.07867,0.0807,0.07025
2022-08-11,0.06843,0.07653,0.07785,0.06126
2023-02-27,0.05263,0.05009,0.05277,0.04596
2023-02-28,0.04683,0.05263,0.05271,0.04535
2023-03-01,0.0474,0.04683,0.04898,0.04387
2023-03-02,0.03918,0.0474,0.04767,0.03624
2023-03-03,0.03688,0.03918,0.03981,0.03487
2023-03-04,0.04401,0.03688,0.04751,0.03576
2023-03-05,0.04373,0.04401,0.04445,0.04309
2023-03-06,0.04975,0.04373,0.05013,0.04352
2023-03-07,0.0536,0.04975,0.05408,0.04464
2023-03-08,0.05059,0.05361,0.05407,0.05003
2023-03-09,0.05612,0.05059,0.05612,0.04613
2023-03-10,0.04929,0.05612,0.05857,0.04917
2023-03-11,0.04758,0.04929,0.05563,0.03829
2023-03-12,0.05498,0.04758,0.05699,0.04566
2023-03-13,0.05653,0.05498,0.05653,0.05002
2023-03-14,0.06233,0.05653,0.0668,0.05411
2023-03-15,0.05123,0.06233,0.06312,0.04999
2023-03-16,0.05813,0.05123,0.06046,0.05094
2023-03-17,0.06411,0.05814,0.06644,0.0554
2023-03-18,0.06242,0.06411,0.06471,0.06222
2023-03-19,0.07546,0.06242,0.08404,0.06242
2023-03-20,0.07816,0.07546,0.08052,0.07331
2023-03-21,0.09407,0.07816,0.09412,0.07793
2023-03-22,0.09487,0.09407,0.10193,0.09319
2023-03-23,0.10569,0.09487,0.10615,0.09409
2023-03-24,0.12867,0.10569,0.14134,0.09942
2023-03-25,0.10931,0.12867,0.13351,0.09441
2023-03-26,0.1002,0.10931,0.11258,0.09928
2023-03-27,0.09238,0.10028,0.10542,0.08788
2023-03-28,0.09171,0.09238,0.0925,0.08971
2023-03-29,0.09115,0.09171,0.09634,0.07814
2023-03-30,0.08747,0.09115,0.09359,0.08646
2023-03-31,0.07745,0.08747,0.09144,0.0669
2023-04-01,0.0734,0.07745,0.08429,0.06847
2023-04-02,0.08023,0.0734,0.08338,0.07157
2023-04-03,0.07018,0.08023,0.08123,0.06925
2023-04-04,0.06449,0.07018,0.07988,0.06424
2023-04-05,0.05452,0.06449,0.07299,0.02733
2023-04-06,0.04682,0.05452,0.05452,0.04483
2023-04-07,0.05275,0.04682,0.05526,0.04236
2023-04-08,0.05043,0.05275,0.05381,0.05035
2023-04-09,0.05395,0.05043,0.05621,0.05042
2023-04-10,0.05468,0.05395,0.05639,0.05244
2023-04-11,0.05572,0.05468,0.05604,0.0546
2023-04-12,0.05722,0.05572,0.05805,0.05537
2023-04-13,0.05694,0.05722,0.05803,0.05676
2023-04-14,0.04113,0.05694,0.05797,0.04032
2023-04-15,0.05756,0.04113,0.05881,0.03905
2023-04-16,0.05636,0.05756,0.05845,0.05599
2023-04-17,0.05577,0.05636,0.05638,0.05474
2023-04-18,0.06305,0.05577,0.06309,0.05509
2023-04-19,0.05773,0.06305,0.0646,0.0574
2023-04-20,0.06649,0.05773,0.07366,0.05737
2023-04-21,0.06519,0.06649,0.07169,0.06485
2023-04-22,0.07524,0.06519,0.07595,0.0581
2023-04-23,0.11438,0.07524,0.13832,0.07155
2023-04-24,0.12139,0.11438,0.18483,0.10814
2023-04-25,0.07741,0.12139,0.12229,0.07133
2023-04-26,0.0682,0.07741,0.07872,0.06472
2023-04-27,0.05732,0.0682,0.077,0.05702
2023-04-28,0.05821,0.05732,0.05873,0.05477
2023-04-29,0.05072,0.05821,0.05896,0.05072
2023-04-30,0.05132,0.05072,0.05268,0.04806
2023-05-01,0.0532,0.05132,0.05524,0.0418
2023-05-02,0.0496,0.0532,0.05455,0.04954
2023-05-03,0.05059,0.0496,0.05102,0.04908
2023-05-04,0.05032,0.05059,0.05266,0.05006
2023-05-05,0.05075,0.05032,0.05175,0.05029
2023-05-06,0.04429,0.05075,0.05128,0.04161
2023-05-07,0.04348,0.04429,0.04497,0.04348
2023-05-08,0.04246,0.04348,0.04856,0.04246
2023-05-09,0.05084,0.04246,0.05536,0.04232
2023-05-10,0.0516,0.05084,0.05393,0.0479
2023-05-11,0.04344,0.0516,0.05161,0.03837
2023-05-12,0.04192,0.04344,0.04354,0.04059
2023-05-13,0.04644,0.04192,0.04749,0.04176
2023-05-14,0.05061,0.04644,0.05109,0.04425
2023-05-15,0.05179,0.05061,0.05763,0.04856
2023-05-16,0.05218,0.05179,0.05527,0.0512
2023-05-17,0.05301,0.05218,0.05314,0.0512
2023-05-18,0.05083,0.05301,0.05314,0.04547
2023-05-19,0.05108,0.05083,0.05159,0.05064
2023-05-20,0.04962,0.05108,0.0511,0.04935
2023-05-21,0.04842,0.04962,0.04988,0.04791
2023-05-22,0.04779,0.04842,0.04888,0.04715
2023-05-23,0.04981,0.04779,0.04986,0.04723
2023-05-24,0.04805,0.04981,0.04981,0.04567
2023-05-25,0.04805,0.04805,0.04839,0.04727
2023-05-26,0.04834,0.04805,0.0487,0.04772
2023-05-27,0.04847,0.04834,0.04857,0.04792
2023-05-28,0.05069,0.04847,0.051,0.04822
2023-05-29,0.04811,0.05069,0.051,0.04795
2023-05-30,0.04957,0.04813,0.05027,0.04771
2023-05-31,0.04695,0.04957,0.04971,0.04636
2023-06-01,0.04638,0.04695,0.04716,0.04599
2023-06-02,0.04699,0.04638,0.0472,0.04579
2023-06-03,0.04495,0.04699,0.04713,0.04473
2023-06-04,0.04488,0.04495,0.04564,0.0447
2023-06-05,0.04288,0.04489,0.04534,0.04186
2023-06-06,0.04724,0.04288,0.0474,0.04236
2023-06-07,0.04571,0.04724,0.04742,0.04535
2023-06-08,0.04372,0.04571,0.04598,0.04342
2023-06-09,0.04302,0.04372,0.04415,0.04302
2023-06-10,0.04289,0.04302,0.0431,0.04139
2023-06-11,0.0433,0.04289,0.0474,0.04278
2023-06-12,0.04274,0.0433,0.04469,0.04274
2023-06-13,0.04536,0.04274,0.04537,0.04257
2023-06-14,0.04422,0.04536,0.04598,0.0428
2023-06-15,0.04442,0.04422,0.04626,0.04325
2023-06-16,0.04584,0.04442,0.04621,0.04352
2023-06-17,0.04177,0.04584,0.04648,0.04173
2023-06-18,0.04701,0.04177,0.04846,0.0416
2023-06-19,0.04522,0.04701,0.04772,0.04504
2023-06-20,0.05068,0.04522,0.05082,0.04516
2023-06-21,0.05206,0.05068,0.05506,0.05059
2023-06-22,0.0519,0.05206,0.05276,0.05135
2023-06-23,0.0486,0.0519,0.05239,0.04518
2023-06-24,0.05038,0.0486,0.05176,0.04837
2023-06-25,0.04799,0.05038,0.05177,0.04774
2023-06-26,0.04752,0.04797,0.04827,0.04722
2023-06-27,0.05124,0.04752,0.05175,0.04746
2023-06-28,0.04962,0.05124,0.05127,0.04614
2023-06-29,0.04642,0.04962,0.04992,0.04635
2023-06-30,0.04647,0.04642,0.04769,0.04532
2023-07-01,0.05583,0.04647,0.0604,0.04635
2023-07-02,0.0594,0.05583,0.06256,0.05576
2023-07-03,0.06589,0.05955,0.0673,0.05938
2023-07-04,0.06662,0.06589,0.07373,0.06489
2023-07-05,0.07247,0.06662,0.07606,0.06584
