TIMESTAMP,BABYTROLL_OPEN_PRICE_USD,BABYTROLL_HIGH_PRICE_USD,BABYTROLL_LOW_PRICE_USD,BABYTROLL_CLOSE_PRICE_USD,BABYTROLL_VOLUME_USD,BABYTROLL_DIVIDENDS_USD,BABYTROLL_STOCK_SPLITS_USD
2025-05-06 00:00:00+00:00,,,,0.0,63,0.0,0.0
2025-05-10 00:00:00+00:00,,,,0.0,193,0.0,0.0
2025-05-11 00:00:00+00:00,,,,0.0,1238,0.0,0.0
2025-05-12 00:00:00+00:00,,,,0.0,224,0.0,0.0
2025-05-14 00:00:00+00:00,,,,0.0,821,0.0,0.0
2025-05-15 00:00:00+00:00,,,,0.0,2355,0.0,0.0
2025-05-16 00:00:00+00:00,,,,0.0,799,0.0,0.0
2025-05-17 00:00:00+00:00,,,,0.0,1908,0.0,0.0
2025-05-19 00:00:00+00:00,,,,0.0,1790,0.0,0.0
2025-05-22 00:00:00+00:00,,,,0.0,4847,0.0,0.0
2025-05-24 00:00:00+00:00,,,,0.0,690,0.0,0.0
2025-05-28 00:00:00+00:00,,,,0.0,267,0.0,0.0
2025-06-01 00:00:00+00:00,6.31840025720927e-14,6.326438938691892e-14,6.219899812212604e-14,6.326438938691892e-14,24,0.0,0.0
