TIMESTAMP,PIVX_CLOSE_PRICE_USD,PIVX_OPEN_PRICE_USD,PIVX_HIGH_PRICE_USD,PIVX_LOW_PRICE_USD
2019-05-13,0.58006,0.58006,0.61696,0.58006
2019-05-14,0.54,0.58006,0.62948,0.54
2019-05-15,0.54,0.54,0.6534,0.54
2019-05-16,0.68681,0.54,0.72833,0.54
2019-05-17,0.63875,0.68681,0.73528,0.59301
2019-05-18,0.65047,0.63673,0.66345,0.60142
2019-05-19,0.66133,0.65007,0.67019,0.63755
2019-05-20,0.64289,0.66133,0.66289,0.60882
2019-05-21,0.66853,0.64289,0.67953,0.63072
2019-05-22,0.65209,0.66853,0.71489,0.64529
2019-05-23,0.67666,0.65028,0.67666,0.62342
2019-05-24,0.72162,0.67666,0.79571,0.67086
2019-05-25,0.73115,0.72174,0.73595,0.70555
2019-05-26,0.7191,0.73145,0.77095,0.69783
2019-05-27,0.61001,0.7191,0.74589,0.61001
2019-05-28,0.61001,0.61001,0.74586,0.61001
2019-05-29,0.74303,0.61001,0.74343,0.61001
2019-05-30,0.69335,0.74303,0.78692,0.68272
2019-05-31,0.70701,0.69335,0.709,0.66118
2019-06-01,0.70341,0.70695,0.71354,0.69234
2019-06-02,0.83966,0.70265,0.83966,0.69756
2019-06-03,0.83966,0.83966,0.83966,0.83966
2019-06-04,0.6575,0.83966,0.83966,0.63547
2019-06-05,0.66003,0.6575,0.67338,0.64282
2019-06-06,0.6462,0.66003,0.67263,0.616
2019-06-07,0.67337,0.6462,0.68128,0.64306
2019-06-08,0.69041,0.67253,0.73739,0.66591
2019-06-09,0.68037,0.69041,0.74577,0.6657
2019-06-10,0.72151,0.68037,0.72717,0.6678
2019-06-11,0.75369,0.72151,0.81236,0.70777
2019-06-12,0.74522,0.75369,0.77,0.72962
2019-06-13,0.74467,0.74522,0.76623,0.72612
2019-06-14,0.72221,0.74467,0.74806,0.68989
2019-06-15,0.73368,0.72165,0.7516,0.70142
2019-06-16,0.76716,0.73433,0.77062,0.7151
2019-06-17,0.74222,0.76716,0.81631,0.74093
2019-06-18,0.74186,0.74222,0.77579,0.71617
2019-06-19,0.77992,0.74186,0.7835,0.74186
2019-06-20,0.73451,0.77992,0.7849,0.72877
2019-06-21,0.72572,0.73451,0.74711,0.70356
2019-06-22,0.72109,0.72664,0.74155,0.6969
2019-06-23,0.73043,0.7205,0.74677,0.71738
2019-06-24,0.75102,0.73043,0.76227,0.712
2019-06-25,0.72336,0.75102,0.75637,0.70597
2019-06-26,0.69745,0.72336,0.75294,0.64819
2019-06-27,0.60055,0.69745,0.70072,0.56799
2019-06-28,0.62121,0.60055,0.63775,0.58734
2019-06-29,0.62821,0.62062,0.64003,0.59119
2019-06-30,0.60471,0.62791,0.67134,0.59978
2019-07-01,0.6223,0.60471,0.64748,0.59181
2019-07-02,0.63972,0.6223,0.70292,0.59657
2019-07-03,0.62376,0.63972,0.6478,0.61387
2019-07-04,0.61812,0.62376,0.64275,0.60402
2019-07-05,0.62592,0.61812,0.65174,0.60921
2019-07-06,0.65731,0.62729,0.68593,0.62729
2019-07-07,0.68219,0.65753,0.69328,0.64803
2019-07-08,0.64988,0.68219,0.68373,0.64442
2019-07-09,0.51643,0.64988,0.66251,0.51643
2019-07-10,0.60713,0.51643,0.6458,0.51643
2019-07-11,0.51763,0.60713,0.61092,0.50734
2019-07-12,0.53552,0.51763,0.54424,0.50039
2019-07-13,0.51695,0.53546,0.53691,0.50223
2019-07-14,0.45721,0.51654,0.52262,0.45498
2019-07-15,0.4312,0.45721,0.45721,0.4312
2019-07-16,0.45,0.4312,0.50134,0.4312
2019-07-17,0.45,0.45,0.45,0.39675
2019-07-18,0.46679,0.45,0.48349,0.42732
2019-07-19,0.48765,0.46679,0.4972,0.46272
2019-07-20,0.49952,0.48725,0.51498,0.48463
2019-07-21,0.48022,0.50064,0.50327,0.46826
2019-07-22,0.48184,0.48022,0.50945,0.47273
2019-07-23,0.47466,0.48184,0.49671,0.47113
2019-07-24,0.472,0.47466,0.48079,0.45372
2019-07-25,0.48938,0.472,0.49117,0.46994
2019-07-26,0.5055,0.48938,0.50874,0.47967
2019-07-27,0.46646,0.50535,0.51345,0.45972
2019-07-28,0.48346,0.46646,0.48856,0.46144
2019-07-29,0.47779,0.48346,0.49228,0.4704
2019-07-30,0.4729,0.47779,0.48553,0.46874
2019-07-31,0.48089,0.4729,0.49403,0.47144
2019-08-01,0.485,0.48089,0.485,0.46889
2019-08-02,0.485,0.485,0.485,0.46195
2019-08-03,0.45761,0.485,0.485,0.45609
2019-08-04,0.44624,0.45771,0.46854,0.44002
2019-08-05,0.44654,0.44624,0.46365,0.44433
2019-08-06,0.45,0.44654,0.45,0.41411
2019-08-07,0.45,0.45,0.45,0.39774
2019-08-08,0.43,0.45,0.45,0.35636
2019-08-09,0.36003,0.43,0.43,0.35073
2019-08-10,0.36003,0.36003,0.36003,0.35298
2019-08-11,0.37178,0.36003,0.37178,0.36003
2019-08-12,0.499,0.37178,0.499,0.36748
2019-08-13,0.34917,0.499,0.499,0.34142
2019-08-14,0.31393,0.34917,0.35454,0.31219
2019-08-15,0.30847,0.31393,0.32484,0.29332
2019-08-16,0.30543,0.30847,0.31675,0.29543
2019-08-17,0.31341,0.30543,0.3163,0.30202
2019-08-18,0.3218,0.31341,0.33074,0.3086
2019-08-19,0.32939,0.3218,0.33459,0.31711
2019-08-20,0.33299,0.32939,0.33716,0.32448
2019-08-21,0.33371,0.33299,0.34342,0.31755
2019-08-22,0.35205,0.33371,0.36118,0.32185
2019-08-23,0.35356,0.35205,0.36279,0.34717
2019-08-24,0.3557,0.35356,0.35962,0.34147
2019-08-25,0.34055,0.35574,0.36278,0.33337
2019-08-26,0.34348,0.34055,0.35227,0.33446
2019-08-27,0.34043,0.34348,0.34507,0.32673
2019-08-28,0.31236,0.34043,0.3546,0.30739
2019-08-29,0.30519,0.31236,0.31438,0.3029
2019-08-30,0.31237,0.30519,0.31707,0.30519
2019-08-31,0.32966,0.31237,0.38031,0.31237
2019-09-01,0.33408,0.32966,0.35635,0.31214
2019-09-02,0.36036,0.33408,0.42923,0.33408
2019-09-03,0.3508,0.36036,0.36104,0.34398
2019-09-04,0.33863,0.3508,0.3508,0.33153
2019-09-05,0.34672,0.33863,0.35104,0.33491
2019-09-06,0.34906,0.34672,0.36383,0.34085
2019-09-07,0.34747,0.34906,0.35082,0.33897
2019-09-08,0.34597,0.34765,0.36406,0.34012
2019-09-09,0.31965,0.34597,0.34776,0.3177
2019-09-10,0.30474,0.31965,0.32171,0.30259
2019-09-11,0.28404,0.30474,0.31729,0.28159
2019-09-12,0.27975,0.28404,0.29132,0.27
2019-09-13,0.28396,0.27975,0.29034,0.27397
2019-09-14,0.28809,0.28396,0.29474,0.27481
2019-09-15,0.2815,0.28809,0.29251,0.28071
2019-09-16,0.27788,0.2815,0.2841,0.26991
2019-09-17,0.27243,0.27788,0.27821,0.26486
2019-09-18,0.2898,0.27243,0.36455,0.27198
2019-09-19,0.2991,0.2898,0.29937,0.26233
2019-09-20,0.27672,0.2991,0.2991,0.2745
2019-09-21,0.26512,0.27682,0.28467,0.26459
2019-09-22,0.25953,0.26512,0.26526,0.2494
2019-09-23,0.25213,0.25953,0.26313,0.24722
2019-09-24,0.18614,0.25213,0.27734,0.1853
2019-09-25,0.19017,0.18614,0.21239,0.17768
2019-09-26,0.18505,0.19017,0.19271,0.16846
2019-09-27,0.19499,0.18505,0.19916,0.181
2019-09-28,0.20274,0.19499,0.21058,0.19499
2019-09-29,0.1908,0.20242,0.20395,0.18575
2019-09-30,0.19046,0.1908,0.19558,0.17409
2019-10-01,0.24867,0.19046,0.33219,0.18849
2019-10-02,0.23633,0.24867,0.26047,0.22869
2019-10-03,0.23472,0.23633,0.24346,0.23255
2019-10-04,0.23562,0.23472,0.24368,0.22879
2019-10-05,0.2346,0.23566,0.23902,0.22693
2019-10-06,0.22826,0.23467,0.23523,0.22378
2019-10-07,0.24142,0.22826,0.24447,0.22565
2019-10-08,0.28924,0.24142,0.29665,0.24142
2019-10-09,0.28946,0.28924,0.30487,0.274
2019-10-10,0.2587,0.28946,0.29031,0.25155
2019-10-11,0.25654,0.2587,0.27178,0.25081
2019-10-12,0.26319,0.25654,0.26664,0.25643
2019-10-13,0.25783,0.26321,0.26579,0.25181
2019-10-14,0.2618,0.25783,0.26191,0.25477
2019-10-15,0.25493,0.2618,0.26517,0.25449
2019-10-16,0.23575,0.25493,0.25919,0.22752
2019-10-17,0.2343,0.23575,0.2433,0.2316
2019-10-18,0.23352,0.2343,0.23835,0.22486
2019-10-19,0.23483,0.23347,0.23925,0.23019
2019-10-20,0.23901,0.23483,0.245,0.23279
2019-10-21,0.2446,0.23901,0.24737,0.23804
2019-10-22,0.23956,0.2446,0.25838,0.23903
2019-10-23,0.20817,0.23956,0.24025,0.1996
2019-10-24,0.21196,0.20817,0.21506,0.20197
2019-10-25,0.23243,0.21196,0.245,0.21192
2019-10-26,0.2255,0.23238,0.24668,0.22053
2019-10-27,0.23251,0.2255,0.25981,0.21894
2019-10-28,0.2485,0.23251,0.27326,0.23228
2019-10-29,0.24159,0.2485,0.25581,0.23797
2019-10-30,0.23195,0.24159,0.24159,0.22677
2019-10-31,0.23209,0.23195,0.23685,0.22686
2019-11-01,0.23526,0.2322,0.24201,0.22988
2019-11-02,0.24833,0.23533,0.25358,0.23359
2019-11-03,0.25386,0.24833,0.26076,0.24205
2019-11-04,0.25066,0.25386,0.25999,0.24464
2019-11-05,0.2451,0.25066,0.25068,0.24222
2019-11-06,0.23914,0.2451,0.24838,0.2379
2019-11-07,0.24219,0.23914,0.24551,0.23131
2019-11-08,0.23664,0.24219,0.24586,0.22824
2019-11-09,0.23044,0.2366,0.24741,0.22781
2019-11-10,0.22934,0.23044,0.23881,0.22883
2019-11-11,0.23718,0.22934,0.26198,0.22156
2019-11-12,0.23254,0.23718,0.2381,0.22672
2019-11-13,0.24359,0.23254,0.2711,0.22921
2019-11-14,0.24306,0.24359,0.24536,0.2356
2019-11-15,0.24386,0.24306,0.25536,0.23729
2019-11-16,0.24086,0.24386,0.24519,0.23667
2019-11-17,0.23752,0.24086,0.24506,0.23666
2019-11-18,0.22587,0.23752,0.23938,0.22587
2019-11-19,0.22328,0.22587,0.22691,0.21613
2019-11-20,0.2281,0.22328,0.2334,0.22256
2019-11-21,0.21003,0.2281,0.23222,0.2062
2019-11-22,0.1963,0.21003,0.21173,0.18158
2019-11-23,0.19817,0.19624,0.19966,0.19024
2019-11-24,0.18343,0.19817,0.19912,0.18276
2019-11-25,0.1912,0.18343,0.21,0.16079
2019-11-26,0.19001,0.1912,0.1912,0.19001
2019-11-27,0.24084,0.19001,0.24506,0.19001
2019-11-28,0.22648,0.24084,0.24215,0.22501
2019-11-29,0.24166,0.22648,0.24928,0.22515
2019-11-30,0.22772,0.24166,0.25717,0.22561
2019-12-01,0.52,0.22778,0.52,0.21824
2019-12-02,0.52,0.52,0.52,0.52
2019-12-03,0.21651,0.22033,0.22543,0.21506
2019-12-04,0.21003,0.21651,0.22517,0.20817
2019-12-05,0.22199,0.21003,0.22273,0.20777
2019-12-06,0.21978,0.22199,0.22214,0.21222
2019-12-07,0.22269,0.21978,0.22406,0.21857
2019-12-08,0.2252,0.22265,0.27246,0.21913
2019-12-09,0.22561,0.2252,0.23635,0.22074
2019-12-10,0.21275,0.22561,0.22577,0.20782
2019-12-11,0.21199,0.21275,0.2191,0.21046
2019-12-12,0.21177,0.21199,0.21386,0.20812
2019-12-13,0.2197,0.21177,0.22258,0.2108
2019-12-14,0.21755,0.21985,0.22962,0.21079
2019-12-15,0.21654,0.21758,0.22687,0.2159
2019-12-16,0.21254,0.21654,0.22373,0.2101
2019-12-17,0.20911,0.21254,0.38991,0.20411
2019-12-18,0.22173,0.20911,0.2265,0.20009
2019-12-19,0.21805,0.22173,0.22423,0.21096
2019-12-20,0.2243,0.21805,0.22657,0.21731
2019-12-21,0.21979,0.22449,0.22449,0.2178
2019-12-22,0.23058,0.21959,0.23099,0.21889
2019-12-23,0.21972,0.23058,0.23435,0.2178
2019-12-24,0.21983,0.21972,0.22611,0.21519
2019-12-25,0.21708,0.21983,0.22028,0.21545
2019-12-26,0.22165,0.21708,0.22838,0.21505
2019-12-27,0.2265,0.22165,0.26722,0.22128
2019-12-28,0.22737,0.2265,0.2325,0.22376
2019-12-29,0.22578,0.22737,0.23046,0.22361
2019-12-30,0.21966,0.22578,0.22578,0.21802
2019-12-31,0.21658,0.21966,0.22433,0.21626
2020-01-01,0.22296,0.21658,0.22333,0.21555
2020-01-02,0.22768,0.22296,0.23371,0.21682
2020-01-03,0.23142,0.22768,0.25767,0.22242
2020-01-04,0.22952,0.23214,0.23625,0.22807
2020-01-05,0.24242,0.22956,0.25383,0.22921
2020-01-06,0.24535,0.24242,0.25097,0.23891
2020-01-07,0.24945,0.24535,0.25438,0.23909
2020-01-08,0.23476,0.24945,0.25226,0.22696
2020-01-09,0.23643,0.23476,0.25825,0.22634
2020-01-10,0.23864,0.23643,0.24157,0.2297
2020-01-11,0.2377,0.23884,0.24877,0.23049
2020-01-12,0.24517,0.2378,0.24517,0.23613
2020-01-13,0.23681,0.24517,0.24544,0.23491
2020-01-14,0.24797,0.23681,0.25206,0.23681
2020-01-15,0.26586,0.24797,0.27327,0.2413
2020-01-16,0.27267,0.26586,0.27761,0.25236
2020-01-17,0.27011,0.27267,0.27461,0.25925
2020-01-18,0.26717,0.27011,0.28063,0.26662
2020-01-19,0.25923,0.26703,0.27473,0.25509
2020-01-20,0.28373,0.25923,0.31165,0.25177
2020-01-21,0.27943,0.28373,0.3173,0.27342
2020-01-22,0.26873,0.27943,0.27958,0.26779
2020-01-23,0.26669,0.26873,0.27201,0.26084
2020-01-24,0.27849,0.26669,0.28712,0.26341
2020-01-25,0.26866,0.27844,0.27865,0.26758
2020-01-26,0.27771,0.26839,0.28021,0.26723
2020-01-27,0.27769,0.27771,0.28312,0.27193
2020-01-28,0.28706,0.27769,0.28743,0.27573
2020-01-29,0.28017,0.28706,0.28827,0.28001
2020-01-30,0.28766,0.28017,0.28985,0.27782
2020-01-31,0.29824,0.28766,0.30106,0.28503
2020-02-01,0.30293,0.2982,0.30546,0.2981
2020-02-02,0.30158,0.30293,0.31722,0.2964
2020-02-03,0.30483,0.30158,0.30935,0.29879
2020-02-04,0.32299,0.30483,0.52,0.30483
2020-02-05,0.33242,0.32299,0.34638,0.31569
2020-02-06,0.35,0.33242,0.35,0.33069
2020-02-07,0.35,0.35,0.3565,0.35
2020-02-08,0.34764,0.35,0.36029,0.34738
2020-02-09,0.37572,0.34747,0.37595,0.34707
2020-02-10,0.38455,0.37572,0.41825,0.37025
2020-02-11,0.53994,0.38455,0.53994,0.37893
2020-02-12,0.43692,0.53994,0.53994,0.43398
2020-02-13,0.43165,0.43692,0.45151,0.4223
2020-02-14,0.4603,0.43165,0.46146,0.42455
2020-02-15,0.42203,0.46049,0.49186,0.41873
2020-02-16,0.38663,0.42203,0.44468,0.35032
2020-02-17,0.3721,0.38663,0.38767,0.34123
2020-02-18,0.53998,0.3721,0.53998,0.3721
2020-02-19,0.53997,0.53998,0.53998,0.53997
2020-02-20,0.41588,0.53997,0.53997,0.41588
2020-02-21,0.37573,0.41588,0.41588,0.37034
2020-02-22,0.3714,0.37581,0.38338,0.35903
2020-02-23,0.39119,0.37121,0.40079,0.36959
2020-02-24,0.35279,0.39119,0.39232,0.3482
2020-02-25,0.35194,0.35279,0.42848,0.34456
2020-02-26,0.31205,0.35194,0.35407,0.30491
2020-02-27,0.32271,0.31205,0.33414,0.30133
2020-02-28,0.32591,0.32271,0.33103,0.3055
2020-02-29,0.34022,0.32719,0.34316,0.32152
2020-03-01,0.33138,0.33978,0.36361,0.3284
2020-03-02,0.34639,0.331,0.35187,0.32888
2020-03-03,0.34091,0.34639,0.36237,0.33968
2020-03-04,0.34198,0.34091,0.34982,0.33229
2020-03-05,0.3723,0.34198,0.39843,0.34198
2020-03-06,0.36187,0.3723,0.37684,0.35883
2020-03-07,0.35599,0.3617,0.3641,0.35041
2020-03-08,0.29569,0.35571,0.35571,0.29513
2020-03-09,0.29514,0.29569,0.29969,0.28231
2020-03-10,0.3172,0.29514,0.34784,0.29259
2020-03-11,0.36965,0.3172,0.39017,0.31628
2020-03-12,0.17719,0.36965,0.46231,0.16545
2020-03-13,0.2196,0.17719,0.2297,0.14161
2020-03-14,0.20506,0.21967,0.22901,0.20123
2020-03-15,0.21017,0.20567,0.23444,0.20322
2020-03-16,0.18277,0.21017,0.2102,0.16476
2020-03-17,0.20169,0.18277,0.2059,0.18084
2020-03-18,0.20287,0.20169,0.20606,0.18356
2020-03-19,0.23415,0.20287,0.24538,0.2014
2020-03-20,0.22567,0.23415,0.25409,0.20502
2020-03-21,0.22972,0.22452,0.24423,0.21176
2020-03-22,0.2149,0.22946,0.25039,0.21349
2020-03-23,0.242,0.2149,0.242,0.21057
2020-03-24,0.23677,0.242,0.242,0.23017
2020-03-25,0.24517,0.23677,0.24846,0.22856
2020-03-26,0.23745,0.24517,0.25291,0.22995
2020-03-27,0.2301,0.23745,0.2535,0.22892
2020-03-28,0.22734,0.2301,0.23045,0.21604
2020-03-29,0.21132,0.22727,0.22814,0.2111
2020-03-30,0.23025,0.21132,0.23763,0.2106
2020-03-31,0.24221,0.23025,0.24697,0.23018
2020-04-01,0.24221,0.24221,0.24417,0.22726
2020-04-02,0.24292,0.24221,0.25994,0.2381
2020-04-03,0.24404,0.24292,0.25723,0.23959
2020-04-04,0.24611,0.24375,0.25334,0.24193
2020-04-05,0.24478,0.24655,0.25332,0.24177
2020-04-06,0.2598,0.24478,0.26049,0.24478
2020-04-07,0.25921,0.2598,0.26758,0.25211
2020-04-08,0.27746,0.25921,0.27911,0.25921
2020-04-09,0.27083,0.27746,0.28768,0.2703
2020-04-10,0.24595,0.27083,0.27152,0.2407
2020-04-11,0.24852,0.24586,0.2511,0.2413
2020-04-12,0.25014,0.24811,0.26,0.24232
2020-04-13,0.24523,0.25014,0.25014,0.23864
2020-04-14,0.24662,0.24523,0.25371,0.24388
2020-04-15,0.24345,0.24662,0.25194,0.23969
2020-04-16,0.25547,0.24345,0.26093,0.23779
2020-04-17,0.25427,0.25547,0.25798,0.2509
2020-04-18,0.26176,0.25404,0.26329,0.25404
2020-04-19,0.26043,0.26167,0.27952,0.25463
2020-04-20,0.24597,0.26043,0.27274,0.24459
2020-04-21,0.24554,0.24597,0.24877,0.24285
2020-04-22,0.25025,0.24554,0.25025,0.24399
2020-04-23,0.26417,0.25025,0.27501,0.25025
2020-04-24,0.26385,0.26417,0.27017,0.26005
2020-04-25,0.26585,0.26402,0.27302,0.26145
2020-04-26,0.27491,0.26585,0.27727,0.26506
2020-04-27,0.28698,0.27491,0.28731,0.2731
2020-04-28,0.29592,0.28698,0.2966,0.28152
2020-04-29,0.30314,0.29592,0.31129,0.2857
2020-04-30,0.28467,0.30314,0.311,0.27823
2020-05-01,0.3049,0.28467,0.31605,0.28447
2020-05-02,0.30372,0.30527,0.31256,0.29888
2020-05-03,0.2918,0.30377,0.30828,0.28858
2020-05-04,0.278,0.2918,0.29316,0.26934
2020-05-05,0.28096,0.278,0.28519,0.27069
2020-05-06,0.26744,0.28096,0.29058,0.26644
2020-05-07,0.27345,0.26744,0.27557,0.26434
2020-05-08,0.28398,0.27345,0.29419,0.27064
2020-05-09,0.27759,0.28371,0.28781,0.27759
2020-05-10,0.26259,0.27792,0.2784,0.23744
2020-05-11,0.24759,0.26259,0.26628,0.23926
2020-05-12,0.25031,0.24759,0.262,0.24564
2020-05-13,0.26456,0.25031,0.2676,0.25031
2020-05-14,0.263,0.26456,0.26801,0.25612
2020-05-15,0.28518,0.263,0.28533,0.263
2020-05-16,0.27636,0.28518,0.30376,0.27398
2020-05-17,0.27365,0.27636,0.28731,0.27106
2020-05-18,0.25032,0.27365,0.28444,0.25032
2020-05-19,0.29324,0.25032,0.29354,0.25032
2020-05-20,0.29304,0.29324,0.29376,0.27864
2020-05-21,0.27136,0.29304,0.29419,0.26679
2020-05-22,0.29352,0.27136,0.30519,0.26986
2020-05-23,0.28706,0.29365,0.29959,0.28174
2020-05-24,0.27969,0.28706,0.29897,0.27966
2020-05-25,0.29548,0.27969,0.3022,0.2772
2020-05-26,0.29599,0.29548,0.30691,0.28949
2020-05-27,0.30553,0.29599,0.31506,0.29581
2020-05-28,0.31928,0.30553,0.32133,0.30124
2020-05-29,0.33506,0.31928,0.34342,0.31821
2020-05-30,0.36335,0.33516,0.41225,0.33021
2020-05-31,0.36777,0.36346,0.39308,0.36099
2020-06-01,0.39144,0.36777,0.40121,0.35805
2020-06-02,0.40996,0.39144,0.46377,0.39082
2020-06-03,0.40998,0.40996,0.40998,0.40996
2020-06-04,0.46814,0.40998,0.46922,0.40998
2020-06-05,0.46724,0.46814,0.4853,0.46362
2020-06-06,0.4704,0.46701,0.47959,0.46422
2020-06-07,0.45383,0.4704,0.47352,0.44932
2020-06-08,0.46549,0.45383,0.47735,0.45047
2020-06-09,0.46697,0.46549,0.48135,0.45781
2020-06-10,0.4841,0.46697,0.50683,0.46184
2020-06-11,0.42244,0.4841,0.49172,0.42117
2020-06-12,0.45047,0.42244,0.45244,0.41505
2020-06-13,0.45482,0.45055,0.45809,0.44886
2020-06-14,0.46424,0.45525,0.4992,0.44405
2020-06-15,0.45119,0.46424,0.476,0.41549
2020-06-16,0.48151,0.45119,0.49043,0.44803
2020-06-17,0.46917,0.48151,0.48202,0.46627
2020-06-18,0.45484,0.46917,0.47226,0.45407
2020-06-19,0.44848,0.45484,0.45575,0.43923
2020-06-20,0.44847,0.44848,0.45428,0.44238
2020-06-21,0.44891,0.44855,0.45333,0.44594
2020-06-22,0.45676,0.44891,0.46083,0.44862
2020-06-23,0.4489,0.45676,0.45996,0.44217
2020-06-24,0.41744,0.4489,0.4491,0.41396
2020-06-25,0.41632,0.41744,0.42071,0.40357
2020-06-26,0.41018,0.41632,0.42024,0.40579
2020-06-27,0.39603,0.41022,0.41527,0.39569
2020-06-28,0.40007,0.396,0.40228,0.37933
2020-06-29,0.39218,0.40007,0.40059,0.38581
2020-06-30,0.3918,0.39218,0.40136,0.38876
2020-07-01,0.40269,0.3918,0.41313,0.39063
2020-07-02,0.39805,0.40269,0.40799,0.38642
2020-07-03,0.40583,0.39805,0.41385,0.39739
2020-07-04,0.41408,0.40583,0.42009,0.40494
2020-07-05,0.40777,0.41434,0.41643,0.40041
2020-07-06,0.4537,0.40777,0.508,0.4063
2020-07-07,0.44735,0.4537,0.46444,0.44564
2020-07-08,0.45862,0.44735,0.46325,0.44298
2020-07-09,0.43965,0.45862,0.45864,0.43873
2020-07-10,0.45173,0.43965,0.4545,0.43846
2020-07-11,0.45582,0.45173,0.48326,0.44961
2020-07-12,0.4545,0.45582,0.47069,0.4495
2020-07-13,0.44786,0.4545,0.45721,0.44732
2020-07-14,0.43514,0.44786,0.44814,0.4258
2020-07-15,0.41,0.43514,0.4409,0.41
2020-07-16,0.42799,0.41,0.43421,0.41
2020-07-17,0.43354,0.42799,0.44029,0.4256
2020-07-18,0.43165,0.43354,0.44252,0.42969
2020-07-19,0.4414,0.43165,0.44177,0.43047
2020-07-20,0.44453,0.4414,0.459,0.4375
2020-07-21,0.45432,0.44453,0.46139,0.44314
2020-07-22,0.46754,0.45432,0.4762,0.44459
2020-07-23,0.45581,0.46754,0.46849,0.44525
2020-07-24,0.44823,0.45581,0.46991,0.44148
2020-07-25,0.44753,0.44806,0.46184,0.44253
2020-07-26,0.44419,0.4478,0.45598,0.43254
2020-07-27,0.43104,0.44419,0.4483,0.42472
2020-07-28,0.43847,0.43104,0.44477,0.42128
2020-07-29,0.43833,0.43847,0.45646,0.43454
2020-07-30,0.44089,0.43833,0.44905,0.43426
2020-07-31,0.425,0.44089,0.44625,0.425
2020-08-01,0.38001,0.425,0.425,0.38001
2020-08-02,0.42537,0.38001,0.444,0.38001
2020-08-03,0.44698,0.42537,0.45154,0.42537
2020-08-04,0.45737,0.44698,0.46132,0.43999
2020-08-05,0.45941,0.45737,0.46287,0.43999
2020-08-06,0.45999,0.45941,0.46432,0.45078
2020-08-07,0.46339,0.45999,0.4808,0.454
2020-08-08,0.46687,0.46328,0.47139,0.45863
2020-08-09,0.49456,0.46739,0.51239,0.46202
2020-08-10,0.49656,0.49456,0.49924,0.464
2020-08-11,0.4662,0.49656,0.51224,0.45126
2020-08-12,0.47463,0.4662,0.48002,0.45011
2020-08-13,0.43002,0.47463,0.48194,0.43002
2020-08-14,0.49506,0.43002,0.51012,0.43002
2020-08-15,0.49455,0.49506,0.50334,0.48874
2020-08-16,0.52294,0.49408,0.52338,0.49139
2020-08-17,0.51455,0.52294,0.52599,0.50721
2020-08-18,0.49528,0.51455,0.51924,0.48608
2020-08-19,0.45387,0.49528,0.49664,0.44601
2020-08-20,0.48624,0.45387,0.51031,0.44746
2020-08-21,0.45728,0.48624,0.50469,0.45643
2020-08-22,0.53999,0.45728,0.5426,0.4445
2020-08-23,0.4876,0.53999,0.53999,0.484
2020-08-24,0.49565,0.4876,0.50135,0.47928
2020-08-25,0.46447,0.49565,0.49941,0.44568
2020-08-26,0.46989,0.46447,0.48064,0.45357
2020-08-27,0.45615,0.46989,0.47738,0.44071
2020-08-28,0.49175,0.45615,0.51157,0.4536
2020-08-29,0.5272,0.49152,0.54383,0.4864
2020-08-30,0.53313,0.52478,0.55077,0.51816
2020-08-31,0.51713,0.53313,0.53602,0.50683
2020-09-01,0.48181,0.51713,0.5336,0.47975
2020-09-02,0.456,0.48181,0.48573,0.45186
2020-09-03,0.42999,0.456,0.456,0.42999
2020-09-04,0.41556,0.42999,0.42999,0.41079
2020-09-05,0.37839,0.41536,0.41889,0.36023
2020-09-06,0.37792,0.37866,0.38957,0.3628
2020-09-07,0.38877,0.37792,0.38958,0.35643
2020-09-08,0.38622,0.38877,0.39738,0.37665
2020-09-09,0.3983,0.38622,0.40082,0.38363
2020-09-10,0.46421,0.3983,0.46421,0.39678
2020-09-11,0.42357,0.46421,0.46431,0.41611
2020-09-12,0.42439,0.4228,0.42582,0.42029
2020-09-13,0.41059,0.42439,0.43061,0.39373
2020-09-14,0.40409,0.41059,0.41894,0.40081
2020-09-15,0.3863,0.40409,0.40821,0.38546
2020-09-16,0.38903,0.3863,0.40356,0.38062
2020-09-17,0.3873,0.38903,0.39505,0.37886
2020-09-18,0.38147,0.3873,0.39315,0.37718
2020-09-19,0.38619,0.3821,0.39196,0.3821
2020-09-20,0.38507,0.38619,0.41835,0.38237
2020-09-21,0.35614,0.38507,0.43177,0.3517
2020-09-22,0.35956,0.35614,0.3609,0.33945
2020-09-23,0.35689,0.35956,0.4496,0.35624
2020-09-24,0.3646,0.35689,0.36984,0.35313
2020-09-25,0.36483,0.3646,0.36741,0.34862
2020-09-26,0.36544,0.36503,0.37117,0.36004
2020-09-27,0.36047,0.36524,0.36838,0.3473
2020-09-28,0.36069,0.36047,0.39044,0.36017
2020-09-29,0.36299,0.36069,0.36354,0.35503
2020-09-30,0.37014,0.36299,0.38936,0.35607
2020-10-01,0.36649,0.37014,0.39334,0.36401
2020-10-02,0.36192,0.36649,0.37407,0.3543
2020-10-03,0.36511,0.36211,0.3668,0.35836
2020-10-04,0.36379,0.36511,0.36782,0.36253
2020-10-05,0.36611,0.36379,0.37284,0.35868
2020-10-06,0.34849,0.36611,0.36655,0.34715
2020-10-07,0.35296,0.34849,0.3542,0.34698
2020-10-08,0.3641,0.35296,0.36424,0.35111
2020-10-09,0.37052,0.3641,0.3749,0.35731
2020-10-10,0.37585,0.37013,0.38687,0.37013
2020-10-11,0.37211,0.37585,0.39231,0.36954
