,ANT,ARK,BTC,BTS,CON,DCR,DGB,DOGE,ETC,ETH,FIRO,GNO,KMD,LSK,MAID,MONA,QTUM,RLC,SC,STEEM,SYS,USDT,VERI,XEM,XRP,XWC,ZEN
FIRO,0.5390310987971001,0.6118918914410214,0.6289097393643568,0.6564343087697468,0.3316037282059456,0.5864964284447999,0.6194641467157519,0.576985068159008,0.6268998591437218,0.6680147606730003,1.0,0.554887572789582,0.6367470737002703,0.6544776938662641,0.44808641423469053,0.5694102189112732,0.6601085069335285,0.5890685689872831,0.6284863009688173,0.6318744664921436,0.5737814770111574,0.18159703958793846,0.31879059180629316,0.6149413845165199,0.6152004012232277,0.27672072905015316,0.6003188605342983
GNO,0.47260111796377324,0.5223204702743647,0.6150751279917118,0.564721290707121,0.3051870016561285,0.5348022679516389,0.5623414446821053,0.5289904251815671,0.5647971167823733,0.7079232604489978,0.554887572789582,1.0,0.5214157567939801,0.5580663762759741,0.4094240769485797,0.4910410586181255,0.5810937276560539,0.5294622596469386,0.5511130906487495,0.5287667110117055,0.4819550635811083,0.17358134804486866,0.3205814523993942,0.5402313611123093,0.5539698692029248,0.26991381386276875,0.5011249906247253
KMD,0.5466135673632234,0.6682109946887655,0.6083026378561691,0.6294601695923094,0.3369620807461967,0.5719337084899736,0.6158915626363085,0.560553092473823,0.6113620090013985,0.6441224028583721,0.6367470737002703,0.5214157567939801,1.0,0.6811001862962457,0.4411011306617291,0.554500679069643,0.6694966108567159,0.6223473095783582,0.6442755940813579,0.653223193829669,0.5857605418882955,0.2027453324775404,0.3134609984719011,0.6257723450172564,0.5986217759756588,0.23923746831364617,0.5627844269084784
LSK,0.5426318034062074,0.6898958156217172,0.6437922178983121,0.6545164186094095,0.3595080618769367,0.598816248621082,0.6328487539693142,0.6097742311404458,0.6390603557512505,0.6714707428807211,0.6544776938662641,0.5580663762759741,0.6811001862962457,1.0,0.4629311943233113,0.5916769509947732,0.6830131297541492,0.6106074121190731,0.6794996540156121,0.6891181176899056,0.6005814609771083,0.1890830231141248,0.33203149435176377,0.6730371070853807,0.6348355502084416,0.2622793764034279,0.5810238994837432
MAID,0.4075936553848271,0.4655190225329483,0.5407601145442844,0.4940086373875599,0.2881225380670319,0.44710130647697455,0.4589582287255252,0.4409972296313086,0.44822882695453486,0.4946840721049806,0.44808641423469053,0.4094240769485797,0.4411011306617291,0.4629311943233113,1.0,0.4310285480618647,0.456254290746845,0.403131420507159,0.47509890677282646,0.44066356138768986,0.43129277736662497,0.19139123421731963,0.2792469532929382,0.46981842592040046,0.4479584481389018,0.2529342693932781,0.42869249042210417
MONA,0.4791198839717611,0.5543853281982952,0.6426995691662739,0.5842385823444514,0.31526830581549686,0.5545455959631695,0.5613417886822849,0.5583632441152415,0.6025193604027332,0.6334470590039504,0.5694102189112732,0.4910410586181255,0.554500679069643,0.5916769509947732,0.4310285480618647,1.0,0.6331451004270281,0.5341922947956765,0.6024922646727897,0.5905251989728196,0.5221795183063666,0.17320940663395126,0.32442409562079894,0.6061642559307351,0.6099848862569274,0.25580353321236954,0.5063903849739935
QTUM,0.5767640655350692,0.6406109396019081,0.6927951599594137,0.7008415128873922,0.36987362418488645,0.6311545296521743,0.6489226804025581,0.6594642976843136,0.7381482470558673,0.7655839654429978,0.6601085069335285,0.5810937276560539,0.6694966108567159,0.6830131297541492,0.456254290746845,0.6331451004270281,1.0,0.6141939516693358,0.6793522638305103,0.6750790497505235,0.5912195218467209,0.18344318823954614,0.3526787771208798,0.6999892340471905,0.7146701255494212,0.25872543067262,0.6039823845354937
RLC,0.5383728861322427,0.5966720194541999,0.5795138207998581,0.6067538683016451,0.2968506748229673,0.5471921754035589,0.5851582974991631,0.5655460330216123,0.5763856948173701,0.6224404653225429,0.5890685689872831,0.5294622596469386,0.6223473095783582,0.6106074121190731,0.403131420507159,0.5341922947956765,0.6141939516693358,1.0,0.6048120488375028,0.5812299554198668,0.5748709374935139,0.2066261038902844,0.30998462215455913,0.5817828743875438,0.5746954927286609,0.2241094776179495,0.5601513052689963
SC,0.5684571742526046,0.6678582782364179,0.6719528125559292,0.6807271873808693,0.37497928627729266,0.6210111146243972,0.7235476944481904,0.6557341130954013,0.6258961062158221,0.6805677283119622,0.6284863009688173,0.5511130906487495,0.6442755940813579,0.6794996540156121,0.47509890677282646,0.6024922646727897,0.6793522638305103,0.6048120488375028,1.0,0.6797204583148599,0.6116761094964592,0.18695644304305498,0.3196119060699589,0.689728082550828,0.6423719089072534,0.2659492973171357,0.6215888723746759
STEEM,0.5231011384015969,0.7007045409389169,0.6102261918767581,0.6321705651254278,0.3625568654412443,0.5794932517202386,0.5999212569014709,0.5713580532443763,0.6065583244382015,0.6437007409602346,0.6318744664921436,0.5287667110117055,0.653223193829669,0.6891181176899056,0.44066356138768986,0.5905251989728196,0.6750790497505235,0.5812299554198668,0.6797204583148599,1.0,0.5934246135568289,0.184392890070684,0.3039282986319633,0.6584411666697279,0.6187156687855867,0.2658746148367862,0.5765584424838869
SYS,0.5144775792925106,0.5886865654432536,0.5749359240144157,0.5934842270513747,0.33302161548781073,0.5436419238929997,0.583712382670624,0.5661746401533536,0.5411638388331572,0.5931574928529223,0.5737814770111574,0.4819550635811083,0.5857605418882955,0.6005814609771083,0.43129277736662497,0.5221795183063666,0.5912195218467209,0.5748709374935139,0.6116761094964592,0.5934246135568289,1.0,0.18121390645847715,0.28985829504618066,0.579361366998845,0.5595088898943943,0.23453918440576188,0.5402594005668886
USDT,0.1870152635020222,0.1939392786381212,0.25828047181286645,0.1893264543284392,0.13525105145497568,0.21302693392549493,0.2037573344484772,0.20368760282240242,0.1997394070157796,0.22365647611726294,0.18159703958793846,0.17358134804486866,0.2027453324775404,0.1890830231141248,0.19139123421731963,0.17320940663395126,0.18344318823954614,0.2066261038902844,0.18695644304305498,0.184392890070684,0.18121390645847715,1.0,0.09624071804242557,0.1919851527574959,0.18721517593806555,0.14013310914786023,0.1759017596325864
VERI,0.29139035486980325,0.3245497626202037,0.3767175107386219,0.3376906206004642,0.1670565340810888,0.29883470617332275,0.3314342978903419,0.3238629613461875,0.33012828500543817,0.39465308553596296,0.31879059180629316,0.3205814523993942,0.3134609984719011,0.33203149435176377,0.2792469532929382,0.32442409562079894,0.3526787771208798,0.30998462215455913,0.3196119060699589,0.3039282986319633,0.28985829504618066,0.09624071804242557,1.0,0.3358819346007765,0.33402741063156194,0.18119150022288533,0.2802404783685388
XEM,0.555730297465897,0.6438759147450349,0.6392720038745405,0.67750268263901,0.3460183778928794,0.5995848229007379,0.6321753150205434,0.62138147878696,0.6170448752375307,0.6798840193305906,0.6149413845165199,0.5402313611123093,0.6257723450172564,0.6730371070853807,0.46981842592040046,0.6061642559307351,0.6999892340471905,0.5817828743875438,0.689728082550828,0.6584411666697279,0.579361366998845,0.1919851527574959,0.3358819346007765,1.0,0.6543259556219524,0.2623121459365106,0.5716122965091173
XRP,0.5308548748291058,0.5772709104361556,0.6822624549167016,0.6702977231586996,0.34341098699009776,0.5899763140570063,0.6323492111768282,0.6546804987263168,0.6632983168675268,0.7452275861114696,0.6152004012232277,0.5539698692029248,0.5986217759756588,0.6348355502084416,0.4479584481389018,0.6099848862569274,0.7146701255494212,0.5746954927286609,0.6423719089072534,0.6187156687855867,0.5595088898943943,0.18721517593806555,0.33402741063156194,0.6543259556219524,1.0,0.25525367657902387,0.5665623639253216
XWC,0.22143176383048158,0.22935571961230186,0.2924149219806511,0.2399482320554278,0.090330727343001,0.2484984783580892,0.25385018528104975,0.25753901883524666,0.25956949119591316,0.29194090800656547,0.27672072905015316,0.26991381386276875,0.23923746831364617,0.2622793764034279,0.2529342693932781,0.25580353321236954,0.25872543067262,0.2241094776179495,0.2659492973171357,0.2658746148367862,0.23453918440576188,0.14013310914786023,0.18119150022288533,0.2623121459365106,0.25525367657902387,1.0,0.2205053730559944
ZEN,0.5236849628079454,0.5570163179868947,0.5797108180535707,0.5881813379543561,0.31116724951062325,0.5416779303336197,0.6072897570815036,0.5531955446941271,0.570124446657674,0.6243915873294232,0.6003188605342983,0.5011249906247253,0.5627844269084784,0.5810238994837432,0.42869249042210417,0.5063903849739935,0.6039823845354937,0.5601513052689963,0.6215888723746759,0.5765584424838869,0.5402594005668886,0.1759017596325864,0.2802404783685388,0.5716122965091173,0.5665623639253216,0.2205053730559944,1.0
