TIMESTAMP,SC_CLOSE_PRICE_USD,SC_OPEN_PRICE_USD,SC_HIGH_PRICE_USD,SC_LOW_PRICE_USD
2019-05-05,0.002688,0.00278,0.00278,0.002688
2019-05-06,0.002688,0.002688,0.002732,0.002615
2019-05-07,0.002642,0.002688,0.002747,0.002642
2019-05-08,0.002592,0.002642,0.002642,0.002529
2019-05-09,0.002478,0.002592,0.002605,0.002446
2019-05-10,0.002544,0.002478,0.002547,0.002448
2019-05-11,0.003018,0.002544,0.00315,0.002511
2019-05-12,0.002784,0.003018,0.003115,0.00276
2019-05-13,0.002939,0.002784,0.00315,0.002779
2019-05-14,0.003074,0.002939,0.003114,0.0029
2019-05-15,0.003478,0.003074,0.003525,0.003058
2019-05-16,0.00361,0.003478,0.004036,0.003369
2019-05-17,0.003303,0.00361,0.00361,0.002922
2019-05-18,0.00314,0.003303,0.003303,0.003116
2019-05-19,0.003381,0.00314,0.003426,0.00314
2019-05-20,0.003264,0.003381,0.003381,0.003204
2019-05-21,0.00342,0.003264,0.003594,0.003264
2019-05-22,0.003303,0.00342,0.003477,0.003276
2019-05-23,0.003331,0.003303,0.003331,0.003099
2019-05-24,0.003306,0.003331,0.003393,0.003291
2019-05-25,0.003357,0.003306,0.00345,0.003288
2019-05-26,0.003483,0.003357,0.003813,0.003306
2019-05-27,0.003581,0.003483,0.003642,0.00342
2019-05-28,0.003556,0.003581,0.003606,0.003515
2019-05-29,0.003519,0.003556,0.003579,0.003419
2019-05-30,0.003393,0.003519,0.003786,0.003327
2019-05-31,0.003471,0.003393,0.003486,0.003272
2019-06-01,0.003564,0.003471,0.003717,0.003471
2019-06-02,0.003617,0.003564,0.003636,0.003537
2019-06-03,0.003345,0.003617,0.003617,0.003345
2019-06-04,0.003079,0.003345,0.003345,0.003041
2019-06-05,0.003081,0.003079,0.003183,0.003006
2019-06-06,0.00305,0.003081,0.00315,0.002963
2019-06-07,0.003216,0.00305,0.003291,0.00305
2019-06-08,0.003206,0.003216,0.0033,0.003159
2019-06-09,0.003,0.003206,0.003234,0.003
2019-06-10,0.003153,0.003,0.00318,0.002976
2019-06-11,0.003153,0.003153,0.003174,0.003089
2019-06-12,0.003219,0.003153,0.003222,0.003132
2019-06-13,0.003216,0.003219,0.003279,0.003204
2019-06-14,0.003205,0.003216,0.003242,0.003077
2019-06-15,0.003224,0.003205,0.003258,0.003132
2019-06-16,0.003204,0.003224,0.003306,0.003133
2019-06-17,0.003224,0.003204,0.003252,0.003174
2019-06-18,0.003102,0.003224,0.003237,0.003045
2019-06-19,0.003135,0.003102,0.003153,0.003078
2019-06-20,0.003081,0.003135,0.003154,0.003
2019-06-21,0.003078,0.003081,0.003109,0.003026
2019-06-22,0.003174,0.003078,0.003213,0.003047
2019-06-23,0.003207,0.003174,0.003334,0.003153
2019-06-24,0.003237,0.003207,0.003288,0.003132
2019-06-25,0.003396,0.003237,0.00342,0.003216
2019-06-26,0.00342,0.003396,0.003615,0.003195
2019-06-27,0.003089,0.00342,0.003541,0.003005
2019-06-28,0.003345,0.003089,0.003363,0.003069
2019-06-29,0.003315,0.003345,0.003414,0.003111
2019-06-30,0.003153,0.003315,0.003383,0.003103
2019-07-01,0.003186,0.003153,0.003279,0.003026
2019-07-02,0.003002,0.003186,0.003215,0.002921
2019-07-03,0.00313,0.003002,0.00313,0.002963
2019-07-04,0.003051,0.00313,0.003168,0.003026
2019-07-05,0.002984,0.003051,0.003077,0.002925
2019-07-06,0.003047,0.002984,0.00342,0.002963
2019-07-07,0.003089,0.003047,0.003195,0.003026
2019-07-08,0.003204,0.003089,0.00323,0.00307
2019-07-09,0.003368,0.003204,0.003489,0.0032
2019-07-10,0.003432,0.003368,0.003541,0.003283
2019-07-11,0.003089,0.003432,0.003432,0.003044
2019-07-12,0.003181,0.003089,0.003195,0.002966
2019-07-13,0.003111,0.003181,0.003208,0.003012
2019-07-14,0.002844,0.003111,0.003124,0.002781
2019-07-15,0.002952,0.002844,0.002984,0.00266
2019-07-16,0.002529,0.002952,0.00298,0.002529
2019-07-17,0.002658,0.002529,0.002682,0.002484
2019-07-18,0.002963,0.002658,0.003,0.002561
2019-07-19,0.0029,0.002963,0.002984,0.002832
2019-07-20,0.003024,0.0029,0.003068,0.0029
2019-07-21,0.002942,0.003024,0.003024,0.002874
2019-07-22,0.002918,0.002942,0.003068,0.002874
2019-07-23,0.002734,0.002918,0.00297,0.002734
2019-07-24,0.002698,0.002734,0.002747,0.002633
2019-07-25,0.002784,0.002698,0.002862,0.002698
2019-07-26,0.002751,0.002784,0.002784,0.002693
2019-07-27,0.002661,0.002751,0.002862,0.00261
2019-07-28,0.002685,0.002661,0.0027,0.00261
2019-07-29,0.002683,0.002685,0.002709,0.002625
2019-07-30,0.002649,0.002683,0.002683,0.002607
2019-07-31,0.00274,0.002649,0.00274,0.002619
2019-08-01,0.002801,0.00274,0.002843,0.002706
2019-08-02,0.002754,0.002801,0.002845,0.002752
2019-08-03,0.002729,0.002754,0.0028,0.002683
2019-08-04,0.0027,0.002729,0.002741,0.002676
2019-08-05,0.002717,0.0027,0.0029,0.0027
2019-08-06,0.002577,0.002717,0.002731,0.00256
2019-08-07,0.002512,0.002577,0.002647,0.002419
2019-08-08,0.002487,0.002512,0.002527,0.002432
2019-08-09,0.002355,0.002487,0.002488,0.002337
2019-08-10,0.002321,0.002355,0.002389,0.002273
2019-08-11,0.002407,0.002321,0.002421,0.002321
2019-08-12,0.002343,0.002407,0.002407,0.002321
2019-08-13,0.00224,0.002343,0.002364,0.002217
2019-08-14,0.00207,0.00224,0.002338,0.00207
2019-08-15,0.002082,0.00207,0.002092,0.001966
2019-08-16,0.002022,0.002082,0.002099,0.001966
2019-08-17,0.002013,0.002022,0.002031,0.001971
2019-08-18,0.002027,0.002013,0.002061,0.001969
2019-08-19,0.002035,0.002027,0.002091,0.002016
2019-08-20,0.001985,0.002035,0.002046,0.001973
2019-08-21,0.001869,0.001985,0.001997,0.001856
2019-08-22,0.002026,0.001869,0.002064,0.001838
2019-08-23,0.002058,0.002026,0.002078,0.001995
2019-08-24,0.002099,0.002058,0.002136,0.002058
2019-08-25,0.002055,0.002099,0.002178,0.002052
2019-08-26,0.002029,0.002055,0.002124,0.001992
2019-08-27,0.00198,0.002029,0.002031,0.001896
2019-08-28,0.001868,0.00198,0.001992,0.001851
2019-08-29,0.00178,0.001868,0.001868,0.001733
2019-08-30,0.001789,0.001781,0.001813,0.001759
2019-08-31,0.001816,0.001789,0.001828,0.001773
2019-09-01,0.001831,0.001816,0.001831,0.001781
2019-09-02,0.001836,0.001831,0.001896,0.001797
2019-09-03,0.001866,0.001836,0.001917,0.001833
2019-09-04,0.001829,0.001866,0.001888,0.001803
2019-09-05,0.001803,0.001829,0.001849,0.001756
2019-09-06,0.001735,0.001803,0.00181,0.001721
2019-09-07,0.001828,0.001735,0.001836,0.001724
2019-09-08,0.001876,0.001828,0.001883,0.001811
2019-09-09,0.001809,0.001876,0.001876,0.001794
2019-09-10,0.001788,0.001809,0.001834,0.001761
2019-09-11,0.001746,0.001788,0.001808,0.001733
2019-09-12,0.001715,0.001746,0.001765,0.00168
2019-09-13,0.00175,0.001715,0.00175,0.001694
2019-09-14,0.001771,0.00175,0.001801,0.001735
2019-09-15,0.001778,0.001771,0.001794,0.001745
2019-09-16,0.001771,0.001778,0.00179,0.001729
2019-09-17,0.001778,0.001771,0.001805,0.001733
2019-09-18,0.001861,0.001778,0.001881,0.001778
2019-09-19,0.001879,0.001861,0.001879,0.00177
2019-09-20,0.001907,0.001879,0.001924,0.001839
2019-09-21,0.001866,0.001907,0.001956,0.001857
2019-09-22,0.001974,0.001866,0.001974,0.001851
2019-09-23,0.001871,0.001974,0.001979,0.001871
2019-09-24,0.001555,0.001871,0.001894,0.001449
2019-09-25,0.00154,0.001555,0.001596,0.001476
2019-09-26,0.001485,0.00154,0.001557,0.001407
2019-09-27,0.001503,0.001485,0.001518,0.00144
2019-09-28,0.001575,0.001503,0.001575,0.001494
2019-09-29,0.001548,0.001575,0.001578,0.001502
2019-09-30,0.001575,0.001548,0.001585,0.001491
2019-10-01,0.00166,0.001575,0.001692,0.001566
2019-10-02,0.001653,0.00166,0.00166,0.001602
2019-10-03,0.001617,0.001653,0.001663,0.001604
2019-10-04,0.001681,0.001617,0.0017,0.001585
2019-10-05,0.001691,0.001681,0.001705,0.001656
2019-10-06,0.001602,0.001691,0.001708,0.00159
2019-10-07,0.00171,0.001602,0.00171,0.001584
2019-10-08,0.001941,0.00171,0.002034,0.001605
2019-10-09,0.001921,0.001941,0.002078,0.001836
2019-10-10,0.001953,0.001921,0.002002,0.001917
2019-10-11,0.001996,0.001953,0.002042,0.001908
2019-10-12,0.002291,0.001996,0.002364,0.001996
2019-10-13,0.002286,0.002291,0.00243,0.00225
2019-10-14,0.002331,0.002286,0.002401,0.002224
2019-10-15,0.002107,0.002331,0.002331,0.002085
2019-10-16,0.001984,0.002107,0.002118,0.001944
2019-10-17,0.002241,0.001984,0.002241,0.00196
2019-10-18,0.002082,0.002241,0.002268,0.002079
2019-10-19,0.002049,0.002082,0.002094,0.002002
2019-10-20,0.002025,0.002049,0.002079,0.002
2019-10-21,0.001983,0.002025,0.002042,0.001974
2019-10-22,0.001944,0.001983,0.002,0.001935
2019-10-23,0.001768,0.001944,0.001944,0.001746
2019-10-24,0.001856,0.001768,0.001872,0.001768
2019-10-25,0.00198,0.001856,0.002045,0.001843
2019-10-26,0.001947,0.00198,0.002276,0.001908
2019-10-27,0.002056,0.001947,0.002083,0.001932
2019-10-28,0.00194,0.002056,0.002089,0.001922
2019-10-29,0.001969,0.00194,0.002016,0.001926
2019-10-30,0.002036,0.001969,0.002099,0.00193
2019-10-31,0.001983,0.002036,0.002105,0.001976
2019-11-01,0.003,0.001983,0.003,0.001965
2019-11-02,0.002091,0.003,0.003,0.001979
2019-11-03,0.00285,0.002091,0.00285,0.002053
2019-11-04,0.00285,0.00285,0.00285,0.00285
2019-11-05,0.001998,0.002106,0.002125,0.001998
2019-11-06,0.002101,0.001998,0.002118,0.001993
2019-11-07,0.002073,0.002101,0.002168,0.002053
2019-11-08,0.001975,0.002073,0.002171,0.001964
2019-11-09,0.001982,0.001974,0.001998,0.001965
2019-11-10,0.002034,0.001982,0.002052,0.00197
2019-11-11,0.0015,0.002034,0.002041,0.0015
2019-11-12,0.0011,0.0015,0.0015,0.0011
2019-11-13,0.002151,0.0011,0.002155,0.0011
2019-11-14,0.001135,0.002151,0.002155,0.0011
2019-11-15,0.001135,0.001135,0.002496,0.001135
2019-11-16,0.001135,0.001135,0.001135,0.001135
2019-11-17,0.001998,0.002496,0.002496,0.001995
2019-11-18,0.002496,0.001998,0.002496,0.001839
2019-11-19,0.002496,0.002496,0.002496,0.001817
2019-11-20,0.001822,0.002496,0.002496,0.001811
2019-11-21,0.00164,0.001822,0.001829,0.001625
2019-11-22,0.001123,0.00164,0.001749,0.001123
2019-11-23,0.002496,0.001123,0.002496,0.001123
2019-11-24,0.002496,0.002496,0.002496,0.0015
2019-11-25,0.001531,0.002496,0.002496,0.001475
2019-11-26,0.001539,0.001531,0.001577,0.001461
2019-11-27,0.00235,0.001539,0.00235,0.000903
2019-11-28,0.001603,0.00235,0.004396,0.001603
2019-11-29,0.003499,0.001603,0.0035,0.001603
2019-11-30,0.00348,0.003499,0.003499,0.00348
2019-12-01,0.001516,0.00348,0.00348,0.001493
2019-12-02,0.001496,0.001516,0.001521,0.00147
2019-12-03,0.001494,0.001496,0.001515,0.001485
2019-12-04,0.001474,0.001494,0.001583,0.001456
2019-12-05,0.001514,0.001475,0.002996,0.001467
2019-12-06,0.0017,0.001514,0.0017,0.0015
2019-12-07,0.00146,0.0017,0.0017,0.001459
2019-12-08,0.00154,0.00146,0.00155,0.00144
2019-12-09,0.001506,0.00154,0.0017,0.001504
2019-12-10,0.0017,0.001506,0.0017,0.001424
2019-12-11,0.001405,0.0017,0.0017,0.001394
2019-12-12,0.001403,0.001405,0.00147,0.001387
2019-12-13,0.001487,0.001403,0.001492,0.001402
2019-12-14,0.001449,0.001488,0.0017,0.001438
2019-12-15,0.001459,0.001449,0.001474,0.001372
2019-12-16,0.001414,0.001459,0.001465,0.001403
2019-12-17,0.001291,0.001414,0.001416,0.001281
2019-12-18,0.001417,0.001291,0.00144,0.001257
2019-12-19,0.001395,0.001417,0.001434,0.001374
2019-12-20,0.001401,0.001395,0.001407,0.001381
2019-12-21,0.001392,0.001401,0.001402,0.001387
2019-12-22,0.001462,0.001392,0.001462,0.001388
2019-12-23,0.001356,0.001462,0.001487,0.001345
2019-12-24,0.001416,0.001356,0.001425,0.001325
2019-12-25,0.001332,0.001416,0.001417,0.00132
2019-12-26,0.002896,0.001332,0.002896,0.0013
2019-12-27,0.001341,0.002896,0.002896,0.0013
2019-12-28,0.001353,0.001341,0.002896,0.001339
2019-12-29,0.001367,0.001353,0.0028,0.0013
2019-12-30,0.0028,0.001367,0.0028,0.0013
2019-12-31,0.001331,0.0028,0.0028,0.00131
2020-01-01,0.001332,0.001331,0.001342,0.00131
2020-01-02,0.001288,0.001332,0.001334,0.001284
2020-01-03,0.001353,0.001288,0.00159,0.001272
2020-01-04,0.00136,0.001357,0.00159,0.001347
2020-01-05,0.001361,0.00136,0.001386,0.001354
2020-01-06,0.001435,0.001361,0.00144,0.001359
2020-01-07,0.00159,0.001435,0.00159,0.001435
2020-01-08,0.00159,0.00159,0.00159,0.001379
2020-01-09,0.001369,0.00159,0.00159,0.001357
2020-01-10,0.001351,0.001369,0.001421,0.001319
2020-01-11,0.001324,0.001352,0.001366,0.001249
2020-01-12,0.001432,0.001325,0.001432,0.001315
2020-01-13,0.001418,0.001432,0.001433,0.00141
2020-01-14,0.00159,0.001418,0.00159,0.001362
2020-01-15,0.001633,0.00159,0.001636,0.00144
2020-01-16,0.001527,0.001633,0.001639,0.001506
2020-01-17,0.001561,0.001527,0.001666,0.001518
2020-01-18,0.001561,0.001561,0.00159,0.001546
2020-01-19,0.001524,0.001561,0.001609,0.001418
2020-01-20,0.001512,0.001524,0.00153,0.001492
2020-01-21,0.001529,0.001512,0.001536,0.001492
2020-01-22,0.001519,0.001529,0.001629,0.001506
2020-01-23,0.0028,0.001519,0.0028,0.001468
2020-01-24,0.001477,0.0028,0.002896,0.001473
2020-01-25,0.001461,0.001477,0.002896,0.001448
2020-01-26,0.001507,0.00146,0.00159,0.001453
2020-01-27,0.002183,0.001507,0.002234,0.001501
2020-01-28,0.00159,0.002183,0.002186,0.001475
2020-01-29,0.001534,0.00159,0.00159,0.001533
2020-01-30,0.001569,0.001534,0.00158,0.001521
2020-01-31,0.002896,0.001569,0.002896,0.001566
2020-02-01,0.001924,0.002896,0.002896,0.001736
2020-02-02,0.001913,0.001924,0.002896,0.001818
2020-02-03,0.002,0.001913,0.002896,0.001897
2020-02-04,0.002161,0.002,0.002161,0.002
2020-02-05,0.00197,0.002161,0.002205,0.001966
2020-02-06,0.002198,0.00197,0.002205,0.001955
2020-02-07,0.002111,0.002198,0.002217,0.002093
2020-02-08,0.002512,0.00211,0.002517,0.002079
2020-02-09,0.002183,0.002512,0.002896,0.002062
2020-02-10,0.002119,0.002183,0.00219,0.002102
2020-02-11,0.002302,0.002119,0.002896,0.00209
2020-02-12,0.002896,0.002302,0.002896,0.002206
2020-02-13,0.002714,0.002896,0.002896,0.002378
2020-02-14,0.00342,0.002714,0.00342,0.002697
2020-02-15,0.0042,0.00342,0.0042,0.003252
2020-02-16,0.0042,0.0042,0.0042,0.0042
2020-02-17,0.00286,0.0042,0.0042,0.002645
2020-02-18,0.0042,0.00286,0.0042,0.002841
2020-02-19,0.0042,0.0042,0.0042,0.003358
2020-02-20,0.0042,0.0042,0.0042,0.0042
2020-02-21,0.0042,0.0042,0.0042,0.003027
2020-02-22,0.0042,0.0042,0.0042,0.0042
2020-02-26,0.004,0.004,0.004,0.004
2020-02-27,0.004,0.004,0.004,0.002235
2020-02-28,0.004,0.004,0.004,0.002241
2020-02-29,0.002261,0.004,0.004,0.002261
2020-03-01,0.002264,0.002258,0.002311,0.002166
2020-03-02,0.00236,0.002264,0.002374,0.002224
2020-03-03,0.002321,0.00236,0.002361,0.002208
2020-03-04,0.001591,0.002321,0.0039,0.001591
2020-03-05,0.001591,0.001591,0.001591,0.001591
2020-03-06,0.002238,0.002233,0.002336,0.002206
2020-03-07,0.001592,0.002237,0.0038,0.001592
2020-03-08,0.001592,0.001592,0.002144,0.001592
2020-03-09,0.001706,0.001592,0.002999,0.001592
2020-03-10,0.002999,0.001706,0.002999,0.001689
2020-03-11,0.002999,0.002999,0.002999,0.002999
2020-03-12,0.00159,0.001591,0.001591,0.000869
2020-03-13,0.001142,0.00159,0.00241,0.001133
2020-03-14,0.001059,0.001144,0.0022,0.001043
2020-03-15,0.0022,0.001059,0.0022,0.001049
2020-03-16,0.001077,0.0022,0.0022,0.000916
2020-03-17,0.00241,0.001077,0.00241,0.001022
2020-03-18,0.001104,0.00241,0.00241,0.001032
2020-03-19,0.001265,0.001104,0.001373,0.00079
2020-03-20,0.00079,0.001265,0.001364,0.00079
2020-03-21,0.00079,0.00079,0.001383,0.00079
2020-03-22,0.002409,0.00079,0.002409,0.00079
2020-03-23,0.00158,0.002409,0.002409,0.001263
2020-03-24,0.001316,0.00158,0.00158,0.001263
2020-03-25,0.001304,0.001317,0.001352,0.001263
2020-03-26,0.001314,0.001304,0.001321,0.001274
2020-03-27,0.001242,0.001314,0.001332,0.001233
2020-03-28,0.001218,0.001241,0.001241,0.001177
2020-03-29,0.001148,0.001217,0.001262,0.001146
2020-03-30,0.001245,0.001148,0.001285,0.00079
2020-03-31,0.0008,0.001245,0.001262,0.0008
2020-04-01,0.001496,0.0008,0.001496,0.0008
2020-04-02,0.001496,0.001496,0.001496,0.001294
2020-04-03,0.001313,0.001496,0.001496,0.001291
2020-04-04,0.001406,0.001313,0.001496,0.001311
2020-04-05,0.001321,0.001406,0.001412,0.001313
2020-04-06,0.001429,0.001321,0.001498,0.001321
2020-04-07,0.001496,0.001429,0.001525,0.001425
2020-04-08,0.001509,0.001496,0.001515,0.00148
2020-04-09,0.001421,0.001509,0.001511,0.001393
2020-04-10,0.00127,0.001421,0.001422,0.001249
2020-04-11,0.001273,0.00127,0.001283,0.001252
2020-04-12,0.001277,0.001272,0.001326,0.001254
2020-04-13,0.001266,0.001277,0.001322,0.001222
2020-04-14,0.001417,0.001266,0.00142,0.001252
2020-04-15,0.00099,0.001417,0.001423,0.00099
2020-04-16,0.001314,0.00099,0.001388,0.00099
2020-04-17,0.001372,0.001314,0.001496,0.001299
2020-04-18,0.001414,0.001371,0.001496,0.001307
2020-04-19,0.001388,0.001413,0.001484,0.001378
2020-04-20,0.001265,0.001388,0.001406,0.001262
2020-04-21,0.001334,0.001265,0.001351,0.001253
2020-04-22,0.001388,0.001334,0.001393,0.00128
2020-04-23,0.001382,0.001388,0.001444,0.001371
2020-04-24,0.001386,0.001382,0.001406,0.001372
2020-04-25,0.00147,0.001387,0.001471,0.001376
2020-04-26,0.001721,0.00147,0.001874,0.0014
2020-04-27,0.001721,0.001721,0.001744,0.001662
2020-04-28,0.001721,0.001721,0.001721,0.001721
2020-04-29,0.001721,0.001721,0.001721,0.001721
2020-04-30,0.002115,0.00237,0.00241,0.002108
2020-05-01,0.00225,0.002115,0.00241,0.001431
2020-05-02,0.002197,0.00225,0.00241,0.002165
2020-05-03,0.002091,0.002199,0.00225,0.002053
2020-05-04,0.00241,0.002091,0.00241,0.001919
2020-05-05,0.00241,0.00241,0.00241,0.002022
2020-05-06,0.002335,0.00241,0.00241,0.002113
2020-05-07,0.001504,0.002335,0.00241,0.001503
2020-05-08,0.00241,0.001504,0.00241,0.001504
2020-05-09,0.00224,0.00241,0.00241,0.002154
2020-05-10,0.001966,0.00224,0.00241,0.001892
2020-05-11,0.001851,0.001966,0.00241,0.00175
2020-05-12,0.001895,0.00241,0.00241,0.001863
2020-05-13,0.00209,0.00241,0.00241,0.002001
2020-05-14,0.002106,0.00241,0.00241,0.002054
2020-05-15,0.002002,0.002106,0.00241,0.001979
2020-05-16,0.002017,0.002002,0.00241,0.001994
2020-05-17,0.00208,0.002017,0.00241,0.002016
2020-05-18,0.001993,0.00208,0.00241,0.001764
2020-05-19,0.001869,0.001993,0.001993,0.001764
2020-05-20,0.001869,0.001869,0.001869,0.001869
2020-05-21,0.001944,0.001869,0.002113,0.001869
2020-05-22,0.002154,0.001944,0.00241,0.001869
2020-05-23,0.002156,0.002155,0.00241,0.00161
2020-05-24,0.00241,0.002156,0.00241,0.002156
2020-05-25,0.002445,0.00241,0.002465,0.002064
2020-05-26,0.001651,0.002445,0.002445,0.001651
2020-05-27,0.00299,0.001651,0.00299,0.001651
2020-05-28,0.002345,0.00299,0.00299,0.001651
2020-05-29,0.002402,0.001651,0.00284,0.001651
2020-05-30,0.00284,0.002403,0.00284,0.002403
2020-05-31,0.002318,0.00284,0.00284,0.002306
2020-06-01,0.002497,0.002318,0.00284,0.002318
2020-06-02,0.002336,0.002497,0.00284,0.002292
2020-06-03,0.002657,0.002336,0.00284,0.002336
2020-06-04,0.00279,0.002657,0.002977,0.002657
2020-06-05,0.00265,0.00279,0.00284,0.002579
2020-06-06,0.002757,0.00265,0.00284,0.002646
2020-06-07,0.002678,0.00284,0.00284,0.002491
2020-06-08,0.002689,0.002678,0.00284,0.002574
2020-06-09,0.002687,0.002689,0.00284,0.002652
2020-06-10,0.00284,0.002687,0.00284,0.002576
2020-06-11,0.002643,0.00284,0.003083,0.002643
2020-06-12,0.002643,0.002643,0.002804,0.002643
2020-06-13,0.003173,0.002643,0.003181,0.002643
2020-06-14,0.003035,0.003176,0.003176,0.002643
2020-06-15,0.003439,0.003035,0.003633,0.002643
2020-06-16,0.003955,0.003439,0.003996,0.002643
2020-06-17,0.004,0.003955,0.004093,0.002455
2020-06-18,0.0042,0.004,0.0042,0.004
2020-06-19,0.0042,0.0042,0.0042,0.0042
2020-06-20,0.0042,0.0042,0.0042,0.0042
2020-06-21,0.0042,0.0042,0.0042,0.0042
2020-06-22,0.003341,0.0042,0.0042,0.003189
2020-06-23,0.003516,0.003341,0.0042,0.003341
2020-06-24,0.003116,0.003516,0.0042,0.002995
2020-06-25,0.002911,0.003116,0.0042,0.002902
2020-06-26,0.002884,0.0042,0.0042,0.002858
2020-06-27,0.002659,0.002884,0.0042,0.002526
2020-06-28,0.002876,0.002659,0.0042,0.002659
2020-06-29,0.002892,0.002876,0.0042,0.002503
2020-06-30,0.002787,0.002892,0.002892,0.002503
2020-07-01,0.003002,0.002787,0.0042,0.002503
2020-07-02,0.002903,0.003002,0.0042,0.002903
2020-07-03,0.002903,0.002903,0.003049,0.002853
2020-07-04,0.002456,0.002903,0.003044,0.002456
2020-07-05,0.002456,0.002456,0.003024,0.002456
2020-07-06,0.002941,0.002456,0.003043,0.002456
2020-07-07,0.0031,0.002941,0.003108,0.002456
2020-07-08,0.003916,0.0031,0.004116,0.002456
2020-07-09,0.003558,0.003916,0.003916,0.002456
2020-07-10,0.003391,0.003558,0.003558,0.002456
2020-07-11,0.003555,0.003392,0.003648,0.002456
2020-07-12,0.003486,0.003555,0.003555,0.002456
2020-07-13,0.004069,0.003486,0.004069,0.002461
2020-07-14,0.003287,0.004069,0.004069,0.003286
2020-07-15,0.003451,0.003287,0.004069,0.003287
2020-07-16,0.003331,0.003451,0.004069,0.003215
2020-07-17,0.003339,0.003331,0.004069,0.003244
2020-07-18,0.003436,0.003339,0.004069,0.003339
2020-07-19,0.003358,0.003436,0.004069,0.003328
2020-07-20,0.003341,0.003358,0.004069,0.003339
2020-07-21,0.003239,0.004069,0.004069,0.003236
2020-07-22,0.003284,0.003239,0.004069,0.003221
2020-07-23,0.003218,0.003284,0.004069,0.003178
2020-07-24,0.003194,0.003218,0.004069,0.003181
2020-07-25,0.004069,0.003194,0.004069,0.003127
2020-07-26,0.003096,0.004069,0.004069,0.003096
2020-07-27,0.003032,0.003096,0.003096,0.002496
2020-07-28,0.003109,0.003032,0.003134,0.002496
2020-07-29,0.003164,0.003163,0.003169,0.003153
2020-07-30,0.003,0.00265,0.003,0.00265
2020-07-31,0.002964,0.003,0.004069,0.002964
2020-08-01,0.003248,0.002964,0.004069,0.00265
2020-08-02,0.00265,0.003245,0.003245,0.00265
2020-08-03,0.00265,0.00265,0.00265,0.00265
2020-08-04,0.003189,0.00265,0.00322,0.00265
2020-08-05,0.002651,0.00265,0.003256,0.00265
2020-08-06,0.00399,0.002651,0.00399,0.002651
2020-08-07,0.002651,0.00399,0.00399,0.002651
2020-08-08,0.002651,0.002651,0.003247,0.002651
2020-08-09,0.003216,0.002651,0.003332,0.002651
2020-08-10,0.003504,0.003216,0.003615,0.002651
2020-08-11,0.003249,0.003504,0.00399,0.002455
2020-08-12,0.003294,0.003249,0.003299,0.002455
2020-08-13,0.00399,0.002455,0.00399,0.002455
2020-08-14,0.003989,0.00399,0.00399,0.003989
2020-08-15,0.003617,0.003989,0.003989,0.003502
2020-08-16,0.003989,0.003495,0.003989,0.003448
2020-08-17,0.003989,0.003989,0.003989,0.003989
2020-08-18,0.003644,0.003989,0.003989,0.003495
2020-08-19,0.003462,0.003644,0.003989,0.003429
2020-08-20,0.003989,0.003462,0.003989,0.003461
2020-08-21,0.00399,0.003989,0.00399,0.002456
2020-08-22,0.00399,0.00399,0.00399,0.003751
2020-08-23,0.0042,0.00399,0.0042,0.00399
2020-08-24,0.00462,0.0042,0.00462,0.0042
2020-08-25,0.00462,0.00462,0.00462,0.00462
2020-08-26,0.00462,0.00462,0.00462,0.00462
2020-08-27,0.003796,0.00462,0.00462,0.0035
2020-08-28,0.004442,0.003796,0.004553,0.0035
2020-08-29,0.006,0.004442,0.01,0.0035
2020-08-30,0.0055,0.006,0.006,0.004
2020-08-31,0.00548,0.0055,0.0055,0.00548
2020-09-01,0.004,0.00548,0.00548,0.004
2020-09-02,0.004161,0.004,0.004178,0.004
2020-09-03,0.003501,0.004161,0.004161,0.003501
2020-09-04,0.003712,0.003501,0.003746,0.003461
2020-09-05,0.003,0.003708,0.003708,0.003
2020-09-06,0.003,0.003,0.003338,0.003
2020-09-07,0.003368,0.003,0.003378,0.003
2020-09-08,0.003196,0.003368,0.003368,0.003
2020-09-09,0.003329,0.003196,0.003366,0.003
2020-09-10,0.00347,0.003,0.003608,0.003
2020-09-11,0.003488,0.00347,0.005479,0.003
2020-09-12,0.003503,0.003488,0.004,0.003486
2020-09-13,0.003355,0.004,0.004,0.003248
2020-09-14,0.003473,0.003355,0.004,0.003269
2020-09-15,0.003293,0.004,0.004,0.003286
2020-09-16,0.003,0.004,0.004,0.003
2020-09-17,0.003,0.003,0.003325,0.003
2020-09-18,0.003,0.003,0.003257,0.003
2020-09-19,0.003,0.003,0.003142,0.002936
2020-09-20,0.003,0.003,0.003,0.003
2020-09-21,0.00256,0.003,0.003,0.0025
2020-09-22,0.00269,0.00256,0.002702,0.0025
2020-09-23,0.00249,0.0025,0.00269,0.00249
2020-09-24,0.0021,0.00249,0.00249,0.0021
2020-09-25,0.0021,0.0021,0.0021,0.0021
2020-09-26,0.0025,0.0021,0.0025,0.0021
2020-09-27,0.002986,0.0025,0.002986,0.0025
2020-09-28,0.002986,0.002986,0.002986,0.002986
2020-09-29,0.003,0.002986,0.003,0.002986
2020-09-30,0.003,0.003,0.003,0.003
2020-10-01,0.003,0.003,0.003,0.003
2020-10-02,0.003,0.003,0.003,0.003
2020-10-03,0.003,0.003,0.003,0.003
2020-10-04,0.003,0.003,0.003,0.003
2020-10-05,0.002864,0.003,0.003,0.002726
2020-10-06,0.0026,0.002864,0.003,0.00259
2020-10-07,0.002725,0.003,0.003,0.002718
