TIMESTAMP,ELONMARS_OPEN_PRICE_USD,ELONMARS_HIGH_PRICE_USD,ELONMARS_LOW_PRICE_USD,ELONMARS_CLOSE_PRICE_USD,ELONMARS_VOLUME_USD,ELONMARS_DIVIDENDS_USD,ELONMARS_STOCK_SPLITS_USD
2024-12-30 00:00:00+00:00,,,,0.0,873,0.0,0.0
2024-12-31 00:00:00+00:00,,,,0.0,737,0.0,0.0
2025-01-01 00:00:00+00:00,,,,0.0,1423,0.0,0.0
2025-01-02 00:00:00+00:00,,,,0.0,2235,0.0,0.0
2025-01-03 00:00:00+00:00,,,,0.0,975,0.0,0.0
2025-01-04 00:00:00+00:00,,,,0.0,735,0.0,0.0
2025-01-05 00:00:00+00:00,,,,0.0,747,0.0,0.0
2025-01-06 00:00:00+00:00,,,,0.0,326,0.0,0.0
2025-01-07 00:00:00+00:00,,,,0.0,533,0.0,0.0
2025-01-08 00:00:00+00:00,,,,0.0,928,0.0,0.0
2025-01-09 00:00:00+00:00,,,,0.0,166,0.0,0.0
2025-01-10 00:00:00+00:00,,,,0.0,261,0.0,0.0
2025-01-11 00:00:00+00:00,,,,0.0,159,0.0,0.0
2025-01-12 00:00:00+00:00,,,,0.0,221,0.0,0.0
2025-01-13 00:00:00+00:00,,,,0.0,249,0.0,0.0
2025-01-14 00:00:00+00:00,,,,0.0,353,0.0,0.0
2025-01-15 00:00:00+00:00,,,,0.0,1024,0.0,0.0
2025-01-16 00:00:00+00:00,,,,0.0,167,0.0,0.0
2025-01-17 00:00:00+00:00,,,,0.0,769,0.0,0.0
2025-01-18 00:00:00+00:00,,,,0.0,608,0.0,0.0
2025-01-19 00:00:00+00:00,,,,0.0,31290,0.0,0.0
2025-01-20 00:00:00+00:00,,,,0.0,12794,0.0,0.0
2025-01-21 00:00:00+00:00,,,,0.0,189475,0.0,0.0
2025-01-22 00:00:00+00:00,,,,0.0,2017215,0.0,0.0
2025-01-23 00:00:00+00:00,,,,0.0,7886,0.0,0.0
2025-01-24 00:00:00+00:00,,,,0.0,10506,0.0,0.0
2025-01-25 00:00:00+00:00,,,,0.0,4235,0.0,0.0
2025-01-26 00:00:00+00:00,,,,0.0,5735,0.0,0.0
2025-01-27 00:00:00+00:00,,,,0.0,2952,0.0,0.0
2025-01-28 00:00:00+00:00,,,,0.0,16561,0.0,0.0
2025-01-29 00:00:00+00:00,,,,0.0,6998,0.0,0.0
2025-01-30 00:00:00+00:00,,,,0.0,1650,0.0,0.0
2025-01-31 00:00:00+00:00,,,,0.0,1228,0.0,0.0
2025-02-01 00:00:00+00:00,,,,0.0,1836,0.0,0.0
2025-02-02 00:00:00+00:00,,,,0.0,2662,0.0,0.0
2025-02-03 00:00:00+00:00,,,,0.0,4772,0.0,0.0
2025-02-04 00:00:00+00:00,,,,0.0,2206,0.0,0.0
2025-02-05 00:00:00+00:00,,,,0.0,1090,0.0,0.0
2025-02-06 00:00:00+00:00,,,,0.0,253,0.0,0.0
2025-02-07 00:00:00+00:00,,,,0.0,531,0.0,0.0
2025-02-08 00:00:00+00:00,,,,0.0,131,0.0,0.0
2025-02-09 00:00:00+00:00,,,,0.0,1140,0.0,0.0
2025-02-10 00:00:00+00:00,,,,0.0,585,0.0,0.0
2025-02-11 00:00:00+00:00,,,,0.0,474,0.0,0.0
2025-02-12 00:00:00+00:00,,,,0.0,3847,0.0,0.0
2025-02-13 00:00:00+00:00,,,,0.0,320,0.0,0.0
2025-02-14 00:00:00+00:00,,,,0.0,1343,0.0,0.0
2025-02-15 00:00:00+00:00,,,,0.0,510,0.0,0.0
2025-02-16 00:00:00+00:00,,,,0.0,932,0.0,0.0
2025-02-17 00:00:00+00:00,,,,0.0,502,0.0,0.0
2025-02-18 00:00:00+00:00,,,,0.0,607,0.0,0.0
2025-02-19 00:00:00+00:00,,,,0.0,553,0.0,0.0
2025-02-20 00:00:00+00:00,,,,0.0,1279,0.0,0.0
2025-02-21 00:00:00+00:00,,,,0.0,1091,0.0,0.0
2025-02-22 00:00:00+00:00,,,,0.0,283,0.0,0.0
2025-02-23 00:00:00+00:00,,,,0.0,409,0.0,0.0
2025-02-24 00:00:00+00:00,,,,0.0,549,0.0,0.0
2025-02-25 00:00:00+00:00,,,,0.0,811,0.0,0.0
2025-02-26 00:00:00+00:00,,,,0.0,824,0.0,0.0
2025-02-27 00:00:00+00:00,,,,0.0,318,0.0,0.0
2025-02-28 00:00:00+00:00,,,,0.0,427,0.0,0.0
2025-03-01 00:00:00+00:00,,,,0.0,117,0.0,0.0
2025-03-02 00:00:00+00:00,,,,0.0,587,0.0,0.0
2025-03-03 00:00:00+00:00,,,,0.0,462,0.0,0.0
2025-03-04 00:00:00+00:00,,,,0.0,335,0.0,0.0
2025-03-05 00:00:00+00:00,,,,0.0,575,0.0,0.0
2025-03-06 00:00:00+00:00,,,,0.0,784,0.0,0.0
2025-03-07 00:00:00+00:00,,,,0.0,1119,0.0,0.0
2025-03-08 00:00:00+00:00,,,,0.0,94,0.0,0.0
2025-03-09 00:00:00+00:00,,,,0.0,71,0.0,0.0
2025-03-10 00:00:00+00:00,,,,0.0,110,0.0,0.0
2025-03-11 00:00:00+00:00,,,,0.0,142,0.0,0.0
2025-03-12 00:00:00+00:00,,,,0.0,75,0.0,0.0
2025-03-13 00:00:00+00:00,,,,0.0,52,0.0,0.0
2025-03-14 00:00:00+00:00,,,,0.0,75,0.0,0.0
2025-03-15 00:00:00+00:00,,,,0.0,218,0.0,0.0
2025-03-16 00:00:00+00:00,,,,0.0,138,0.0,0.0
2025-03-17 00:00:00+00:00,,,,0.0,146,0.0,0.0
2025-03-18 00:00:00+00:00,,,,0.0,262,0.0,0.0
2025-03-19 00:00:00+00:00,,,,0.0,180,0.0,0.0
2025-03-20 00:00:00+00:00,,,,0.0,190,0.0,0.0
2025-03-21 00:00:00+00:00,,,,0.0,375,0.0,0.0
2025-03-22 00:00:00+00:00,,,,0.0,253,0.0,0.0
2025-03-23 00:00:00+00:00,,,,0.0,1698,0.0,0.0
2025-03-24 00:00:00+00:00,,,,0.0,473,0.0,0.0
2025-03-25 00:00:00+00:00,,,,0.0,933,0.0,0.0
2025-03-26 00:00:00+00:00,,,,0.0,1105,0.0,0.0
2025-03-27 00:00:00+00:00,,,,0.0,2205,0.0,0.0
2025-03-28 00:00:00+00:00,,,,0.0,842,0.0,0.0
2025-03-29 00:00:00+00:00,,,,0.0,633,0.0,0.0
2025-03-30 00:00:00+00:00,,,,0.0,503,0.0,0.0
2025-03-31 00:00:00+00:00,,,,0.0,149,0.0,0.0
2025-04-01 00:00:00+00:00,,,,0.0,410,0.0,0.0
2025-04-02 00:00:00+00:00,,,,0.0,412,0.0,0.0
2025-04-03 00:00:00+00:00,,,,0.0,211,0.0,0.0
2025-04-04 00:00:00+00:00,,,,0.0,406,0.0,0.0
2025-04-05 00:00:00+00:00,,,,0.0,195,0.0,0.0
2025-04-06 00:00:00+00:00,,,,0.0,243,0.0,0.0
2025-04-07 00:00:00+00:00,,,,0.0,528,0.0,0.0
2025-04-08 00:00:00+00:00,,,,0.0,421,0.0,0.0
2025-04-09 00:00:00+00:00,,,,0.0,141,0.0,0.0
2025-04-10 00:00:00+00:00,,,,0.0,189,0.0,0.0
2025-04-11 00:00:00+00:00,,,,0.0,85,0.0,0.0
2025-04-12 00:00:00+00:00,,,,0.0,676,0.0,0.0
2025-04-13 00:00:00+00:00,,,,0.0,159,0.0,0.0
2025-04-14 00:00:00+00:00,,,,0.0,156,0.0,0.0
2025-04-15 00:00:00+00:00,,,,0.0,137,0.0,0.0
2025-04-16 00:00:00+00:00,,,,0.0,191,0.0,0.0
2025-04-17 00:00:00+00:00,,,,0.0,118,0.0,0.0
2025-04-18 00:00:00+00:00,,,,0.0,139,0.0,0.0
2025-04-19 00:00:00+00:00,,,,0.0,281,0.0,0.0
2025-04-20 00:00:00+00:00,,,,0.0,67,0.0,0.0
2025-04-21 00:00:00+00:00,,,,0.0,47,0.0,0.0
2025-04-22 00:00:00+00:00,,,,0.0,869,0.0,0.0
2025-04-23 00:00:00+00:00,,,,0.0,420,0.0,0.0
2025-04-24 00:00:00+00:00,,,,0.0,402,0.0,0.0
2025-04-25 00:00:00+00:00,,,,0.0,964,0.0,0.0
2025-04-26 00:00:00+00:00,,,,0.0,86,0.0,0.0
2025-04-27 00:00:00+00:00,,,,0.0,2720,0.0,0.0
2025-04-28 00:00:00+00:00,,,,0.0,218,0.0,0.0
2025-04-29 00:00:00+00:00,,,,0.0,106,0.0,0.0
2025-04-30 00:00:00+00:00,,,,0.0,113,0.0,0.0
2025-05-01 00:00:00+00:00,,,,0.0,132,0.0,0.0
2025-05-02 00:00:00+00:00,,,,0.0,286,0.0,0.0
2025-05-03 00:00:00+00:00,,,,0.0,498,0.0,0.0
2025-05-04 00:00:00+00:00,,,,0.0,343,0.0,0.0
2025-05-05 00:00:00+00:00,,,,0.0,554,0.0,0.0
2025-05-06 00:00:00+00:00,,,,0.0,151,0.0,0.0
2025-05-07 00:00:00+00:00,,,,0.0,165,0.0,0.0
2025-05-08 00:00:00+00:00,,,,0.0,694,0.0,0.0
2025-05-09 00:00:00+00:00,,,,0.0,438,0.0,0.0
2025-05-10 00:00:00+00:00,,,,0.0,550,0.0,0.0
2025-05-11 00:00:00+00:00,,,,0.0,207,0.0,0.0
2025-05-12 00:00:00+00:00,,,,0.0,353,0.0,0.0
2025-05-13 00:00:00+00:00,,,,0.0,107,0.0,0.0
2025-05-14 00:00:00+00:00,,,,0.0,375,0.0,0.0
2025-05-15 00:00:00+00:00,,,,0.0,91,0.0,0.0
2025-05-16 00:00:00+00:00,,,,0.0,222,0.0,0.0
2025-05-17 00:00:00+00:00,,,,0.0,237,0.0,0.0
2025-05-18 00:00:00+00:00,,,,0.0,482,0.0,0.0
2025-05-19 00:00:00+00:00,,,,0.0,167,0.0,0.0
2025-05-20 00:00:00+00:00,,,,0.0,424,0.0,0.0
2025-05-21 00:00:00+00:00,,,,0.0,134,0.0,0.0
2025-05-22 00:00:00+00:00,,,,0.0,375,0.0,0.0
2025-05-23 00:00:00+00:00,,,,0.0,1482,0.0,0.0
2025-05-24 00:00:00+00:00,,,,0.0,146,0.0,0.0
2025-05-25 00:00:00+00:00,,,,0.0,84,0.0,0.0
2025-05-26 00:00:00+00:00,,,,0.0,1097,0.0,0.0
2025-05-27 00:00:00+00:00,,,,0.0,2380,0.0,0.0
2025-05-28 00:00:00+00:00,,,,0.0,274,0.0,0.0
2025-05-29 00:00:00+00:00,,,,0.0,2051,0.0,0.0
2025-06-01 00:00:00+00:00,1.602289942436233e-13,1.6022904845373193e-13,1.602289942436233e-13,1.6022904845373193e-13,2170,0.0,0.0
