,Time,BTC_Confirmed_Transaction_Count,ETH_Confirmed_Transaction_Count,XRP_Confirmed_Transaction_Count,DOGE_Confirmed_Transaction_Count,LTC_Confirmed_Transaction_Count,BCH_Confirmed_Transaction_Count,XMR_Confirmed_Transaction_Count,DASH_Confirmed_Transaction_Count,ZEC_Confirmed_Transaction_Count
3786,2019-05-17,361503.0,810320.0,563686.0,29404.0,31251.0,57103.0,8833.0,27350.0,4286.0
3787,2019-05-18,359551.0,735420.0,686643.0,24238.0,25862.0,52438.0,10367.0,16801.0,3691.0
3788,2019-05-19,346696.0,752431.0,562320.0,25403.0,25430.0,88891.0,11393.0,17894.0,3816.0
3789,2019-05-20,381421.0,860161.0,601428.0,26776.0,27781.0,66650.0,11071.0,18866.0,3822.0
3790,2019-05-21,380736.0,812799.0,666894.0,28931.0,28630.0,56645.0,12207.0,14149.0,4746.0
3791,2019-05-22,394720.0,873384.0,688093.0,27904.0,27238.0,64438.0,10213.0,17156.0,4075.0
3792,2019-05-23,389185.0,846724.0,646574.0,36076.0,27372.0,49317.0,9914.0,21883.0,3781.0
3793,2019-05-24,373729.0,904057.0,668464.0,42089.0,34386.0,48214.0,8942.0,16868.0,4186.0
3794,2019-05-25,338258.0,839949.0,671972.0,29445.0,27207.0,42785.0,9899.0,21260.0,3752.0
3795,2019-05-26,373907.0,763094.0,817993.0,29985.0,24756.0,48772.0,9470.0,16557.0,3651.0
3796,2019-05-27,399417.0,941733.0,921369.0,30821.0,33199.0,58649.0,9914.0,26766.0,4664.0
3797,2019-05-28,390263.0,910535.0,979635.0,34778.0,29930.0,51422.0,9706.0,23025.0,5441.0
3798,2019-05-29,404981.0,947509.0,970754.0,34284.0,30469.0,54129.0,9551.0,17018.0,4178.0
3799,2019-05-30,376714.0,891907.0,912411.0,31129.0,33827.0,32127.0,9704.0,15209.0,4556.0
3800,2019-05-31,298880.0,870676.0,908521.0,29848.0,30983.0,24622.0,9499.0,18154.0,3922.0
3801,2019-06-01,331941.0,956751.0,899456.0,30965.0,25787.0,47498.0,8653.0,15588.0,3689.0
3802,2019-06-02,300872.0,890894.0,882951.0,31466.0,23444.0,50722.0,8669.0,14228.0,3492.0
3803,2019-06-03,293890.0,889067.0,868385.0,25198.0,25653.0,51773.0,9193.0,13590.0,3827.0
3804,2019-06-04,374609.0,891955.0,900928.0,25477.0,27411.0,59936.0,9490.0,13586.0,4026.0
3805,2019-06-05,372788.0,799392.0,946300.0,24468.0,25434.0,48084.0,9229.0,12223.0,3439.0
3806,2019-06-06,364369.0,824817.0,962376.0,24995.0,28286.0,47793.0,8732.0,11216.0,3224.0
3807,2019-06-07,349853.0,758454.0,889401.0,24790.0,30004.0,46933.0,8901.0,12212.0,4403.0
3808,2019-06-08,294245.0,992653.0,875538.0,26920.0,29260.0,41492.0,8331.0,15168.0,3250.0
3809,2019-06-09,300770.0,715741.0,947033.0,27343.0,24802.0,41580.0,8195.0,12947.0,3442.0
3810,2019-06-10,353472.0,963694.0,770260.0,27255.0,35155.0,45688.0,9477.0,13019.0,3357.0
3811,2019-06-11,340306.0,930001.0,852908.0,28251.0,36421.0,44215.0,9207.0,13044.0,3449.0
3812,2019-06-12,328333.0,860682.0,800372.0,31318.0,37723.0,48335.0,9152.0,12639.0,4156.0
3813,2019-06-13,364222.0,749758.0,859528.0,27729.0,35175.0,38623.0,8960.0,13734.0,3938.0
3814,2019-06-14,364214.0,825364.0,806361.0,31143.0,36290.0,31868.0,9067.0,13943.0,4876.0
3815,2019-06-15,330808.0,938952.0,845365.0,31220.0,33020.0,44879.0,8703.0,15551.0,3761.0
3816,2019-06-16,295124.0,888979.0,891938.0,28630.0,32452.0,55005.0,10454.0,17685.0,3934.0
3817,2019-06-17,320939.0,944094.0,886578.0,28229.0,33879.0,52423.0,9511.0,13920.0,4746.0
3818,2019-06-18,394680.0,849989.0,889295.0,27801.0,34261.0,50834.0,10040.0,11261.0,5635.0
3819,2019-06-19,400855.0,886036.0,744784.0,27535.0,35605.0,46886.0,10132.0,13149.0,5028.0
3820,2019-06-20,329959.0,985024.0,805039.0,28905.0,35705.0,48100.0,10628.0,16991.0,4248.0
3821,2019-06-21,337608.0,777627.0,810985.0,27677.0,41045.0,53797.0,8937.0,19552.0,5366.0
3822,2019-06-22,353934.0,758133.0,917594.0,29448.0,47926.0,69098.0,8625.0,22993.0,4759.0
3823,2019-06-23,379907.0,773499.0,854868.0,29472.0,33585.0,58110.0,8018.0,25908.0,4558.0
3824,2019-06-24,388165.0,809637.0,894623.0,36591.0,38044.0,44087.0,7830.0,20802.0,4547.0
3825,2019-06-25,361239.0,932194.0,868820.0,27287.0,34798.0,61160.0,10308.0,18910.0,4877.0
3826,2019-06-26,399459.0,848601.0,910962.0,29725.0,39187.0,58602.0,8802.0,21447.0,5919.0
3827,2019-06-27,360908.0,814118.0,599646.0,29516.0,35182.0,73518.0,7298.0,21255.0,4678.0
3828,2019-06-28,406931.0,1004170.0,513408.0,36428.0,32184.0,64595.0,6255.0,21406.0,5367.0
3829,2019-06-29,356508.0,733337.0,905879.0,32121.0,30851.0,58003.0,5994.0,17746.0,3942.0
3830,2019-06-30,330579.0,685958.0,1079599.0,28171.0,26221.0,57128.0,5947.0,18381.0,4052.0
3831,2019-07-01,336719.0,951985.0,833839.0,28640.0,29452.0,45627.0,6918.0,21723.0,4229.0
3832,2019-07-02,373251.0,895054.0,1210646.0,27921.0,26329.0,21296.0,7235.0,20276.0,4196.0
3833,2019-07-03,397382.0,753227.0,1073505.0,27373.0,28005.0,58288.0,7128.0,29563.0,4129.0
3834,2019-07-04,370537.0,747514.0,1150547.0,26626.0,27487.0,49520.0,6769.0,31563.0,4942.0
3835,2019-07-05,378264.0,849080.0,1140850.0,37834.0,27968.0,32036.0,6465.0,26776.0,3986.0
3836,2019-07-06,348496.0,754040.0,1126185.0,28219.0,27112.0,53627.0,7308.0,27879.0,3798.0
3837,2019-07-07,313120.0,582067.0,1164071.0,27769.0,31597.0,49941.0,5822.0,25650.0,3743.0
3838,2019-07-08,378788.0,809796.0,1147071.0,29029.0,35218.0,49999.0,6305.0,23305.0,4632.0
3839,2019-07-09,365434.0,771955.0,1219321.0,27110.0,31131.0,59829.0,6863.0,24240.0,4358.0
3840,2019-07-10,315535.0,736096.0,1150404.0,30895.0,39901.0,62691.0,6054.0,27160.0,5142.0
3841,2019-07-11,325647.0,975288.0,1124891.0,27875.0,33080.0,64036.0,5331.0,23993.0,4286.0
3842,2019-07-12,360735.0,726392.0,1142023.0,26666.0,34244.0,57570.0,5564.0,15958.0,4981.0
3843,2019-07-13,304404.0,587283.0,1094611.0,25509.0,29969.0,53723.0,4778.0,14556.0,3975.0
3844,2019-07-14,303142.0,613490.0,1148678.0,28954.0,28899.0,57515.0,5358.0,12827.0,4418.0
3845,2019-07-15,348965.0,743294.0,1130610.0,26890.0,30542.0,61678.0,6349.0,14674.0,4865.0
3846,2019-07-16,363175.0,1003278.0,1104172.0,25229.0,31731.0,53870.0,6239.0,22683.0,4860.0
3847,2019-07-17,324759.0,830029.0,1130218.0,25481.0,32315.0,47751.0,6016.0,19743.0,5428.0
3848,2019-07-18,315624.0,667874.0,1080368.0,26469.0,30760.0,59751.0,5745.0,19121.0,5609.0
3849,2019-07-19,299773.0,815548.0,1099642.0,24185.0,30011.0,57161.0,5475.0,20771.0,5369.0
3850,2019-07-20,322825.0,584085.0,1103195.0,26169.0,28111.0,60227.0,5137.0,20424.0,3738.0
3851,2019-07-21,283785.0,522396.0,1064191.0,28331.0,23360.0,46923.0,4783.0,19955.0,3542.0
3852,2019-07-22,319241.0,640666.0,1018650.0,27933.0,26659.0,45821.0,5423.0,36495.0,4548.0
3853,2019-07-23,320209.0,606795.0,1096588.0,27059.0,28340.0,52119.0,5723.0,57267.0,3974.0
3854,2019-07-24,295450.0,907213.0,1143000.0,26425.0,27424.0,36273.0,5323.0,12517.0,5716.0
3855,2019-07-25,336386.0,949854.0,1152537.0,26315.0,27014.0,47238.0,5352.0,13963.0,4456.0
3856,2019-07-26,319446.0,640260.0,1140186.0,29241.0,28177.0,43999.0,4965.0,14851.0,5237.0
3857,2019-07-27,283740.0,577697.0,1037447.0,30772.0,25963.0,44581.0,4175.0,17018.0,4559.0
3858,2019-07-28,272799.0,572697.0,1161017.0,31118.0,24601.0,40332.0,4248.0,14897.0,4135.0
3859,2019-07-29,333451.0,676990.0,1094515.0,31458.0,29139.0,42105.0,5634.0,13269.0,4807.0
3860,2019-07-30,328233.0,715782.0,1143494.0,37228.0,30135.0,43059.0,5550.0,12969.0,4822.0
3861,2019-07-31,361166.0,684284.0,1152240.0,36697.0,29821.0,48684.0,6274.0,13991.0,5252.0
3862,2019-08-01,335801.0,877643.0,1081629.0,34847.0,28951.0,49118.0,6346.0,33936.0,5423.0
3863,2019-08-02,349387.0,768312.0,1081817.0,32780.0,30862.0,48299.0,6011.0,30213.0,5244.0
3864,2019-08-03,327415.0,783492.0,1055143.0,32988.0,28348.0,45943.0,5335.0,77738.0,5683.0
3865,2019-08-04,298638.0,569134.0,1106582.0,33874.0,26623.0,24579.0,5604.0,33410.0,5913.0
3866,2019-08-05,338993.0,718438.0,1074240.0,31894.0,32184.0,52899.0,7100.0,23447.0,6043.0
3867,2019-08-06,368187.0,732052.0,1111210.0,35834.0,33948.0,51252.0,6788.0,25840.0,6131.0
3868,2019-08-07,370756.0,742477.0,945254.0,35269.0,33276.0,54207.0,6301.0,671298.0,6787.0
3869,2019-08-08,336039.0,692736.0,1023865.0,35160.0,39808.0,53650.0,6810.0,304075.0,6300.0
3870,2019-08-09,340978.0,721762.0,897024.0,31374.0,37674.0,49090.0,6452.0,26885.0,6498.0
3871,2019-08-10,303987.0,630929.0,845349.0,37830.0,32550.0,45378.0,6191.0,18637.0,7739.0
3872,2019-08-11,273127.0,582507.0,833347.0,30791.0,30242.0,43108.0,5526.0,15868.0,5903.0
3873,2019-08-12,297313.0,712949.0,852412.0,30689.0,32593.0,40102.0,6520.0,14208.0,6293.0
3874,2019-08-13,370590.0,698671.0,831218.0,32662.0,30148.0,45794.0,5997.0,17626.0,6028.0
3875,2019-08-14,359845.0,736647.0,904955.0,38785.0,24231.0,55035.0,6085.0,18775.0,6437.0
3876,2019-08-15,355487.0,689076.0,891146.0,29015.0,23721.0,55447.0,5855.0,23338.0,7255.0
3877,2019-08-16,323478.0,718875.0,924967.0,23230.0,23694.0,54259.0,6639.0,17772.0,7172.0
3878,2019-08-17,288128.0,641106.0,791134.0,27941.0,21565.0,32475.0,5868.0,18720.0,6646.0
3879,2019-08-18,276239.0,627260.0,861087.0,26135.0,19787.0,44872.0,5942.0,17547.0,6742.0
3880,2019-08-19,330310.0,724461.0,844473.0,26069.0,20759.0,40999.0,6985.0,16491.0,6863.0
3881,2019-08-20,333151.0,733503.0,851878.0,25739.0,22464.0,50895.0,6753.0,17757.0,7335.0
3882,2019-08-21,308672.0,731500.0,851422.0,25335.0,23187.0,51776.0,7144.0,18575.0,8197.0
3883,2019-08-22,322312.0,737144.0,863734.0,23244.0,23052.0,48854.0,7063.0,15864.0,8074.0
3884,2019-08-23,340067.0,733282.0,803270.0,25715.0,22460.0,41203.0,5867.0,15853.0,7357.0
3885,2019-08-24,304321.0,684235.0,874283.0,22888.0,20683.0,40187.0,5005.0,16095.0,6090.0
3886,2019-08-25,288779.0,677260.0,807063.0,21725.0,16881.0,42924.0,5108.0,13764.0,7517.0
3887,2019-08-26,318082.0,750845.0,908248.0,21746.0,20691.0,46293.0,7183.0,14866.0,8220.0
3888,2019-08-27,325849.0,748158.0,885409.0,24758.0,21495.0,41092.0,6118.0,15686.0,6943.0
3889,2019-08-28,341049.0,722262.0,892929.0,23881.0,22565.0,45274.0,6081.0,15482.0,4231.0
3890,2019-08-29,346569.0,724189.0,909813.0,23387.0,21443.0,49420.0,7268.0,16125.0,3554.0
3891,2019-08-30,349040.0,713194.0,771339.0,24465.0,21790.0,44284.0,5700.0,17617.0,3563.0
3892,2019-08-31,342029.0,679773.0,894633.0,26788.0,21236.0,38648.0,4815.0,15324.0,3521.0
3893,2019-09-01,285325.0,690235.0,847229.0,23053.0,18923.0,574662.0,5451.0,20676.0,3195.0
3894,2019-09-02,327099.0,757508.0,866322.0,21374.0,22539.0,212439.0,7010.0,28271.0,3543.0
3895,2019-09-03,370467.0,751224.0,884132.0,25627.0,27635.0,52651.0,6001.0,20786.0,3738.0
3896,2019-09-04,324605.0,714432.0,869462.0,25236.0,24046.0,50949.0,5856.0,16608.0,4092.0
3897,2019-09-05,352245.0,769872.0,853870.0,27646.0,24801.0,47359.0,5998.0,14817.0,3754.0
3898,2019-09-06,365373.0,768500.0,865940.0,25998.0,28280.0,57845.0,5736.0,16889.0,4174.0
3899,2019-09-07,314279.0,677445.0,832125.0,25424.0,27090.0,46843.0,4480.0,18646.0,3690.0
3900,2019-09-08,288330.0,675068.0,893489.0,27136.0,31130.0,44083.0,5278.0,15138.0,3774.0
3901,2019-09-09,316706.0,756508.0,903136.0,25972.0,28045.0,50316.0,6110.0,17169.0,4076.0
3902,2019-09-10,339676.0,691617.0,894028.0,24758.0,28191.0,44796.0,5566.0,16863.0,3823.0
3903,2019-09-11,338092.0,705292.0,881372.0,25212.0,25604.0,50931.0,5540.0,17591.0,3626.0
3904,2019-09-12,335710.0,723726.0,892215.0,25087.0,26418.0,47155.0,5580.0,23271.0,4188.0
3905,2019-09-13,308706.0,623470.0,835800.0,24807.0,30554.0,43198.0,5063.0,19211.0,3832.0
3906,2019-09-14,299739.0,628467.0,861056.0,25379.0,27762.0,45135.0,4699.0,24264.0,3998.0
3907,2019-09-15,273999.0,633961.0,915561.0,24893.0,31231.0,39471.0,5078.0,18969.0,3784.0
3908,2019-09-16,347178.0,733010.0,993799.0,26998.0,35537.0,43484.0,6001.0,18733.0,4040.0
3909,2019-09-17,343630.0,681814.0,968822.0,25585.0,39867.0,50455.0,6320.0,15747.0,3744.0
3910,2019-09-18,363011.0,708743.0,1031385.0,27606.0,39428.0,52721.0,6191.0,17984.0,3925.0
3911,2019-09-19,345962.0,692484.0,1007127.0,25387.0,48582.0,51195.0,4875.0,18718.0,3871.0
3912,2019-09-20,340778.0,717128.0,948428.0,29150.0,34911.0,49531.0,5119.0,19216.0,3502.0
3913,2019-09-21,335847.0,596973.0,876122.0,26839.0,25427.0,45524.0,5102.0,20531.0,3346.0
3914,2019-09-22,318547.0,576416.0,893281.0,25562.0,23991.0,44697.0,4657.0,56801.0,3356.0
3915,2019-09-23,288035.0,639394.0,906292.0,27258.0,37725.0,27140.0,5435.0,40741.0,3386.0
3916,2019-09-24,353106.0,709522.0,1005988.0,27118.0,32703.0,51877.0,5549.0,83013.0,4806.0
3917,2019-09-25,347591.0,677675.0,939361.0,29332.0,28975.0,55882.0,4925.0,93031.0,3755.0
3918,2019-09-26,355604.0,657676.0,918026.0,30877.0,26006.0,52272.0,4894.0,14850.0,3830.0
3919,2019-09-27,303771.0,623632.0,944363.0,30923.0,24353.0,47504.0,4191.0,17982.0,3554.0
3920,2019-09-28,314274.0,607857.0,869872.0,31856.0,27931.0,40573.0,3683.0,18752.0,3399.0
3921,2019-09-29,285406.0,591986.0,843255.0,30036.0,20199.0,39237.0,4001.0,15928.0,3130.0
3922,2019-09-30,311266.0,683924.0,910333.0,29239.0,26657.0,39466.0,4836.0,16894.0,4311.0
3923,2019-10-01,337101.0,644955.0,891168.0,24888.0,22390.0,16392.0,4836.0,16310.0,3494.0
3924,2019-10-02,326409.0,627031.0,846712.0,23948.0,21691.0,18039.0,4946.0,15937.0,3393.0
3925,2019-10-03,326367.0,615189.0,896072.0,24784.0,21057.0,22812.0,4928.0,16228.0,3450.0
3926,2019-10-04,337075.0,590197.0,900952.0,26526.0,23913.0,47349.0,4949.0,17110.0,3520.0
3927,2019-10-05,326525.0,595118.0,905081.0,27281.0,24612.0,39581.0,4590.0,17158.0,3471.0
3928,2019-10-06,277464.0,571769.0,866748.0,26150.0,27214.0,42239.0,4174.0,16474.0,3255.0
3929,2019-10-07,328648.0,629382.0,898204.0,25868.0,27427.0,51590.0,5064.0,14126.0,3279.0
3930,2019-10-08,336192.0,710373.0,857869.0,24790.0,25078.0,46361.0,4915.0,17472.0,3362.0
3931,2019-10-09,310911.0,751354.0,871277.0,25322.0,26013.0,45795.0,4615.0,17863.0,3407.0
3932,2019-10-10,344886.0,706127.0,863055.0,24549.0,25643.0,39887.0,4634.0,18916.0,3214.0
3933,2019-10-11,345269.0,702492.0,875761.0,25233.0,25570.0,33972.0,4945.0,19245.0,3433.0
3934,2019-10-12,301560.0,634435.0,834281.0,25232.0,23407.0,36385.0,4531.0,19707.0,3080.0
3935,2019-10-13,279345.0,566845.0,847003.0,26011.0,20630.0,40992.0,4055.0,18508.0,3122.0
3936,2019-10-14,304331.0,650601.0,883987.0,23853.0,22020.0,45896.0,4935.0,16740.0,3097.0
3937,2019-10-15,339545.0,690667.0,889386.0,25811.0,22717.0,49550.0,6218.0,17759.0,3406.0
3938,2019-10-16,338330.0,694589.0,866777.0,24440.0,22151.0,44310.0,7823.0,16604.0,3198.0
3939,2019-10-17,333955.0,703704.0,863498.0,28294.0,19971.0,47323.0,8407.0,19033.0,3310.0
3940,2019-10-18,339230.0,733646.0,847391.0,25549.0,20907.0,44474.0,5928.0,100246.0,3620.0
3941,2019-10-19,304594.0,665170.0,814151.0,26304.0,19818.0,40582.0,5203.0,20702.0,3408.0
3942,2019-10-20,289650.0,612341.0,815358.0,31846.0,17403.0,39285.0,5242.0,18276.0,3095.0
3943,2019-10-21,351632.0,678528.0,727617.0,31277.0,19624.0,40179.0,6678.0,16666.0,3456.0
3944,2019-10-22,341295.0,726230.0,947013.0,29637.0,20235.0,39330.0,6671.0,17939.0,3514.0
3945,2019-10-23,349152.0,736388.0,1220391.0,24686.0,19659.0,44270.0,6571.0,17774.0,3701.0
3946,2019-10-24,303710.0,724917.0,1351266.0,25088.0,19926.0,41698.0,6233.0,17697.0,3363.0
3947,2019-10-25,328460.0,741655.0,1310615.0,24182.0,21599.0,51827.0,6777.0,18433.0,4105.0
3948,2019-10-26,305582.0,716822.0,1652283.0,22648.0,21967.0,61982.0,6237.0,20699.0,3711.0
3949,2019-10-27,256138.0,642955.0,1522867.0,22412.0,19294.0,52148.0,5815.0,36520.0,3844.0
3950,2019-10-28,309477.0,721335.0,1551070.0,25369.0,21196.0,50674.0,7125.0,16806.0,3954.0
3951,2019-10-29,307820.0,707622.0,1505895.0,28712.0,22325.0,49192.0,7211.0,40319.0,3758.0
3952,2019-10-30,314029.0,717618.0,1516545.0,48810.0,21126.0,49589.0,7037.0,26900.0,3750.0
3953,2019-10-31,293647.0,744118.0,1618969.0,35414.0,21294.0,47784.0,7821.0,22660.0,3790.0
3954,2019-11-01,316057.0,705011.0,1621997.0,28659.0,19902.0,42791.0,7454.0,22021.0,3518.0
3955,2019-11-02,284309.0,590976.0,1564627.0,28728.0,67142.0,36943.0,6460.0,21035.0,3282.0
3956,2019-11-03,294229.0,571113.0,1494046.0,26879.0,18128.0,39850.0,6744.0,18926.0,3164.0
3957,2019-11-04,310847.0,670783.0,1559211.0,29795.0,21222.0,41672.0,7299.0,18572.0,3655.0
3958,2019-11-05,332695.0,739254.0,1636982.0,26365.0,33013.0,45080.0,7318.0,18829.0,3556.0
3959,2019-11-06,314566.0,707733.0,1706137.0,26251.0,31179.0,41945.0,7732.0,18822.0,3415.0
3960,2019-11-07,324352.0,857371.0,1744783.0,23817.0,20340.0,40851.0,8945.0,18375.0,3545.0
3961,2019-11-08,311313.0,699138.0,1726303.0,25010.0,21741.0,42616.0,6816.0,21514.0,3423.0
3962,2019-11-09,306019.0,604007.0,1788241.0,25332.0,19529.0,36387.0,5715.0,24154.0,3181.0
3963,2019-11-10,299546.0,609364.0,1152643.0,24227.0,20027.0,41041.0,7547.0,20475.0,3407.0
3964,2019-11-11,326556.0,710155.0,954120.0,26661.0,19619.0,37841.0,8217.0,21663.0,3413.0
3965,2019-11-12,301247.0,708660.0,1125431.0,32745.0,21156.0,35532.0,8200.0,20723.0,3956.0
3966,2019-11-13,318810.0,713551.0,1049256.0,28650.0,20242.0,31477.0,8048.0,21229.0,3486.0
3967,2019-11-14,349854.0,679505.0,1088739.0,29015.0,23340.0,33498.0,7681.0,19587.0,3686.0
3968,2019-11-15,324987.0,683049.0,1275584.0,27442.0,28898.0,38013.0,7656.0,20057.0,3474.0
3969,2019-11-16,283320.0,596661.0,1211388.0,26372.0,22380.0,25841.0,5550.0,22939.0,3435.0
3970,2019-11-17,264216.0,600168.0,1126039.0,25013.0,19558.0,26732.0,5166.0,19217.0,3133.0
3971,2019-11-18,304531.0,734472.0,1201303.0,25727.0,34279.0,34641.0,6880.0,18465.0,3246.0
3972,2019-11-19,327483.0,735532.0,1191118.0,26454.0,22027.0,34388.0,7454.0,19102.0,3488.0
3973,2019-11-20,320944.0,689771.0,1665171.0,26315.0,21518.0,31498.0,7181.0,19266.0,3210.0
3974,2019-11-21,323817.0,762896.0,2268499.0,27842.0,22796.0,41460.0,6611.0,19349.0,3525.0
3975,2019-11-22,310407.0,794748.0,3531761.0,28170.0,23516.0,47889.0,7075.0,18893.0,3567.0
3976,2019-11-23,306251.0,631670.0,4048275.0,26461.0,21607.0,38930.0,4847.0,19866.0,3375.0
3977,2019-11-24,267237.0,596880.0,3414026.0,26209.0,20051.0,39912.0,5935.0,18779.0,3156.0
3978,2019-11-25,279345.0,762888.0,2585646.0,25837.0,22153.0,47795.0,8133.0,20542.0,4190.0
3979,2019-11-26,321188.0,679733.0,2958465.0,26365.0,21441.0,42750.0,7917.0,19148.0,3265.0
3980,2019-11-27,317458.0,674957.0,3213740.0,23427.0,22157.0,47830.0,9013.0,18322.0,3432.0
3981,2019-11-28,309460.0,623080.0,4524200.0,25938.0,22240.0,40753.0,7186.0,20895.0,3238.0
3982,2019-11-29,311154.0,670568.0,4470241.0,25081.0,22131.0,43683.0,6716.0,22856.0,3348.0
3983,2019-11-30,277332.0,584871.0,4378556.0,25507.0,22314.0,35075.0,5220.0,24365.0,3315.0
3984,2019-12-01,274482.0,615069.0,4100018.0,25774.0,21540.0,15960.0,4973.0,20791.0,3342.0
3985,2019-12-02,314585.0,681210.0,3748712.0,26243.0,20976.0,36087.0,6103.0,18640.0,3428.0
3986,2019-12-03,336354.0,610528.0,3329013.0,27221.0,22729.0,35773.0,8150.0,16844.0,3573.0
3987,2019-12-04,337117.0,661004.0,2694654.0,25926.0,21978.0,39178.0,8180.0,18382.0,3648.0
3988,2019-12-05,311323.0,617647.0,2104516.0,25833.0,21111.0,40472.0,7525.0,17385.0,3586.0
3989,2019-12-06,315241.0,573631.0,2145549.0,28693.0,22410.0,35745.0,5886.0,19809.0,3483.0
3990,2019-12-07,285129.0,488124.0,1725885.0,29186.0,21015.0,28354.0,5910.0,25240.0,4686.0
3991,2019-12-08,278705.0,440672.0,1533306.0,28833.0,19721.0,29491.0,5875.0,21091.0,3067.0
3992,2019-12-09,313481.0,635462.0,1388080.0,32239.0,23474.0,33763.0,7000.0,22169.0,3556.0
3993,2019-12-10,319916.0,631603.0,1307264.0,30031.0,22429.0,33115.0,6832.0,23121.0,3328.0
3994,2019-12-11,291116.0,625349.0,1214384.0,32515.0,21500.0,34114.0,6193.0,21053.0,3065.0
3995,2019-12-12,311662.0,635638.0,1134691.0,30950.0,22324.0,37071.0,8225.0,19105.0,4012.0
3996,2019-12-13,322736.0,621511.0,1084666.0,31279.0,22726.0,33647.0,7427.0,20789.0,4385.0
3997,2019-12-14,293345.0,551143.0,1265524.0,29556.0,21343.0,36499.0,6415.0,25002.0,3923.0
3998,2019-12-15,263317.0,526996.0,1507435.0,29560.0,20332.0,33067.0,6268.0,20560.0,3734.0
3999,2019-12-16,326928.0,634682.0,1976556.0,29643.0,22944.0,40949.0,8324.0,19462.0,4145.0
4000,2019-12-17,319113.0,646999.0,2252104.0,29325.0,23602.0,41083.0,7035.0,19416.0,4398.0
4001,2019-12-18,314115.0,663295.0,2391313.0,28568.0,22116.0,51085.0,6950.0,18442.0,4217.0
4002,2019-12-19,319398.0,620066.0,2094590.0,29947.0,22803.0,44044.0,7016.0,20778.0,4331.0
4003,2019-12-20,332501.0,614338.0,2061391.0,33148.0,23735.0,42439.0,7199.0,23205.0,3996.0
4004,2019-12-21,310942.0,545378.0,1720554.0,29889.0,22429.0,32197.0,6704.0,28134.0,4307.0
4005,2019-12-22,280901.0,529935.0,1238144.0,26195.0,20022.0,39025.0,6743.0,27806.0,3707.0
4006,2019-12-23,304702.0,631635.0,1547715.0,31933.0,22252.0,46286.0,7587.0,23909.0,4126.0
4007,2019-12-24,290311.0,602814.0,1630164.0,29650.0,17858.0,41848.0,6949.0,21973.0,4198.0
4008,2019-12-25,244538.0,565093.0,1493561.0,29677.0,19754.0,38190.0,6515.0,23139.0,4186.0
4009,2019-12-26,295896.0,586645.0,1365654.0,29438.0,25743.0,39405.0,6852.0,20814.0,3927.0
4010,2019-12-27,322059.0,579990.0,1062464.0,29635.0,25651.0,41926.0,8103.0,21668.0,3785.0
4011,2019-12-28,298138.0,516349.0,1147052.0,27409.0,22656.0,40535.0,7872.0,22658.0,3875.0
4012,2019-12-29,279770.0,480131.0,1188354.0,27795.0,20546.0,42280.0,8255.0,21540.0,3858.0
4013,2019-12-30,324331.0,584426.0,1140554.0,26736.0,21252.0,40159.0,7236.0,20413.0,3780.0
4014,2019-12-31,293302.0,554215.0,1068635.0,27754.0,19127.0,19593.0,6407.0,17663.0,3955.0
4015,2020-01-01,251561.0,466526.0,966483.0,28424.0,15266.0,14795.0,6495.0,20554.0,3534.0
4016,2020-01-02,295426.0,505639.0,946340.0,29685.0,31144.0,32400.0,8568.0,14706.0,4022.0
4017,2020-01-03,316348.0,581641.0,906016.0,30171.0,21256.0,50490.0,9970.0,18024.0,3924.0
4018,2020-01-04,287047.0,559074.0,1066546.0,30308.0,19141.0,36204.0,7707.0,21947.0,3806.0
4019,2020-01-05,287616.0,524664.0,1677839.0,31554.0,18806.0,51195.0,7177.0,21249.0,4358.0
4020,2020-01-06,299011.0,626525.0,2718592.0,32560.0,20221.0,57309.0,7530.0,17227.0,4350.0
4021,2020-01-07,343903.0,646478.0,2996525.0,30846.0,22192.0,52050.0,9059.0,17641.0,4421.0
4022,2020-01-08,317877.0,653759.0,1439675.0,30589.0,21734.0,50146.0,9018.0,117742.0,4240.0
4023,2020-01-09,321900.0,621399.0,1656530.0,32988.0,19374.0,41228.0,8093.0,18064.0,4084.0
4024,2020-01-10,330585.0,605095.0,1129579.0,33013.0,22369.0,49403.0,8497.0,22307.0,4127.0
4025,2020-01-11,308907.0,549612.0,836659.0,32465.0,20953.0,52121.0,8460.0,25763.0,4305.0
4026,2020-01-12,282985.0,523951.0,822417.0,33739.0,18332.0,45548.0,7807.0,20768.0,4031.0
4027,2020-01-13,291454.0,565389.0,822022.0,33635.0,18662.0,33810.0,8641.0,65144.0,4574.0
4028,2020-01-14,346808.0,671748.0,938725.0,33229.0,25122.0,63917.0,9229.0,22225.0,6075.0
4029,2020-01-15,332507.0,698399.0,962556.0,34931.0,24009.0,54379.0,9787.0,26879.0,7221.0
4030,2020-01-16,325788.0,693649.0,863197.0,34369.0,21473.0,45882.0,9474.0,21424.0,4978.0
4031,2020-01-17,323833.0,676556.0,930524.0,36249.0,25070.0,58236.0,8341.0,23747.0,6085.0
4032,2020-01-18,287105.0,628164.0,1065129.0,30955.0,22981.0,55508.0,7291.0,88491.0,5012.0
4033,2020-01-19,283810.0,615368.0,1008329.0,30677.0,22862.0,48329.0,7269.0,19298.0,4487.0
4034,2020-01-20,313509.0,599266.0,892857.0,32264.0,20802.0,37904.0,8674.0,38257.0,4444.0
