,Time,BTC_Sent_Coins_USD,ETH_Sent_Coins_USD,XRP_Sent_Coins_USD,DOGE_Sent_Coins_USD,LTC_Sent_Coins_USD,BCH_Sent_Coins_USD,XMR_Sent_Coins_USD,DASH_Sent_Coins_USD,ZEC_Sent_Coins_USD
2076,2016-03-23,709908420.0,6791986.0,,5216748.0,10520153.0,,,1582730.0,
2077,2016-03-24,819429184.0,10871283.0,,2665744.0,8768662.0,,,1221257.0,
2078,2016-03-25,756321517.0,5976700.0,,4868924.0,9508743.0,,,1455951.0,
2079,2016-03-26,543383944.0,3613820.0,,4364227.0,8591712.0,,,582529.0,
2080,2016-03-27,657345438.0,12535619.0,,3182432.0,8520224.0,,,1449552.0,
2081,2016-03-28,727727230.0,8877638.0,,6608807.0,18420663.0,,,1106334.0,
2082,2016-03-29,688532071.0,14942548.0,,8903920.0,10363229.0,,,665879.0,
2083,2016-03-30,681130814.0,16116775.0,,5786424.0,5342398.0,,,654251.0,
2084,2016-03-31,702849230.0,10557035.0,,3790724.0,6491113.0,,,870830.0,
2085,2016-04-01,745792573.0,4442095.0,,5287712.0,8385044.0,,,809513.0,
2086,2016-04-02,636174074.0,4308961.0,,4941030.0,6890891.0,,,504348.0,
2087,2016-04-03,564408947.0,2509895.0,,2378024.0,5013575.0,,,1162679.0,
2088,2016-04-04,698645900.0,4952825.0,,5703695.0,5363492.0,,,947143.0,
2089,2016-04-05,700577042.0,7384690.0,,6071579.0,9421034.0,,,1328381.0,
2090,2016-04-06,729003161.0,6235075.0,,15921188.0,8928861.0,,,592586.0,
2091,2016-04-07,825753776.0,7517412.0,,15435123.0,11637649.0,,,591453.0,
2092,2016-04-08,735260833.0,5431395.0,,4587632.0,7994977.0,,,420285.0,
2093,2016-04-09,677776060.0,12558510.0,,4056239.0,12834383.0,,,424298.0,
2094,2016-04-10,610270067.0,10179246.0,,4229382.0,8782840.0,,,610321.0,
2095,2016-04-11,659367895.0,5288219.0,,9202200.0,6478227.0,,,231532.0,
2096,2016-04-12,919964293.0,8583463.0,,13694830.0,8082072.0,,,466165.0,
2097,2016-04-13,952267040.0,8863891.0,,6179244.0,6644791.0,,,254126.0,
2098,2016-04-14,805869657.0,7905850.0,,8205944.0,5732712.0,,,290150.0,
2099,2016-04-15,884143010.0,4924922.0,,6987476.0,10528253.0,,,738423.0,
2100,2016-04-16,1040045939.0,3588713.0,,8912253.0,4729587.0,,,361368.0,
2101,2016-04-17,857769514.0,7626140.0,,13281903.0,3950348.0,,,294085.0,
2102,2016-04-18,840392929.0,5786431.0,,5367572.0,6379106.0,,,201268.0,
2103,2016-04-19,915868397.0,3692097.0,,5847266.0,7203933.0,,,439015.0,
2104,2016-04-20,964275768.0,5792383.0,,3981522.0,10810758.0,,,289507.0,
2105,2016-04-21,1130862864.0,4005124.0,,5988153.0,10769167.0,,,258621.0,
2106,2016-04-22,1047685287.0,6028601.0,,5830542.0,8738893.0,,,1491007.0,
2107,2016-04-23,857657973.0,8115953.0,,5305180.0,6262372.0,,,615699.0,
2108,2016-04-24,771265952.0,3068979.0,,5649835.0,43850457.0,,,346717.0,
2109,2016-04-25,1041375335.0,5555361.0,,10355459.0,63717327.0,,,478042.0,
2110,2016-04-26,1159092093.0,8511150.0,,7685943.0,78388960.0,,,501912.0,
2111,2016-04-27,1018777076.0,5941537.0,,3330366.0,49482257.0,,,403397.0,
2112,2016-04-28,1042424815.0,5776672.0,,5707661.0,83922790.0,,,308999.0,
2113,2016-04-29,942003650.0,4535664.0,,5118651.0,23423395.0,,,403926.0,
2114,2016-04-30,782214893.0,22365273.0,,5211888.0,17105131.0,,,318949.0,
2115,2016-05-01,772130419.0,15377382.0,,2991404.0,16562525.0,,,659126.0,
2116,2016-05-02,964214470.0,18372215.0,,2838075.0,16066369.0,,,413352.0,
2117,2016-05-03,908510479.0,13579741.0,,3139785.0,17933439.0,,,793331.0,
2118,2016-05-04,904027881.0,10493648.0,,4762871.0,12574168.0,,,484019.0,
2119,2016-05-05,880230655.0,10552199.0,,2877205.0,18212331.0,,,311040.0,
2120,2016-05-06,919355237.0,19820303.0,,3811964.0,17969319.0,,,357629.0,
2121,2016-05-07,800165284.0,14177462.0,,10596643.0,26975082.0,,,395021.0,
2122,2016-05-08,678869657.0,13220725.0,,6651913.0,9481104.0,,,223782.0,
2123,2016-05-09,800566319.0,19136488.0,,7914789.0,26661898.0,,,504816.0,
2124,2016-05-10,896691674.0,19288484.0,,5259420.0,30651590.0,,,227822.0,
2125,2016-05-11,1036210701.0,29567998.0,,9038749.0,25896162.0,,,451593.0,
2126,2016-05-12,946838203.0,33080816.0,,15744922.0,27581252.0,,,237461.0,
2127,2016-05-13,1038481806.0,85905937.0,,17028756.0,23927035.0,,,248506.0,
2128,2016-05-14,777516371.0,60287549.0,,5765644.0,29789381.0,,,513429.0,
2129,2016-05-15,848145394.0,15161844.0,,5347603.0,24178068.0,,,777491.0,
2130,2016-05-16,1079445374.0,15656991.0,,5509532.0,34897517.0,,,841210.0,
2131,2016-05-17,1048162645.0,15510590.0,,6836138.0,32771392.0,,,500195.0,
2132,2016-05-18,909649446.0,23622280.0,,6523180.0,22264131.0,,,816159.0,
2133,2016-05-19,952749618.0,37058161.0,,5952424.0,27060962.0,,,556654.0,
2134,2016-05-20,710545520.0,32438345.0,,5165581.0,23674300.0,,,1534312.0,
2135,2016-05-21,551523877.0,13588388.0,,5021915.0,15029444.0,,,1031462.0,
2136,2016-05-22,520670205.0,9444911.0,,6243185.0,19787735.0,,,541450.0,
2137,2016-05-23,717658537.0,17602748.0,,5676651.0,18192880.0,,,396475.0,
2138,2016-05-24,833836164.0,22921619.0,,7741573.0,17976887.0,,,676578.0,
2139,2016-05-25,1245321409.0,21290036.0,,8099524.0,26470012.0,,,365270.0,
2140,2016-05-26,1368033643.0,15944212.0,,17921369.0,33063952.0,,,546140.0,
2141,2016-05-27,1724155190.0,29573517.0,,23834735.0,108741901.0,,,1450799.0,
2142,2016-05-28,1594980088.0,25092657.0,,16337449.0,68714216.0,,,1664039.0,
2143,2016-05-29,1090226164.0,12122160.0,,12085798.0,44666705.0,,,778712.0,
2144,2016-05-30,904588186.0,12599505.0,,7038496.0,68972233.0,,,455958.0,
2145,2016-05-31,1116769826.0,13544461.0,,5658781.0,81737375.0,,,1043373.0,
2146,2016-06-01,929754823.0,10938509.0,,9371840.0,44218756.0,,,515212.0,
2147,2016-06-02,998839950.0,6903093.0,,5546096.0,21086353.0,,,449777.0,
2148,2016-06-03,822002409.0,8543326.0,,7069214.0,23045230.0,,,587739.0,
2149,2016-06-04,659106024.0,6339604.0,,4886705.0,19921519.0,,,681953.0,
2150,2016-06-05,810825694.0,6245415.0,,6489705.0,18504479.0,,,760539.0,
2151,2016-06-06,907538925.0,6646107.0,,8381655.0,21234420.0,,,1116446.0,
2152,2016-06-07,988193343.0,14047226.0,,3956911.0,27234905.0,,,458839.0,
2153,2016-06-08,951443438.0,31136611.0,,4853202.0,19937790.0,,,472599.0,
2154,2016-06-09,987039082.0,6643458.0,,7404294.0,19706515.0,,,651678.0,
2155,2016-06-10,1103171341.0,12578638.0,,5032143.0,28868378.0,,,1208194.0,
2156,2016-06-11,913061730.0,7274184.0,,5639995.0,27191753.0,,,1307669.0,
2157,2016-06-12,1550049716.0,16143119.0,,6706452.0,64019480.0,,,2013798.0,
2158,2016-06-13,1569593051.0,19593784.0,,6282841.0,40419933.0,,,1970262.0,
2159,2016-06-14,1325293748.0,25689352.0,,22896813.0,47776630.0,,,1101869.0,
2160,2016-06-15,1277023446.0,16819918.0,,21635558.0,31534789.0,,,1340847.0,
2161,2016-06-16,1614440592.0,28847993.0,,14407644.0,49200196.0,,,4711742.0,
2162,2016-06-17,1605289556.0,72877236.0,,9263512.0,127666077.0,,,1534511.0,
2163,2016-06-18,1360150778.0,66188322.0,,16888564.0,50939955.0,,,1451590.0,
2164,2016-06-19,1189229337.0,22093268.0,,12447106.0,21217624.0,,,2254676.0,
2165,2016-06-20,1522315501.0,30635007.0,,8885951.0,31891739.0,,,1141436.0,
2166,2016-06-21,1548114419.0,21374632.0,,9268725.0,45198762.0,,,1493548.0,
2167,2016-06-22,1425769047.0,29271071.0,,5361288.0,54817273.0,,,1818625.0,
2168,2016-06-23,1537726813.0,23102896.0,,6032638.0,58510358.0,,,908056.0,
2169,2016-06-24,1533267389.0,15559451.0,,5237083.0,56043687.0,,,896975.0,
2170,2016-06-25,1072219711.0,17813419.0,,4532454.0,37494226.0,,,728583.0,
2171,2016-06-26,859651597.0,8665947.0,,4579422.0,35990747.0,,,1707852.0,
2172,2016-06-27,1035725984.0,9044677.0,,2323619.0,30361190.0,,,835109.0,
2173,2016-06-28,932141489.0,20405642.0,,5339022.0,36243175.0,,,509195.0,
2174,2016-06-29,877645426.0,15402527.0,,8641503.0,24047093.0,,,322822.0,
2175,2016-06-30,995713523.0,10801247.0,,7449872.0,24671159.0,,,711185.0,
2176,2016-07-01,1061218002.0,10427823.0,,6199078.0,35631522.0,,,1443639.0,
2177,2016-07-02,1009740048.0,5549730.0,,3309088.0,38418013.0,,,552138.0,
2178,2016-07-03,875462436.0,6095662.0,,4169046.0,66739656.0,,,622587.0,
2179,2016-07-04,1242596531.0,13501633.0,,4618717.0,47066548.0,,,1279076.0,
2180,2016-07-05,1052637721.0,37645965.0,,5652458.0,46789242.0,,,1680734.0,
2181,2016-07-06,978686263.0,11222910.0,,6119751.0,40097161.0,,,1249881.0,
2182,2016-07-07,1391821840.0,9901211.0,,3767111.0,48819439.0,,,1380091.0,
2183,2016-07-08,1037900194.0,7196201.0,,4098376.0,36774421.0,,,592921.0,
2184,2016-07-09,870245397.0,6481576.0,,3469575.0,34584574.0,,,265163.0,
2185,2016-07-10,697759476.0,7210233.0,,4352682.0,31191885.0,,,849914.0,
2186,2016-07-11,939261682.0,8510454.0,,4694306.0,28864858.0,,,1108798.0,
2187,2016-07-12,1021453097.0,9103053.0,,5709842.0,37687348.0,,,804798.0,
2188,2016-07-13,935077735.0,9829372.0,,3532599.0,27439482.0,,,552359.0,
2189,2016-07-14,829926530.0,10279154.0,,3527533.0,32156788.0,,,566836.0,
2190,2016-07-15,1428560625.0,46446051.0,,2153413.0,20690766.0,,,486458.0,
2191,2016-07-16,862870923.0,9188474.0,,1374890.0,22433007.0,,,698714.0,
2192,2016-07-17,1031829938.0,8611782.0,,3093988.0,29067479.0,,,914476.0,
2193,2016-07-18,949529710.0,32395600.0,,4387386.0,22787817.0,,,476936.0,
2194,2016-07-19,982620651.0,109860926.0,,8051968.0,31835943.0,,,682779.0,
2195,2016-07-20,994832093.0,169755092.0,,5338032.0,29699810.0,,,391115.0,
2196,2016-07-21,934640906.0,21800549.0,,6377524.0,26309602.0,,,630793.0,
2197,2016-07-22,985765634.0,40936850.0,,5316184.0,29198055.0,,,920865.0,
2198,2016-07-23,735476332.0,37917462.0,,9512641.0,21052487.0,,,735096.0,
2199,2016-07-24,901069996.0,171387385.0,,6023918.0,37635747.0,,,667863.0,
2200,2016-07-25,782737114.0,130660273.0,,4699884.0,25330381.0,,,677340.0,
2201,2016-07-26,1081556485.0,266822152.0,,3617457.0,39935776.0,,,1005987.0,
2202,2016-07-27,1156462939.0,157566739.0,,2815804.0,29471137.0,,,1568131.0,
2203,2016-07-28,1065131519.0,97214542.0,,1295611.0,19231278.0,,,2256923.0,
2204,2016-07-29,959699567.0,67720705.0,,1402493.0,26078590.0,,,925132.0,
2205,2016-07-30,539162962.0,47610616.0,,2128342.0,24970416.0,,,950964.0,
2206,2016-07-31,774259277.0,44047258.0,,859612.0,23217757.0,,,1173084.0,
2207,2016-08-01,738715349.0,63005838.0,,1315635.0,42535012.0,,,3395174.0,
2208,2016-08-02,1511811162.0,103575511.0,,1634266.0,53294042.0,,,2047704.0,
2209,2016-08-03,838752182.0,83965219.0,,1569853.0,40623736.0,,,1535975.0,
2210,2016-08-04,1222587226.0,39435122.0,,1851255.0,32766426.0,,,1018667.0,
2211,2016-08-05,946683575.0,45865582.0,,1150515.0,31670912.0,,,816321.0,
2212,2016-08-06,559429850.0,19385307.0,,1575157.0,23349655.0,,,1379679.0,
2213,2016-08-07,607206279.0,22887341.0,,12256463.0,35705757.0,,,1719325.0,
2214,2016-08-08,656253005.0,23302297.0,,1349342.0,13484815.0,,,748461.0,
2215,2016-08-09,920698003.0,36965724.0,,1627928.0,14187157.0,,,1173098.0,
2216,2016-08-10,910509059.0,58708375.0,,1815109.0,15713710.0,,,1567551.0,
2217,2016-08-11,784485327.0,46109267.0,,1262762.0,23552218.0,,,2154168.0,
2218,2016-08-12,828930539.0,27109625.0,,2493006.0,15517154.0,,,2740351.0,
2219,2016-08-13,608757705.0,23293565.0,,2042654.0,22726321.0,,,2480909.0,
2220,2016-08-14,578163806.0,18446432.0,,2204520.0,12748369.0,,,4547116.0,
2221,2016-08-15,853818491.0,15998439.0,,2031721.0,21266137.0,,,2403161.0,
2222,2016-08-16,1048494190.0,10400560.0,,4331875.0,21992125.0,,,1546522.0,
2223,2016-08-17,807356243.0,19379498.0,,2346435.0,21698489.0,,,1324688.0,
2224,2016-08-18,972277893.0,12889345.0,,1520259.0,13847494.0,,,2136388.0,
2225,2016-08-19,856252373.0,11021085.0,,1470073.0,10638054.0,,,3271708.0,
2226,2016-08-20,911496553.0,17185955.0,,1507814.0,10432976.0,,,2152228.0,
2227,2016-08-21,556537103.0,39377810.0,,1513527.0,10942490.0,,,1110080.0,
2228,2016-08-22,947533423.0,25026031.0,,1912737.0,15233520.0,,,2166689.0,
2229,2016-08-23,1010822720.0,49607682.0,,2600939.0,50332565.0,,,1371613.0,
2230,2016-08-24,1043118540.0,11058422.0,,1539996.0,29895339.0,,,1437334.0,
2231,2016-08-25,990564004.0,10334627.0,,1513157.0,29274860.0,,,1543500.0,
2232,2016-08-26,989798943.0,22134173.0,,998200.0,20459250.0,,,1185592.0,
2233,2016-08-27,676892144.0,10813546.0,,1184356.0,14850042.0,,,2249210.0,
2234,2016-08-28,567836438.0,9163032.0,,808569.0,16655713.0,,,1291602.0,
2235,2016-08-29,744219660.0,13071635.0,,906062.0,17816281.0,,,2229327.0,
2236,2016-08-30,744202679.0,9534986.0,,671342.0,18025905.0,,,1550481.0,
2237,2016-08-31,795092143.0,12389939.0,,432023.0,18412856.0,,,1337194.0,
2238,2016-09-01,753339996.0,24107962.0,,811014.0,19889495.0,,,1580212.0,
2239,2016-09-02,673237407.0,21168380.0,,804250.0,17527612.0,,,1721401.0,
2240,2016-09-03,632951393.0,14887316.0,,912515.0,15639681.0,,,3065148.0,
2241,2016-09-04,468967340.0,17312833.0,,933986.0,25420390.0,,,1017151.0,
2242,2016-09-05,805004180.0,9511360.0,,1220145.0,17633306.0,,,603928.0,
2243,2016-09-06,738757000.0,11190326.0,,1672838.0,22883481.0,,,931109.0,
2244,2016-09-07,727500461.0,10213342.0,,1889807.0,11900014.0,,,755667.0,
2245,2016-09-08,753060027.0,17366229.0,,1683673.0,13773032.0,,,635614.0,
2246,2016-09-09,836357374.0,8020233.0,,1798210.0,10141094.0,,,466071.0,
2247,2016-09-10,619072985.0,7811560.0,,1193261.0,7265685.0,,,921911.0,
2248,2016-09-11,600767188.0,10043099.0,,1901345.0,11460889.0,,,820117.0,
2249,2016-09-12,746671579.0,10949274.0,,1206641.0,14632595.0,,,787386.0,
2250,2016-09-13,793125942.0,11481561.0,,1002493.0,14387499.0,,,711982.0,
2251,2016-09-14,730269493.0,8986298.0,,1676630.0,10388716.0,,,799585.0,
2252,2016-09-15,630192888.0,7407832.0,,2048055.0,7337939.0,,,628336.0,
2253,2016-09-16,865309237.0,27709767.0,,3433559.0,7934175.0,,,563316.0,
2254,2016-09-17,514858612.0,10088486.0,,1821711.0,6126150.0,,,730760.0,
2255,2016-09-18,540534247.0,20011694.0,,1107900.0,6921977.0,,,307852.0,
2256,2016-09-19,676892913.0,11881718.0,,1390665.0,8289707.0,,,541960.0,
2257,2016-09-20,941086652.0,50437601.0,,1483085.0,4926276.0,,,431620.0,
2258,2016-09-21,779154732.0,55817461.0,,2003873.0,11653766.0,,,733727.0,
2259,2016-09-22,969941995.0,24764817.0,,1627985.0,7387471.0,,,527509.0,
2260,2016-09-23,851974361.0,27226116.0,,2785689.0,5919303.0,,,603281.0,
2261,2016-09-24,614479581.0,17441920.0,,1413773.0,5175728.0,,,441547.0,
2262,2016-09-25,770114041.0,32306016.0,,1481723.0,6918106.0,,,566852.0,
2263,2016-09-26,1120833947.0,18726321.0,,1845653.0,9997313.0,,,389823.0,
2264,2016-09-27,728148064.0,14779949.0,,1890861.0,11202323.0,,,738020.0,
2265,2016-09-28,1247648373.0,33066490.0,,1794682.0,6823824.0,,,979223.0,
2266,2016-09-29,816374887.0,27728307.0,,1406832.0,6195710.0,,,1333160.0,
2267,2016-09-30,1184226715.0,12018828.0,,3810945.0,8858925.0,,,1523833.0,
2268,2016-10-01,721976249.0,10807070.0,,1675836.0,6856297.0,,,1234387.0,
2269,2016-10-02,579365333.0,23706250.0,,1855882.0,5444147.0,,,527917.0,
2270,2016-10-03,977805172.0,8085372.0,,1735837.0,6173375.0,,,916978.0,
2271,2016-10-04,899836266.0,9385913.0,,1918929.0,5391355.0,,,647758.0,
2272,2016-10-05,1023325740.0,13738100.0,,1081065.0,8116286.0,,,579861.0,
2273,2016-10-06,1107313940.0,11996092.0,,1374716.0,5524925.0,,,594962.0,
2274,2016-10-07,1100552857.0,11876992.0,,1240141.0,6552715.0,,,780652.0,
2275,2016-10-08,1177819518.0,12896895.0,,2077190.0,7719998.0,,,704197.0,
2276,2016-10-09,1480926401.0,31552248.0,,1472029.0,7455213.0,,,571874.0,
2277,2016-10-10,1308669749.0,30548670.0,,1107762.0,8736724.0,,,945358.0,
2278,2016-10-11,1435311807.0,27443774.0,,2584897.0,12474807.0,,,702032.0,
2279,2016-10-12,1434435766.0,31063809.0,,1748935.0,9455014.0,,,516135.0,
2280,2016-10-13,731122401.0,12167141.0,,1245173.0,13590365.0,,,767839.0,
2281,2016-10-14,1110253819.0,31430055.0,,1528340.0,14816781.0,,,771181.0,
2282,2016-10-15,1897738650.0,13751868.0,,1334567.0,8101084.0,,,793860.0,
2283,2016-10-16,1348522139.0,19089138.0,,1937698.0,8111084.0,,,817060.0,
2284,2016-10-17,968814765.0,21827353.0,,2447964.0,8518725.0,,,566479.0,
2285,2016-10-18,1317774887.0,35647019.0,,1650590.0,10548088.0,,,743069.0,
2286,2016-10-19,1052670107.0,12997307.0,,2026191.0,8694166.0,,,941172.0,
2287,2016-10-20,1328602240.0,8775562.0,,2064037.0,8375236.0,,,890183.0,
2288,2016-10-21,1821651461.0,7476388.0,,1022574.0,10609353.0,,,885470.0,
2289,2016-10-22,670073577.0,6048760.0,,1184601.0,18993046.0,,,574664.0,
2290,2016-10-23,1048223561.0,5188022.0,,1757321.0,17801214.0,,,664604.0,
2291,2016-10-24,2184800552.0,7783147.0,,1057088.0,12262716.0,,,830799.0,
2292,2016-10-25,1828519845.0,12732586.0,,1460021.0,10656908.0,,,816949.0,
2293,2016-10-26,1264772009.0,10717495.0,,2068779.0,11079635.0,,,1339989.0,
2294,2016-10-27,2131075654.0,10562805.0,,1737274.0,9953697.0,,,933205.0,
2295,2016-10-28,848933742.0,17326008.0,,1464104.0,13784474.0,,,887524.0,7235622.0
2296,2016-10-29,871797833.0,19892306.0,,7985436.0,20618440.0,,,740444.0,9734413.0
2297,2016-10-30,802744505.0,25825159.0,,1672936.0,13466433.0,,,540519.0,3821783.0
2298,2016-10-31,1040620958.0,13840450.0,,2255306.0,11268696.0,,,936117.0,6034369.0
2299,2016-11-01,1106760121.0,30847584.0,,1730902.0,18275763.0,,,3414320.0,10237835.0
2300,2016-11-02,3228852258.0,46879217.0,,1100179.0,13706058.0,,,485132.0,8452532.0
2301,2016-11-03,4626841545.0,108484003.0,,981300.0,30421801.0,,,849797.0,9080384.0
2302,2016-11-04,3837164588.0,13128506.0,,781947.0,12241824.0,,,526286.0,5573070.0
2303,2016-11-05,3884932334.0,9551384.0,,759335.0,10090456.0,,,366100.0,1872165.0
2304,2016-11-06,3559061340.0,5653185.0,,610870.0,9406639.0,,,792315.0,1434503.0
2305,2016-11-07,2863038749.0,6975786.0,,8776618.0,12005013.0,,,830327.0,2623724.0
2306,2016-11-08,2205399643.0,7316250.0,,1868895.0,5501670.0,,,1088536.0,928618.0
2307,2016-11-09,1698112788.0,21573593.0,,1827555.0,7899121.0,,,699716.0,1515472.0
2308,2016-11-10,1089350023.0,10783372.0,,1544807.0,10006292.0,,,763199.0,1404275.0
2309,2016-11-11,810783233.0,39112628.0,,922306.0,5292272.0,,,1006168.0,963225.0
2310,2016-11-12,563934215.0,12563416.0,,926020.0,10172588.0,,,783544.0,898489.0
2311,2016-11-13,622730749.0,12749185.0,,1075738.0,23705848.0,,,648049.0,758101.0
2312,2016-11-14,835946349.0,5349189.0,,1707556.0,12151585.0,,,766570.0,841271.0
2313,2016-11-15,1034687813.0,10398878.0,,1346159.0,17913462.0,,,492870.0,720840.0
2314,2016-11-16,1174535047.0,10975056.0,,1246322.0,22160493.0,,,472993.0,949717.0
2315,2016-11-17,963341912.0,32028368.0,,1366445.0,17631692.0,,,391165.0,862311.0
2316,2016-11-18,891178540.0,10463829.0,,1345656.0,12687717.0,,,2625976.0,854855.0
2317,2016-11-19,710239653.0,8271309.0,,1149524.0,9741736.0,,,604646.0,654195.0
2318,2016-11-20,718505388.0,6117340.0,,1421685.0,14278171.0,,,495533.0,579174.0
2319,2016-11-21,962120473.0,6325051.0,,1424278.0,13536803.0,,,396892.0,427373.0
2320,2016-11-22,1014063532.0,25563390.0,,1693602.0,21161572.0,,,582356.0,490730.0
2321,2016-11-23,1061545675.0,23914882.0,,1406846.0,12645658.0,,,568212.0,713745.0
2322,2016-11-24,1187915422.0,7961874.0,,1208343.0,13299448.0,,,744985.0,880466.0
2323,2016-11-25,919676834.0,14250244.0,,1125562.0,11087667.0,,,742067.0,1290521.0
2324,2016-11-26,701778307.0,6564306.0,,1372552.0,8060835.0,,,604634.0,816305.0
2325,2016-11-27,543179077.0,6462515.0,,900872.0,8181237.0,,,693931.0,777510.0
2326,2016-11-28,849370431.0,7003693.0,,1816636.0,8173216.0,,,511095.0,690450.0
2327,2016-11-29,869780745.0,10818136.0,,835647.0,9746972.0,,,309885.0,821752.0
2328,2016-11-30,858133422.0,9968063.0,,787946.0,9804141.0,,,709620.0,774174.0
2329,2016-12-01,919443425.0,8786128.0,,1193926.0,8495171.0,,,923944.0,861355.0
2330,2016-12-02,1202528651.0,26354356.0,,1223959.0,9713941.0,,,400423.0,907826.0
2331,2016-12-03,706887564.0,37971262.0,,1446465.0,9409876.0,,,398952.0,736641.0
2332,2016-12-04,580396311.0,12959522.0,,1173621.0,7410256.0,,,406092.0,663943.0
2333,2016-12-05,1119600647.0,26323301.0,,1687051.0,40173370.0,,,918026.0,1152936.0
2334,2016-12-06,1072859138.0,42732072.0,,862372.0,19034368.0,,,561072.0,828422.0
2335,2016-12-07,981214929.0,18916283.0,,1046111.0,11275465.0,,,367935.0,637900.0
2336,2016-12-08,905132564.0,21230619.0,,1423805.0,14725881.0,,,402285.0,602837.0
2337,2016-12-09,944138969.0,21095479.0,,1007422.0,10310224.0,,,312248.0,550584.0
2338,2016-12-10,732875651.0,11693671.0,,1670240.0,12838189.0,,,257710.0,503412.0
2339,2016-12-11,634088813.0,15911150.0,,1690162.0,9594488.0,,,639375.0,780117.0
2340,2016-12-12,991127795.0,8861402.0,,1281474.0,7636287.0,,,515381.0,577434.0
2341,2016-12-13,986980635.0,9277938.0,,1618220.0,6989536.0,,,4594792.0,604383.0
2342,2016-12-14,1090672647.0,8807862.0,,1100855.0,9900084.0,,,483554.0,1317522.0
2343,2016-12-15,1373876558.0,16878077.0,,1568578.0,12076627.0,,,480019.0,685464.0
2344,2016-12-16,1262955098.0,11091020.0,,1745298.0,10593979.0,,,481888.0,530848.0
2345,2016-12-17,834100450.0,23686966.0,,2429421.0,10591282.0,,,496335.0,531686.0
2346,2016-12-18,848359204.0,16903809.0,,1397224.0,13991906.0,,,570243.0,495764.0
2347,2016-12-19,1012685303.0,10663300.0,,2649674.0,10565253.0,,,902705.0,730884.0
2348,2016-12-20,1133501364.0,10585535.0,,1049179.0,10047873.0,,,1210320.0,830856.0
2349,2016-12-21,1986174430.0,16060392.0,,950710.0,12391409.0,,,899255.0,869374.0
2350,2016-12-22,1461659598.0,25346740.0,,1102582.0,21035015.0,,,820451.0,866901.0
2351,2016-12-23,1722688843.0,45807681.0,,951994.0,41516313.0,,,579321.0,1007167.0
2352,2016-12-24,981257022.0,17030958.0,,1539035.0,50809554.0,,,692497.0,644616.0
2353,2016-12-25,717317516.0,7622234.0,,1496685.0,38114605.0,,,626531.0,567193.0
2354,2016-12-26,1007926551.0,5993107.0,,2029190.0,37073102.0,,,575148.0,550261.0
2355,2016-12-27,1170414028.0,10142783.0,,996408.0,21507228.0,,,750362.0,964638.0
2356,2016-12-28,1278359909.0,20836161.0,,1302056.0,41411010.0,,,1166442.0,1368716.0
2357,2016-12-29,1289635710.0,37168210.0,,1402621.0,23003009.0,,,515421.0,679967.0
2358,2016-12-30,1490135455.0,26999205.0,,1007092.0,48656756.0,,,865921.0,1511154.0
2359,2016-12-31,947360373.0,50848828.0,,1193265.0,24264028.0,,,439600.0,678161.0
2360,2017-01-01,819640395.0,14974010.0,,1180518.0,19543879.0,,,657390.0,625746.0
2361,2017-01-02,1198701562.0,23378127.0,,999003.0,42184553.0,,,1131703.0,620342.0
2362,2017-01-03,1589854908.0,44648459.0,,1084446.0,26479114.0,,,1096593.0,2721994.0
2363,2017-01-04,1865216888.0,82102331.0,,2464974.0,52193512.0,,,2776219.0,1080431.0
2364,2017-01-05,2289995037.0,84707366.0,,2108432.0,59965461.0,,,2072291.0,1172618.0
2365,2017-01-06,1694100500.0,74238324.0,,1511337.0,36608149.0,,,3098018.0,913195.0
2366,2017-01-07,1190388810.0,43037241.0,,1622446.0,25777390.0,,,799084.0,1098839.0
2367,2017-01-08,800167027.0,24986593.0,,1313826.0,20646141.0,,,707116.0,1713087.0
2368,2017-01-09,1281372176.0,46010639.0,,1618676.0,23730059.0,,,782439.0,1264952.0
2369,2017-01-10,1325642617.0,47725554.0,,1340200.0,38724741.0,,,566422.0,594392.0
2370,2017-01-11,2778096735.0,46318155.0,,5139763.0,57017432.0,,,1019626.0,801404.0
2371,2017-01-12,1728399561.0,43254375.0,,3351466.0,31452697.0,,,1313892.0,939155.0
2372,2017-01-13,1390057677.0,23913392.0,,3952727.0,22148842.0,,,874949.0,862512.0
2373,2017-01-14,717318096.0,9009453.0,,2471754.0,13975946.0,,,977755.0,603530.0
2374,2017-01-15,774634485.0,5692781.0,,2447493.0,10623867.0,,,1155131.0,906841.0
2375,2017-01-16,1066116523.0,7727945.0,,1550146.0,13246651.0,,,1681066.0,841191.0
2376,2017-01-17,1302808661.0,15536456.0,,1471183.0,19514270.0,,,1871561.0,1134084.0
2377,2017-01-18,1114725580.0,8883453.0,,1166781.0,42631395.0,,,1056280.0,1505144.0
2378,2017-01-19,1035302176.0,10257475.0,,927668.0,9649141.0,,,2789888.0,2018242.0
2379,2017-01-20,1036191615.0,28365899.0,,923451.0,29822903.0,,,2285666.0,1031531.0
2380,2017-01-21,812692436.0,10131579.0,,808911.0,16924227.0,,,1360852.0,1180793.0
2381,2017-01-22,738436762.0,10555028.0,,577366.0,29916979.0,,,1040785.0,785736.0
2382,2017-01-23,997292234.0,9435227.0,,1113105.0,19308844.0,,,1253401.0,2455477.0
2383,2017-01-24,1189700728.0,8363837.0,,1334302.0,11287600.0,,,4548204.0,1293382.0
