,Time,BTC_Mining_Profitability,ETH_Mining_Profitability,XRP_Mining_Profitability,DOGE_Mining_Profitability,LTC_Mining_Profitability,BCH_Mining_Profitability,XMR_Mining_Profitability,DASH_Mining_Profitability,ZEC_Mining_Profitability
3420,2019-11-27,1.51e-10,1.06e-05,,2.23e-07,1.87e-06,1.48e-10,0.276,9.56e-09,0.0483
3421,2019-11-28,1.54e-10,1.08e-05,,2.19e-07,2.09e-06,1.63e-10,0.286,9.99e-09,0.0475
3422,2019-11-29,1.42e-10,1.08e-05,,2.15e-07,2.15e-06,1.58e-10,0.282,1.1e-08,0.048
3423,2019-11-30,1.39e-10,1.07e-05,,2.42e-07,2.05e-06,1.63e-10,0.297,1.13e-08,0.0479
3424,2019-12-01,1.56e-10,1.06e-05,,2.18e-07,2.18e-06,1.47e-10,0.156,9.93e-09,0.0475
3425,2019-12-02,1.42e-10,1.05e-05,,2.17e-07,2.18e-06,1.34e-10,0.113,1.08e-08,0.046
3426,2019-12-03,1.56e-10,1.03e-05,,2e-07,2.17e-06,1.48e-10,0.112,1.04e-08,0.0476
3427,2019-12-04,1.49e-10,1.03e-05,,2.07e-07,2.11e-06,1.57e-10,0.101,1.16e-08,0.0429
3428,2019-12-05,1.32e-10,1.05e-05,,2.22e-07,1.89e-06,1.47e-10,0.0983,1.1e-08,0.0453
3429,2019-12-06,1.5e-10,1.06e-05,,2.14e-07,2.15e-06,1.66e-10,0.107,9.93e-09,0.0469
3430,2019-12-07,1.54e-10,1.03e-05,,2.11e-07,2.01e-06,1.53e-10,0.0929,9.97e-09,0.0496
3431,2019-12-08,1.38e-10,1.06e-05,,2.09e-07,2.1e-06,1.55e-10,0.0927,1e-08,0.0453
3432,2019-12-09,1.46e-10,1.06e-05,,2.29e-07,1.88e-06,1.4e-10,0.0967,1.04e-08,0.0474
3433,2019-12-10,1.51e-10,1.02e-05,,2.27e-07,2.14e-06,1.5e-10,0.0976,9.3e-09,0.0483
3434,2019-12-11,1.38e-10,1.03e-05,,2.37e-07,1.83e-06,1.43e-10,0.0901,9.37e-09,0.0476
3435,2019-12-12,1.33e-10,1.02e-05,,2.51e-07,2.07e-06,1.48e-10,0.0903,9.24e-09,0.0482
3436,2019-12-13,1.53e-10,9.83e-06,,2.51e-07,2.13e-06,1.45e-10,0.0916,9.56e-09,0.0489
3437,2019-12-14,1.39e-10,8.97e-06,,2.38e-07,2.15e-06,1.44e-10,0.0842,8.51e-09,0.0503
3438,2019-12-15,1.33e-10,9.04e-06,,2.3e-07,2.19e-06,1.37e-10,0.0835,9.58e-09,0.0496
3439,2019-12-16,1.55e-10,9.04e-06,,2.47e-07,2.15e-06,1.46e-10,0.0737,9.4e-09,0.0461
3440,2019-12-17,1.26e-10,8.81e-06,,2.36e-07,1.97e-06,1.4e-10,0.0735,8.84e-09,0.0466
3441,2019-12-18,1.33e-10,8.74e-06,,2.53e-07,2.07e-06,1.34e-10,0.071,8.43e-09,0.0471
3442,2019-12-19,1.49e-10,8.83e-06,,2.53e-07,2.11e-06,1.5e-10,0.0665,9.19e-09,0.0431
3443,2019-12-20,1.44e-10,9.11e-06,,2.39e-07,2.07e-06,1.42e-10,0.0748,7.92e-09,0.0426
3444,2019-12-21,1.46e-10,8.92e-06,,2.19e-07,2.24e-06,1.4e-10,0.0704,8.58e-09,0.0422
3445,2019-12-22,1.38e-10,9.02e-06,,2.07e-07,2.13e-06,1.23e-10,0.0754,9.23e-09,0.0441
3446,2019-12-23,1.33e-10,9.24e-06,,2.1e-07,2.09e-06,1.54e-10,0.0733,9.43e-09,0.0451
3447,2019-12-24,1.42e-10,9.06e-06,,2.13e-07,2.07e-06,1.53e-10,0.0739,9.3e-09,0.0414
3448,2019-12-25,1.37e-10,8.98e-06,,2.15e-07,2.02e-06,1.48e-10,0.0705,9.18e-09,0.0423
3449,2019-12-26,1.61e-10,9.08e-06,,2.24e-07,2.08e-06,1.44e-10,0.0723,8.4e-09,0.0428
3450,2019-12-27,1.37e-10,9.01e-06,,2.13e-07,1.93e-06,1.48e-10,0.0706,7.85e-09,0.041
3451,2019-12-28,1.45e-10,8.97e-06,,2.14e-07,2.19e-06,1.42e-10,0.0657,8.18e-09,0.0423
3452,2019-12-29,1.44e-10,9.1e-06,,1.92e-07,2.22e-06,1.55e-10,0.0687,8.04e-09,0.042
3453,2019-12-30,1.52e-10,9.34e-06,,2.12e-07,1.93e-06,1.51e-10,0.0643,7.8e-09,0.0414
3454,2019-12-31,1.35e-10,9.27e-06,,2.16e-07,2e-06,1.23e-10,0.0588,7.88e-09,0.0399
3455,2020-01-01,1.54e-10,9.45e-06,,2.16e-07,2.17e-06,1.51e-10,0.0641,7.68e-09,0.0395
3456,2020-01-02,1.11e-10,1.02e-05,,2.63e-07,1.84e-06,1.22e-10,0.064,8.11e-09,0.0407
3457,2020-01-03,1.44e-10,1.17e-05,,2.63e-07,2.11e-06,1.39e-10,0.0656,7.94e-09,0.0379
3458,2020-01-04,1.43e-10,1.14e-05,,2.73e-07,2.18e-06,1.36e-10,0.0686,8.9e-09,0.0423
3459,2020-01-05,1.31e-10,1.18e-05,,2.86e-07,2.15e-06,1.42e-10,0.0701,9.05e-09,0.043
3460,2020-01-06,1.25e-10,1.23e-05,,2.6e-07,2.27e-06,1.44e-10,0.0774,9.45e-09,0.0446
3461,2020-01-07,1.68e-10,1.2e-05,,2.37e-07,2.31e-06,1.56e-10,0.0727,1.01e-08,0.0469
3462,2020-01-08,1.3e-10,1.23e-05,,2.41e-07,2.24e-06,1.67e-10,0.0751,1.02e-08,0.0469
3463,2020-01-09,1.58e-10,1.22e-05,,2.26e-07,1.93e-06,1.56e-10,0.0758,9.63e-09,0.0411
3464,2020-01-10,1.41e-10,1.19e-05,,2.35e-07,2.01e-06,1.54e-10,0.0799,8.53e-09,0.0441
3465,2020-01-11,1.56e-10,1.21e-05,,2.42e-07,2.25e-06,1.51e-10,0.0805,1.09e-08,0.0503
3466,2020-01-12,1.4e-10,1.22e-05,,2.47e-07,2.37e-06,1.6e-10,0.0757,1.2e-08,0.0478
3467,2020-01-13,1.4e-10,1.22e-05,,2.71e-07,2.1e-06,1.39e-10,0.0747,1.52e-08,0.0502
3468,2020-01-14,1.69e-10,1.33e-05,,2.63e-07,2.51e-06,1.8e-10,0.0787,1.68e-08,0.0588
3469,2020-01-15,1.49e-10,1.38e-05,,2.43e-07,2.66e-06,1.45e-10,0.0875,2.11e-08,0.0687
3470,2020-01-16,1.63e-10,1.37e-05,,2.23e-07,2.44e-06,1.6e-10,0.0884,2.18e-08,0.0673
3471,2020-01-17,1.41e-10,1.43e-05,,2.38e-07,2.58e-06,1.57e-10,0.089,1.89e-08,0.0694
3472,2020-01-18,1.43e-10,1.46e-05,,2.27e-07,2.8e-06,1.7e-10,0.0847,1.76e-08,0.0738
3473,2020-01-19,1.66e-10,1.45e-05,,2.14e-07,2.7e-06,1.31e-10,0.077,1.72e-08,0.0655
3474,2020-01-20,1.49e-10,1.39e-05,,2.2e-07,2.47e-06,1.64e-10,0.0756,1.6e-08,0.0681
3475,2020-01-21,1.42e-10,1.4e-05,,2.44e-07,2.51e-06,1.45e-10,0.0779,1.93e-08,0.0682
3476,2020-01-22,1.6e-10,1.41e-05,,2.4e-07,2.68e-06,1.5e-10,0.0806,1.86e-08,0.0665
3477,2020-01-23,1.43e-10,1.38e-05,,2.44e-07,2.63e-06,1.52e-10,0.0694,1.7e-08,0.0647
3478,2020-01-24,1.39e-10,1.32e-05,,2.47e-07,2.64e-06,1.66e-10,0.0697,1.61e-08,0.0625
3479,2020-01-25,1.5e-10,1.33e-05,,2.19e-07,2.65e-06,1.71e-10,0.069,1.72e-08,0.0581
3480,2020-01-26,1.34e-10,1.37e-05,,2.17e-07,2.61e-06,1.54e-10,0.074,1.84e-08,0.0665
3481,2020-01-27,1.37e-10,1.42e-05,,2.36e-07,2.56e-06,1.58e-10,0.078,2.05e-08,0.0723
3482,2020-01-28,1.61e-10,1.47e-05,,2.28e-07,2.92e-06,1.68e-10,0.0771,1.95e-08,0.0705
3483,2020-01-29,1.63e-10,1.48e-05,,2.4e-07,2.76e-06,1.6e-10,0.0807,2.12e-08,0.0792
3484,2020-01-30,1.48e-10,1.51e-05,,2.44e-07,3e-06,1.99e-10,0.0839,2.25e-08,0.0822
3485,2020-01-31,1.53e-10,1.54e-05,,2.26e-07,3.31e-06,1.61e-10,0.0855,1.92e-08,0.085
3486,2020-02-01,1.49e-10,1.56e-05,,2.25e-07,3.45e-06,1.69e-10,0.0821,1.98e-08,0.0802
3487,2020-02-02,1.59e-10,1.58e-05,,2.43e-07,3.3e-06,1.57e-10,0.0858,1.99e-08,0.0885
3488,2020-02-03,1.56e-10,1.6e-05,,2.18e-07,3.38e-06,1.34e-10,0.0843,1.98e-08,0.0839
3489,2020-02-04,1.4e-10,1.57e-05,,2.05e-07,3.27e-06,1.7e-10,0.0784,1.87e-08,0.0844
3490,2020-02-05,1.68e-10,1.65e-05,,2.22e-07,3.39e-06,1.68e-10,0.0798,2.02e-08,0.0839
3491,2020-02-06,1.43e-10,1.78e-05,,2.14e-07,2.96e-06,1.43e-10,0.0834,2.06e-08,0.0894
3492,2020-02-07,1.66e-10,1.87e-05,,2.41e-07,3.03e-06,1.79e-10,0.0828,1.99e-08,0.084
3493,2020-02-08,1.61e-10,1.84e-05,,2.45e-07,3.51e-06,1.7e-10,0.083,2.11e-08,0.09
3494,2020-02-09,1.84e-10,1.9e-05,,2.93e-07,2.94e-06,1.83e-10,0.0889,2.06e-08,0.0908
3495,2020-02-10,1.36e-10,1.86e-05,,2.87e-07,3e-06,1.73e-10,0.0901,1.95e-08,0.0849
3496,2020-02-11,1.84e-10,1.87e-05,,2.83e-07,3.02e-06,1.76e-10,0.0943,2.16e-08,0.0922
3497,2020-02-12,1.67e-10,2.11e-05,,3.13e-07,3.29e-06,1.85e-10,0.0984,2.23e-08,0.0962
3498,2020-02-13,1.74e-10,2.18e-05,,2.61e-07,3.68e-06,1.71e-10,0.0972,2.34e-08,0.0936
3499,2020-02-14,1.5e-10,2.2e-05,,2.69e-07,3.44e-06,1.85e-10,0.0974,2.24e-08,0.0968
3500,2020-02-15,1.78e-10,2.23e-05,,2.54e-07,3.67e-06,1.73e-10,0.0935,2.25e-08,0.0881
3501,2020-02-16,1.63e-10,2.13e-05,,2.35e-07,3.19e-06,1.42e-10,0.0897,1.89e-08,0.0808
3502,2020-02-17,1.7e-10,2.02e-05,,2.16e-07,2.9e-06,1.86e-10,0.085,1.78e-08,0.0806
3503,2020-02-18,1.55e-10,2.15e-05,,2.28e-07,2.98e-06,1.65e-10,0.0838,1.83e-08,0.0847
3504,2020-02-19,1.61e-10,2.13e-05,,2.37e-07,3.24e-06,1.77e-10,0.0881,1.79e-08,0.0874
3505,2020-02-20,1.54e-10,2.02e-05,,2.14e-07,2.74e-06,1.69e-10,0.0764,1.98e-08,0.0783
3506,2020-02-21,1.64e-10,2.06e-05,,2.29e-07,2.97e-06,1.63e-10,0.0807,1.92e-08,0.0835
3507,2020-02-22,1.58e-10,2.02e-05,,2.2e-07,3.1e-06,1.52e-10,0.0773,1.9e-08,0.0802
3508,2020-02-23,1.64e-10,2.09e-05,,2.28e-07,3.23e-06,1.65e-10,0.0817,1.91e-08,0.0817
3509,2020-02-24,1.58e-10,2.05e-05,,2.17e-07,3.3e-06,1.56e-10,0.0805,1.77e-08,0.0773
3510,2020-02-25,1.53e-10,2.03e-05,,2.17e-07,2.97e-06,1.52e-10,0.0815,1.63e-08,0.0748
3511,2020-02-26,1.47e-10,1.9e-05,,2.01e-07,2.66e-06,1.62e-10,0.0787,1.48e-08,0.0661
3512,2020-02-27,1.47e-10,1.73e-05,,1.94e-07,2.45e-06,1.5e-10,0.0755,1.47e-08,0.0683
3513,2020-02-28,1.48e-10,1.75e-05,,1.91e-07,2.53e-06,1.58e-10,0.0725,1.45e-08,0.0677
3514,2020-02-29,1.29e-10,1.73e-05,,1.74e-07,2.47e-06,1.47e-10,0.0691,1.53e-08,0.0666
3515,2020-03-01,1.58e-10,1.7e-05,,1.83e-07,2.09e-06,1.36e-10,0.0684,1.51e-08,0.0658
3516,2020-03-02,1.33e-10,1.77e-05,,1.92e-07,2.37e-06,1.49e-10,0.0692,1.52e-08,0.0684
3517,2020-03-03,1.45e-10,1.77e-05,,1.9e-07,2.39e-06,1.51e-10,0.0707,1.49e-08,0.0688
3518,2020-03-04,1.51e-10,1.73e-05,,2.04e-07,2.54e-06,1.54e-10,0.0675,1.45e-08,0.0658
3519,2020-03-05,1.4e-10,1.76e-05,,1.98e-07,2.48e-06,1.5e-10,0.0691,1.44e-08,0.0693
3520,2020-03-06,1.52e-10,1.87e-05,,2.01e-07,2.62e-06,1.44e-10,0.0718,1.51e-08,0.0713
3521,2020-03-07,1.47e-10,1.88e-05,,2e-07,2.59e-06,1.52e-10,0.0756,1.58e-08,0.0715
3522,2020-03-08,1.37e-10,1.73e-05,,1.86e-07,2.13e-06,1.48e-10,0.0705,1.35e-08,0.068
3523,2020-03-09,1.26e-10,1.58e-05,,1.73e-07,1.98e-06,1.43e-10,0.0616,1.23e-08,0.0555
3524,2020-03-10,1.13e-10,1.57e-05,,1.71e-07,1.99e-06,1.23e-10,0.0646,1.27e-08,0.0571
3525,2020-03-11,1.11e-10,1.56e-05,,1.74e-07,1.92e-06,1.22e-10,0.0642,1.29e-08,0.0551
3526,2020-03-12,1.2e-10,1.6e-05,,1.66e-07,1.42e-06,1.12e-10,0.0495,9.9e-09,0.0442
3527,2020-03-13,7.87e-11,1.3e-05,,1.61e-07,1.28e-06,7.86e-11,0.0411,7.94e-09,0.0358
3528,2020-03-14,8.05e-11,1.06e-05,,1.74e-07,1.42e-06,8.56e-11,0.0414,8.16e-09,0.0365
3529,2020-03-15,8.49e-11,1.01e-05,,1.82e-07,1.42e-06,8.57e-11,0.043,8.79e-09,0.0376
3530,2020-03-16,7.77e-11,9.73e-06,,1.68e-07,1.73e-06,8.09e-11,0.0382,8.19e-09,0.0337
3531,2020-03-17,8.78e-11,9.77e-06,,1.76e-07,1.69e-06,8.02e-11,0.0409,7.54e-09,0.0333
3532,2020-03-18,6.93e-11,9.37e-06,,1.75e-07,1.57e-06,9.32e-11,0.041,8.06e-09,0.0361
3533,2020-03-19,9.01e-11,1.03e-05,,1.8e-07,1.84e-06,1.02e-10,0.0434,1.06e-08,0.0417
3534,2020-03-20,1.07e-10,1.12e-05,,1.9e-07,2.07e-06,1.1e-10,0.0469,1.2e-08,0.0442
3535,2020-03-21,9.99e-11,1.05e-05,,1.76e-07,2.11e-06,9.39e-11,0.0453,1.22e-08,0.0461
3536,2020-03-22,9.39e-11,1.06e-05,,1.74e-07,1.9e-06,9.75e-11,0.0463,1.29e-08,0.045
3537,2020-03-23,9.72e-11,1.05e-05,,1.79e-07,1.82e-06,9.65e-11,0.0426,1.13e-08,0.0422
3538,2020-03-24,1.08e-10,1.09e-05,,1.94e-07,2e-06,1.09e-10,0.0473,1.3e-08,0.0452
3539,2020-03-25,8.71e-11,1.11e-05,,1.86e-07,2.06e-06,1.08e-10,0.0502,1.19e-08,0.046
3540,2020-03-26,1.52e-10,1.09e-05,,1.94e-07,1.99e-06,1.29e-10,0.056,1.1e-08,0.0459
3541,2020-03-27,1.18e-10,1.11e-05,,1.87e-07,2.08e-06,1.31e-10,0.0535,1.12e-08,0.0467
3542,2020-03-28,1.03e-10,1.03e-05,,1.84e-07,1.96e-06,1.07e-10,0.0526,1.11e-08,0.0432
3543,2020-03-29,1.21e-10,1.01e-05,,1.76e-07,1.95e-06,1.05e-10,0.0466,1.13e-08,0.0434
3544,2020-03-30,1.13e-10,1.03e-05,,1.83e-07,1.94e-06,1.17e-10,0.0487,1.1e-08,0.0426
3545,2020-03-31,1.23e-10,1.08e-05,,1.87e-07,1.96e-06,1.16e-10,0.0496,1.16e-08,0.0442
3546,2020-04-01,1.14e-10,1.07e-05,,1.84e-07,1.97e-06,1.1e-10,0.05,1.31e-08,0.0461
3547,2020-04-02,1.23e-10,1.09e-05,,2e-07,1.98e-06,1.29e-10,0.0512,1.29e-08,0.0449
3548,2020-04-03,1.14e-10,1.14e-05,,1.97e-07,2e-06,1.29e-10,0.0544,1.36e-08,0.049
3549,2020-04-04,1.38e-10,1.15e-05,,1.84e-07,2.11e-06,1.28e-10,0.0602,1.29e-08,0.0444
3550,2020-04-05,1.31e-10,1.14e-05,,1.84e-07,2.03e-06,1.28e-10,0.0607,1.32e-08,0.0449
3551,2020-04-06,1.05e-10,1.3e-05,,1.94e-07,1.96e-06,1.37e-10,0.0613,1.34e-08,0.0515
3552,2020-04-07,1.48e-10,1.4e-05,,1.86e-07,2.33e-06,1.39e-10,0.0624,1.36e-08,0.0546
3553,2020-04-08,1.2e-10,1.37e-05,,1.85e-07,2.2e-06,9.52e-11,0.0607,1.49e-08,0.0516
3554,2020-04-09,1.3e-10,1.37e-05,,1.88e-07,2.09e-06,4.88e-11,0.0608,1.47e-08,0.0556
3555,2020-04-10,1.23e-10,1.27e-05,,1.77e-07,2.05e-06,1.59e-10,0.0553,1.42e-08,0.0524
3556,2020-04-11,1.16e-10,1.27e-05,,1.7e-07,2.03e-06,1.41e-10,0.0558,1.2e-08,0.0473
3557,2020-04-12,1.14e-10,1.26e-05,,1.74e-07,2e-06,1.31e-10,0.0559,1.23e-08,0.0516
3558,2020-04-13,1.26e-10,1.24e-05,,1.75e-07,1.75e-06,1.28e-10,0.0519,1.16e-08,0.0485
3559,2020-04-14,1.13e-10,1.24e-05,,1.82e-07,1.87e-06,1.53e-10,0.0543,1.26e-08,0.0494
3560,2020-04-15,1.22e-10,1.25e-05,,1.75e-07,1.94e-06,1.3e-10,0.0544,1.23e-08,0.0477
3561,2020-04-16,1.12e-10,1.31e-05,,1.75e-07,1.97e-06,1.22e-10,0.0585,1.26e-08,0.053
3562,2020-04-17,1.11e-10,1.36e-05,,1.7e-07,2.03e-06,1.28e-10,0.0559,1.3e-08,0.0534
3563,2020-04-18,1.36e-10,1.41e-05,,1.77e-07,1.99e-06,1.27e-10,0.0623,1.24e-08,0.0574
3564,2020-04-19,1.21e-10,1.48e-05,,1.78e-07,1.95e-06,1.36e-10,0.0621,1.41e-08,0.0614
3565,2020-04-20,1.25e-10,1.47e-05,,1.72e-07,1.8e-06,1.19e-10,0.0577,1.57e-08,0.0664
3566,2020-04-21,1.09e-10,1.39e-05,,1.71e-07,1.74e-06,1.04e-10,0.0553,1.83e-08,0.0614
3567,2020-04-22,9.62e-11,1.44e-05,,1.68e-07,1.75e-06,9.51e-11,0.0597,1.75e-08,0.0655
3568,2020-04-23,1.28e-10,1.47e-05,,1.74e-07,1.71e-06,1.11e-10,0.0618,1.67e-08,0.0641
3569,2020-04-24,1.19e-10,1.51e-05,,1.78e-07,1.89e-06,1.25e-10,0.0594,1.29e-08,0.0628
3570,2020-04-25,1.25e-10,1.55e-05,,1.73e-07,1.79e-06,1.26e-10,0.0578,1.4e-08,0.0588
3571,2020-04-26,1.16e-10,1.57e-05,,1.87e-07,1.91e-06,1.24e-10,0.0619,1.33e-08,0.0563
3572,2020-04-27,1.25e-10,1.61e-05,,2.01e-07,1.91e-06,1.3e-10,0.0635,1.43e-08,0.0576
3573,2020-04-28,1.27e-10,1.61e-05,,1.91e-07,1.99e-06,1.27e-10,0.0625,1.35e-08,0.0601
3574,2020-04-29,1.28e-10,1.7e-05,,1.99e-07,1.88e-06,1.29e-10,0.066,1.35e-08,0.0597
3575,2020-04-30,1.54e-10,1.75e-05,,2.12e-07,1.88e-06,1.67e-10,0.0676,1.45e-08,0.0585
3576,2020-05-01,1.48e-10,1.64e-05,,1.99e-07,2.01e-06,1.52e-10,0.0648,1.23e-08,0.0595
3577,2020-05-02,1.4e-10,1.63e-05,,1.87e-07,1.92e-06,1.49e-10,0.0639,1.26e-08,0.0575
3578,2020-05-03,1.5e-10,1.67e-05,,2.02e-07,2.01e-06,1.53e-10,0.0605,1.2e-08,0.0593
3579,2020-05-04,1.41e-10,1.57e-05,,1.93e-07,1.86e-06,1.1e-10,0.0581,9.92e-09,0.056
3580,2020-05-05,1.48e-10,1.59e-05,,1.76e-07,2.03e-06,1.22e-10,0.0575,1.06e-08,0.0572
3581,2020-05-06,1.4e-10,1.64e-05,,2.03e-07,1.72e-06,1.41e-10,0.0574,1.07e-08,0.0552
3582,2020-05-07,1.57e-10,1.71e-05,,2e-07,1.87e-06,1.57e-10,0.0618,1.07e-08,0.0549
3583,2020-05-08,1.55e-10,1.73e-05,,2.14e-07,1.69e-06,1.72e-10,0.0634,1.05e-08,0.0594
3584,2020-05-09,1.61e-10,1.69e-05,,1.96e-07,1.94e-06,1.57e-10,0.0634,1.05e-08,0.0591
3585,2020-05-10,1.52e-10,1.62e-05,,2.01e-07,1.59e-06,1.54e-10,0.0581,9.78e-09,0.0516
3586,2020-05-11,1.2e-10,1.55e-05,,1.86e-07,1.61e-06,1.43e-10,0.0598,9.17e-09,0.049
3587,2020-05-12,7.61e-11,1.58e-05,,1.94e-07,1.66e-06,6.07e-11,0.0582,1.02e-08,0.0521
3588,2020-05-13,7.42e-11,1.67e-05,,1.93e-07,1.61e-06,6.92e-11,0.0584,8.71e-09,0.0511
3589,2020-05-14,9.37e-11,1.75e-05,,1.9e-07,1.89e-06,8.76e-11,0.0554,1.02e-08,0.0526
3590,2020-05-15,8.81e-11,1.65e-05,,1.92e-07,1.68e-06,9.56e-11,0.0638,9.53e-09,0.0544
3591,2020-05-16,8.16e-11,1.66e-05,,1.83e-07,1.76e-06,8.18e-11,0.0635,9.66e-09,0.0564
3592,2020-05-17,8.29e-11,1.67e-05,,1.87e-07,1.7e-06,8.87e-11,0.0626,1.03e-08,0.058
3593,2020-05-18,9.51e-11,1.84e-05,,1.98e-07,1.58e-06,9.29e-11,0.0603,1.05e-08,0.0639
3594,2020-05-19,9.49e-11,1.84e-05,,2.21e-07,1.67e-06,9.25e-11,0.0623,1.2e-08,0.063
3595,2020-05-20,1.01e-10,1.82e-05,,2.18e-07,1.64e-06,1.05e-10,0.063,1.15e-08,0.061
3596,2020-05-21,1.01e-10,1.89e-05,,1.89e-07,1.95e-06,8.26e-11,0.0569,1e-08,0.0621
3597,2020-05-22,8.32e-11,1.76e-05,,1.88e-07,1.78e-06,8.78e-11,0.058,1e-08,0.0616
3598,2020-05-23,9.34e-11,1.7e-05,,1.86e-07,1.77e-06,9.33e-11,0.0587,1.1e-08,0.0603
3599,2020-05-24,7.8e-11,1.72e-05,,1.73e-07,1.61e-06,7.98e-11,0.0596,1.11e-08,0.0586
3600,2020-05-25,8.46e-11,1.78e-05,,1.67e-07,1.58e-06,7.43e-11,0.0555,1.08e-08,0.0612
3601,2020-05-26,8.61e-11,1.79e-05,,1.73e-07,1.59e-06,8.74e-11,0.0537,1.08e-08,0.0593
3602,2020-05-27,8.5e-11,1.79e-05,,1.52e-07,1.43e-06,7.85e-11,0.055,1.03e-08,0.0556
3603,2020-05-28,8.28e-11,1.86e-05,,1.55e-07,1.48e-06,9.31e-11,0.0564,1.05e-08,0.0598
3604,2020-05-29,8.19e-11,1.9e-05,,1.6e-07,1.49e-06,8.3e-11,0.0574,1.05e-08,0.061
3605,2020-05-30,9.44e-11,1.97e-05,,1.51e-07,1.48e-06,8.59e-11,0.0601,1.01e-08,0.0639
3606,2020-05-31,8.18e-11,1.95e-05,,1.57e-07,1.37e-06,8.81e-11,0.0574,1.07e-08,0.07
3607,2020-06-01,8.92e-11,2.01e-05,,1.53e-07,1.46e-06,9.32e-11,0.0601,1.05e-08,0.0661
3608,2020-06-02,8.48e-11,2.08e-05,,1.55e-07,1.4e-06,9.59e-11,0.0591,1.06e-08,0.0676
3609,2020-06-03,9.04e-11,1.94e-05,,1.55e-07,1.34e-06,8.77e-11,0.0627,9.98e-09,0.0634
3610,2020-06-04,9.08e-11,1.99e-05,,1.63e-07,1.36e-06,8.81e-11,0.0606,1.05e-08,0.0659
3611,2020-06-05,1.01e-10,2.03e-05,,1.72e-07,1.32e-06,9.67e-11,0.0597,1.13e-08,0.0684
3612,2020-06-06,9.66e-11,2.04e-05,,1.53e-07,1.53e-06,9.16e-11,0.0605,1.05e-08,0.0689
3613,2020-06-07,7.78e-11,2.03e-05,,1.54e-07,1.4e-06,9.22e-11,0.0577,1.05e-08,0.0701
3614,2020-06-08,9.8e-11,2.09e-05,,1.68e-07,1.43e-06,7.93e-11,0.0589,9.41e-09,0.065
3615,2020-06-09,9.06e-11,2.11e-05,,1.63e-07,1.4e-06,9.74e-11,0.06,1.12e-08,0.0674
3616,2020-06-10,8.94e-11,3.63e-05,,1.6e-07,1.34e-06,8.93e-11,0.0587,1.26e-08,0.0687
3617,2020-06-11,1.03e-10,3.87e-05,,1.58e-07,1.34e-06,9.57e-11,0.0603,1.13e-08,0.0688
3618,2020-06-12,8.4e-11,2.04e-05,,1.55e-07,1.32e-06,9.58e-11,0.0604,9.71e-09,0.0667
3619,2020-06-13,8.06e-11,1.98e-05,,1.58e-07,1.41e-06,9.17e-11,0.0577,1.09e-08,0.066
3620,2020-06-14,9.38e-11,1.93e-05,,1.54e-07,1.44e-06,9.24e-11,0.0612,1.01e-08,0.0716
3621,2020-06-15,7.81e-11,2.01e-05,,1.52e-07,1.37e-06,8.93e-11,0.0553,9.39e-09,0.0657
3622,2020-06-16,8.81e-11,1.99e-05,,1.49e-07,1.45e-06,9.05e-11,0.055,9.82e-09,0.0697
3623,2020-06-17,8.36e-11,2.05e-05,,1.56e-07,1.29e-06,7.64e-11,0.0565,9.56e-09,0.0704
3624,2020-06-18,6.85e-11,2.02e-05,,1.45e-07,1.5e-06,8.41e-11,0.0584,9.15e-09,0.0678
3625,2020-06-19,8.73e-11,1.99e-05,,1.49e-07,1.26e-06,8.3e-11,0.0586,1.06e-08,0.0691
3626,2020-06-20,7.55e-11,1.9e-05,,1.37e-07,1.42e-06,8.01e-11,0.0578,1.01e-08,0.0654
3627,2020-06-21,7.88e-11,1.92e-05,,1.47e-07,1.24e-06,7.66e-11,0.0556,8.53e-09,0.0687
3628,2020-06-22,7.45e-11,2.13e-05,,1.38e-07,1.38e-06,7.32e-11,0.055,8.73e-09,0.0705
3629,2020-06-23,8.78e-11,2.19e-05,,1.44e-07,1.35e-06,6.59e-11,0.0547,9.53e-09,0.0718
3630,2020-06-24,7.34e-11,2.16e-05,,1.52e-07,1.15e-06,8.34e-11,0.0527,8.67e-09,0.077
3631,2020-06-25,7.55e-11,2.02e-05,,1.47e-07,1.29e-06,7.57e-11,0.0522,8.34e-09,0.0723
3632,2020-06-26,8.62e-11,1.97e-05,,1.5e-07,1.24e-06,8.29e-11,0.0479,8.85e-09,0.0693
3633,2020-06-27,6.61e-11,1.94e-05,,1.43e-07,1.3e-06,8e-11,0.0459,8.42e-09,0.0693
3634,2020-06-28,7.51e-11,1.92e-05,,1.33e-07,1.38e-06,7.87e-11,0.0489,8.73e-09,0.0662
3635,2020-06-29,7.54e-11,1.93e-05,,1.35e-07,1.31e-06,8.1e-11,0.0498,8.73e-09,0.0686
3636,2020-06-30,7.16e-11,2.08e-05,,1.31e-07,1.29e-06,7.8e-11,0.0499,8.87e-09,0.0677
3637,2020-07-01,8.62e-11,2.08e-05,,1.3e-07,1.1e-06,8.15e-11,0.0507,8.56e-09,0.0652
3638,2020-07-02,7.59e-11,2.02e-05,,1.29e-07,1.25e-06,7.67e-11,0.0456,8.87e-09,0.0664
3639,2020-07-03,7.83e-11,2e-05,,1.32e-07,1.17e-06,7.54e-11,0.0489,8.7e-09,0.0644
3640,2020-07-04,7.12e-11,1.89e-05,,1.23e-07,1.26e-06,7.51e-11,0.0491,8.18e-09,0.0583
