,Time,BTC_Median_Transaction_Value_USD,ETH_Median_Transaction_Value_USD,XRP_Median_Transaction_Value_USD,DOGE_Median_Transaction_Value_USD,LTC_Median_Transaction_Value_USD,BCH_Median_Transaction_Value_USD,XMR_Median_Transaction_Value_USD,DASH_Median_Transaction_Value_USD,ZEC_Median_Transaction_Value_USD
649,2012-04-26,37.598,,,,,,,,
650,2012-04-27,65.976,,,,,,,,
651,2012-04-28,50.447,,,,,,,,
652,2012-04-29,31.007,,,,,,,,
653,2012-04-30,33.092,,,,,,,,
654,2012-05-01,24.407,,,,,,,,
655,2012-05-02,32.977,,,,,,,,
656,2012-05-03,14.894,,,,,,,,
657,2012-05-04,10.365,,,,,,,,
658,2012-05-05,10.761,,,,,,,,
659,2012-05-06,15.086,,,,,,,,
660,2012-05-07,10.161,,,,,,,,
661,2012-05-08,9.979,,,,,,,,
662,2012-05-09,12.312,,,,,,,,
663,2012-05-10,14.862,,,,,,,,
664,2012-05-11,5.963,,,,,,,,
665,2012-05-12,6.165,,,,,,,,
666,2012-05-13,7.8,,,,,,,,
667,2012-05-14,6.703,,,,,,,,
668,2012-05-15,7.346,,,,,,,,
669,2012-05-16,7.379,,,,,,,,
670,2012-05-17,5.723,,,,,,,,
671,2012-05-18,3.175,,,,,,,,
672,2012-05-19,2.689,,,,,,,,
673,2012-05-20,4.283,,,,,,,,
674,2012-05-21,3.069,,,,,,,,
675,2012-05-22,5.53,,,,,,,,
676,2012-05-23,5.072,,,,,,,,
677,2012-05-24,4.704,,,,,,,,
678,2012-05-25,5.132,,,,,,,,
679,2012-05-26,4.178,,,,,,,,
680,2012-05-27,5.118,,,,,,,,
681,2012-05-28,4.118,,,,,,,,
682,2012-05-29,7.283,,,,,,,,
683,2012-05-30,6.195,,,,,,,,
684,2012-05-31,10.367,,,,,,,,
685,2012-06-01,5.375,,,,,,,,
686,2012-06-02,14.964,,,,,,,,
687,2012-06-03,4.201,,,,,,,,
688,2012-06-04,2.16,,,,,,,,
689,2012-06-05,3.226,,,,,,,,
690,2012-06-06,18.879,,,,,,,,
691,2012-06-07,6.252,,,,,,,,
692,2012-06-08,5.523,,,,,,,,
693,2012-06-09,3.93,,,,,,,,
694,2012-06-10,2.641,,,,,,,,
695,2012-06-11,2.976,,,,,,,,
696,2012-06-12,5.727,,,,,,,,
697,2012-06-13,2.912,,,,,,,,
698,2012-06-14,1.185,,,,,,,,
699,2012-06-15,2.437,,,,,,,,
700,2012-06-16,3.919,,,,,,,,
701,2012-06-17,3.026,,,,,,,,
702,2012-06-18,3.602,,,,,,,,
703,2012-06-19,4.94,,,,,,,,
704,2012-06-20,4.415,,,,,,,,
705,2012-06-21,4.917,,,,,,,,
706,2012-06-22,5.754,,,,,,,,
707,2012-06-23,6.084,,,,,,,,
708,2012-06-24,5.291,,,,,,,,
709,2012-06-25,4.686,,,,,,,,
710,2012-06-26,5.058,,,,,,,,
711,2012-06-27,7.471,,,,,,,,
712,2012-06-28,7.424,,,,,,,,
713,2012-06-29,7.408,,,,,,,,
714,2012-06-30,6.712,,,,,,,,
715,2012-07-01,6.656,,,,,,,,
716,2012-07-02,8.521,,,,,,,,
717,2012-07-03,19.272,,,,,,,,
718,2012-07-04,16.076,,,,,,,,
719,2012-07-05,8.595,,,,,,,,
720,2012-07-06,9.323,,,,,,,,
721,2012-07-07,9.273,,,,,,,,
722,2012-07-08,8.074,,,,,,,,
723,2012-07-09,15.312,,,,,,,,
724,2012-07-10,8.885,,,,,,,,
725,2012-07-11,7.701,,,,,,,,
726,2012-07-12,15.057,,,,,,,,
727,2012-07-13,15.14,,,,1.165,,,,
728,2012-07-14,23.88,,,,1.309,,,,
729,2012-07-15,13.126,,,,1.212,,,,
730,2012-07-16,16.154,,,,1.603,,,,
731,2012-07-17,11.159,,,,2.261,,,,
732,2012-07-18,9.515,,,,1.528,,,,
733,2012-07-19,10.41,,,,1.459,,,,
734,2012-07-20,8.694,,,,1.56,,,,
735,2012-07-21,8.789,,,,1.884,,,,
736,2012-07-22,8.21,,,,1.844,,,,
737,2012-07-23,14.867,,,,1.508,,,,
738,2012-07-24,11.553,,,,1.592,,,,
739,2012-07-25,17.524,,,,1.143,,,,
740,2012-07-26,12.571,,,,1.855,,,,
741,2012-07-27,28.542,,,,2.327,,,,
742,2012-07-28,14.864,,,,2.054,,,,
743,2012-07-29,16.932,,,,2.078,,,,
744,2012-07-30,19.693,,,,2.196,,,,
745,2012-07-31,25.427,,,,3.068,,,,
746,2012-08-01,22.609,,,,,,,,
747,2012-08-02,20.207,,,,2.445,,,,
748,2012-08-03,64.898,,,,2.429,,,,
749,2012-08-04,41.628,,,,1.616,,,,
750,2012-08-05,32.029,,,,0.79,,,,
751,2012-08-06,22.984,,,,1.929,,,,
752,2012-08-07,46.771,,,,1.753,,,,
753,2012-08-08,17.805,,,,1.578,,,,
754,2012-08-09,21.379,,,,2.038,,,,
755,2012-08-10,28.938,,,,2.165,,,,
756,2012-08-11,17.414,,,,1.754,,,,
757,2012-08-12,13.274,,,,1.113,,,,
758,2012-08-13,8.826,,,,2.162,,,,
759,2012-08-14,19.336,,,,1.84,,,,
760,2012-08-15,12.714,,,,1.329,,,,
761,2012-08-16,44.154,,,,1.082,,,,
762,2012-08-17,50.131,,,,1.817,,,,
763,2012-08-18,40.398,,,,1.873,,,,
764,2012-08-19,25.989,,,,0.799,,,,
765,2012-08-20,36.191,,,,1.454,,,,
766,2012-08-21,42.742,,,,1.206,,,,
767,2012-08-22,47.773,,,,1.039,,,,
768,2012-08-23,67.435,,,,1.949,,,,
769,2012-08-24,43.901,,,,1.59,,,,
770,2012-08-25,26.202,,,,0.697,,,,
771,2012-08-26,32.103,,,,1.401,,,,
772,2012-08-27,26.394,,,,0.746,,,,
773,2012-08-28,17.576,,,,1.239,,,,
774,2012-08-29,21.65,,,,0.993,,,,
775,2012-08-30,12.933,,,,0.977,,,,
776,2012-08-31,15.793,,,,1.597,,,,
777,2012-09-01,11.612,,,,0.805,,,,
778,2012-09-02,20.199,,,,0.375,,,,
779,2012-09-03,10.37,,,,0.461,,,,
780,2012-09-04,12.886,,,,0.174,,,,
781,2012-09-05,13.365,,,,1.96,,,,
782,2012-09-06,13.233,,,,0.783,,,,
783,2012-09-07,24.411,,,,1.243,,,,
784,2012-09-08,43.455,,,,1.103,,,,
785,2012-09-09,43.775,,,,0.781,,,,
786,2012-09-10,12.042,,,,0.642,,,,
787,2012-09-11,8.999,,,,0.769,,,,
788,2012-09-12,11.344,,,,0.972,,,,
789,2012-09-13,9.93,,,,1.012,,,,
790,2012-09-14,11.414,,,,0.889,,,,
791,2012-09-15,10.714,,,,1.024,,,,
792,2012-09-16,9.454,,,,1.099,,,,
793,2012-09-17,14.8,,,,0.727,,,,
794,2012-09-18,16.539,,,,1.336,,,,
795,2012-09-19,24.804,,,,1.023,,,,
796,2012-09-20,24.937,,,,1.259,,,,
797,2012-09-21,13.456,,,,1.148,,,,
798,2012-09-22,19.029,,,,1.164,,,,
799,2012-09-23,12.142,,,,1.599,,,,
800,2012-09-24,12.119,,,,1.439,,,,
801,2012-09-25,29.745,,,,1.593,,,,
802,2012-09-26,12.733,,,,1.342,,,,
803,2012-09-27,15.873,,,,1.445,,,,
804,2012-09-28,12.299,,,,1.628,,,,
805,2012-09-29,17.504,,,,1.71,,,,
806,2012-09-30,17.699,,,,1.401,,,,
807,2012-10-01,14.571,,,,1.707,,,,
808,2012-10-02,25.332,,,,1.877,,,,
809,2012-10-03,33.328,,,,1.762,,,,
810,2012-10-04,20.58,,,,2.313,,,,
811,2012-10-05,12.36,,,,2.537,,,,
812,2012-10-06,8.009,,,,1.86,,,,
813,2012-10-07,10.746,,,,1.665,,,,
814,2012-10-08,8.929,,,,1.657,,,,
815,2012-10-09,11.914,,,,1.408,,,,
816,2012-10-10,12.128,,,,1.927,,,,
817,2012-10-11,12.569,,,,2.979,,,,
818,2012-10-12,15.759,,,,2.353,,,,
819,2012-10-13,11.925,,,,2.883,,,,
820,2012-10-14,13.512,,,,2.106,,,,
821,2012-10-15,18.398,,,,1.203,,,,
822,2012-10-16,11.371,,,,1.837,,,,
823,2012-10-17,22.589,,,,2.767,,,,
824,2012-10-18,23.784,,,,2.567,,,,
825,2012-10-19,21.997,,,,2.756,,,,
826,2012-10-20,14.085,,,,3.115,,,,
827,2012-10-21,7.66,,,,2.461,,,,
828,2012-10-22,9.049,,,,2.303,,,,
829,2012-10-23,12.413,,,,3.322,,,,
830,2012-10-24,19.97,,,,2.961,,,,
831,2012-10-25,27.242,,,,3.351,,,,
832,2012-10-26,50.523,,,,2.547,,,,
833,2012-10-27,58.108,,,,2.84,,,,
834,2012-10-28,33.061,,,,2.909,,,,
835,2012-10-29,22.491,,,,3.324,,,,
836,2012-10-30,14.321,,,,3.382,,,,
837,2012-10-31,22.102,,,,3.775,,,,
838,2012-11-01,28.383,,,,3.874,,,,
839,2012-11-02,15.306,,,,3.087,,,,
840,2012-11-03,21.106,,,,2.846,,,,
841,2012-11-04,16.045,,,,2.98,,,,
842,2012-11-05,11.858,,,,2.857,,,,
843,2012-11-06,12.014,,,,2.883,,,,
844,2012-11-07,13.622,,,,2.379,,,,
845,2012-11-08,21.305,,,,2.95,,,,
846,2012-11-09,28.698,,,,2.874,,,,
847,2012-11-10,10.842,,,,2.643,,,,
848,2012-11-11,20.806,,,,2.084,,,,
849,2012-11-12,14.627,,,,2.549,,,,
850,2012-11-13,12.006,,,,2.588,,,,
851,2012-11-14,10.964,,,,2.271,,,,
852,2012-11-15,11.505,,,,2.455,,,,
853,2012-11-16,12.067,,,,2.112,,,,
854,2012-11-17,13.489,,,,2.189,,,,
855,2012-11-18,12.682,,,,2.27,,,,
856,2012-11-19,11.468,,,,2.262,,,,
857,2012-11-20,12.606,,,,2.16,,,,
858,2012-11-21,9.878,,,,2.252,,,,
859,2012-11-22,13.149,,,,1.939,,,,
860,2012-11-23,11.186,,,,2.287,,,,
861,2012-11-24,21.236,,,,1.888,,,,
862,2012-11-25,12.438,,,,2.226,,,,
863,2012-11-26,12.891,,,,2.214,,,,
864,2012-11-27,27.868,,,,2.459,,,,
865,2012-11-28,17.666,,,,2.516,,,,
866,2012-11-29,10.845,,,,2.686,,,,
867,2012-11-30,15.078,,,,2.753,,,,
868,2012-12-01,13.563,,,,3.13,,,,
869,2012-12-02,21.223,,,,3.109,,,,
870,2012-12-03,30.085,,,,3.325,,,,
871,2012-12-04,19.456,,,,2.211,,,,
872,2012-12-05,20.252,,,,1.937,,,,
873,2012-12-06,43.26,,,,3.016,,,,
874,2012-12-07,19.133,,,,2.9,,,,
875,2012-12-08,17.484,,,,2.37,,,,
876,2012-12-09,13.375,,,,1.493,,,,
877,2012-12-10,19.565,,,,2.284,,,,
878,2012-12-11,18.862,,,,3.06,,,,
879,2012-12-12,21.404,,,,2.739,,,,
880,2012-12-13,16.901,,,,3.139,,,,
881,2012-12-14,14.651,,,,2.324,,,,
882,2012-12-15,14.879,,,,2.674,,,,
883,2012-12-16,9.992,,,,2.7,,,,
884,2012-12-17,12.344,,,,2.909,,,,
885,2012-12-18,13.261,,,,2.695,,,,
886,2012-12-19,13.461,,,,2.723,,,,
887,2012-12-20,13.59,,,,2.143,,,,
888,2012-12-21,12.34,,,,2.182,,,,
889,2012-12-22,11.467,,,,2.662,,,,
890,2012-12-23,10.78,,,,2.67,,,,
891,2012-12-24,25.395,,,,3.0,,,,
892,2012-12-25,17.755,,,,2.291,,,,
893,2012-12-26,13.237,,,,2.715,,,,
894,2012-12-27,10.416,,,,2.628,,,,
895,2012-12-28,11.511,,,,2.894,,,,
896,2012-12-29,12.198,,,,2.346,,,,
897,2012-12-30,9.057,,,,2.398,,,,
898,2012-12-31,13.787,,,,2.472,,,,
899,2013-01-01,14.518,,,,2.793,,,,
900,2013-01-02,14.514,,,,2.682,,,,
901,2013-01-03,19.732,,,,2.171,,,,
902,2013-01-04,11.384,,,,2.707,,,,
903,2013-01-05,13.945,,,,2.058,,,,
904,2013-01-06,17.618,,,,1.878,,,,
905,2013-01-07,16.037,,,,2.909,,,,
906,2013-01-08,18.512,,,,2.875,,,,
907,2013-01-09,20.472,,,,2.786,,,,
908,2013-01-10,12.945,,,,2.041,,,,
909,2013-01-11,13.592,,,,1.506,,,,
910,2013-01-12,13.891,,,,2.693,,,,
911,2013-01-13,9.725,,,,2.432,,,,
912,2013-01-14,10.311,,,,1.874,,,,
913,2013-01-15,15.479,,,,2.477,,,,
914,2013-01-16,14.691,,,,2.441,,,,
915,2013-01-17,16.337,,,,2.537,,,,
916,2013-01-18,19.877,,,,2.732,,,,
917,2013-01-19,13.341,,,,2.848,,,,
918,2013-01-20,19.702,,,,1.712,,,,
919,2013-01-21,21.511,,,,2.332,,,,
920,2013-01-22,33.267,,,,2.301,,,,
921,2013-01-23,29.426,,,,2.292,,,,
922,2013-01-24,25.663,,,,2.192,,,,
923,2013-01-25,22.116,,,,1.391,,,,
924,2013-01-26,18.762,,,,2.376,,,,
925,2013-01-27,17.267,,,,2.571,,,,
926,2013-01-28,23.675,,,,2.278,,,,
927,2013-01-29,25.136,,,,2.258,,,,
928,2013-01-30,34.131,,,,2.647,,,,
929,2013-01-31,19.698,,,,2.437,,,,
930,2013-02-01,16.154,,,,2.494,,,,
931,2013-02-02,20.005,,,,2.324,,,,
932,2013-02-03,15.92,,,,2.188,,,,
933,2013-02-04,20.178,,,,2.366,,,,
934,2013-02-05,30.846,,,,2.238,,,,
935,2013-02-06,33.341,,,,2.676,,,,
936,2013-02-07,17.012,,,,2.136,,,,
937,2013-02-08,21.498,,,,1.918,,,,
938,2013-02-09,22.796,,,,2.317,,,,
939,2013-02-10,18.597,,,,2.343,,,,
940,2013-02-11,21.224,,,,1.349,,,,
941,2013-02-12,23.002,,,,2.643,,,,
942,2013-02-13,17.88,,,,2.293,,,,
943,2013-02-14,25.252,,,,1.494,,,,
944,2013-02-15,21.064,,,,1.527,,,,
945,2013-02-16,17.723,,,,3.019,,,,
946,2013-02-17,18.356,,,,2.985,,,,
947,2013-02-18,21.207,,,,3.682,,,,
948,2013-02-19,18.93,,,,2.547,,,,
949,2013-02-20,18.493,,,,2.311,,,,
950,2013-02-21,18.739,,,,2.136,,,,
951,2013-02-22,18.241,,,,2.215,,,,
952,2013-02-23,18.558,,,,1.142,,,,
953,2013-02-24,14.922,,,,2.21,,,,
954,2013-02-25,14.371,,,,2.059,,,,
955,2013-02-26,18.647,,,,2.054,,,,
956,2013-02-27,17.938,,,,0.867,,,,
957,2013-02-28,19.41,,,,0.828,,,,
958,2013-03-01,20.054,,,,1.895,,,,
959,2013-03-02,16.467,,,,2.589,,,,
960,2013-03-03,14.556,,,,3.358,,,,
961,2013-03-04,18.657,,,,4.775,,,,
962,2013-03-05,28.634,,,,6.398,,,,
963,2013-03-06,26.829,,,,7.029,,,,
964,2013-03-07,25.635,,,,7.028,,,,
965,2013-03-08,27.593,,,,6.227,,,,
966,2013-03-09,25.58,,,,7.581,,,,
967,2013-03-10,21.725,,,,9.411,,,,
968,2013-03-11,25.951,,,,7.155,,,,
969,2013-03-12,33.695,,,,17.817,,,,
970,2013-03-13,30.785,,,,24.425,,,,
971,2013-03-14,28.537,,,,21.437,,,,
972,2013-03-15,26.181,,,,17.889,,,,
973,2013-03-16,43.417,,,,17.223,,,,
974,2013-03-17,39.671,,,,17.251,,,,
975,2013-03-18,55.488,,,,15.948,,,,
976,2013-03-19,61.137,,,,15.415,,,,
977,2013-03-20,57.694,,,,14.021,,,,
978,2013-03-21,49.529,,,,9.757,,,,
979,2013-03-22,52.98,,,,10.884,,,,
980,2013-03-23,41.647,,,,11.049,,,,
981,2013-03-24,39.966,,,,19.029,,,,
982,2013-03-25,48.08,,,,17.457,,,,
983,2013-03-26,68.034,,,,18.075,,,,
984,2013-03-27,62.769,,,,16.256,,,,
985,2013-03-28,59.916,,,,18.086,,,,
986,2013-03-29,64.661,,,,19.168,,,,
987,2013-03-30,46.52,,,,18.41,,,,
988,2013-03-31,51.07,,,,22.839,,,,
989,2013-04-01,64.987,,,,40.396,,,,
990,2013-04-02,94.955,,,,78.496,,,,
991,2013-04-03,102.533,,,,110.582,,,,
992,2013-04-04,123.314,,,,115.972,,,,
993,2013-04-05,125.183,,,,108.562,,,,
994,2013-04-06,90.165,,,,95.815,,,,
995,2013-04-07,64.295,,,,89.173,,,,
996,2013-04-08,130.618,,,,100.875,,,,
997,2013-04-09,193.144,,,,123.054,,,,
998,2013-04-10,339.149,,,,101.254,,,,
999,2013-04-11,115.115,,,,72.554,,,,
1000,2013-04-12,98.599,,,,57.922,,,,
1001,2013-04-13,70.799,,,,64.471,,,,
1002,2013-04-14,48.534,,,,59.98,,,,
1003,2013-04-15,69.254,,,,60.053,,,,
1004,2013-04-16,54.821,,,,60.744,,,,
1005,2013-04-17,70.344,,,,54.758,,,,
1006,2013-04-18,91.957,,,,60.759,,,,
1007,2013-04-19,91.794,,,,69.576,,,,
1008,2013-04-20,63.022,,,,64.178,,,,
1009,2013-04-21,73.62,,,,75.248,,,,
1010,2013-04-22,85.425,,,,69.592,,,,
1011,2013-04-23,72.2,,,,81.431,,,,
1012,2013-04-24,77.787,,,,130.858,,,,
1013,2013-04-25,91.25,,,,146.754,,,,
1014,2013-04-26,91.286,,,,167.594,,,,
1015,2013-04-27,85.832,,,,163.872,,,,
1016,2013-04-28,72.582,,,,164.82,,,,
1017,2013-04-29,91.261,,,,170.447,,,,
1018,2013-04-30,75.671,,,,156.717,,,,
1019,2013-05-01,88.1,,,,162.821,,,,
1020,2013-05-02,71.153,,,,147.632,,,,
1021,2013-05-03,71.191,,,,99.769,,,,
1022,2013-05-04,46.458,,,,122.256,,,,
1023,2013-05-05,59.378,,,,116.881,,,,
1024,2013-05-06,64.307,,,,131.012,,,,
1025,2013-05-07,70.008,,,,115.763,,,,
1026,2013-05-08,76.058,,,,124.79,,,,
1027,2013-05-09,59.976,,,,95.806,,,,
1028,2013-05-10,59.973,,,,97.92,,,,
1029,2013-05-11,46.253,,,,138.815,,,,
1030,2013-05-12,52.908,,,,125.498,,,,
1031,2013-05-13,66.581,,,,114.919,,,,
1032,2013-05-14,56.878,,,,103.552,,,,
1033,2013-05-15,61.822,,,,104.136,,,,
1034,2013-05-16,67.321,,,,95.682,,,,
1035,2013-05-17,68.267,,,,95.759,,,,
1036,2013-05-18,80.035,,,,102.436,,,,
1037,2013-05-19,57.043,,,,118.769,,,,
1038,2013-05-20,75.782,,,,91.773,,,,
1039,2013-05-21,88.835,,,,111.152,,,,
1040,2013-05-22,92.055,,,,128.884,,,,
1041,2013-05-23,90.044,,,,122.203,,,,
1042,2013-05-24,99.751,,,,148.986,,,,
1043,2013-05-25,75.408,,,,135.622,,,,
1044,2013-05-26,84.322,,,,134.017,,,,
1045,2013-05-27,73.299,,,,133.825,,,,
1046,2013-05-28,90.398,,,,120.261,,,,
1047,2013-05-29,99.887,,,,126.699,,,,
1048,2013-05-30,91.552,,,,136.305,,,,
1049,2013-05-31,104.966,,,,130.873,,,,
1050,2013-06-01,72.57,,,,120.986,,,,
1051,2013-06-02,78.22,,,,123.083,,,,
1052,2013-06-03,87.362,,,,119.073,,,,
1053,2013-06-04,97.318,,,,123.638,,,,
1054,2013-06-05,82.056,,,,126.655,,,,
1055,2013-06-06,78.772,,,,117.974,,,,
1056,2013-06-07,98.733,,,,133.491,,,,
1057,2013-06-08,77.985,,,,127.903,,,,
1058,2013-06-09,71.689,,,,102.474,,,,
1059,2013-06-10,80.152,,,,99.083,,,,
1060,2013-06-11,81.931,,,,96.604,,,,
1061,2013-06-12,87.854,,,,115.174,,,,
1062,2013-06-13,106.838,,,,104.902,,,,
1063,2013-06-14,96.777,,,,105.831,,,,
1064,2013-06-15,91.151,,,,96.749,,,,
1065,2013-06-16,56.682,,,,97.233,,,,
1066,2013-06-17,65.66,,,,103.981,,,,
1067,2013-06-18,82.565,,,,110.012,,,,
1068,2013-06-19,75.327,,,,102.273,,,,
1069,2013-06-20,64.724,,,,82.258,,,,
1070,2013-06-21,97.501,,,,94.3,,,,
1071,2013-06-22,73.044,,,,86.718,,,,
1072,2013-06-23,65.537,,,,79.787,,,,
1073,2013-06-24,80.036,,,,82.42,,,,
1074,2013-06-25,77.311,,,,112.651,,,,
1075,2013-06-26,83.884,,,,89.837,,,,
1076,2013-06-27,81.026,,,,97.436,,,,
1077,2013-06-28,79.156,,,,107.71,,,,
1078,2013-06-29,75.736,,,,107.088,,,,
1079,2013-06-30,64.357,,,,119.299,,,,
1080,2013-07-01,105.117,,,,113.624,,,,
1081,2013-07-02,99.089,,,,94.161,,,,
1082,2013-07-03,128.995,,,,65.95,,,,
1083,2013-07-04,84.779,,,,95.408,,,,
1084,2013-07-05,73.856,,,,80.651,,,,
1085,2013-07-06,52.931,,,,92.644,,,,
1086,2013-07-07,56.401,,,,86.259,,,,
1087,2013-07-08,74.174,,,,90.048,,,,
1088,2013-07-09,92.929,,,,80.36,,,,
1089,2013-07-10,108.816,,,,102.743,,,,
1090,2013-07-11,147.352,,,,76.62,,,,
1091,2013-07-12,101.457,,,,76.733,,,,
1092,2013-07-13,89.857,,,,100.575,,,,
1093,2013-07-14,59.152,,,,118.667,,,,
1094,2013-07-15,79.516,,,,98.314,,,,
1095,2013-07-16,102.289,,,,96.888,,,,
1096,2013-07-17,89.723,,,,111.939,,,,
1097,2013-07-18,98.708,,,,109.787,,,,
1098,2013-07-19,83.83,,,,103.876,,,,
1099,2013-07-20,50.844,,,,81.464,,,,
1100,2013-07-21,63.232,,,,96.753,,,,
1101,2013-07-22,79.024,,,,93.787,,,,
1102,2013-07-23,87.404,,,,92.783,,,,
1103,2013-07-24,86.862,,,,105.924,,,,
1104,2013-07-25,85.942,,,,100.28,,,,
1105,2013-07-26,91.313,,,,107.029,,,,
1106,2013-07-27,54.588,,,,90.724,,,,
1107,2013-07-28,51.291,,,,105.518,,,,
1108,2013-07-29,91.241,,,,97.513,,,,
1109,2013-07-30,96.483,,,,108.243,,,,
1110,2013-07-31,81.197,,,,104.672,,,,
1111,2013-08-01,75.406,,,,94.366,,,,
1112,2013-08-02,73.254,,,,94.719,,,,
1113,2013-08-03,48.742,,,,109.292,,,,
1114,2013-08-04,44.08,,,,82.231,,,,
1115,2013-08-05,76.32,,,,92.241,,,,
1116,2013-08-06,51.849,,,,90.157,,,,
1117,2013-08-07,48.852,,,,88.518,,,,
1118,2013-08-08,37.538,,,,98.524,,,,
1119,2013-08-09,51.316,,,,70.541,,,,
1120,2013-08-10,46.644,,,,60.797,,,,
1121,2013-08-11,48.389,,,,67.27,,,,
1122,2013-08-12,54.588,,,,64.794,,,,
1123,2013-08-13,61.843,,,,65.951,,,,
1124,2013-08-14,80.457,,,,60.062,,,,
1125,2013-08-15,51.663,,,,63.828,,,,
1126,2013-08-16,27.08,,,,62.735,,,,
1127,2013-08-17,19.391,,,,60.073,,,,
1128,2013-08-18,25.583,,,,69.212,,,,
1129,2013-08-19,27.12,,,,59.07,,,,
1130,2013-08-20,38.614,,,,60.542,,,,
1131,2013-08-21,54.953,,,,66.988,,,,
1132,2013-08-22,44.345,,,,70.74,,,,
1133,2013-08-23,50.383,,,,67.538,,,,
1134,2013-08-24,35.544,,,,47.776,,,,
1135,2013-08-25,43.381,,,,64.997,,,,
1136,2013-08-26,54.267,,,,63.425,,,,
1137,2013-08-27,73.413,,,,66.826,,,,
1138,2013-08-28,48.418,,,,58.889,,,,
1139,2013-08-29,39.733,,,,68.691,,,,
1140,2013-08-30,61.477,,,,66.681,,,,
1141,2013-08-31,71.212,,,,69.645,,,,
1142,2013-09-01,42.218,,,,60.639,,,,
1143,2013-09-02,51.916,,,,66.393,,,,
1144,2013-09-03,64.635,,,,59.367,,,,
1145,2013-09-04,69.958,,,,75.826,,,,
1146,2013-09-05,30.521,,,,74.854,,,,
1147,2013-09-06,39.359,,,,76.649,,,,
1148,2013-09-07,27.609,,,,68.881,,,,
1149,2013-09-08,22.763,,,,68.216,,,,
1150,2013-09-09,23.557,,,,66.749,,,,
1151,2013-09-10,36.006,,,,63.064,,,,
1152,2013-09-11,69.232,,,,62.134,,,,
1153,2013-09-12,66.101,,,,69.451,,,,
1154,2013-09-13,94.047,,,,68.337,,,,
1155,2013-09-14,43.611,,,,68.448,,,,
1156,2013-09-15,18.542,,,,69.541,,,,
1157,2013-09-16,50.708,,,,62.153,,,,
1158,2013-09-17,28.502,,,,65.12,,,,
1159,2013-09-18,38.825,,,,72.313,,,,
1160,2013-09-19,49.324,,,,60.393,,,,
1161,2013-09-20,60.492,,,,65.856,,,,
1162,2013-09-21,40.587,,,,68.002,,,,
1163,2013-09-22,32.574,,,,62.103,,,,
1164,2013-09-23,52.037,,,,62.015,,,,
1165,2013-09-24,61.577,,,,65.129,,,,
1166,2013-09-25,69.683,,,,66.92,,,,
1167,2013-09-26,60.267,,,,59.382,,,,
1168,2013-09-27,100.591,,,,66.452,,,,
1169,2013-09-28,84.93,,,,42.651,,,,
1170,2013-09-29,81.081,,,,58.527,,,,
1171,2013-09-30,122.988,,,,57.455,,,,
1172,2013-10-01,87.907,,,,61.989,,,,
1173,2013-10-02,90.653,,,,54.181,,,,
1174,2013-10-03,62.373,,,,41.616,,,,
1175,2013-10-04,63.456,,,,50.49,,,,
1176,2013-10-05,47.235,,,,41.851,,,,
1177,2013-10-06,43.062,,,,39.055,,,,
1178,2013-10-07,72.231,,,,56.341,,,,
1179,2013-10-08,57.924,,,,45.95,,,,
1180,2013-10-09,64.812,,,,51.87,,,,
1181,2013-10-10,52.964,,,,60.393,,,,
1182,2013-10-11,60.771,,,,52.092,,,,
1183,2013-10-12,40.459,,,,57.388,,,,
1184,2013-10-13,46.182,,,,57.219,,,,
1185,2013-10-14,52.044,,,,58.287,,,,
1186,2013-10-15,76.598,,,,57.118,,,,
1187,2013-10-16,103.37,,,,55.102,,,,
1188,2013-10-17,76.211,,,,47.889,,,,
1189,2013-10-18,57.345,,,,52.475,,,,
1190,2013-10-19,87.638,,,,55.739,,,,
1191,2013-10-20,59.531,,,,46.77,,,,
1192,2013-10-21,84.028,,,,53.761,,,,
1193,2013-10-22,114.747,,,,51.352,,,,
1194,2013-10-23,134.917,,,,56.559,,,,
1195,2013-10-24,99.388,,,,69.002,,,,
1196,2013-10-25,71.904,,,,70.489,,,,
1197,2013-10-26,49.297,,,,68.431,,,,
1198,2013-10-27,53.511,,,,58.825,,,,
1199,2013-10-28,76.413,,,,62.285,,,,
1200,2013-10-29,88.826,,,,57.366,,,,
1201,2013-10-30,120.407,,,,63.813,,,,
1202,2013-10-31,59.782,,,,59.28,,,,
1203,2013-11-01,152.133,,,,55.249,,,,
1204,2013-11-02,102.678,,,,71.545,,,,
1205,2013-11-03,120.251,,,,85.294,,,,
1206,2013-11-04,197.269,,,,58.007,,,,
1207,2013-11-05,231.38,,,,76.209,,,,
1208,2013-11-06,217.307,,,,84.669,,,,
1209,2013-11-07,274.863,,,,119.775,,,,
1210,2013-11-08,308.815,,,,95.939,,,,
1211,2013-11-09,345.162,,,,71.768,,,,
1212,2013-11-10,127.081,,,,90.303,,,,
1213,2013-11-11,100.386,,,,88.755,,,,
1214,2013-11-12,170.986,,,,91.979,,,,
1215,2013-11-13,168.37,,,,83.853,,,,
1216,2013-11-14,200.457,,,,87.394,,,,
1217,2013-11-15,210.594,,,,96.392,,,,
1218,2013-11-16,291.213,,,,92.024,,,,
1219,2013-11-17,246.232,,,,102.09,,,,
1220,2013-11-18,546.733,,,,239.059,,,,
1221,2013-11-19,601.887,,,,250.475,,,,
1222,2013-11-20,409.451,,,,200.681,,,,
1223,2013-11-21,359.427,,,,220.756,,,,
1224,2013-11-22,377.202,,,,224.394,,,,
