,Time,BTC_Average_Hash_Rate_Hashes_Per_Second,ETH_Average_Hash_Rate_Hashes_Per_Second,XRP_Average_Hash_Rate_Hashes_Per_Second,DOGE_Average_Hash_Rate_Hashes_Per_Second,LTC_Average_Hash_Rate_Hashes_Per_Second,BCH_Average_Hash_Rate_Hashes_Per_Second,XMR_Average_Hash_Rate_Hashes_Per_Second,DASH_Average_Hash_Rate_Hashes_Per_Second,ZEC_Average_Hash_Rate_Hashes_Per_Second
3741,2019-04-02,4.5153648700429e+19,143405471800610.0,,287051877546890.0,336990277330490.0,1.9016329331927624e+18,302745438.0,2586092905540324.0,2774363788.0
3742,2019-04-03,4.7250644576875e+19,142103799034470.0,,285503303340990.0,334902141537640.0,2.743784329428925e+18,330881054.0,2793318338738400.0,2654305494.0
3743,2019-04-04,4.4746258329155e+19,146661991319370.0,,275638750716550.0,321210098376920.0,2.425961694372064e+18,293679397.0,2668030234397820.0,2732606959.0
3744,2019-04-05,4.8449292371931e+19,145447232435150.0,,281679291929400.0,335584809816020.0,2.684867138150613e+18,309709148.0,2971616776258400.0,2754895370.0
3745,2019-04-06,4.7773856045886e+19,146621797936280.0,,302468167666420.0,335044678818230.0,2.492922683683396e+18,301754267.0,2974552849306600.0,2886982472.0
3746,2019-04-07,4.2747729852944e+19,145747487681340.0,,310745971892220.0,337592499166530.0,2.5820638874167096e+18,279881137.0,3126009825707829.0,2847175563.0
3747,2019-04-08,4.6639131138381e+19,146570253107240.0,,292997534405540.0,359437066342650.0,2.3908961774965914e+18,307137688.0,2824584204135697.0,2667069758.0
3748,2019-04-09,4.5837182335531e+19,147717240134030.0,,284614047713110.0,332529956190610.0,2.52543921798975e+18,301765529.0,3094657025489300.0,2630600959.0
3749,2019-04-10,4.494620235172e+19,151047005783680.0,,287583570911060.0,319679767609900.0,2.448165169713358e+18,320292767.0,2875115954865398.0,2610921877.0
3750,2019-04-11,4.8567023602771e+19,150411686110460.0,,299466226032210.0,335072941802740.0,2.375432034640693e+18,289291994.0,2821665759777600.0,2755143597.0
3751,2019-04-12,4.8875344024887e+19,149334579469010.0,,293506790291410.0,320501183042740.0,2.3374053508122214e+18,296381888.0,2861050945211000.0,2702293148.0
3752,2019-04-13,4.4881011191602e+19,152087701667320.0,,284082505266850.0,324891234437540.0,2.37202820844532e+18,298765409.0,3124662190142500.0,2834568453.0
3753,2019-04-14,4.2214082174307e+19,153894211976130.0,,299824272338710.0,347546509218810.0,2.3692583038268483e+18,290367235.0,2767878663120235.0,2988083368.0
3754,2019-04-15,4.0323493461444e+19,154385510947430.0,,297825298901750.0,371923344356800.0,2.695094649292813e+18,322495775.0,2880322787916200.0,3022719440.0
3755,2019-04-16,4.7376670849012e+19,151772839285300.0,,303782673872120.0,337925934496960.0,2.671753352705085e+18,303506745.0,2824245015725000.0,3222742688.0
3756,2019-04-17,4.4715630813601e+19,147992682732590.0,,309321190720770.0,333286148550110.0,2.667585018348874e+18,283021125.0,3055124445981118.0,3282125385.0
3757,2019-04-18,4.4877629677347e+19,147580719366330.0,,309379723129290.0,343686880087480.0,2.464200380264457e+18,307946044.0,2794276306620598.0,3624648404.0
3758,2019-04-19,4.9017597208769e+19,150836508860450.0,,301679626026930.0,341666194391480.0,2.4357135329895823e+18,304617209.0,3238511268649123.0,3531449510.0
3759,2019-04-20,4.535427803579e+19,149413949587750.0,,290772629159910.0,333431038264800.0,2.555974458920399e+18,299917101.0,3005428955851500.0,3769572637.0
3760,2019-04-21,4.8185243808056e+19,150568560610540.0,,301961451560970.0,345837372737840.0,2.5939565951010586e+18,295050644.0,2991184639503480.0,4018914312.0
3761,2019-04-22,4.6644185645314e+19,152194902826650.0,,302857705002050.0,335390701805210.0,2.4576805542015447e+18,301168611.0,3036310882350700.0,3827447078.0
3762,2019-04-23,3.8988598871186e+19,150501460922570.0,,288299973035490.0,329062996226740.0,2.5173595873412244e+18,293314272.0,2971365273163562.0,3550001130.0
3763,2019-04-24,4.3881426840945e+19,147637501088070.0,,269286576679710.0,328115951949410.0,2.1260685707269763e+18,304662766.0,2850867034666853.0,3543169846.0
3764,2019-04-25,4.8344574594865e+19,148050520316693.0,,284836223411020.0,318106670363020.0,2.487151650621126e+18,298714748.0,3092679042550800.0,3736219884.0
3765,2019-04-26,4.6946612588731e+19,148880326805881.0,,282269305180900.0,320477252305460.0,2.239895969463769e+18,306159994.0,3236954923539720.0,3745811526.0
3766,2019-04-27,4.8275413293562e+19,151590777735700.0,,298547250088660.0,322206579277420.0,2.394084034926234e+18,285260174.0,2997409183641475.0,3833843841.0
3767,2019-04-28,4.469055992859e+19,150038077493240.0,,293434793890720.0,318882996048260.0,2.444320988264735e+18,296376390.0,3163648819241200.0,3911474696.0
3768,2019-04-29,5.1783591653777e+19,152497658194230.0,,289943301154098.0,333406253464246.0,1.9877626213942968e+18,319931762.0,3146613270493312.0,3747211191.0
3769,2019-04-30,4.8584613414093e+19,154034583769540.0,,283171214750300.0,337688342243000.0,2.0630455139657487e+18,288412671.0,3327026413590342.0,3973861349.0
3770,2019-05-01,5.0654331800979e+19,153702048663930.0,,301226511736650.0,344091100618290.0,2.3545227405577887e+18,265937579.0,3173423978013800.0,3598007840.0
3771,2019-05-02,5.4867185411334e+19,152303249840320.0,,302456666356030.0,355978365757460.0,2.2788059393190423e+18,285923896.0,3537191964742500.0,3814713271.0
3772,2019-05-03,5.3295131483402e+19,149725870708390.0,,293827817687400.0,331617526669820.0,2.265810499579149e+18,305648912.0,3385361431754885.0,3741773712.0
3773,2019-05-04,4.8117932578551e+19,157291493595370.0,,299968342492229.0,319371439683000.0,2.3642572617556e+18,340835278.0,3106605549718739.0,4310225152.0
3774,2019-05-05,4.2329960289162e+19,156282749065380.0,,304320275710570.0,343233694690660.0,2.3136389306011105e+18,316635596.0,3227794372404549.0,4070902331.0
3775,2019-05-06,4.6823178937214e+19,152372842116640.0,,316720420880680.0,355843955626610.0,2.2788523622836316e+18,325396825.0,3164499736685845.0,4003022656.0
3776,2019-05-07,4.6753411521096e+19,155247454704050.0,,302558332735820.0,344644648876390.0,2.2486161453812106e+18,334458776.0,3330244645701600.0,4213530171.0
3777,2019-05-08,4.7220010648955e+19,153736147693580.0,,301444758838760.0,331194759562980.0,2.2530908253708541e+18,325694960.0,3069492404338200.0,3982491801.0
3778,2019-05-09,4.8350171828623e+19,154248231092770.0,,304812393874940.0,349018543906360.0,2.1336951946487867e+18,336300457.0,3080211202410963.0,3675706476.0
3779,2019-05-10,4.6213925644698e+19,154756310777680.0,,310846130358120.0,360902315462780.0,2.1014724536470052e+18,342380845.0,3043619416571300.0,3848653272.0
3780,2019-05-11,4.340786043463e+19,155015475961900.0,,312546783374770.0,341042669367320.0,2.1726612008753754e+18,324274743.0,2850091881489300.0,3631417176.0
3781,2019-05-12,4.7765150364414e+19,157769814036250.0,,293897610010280.0,318630174556858.0,2.3392376218923935e+18,315310928.0,2962817361550400.0,3870067909.0
3782,2019-05-13,5.4283279072948e+19,155728028777384.0,,304312215249690.0,348031592886220.0,2.2980112181770788e+18,350271072.0,2954937051960300.0,3652508505.0
3783,2019-05-14,5.4538900851298e+19,160882555784080.0,,298071277286570.0,346129548508970.0,2.171224178542901e+18,340500619.0,3497387919785000.0,3681445785.0
3784,2019-05-15,4.9931629299744e+19,163003425245900.0,,314535948577900.0,347907094001410.0,2.1374701417970765e+18,336561099.0,3172485526206900.0,3821943927.0
3785,2019-05-16,5.0176586167907e+19,161371049411188.0,,311221491789090.0,371591874353776.0,2.1295861383092723e+18,315286206.0,3358597848324700.0,3990882921.0
3786,2019-05-17,5.024825429449e+19,170925204692330.0,,330496123918960.0,357158134496820.0,2.0814980676626153e+18,319587864.0,2677090907506700.0,3721531048.0
3787,2019-05-18,4.9834097270027e+19,171703165336650.0,,297711369597340.0,345364398841240.0,2.1964686856379395e+18,331290485.0,2963834105267470.0,3885444942.0
3788,2019-05-19,5.2638537814063e+19,168195812561070.0,,322304802241660.0,344023286191860.0,2.353479348016966e+18,304604718.0,3067692451390576.0,4055120482.0
3789,2019-05-20,5.7670780301278e+19,165527407555750.0,,309507098503030.0,353119401193760.0,2.225261054154824e+18,282522448.0,2910793767198231.0,3853786686.0
3790,2019-05-21,5.0012711831355e+19,163075802797850.0,,297649019624080.0,348027200875890.0,2.3141767621107236e+18,280470343.0,3001494580524200.0,3892187165.0
3791,2019-05-22,5.1934792844099e+19,164934016356790.0,,309191239982980.0,353028545216630.0,2.2566190484545134e+18,272910001.0,3085700546557200.0,3825686943.0
3792,2019-05-23,5.6345280488867e+19,162417334038950.0,,292597232013480.0,343184605770820.0,2.2677163320773716e+18,290317533.0,3088032672586014.0,3866673443.0
3793,2019-05-24,5.0327670127321e+19,159709607004210.0,,327135609342050.0,353796713286590.0,2.2267509160081554e+18,315405706.0,2570468353238800.0,4072061436.0
3794,2019-05-25,5.1717683787489e+19,162221486972040.0,,326387129650030.0,353143051703430.0,2.4002956134467046e+18,314979990.0,3287448773558600.0,4147457135.0
3795,2019-05-26,5.0541360259508e+19,161020293963160.0,,327097595258300.0,368517319654840.0,2.2972649477727352e+18,318870444.0,3212699867434900.0,4303340005.0
3796,2019-05-27,5.4624602580778e+19,165797975440800.0,,307126461297340.0,360886762082020.0,2.2474372036829358e+18,316960635.0,3233342819450026.0,3875244412.0
3797,2019-05-28,5.5127757551099e+19,161346485177960.0,,309558567762010.0,358786113035390.0,2.175758776141191e+18,318939995.0,3208252550202447.0,3743138033.0
3798,2019-05-29,5.6022731803443e+19,171512304943170.0,,321708822046150.0,367008779860160.0,2.3438274763509535e+18,332827849.0,3364648176962348.0,3666886745.0
3799,2019-05-30,5.7042134893302e+19,168016567648800.0,,329461834694440.0,367546980734810.0,2.3914462114319406e+18,322598487.0,3243598575208624.0,4199261221.0
3800,2019-05-31,5.1019160597073e+19,169054749191810.0,,327999134051160.0,373258894205350.0,2.371567247627875e+18,311302299.0,3256619707398100.0,4048487142.0
3801,2019-06-01,5.1217308212259e+19,169034006296900.0,,320564189753060.0,370637841091180.0,2.600562075030133e+18,323901514.0,3211665409009000.0,4012470528.0
3802,2019-06-02,4.9903810030677e+19,170473449712650.0,,327506781027950.0,373981446115830.0,2.6030849417235425e+18,327970709.0,3418320133217500.0,4166478285.0
3803,2019-06-03,4.699934046693e+19,163192436066130.0,,318290477493990.0,370570749722940.0,2.235937302885525e+18,332833521.0,3386310113828600.0,4311969676.0
3804,2019-06-04,4.9759122082777e+19,164511341081650.0,,324854279919760.0,360446474958120.0,2.4253718270770063e+18,319420070.0,3211597530606298.0,4147353213.0
3805,2019-06-05,6.0380619717336e+19,162092390337550.0,,333373167028490.0,379926110932940.0,2.6505510361000207e+18,299262142.0,3201098640048400.0,4187027979.0
3806,2019-06-06,5.9162260518142e+19,168409810439870.0,,329083660690300.0,373934741278250.0,2.561695610600276e+18,333679713.0,3023313418098600.0,4153486077.0
3807,2019-06-07,5.6399343099376e+19,167646089047850.0,,343243245055750.0,379875928870790.0,2.563180840899879e+18,338332885.0,2981554906877795.0,4021251403.0
3808,2019-06-08,5.1469079089967e+19,163023521823160.0,,342546117249120.0,394699669719300.0,2.550658035819829e+18,313145088.0,3179961572796100.0,4284568460.0
3809,2019-06-09,5.2933862687554e+19,159775220530070.0,,338459557818580.0,398701015650300.0,2.5482670826357197e+18,279228698.0,3351750676282400.0,4488251017.0
3810,2019-06-10,5.7052862089287e+19,163748001671568.0,,341525100739500.0,407755670002270.0,2.5487971317161933e+18,309990314.0,3688210491125091.0,4007807641.0
3811,2019-06-11,5.2800231356745e+19,161567347063410.0,,339551570390000.0,366854026420850.0,2.6578957868969124e+18,318154999.0,3551017014915397.0,4354553254.0
3812,2019-06-12,5.224416926934e+19,161264830645270.0,,327843679908039.0,367537625459600.0,2.385165139672496e+18,303444787.0,3563127164352916.0,3842741877.0
3813,2019-06-13,5.2395109209979e+19,158720207288920.0,,352250294054030.0,386591269404780.0,2.554533568003796e+18,311857047.0,3543816792043200.0,4197951448.0
3814,2019-06-14,5.7901225537058e+19,159831738092800.0,,355340435202230.0,394347180005400.0,2.445982509760087e+18,293909874.0,3580683165817500.0,4337376310.0
3815,2019-06-15,6.1769022035455e+19,160163762463820.0,,357226568795760.0,388003743951010.0,2.545211357719263e+18,305349374.0,3779037940751627.0,4238876606.0
3816,2019-06-16,5.0159562652201e+19,160779121830430.0,,362294308726190.0,394315152021990.0,2.4344471258388736e+18,303251317.0,3482857319008200.0,4382779569.0
3817,2019-06-17,4.7931457989781e+19,161705699598850.0,,356669405129940.0,397136930516880.0,2.392870099866512e+18,326327344.0,3155409014698400.0,4068562846.0
3818,2019-06-18,5.5293925848283e+19,159970382172250.0,,369847092580050.0,397882913631380.0,2.2428203126069573e+18,317849888.0,3246626133978326.0,4354282544.0
3819,2019-06-19,6.0605270557093e+19,162973433258310.0,,368833471348650.0,413096159436490.0,2.308947355054079e+18,307378896.0,3515337412064700.0,4493985862.0
3820,2019-06-20,6.1333162805368e+19,162084314883610.0,,392078756594190.0,438262281500720.0,2.1508942061314286e+18,323916013.0,3735387918950323.0,4154722074.0
3821,2019-06-21,5.0340851021524e+19,159405399541210.0,,380732775416480.0,445133724102870.0,2.273496540427527e+18,314572038.0,3757058458813000.0,4178621414.0
3822,2019-06-22,5.1128810060352e+19,159816211524160.0,,382261931338630.0,404553702746570.0,2.135886478087856e+18,334138550.0,3681010981131779.0,4470661917.0
3823,2019-06-23,6.1111512871038e+19,162333256797980.0,,389583916102140.0,423665802023000.0,2.359339443954549e+18,330576371.0,3695507505090248.0,4008945816.0
3824,2019-06-24,6.443828270501e+19,166149501203550.0,,400442123859390.0,445573859370370.0,2.2311479782442657e+18,313016463.0,3617270844764600.0,4346271218.0
3825,2019-06-25,6.0421165276795e+19,167022300144710.0,,380401674230830.0,446198126749100.0,1.993782388001917e+18,312243161.0,3668886632214759.0,4223770205.0
3826,2019-06-26,5.7168866763585e+19,174447329760040.0,,409131773449500.0,435689494360360.0,1.9419959640437824e+18,315981953.0,3534918692157385.0,4243297421.0
3827,2019-06-27,6.0866673906661e+19,172583290392610.0,,387763107723150.0,457968669833240.0,1.8919247709552353e+18,295659921.0,3467906171631094.0,4180276467.0
3828,2019-06-28,6.0815992275665e+19,170008695576520.0,,403345960437450.0,455340746401030.0,2.124996245385021e+18,310500907.0,3654312472491600.0,4270464489.0
3829,2019-06-29,6.8371186129076e+19,174665284994230.0,,376917996940500.0,434629427105100.0,1.8756187419888886e+18,319232637.0,3547004961190600.0,4201238695.0
3830,2019-06-30,6.2635657377836e+19,174493970011330.0,,373616660806520.0,418077142127460.0,2.0345452248115128e+18,315995749.0,3634854896432477.0,4304469071.0
3831,2019-07-01,5.8675922382152e+19,172458371589090.0,,388090080617180.0,436768825503554.0,2.014573755273511e+18,316619823.0,3729241940507313.0,4412988532.0
3832,2019-07-02,5.6440454817991e+19,175181833107520.0,,415740677572940.0,445357621232620.0,2.2503728028709363e+18,329895783.0,3592306216765450.0,4488771137.0
3833,2019-07-03,6.8305491098162e+19,169417809531000.0,,442165447157110.0,468101899665870.0,1.900849386205792e+18,316236065.0,3608639206224613.0,4461186458.0
3834,2019-07-04,6.8352193904793e+19,168942379734973.0,,416801506950400.0,455078421309540.0,2.0370614729528287e+18,321820830.0,3855435937076142.0,4179136385.0
3835,2019-07-05,6.9753618891708e+19,169047079554160.0,,386981281404450.0,439040004307810.0,2.042362304742967e+18,310371791.0,3942960539763961.0,4169359034.0
3836,2019-07-06,7.2570842300914e+19,174357424821090.0,,430645949907623.0,428439371355710.0,2.0083123864284529e+18,312408954.0,3715501621569038.0,4492466778.0
3837,2019-07-07,6.4300253899502e+19,171998334231100.0,,419969476784230.0,449703202528720.0,2.1187195054020877e+18,326113762.0,3829568775106700.0,4152445402.0
3838,2019-07-08,6.6101928179888e+19,170718535039220.0,,393778912575390.0,427141419439670.0,1.885590181710395e+18,301929864.0,3625987917306723.0,4596188975.0
3839,2019-07-09,7.2606940640373e+19,174567349236170.0,,408886397468810.0,420626668622190.0,2.0992531116073795e+18,326950066.0,3624361044795244.0,4330695493.0
3840,2019-07-10,6.073707577409e+19,175220482829950.0,,407802178250150.0,453587882044130.0,1.997575802159558e+18,328351195.0,3529555357742900.0,4714372239.0
3841,2019-07-11,5.964383690876e+19,179351975357530.0,,439173503853160.0,460633969582620.0,1.7885238460853407e+18,305600323.0,4011218436005607.0,4658157675.0
3842,2019-07-12,6.736218994641e+19,179299681760470.0,,424929534891640.0,474199131595610.0,2.0941733069072653e+18,306875459.0,3722273401193200.0,4731202829.0
3843,2019-07-13,6.626733506563e+19,178735067253030.0,,436318857970940.0,469607869025320.0,1.8666867326217802e+18,312335823.0,3570283610499000.0,4587894651.0
3844,2019-07-14,6.7831716014397e+19,182078884964610.0,,448846304305240.0,523817338872630.0,1.9436944730984256e+18,298969441.0,3672267125925100.0,4590650823.0
3845,2019-07-15,6.418528245748e+19,180013771371010.0,,430167386978081.0,497679917533340.0,1.7701259463873915e+18,315252851.0,4038865892792500.0,4245743446.0
3846,2019-07-16,6.8554481239655e+19,174832197421310.0,,405181439616990.0,435282652122780.0,1.8176276088163261e+18,303527632.0,4093766260964700.0,4414360828.0
3847,2019-07-17,6.9427079433283e+19,179656303111050.0,,417775086535230.0,458897739836700.0,1.9366381748487145e+18,298011562.0,4189707451135400.0,4493198701.0
3848,2019-07-18,5.522369004762e+19,179785131906700.0,,424401104759850.0,461802701594330.0,1.8826426060809848e+18,329615093.0,3905240592595700.0,4488042449.0
3849,2019-07-19,5.4103187067627e+19,173652922886670.0,,414500336788100.0,473369012525200.0,1.8804207108346076e+18,313700564.0,3606752852568100.0,4439146833.0
3850,2019-07-20,6.9569874843147e+19,177846815118040.0,,395061404430860.0,449595960899880.0,1.9660802040646147e+18,307864469.0,3820300532047122.0,4315896607.0
3851,2019-07-21,7.4023459325659e+19,173231649490320.0,,424229508970760.0,427046174943770.0,1.992616054190816e+18,321006829.0,3901602866789644.0,4541187821.0
3852,2019-07-22,7.1457848053102e+19,172775012115070.0,,418051836570500.0,447826307922840.0,1.8830704118306317e+18,302140870.0,3856255665238600.0,4600004668.0
3853,2019-07-23,5.9014148655443e+19,175483427893470.0,,393017397820847.0,439763372595470.0,1.9890912076495542e+18,309351229.0,4035734014144595.0,4526256361.0
3854,2019-07-24,6.7590362726755e+19,176899879052850.0,,396646953157960.0,455900127992030.0,1.861384567013316e+18,310858376.0,3918099151908900.0,4429960129.0
3855,2019-07-25,6.3719756320374e+19,175335072662510.0,,377503690873790.0,434611932134970.0,1.9111506342696707e+18,318032323.0,3572719099753417.0,4454724091.0
3856,2019-07-26,7.0206755182977e+19,174397657700620.0,,404984501797770.0,411947148074640.0,2.0713517345444472e+18,303220557.0,3543948021108300.0,4257135677.0
3857,2019-07-27,7.3983227837906e+19,179361369975017.0,,420205835588500.0,435780574755430.0,2.0197290014450964e+18,301911065.0,3493277035855100.0,4285931072.0
3858,2019-07-28,7.2639938522833e+19,176418907649330.0,,414993824169970.0,474900119371730.0,2.039810941139406e+18,295519326.0,3928304864150293.0,4406924365.0
3859,2019-07-29,7.8997791387307e+19,175613689749090.0,,409836927658440.0,465604367347487.0,2.0596547830857518e+18,309244850.0,3273668892261500.0,4659650930.0
3860,2019-07-30,6.5669147558286e+19,180314084858450.0,,416713283930690.0,449706516209920.0,2.039195115487191e+18,311772956.0,3308727130956496.0,4652849546.0
3861,2019-07-31,6.8310259810253e+19,174909981044280.0,,406712839524940.0,475949046375980.0,2.0834509374245117e+18,315001584.0,3696722462462125.0,4276463877.0
3862,2019-08-01,7.7044124563621e+19,173218525918160.0,,407700917698770.0,460582462910860.0,1.9959937656732644e+18,295911262.0,3296698891222623.0,4740262022.0
3863,2019-08-02,6.7967179766511e+19,176081457974040.0,,439000878972750.0,448966260299680.0,1.9560336027611786e+18,305983213.0,3731697351181148.0,4454123738.0
3864,2019-08-03,7.6030806338823e+19,178406045894200.0,,442424771547350.0,480690598763520.0,2.0020250783152172e+18,309371765.0,3750801325405165.0,4535112104.0
3865,2019-08-04,7.6811317518172e+19,180730769833560.0,,414748426001200.0,453505582863380.0,1.945786259228862e+18,308190586.0,3692685704170000.0,4447820468.0
3866,2019-08-05,7.9399062399898e+19,183235065358430.0,,420368191298680.0,458331237536270.0,2.0888558887407255e+18,323373857.0,3877617067625947.0,4385272246.0
3867,2019-08-06,7.5845181020019e+19,182820539123630.0,,392410074814600.0,444012290709140.0,2.0576922267356667e+18,310915879.0,3757730625119869.0,4457642372.0
3868,2019-08-07,8.0248998822887e+19,184301215737130.0,,397729155909190.0,420661943339110.0,2.0182057305554225e+18,328368338.0,3752100073347700.0,4269367039.0
3869,2019-08-08,6.7679123668556e+19,182912626173270.0,,365678513372920.0,381295813212020.0,1.9237350840876321e+18,316462855.0,3540577546997200.0,4471964909.0
3870,2019-08-09,7.3390229645285e+19,181123384858830.0,,377283500850375.0,359844174995980.0,1.782623204542497e+18,338710293.0,3706869222020509.0,4057652521.0
3871,2019-08-10,7.2626289238319e+19,186221814938670.0,,350055477454600.0,389172425994250.0,1.966430883413269e+18,326423502.0,4021388302974200.0,4393424716.0
3872,2019-08-11,7.9071227666303e+19,181705998541330.0,,366394718815890.0,406180740343900.0,2.1103195986464154e+18,325473509.0,4090310472722900.0,4565368445.0
3873,2019-08-12,7.3702544202941e+19,184507505162890.0,,359990305926850.0,382369868439140.0,2.0702152266948408e+18,345490011.0,3716280619220200.0,4614236200.0
3874,2019-08-13,7.1855264709234e+19,183967938902930.0,,330068477740520.0,381986605058462.0,2.1186098431988705e+18,328640161.0,3772749674602700.0,4713214583.0
3875,2019-08-14,7.3258555645573e+19,182889813843570.0,,344774364990670.0,373198388796160.0,2.2873312856796854e+18,335792658.0,3581438080524100.0,4640050546.0
3876,2019-08-15,7.8662313884039e+19,182814670127270.0,,339561384949650.0,377999443987280.0,2.1265483737352714e+18,354162735.0,3597100226551546.0,4311130986.0
3877,2019-08-16,7.594460597061e+19,182715976394990.0,,318887866524000.0,348162407192690.0,2.0758258610518802e+18,333330649.0,3549819681809300.0,4639377390.0
3878,2019-08-17,6.7289292819356e+19,186566179246020.0,,336390616411740.0,341895905685740.0,2.0308337605211192e+18,349480441.0,3535568849185002.0,4511888145.0
3879,2019-08-18,6.5669222895711e+19,179545555309830.0,,316089670048820.0,318865212907350.0,2.082312822891438e+18,312828086.0,3124946506595863.0,4577451496.0
3880,2019-08-19,7.5049883500464e+19,179943776618950.0,,337118427896790.0,327551353531030.0,2.0958344804178153e+18,340864826.0,3125542693525400.0,4460256241.0
3881,2019-08-20,7.9380362938979e+19,178762888020140.0,,292856876321630.0,329148668260400.0,2.064350411299676e+18,346037780.0,3163808942472100.0,4743452838.0
3882,2019-08-21,7.2110587966504e+19,177552012615620.0,,320946818380940.0,318996602134700.0,2.0478109993226258e+18,328316971.0,3207539892281126.0,4277126785.0
3883,2019-08-22,6.8849889102623e+19,171281108648430.0,,280882271562250.0,332337371634580.0,2.0966352600349896e+18,342658541.0,3321603097455395.0,4133193081.0
3884,2019-08-23,7.489296255351e+19,177586756836700.0,,300005437473670.0,309710082215280.0,2.138645930777736e+18,328632291.0,3179163893975796.0,4457908826.0
3885,2019-08-24,8.0176461065653e+19,173081431302640.0,,315483606620980.0,332585913311515.0,2.1439370891058852e+18,356247872.0,3480985815745100.0,4421737932.0
3886,2019-08-25,7.8245041929152e+19,174760184289710.0,,303017757512910.0,333664684971350.0,2.122096693754161e+18,342346731.0,3628921525725422.0,4579037309.0
3887,2019-08-26,7.5561059192841e+19,177089067311170.0,,286817329693500.0,321782608902670.0,2.083779366319241e+18,355725308.0,3083202134920338.0,4496282581.0
3888,2019-08-27,6.9133210110732e+19,170421961393000.0,,300173312905000.0,317178693900980.0,2.132016504099779e+18,325271936.0,3233238279287800.0,4339945797.0
3889,2019-08-28,7.3671161869291e+19,173710909598240.0,,311896776550800.0,331473709318650.0,2.1295131930284603e+18,324259039.0,2996649822728535.0,4570800668.0
3890,2019-08-29,8.0126567539442e+19,179206398412500.0,,292288629364600.0,320353717396140.0,2.03367239218898e+18,325025116.0,3363457944273075.0,4629460269.0
3891,2019-08-30,8.1800566206321e+19,180477054756160.0,,291300012560510.0,317984122962720.0,2.043926065521242e+18,317505737.0,3424989239952200.0,4511272445.0
3892,2019-08-31,8.0349506623844e+19,177972338566000.0,,292887752675170.0,316170849099689.0,2.0369552724172124e+18,338484744.0,3305211579372942.0,4693638164.0
3893,2019-09-01,8.6326921289919e+19,176691751952400.0,,288377009495090.0,325368995713400.0,2.1679739790124188e+18,326293944.0,3259862556388900.0,4472380203.0
3894,2019-09-02,7.673309952123e+19,178573879778420.0,,310941090002890.0,305196771685110.0,2.1354755971735867e+18,319008598.0,3237160697010579.0,4211472584.0
3895,2019-09-03,8.4459085368777e+19,179043118413750.0,,299109394714180.0,314041867435200.0,2.1102274796800778e+18,343091070.0,3352515746772000.0,4409016514.0
3896,2019-09-04,7.8735979232243e+19,175082511941130.0,,290560326439860.0,310033437979670.0,2.0849488239411645e+18,344296000.0,3445966525495300.0,4492518309.0
3897,2019-09-05,8.4694533984015e+19,178184196265510.0,,280197932618000.0,295556958700100.0,1.9480365059430418e+18,345819749.0,3434763110498037.0,4463751888.0
3898,2019-09-06,8.6731527479616e+19,172713176322040.0,,303480142343420.0,307057109154190.0,2.0542068692643384e+18,334782838.0,3645550461894500.0,4455467140.0
3899,2019-09-07,7.7981179079967e+19,181089445337280.0,,290732361023010.0,318769160701790.0,2.0906008371282304e+18,324069568.0,4101839472008752.0,4293496609.0
3900,2019-09-08,8.9560543105005e+19,180448904125900.0,,275432973731170.0,295705177226890.0,2.2203901963866813e+18,340450833.0,3453326089762644.0,4719789425.0
3901,2019-09-09,8.9476443801821e+19,177111848983390.0,,297555533923090.0,319438935068980.0,2.1696624046107277e+18,322235355.0,3749591448854400.0,4565159150.0
3902,2019-09-10,8.7647043158632e+19,178394707594040.0,,295744163397470.0,320470410696750.0,2.1978043412880115e+18,356064101.0,3893513029583322.0,4448774821.0
3903,2019-09-11,9.5138783348305e+19,179039349892750.0,,282070271915860.0,300906713696530.0,2.255241520053878e+18,339029988.0,3823730455936822.0,4390631752.0
3904,2019-09-12,9.3392801791455e+19,185531965644070.0,,301635215271530.0,321835946003200.0,2.214932944789749e+18,338007363.0,3657990508814094.0,4424585331.0
3905,2019-09-13,8.6481742604513e+19,181420535858150.0,,286200818017190.0,321481548587510.0,2.2626200436375462e+18,355852415.0,3750373604219943.0,5059538860.0
3906,2019-09-14,8.9667203266202e+19,184800003738480.0,,282321071892400.0,318951603897580.0,2.5343123677850977e+18,315534595.0,3876559910979300.0,4737638569.0
3907,2019-09-15,8.4899511583805e+19,183589855473410.0,,285469458938610.0,318243731275170.0,2.3999885281810755e+18,346475398.0,3788476157601000.0,4348370639.0
3908,2019-09-16,9.9089352791355e+19,189291468574640.0,,282718655150210.0,304147048787200.0,2.4292238971225564e+18,345479814.0,3641261336689298.0,4714438539.0
3909,2019-09-17,8.9832131447666e+19,192005237030390.0,,291712161758780.0,311896118074180.0,2.5530864518772905e+18,359868592.0,3793707545886900.0,4793842316.0
3910,2019-09-18,9.3949305668887e+19,196015904787940.0,,284859757468690.0,318428050074100.0,2.6485575086125005e+18,328646073.0,3847931024666159.0,4865865308.0
3911,2019-09-19,9.5503797730462e+19,190480896774020.0,,284764973088830.0,313148817182390.0,2.488845076611407e+18,329698419.0,4067679636463213.0,4926214118.0
3912,2019-09-20,9.1294729407412e+19,193685224584220.0,,280552328652683.0,330768156190900.0,2.495468213560197e+18,320235293.0,4272894418437600.0,4830950270.0
3913,2019-09-21,9.2335601900794e+19,198941450588370.0,,294725934247000.0,326464940431740.0,2.5384305457920067e+18,336921332.0,4149209550969643.0,4796249140.0
