,Time,BTC_Sent_From_Unique_Address_Count,ETH_Sent_From_Unique_Address_Count,XRP_Sent_From_Unique_Address_Count,DOGE_Sent_From_Unique_Address_Count,LTC_Sent_From_Unique_Address_Count,BCH_Sent_From_Unique_Address_Count,XMR_Sent_From_Unique_Address_Count,DASH_Sent_From_Unique_Address_Count,ZEC_Sent_From_Unique_Address_Count
1739,2013-10-14,50466.0,,,,4061.0,,,,
1740,2013-10-15,53318.0,,,,4433.0,,,,
1741,2013-10-16,56357.0,,,,4434.0,,,,
1742,2013-10-17,48319.0,,,,3698.0,,,,
1743,2013-10-18,52409.0,,,,3940.0,,,,
1744,2013-10-19,53058.0,,,,4303.0,,,,
1745,2013-10-20,40922.0,,,,3896.0,,,,
1746,2013-10-21,53589.0,,,,4295.0,,,,
1747,2013-10-22,57627.0,,,,4349.0,,,,
1748,2013-10-23,59752.0,,,,4004.0,,,,
1749,2013-10-24,69213.0,,,,4043.0,,,,
1750,2013-10-25,61737.0,,,,4416.0,,,,
1751,2013-10-26,43994.0,,,,3233.0,,,,
1752,2013-10-27,40225.0,,,,3570.0,,,,
1753,2013-10-28,52192.0,,,,3644.0,,,,
1754,2013-10-29,53344.0,,,,3384.0,,,,
1755,2013-10-30,58772.0,,,,3786.0,,,,
1756,2013-10-31,59077.0,,,,4415.0,,,,
1757,2013-11-01,54743.0,,,,5656.0,,,,
1758,2013-11-02,48497.0,,,,4986.0,,,,
1759,2013-11-03,49317.0,,,,7715.0,,,,
1760,2013-11-04,64453.0,,,,7870.0,,,,
1761,2013-11-05,76313.0,,,,6885.0,,,,
1762,2013-11-06,75714.0,,,,7223.0,,,,
1763,2013-11-07,87037.0,,,,9727.0,,,,
1764,2013-11-08,82696.0,,,,9253.0,,,,
1765,2013-11-09,78528.0,,,,9572.0,,,,
1766,2013-11-10,69467.0,,,,7123.0,,,,
1767,2013-11-11,63811.0,,,,6787.0,,,,
1768,2013-11-12,72495.0,,,,6756.0,,,,
1769,2013-11-13,77452.0,,,,8150.0,,,,
1770,2013-11-14,86149.0,,,,8364.0,,,,
1771,2013-11-15,78153.0,,,,9017.0,,,,
1772,2013-11-16,65478.0,,,,8112.0,,,,
1773,2013-11-17,67792.0,,,,9232.0,,,,
1774,2013-11-18,111201.0,,,,14692.0,,,,
1775,2013-11-19,133192.0,,,,13006.0,,,,
1776,2013-11-20,106342.0,,,,11188.0,,,,
1777,2013-11-21,98390.0,,,,10978.0,,,,
1778,2013-11-22,104185.0,,,,11501.0,,,,
1779,2013-11-23,99774.0,,,,13070.0,,,,
1780,2013-11-24,77340.0,,,,11229.0,,,,
1781,2013-11-25,92931.0,,,,12823.0,,,,
1782,2013-11-26,118883.0,,,,19518.0,,,,
1783,2013-11-27,133819.0,,,,22978.0,,,,
1784,2013-11-28,132496.0,,,,26886.0,,,,
1785,2013-11-29,122082.0,,,,20187.0,,,,
1786,2013-11-30,100732.0,,,,19068.0,,,,
1787,2013-12-01,102140.0,,,,18695.0,,,,
1788,2013-12-02,105464.0,,,,18641.0,,,,
1789,2013-12-03,111713.0,,,,17832.0,,,,
1790,2013-12-04,116297.0,,,,18681.0,,,,
1791,2013-12-05,121209.0,,,,17769.0,,,,
1792,2013-12-06,103749.0,,,,15903.0,,,,
1793,2013-12-07,94633.0,,,,16248.0,,,,
1794,2013-12-08,67967.0,,,6475.0,15717.0,,,,
1795,2013-12-09,93899.0,,,10396.0,18798.0,,,,
1796,2013-12-10,94003.0,,,11119.0,19244.0,,,,
1797,2013-12-11,94124.0,,,36438.0,18915.0,,,,
1798,2013-12-12,82478.0,,,58395.0,17454.0,,,,
1799,2013-12-13,88839.0,,,60279.0,16130.0,,,,
1800,2013-12-14,83456.0,,,91513.0,15272.0,,,,
1801,2013-12-15,78364.0,,,143051.0,17237.0,,,,
1802,2013-12-16,100555.0,,,114113.0,20069.0,,,,
1803,2013-12-17,99766.0,,,110229.0,20255.0,,,,
1804,2013-12-18,116199.0,,,114624.0,21915.0,,,,
1805,2013-12-19,99061.0,,,221646.0,18043.0,,,,
1806,2013-12-20,88121.0,,,228692.0,17357.0,,,,
1807,2013-12-21,77914.0,,,192635.0,14240.0,,,,
1808,2013-12-22,71580.0,,,182914.0,13141.0,,,,
1809,2013-12-23,78043.0,,,174162.0,13926.0,,,,
1810,2013-12-24,83776.0,,,152165.0,14484.0,,,,
1811,2013-12-25,85446.0,,,154702.0,16439.0,,,,
1812,2013-12-26,78213.0,,,148976.0,17021.0,,,,
1813,2013-12-27,79778.0,,,156247.0,15799.0,,,,
1814,2013-12-28,69867.0,,,133485.0,14234.0,,,,
1815,2013-12-29,66937.0,,,138177.0,14203.0,,,,
1816,2013-12-30,85583.0,,,142051.0,17042.0,,,,
1817,2013-12-31,73807.0,,,126632.0,14259.0,,,,
1818,2014-01-01,61124.0,,,128194.0,14847.0,,,,
1819,2014-01-02,84680.0,,,130255.0,17214.0,,,,
1820,2014-01-03,91366.0,,,127869.0,18053.0,,,,
1821,2014-01-04,73811.0,,,129117.0,16182.0,,,,
1822,2014-01-05,84779.0,,,106768.0,17324.0,,,,
1823,2014-01-06,99153.0,,,107697.0,21251.0,,,,
1824,2014-01-07,85250.0,,,107565.0,17377.0,,,,
1825,2014-01-08,83697.0,,,100425.0,17068.0,,,,
1826,2014-01-09,83848.0,,,105230.0,15420.0,,,,
1827,2014-01-10,78871.0,,,112187.0,14856.0,,,,
1828,2014-01-11,78685.0,,,113401.0,16068.0,,,,
1829,2014-01-12,69707.0,,,104652.0,13620.0,,,,
1830,2014-01-13,77795.0,,,110032.0,14119.0,,,,
1831,2014-01-14,78269.0,,,116974.0,13634.0,,,,
1832,2014-01-15,83072.0,,,120487.0,14962.0,,,,
1833,2014-01-16,75641.0,,,106700.0,13741.0,,,,
1834,2014-01-17,77810.0,,,132609.0,13336.0,,,,
1835,2014-01-18,67236.0,,,132080.0,13905.0,,,,
1836,2014-01-19,68920.0,,,145797.0,14657.0,,,3546.0,
1837,2014-01-20,96260.0,,,156008.0,16349.0,,,4351.0,
1838,2014-01-21,103154.0,,,180795.0,17246.0,,,2178.0,
1839,2014-01-22,95373.0,,,184136.0,16000.0,,,293.0,
1840,2014-01-23,87498.0,,,161737.0,15880.0,,,209.0,
1841,2014-01-24,89053.0,,,159056.0,17985.0,,,247.0,
1842,2014-01-25,75544.0,,,139659.0,16359.0,,,277.0,
1843,2014-01-26,78989.0,,,148730.0,17245.0,,,292.0,
1844,2014-01-27,93944.0,,,147365.0,17972.0,,,673.0,
1845,2014-01-28,99054.0,,,135192.0,17529.0,,,1378.0,
1846,2014-01-29,87697.0,,,159486.0,17044.0,,,944.0,
1847,2014-01-30,94612.0,,,158144.0,16808.0,,,1719.0,
1848,2014-01-31,96340.0,,,153865.0,14764.0,,,936.0,
1849,2014-02-01,88674.0,,,144397.0,15029.0,,,1128.0,
1850,2014-02-02,84768.0,,,143616.0,14660.0,,,1493.0,
1851,2014-02-03,97075.0,,,137545.0,14855.0,,,1156.0,
1852,2014-02-04,110741.0,,,152926.0,18254.0,,,1145.0,
1853,2014-02-05,100342.0,,,132256.0,18132.0,,,1827.0,
1854,2014-02-06,106702.0,,,138556.0,17247.0,,,2435.0,
1855,2014-02-07,110358.0,,,138874.0,16138.0,,,2380.0,
1856,2014-02-08,95698.0,,,126758.0,14801.0,,,3399.0,
1857,2014-02-09,79440.0,,,127915.0,14590.0,,,1544.0,
1858,2014-02-10,95898.0,,,139314.0,15795.0,,,447.0,
1859,2014-02-11,96108.0,,,141262.0,15954.0,,,2338.0,
1860,2014-02-12,90132.0,,,140496.0,16358.0,,,3187.0,
1861,2014-02-13,97361.0,,,135188.0,16281.0,,,4015.0,
1862,2014-02-14,107024.0,,,116201.0,15955.0,,,4123.0,
1863,2014-02-15,97135.0,,,101963.0,14370.0,,,3617.0,
1864,2014-02-16,77168.0,,,101584.0,15748.0,,,3490.0,
1865,2014-02-17,90132.0,,,64558.0,15217.0,,,3183.0,
1866,2014-02-18,98244.0,,,44564.0,14316.0,,,3231.0,
1867,2014-02-19,119701.0,,,55199.0,14013.0,,,2887.0,
1868,2014-02-20,124244.0,,,51193.0,14877.0,,,2599.0,
1869,2014-02-21,124384.0,,,56164.0,14679.0,,,2693.0,
1870,2014-02-22,102668.0,,,54996.0,14828.0,,,2950.0,
1871,2014-02-23,112881.0,,,65761.0,16363.0,,,2977.0,
1872,2014-02-24,136431.0,,,60017.0,16471.0,,,3260.0,
1873,2014-02-25,147032.0,,,57331.0,18256.0,,,2967.0,
1874,2014-02-26,134012.0,,,57025.0,17230.0,,,2588.0,
1875,2014-02-27,117404.0,,,55936.0,16153.0,,,2265.0,
1876,2014-02-28,113307.0,,,48467.0,16047.0,,,2164.0,
1877,2014-03-01,119982.0,,,38535.0,15500.0,,,2894.0,
1878,2014-03-02,101092.0,,,39428.0,15625.0,,,3083.0,
1879,2014-03-03,147448.0,,,40375.0,18715.0,,,3444.0,
1880,2014-03-04,156742.0,,,42738.0,24508.0,,,2908.0,
1881,2014-03-05,136304.0,,,40312.0,17904.0,,,2962.0,
1882,2014-03-06,130466.0,,,37723.0,17795.0,,,2971.0,
1883,2014-03-07,124215.0,,,42404.0,16736.0,,,2775.0,
1884,2014-03-08,118826.0,,,34932.0,15486.0,,,2764.0,
1885,2014-03-09,112946.0,,,34371.0,15980.0,,,2720.0,
1886,2014-03-10,114662.0,,,35768.0,14657.0,,,2484.0,
1887,2014-03-11,118959.0,,,35820.0,14541.0,,,2736.0,
1888,2014-03-12,130822.0,,,39042.0,19081.0,,,2736.0,
1889,2014-03-13,125349.0,,,35801.0,16543.0,,,2781.0,
1890,2014-03-14,104063.0,,,34631.0,17444.0,,,3005.0,
1891,2014-03-15,87097.0,,,32224.0,16551.0,,,2362.0,
1892,2014-03-16,83974.0,,,32590.0,18366.0,,,2455.0,
1893,2014-03-17,107329.0,,,31427.0,19662.0,,,2314.0,
1894,2014-03-18,85009.0,,,34282.0,23159.0,,,2388.0,
1895,2014-03-19,98363.0,,,32951.0,24118.0,,,2368.0,
1896,2014-03-20,99766.0,,,31952.0,18515.0,,,2221.0,
1897,2014-03-21,122140.0,,,30783.0,17608.0,,,2202.0,
1898,2014-03-22,98840.0,,,28385.0,15097.0,,,2279.0,
1899,2014-03-23,88224.0,,,29839.0,14478.0,,,2319.0,
1900,2014-03-24,109389.0,,,34721.0,15883.0,,,2784.0,
1901,2014-03-25,110138.0,,,33096.0,15234.0,,,2646.0,
1902,2014-03-26,112316.0,,,35352.0,16702.0,,,2503.0,
1903,2014-03-27,128074.0,,,32155.0,17275.0,,,2402.0,
1904,2014-03-28,120349.0,,,32256.0,15895.0,,,2157.0,
1905,2014-03-29,90752.0,,,33360.0,13245.0,,,1838.0,
1906,2014-03-30,84194.0,,,30463.0,13784.0,,,2221.0,
1907,2014-03-31,114652.0,,,31005.0,15030.0,,,2104.0,
1908,2014-04-01,119098.0,,,31391.0,14178.0,,,2208.0,
1909,2014-04-02,120095.0,,,32722.0,15849.0,,,2067.0,
1910,2014-04-03,90280.0,,,30970.0,15619.0,,,1938.0,
1911,2014-04-04,121316.0,,,31688.0,13539.0,,,2010.0,
1912,2014-04-05,101665.0,,,28642.0,12127.0,,,1815.0,
1913,2014-04-06,102363.0,,,30928.0,12011.0,,,1903.0,
1914,2014-04-07,107046.0,,,31091.0,12342.0,,,1917.0,
1915,2014-04-08,112226.0,,,28085.0,12047.0,,,1923.0,
1916,2014-04-09,122401.0,,,28552.0,12752.0,,,1963.0,
1917,2014-04-10,124298.0,,,29384.0,14746.0,,,1950.0,
1918,2014-04-11,117926.0,,,29844.0,14131.0,,,2095.0,
1919,2014-04-12,87828.0,,,26885.0,12478.0,,,1930.0,
1920,2014-04-13,94828.0,,,27182.0,12506.0,,,1880.0,
1921,2014-04-14,127969.0,,,29540.0,13987.0,,,2076.0,
1922,2014-04-15,123107.0,,,30583.0,14097.0,,,1832.0,
1923,2014-04-16,114312.0,,,34256.0,14355.0,,,1962.0,
1924,2014-04-17,102596.0,,,30369.0,12329.0,,,1752.0,
1925,2014-04-18,100633.0,,,28521.0,12161.0,,,2621.0,
1926,2014-04-19,93159.0,,,32968.0,11605.0,,,2055.0,
1927,2014-04-20,88713.0,,,29540.0,11438.0,,,2002.0,
1928,2014-04-21,93895.0,,,33122.0,11580.0,,,2121.0,
1929,2014-04-22,125522.0,,,30293.0,11047.0,,,2313.0,
1930,2014-04-23,103825.0,,,30101.0,10738.0,,,2486.0,
1931,2014-04-24,103639.0,,,30227.0,10756.0,,,2616.0,
1932,2014-04-25,116925.0,,,29232.0,11940.0,,,2776.0,
1933,2014-04-26,87285.0,,,28937.0,10308.0,,,2970.0,
1934,2014-04-27,85171.0,,,25051.0,10173.0,,,2900.0,
1935,2014-04-28,111451.0,,,27731.0,10712.0,,,3193.0,
1936,2014-04-29,110736.0,,,25510.0,9307.0,,,1995.0,
1937,2014-04-30,109507.0,,,24731.0,11598.0,,,2897.0,
1938,2014-05-01,101423.0,,,22662.0,9217.0,,,2742.0,
1939,2014-05-02,92605.0,,,23223.0,8815.0,,,2425.0,
1940,2014-05-03,70902.0,,,22228.0,8801.0,,,2684.0,
1941,2014-05-04,73760.0,,,24675.0,8715.0,,,3839.0,
1942,2014-05-05,96210.0,,,25123.0,8864.0,,,4534.0,
1943,2014-05-06,110414.0,,,24083.0,9371.0,,,2667.0,
1944,2014-05-07,109160.0,,,23825.0,8986.0,,,2088.0,
1945,2014-05-08,111716.0,,,21698.0,9172.0,,,2164.0,
1946,2014-05-09,105816.0,,,23021.0,8767.0,,,2626.0,
1947,2014-05-10,88498.0,,,21130.0,8087.0,,,2757.0,
1948,2014-05-11,81152.0,,,24250.0,9213.0,,,2593.0,
1949,2014-05-12,98608.0,,,23059.0,9182.0,,,3022.0,
1950,2014-05-13,95943.0,,,21772.0,8560.0,,,2802.0,
1951,2014-05-14,106493.0,,,20836.0,8131.0,,,3200.0,
1952,2014-05-15,119331.0,,,21425.0,8703.0,,,4351.0,
1953,2014-05-16,93719.0,,,18921.0,8195.0,,,2909.0,
1954,2014-05-17,84987.0,,,19741.0,6838.0,,,2532.0,
1955,2014-05-18,90629.0,,,19079.0,7219.0,,,2749.0,
1956,2014-05-19,107520.0,,,19540.0,10025.0,,,3357.0,
1957,2014-05-20,127179.0,,,20691.0,8728.0,,,2724.0,
1958,2014-05-21,101327.0,,,18446.0,9493.0,,,3010.0,
1959,2014-05-22,108351.0,,,17977.0,10219.0,,,4184.0,
1960,2014-05-23,120105.0,,,17693.0,10328.0,,,4765.0,
1961,2014-05-24,77546.0,,,18038.0,7913.0,,,3678.0,
1962,2014-05-25,104604.0,,,17304.0,9100.0,,,3511.0,
1963,2014-05-26,112414.0,,,16967.0,9408.0,,,3942.0,
1964,2014-05-27,119964.0,,,20305.0,8648.0,,,3906.0,
1965,2014-05-28,128153.0,,,17082.0,9170.0,,,3470.0,
1966,2014-05-29,116153.0,,,17818.0,8369.0,,,3389.0,
1967,2014-05-30,99346.0,,,16754.0,8881.0,,,3760.0,
1968,2014-05-31,93606.0,,,15800.0,7980.0,,,2776.0,
1969,2014-06-01,106428.0,,,16434.0,8604.0,,,2924.0,
1970,2014-06-02,117230.0,,,16052.0,8983.0,,,3177.0,
1971,2014-06-03,128819.0,,,18158.0,8015.0,,,3261.0,
1972,2014-06-04,118209.0,,,20254.0,8148.0,,,3021.0,
1973,2014-06-05,123053.0,,,19640.0,8187.0,,,3141.0,
1974,2014-06-06,112364.0,,,17601.0,7215.0,,,2882.0,
1975,2014-06-07,93051.0,,,18494.0,6713.0,,,2180.0,
1976,2014-06-08,93339.0,,,18639.0,6913.0,,,2517.0,
1977,2014-06-09,107538.0,,,18651.0,7260.0,,,2531.0,
1978,2014-06-10,112175.0,,,19139.0,7399.0,,,2536.0,
1979,2014-06-11,114698.0,,,18959.0,7053.0,,,2411.0,
1980,2014-06-12,114589.0,,,17325.0,7637.0,,,2652.0,
1981,2014-06-13,112289.0,,,18653.0,7112.0,,,2399.0,
1982,2014-06-14,96697.0,,,18129.0,7122.0,,,1973.0,
1983,2014-06-15,90352.0,,,17671.0,6751.0,,,1888.0,
1984,2014-06-16,118081.0,,,18006.0,7405.0,,,1913.0,
1985,2014-06-17,124137.0,,,17731.0,6976.0,,,2214.0,
1986,2014-06-18,113108.0,,,18640.0,7345.0,,,2309.0,
1987,2014-06-19,101448.0,,,19342.0,7737.0,,,2143.0,
1988,2014-06-20,103836.0,,,17376.0,7364.0,,,2383.0,
1989,2014-06-21,99168.0,,,16771.0,6258.0,,,2065.0,
1990,2014-06-22,98486.0,,,16006.0,6654.0,,,2153.0,
1991,2014-06-23,104474.0,,,18376.0,6739.0,,,2008.0,
1992,2014-06-24,116761.0,,,22099.0,7086.0,,,1811.0,
1993,2014-06-25,119094.0,,,22058.0,7209.0,,,1790.0,
1994,2014-06-26,108058.0,,,17976.0,7032.0,,,2093.0,
1995,2014-06-27,114481.0,,,16518.0,7284.0,,,1723.0,
1996,2014-06-28,92420.0,,,15885.0,6582.0,,,1387.0,
1997,2014-06-29,88581.0,,,16637.0,6825.0,,,1388.0,
1998,2014-06-30,120898.0,,,17751.0,8043.0,,,1899.0,
1999,2014-07-01,125213.0,,,16401.0,7737.0,,,1836.0,
2000,2014-07-02,120999.0,,,16000.0,8469.0,,,1762.0,
2001,2014-07-03,105704.0,,,16373.0,6984.0,,,1531.0,
2002,2014-07-04,88235.0,,,16713.0,6642.0,,,1295.0,
2003,2014-07-05,79198.0,,,14169.0,7507.0,,,1402.0,
2004,2014-07-06,96438.0,,,15243.0,6833.0,,,1640.0,
2005,2014-07-07,117302.0,,,16618.0,7193.0,,,1630.0,
2006,2014-07-08,136433.0,,,15651.0,7060.0,,,1624.0,
2007,2014-07-09,122923.0,,,16428.0,6748.0,,,1528.0,
2008,2014-07-10,119374.0,,,15515.0,6738.0,,,1736.0,
2009,2014-07-11,115912.0,,,14366.0,6874.0,,,1600.0,
2010,2014-07-12,91987.0,,,15142.0,7291.0,,,1625.0,
2011,2014-07-13,101590.0,,,16159.0,6586.0,,,1662.0,
2012,2014-07-14,107571.0,,,15993.0,7789.0,,,1873.0,
2013,2014-07-15,123272.0,,,16502.0,6448.0,,,1773.0,
2014,2014-07-16,113256.0,,,17034.0,7978.0,,,1857.0,
2015,2014-07-17,117018.0,,,15935.0,8743.0,,,2014.0,
2016,2014-07-18,111834.0,,,15401.0,8741.0,,,1792.0,
2017,2014-07-19,101155.0,,,14036.0,7012.0,,,1610.0,
2018,2014-07-20,102305.0,,,20044.0,9038.0,,,1622.0,
2019,2014-07-21,103738.0,,,15885.0,7689.0,,,1571.0,
2020,2014-07-22,112343.0,,,14811.0,7803.0,,,1613.0,
2021,2014-07-23,119730.0,,,15877.0,7512.0,,,1490.0,
2022,2014-07-24,114346.0,,,14999.0,9974.0,,,1359.0,
2023,2014-07-25,117259.0,,,14415.0,8862.0,,,1618.0,
2024,2014-07-26,91653.0,,,12873.0,7829.0,,,1457.0,
2025,2014-07-27,94585.0,,,20183.0,6658.0,,,1503.0,
2026,2014-07-28,115282.0,,,13906.0,6426.0,,,1687.0,
2027,2014-07-29,111476.0,,,11012.0,6438.0,,,1646.0,
2028,2014-07-30,125376.0,,,13879.0,6376.0,,,1778.0,
2029,2014-07-31,117134.0,,,13071.0,6800.0,,,1787.0,
2030,2014-08-01,117308.0,,,14750.0,6613.0,,,1841.0,
2031,2014-08-02,93466.0,,,13382.0,5631.0,,,1626.0,
2032,2014-08-03,87016.0,,,17756.0,6248.0,,,1451.0,
2033,2014-08-04,101779.0,,,17371.0,6661.0,,,1329.0,
2034,2014-08-05,135559.0,,,27373.0,9298.0,,,1222.0,
2035,2014-08-06,139628.0,,,14602.0,9181.0,,,1353.0,
2036,2014-08-07,120499.0,,,14432.0,8790.0,,,1482.0,
2037,2014-08-08,121727.0,,,15280.0,6770.0,,,1538.0,
2038,2014-08-09,103002.0,,,16683.0,5723.0,,,1307.0,
2039,2014-08-10,107462.0,,,19360.0,5842.0,,,1447.0,
2040,2014-08-11,136097.0,,,17876.0,7466.0,,,1561.0,
2041,2014-08-12,140881.0,,,20230.0,8110.0,,,1529.0,
2042,2014-08-13,138846.0,,,16889.0,8033.0,,,5868.0,
2043,2014-08-14,131278.0,,,16988.0,7274.0,,,11249.0,
2044,2014-08-15,123034.0,,,15281.0,6199.0,,,7594.0,
2045,2014-08-16,114912.0,,,15956.0,6509.0,,,4567.0,
2046,2014-08-17,103318.0,,,19624.0,6331.0,,,4284.0,
2047,2014-08-18,130078.0,,,16264.0,7962.0,,,3662.0,
2048,2014-08-19,131600.0,,,18429.0,7311.0,,,3663.0,
2049,2014-08-20,131550.0,,,17706.0,7413.0,,,2106.0,
2050,2014-08-21,130843.0,,,20114.0,6728.0,,,2118.0,
2051,2014-08-22,123720.0,,,14761.0,6125.0,,,2080.0,
2052,2014-08-23,100604.0,,,15140.0,5536.0,,,3767.0,
2053,2014-08-24,110270.0,,,19305.0,5394.0,,,2100.0,
2054,2014-08-25,122009.0,,,16779.0,5334.0,,,1412.0,
2055,2014-08-26,131694.0,,,17942.0,5744.0,,,1464.0,
2056,2014-08-27,124930.0,,,17348.0,5644.0,,,1545.0,
2057,2014-08-28,120854.0,,,16630.0,4883.0,,,1572.0,
2058,2014-08-29,110614.0,,,18114.0,5365.0,,,1526.0,
2059,2014-08-30,101469.0,,,14452.0,5211.0,,,1562.0,
2060,2014-08-31,102679.0,,,19778.0,5746.0,,,1554.0,
2061,2014-09-01,117614.0,,,18709.0,5570.0,,,1579.0,
2062,2014-09-02,123859.0,,,18489.0,5574.0,,,1605.0,
2063,2014-09-03,117748.0,,,18289.0,5399.0,,,1984.0,
2064,2014-09-04,124470.0,,,19554.0,6080.0,,,1790.0,
2065,2014-09-05,119571.0,,,19179.0,5018.0,,,1600.0,
2066,2014-09-06,101438.0,,,22377.0,5370.0,,,1363.0,
2067,2014-09-07,114956.0,,,26701.0,5292.0,,,1170.0,
2068,2014-09-08,127558.0,,,21160.0,4698.0,,,1295.0,
2069,2014-09-09,140375.0,,,20965.0,5268.0,,,1314.0,
2070,2014-09-10,124968.0,,,22216.0,5754.0,,,1482.0,
2071,2014-09-11,117103.0,,,22655.0,5732.0,,,1445.0,
2072,2014-09-12,118625.0,,,21568.0,5923.0,,,1423.0,
2073,2014-09-13,102936.0,,,22671.0,5689.0,,,1477.0,
2074,2014-09-14,122259.0,,,28849.0,6193.0,,,1298.0,
2075,2014-09-15,128955.0,,,29584.0,6036.0,,,1649.0,
2076,2014-09-16,148865.0,,,24506.0,5919.0,,,1472.0,
2077,2014-09-17,133776.0,,,24196.0,5814.0,,,3080.0,
2078,2014-09-18,134311.0,,,23979.0,5748.0,,,2990.0,
2079,2014-09-19,117316.0,,,23834.0,6346.0,,,3073.0,
2080,2014-09-20,107878.0,,,23092.0,6158.0,,,1442.0,
2081,2014-09-21,102979.0,,,26353.0,4932.0,,,1308.0,
2082,2014-09-22,132322.0,,,24322.0,5246.0,,,2103.0,
2083,2014-09-23,136044.0,,,23320.0,5073.0,,,2871.0,
2084,2014-09-24,130868.0,,,24030.0,5563.0,,,2589.0,
2085,2014-09-25,137054.0,,,26380.0,5228.0,,,2161.0,
2086,2014-09-26,125906.0,,,29362.0,5560.0,,,1782.0,
2087,2014-09-27,109795.0,,,31499.0,5290.0,,,1524.0,
2088,2014-09-28,126118.0,,,37496.0,5499.0,,,1867.0,
2089,2014-09-29,127426.0,,,30682.0,5051.0,,,1465.0,
2090,2014-09-30,139464.0,,,30159.0,5095.0,,,1685.0,
2091,2014-10-01,139838.0,,,29477.0,7711.0,,,1781.0,
2092,2014-10-02,140273.0,,,27718.0,5658.0,,,1884.0,
2093,2014-10-03,126153.0,,,27392.0,5702.0,,,2047.0,
2094,2014-10-04,118762.0,,,22515.0,6427.0,,,1910.0,
2095,2014-10-05,149600.0,,,29962.0,6158.0,,,2091.0,
2096,2014-10-06,135639.0,,,26787.0,6024.0,,,2323.0,
2097,2014-10-07,149950.0,,,24873.0,6394.0,,,2706.0,
2098,2014-10-08,145062.0,,,24929.0,5961.0,,,3155.0,
2099,2014-10-09,142317.0,,,27665.0,6724.0,,,2596.0,
2100,2014-10-10,146931.0,,,26865.0,6192.0,,,2590.0,
2101,2014-10-11,119838.0,,,24594.0,6338.0,,,2295.0,
2102,2014-10-12,141427.0,,,28589.0,5353.0,,,2088.0,
2103,2014-10-13,153138.0,,,26410.0,6076.0,,,2500.0,
2104,2014-10-14,153374.0,,,25011.0,6620.0,,,2603.0,
2105,2014-10-15,157856.0,,,27279.0,5460.0,,,2468.0,
2106,2014-10-16,142479.0,,,28693.0,5600.0,,,3095.0,
2107,2014-10-17,140101.0,,,37136.0,5859.0,,,3443.0,
2108,2014-10-18,124039.0,,,30864.0,5468.0,,,2313.0,
2109,2014-10-19,142440.0,,,29836.0,5354.0,,,2549.0,
2110,2014-10-20,146919.0,,,30022.0,5286.0,,,3000.0,
2111,2014-10-21,155794.0,,,32466.0,5183.0,,,3495.0,
2112,2014-10-22,150228.0,,,34883.0,5098.0,,,3446.0,
2113,2014-10-23,148329.0,,,31188.0,4982.0,,,2810.0,
2114,2014-10-24,141467.0,,,27321.0,5693.0,,,3851.0,
2115,2014-10-25,141971.0,,,28723.0,4886.0,,,2558.0,
2116,2014-10-26,132708.0,,,38096.0,4311.0,,,2453.0,
2117,2014-10-27,161774.0,,,28053.0,4992.0,,,2359.0,
2118,2014-10-28,152745.0,,,26898.0,4735.0,,,2020.0,
2119,2014-10-29,155241.0,,,26548.0,4959.0,,,2303.0,
2120,2014-10-30,156589.0,,,25375.0,4851.0,,,2067.0,
2121,2014-10-31,146192.0,,,24277.0,5430.0,,,3032.0,
2122,2014-11-01,121365.0,,,22351.0,5083.0,,,2263.0,
2123,2014-11-02,156828.0,,,28668.0,4596.0,,,2353.0,
2124,2014-11-03,153078.0,,,29184.0,4666.0,,,2129.0,
2125,2014-11-04,149914.0,,,32377.0,4451.0,,,1682.0,
2126,2014-11-05,151681.0,,,32836.0,4720.0,,,2165.0,
2127,2014-11-06,155751.0,,,31158.0,4548.0,,,2136.0,
2128,2014-11-07,141210.0,,,32452.0,4994.0,,,3304.0,
2129,2014-11-08,116040.0,,,32092.0,5053.0,,,3689.0,
2130,2014-11-09,149310.0,,,37477.0,4705.0,,,3071.0,
2131,2014-11-10,147168.0,,,37547.0,5421.0,,,2884.0,
2132,2014-11-11,146418.0,,,35094.0,4930.0,,,1851.0,
2133,2014-11-12,168154.0,,,38919.0,5902.0,,,2038.0,
2134,2014-11-13,157137.0,,,37195.0,6271.0,,,1805.0,
2135,2014-11-14,156805.0,,,37888.0,5352.0,,,1942.0,
2136,2014-11-15,125266.0,,,40824.0,5574.0,,,1716.0,
2137,2014-11-16,141278.0,,,39657.0,5150.0,,,2000.0,
2138,2014-11-17,149418.0,,,34522.0,4967.0,,,3787.0,
2139,2014-11-18,151107.0,,,27999.0,5155.0,,,2216.0,
2140,2014-11-19,144587.0,,,26989.0,5044.0,,,2602.0,
2141,2014-11-20,151180.0,,,28640.0,5561.0,,,4407.0,
2142,2014-11-21,142056.0,,,27664.0,5283.0,,,4150.0,
2143,2014-11-22,124620.0,,,28751.0,5482.0,,,3197.0,
2144,2014-11-23,135640.0,,,41526.0,4877.0,,,1907.0,
2145,2014-11-24,139204.0,,,30470.0,5211.0,,,1999.0,
2146,2014-11-25,147413.0,,,29059.0,5005.0,,,3529.0,
2147,2014-11-26,144790.0,,,28516.0,4671.0,,,3942.0,
2148,2014-11-27,148105.0,,,30776.0,4876.0,,,3142.0,
2149,2014-11-28,144033.0,,,29474.0,4823.0,,,2707.0,
2150,2014-11-29,127058.0,,,42837.0,5669.0,,,2785.0,
