,Time,BTC_Average_Block_Time_Minutes,ETH_Average_Block_Time_Minutes,XRP_Average_Block_Time_Minutes,DOGE_Average_Block_Time_Minutes,LTC_Average_Block_Time_Minutes,BCH_Average_Block_Time_Minutes,XMR_Average_Block_Time_Minutes,DASH_Average_Block_Time_Minutes,ZEC_Average_Block_Time_Minutes
3315,2018-02-06,8.471,0.243,,1.037,2.212,9.29,1.935,2.652,2.535
3316,2018-02-07,10.213,0.244,,1.042,2.522,9.863,1.841,2.595,2.509
3317,2018-02-08,10.992,0.24,,1.032,2.293,8.78,1.951,2.628,2.5
3318,2018-02-09,10.667,0.243,,1.035,2.437,11.429,2.127,2.633,2.491
3319,2018-02-10,10.07,0.239,,1.043,2.647,9.29,2.075,2.609,2.531
3320,2018-02-11,9.536,0.242,,1.033,2.466,10.213,1.907,2.667,2.466
3321,2018-02-12,8.675,0.242,,1.023,2.462,9.664,1.983,2.647,2.513
3322,2018-02-13,8.78,0.241,,1.029,2.384,10.588,1.902,2.604,2.595
3323,2018-02-14,8.045,0.246,,1.038,2.47,10.213,2.084,2.613,2.466
3324,2018-02-15,10.992,0.241,,1.037,2.466,9.796,2.159,2.633,2.535
3325,2018-02-16,9.172,0.242,,1.038,2.478,9.536,2.037,2.628,2.491
3326,2018-02-17,9.664,0.239,,1.041,2.357,10.435,1.89,2.628,2.491
3327,2018-02-18,8.889,0.241,,1.045,2.412,10.213,2.0,2.623,2.553
3328,2018-02-19,8.889,0.244,,1.045,2.581,9.931,2.06,2.618,2.496
3329,2018-02-20,10.213,0.248,,1.039,2.457,10.36,1.923,2.642,2.522
3330,2018-02-21,8.521,0.246,,1.039,2.441,10.213,1.957,2.59,2.549
3331,2018-02-22,9.664,0.245,,1.042,2.432,10.141,2.165,2.647,2.478
3332,2018-02-23,9.73,0.243,,1.043,2.388,10.213,1.962,2.618,2.522
3333,2018-02-24,9.931,0.246,,1.047,2.558,9.863,1.897,2.623,2.5
3334,2018-02-25,8.421,0.246,,1.049,2.562,10.286,2.037,2.657,2.517
3335,2018-02-26,10.213,0.248,,1.046,2.496,9.664,2.111,2.633,2.5
3336,2018-02-27,9.0,0.246,,1.04,2.491,10.909,2.133,2.628,2.504
3337,2018-02-28,9.29,0.244,,1.038,2.487,9.664,1.844,2.613,2.513
3338,2018-03-01,8.727,0.245,,1.033,2.504,9.412,2.02,2.609,2.526
3339,2018-03-02,9.231,0.244,,1.045,2.4,10.07,2.143,2.647,2.5
3340,2018-03-03,8.0,0.242,,1.052,2.392,10.435,1.844,2.633,2.513
3341,2018-03-04,9.73,0.245,,1.046,2.531,10.213,1.923,2.59,2.504
3342,2018-03-05,9.664,0.245,,1.041,2.289,10.141,2.219,2.682,2.491
3343,2018-03-06,9.231,0.244,,1.041,2.304,9.863,2.006,2.623,2.531
3344,2018-03-07,9.172,0.243,,1.047,2.326,9.863,1.851,2.581,2.567
3345,2018-03-08,8.889,0.246,,1.033,2.47,9.796,2.043,2.672,2.478
3346,2018-03-09,9.863,0.244,,1.047,2.609,10.213,1.978,2.623,2.504
3347,2018-03-10,10.286,0.244,,1.042,2.404,9.536,2.072,2.613,2.553
3348,2018-03-11,9.412,0.242,,1.038,2.487,10.0,2.072,2.647,2.496
3349,2018-03-12,8.944,0.247,,1.043,2.466,10.141,1.97,2.633,2.553
3350,2018-03-13,9.114,0.246,,1.039,2.282,9.931,1.882,2.585,2.504
3351,2018-03-14,10.0,0.246,,1.037,2.613,10.435,2.081,2.677,2.5
3352,2018-03-15,10.0,0.245,,1.047,2.567,10.0,2.159,2.585,2.504
3353,2018-03-16,9.231,0.243,,1.05,2.289,9.931,1.885,2.637,2.513
3354,2018-03-17,9.664,0.246,,1.05,2.478,9.536,1.962,2.637,2.513
3355,2018-03-18,9.536,0.243,,1.04,2.558,9.931,2.011,2.642,2.522
3356,2018-03-19,9.29,0.242,,1.04,2.47,9.73,2.09,2.618,2.54
3357,2018-03-20,11.339,0.242,,1.046,2.599,10.435,1.89,2.604,2.483
3358,2018-03-21,9.474,0.243,,1.043,2.449,10.36,1.957,2.647,2.526
3359,2018-03-22,10.07,0.239,,1.046,2.338,10.286,2.02,2.647,2.522
3360,2018-03-23,10.827,0.241,,1.04,2.323,9.536,2.087,2.613,2.504
3361,2018-03-24,9.231,0.238,,1.043,2.376,10.213,1.941,2.628,2.54
3362,2018-03-25,10.667,0.239,,1.04,2.304,10.141,1.997,2.623,2.496
3363,2018-03-26,9.6,0.24,,1.035,2.416,10.0,2.051,2.604,2.496
3364,2018-03-27,9.474,0.243,,1.041,2.349,9.29,1.997,2.652,2.535
3365,2018-03-28,10.667,0.242,,1.053,2.496,11.613,1.989,2.623,2.491
3366,2018-03-29,9.474,0.245,,1.033,2.408,9.931,2.003,2.647,2.522
3367,2018-03-30,8.889,0.243,,1.04,2.396,10.435,2.185,2.633,2.544
3368,2018-03-31,11.25,0.238,,1.039,2.376,9.73,1.943,2.595,2.513
3369,2018-04-01,8.889,0.239,,1.035,2.361,9.412,1.868,2.623,2.5
3370,2018-04-02,9.231,0.236,,1.053,2.457,10.992,2.175,2.642,2.5
3371,2018-04-03,8.834,0.24,,1.039,2.466,9.6,1.954,2.599,2.522
3372,2018-04-04,9.796,0.24,,1.04,2.408,9.796,1.941,2.682,2.513
3373,2018-04-05,9.231,0.238,,1.045,2.311,10.992,1.965,2.604,2.513
3374,2018-04-06,10.435,0.238,,1.038,2.345,9.863,4.174,2.609,2.535
3375,2018-04-07,8.0,0.238,,1.045,2.613,9.474,9.412,2.604,2.509
3376,2018-04-08,8.944,0.238,,1.042,2.437,10.286,2.006,2.652,2.5
3377,2018-04-09,9.796,0.24,,1.04,2.54,9.931,1.688,2.633,2.496
3378,2018-04-10,8.78,0.237,,1.041,2.424,9.931,2.072,2.59,2.576
3379,2018-04-11,8.944,0.242,,1.05,2.846,9.6,1.907,2.642,2.5
3380,2018-04-12,9.351,0.244,,1.033,2.341,11.901,2.182,2.647,2.517
3381,2018-04-13,8.727,0.243,,1.043,2.474,9.412,1.992,2.604,2.509
3382,2018-04-14,10.511,0.243,,1.039,2.449,9.474,1.949,2.618,2.531
3383,2018-04-15,8.834,0.242,,1.053,2.297,10.0,1.965,2.647,2.504
3384,2018-04-16,10.213,0.243,,1.037,2.509,10.141,1.967,2.618,2.483
3385,2018-04-17,8.889,0.247,,1.035,2.457,10.07,2.017,2.637,2.531
3386,2018-04-18,9.0,0.248,,1.041,2.357,9.351,1.917,2.604,2.504
3387,2018-04-19,8.09,0.248,,1.047,2.297,9.412,2.162,2.618,2.487
3388,2018-04-20,10.511,0.252,,1.042,2.445,9.73,1.9,2.613,2.549
3389,2018-04-21,9.057,0.245,,1.043,2.338,9.29,2.011,2.623,2.487
3390,2018-04-22,9.0,0.244,,1.051,2.212,9.863,2.0,2.647,2.504
3391,2018-04-23,9.412,0.249,,1.039,2.388,9.931,2.031,2.618,2.531
3392,2018-04-24,9.057,0.252,,1.053,2.308,10.992,1.93,2.609,2.513
3393,2018-04-25,11.707,0.248,,1.039,2.753,9.412,2.017,2.652,2.526
3394,2018-04-26,10.213,0.245,,1.044,2.491,10.0,2.003,2.595,2.509
3395,2018-04-27,10.141,0.252,,1.05,2.445,9.73,2.043,2.657,2.509
3396,2018-04-28,11.25,0.252,,1.05,2.326,9.664,2.02,2.599,2.531
3397,2018-04-29,9.114,0.247,,1.045,2.408,10.36,1.959,2.623,2.491
3398,2018-04-30,9.29,0.252,,1.038,2.233,9.796,2.127,2.667,2.531
3399,2018-05-01,9.114,0.256,,1.043,2.392,9.931,1.882,2.585,2.517
3400,2018-05-02,10.286,0.252,,1.036,2.652,9.863,2.025,2.623,2.504
3401,2018-05-03,9.536,0.253,,1.048,2.491,10.827,2.011,2.628,2.491
3402,2018-05-04,10.435,0.256,,1.046,2.404,9.931,2.09,2.652,2.581
3403,2018-05-05,8.944,0.251,,1.043,2.24,9.29,1.965,2.618,2.5
3404,2018-05-06,10.511,0.25,,1.047,2.271,10.435,2.072,2.623,2.483
3405,2018-05-07,9.6,0.247,,1.047,2.437,9.796,2.02,2.604,2.517
3406,2018-05-08,10.36,0.251,,1.037,2.466,10.435,2.006,2.652,2.581
3407,2018-05-09,9.0,0.251,,1.047,2.441,9.796,1.97,2.604,2.453
3408,2018-05-10,9.351,0.253,,1.047,2.408,10.286,2.043,2.642,2.544
3409,2018-05-11,11.339,0.25,,1.035,2.372,9.931,2.008,2.618,2.544
3410,2018-05-12,8.727,0.25,,1.04,2.491,10.0,2.04,2.613,2.474
3411,2018-05-13,9.73,0.25,,1.048,2.293,10.141,1.941,2.613,2.549
3412,2018-05-14,10.909,0.255,,1.046,2.526,9.931,2.034,2.672,2.478
3413,2018-05-15,9.863,0.251,,1.047,2.522,10.286,2.008,2.59,2.509
3414,2018-05-16,8.045,0.255,,1.042,2.338,9.73,1.97,2.633,2.54
3415,2018-05-17,10.909,0.252,,1.034,2.449,11.163,1.994,2.657,2.478
3416,2018-05-18,9.73,0.256,,1.043,2.453,9.664,2.048,2.637,2.5
3417,2018-05-19,9.351,0.257,,1.045,2.687,9.931,1.992,2.576,2.562
3418,2018-05-20,10.0,0.255,,1.035,2.338,9.73,1.912,2.637,2.483
3419,2018-05-21,9.172,0.253,,1.04,2.5,9.474,2.133,2.667,2.535
3420,2018-05-22,9.536,0.257,,1.042,2.368,11.429,2.04,2.59,2.553
3421,2018-05-23,8.889,0.255,,1.043,2.311,9.931,1.93,2.647,2.462
3422,2018-05-24,10.07,0.259,,1.044,2.396,9.664,2.072,2.618,2.576
3423,2018-05-25,8.182,0.256,,1.044,2.59,10.141,2.09,2.637,2.47
3424,2018-05-26,8.889,0.252,,1.05,2.712,9.796,1.897,2.604,2.553
3425,2018-05-27,8.78,0.256,,1.045,2.526,10.213,2.025,2.642,2.5
3426,2018-05-28,9.231,0.252,,1.046,2.522,9.73,2.045,2.613,2.478
3427,2018-05-29,10.36,0.255,,1.039,2.517,9.796,2.0,2.652,2.549
3428,2018-05-30,8.276,0.257,,1.035,2.813,10.286,1.986,2.642,2.562
3429,2018-05-31,8.471,0.255,,1.039,2.567,10.286,1.93,2.59,2.432
3430,2018-06-01,8.675,0.256,,1.033,2.576,10.07,2.031,2.633,2.549
3431,2018-06-02,9.474,0.256,,1.044,2.633,9.412,2.04,2.628,2.483
3432,2018-06-03,8.834,0.256,,1.037,2.54,9.73,2.069,2.623,2.517
3433,2018-06-04,7.869,0.254,,1.041,2.535,9.796,2.048,2.628,2.526
3434,2018-06-05,8.229,0.258,,1.043,2.246,9.412,1.93,2.613,2.491
3435,2018-06-06,9.796,0.256,,1.044,2.264,10.667,1.975,2.642,2.517
3436,2018-06-07,10.07,0.255,,1.046,2.304,10.435,2.04,2.633,2.483
3437,2018-06-08,9.931,0.254,,1.04,2.483,9.664,2.017,2.618,2.522
3438,2018-06-09,10.07,0.257,,1.034,2.478,9.863,1.943,2.642,2.487
3439,2018-06-10,11.339,0.255,,1.039,2.567,11.163,2.069,2.633,2.54
3440,2018-06-11,10.286,0.255,,1.045,2.609,9.664,2.028,2.618,2.5
3441,2018-06-12,9.931,0.252,,1.038,2.345,9.6,2.048,2.633,2.496
3442,2018-06-13,10.07,0.25,,1.048,2.544,10.0,1.946,2.609,2.544
3443,2018-06-14,9.412,0.25,,1.047,2.59,10.07,1.951,2.642,2.474
3444,2018-06-15,9.412,0.249,,1.06,2.692,10.511,2.02,2.623,2.544
3445,2018-06-16,8.675,0.245,,1.033,2.535,10.286,2.127,2.647,2.522
3446,2018-06-17,9.172,0.243,,1.042,2.453,10.0,1.875,2.609,2.491
3447,2018-06-18,8.78,0.242,,1.048,2.571,9.664,1.983,2.657,2.531
3448,2018-06-19,9.29,0.248,,1.052,2.576,9.412,2.063,2.599,2.504
3449,2018-06-20,9.29,0.247,,1.052,2.562,10.0,1.915,2.642,2.491
3450,2018-06-21,8.471,0.245,,1.037,2.432,10.213,2.115,2.609,2.487
3451,2018-06-22,9.536,0.247,,1.037,2.604,11.52,1.941,2.647,2.535
3452,2018-06-23,9.0,0.243,,1.043,2.562,9.536,2.037,2.637,2.535
3453,2018-06-24,8.421,0.245,,1.056,2.5,9.29,1.951,2.623,2.504
3454,2018-06-25,9.172,0.254,,1.038,2.466,10.667,1.93,2.613,2.54
3455,2018-06-26,9.863,0.251,,1.038,2.682,10.213,1.935,2.633,2.445
3456,2018-06-27,12.0,0.246,,1.034,2.791,8.834,2.121,2.633,2.581
3457,2018-06-28,9.172,0.25,,1.036,2.692,12.0,2.063,2.623,2.437
3458,2018-06-29,9.536,0.25,,1.04,2.368,10.36,1.875,2.642,2.618
3459,2018-06-30,10.213,0.245,,1.043,2.311,10.0,2.04,2.604,2.424
3460,2018-07-01,9.796,0.247,,1.044,2.562,8.889,1.957,2.633,2.496
3461,2018-07-02,10.213,0.243,,1.036,2.775,10.511,1.981,2.633,2.549
3462,2018-07-03,12.414,0.248,,1.04,2.682,9.931,1.989,2.599,2.522
3463,2018-07-04,10.746,0.247,,1.059,2.712,10.07,2.028,2.637,2.509
3464,2018-07-05,10.511,0.248,,1.048,2.707,9.6,1.951,2.623,2.531
3465,2018-07-06,9.0,0.246,,1.043,2.453,10.746,2.118,2.599,2.5
3466,2018-07-07,9.231,0.247,,1.05,2.416,9.796,2.031,2.662,2.544
3467,2018-07-08,9.114,0.253,,1.037,2.388,9.474,1.946,2.604,2.526
3468,2018-07-09,10.588,0.246,,1.047,2.304,10.435,1.959,2.647,2.47
3469,2018-07-10,9.664,0.249,,1.043,2.791,10.286,2.175,2.599,2.571
3470,2018-07-11,10.667,0.243,,1.042,2.599,10.141,1.895,2.623,2.491
3471,2018-07-12,10.213,0.24,,1.049,2.567,9.664,1.962,2.609,2.478
3472,2018-07-13,10.07,0.242,,1.046,2.47,9.6,2.087,2.623,2.483
3473,2018-07-14,10.827,0.24,,1.034,2.424,9.796,2.031,2.628,2.54
3474,2018-07-15,10.827,0.237,,1.05,2.38,10.909,1.933,2.628,2.513
3475,2018-07-16,12.0,0.246,,1.037,2.271,9.863,1.965,2.618,2.5
3476,2018-07-17,9.057,0.245,,1.05,2.384,10.992,1.912,2.647,2.509
3477,2018-07-18,8.276,0.25,,1.045,2.449,9.863,2.105,2.604,2.491
3478,2018-07-19,8.421,0.249,,1.037,2.517,10.511,1.946,2.633,2.531
3479,2018-07-20,9.351,0.247,,1.042,2.613,9.412,2.121,2.633,2.509
3480,2018-07-21,10.511,0.24,,1.047,2.738,10.588,1.986,2.623,2.513
3481,2018-07-22,7.912,0.241,,1.048,2.722,10.36,1.941,2.599,2.491
3482,2018-07-23,8.675,0.246,,1.042,2.334,10.588,2.04,2.637,2.487
3483,2018-07-24,9.057,0.248,,1.038,2.286,9.536,2.045,2.647,2.544
3484,2018-07-25,8.136,0.244,,1.044,2.311,9.931,2.011,2.623,2.54
3485,2018-07-26,8.727,0.246,,1.038,2.233,9.863,2.017,2.613,2.509
3486,2018-07-27,8.623,0.244,,1.041,2.791,10.827,1.997,2.609,2.562
3487,2018-07-28,9.931,0.24,,1.039,2.54,9.474,1.897,2.652,2.496
3488,2018-07-29,8.471,0.24,,1.044,2.437,9.73,2.06,2.628,2.483
3489,2018-07-30,10.746,0.241,,1.04,2.903,9.412,1.97,2.613,2.522
3490,2018-07-31,9.796,0.243,,1.037,2.712,10.435,2.069,2.628,2.491
3491,2018-08-01,9.6,0.246,,1.04,3.064,10.36,1.923,2.609,2.5
3492,2018-08-02,9.412,0.246,,1.037,2.47,10.827,2.075,2.672,2.5
3493,2018-08-03,8.675,0.243,,1.044,2.652,9.931,1.986,2.613,2.531
3494,2018-08-04,8.182,0.24,,1.053,2.5,9.29,2.096,2.618,2.54
3495,2018-08-05,9.0,0.243,,1.042,2.416,10.07,1.97,2.652,2.457
3496,2018-08-06,10.992,0.243,,1.034,2.428,9.29,2.025,2.609,2.576
3497,2018-08-07,9.536,0.245,,1.043,2.308,10.992,1.951,2.637,2.466
3498,2018-08-08,9.172,0.242,,1.041,2.445,10.213,1.989,2.609,2.526
3499,2018-08-09,9.664,0.243,,1.043,2.271,10.435,1.928,2.642,2.531
3500,2018-08-10,8.182,0.243,,1.045,2.687,9.536,2.075,2.618,2.544
3501,2018-08-11,8.471,0.242,,1.038,2.824,10.07,2.057,2.623,2.462
3502,2018-08-12,9.29,0.247,,1.037,2.857,10.435,1.959,2.652,2.491
3503,2018-08-13,9.6,0.245,,1.049,2.692,9.29,2.037,2.618,2.567
3504,2018-08-14,10.588,0.242,,1.034,2.553,10.588,1.97,2.642,2.504
3505,2018-08-15,8.944,0.241,,1.045,2.535,10.435,2.003,2.637,2.5
3506,2018-08-16,9.114,0.242,,1.04,2.628,9.536,2.04,2.599,2.54
3507,2018-08-17,9.474,0.247,,1.048,2.753,9.664,2.025,2.647,2.496
3508,2018-08-18,9.0,0.245,,1.038,2.282,10.0,1.967,2.609,2.496
3509,2018-08-19,9.931,0.243,,1.048,2.504,10.667,2.025,2.633,2.54
3510,2018-08-20,9.6,0.243,,1.031,2.353,10.511,1.946,2.581,2.513
3511,2018-08-21,9.73,0.242,,1.043,2.509,9.231,2.011,2.657,2.462
3512,2018-08-22,9.0,0.243,,1.043,2.491,10.213,1.978,2.618,2.558
3513,2018-08-23,9.664,0.246,,1.037,2.522,10.213,2.063,2.633,2.474
3514,2018-08-24,9.863,0.242,,1.039,2.509,9.73,1.986,2.633,2.553
3515,2018-08-25,10.667,0.243,,1.044,2.345,10.435,2.043,2.633,2.526
3516,2018-08-26,8.324,0.242,,1.039,2.618,10.746,1.915,2.618,2.478
3517,2018-08-27,7.784,0.242,,1.047,2.54,9.474,2.028,2.637,2.504
3518,2018-08-28,9.412,0.244,,1.036,2.628,10.07,1.973,2.618,2.513
3519,2018-08-29,10.36,0.244,,1.037,2.396,10.36,2.011,2.623,2.531
3520,2018-08-30,9.351,0.244,,1.052,2.549,10.0,1.933,2.628,2.517
3521,2018-08-31,9.29,0.242,,1.036,2.509,9.796,2.02,2.642,2.466
3522,2018-09-01,9.536,0.245,,1.032,2.38,9.0,1.912,2.623,2.531
3523,2018-09-02,10.0,0.239,,1.046,2.647,9.863,2.069,2.599,2.491
3524,2018-09-03,10.0,0.245,,1.037,2.408,10.213,1.949,2.637,2.522
3525,2018-09-04,11.429,0.241,,1.034,2.553,10.827,2.034,2.609,2.513
3526,2018-09-05,10.909,0.242,,1.039,2.341,8.727,1.967,2.628,2.513
3527,2018-09-06,9.6,0.238,,1.043,2.623,13.846,2.02,2.637,2.517
3528,2018-09-07,9.474,0.244,,1.04,2.637,9.0,1.907,2.623,2.553
3529,2018-09-08,9.6,0.243,,1.036,2.396,10.511,2.031,2.637,2.449
3530,2018-09-09,8.834,0.244,,1.038,2.567,9.863,1.957,2.628,2.5
3531,2018-09-10,10.667,0.24,,1.037,2.445,9.664,2.133,2.618,2.531
3532,2018-09-11,10.213,0.24,,1.047,2.441,10.286,1.925,2.652,2.522
3533,2018-09-12,8.571,0.238,,1.043,2.618,10.141,2.008,2.595,2.47
3534,2018-09-13,9.73,0.24,,1.032,2.466,10.0,1.951,2.618,2.54
3535,2018-09-14,10.909,0.237,,1.043,2.4,10.667,2.003,2.647,2.483
3536,2018-09-15,10.286,0.238,,1.043,2.491,9.863,2.037,2.609,2.517
3537,2018-09-16,10.36,0.236,,1.04,2.604,9.412,2.034,2.642,2.513
3538,2018-09-17,10.667,0.237,,1.054,2.581,10.909,1.923,2.637,2.496
3539,2018-09-18,10.141,0.241,,1.04,2.311,10.0,2.031,2.609,2.504
3540,2018-09-19,9.231,0.235,,1.04,2.84,9.863,1.959,2.618,2.553
3541,2018-09-20,9.351,0.239,,1.036,2.388,9.863,2.014,2.637,2.47
3542,2018-09-21,10.0,0.237,,1.046,2.376,9.796,2.093,2.637,2.513
3543,2018-09-22,9.29,0.238,,1.05,2.334,10.0,1.973,2.618,2.483
3544,2018-09-23,9.6,0.237,,1.045,2.349,9.73,1.975,2.647,2.496
3545,2018-09-24,9.73,0.237,,1.037,2.535,10.36,1.951,2.613,2.553
3546,2018-09-25,8.521,0.236,,1.042,2.531,10.667,1.983,2.637,2.491
3547,2018-09-26,10.36,0.236,,1.042,2.785,9.172,2.06,2.642,2.522
3548,2018-09-27,10.07,0.237,,1.047,2.567,9.796,2.014,2.623,2.496
3549,2018-09-28,9.351,0.236,,1.047,2.315,10.213,1.983,2.618,2.526
3550,2018-09-29,9.474,0.236,,1.042,2.647,9.664,1.967,2.613,2.496
3551,2018-09-30,8.834,0.236,,1.039,2.357,10.213,1.946,2.618,2.513
3552,2018-10-01,9.114,0.236,,1.043,2.428,10.36,2.182,2.623,2.526
3553,2018-10-02,10.511,0.233,,1.049,2.599,10.07,1.902,2.667,2.517
3554,2018-10-03,9.931,0.237,,1.045,2.743,10.07,2.084,2.623,2.5
3555,2018-10-04,9.6,0.234,,1.042,2.732,9.6,2.075,2.599,2.522
3556,2018-10-05,11.077,0.236,,1.05,2.504,9.6,1.875,2.642,2.526
3557,2018-10-06,11.52,0.231,,1.037,2.445,9.931,1.997,2.623,2.491
3558,2018-10-07,10.141,0.231,,1.035,2.42,10.435,2.043,2.628,2.509
3559,2018-10-08,10.667,0.233,,1.043,2.311,10.36,2.043,2.623,2.513
3560,2018-10-09,11.077,0.234,,1.045,2.567,10.213,2.043,2.623,2.491
3561,2018-10-10,10.0,0.233,,1.038,2.549,9.412,2.054,2.642,2.526
3562,2018-10-11,9.057,0.234,,1.046,2.513,10.746,1.949,2.604,2.483
3563,2018-10-12,10.909,0.233,,1.044,2.424,10.588,1.895,2.652,2.581
3564,2018-10-13,10.213,0.233,,1.043,2.59,9.536,2.031,2.623,2.457
3565,2018-10-14,12.632,0.233,,1.044,2.38,9.863,2.0,2.637,2.558
3566,2018-10-15,8.889,0.236,,1.05,2.42,10.36,2.017,2.637,2.513
3567,2018-10-16,10.667,0.236,,1.046,2.504,10.07,2.048,2.609,2.487
3568,2018-10-17,10.435,0.235,,1.046,2.633,9.931,2.081,2.623,2.558
3569,2018-10-18,10.435,0.234,,1.04,2.345,10.0,2.633,2.604,2.496
3570,2018-10-19,10.141,0.237,,1.05,2.796,9.931,1.992,2.623,2.491
3571,2018-10-20,10.07,0.234,,1.044,2.567,9.73,2.014,2.642,2.535
3572,2018-10-21,10.435,0.235,,1.044,2.567,11.077,1.912,2.647,2.478
3573,2018-10-22,9.29,0.237,,1.043,2.491,9.29,1.877,2.618,2.553
3574,2018-10-23,9.351,0.233,,1.036,2.491,10.435,2.13,2.609,2.491
3575,2018-10-24,12.743,0.235,,1.05,2.609,9.931,1.983,2.642,2.54
3576,2018-10-25,10.511,0.235,,1.037,2.595,9.231,1.93,2.633,2.513
3577,2018-10-26,10.07,0.235,,1.04,2.915,11.25,2.017,2.595,2.457
3578,2018-10-27,10.588,0.236,,1.05,2.474,10.213,1.957,2.637,2.544
3579,2018-10-28,10.286,0.235,,1.033,2.33,10.36,2.066,2.628,2.449
3580,2018-10-29,9.863,0.236,,1.04,2.5,9.6,1.967,2.628,2.54
3581,2018-10-30,9.351,0.238,,1.045,2.576,9.931,1.954,2.618,2.513
3582,2018-10-31,8.834,0.234,,1.044,2.496,9.931,2.105,2.599,2.509
3583,2018-11-01,9.351,0.237,,1.046,2.623,10.36,1.863,2.662,2.5
3584,2018-11-02,10.07,0.237,,1.034,2.59,9.6,2.057,2.609,2.531
3585,2018-11-03,8.944,0.235,,1.037,2.595,9.412,2.034,2.613,2.483
3586,2018-11-04,11.707,0.236,,1.051,2.388,9.536,1.975,2.637,2.544
3587,2018-11-05,10.0,0.237,,1.037,2.353,9.796,1.933,2.642,2.531
3588,2018-11-06,11.25,0.237,,1.037,2.576,9.664,2.003,2.618,2.496
3589,2018-11-07,11.077,0.234,,1.051,2.449,10.667,2.222,2.628,2.522
3590,2018-11-08,11.901,0.237,,1.043,2.478,10.07,1.925,2.628,2.496
3591,2018-11-09,11.339,0.236,,1.036,2.628,9.796,1.973,2.667,2.517
3592,2018-11-10,10.992,0.236,,1.04,2.531,9.863,2.075,2.613,2.509
3593,2018-11-11,9.863,0.235,,1.038,2.535,9.73,1.973,2.609,2.496
3594,2018-11-12,10.286,0.233,,1.04,2.595,10.36,2.0,2.642,2.558
3595,2018-11-13,12.0,0.236,,1.044,2.319,9.29,1.967,2.623,2.487
3596,2018-11-14,10.667,0.237,,1.042,2.553,12.414,2.057,2.657,2.522
3597,2018-11-15,11.339,0.237,,1.037,2.717,9.231,1.925,2.623,2.496
3598,2018-11-16,11.429,0.233,,1.043,2.478,9.351,2.02,2.609,2.509
3599,2018-11-17,9.931,0.236,,1.036,2.513,11.707,1.983,2.599,2.54
3600,2018-11-18,11.707,0.234,,1.035,2.637,10.213,2.13,2.652,2.462
3601,2018-11-19,11.429,0.24,,1.049,2.759,9.231,1.892,2.618,2.571
3602,2018-11-20,10.909,0.239,,1.039,2.903,11.901,2.051,2.633,2.54
3603,2018-11-21,13.714,0.235,,1.034,2.618,10.213,2.02,2.633,2.496
3604,2018-11-22,11.803,0.238,,1.039,2.633,9.863,2.078,2.642,2.466
3605,2018-11-23,11.52,0.235,,1.05,2.835,11.707,1.97,2.618,2.491
3606,2018-11-24,10.07,0.235,,1.032,2.628,12.973,2.043,2.637,2.553
3607,2018-11-25,11.339,0.234,,1.05,2.764,10.746,2.02,2.59,2.5
3608,2018-11-26,12.973,0.237,,1.039,2.88,10.141,1.962,2.628,2.496
3609,2018-11-27,10.992,0.24,,1.04,3.09,10.213,2.022,2.623,2.54
3610,2018-11-28,12.203,0.239,,1.043,2.712,9.796,1.994,2.628,2.535
3611,2018-11-29,13.714,0.235,,1.049,2.633,10.435,2.04,2.657,2.487
3612,2018-11-30,14.257,0.238,,1.043,2.491,9.664,1.981,2.623,2.487
3613,2018-12-01,11.613,0.238,,1.04,2.428,9.931,2.159,2.633,2.509
3614,2018-12-02,12.632,0.238,,1.051,2.416,10.746,1.849,2.609,2.54
3615,2018-12-03,12.632,0.239,,1.039,2.404,10.909,2.008,2.657,2.544
3616,2018-12-04,10.435,0.238,,1.05,2.3,10.435,2.008,2.604,2.47
3617,2018-12-05,11.077,0.239,,1.041,2.567,10.286,2.072,2.613,2.531
3618,2018-12-06,10.667,0.238,,1.044,2.623,10.435,2.081,2.633,2.491
3619,2018-12-07,12.632,0.241,,1.042,2.687,9.664,1.925,2.657,2.558
3620,2018-12-08,11.339,0.239,,1.047,2.712,11.707,2.087,2.637,2.47
3621,2018-12-09,11.25,0.236,,1.047,2.637,9.796,1.986,2.618,2.558
3622,2018-12-10,11.613,0.233,,1.036,2.585,9.351,1.933,2.604,2.504
3623,2018-12-11,11.52,0.241,,1.049,2.84,10.588,2.09,2.613,2.496
3624,2018-12-12,12.0,0.237,,1.046,2.553,10.511,2.022,2.618,2.483
3625,2018-12-13,10.992,0.236,,1.05,2.345,10.213,2.011,2.657,2.531
3626,2018-12-14,9.863,0.239,,1.053,2.517,10.07,1.946,2.633,2.5
3627,2018-12-15,9.664,0.235,,1.034,2.595,10.07,2.051,2.613,2.522
3628,2018-12-16,12.522,0.238,,1.038,2.667,10.213,1.997,2.609,2.517
3629,2018-12-17,9.0,0.244,,1.043,2.667,9.536,1.994,2.628,2.474
3630,2018-12-18,11.25,0.246,,1.039,2.775,9.474,2.06,2.652,2.474
3631,2018-12-19,9.664,0.246,,1.041,2.535,8.675,2.048,2.613,2.513
3632,2018-12-20,10.667,0.246,,1.034,2.195,9.412,1.97,2.595,2.576
3633,2018-12-21,10.286,0.247,,1.039,2.179,10.435,1.962,2.618,2.478
3634,2018-12-22,8.229,0.243,,1.054,2.175,10.286,2.105,2.633,2.553
3635,2018-12-23,8.182,0.246,,1.036,2.424,10.0,1.917,2.623,2.491
