,Time,BTC_Top_100_Richest_Percentage_of_Total_Coins,ETH_Top_100_Richest_Percentage_of_Total_Coins,XRP_Top_100_Richest_Percentage_of_Total_Coins,DOGE_Top_100_Richest_Percentage_of_Total_Coins,LTC_Top_100_Richest_Percentage_of_Total_Coins,BCH_Top_100_Richest_Percentage_of_Total_Coins,XMR_Top_100_Richest_Percentage_of_Total_Coins,DASH_Top_100_Richest_Percentage_of_Total_Coins,ZEC_Top_100_Richest_Percentage_of_Total_Coins
2156,2014-11-29,20.767,,,,55.527,,,38.207,
2157,2014-11-30,20.764,,,,55.501,,,38.197,
2158,2014-12-01,20.945,,,,55.633,,,38.232,
2159,2014-12-02,21.027,,,,54.597,,,38.26,
2160,2014-12-03,21.062,,,,54.726,,,37.918,
2161,2014-12-04,21.086,,,,54.981,,,36.665,
2162,2014-12-05,21.46,,,,54.857,,,36.338,
2163,2014-12-06,21.788,,,,55.056,,,35.208,
2164,2014-12-07,21.809,,,,55.055,,,35.259,
2165,2014-12-08,21.747,,,,55.266,,,35.19,
2166,2014-12-09,21.711,,,,55.551,,,35.186,
2167,2014-12-10,21.685,,,,55.567,,,35.13,
2168,2014-12-11,21.644,,,,55.876,,,35.054,
2169,2014-12-12,21.636,,,,55.915,,,34.999,
2170,2014-12-13,21.578,,,,56.096,,,34.942,
2171,2014-12-14,21.565,,,,56.007,,,34.925,
2172,2014-12-15,21.561,,,,56.005,,,34.834,
2173,2014-12-16,21.564,,,,56.217,,,34.855,
2174,2014-12-17,21.56,,,,56.373,,,34.974,
2175,2014-12-18,21.525,,,,56.279,,,35.213,
2176,2014-12-19,21.451,,,,56.372,,,35.411,
2177,2014-12-20,21.455,,,,56.308,,,35.384,
2178,2014-12-21,21.44,,,,56.165,,,35.845,
2179,2014-12-22,20.901,,,,56.118,,,36.055,
2180,2014-12-23,20.874,,,43.554,56.389,,,36.255,
2181,2014-12-24,21.215,,,43.752,56.398,,,36.239,
2182,2014-12-25,21.23,,,43.627,56.36,,,36.228,
2183,2014-12-26,21.231,,,43.537,56.327,,,36.084,
2184,2014-12-27,21.276,,,43.663,56.313,,,36.173,
2185,2014-12-28,21.277,,,43.543,56.412,,,36.138,
2186,2014-12-29,21.185,,,43.955,56.235,,,36.137,
2187,2014-12-30,21.227,,,43.748,56.144,,,36.174,
2188,2014-12-31,21.205,,,43.595,56.05,,,36.191,
2189,2015-01-01,21.241,,,43.606,56.039,,,36.19,
2190,2015-01-02,21.197,,,43.562,56.214,,,36.17,
2191,2015-01-03,21.127,,,43.53,56.202,,,36.128,
2192,2015-01-04,21.157,,,43.468,56.308,,,36.19,
2193,2015-01-05,21.155,,,43.138,56.378,,,35.694,
2194,2015-01-06,21.156,,,43.375,56.122,,,35.652,
2195,2015-01-07,21.061,,,43.405,55.786,,,35.626,
2196,2015-01-08,20.964,,,43.364,55.678,,,35.611,
2197,2015-01-09,20.922,,,43.099,55.694,,,35.638,
2198,2015-01-10,20.885,,,43.25,55.758,,,35.745,
2199,2015-01-11,20.911,,,43.274,55.776,,,34.548,
2200,2015-01-12,20.915,,,42.834,55.26,,,32.826,
2201,2015-01-13,20.995,,,43.351,54.852,,,32.863,
2202,2015-01-14,20.995,,,43.289,54.335,,,33.006,
2203,2015-01-15,20.959,,,43.456,53.841,,,33.026,
2204,2015-01-16,20.963,,,43.421,54.247,,,33.037,
2205,2015-01-17,20.952,,,43.246,54.218,,,32.806,
2206,2015-01-18,20.956,,,43.125,54.281,,,32.787,
2207,2015-01-19,20.961,,,43.285,54.499,,,32.684,
2208,2015-01-20,20.953,,,43.051,54.435,,,32.771,
2209,2015-01-21,21.369,,,43.195,54.604,,,32.629,
2210,2015-01-22,21.407,,,43.191,54.477,,,32.672,
2211,2015-01-23,21.385,,,43.068,54.259,,,32.619,
2212,2015-01-24,21.35,,,42.988,54.504,,,32.556,
2213,2015-01-25,21.363,,,43.049,54.287,,,32.496,
2214,2015-01-26,21.114,,,43.077,54.078,,,32.496,
2215,2015-01-27,21.154,,,43.158,55.218,,,32.468,
2216,2015-01-28,21.102,,,43.172,54.939,,,32.339,
2217,2015-01-29,21.039,,,43.357,55.11,,,32.3,
2218,2015-01-30,21.061,,,43.34,55.134,,,32.328,
2219,2015-01-31,21.003,,,43.251,55.232,,,32.241,
2220,2015-02-01,20.947,,,43.168,55.289,,,32.11,
2221,2015-02-02,20.933,,,43.323,55.15,,,31.98,
2222,2015-02-03,20.931,,,43.259,55.18,,,31.961,
2223,2015-02-04,20.926,,,43.11,55.259,,,31.942,
2224,2015-02-05,20.94,,,44.845,55.109,,,31.926,
2225,2015-02-06,20.925,,,44.746,55.124,,,31.986,
2226,2015-02-07,20.904,,,44.699,55.103,,,32.011,
2227,2015-02-08,20.927,,,44.653,55.304,,,32.047,
2228,2015-02-09,20.891,,,44.665,55.13,,,32.29,
2229,2015-02-10,20.885,,,44.711,54.955,,,31.581,
2230,2015-02-11,20.893,,,44.686,54.833,,,31.261,
2231,2015-02-12,20.873,,,44.708,54.872,,,31.319,
2232,2015-02-13,20.888,,,44.738,54.822,,,31.335,
2233,2015-02-14,20.927,,,44.713,54.936,,,31.125,
2234,2015-02-15,20.957,,,44.691,55.067,,,31.123,
2235,2015-02-16,20.945,,,44.655,55.02,,,31.122,
2236,2015-02-17,20.948,,,44.508,54.908,,,31.044,
2237,2015-02-18,20.967,,,44.531,54.91,,,30.036,
2238,2015-02-19,20.957,,,44.57,54.891,,,29.954,
2239,2015-02-20,20.883,,,44.508,54.799,,,29.939,
2240,2015-02-21,20.874,,,44.478,54.753,,,29.906,
2241,2015-02-22,20.873,,,44.204,54.819,,,29.844,
2242,2015-02-23,20.883,,,44.22,54.846,,,29.808,
2243,2015-02-24,20.864,,,44.181,54.779,,,29.759,
2244,2015-02-25,20.89,,,44.199,54.704,,,29.509,
2245,2015-02-26,20.883,,,44.093,54.683,,,29.496,
2246,2015-02-27,20.893,,,44.059,54.554,,,29.298,
2247,2015-02-28,20.878,,,43.986,54.509,,,29.27,
2248,2015-03-01,20.869,,,44.006,54.58,,,29.254,
2249,2015-03-02,20.928,,,44.027,54.57,,,29.202,
2250,2015-03-03,20.887,,,44.046,53.486,,,29.386,
2251,2015-03-04,21.009,,,44.1,53.339,,,29.399,
2252,2015-03-05,20.905,,,44.217,53.629,,,29.086,
2253,2015-03-06,20.964,,,44.288,53.858,,,28.642,
2254,2015-03-07,20.826,,,44.317,54.125,,,28.707,
2255,2015-03-08,20.207,,,44.346,44.975,,,28.674,
2256,2015-03-09,20.142,,,44.336,45.02,,,28.636,
2257,2015-03-10,20.11,,,44.213,45.271,,,29.204,
2258,2015-03-11,20.153,,,44.234,45.227,,,28.236,
2259,2015-03-12,20.07,,,44.034,45.464,,,28.253,
2260,2015-03-13,20.074,,,43.702,45.727,,,28.188,
2261,2015-03-14,20.062,,,43.783,45.154,,,28.376,
2262,2015-03-15,20.066,,,43.622,45.148,,,28.441,
2263,2015-03-16,20.079,,,43.449,45.201,,,28.785,
2264,2015-03-17,20.08,,,43.355,46.159,,,28.551,
2265,2015-03-18,20.061,,,43.354,45.91,,,28.31,
2266,2015-03-19,20.052,,,43.366,45.259,,,28.345,
2267,2015-03-20,20.086,,,43.436,45.362,,,27.996,
2268,2015-03-21,20.049,,,43.465,45.304,,,27.748,
2269,2015-03-22,20.057,,,43.495,45.367,,,27.86,
2270,2015-03-23,20.121,,,43.348,45.38,,,27.674,
2271,2015-03-24,20.048,,,43.249,45.339,,,27.503,
2272,2015-03-25,20.081,,,43.39,44.782,,,27.547,
2273,2015-03-26,20.086,,,43.342,44.749,,,27.269,
2274,2015-03-27,20.14,,,43.415,44.774,,,27.491,
2275,2015-03-28,20.127,,,43.412,44.788,,,27.312,
2276,2015-03-29,20.17,,,43.399,44.779,,,26.909,
2277,2015-03-30,20.091,,,43.586,44.725,,,26.677,
2278,2015-03-31,20.093,,,43.5,44.752,,,26.438,
2279,2015-04-01,20.067,,,43.486,44.774,,,26.351,
2280,2015-04-02,20.043,,,43.481,44.717,,,26.256,
2281,2015-04-03,20.039,,,43.429,44.769,,,26.342,
2282,2015-04-04,20.035,,,43.372,44.718,,,26.535,
2283,2015-04-05,20.036,,,43.371,44.821,,,26.515,
2284,2015-04-06,20.039,,,43.358,44.754,,,26.432,
2285,2015-04-07,20.072,,,43.413,44.812,,,26.408,
2286,2015-04-08,20.141,,,43.349,44.878,,,26.383,
2287,2015-04-09,20.082,,,43.371,45.054,,,26.06,
2288,2015-04-10,20.104,,,43.287,45.091,,,26.205,
2289,2015-04-11,20.095,,,43.203,45.004,,,26.174,
2290,2015-04-12,20.111,,,43.117,45.041,,,26.184,
2291,2015-04-13,20.137,,,43.064,44.988,,,25.994,
2292,2015-04-14,20.173,,,42.996,45.1,,,25.781,
2293,2015-04-15,20.253,,,43.121,45.091,,,25.779,
2294,2015-04-16,20.251,,,43.158,45.249,,,25.359,
2295,2015-04-17,20.255,,,43.189,45.302,,,26.123,
2296,2015-04-18,20.26,,,43.197,45.254,,,26.063,
2297,2015-04-19,20.256,,,43.226,45.309,,,26.047,
2298,2015-04-20,20.263,,,43.209,45.022,,,25.971,
2299,2015-04-21,20.267,,,43.205,45.184,,,25.91,
2300,2015-04-22,20.303,,,43.344,45.437,,,25.774,
2301,2015-04-23,20.308,,,43.274,45.396,,,25.637,
2302,2015-04-24,20.333,,,43.277,45.678,,,25.745,
2303,2015-04-25,20.342,,,43.314,45.616,,,25.753,
2304,2015-04-26,20.339,,,43.337,45.32,,,25.739,
2305,2015-04-27,20.374,,,43.523,45.21,,,25.703,
2306,2015-04-28,20.417,,,43.834,45.094,,,25.729,
2307,2015-04-29,20.387,,,43.791,45.002,,,25.601,
2308,2015-04-30,20.398,,,43.18,45.024,,,25.214,
2309,2015-05-01,20.409,,,42.997,45.042,,,25.169,
2310,2015-05-02,20.405,,,42.832,45.184,,,25.171,
2311,2015-05-03,20.436,,,42.736,45.181,,,25.15,
2312,2015-05-04,20.449,,,42.537,45.396,,,25.145,
2313,2015-05-05,20.432,,,42.542,45.33,,,25.129,
2314,2015-05-06,20.425,,,42.419,45.467,,,25.074,
2315,2015-05-07,20.404,,,42.404,45.799,,,25.066,
2316,2015-05-08,20.444,,,42.46,45.633,,,25.052,
2317,2015-05-09,20.492,,,42.412,45.528,,,25.001,
2318,2015-05-10,20.494,,,42.426,45.113,,,24.971,
2319,2015-05-11,20.53,,,43.625,45.274,,,24.922,
2320,2015-05-12,20.53,,,43.468,45.254,,,24.909,
2321,2015-05-13,20.553,,,43.625,45.302,,,24.851,
2322,2015-05-14,20.615,,,43.608,45.404,,,24.857,
2323,2015-05-15,20.626,,,43.696,45.296,,,24.845,
2324,2015-05-16,20.607,,,43.505,45.165,,,24.832,
2325,2015-05-17,20.602,,,43.468,45.091,,,24.812,
2326,2015-05-18,20.63,,,43.458,45.177,,,24.567,
2327,2015-05-19,20.625,,,43.573,45.404,,,24.501,
2328,2015-05-20,20.638,,,43.315,45.373,,,24.418,
2329,2015-05-21,20.628,,,43.348,45.298,,,24.716,
2330,2015-05-22,20.691,,,43.408,45.901,,,25.016,
2331,2015-05-23,20.642,,,43.287,46.592,,,24.658,
2332,2015-05-24,20.633,,,43.088,46.643,,,24.509,
2333,2015-05-25,20.626,,,43.088,46.616,,,24.429,
2334,2015-05-26,20.635,,,43.131,46.616,,,24.438,
2335,2015-05-27,20.62,,,43.096,46.458,,,24.436,
2336,2015-05-28,20.615,,,42.997,46.543,,,24.422,
2337,2015-05-29,20.606,,,42.945,46.671,,,24.41,
2338,2015-05-30,20.599,,,43.142,47.01,,,24.39,
2339,2015-05-31,20.621,,,43.11,46.757,,,24.37,
2340,2015-06-01,20.649,,,43.08,46.641,,,24.392,
2341,2015-06-02,20.626,,,43.012,46.997,,,24.394,
2342,2015-06-03,20.581,,,42.837,46.669,,,24.134,
2343,2015-06-04,20.565,,,42.782,47.019,,,24.137,
2344,2015-06-05,20.557,,,42.753,46.7,,,24.176,
2345,2015-06-06,20.545,,,42.837,46.682,,,24.163,
2346,2015-06-07,20.552,,,42.818,46.633,,,24.094,
2347,2015-06-08,20.59,,,42.829,46.242,,,24.117,
2348,2015-06-09,20.609,,,43.755,45.999,,,24.086,
2349,2015-06-10,20.62,,,43.837,46.086,,,24.05,
2350,2015-06-11,20.633,,,43.769,46.053,,,24.035,
2351,2015-06-12,20.627,,,43.872,46.31,,,24.076,
2352,2015-06-13,20.642,,,44.069,46.469,,,24.074,
2353,2015-06-14,20.645,,,44.152,46.95,,,23.969,
2354,2015-06-15,20.633,,,44.129,46.945,,,23.926,
2355,2015-06-16,20.664,,,44.08,47.87,,,23.841,
2356,2015-06-17,20.663,,,43.426,47.431,,,23.855,
2357,2015-06-18,20.656,,,43.418,47.858,,,23.81,
2358,2015-06-19,20.81,,,43.366,47.561,,,23.808,
2359,2015-06-20,20.849,,,43.358,47.644,,,23.797,
2360,2015-06-21,20.849,,,43.365,47.112,,,23.771,
2361,2015-06-22,20.816,,,43.336,46.92,,,23.746,
2362,2015-06-23,20.828,,,43.314,47.007,,,23.718,
2363,2015-06-24,20.828,,,43.212,47.734,,,23.658,
2364,2015-06-25,20.832,,,43.29,47.55,,,23.628,
2365,2015-06-26,20.832,,,43.299,47.665,,,23.633,
2366,2015-06-27,20.845,,,43.33,47.493,,,23.604,
2367,2015-06-28,20.862,,,43.207,47.48,,,23.677,
2368,2015-06-29,20.81,,,43.27,47.098,,,23.624,
2369,2015-06-30,20.799,,,43.301,47.818,,,23.684,
2370,2015-07-01,20.817,,,43.522,47.949,,,23.63,
2371,2015-07-02,20.836,,,43.5,47.689,,,23.677,
2372,2015-07-03,20.78,,,43.528,47.537,,,23.554,
2373,2015-07-04,20.788,,,43.475,47.586,,,23.414,
2374,2015-07-05,20.78,,,43.487,48.002,,,23.369,
2375,2015-07-06,20.833,,,43.38,48.682,,,23.369,
2376,2015-07-07,20.845,,,43.356,49.064,,,23.294,
2377,2015-07-08,20.843,,,43.429,48.481,,,23.294,
2378,2015-07-09,20.816,,,43.453,49.02,,,23.294,
2379,2015-07-10,20.851,,,43.237,49.833,,,23.159,
2380,2015-07-11,20.835,,,43.267,49.583,,,23.24,
2381,2015-07-12,20.785,,,43.165,49.403,,,23.23,
2382,2015-07-13,20.827,,,43.257,49.696,,,23.343,
2383,2015-07-14,20.807,,,43.34,49.806,,,23.299,
2384,2015-07-15,20.808,,,43.449,48.947,,,23.348,
2385,2015-07-16,20.886,,,43.366,49.572,,,23.332,
2386,2015-07-17,20.931,,,43.645,48.918,,,23.111,
2387,2015-07-18,20.919,,,43.674,48.659,,,22.918,
2388,2015-07-19,20.903,,,43.689,48.652,,,22.96,
2389,2015-07-20,20.906,,,43.657,48.709,,,22.86,
2390,2015-07-21,20.91,,,43.65,48.735,,,22.813,
2391,2015-07-22,,,,,,,,,
2392,2015-07-23,,,,,,,,,
2393,2015-07-24,,,,,,,,,
2394,2015-07-25,20.909,,,43.65,48.703,,,22.765,
2395,2015-07-26,20.906,,,43.623,48.54,,,22.743,
2396,2015-07-27,20.943,,,43.469,49.328,,,22.33,
2397,2015-07-28,20.959,,,43.467,49.043,,,22.087,
2398,2015-07-29,20.96,,,43.539,49.036,,,21.965,
2399,2015-07-30,20.927,,,43.494,48.913,,,21.962,
2400,2015-07-31,20.933,,,43.497,49.058,,,21.878,
2401,2015-08-01,20.93,,,43.567,49.208,,,21.839,
2402,2015-08-02,20.933,,,43.533,49.326,,,21.84,
2403,2015-08-03,20.948,,,43.49,49.265,,,21.818,
2404,2015-08-04,20.826,,,44.896,49.09,,,21.58,
2405,2015-08-05,20.768,,,44.802,49.429,,,21.682,
2406,2015-08-06,20.673,,,44.757,49.365,,,21.6,
2407,2015-08-07,20.686,,,44.704,49.515,,,21.109,
2408,2015-08-08,20.57,,,44.635,49.674,,,20.469,
2409,2015-08-09,20.929,,,44.608,49.385,,,20.455,
2410,2015-08-10,21.176,,,44.665,49.219,,,20.432,
2411,2015-08-11,21.175,,,44.617,49.27,,,20.393,
2412,2015-08-12,21.163,,,44.697,49.638,,,20.383,
2413,2015-08-13,21.148,,,44.681,49.699,,,20.472,
2414,2015-08-14,21.102,,,44.695,49.504,,,20.465,
2415,2015-08-15,21.068,,,44.691,49.756,,,20.414,
2416,2015-08-16,21.039,,,44.686,49.708,,,20.481,
2417,2015-08-17,21.032,,,44.717,49.712,,,20.371,
2418,2015-08-18,20.954,,,44.694,49.647,,,20.365,
2419,2015-08-19,20.934,,,44.816,49.756,,,20.349,
2420,2015-08-20,20.915,,,44.885,49.803,,,20.311,
2421,2015-08-21,20.854,,,44.761,49.847,,,20.288,
2422,2015-08-22,20.809,,,44.788,49.972,,,20.219,
2423,2015-08-23,20.788,,,44.789,50.043,,,20.204,
2424,2015-08-24,20.777,,,44.803,49.946,,,20.303,
2425,2015-08-25,20.816,,,44.772,49.475,,,20.216,
2426,2015-08-26,20.791,,,44.855,49.494,,,20.273,
2427,2015-08-27,20.81,,,44.855,49.453,,,20.259,
2428,2015-08-28,20.738,,,44.749,48.76,,,20.231,
2429,2015-08-29,20.722,,,44.808,48.852,,,20.387,
2430,2015-08-30,20.713,,,44.911,48.97,,,20.526,
2431,2015-08-31,20.78,,,44.858,49.179,,,20.329,
2432,2015-09-01,20.769,,,44.858,49.099,,,20.294,
2433,2015-09-02,20.769,,,44.833,48.953,,,20.263,
2434,2015-09-03,20.782,,,44.725,49.586,,,20.279,
2435,2015-09-04,20.759,,,44.729,49.546,,,20.247,
2436,2015-09-05,20.758,,,44.697,49.667,,,20.23,
2437,2015-09-06,20.729,,,44.681,49.36,,,20.202,
2438,2015-09-07,20.693,,,44.772,49.595,,,20.23,
2439,2015-09-08,20.69,,,44.768,49.66,,,20.307,
2440,2015-09-09,20.675,,,44.683,49.5,,,20.303,
2441,2015-09-10,20.616,,,44.694,49.536,,,20.12,
2442,2015-09-11,20.623,,,44.673,49.547,,,20.074,
2443,2015-09-12,20.623,,,44.661,49.452,,,20.064,
2444,2015-09-13,20.622,,,44.698,49.583,,,20.071,
2445,2015-09-14,20.605,,,44.985,49.394,,,20.067,
2446,2015-09-15,20.535,,,45.079,49.466,,,20.039,
2447,2015-09-16,20.527,,,45.118,49.488,,,20.022,
2448,2015-09-17,20.503,,,45.083,49.51,,,19.985,
2449,2015-09-18,20.504,,,45.007,49.564,,,20.048,
2450,2015-09-19,20.47,,,44.887,49.481,,,19.949,
2451,2015-09-20,20.479,,,44.984,49.257,,,19.922,
2452,2015-09-21,20.507,,,45.009,49.112,,,19.811,
2453,2015-09-22,20.498,,,45.015,49.067,,,19.717,
2454,2015-09-23,20.441,,,45.089,49.039,,,19.641,
2455,2015-09-24,20.388,,,45.082,49.099,,,19.601,
2456,2015-09-25,20.373,,,45.084,49.17,,,19.548,
2457,2015-09-26,20.366,,,45.084,49.234,,,19.574,
2458,2015-09-27,20.362,,,45.168,49.285,,,19.439,
2459,2015-09-28,20.355,,,45.146,48.29,,,19.444,
2460,2015-09-29,20.393,,,45.126,48.434,,,19.426,
2461,2015-09-30,20.447,,,45.116,48.288,,,19.406,
2462,2015-10-01,20.437,,,45.135,48.162,,,19.502,
2463,2015-10-02,20.368,,,45.153,48.186,,,19.479,
2464,2015-10-03,20.229,,,45.144,48.222,,,19.382,
2465,2015-10-04,20.221,,,45.137,48.178,,,19.347,
2466,2015-10-05,20.216,,,45.13,48.163,,,19.272,
2467,2015-10-06,20.22,,,44.969,48.305,,,19.163,
2468,2015-10-07,20.205,,,44.891,48.273,,,19.02,
2469,2015-10-08,20.265,,,44.856,48.49,,,19.035,
2470,2015-10-09,20.256,,,44.919,48.662,,,18.939,
2471,2015-10-10,20.246,,,44.933,48.784,,,18.927,
2472,2015-10-11,20.241,,,44.939,48.839,,,18.917,
2473,2015-10-12,20.186,,,44.89,49.145,,,18.834,
2474,2015-10-13,20.178,,,44.892,49.203,,,18.8,
2475,2015-10-14,20.172,,,44.898,49.1,,,18.824,
2476,2015-10-15,20.204,,,44.835,49.029,,,18.779,
2477,2015-10-16,20.231,,,44.867,48.947,,,18.731,
2478,2015-10-17,20.246,,,44.898,49.006,,,18.697,
2479,2015-10-18,20.22,,,44.861,49.514,,,18.65,
2480,2015-10-19,20.173,,,44.813,49.703,,,18.448,
2481,2015-10-20,20.199,,,44.793,49.781,,,18.381,
2482,2015-10-21,20.197,,,44.716,49.856,,,18.172,
2483,2015-10-22,20.083,,,44.71,49.814,,,18.108,
2484,2015-10-23,20.078,,,44.815,49.877,,,18.107,
2485,2015-10-24,20.029,,,44.833,50.016,,,18.257,
2486,2015-10-25,20.018,,,44.773,49.825,,,18.05,
2487,2015-10-26,20.059,,,44.729,49.774,,,17.993,
2488,2015-10-27,20.062,,,44.715,49.851,,,18.117,
2489,2015-10-28,19.945,,,44.629,49.88,,,17.9,
2490,2015-10-29,19.942,,,44.661,49.859,,,17.883,
2491,2015-10-30,19.845,,,44.788,49.679,,,17.697,
2492,2015-10-31,19.83,,,44.874,49.758,,,17.817,
2493,2015-11-01,19.803,,,44.791,49.795,,,17.839,
2494,2015-11-02,19.866,,,45.165,49.752,,,17.926,
2495,2015-11-03,19.949,,,45.188,49.126,,,18.029,
2496,2015-11-04,20.016,,,45.092,49.103,,,18.154,
2497,2015-11-05,20.069,,,45.142,49.38,,,18.112,
2498,2015-11-06,20.111,,,45.11,49.023,,,17.616,
2499,2015-11-07,20.061,,,44.987,48.863,,,17.595,
2500,2015-11-08,20.006,,,45.108,48.84,,,17.442,
2501,2015-11-09,19.905,,,45.163,48.367,,,17.448,
2502,2015-11-10,19.801,,,45.213,48.618,,,17.369,
2503,2015-11-11,19.796,,,45.251,48.802,,,17.475,
2504,2015-11-12,19.692,,,45.32,48.96,,,17.549,
2505,2015-11-13,19.7,,,45.357,49.02,,,17.576,
2506,2015-11-14,19.683,,,45.18,48.743,,,17.559,
2507,2015-11-15,19.679,,,45.222,48.856,,,17.521,
2508,2015-11-16,19.939,,,45.094,49.52,,,17.499,
2509,2015-11-17,19.821,,,45.109,49.344,,,17.508,
2510,2015-11-18,19.897,,,45.039,49.473,,,17.53,
2511,2015-11-19,19.904,,,45.026,49.618,,,17.513,
2512,2015-11-20,19.918,,,44.966,49.861,,,17.532,
2513,2015-11-21,19.896,,,44.947,49.636,,,17.527,
2514,2015-11-22,19.879,,,45.278,49.687,,,17.544,
2515,2015-11-23,19.876,,,45.32,49.826,,,17.502,
2516,2015-11-24,19.874,,,45.221,49.647,,,17.516,
2517,2015-11-25,19.876,,,45.325,49.701,,,17.536,
2518,2015-11-26,20.005,,,45.155,49.877,,,17.537,
2519,2015-11-27,19.633,,,45.126,50.086,,,17.547,
2520,2015-11-28,19.427,,,45.239,50.003,,,17.585,
2521,2015-11-29,19.399,,,45.309,49.861,,,17.609,
2522,2015-11-30,19.427,,,45.239,49.911,,,17.577,
2523,2015-12-01,20.036,,,45.281,50.132,,,17.855,
2524,2015-12-02,20.093,,,45.235,50.586,,,17.821,
2525,2015-12-03,20.024,,,45.286,50.717,,,17.721,
2526,2015-12-04,20.024,,,44.992,50.675,,,17.697,
2527,2015-12-05,19.951,,,44.919,50.461,,,17.712,
2528,2015-12-06,19.935,,,44.874,50.412,,,17.713,
2529,2015-12-07,19.953,,,44.828,50.59,,,17.678,
2530,2015-12-08,19.917,,,45.09,50.476,,,17.672,
2531,2015-12-09,20.031,,,45.213,50.712,,,17.858,
2532,2015-12-10,20.044,,,45.037,50.595,,,17.859,
2533,2015-12-11,20.064,,,44.891,50.516,,,17.9,
2534,2015-12-12,20.041,,,44.833,50.223,,,17.917,
2535,2015-12-13,20.002,,,44.888,50.099,,,17.938,
2536,2015-12-14,19.899,,,45.007,50.102,,,17.886,
2537,2015-12-15,19.969,,,44.929,49.74,,,17.384,
2538,2015-12-16,19.928,,,44.747,49.624,,,17.38,
2539,2015-12-17,19.804,,,44.942,49.831,,,17.409,
2540,2015-12-18,19.812,,,44.823,49.717,,,17.445,
2541,2015-12-19,19.697,,,44.672,49.759,,,17.44,
2542,2015-12-20,19.689,,,44.604,49.612,,,17.435,
2543,2015-12-21,19.55,,,44.484,49.611,,,17.498,
2544,2015-12-22,19.531,,,44.678,49.715,,,17.433,
2545,2015-12-23,19.514,,,44.579,50.035,,,17.387,
2546,2015-12-24,19.509,,,44.458,49.941,,,17.41,
2547,2015-12-25,19.463,,,44.505,50.077,,,17.352,
2548,2015-12-26,19.508,,,44.582,50.04,,,17.356,
2549,2015-12-27,19.467,,,44.611,49.99,,,17.351,
2550,2015-12-28,19.493,,,44.45,49.788,,,17.347,
2551,2015-12-29,19.483,,,44.54,49.589,,,17.319,
2552,2015-12-30,19.467,,,44.443,49.608,,,17.466,
2553,2015-12-31,19.505,,,44.714,49.699,,,18.113,
2554,2016-01-01,19.532,,,44.774,49.883,,,18.059,
2555,2016-01-02,19.527,,,44.752,49.907,,,18.08,
2556,2016-01-03,19.514,,,44.628,49.914,,,17.969,
2557,2016-01-04,19.554,,,45.229,49.963,,,17.968,
2558,2016-01-05,19.562,,,45.333,49.976,,,18.019,
2559,2016-01-06,19.458,,,45.265,49.916,,,17.988,
2560,2016-01-07,19.454,,,45.372,50.407,,,17.94,
2561,2016-01-08,19.38,,,45.292,50.263,,,17.924,
2562,2016-01-09,19.376,,,44.925,50.068,,,17.847,
2563,2016-01-10,19.406,,,44.856,50.233,,,17.965,
2564,2016-01-11,19.304,,,45.771,50.155,,,18.062,
2565,2016-01-12,19.412,,,45.647,49.984,,,17.735,
2566,2016-01-13,19.419,,,45.11,50.354,,,17.73,
2567,2016-01-14,19.423,,,44.915,50.518,,,17.781,
2568,2016-01-15,19.459,,,45.192,50.124,,,17.823,
2569,2016-01-16,19.489,,,44.944,50.602,,,17.804,
2570,2016-01-17,19.463,,,44.985,50.55,,,17.717,
2571,2016-01-18,19.459,,,44.935,50.559,,,18.479,
2572,2016-01-19,19.456,,,45.018,50.678,,,18.296,
2573,2016-01-20,19.462,,,44.958,50.7,,,18.277,
2574,2016-01-21,19.499,,,45.096,50.962,,,18.191,
2575,2016-01-22,19.465,,,45.128,50.722,,,18.539,
2576,2016-01-23,19.337,,,44.851,50.716,,,18.538,
2577,2016-01-24,19.362,,,44.717,50.446,,,18.477,
2578,2016-01-25,19.299,,,44.787,50.407,,,18.622,
2579,2016-01-26,19.309,,,43.956,50.333,,,18.545,
2580,2016-01-27,19.35,,,48.256,49.614,,,18.519,
2581,2016-01-28,19.333,,,48.381,49.971,,,18.538,
2582,2016-01-29,19.346,,,48.308,50.155,,,18.533,
2583,2016-01-30,19.393,,,47.997,50.451,,,18.547,
2584,2016-01-31,19.395,,,47.923,50.411,,,18.52,
2585,2016-02-01,19.375,,,48.32,50.349,,,18.456,
2586,2016-02-02,19.376,,,48.35,50.426,,,18.373,
2587,2016-02-03,19.342,,,48.389,50.422,,,18.273,
2588,2016-02-04,19.429,,,48.66,50.459,,,18.244,
2589,2016-02-05,19.539,,,48.896,50.223,,,18.169,
2590,2016-02-06,19.509,,,48.649,49.938,,,18.155,
2591,2016-02-07,19.515,,,49.056,49.943,,,18.125,
2592,2016-02-08,19.501,,,49.37,50.096,,,18.12,
2593,2016-02-09,19.576,,,49.361,50.041,,,17.99,
2594,2016-02-10,19.491,,,49.3,49.995,,,18.011,
2595,2016-02-11,19.529,,,49.092,50.153,,,17.991,
2596,2016-02-12,19.567,,,48.922,50.108,,,18.002,
2597,2016-02-13,19.553,,,48.789,50.129,,,17.986,
2598,2016-02-14,19.553,,,48.847,50.126,,,17.972,
2599,2016-02-15,19.551,,,48.864,50.287,,,17.967,
2600,2016-02-16,19.536,,,49.079,50.339,,,17.963,
2601,2016-02-17,19.495,,,49.19,50.352,,,18.697,
2602,2016-02-18,19.533,,,49.115,50.269,,,18.755,
