TIMESTAMP,ETH_CLOSE_PRICE_USD,ETH_OPEN_PRICE_USD,ETH_HIGH_PRICE_USD,ETH_LOW_PRICE_USD
2021-04-23,2367.57,2399.62,2399.62,2293.8
2021-04-24,2212.13,2367.72,2367.72,2212.13
2021-04-25,2319.16,2215.03,2319.16,2215.03
2021-04-26,2533.18,2319.16,2533.18,2319.16
2021-04-27,2663.3,2532.25,2663.3,2532.25
2021-04-28,2747.41,2664.91,2747.41,2659.98
2021-04-29,2755.61,2747.14,2755.61,2716.59
2021-04-30,2771.94,2755.6,2771.94,2734.7
2021-05-01,2944.09,2772.18,2944.09,2772.18
2021-05-02,2952.01,2944.09,2952.01,2912.03
2021-05-03,3427.54,2952.01,3427.54,2952.01
2021-05-04,3233.36,3430.5,3453.21,3233.36
2021-05-05,3524.26,3267.94,3524.26,3267.94
2021-05-06,3488.07,3524.0,3524.0,3461.01
2021-05-07,3478.99,3489.6,3523.74,3384.23
2021-05-08,3907.53,3478.99,3907.53,3478.99
2021-05-09,3922.13,3907.53,3956.62,3906.8
2021-05-10,3950.03,3923.75,4128.97,3923.75
2021-05-11,4173.78,3947.65,4173.78,3907.23
2021-05-12,3821.67,4173.86,4352.11,3821.67
2021-05-13,3717.66,3816.58,3925.9,3717.66
2021-05-14,4072.79,3717.66,4111.94,3717.66
2021-05-15,3645.15,4073.04,4073.04,3645.15
2021-05-16,3579.78,3645.65,3831.95,3579.78
2021-05-17,3278.92,3580.24,3580.24,3227.97
2021-05-18,3376.3,3282.72,3512.56,3282.72
2021-05-19,2435.65,3376.01,3421.0,2435.65
2021-05-20,2767.66,2445.08,2767.66,2445.08
2021-05-21,2431.17,2767.88,2857.54,2431.17
2021-05-22,2293.37,2431.09,2468.35,2293.37
2021-05-23,2094.28,2294.41,2319.1,2014.34
2021-05-24,2648.5,2097.31,2648.5,2097.31
2021-05-25,2704.9,2648.5,2704.9,2575.49
2021-05-26,2884.17,2704.67,2884.17,2704.67
2021-05-27,2740.74,2884.17,2884.17,2740.74
2021-05-28,2411.45,2739.73,2739.73,2350.81
2021-05-29,2278.15,2411.65,2411.65,2278.15
2021-05-30,2386.68,2279.18,2429.09,2279.18
2021-05-31,2706.12,2385.9,2706.12,2357.89
2021-06-01,2633.3,2706.16,2730.19,2568.2
2021-06-02,2706.19,2633.79,2706.19,2633.79
2021-06-03,2856.64,2705.24,2856.64,2704.66
2021-06-04,2687.05,2857.02,2857.02,2638.18
2021-06-05,2628.85,2688.37,2742.88,2622.22
2021-06-06,2712.42,2628.13,2712.42,2628.13
2021-06-07,2593.95,2712.67,2775.62,2593.95
2021-06-08,2507.15,2591.92,2591.92,2484.32
2021-06-09,2610.65,2507.15,2610.65,2461.43
2021-06-10,2469.08,2609.93,2609.93,2469.08
2021-06-11,2353.84,2469.52,2474.57,2353.84
2021-06-12,2368.74,2354.02,2368.88,2290.57
2021-06-13,2507.86,2369.7,2507.86,2369.7
2021-06-14,2581.43,2508.92,2581.43,2479.98
2021-06-15,2543.82,2580.81,2583.29,2543.82
2021-06-16,2368.17,2544.13,2544.13,2368.17
2021-06-17,2372.28,2368.17,2440.23,2368.17
2021-06-18,2233.37,2372.86,2372.86,2233.37
2021-06-19,2165.4,2234.13,2249.26,2165.4
2021-06-20,2243.42,2164.72,2243.42,2091.96
2021-06-21,1886.25,2245.58,2245.58,1886.25
2021-06-22,1877.48,1885.13,1885.13,1769.29
2021-06-23,1967.83,1877.58,1999.17,1877.58
2021-06-24,1989.62,1968.12,1989.62,1944.34
2021-06-25,1811.23,1989.68,1989.68,1811.23
2021-06-26,1830.86,1811.22,1830.86,1765.13
2021-06-27,1980.35,1830.73,1980.35,1826.9
2021-06-28,2084.6,1981.71,2084.6,1981.71
2021-06-29,2163.91,2084.4,2163.91,2084.4
2021-06-30,2274.99,2164.88,2274.99,2159.56
2021-07-01,2108.34,2274.99,2274.99,2108.34
2021-07-02,2154.6,2107.92,2154.6,2047.51
2021-07-03,2223.15,2154.6,2230.95,2154.6
2021-07-04,2321.0,2325.37,2353.06,2321.0
2021-07-05,2195.73,2321.43,2321.43,2195.73
2021-07-06,2310.43,2196.9,2337.41,2196.9
2021-07-07,2317.13,2321.4,2396.83,2308.63
2021-07-08,2114.5,2316.17,2324.11,2087.34
2021-07-09,2146.33,2113.33,2187.09,2049.32
2021-07-10,2110.48,2146.33,2191.01,2076.51
2021-07-11,2140.43,2110.69,2172.8,2082.46
2021-07-12,2032.26,2141.93,2166.87,2008.94
2021-07-13,1940.99,2031.35,2043.39,1918.67
2021-07-14,1994.73,1940.59,2017.67,1865.58
2021-07-15,1917.52,1994.86,2038.91,1883.04
2021-07-16,1876.52,1918.88,1963.96,1850.48
2021-07-17,1899.28,1876.51,1917.64,1849.44
2021-07-18,1891.04,1898.35,1991.67,1879.7
2021-07-19,1818.36,1890.89,1916.45,1806.53
2021-07-20,1785.08,1818.42,1840.14,1719.48
2021-07-21,1994.26,1785.64,2031.41,1757.14
2021-07-22,2025.07,1994.28,2044.38,1950.33
2021-07-23,2124.65,2025.27,2129.44,1998.37
2021-07-24,2151.19,2125.35,2166.87,2106.02
2021-07-25,2190.59,2176.17,2195.25,2108.72
2021-07-26,2227.96,2189.61,2430.64,2172.88
2021-07-27,2301.45,2228.33,2318.0,2152.76
2021-07-28,2299.52,2300.35,2344.7,2244.23
2021-07-29,2382.29,2299.52,2399.15,2266.72
2021-07-30,2461.33,2382.51,2469.43,2316.75
2021-07-31,2528.85,2459.61,2552.09,2421.11
2021-08-01,2554.78,2531.41,2696.68,2512.2
2021-08-02,2606.99,2555.13,2664.82,2508.7
2021-08-03,2508.37,2606.99,2631.4,2445.57
2021-08-04,2725.33,2508.6,2768.77,2459.27
2021-08-05,2827.52,2724.86,2843.32,2531.58
2021-08-06,2890.62,2827.52,2946.43,2721.55
2021-08-07,3159.39,2891.41,3169.51,2865.78
2021-08-08,3013.69,3159.32,3188.54,2950.07
2021-08-09,3162.05,3011.23,3185.37,2895.64
2021-08-10,3139.33,3161.37,3230.45,3053.51
2021-08-11,3162.71,3139.69,3273.26,3121.62
2021-08-12,3047.01,3161.85,3237.89,2980.41
2021-08-13,3321.78,3047.01,3325.25,3034.71
2021-08-14,3264.44,3321.78,3329.95,3206.12
2021-08-15,3308.41,3264.15,3319.27,3112.92
2021-08-16,3146.57,3308.16,3334.21,3134.38
2021-08-17,3012.34,3146.81,3290.36,2993.1
2021-08-18,3015.62,3011.54,3123.48,2951.66
2021-08-19,3182.59,3016.58,3187.21,2960.64
2021-08-20,3283.51,3182.6,3299.87,3176.85
2021-08-21,3223.91,3285.12,3307.33,3200.19
2021-08-22,3238.08,3224.07,3271.96,3128.01
2021-08-23,3323.05,3232.53,3375.02,3231.63
2021-08-24,3173.35,3324.58,3357.83,3150.4
2021-08-25,3228.4,3170.02,3247.63,3080.42
2021-08-26,3092.48,3227.26,3249.5,3055.01
2021-08-27,3273.57,3095.81,3279.99,3061.79
2021-08-28,3244.01,3273.88,3284.73,3212.53
2021-08-29,3221.81,3244.64,3281.27,3156.24
2021-08-30,3228.54,3223.36,3346.21,3145.69
2021-08-31,3429.45,3229.05,3468.6,3191.48
2021-09-01,3835.96,3424.29,3840.0,3384.89
2021-09-02,3786.14,3826.43,3833.42,3722.78
2021-09-03,3934.83,3785.63,4025.06,3716.75
2021-09-04,3885.0,3938.54,3968.68,3832.52
2021-09-05,3950.91,3886.77,3979.0,3835.01
2021-09-06,3927.43,3950.29,3968.0,3866.73
2021-09-07,3422.38,3926.66,3945.67,3029.27
2021-09-08,3499.27,3436.28,3558.99,3215.32
2021-09-09,3422.99,3497.93,3564.31,3395.09
2021-09-10,3210.63,3421.42,3512.49,3155.6
2021-09-11,3267.27,3211.33,3345.0,3202.83
2021-09-12,3407.9,3261.32,3471.71,3231.4
2021-09-13,3285.09,3401.16,3428.87,3117.75
2021-09-14,3430.91,3285.83,3430.91,3270.69
2021-09-15,3611.32,3433.88,3611.32,3360.48
2021-09-16,3567.68,3614.51,3672.93,3488.03
2021-09-17,3398.38,3567.89,3593.31,3352.78
2021-09-18,3436.22,3401.18,3539.57,3371.1
2021-09-19,3328.23,3435.6,3455.36,3281.91
2021-09-20,2975.9,3334.06,3343.83,2933.47
2021-09-21,2765.14,2978.16,3100.93,2662.5
2021-09-22,3077.76,2769.4,3087.92,2740.58
2021-09-23,3152.67,3076.23,3173.14,3035.15
2021-09-24,2928.24,3152.02,3157.89,2740.03
2021-09-25,2921.91,2928.56,2965.49,2809.42
2021-09-26,3063.32,2923.34,3113.37,2739.59
2021-09-27,2926.02,3057.5,3164.2,2926.02
2021-09-28,2807.67,2920.35,2969.01,2791.1
2021-09-29,2851.72,2803.84,2949.06,2785.64
2021-09-30,2999.86,2849.34,3047.0,2837.55
2021-10-01,3309.58,2998.46,3328.74,2972.91
2021-10-02,3388.26,3310.94,3468.3,3258.28
2021-10-03,3416.18,3390.74,3485.0,3347.32
2021-10-04,3383.17,3417.06,3436.13,3272.33
2021-10-05,3517.82,3386.15,3540.83,3364.83
2021-10-06,3575.58,3514.94,3627.08,3345.56
2021-10-07,3586.93,3575.39,3649.64,3473.54
2021-10-08,3559.24,3586.69,3668.14,3537.94
2021-10-09,3574.23,3564.99,3630.33,3542.0
2021-10-10,3414.72,3573.89,3599.23,3409.25
2021-10-11,3545.08,3413.29,3622.89,3382.58
2021-10-12,3489.0,3541.35,3544.88,3404.64
2021-10-13,3607.21,3490.76,3611.83,3415.45
2021-10-14,3790.18,3609.0,3819.81,3588.2
2021-10-15,3868.99,3790.95,3906.54,3735.1
2021-10-16,3828.25,3872.68,3967.73,3804.46
2021-10-17,3844.63,3829.47,3917.62,3666.11
2021-10-18,3747.62,3849.34,3892.36,3685.35
2021-10-19,3876.71,3745.28,3884.23,3733.81
2021-10-20,4160.21,3882.65,4168.4,3830.31
2021-10-21,4054.15,4161.79,4365.7,4028.35
2021-10-22,3970.9,4053.34,4163.97,3896.17
2021-10-23,4168.78,3971.49,4168.78,3938.36
2021-10-24,4083.18,4171.99,4183.98,3965.55
2021-10-25,4220.35,4084.1,4235.25,4069.92
2021-10-26,4129.69,4225.63,4292.35,4098.35
2021-10-27,3921.72,4130.52,4300.31,3914.22
2021-10-28,4284.51,3923.58,4289.44,3895.91
2021-10-29,4413.79,4286.51,4459.04,4268.25
2021-10-30,4321.56,4420.46,4427.46,4250.84
2021-10-31,4287.6,4327.99,4393.48,4170.48
2021-11-01,4320.91,4288.93,4377.37,4158.07
2021-11-02,4585.74,4318.8,4598.12,4287.86
2021-11-03,4602.42,4589.26,4661.14,4459.5
2021-11-04,4535.53,4603.78,4604.98,4421.72
2021-11-05,4474.98,4533.16,4569.43,4439.0
2021-11-06,4517.27,4473.03,4526.66,4330.83
2021-11-07,4611.73,4516.46,4634.35,4502.38
2021-11-08,4808.09,4613.2,4822.96,4613.2
2021-11-09,4731.68,4804.5,4836.54,4715.36
2021-11-10,4633.95,4732.74,4864.13,4507.15
2021-11-11,4720.86,4625.11,4778.09,4578.99
2021-11-12,4665.46,4718.28,4807.78,4512.66
2021-11-13,4644.58,4669.97,4704.89,4585.21
2021-11-14,4625.76,4644.94,4692.28,4514.81
2021-11-15,4563.04,4634.28,4770.01,4544.21
2021-11-16,4208.42,4562.12,4562.12,4111.94
2021-11-17,4290.99,4208.75,4298.72,4070.81
2021-11-18,4003.13,4291.23,4342.67,3958.35
2021-11-19,4295.39,3996.26,4305.18,3978.34
2021-11-20,4408.0,4294.75,4434.09,4206.02
2021-11-21,4268.16,4412.18,4422.54,4246.31
2021-11-22,4086.52,4263.24,4311.17,4026.64
2021-11-23,4340.45,4088.03,4384.72,4062.19
2021-11-24,4270.0,4338.75,4372.8,4171.89
2021-11-25,4519.71,4272.28,4549.18,4248.98
2021-11-26,4034.41,4525.51,4547.7,3916.62
2021-11-27,4093.56,4041.65,4182.66,4028.52
2021-11-28,4297.52,4094.97,4297.52,3980.0
2021-11-29,4442.82,4300.0,4457.0,4279.54
2021-11-30,4631.22,4442.62,4748.0,4348.96
2021-12-01,4582.96,4630.52,4778.0,4524.92
2021-12-02,4512.71,4583.02,4630.11,4437.49
2021-12-03,4217.78,4512.71,4646.83,4045.17
2021-12-04,4118.06,4213.57,4237.33,3561.06
2021-12-05,4194.6,4123.56,4247.57,4035.8
2021-12-06,4352.66,4197.06,4374.22,3922.04
2021-12-07,4307.11,4350.79,4424.22,4259.06
2021-12-08,4435.24,4308.26,4449.85,4229.16
2021-12-09,4107.82,4437.94,4482.76,4077.94
2021-12-10,3903.58,4107.7,4227.84,3894.26
2021-12-11,4075.23,3896.72,4094.73,3837.15
2021-12-12,4131.84,4089.38,4173.15,3988.22
2021-12-13,3780.13,4126.81,4140.73,3672.3
2021-12-14,3860.41,3783.53,3879.48,3690.04
2021-12-15,4018.94,3859.06,4089.65,3648.77
2021-12-16,3956.35,4023.92,4107.85,3955.35
2021-12-17,3878.43,3959.05,3994.0,3702.29
2021-12-18,3959.77,3881.81,3992.51,3770.62
2021-12-19,3925.8,3959.0,4024.8,3890.82
2021-12-20,3944.49,3923.62,3978.42,3757.35
2021-12-21,4016.27,3956.37,4058.42,3915.49
2021-12-22,3979.47,4014.0,4072.1,3943.62
2021-12-23,4109.7,3980.37,4148.85,3895.82
2021-12-24,4043.19,4112.3,4133.72,4025.43
2021-12-25,4092.69,4046.98,4135.67,4025.33
2021-12-26,4061.17,4095.72,4103.98,4005.01
2021-12-27,4036.24,4064.58,4125.11,4033.26
2021-12-28,3793.17,4037.04,4037.04,3761.0
2021-12-29,3627.17,3798.51,3826.1,3607.76
2021-12-30,3709.42,3629.32,3767.96,3588.14
2021-12-31,3677.7,3709.19,3812.06,3623.69
2022-01-01,3765.36,3679.41,3774.77,3675.68
2022-01-02,3831.24,3765.75,3850.0,3718.31
2022-01-03,3764.48,3828.2,3849.03,3682.57
2022-01-04,3790.83,3772.46,3888.86,3714.78
2022-01-05,3535.07,3784.1,3846.31,3419.2
2022-01-06,3407.21,3533.73,3550.42,3306.91
2022-01-07,3195.35,3412.43,3412.66,3080.3
2022-01-08,3079.66,3198.5,3246.4,3001.63
2022-01-09,3150.42,3080.01,3210.49,3060.36
2022-01-10,3085.46,3146.03,3179.99,2932.51
2022-01-11,3237.93,3083.14,3263.07,3053.61
2022-01-12,3370.48,3239.73,3406.5,3208.47
2022-01-13,3242.44,3368.76,3407.33,3234.85
2022-01-14,3307.74,3242.82,3340.98,3196.46
2022-01-15,3328.08,3310.73,3369.45,3265.36
2022-01-16,3346.47,3326.25,3387.99,3276.74
2022-01-17,3209.25,3348.4,3356.4,3142.02
2022-01-18,3159.96,3212.42,3242.13,3084.78
2022-01-19,3084.2,3165.57,3173.14,3049.3
2022-01-20,3004.19,3088.04,3270.58,2989.72
2022-01-21,2571.12,3000.15,3032.34,2473.5
2022-01-22,2412.48,2562.66,2621.41,2314.3
2022-01-23,2540.45,2412.75,2547.01,2373.75
2022-01-24,2440.81,2538.36,2538.36,2161.68
2022-01-25,2458.27,2441.11,2504.39,2352.56
2022-01-26,2461.3,2458.7,2719.55,2405.68
2022-01-27,2424.67,2462.31,2515.04,2317.01
2022-01-28,2545.99,2424.71,2556.1,2362.78
2022-01-29,2600.33,2544.15,2632.15,2520.02
2022-01-30,2602.6,2600.91,2635.79,2543.85
2022-01-31,2686.66,2603.33,2704.51,2478.7
2022-02-01,2786.91,2686.99,2807.54,2676.56
2022-02-02,2680.68,2790.14,2809.39,2618.96
2022-02-03,2692.97,2678.91,2724.13,2579.77
2022-02-04,2994.99,2695.99,2994.99,2671.48
2022-02-05,3013.48,2990.0,3058.84,2962.77
2022-02-06,3056.4,3016.8,3073.18,2957.03
2022-02-07,3139.68,3055.69,3185.57,2995.81
2022-02-08,3115.8,3145.15,3228.28,3030.1
2022-02-09,3243.32,3118.96,3266.33,3056.08
2022-02-10,3071.51,3243.47,3276.46,3058.05
2022-02-11,2927.53,3072.47,3136.72,2880.09
2022-02-12,2916.88,2927.54,2984.9,2858.57
2022-02-13,2871.02,2915.72,2952.96,2838.25
2022-02-14,2928.97,2877.92,2963.96,2834.38
2022-02-15,3181.93,2934.14,3193.04,2912.49
2022-02-16,3122.02,3184.08,3184.77,3045.72
2022-02-17,2893.95,3125.09,3159.99,2855.83
2022-02-18,2779.49,2891.89,2942.95,2754.12
2022-02-19,2763.76,2776.84,2829.0,2700.13
2022-02-20,2618.76,2764.39,2764.39,2577.69
2022-02-21,2570.49,2621.87,2755.44,2559.61
2022-02-22,2637.25,2569.18,2662.71,2501.02
2022-02-23,2578.09,2641.33,2749.47,2578.09
2022-02-24,2596.16,2578.87,2734.17,2302.82
2022-02-25,2767.33,2599.0,2829.99,2573.23
2022-02-26,2776.37,2768.64,2856.11,2734.8
2022-02-27,2616.15,2779.56,2834.24,2563.0
2022-02-28,2922.35,2615.01,2949.39,2573.85
2022-03-01,2975.66,2921.68,3036.54,2858.4
2022-03-02,2946.73,2974.7,3041.47,2914.56
2022-03-03,2834.85,2947.52,2967.27,2789.82
2022-03-04,2622.15,2831.86,2835.89,2575.66
2022-03-05,2665.42,2619.9,2684.5,2592.07
2022-03-06,2549.4,2665.15,2673.19,2542.19
2022-03-07,2492.53,2550.36,2645.41,2447.74
2022-03-08,2577.21,2495.25,2623.99,2483.29
2022-03-09,2726.94,2576.52,2772.09,2569.13
2022-03-10,2606.5,2727.33,2731.37,2559.9
2022-03-11,2556.96,2606.74,2670.05,2525.2
2022-03-12,2569.8,2555.85,2612.33,2555.85
2022-03-13,2516.75,2567.87,2600.65,2494.59
2022-03-14,2589.3,2515.08,2608.68,2500.12
2022-03-15,2617.43,2589.54,2667.61,2510.75
2022-03-16,2773.94,2618.03,2787.12,2603.8
2022-03-17,2812.29,2773.8,2832.61,2747.06
2022-03-18,2939.76,2813.44,2983.11,2768.65
2022-03-19,2949.67,2940.68,2984.0,2895.22
2022-03-20,2861.79,2950.91,2962.04,2819.29
2022-03-21,2891.76,2863.45,2960.42,2830.0
2022-03-22,2969.68,2889.29,3048.28,2887.66
2022-03-23,3036.14,2967.76,3042.35,2926.33
2022-03-24,3110.75,3036.4,3126.35,3006.27
2022-03-25,3103.46,3108.59,3192.73,3081.99
2022-03-26,3146.08,3102.44,3150.05,3085.7
2022-03-27,3295.65,3144.5,3297.48,3126.39
2022-03-28,3329.2,3292.51,3428.36,3275.09
2022-03-29,3402.07,3331.1,3481.35,3331.1
2022-03-30,3385.69,3400.05,3445.93,3333.46
2022-03-31,3282.39,3381.92,3444.56,3263.29
2022-04-01,3456.35,3285.33,3478.28,3215.87
2022-04-02,3442.29,3451.18,3529.92,3436.01
2022-04-03,3521.13,3446.0,3579.96,3414.61
2022-04-04,3520.39,3519.01,3544.96,3412.18
2022-04-05,3407.03,3519.52,3554.98,3401.0
2022-04-06,3169.48,3402.47,3402.47,3164.17
2022-04-07,3228.94,3169.82,3268.68,3143.57
2022-04-08,3193.93,3229.22,3311.44,3174.12
2022-04-09,3260.0,3191.21,3268.11,3181.94
2022-04-10,3201.61,3259.73,3305.97,3197.99
2022-04-11,2978.08,3200.66,3213.44,2953.82
2022-04-12,3027.65,2981.98,3081.81,2951.78
2022-04-13,3116.93,3030.25,3128.32,2999.53
2022-04-14,3021.98,3119.28,3143.21,2982.05
2022-04-15,3042.4,3020.72,3057.36,2996.52
2022-04-16,3058.82,3040.54,3085.3,3011.7
2022-04-17,2989.19,3061.34,3081.14,2983.17
2022-04-18,3055.8,2989.1,3068.84,2887.77
2022-04-19,3101.97,3055.42,3128.7,3030.34
2022-04-20,3076.44,3101.72,3161.69,3037.59
2022-04-21,2984.0,3076.03,3176.64,2951.71
2022-04-22,2963.0,2983.44,3029.0,2937.52
2022-04-23,2931.94,2962.6,2977.34,2917.79
2022-04-24,2922.01,2931.49,2966.92,2916.15
2022-04-25,3005.87,2919.88,3022.96,2800.28
2022-04-26,2810.34,3010.71,3032.35,2767.46
2022-04-27,2888.94,2810.84,2915.85,2795.8
2022-04-28,2937.1,2888.96,2977.49,2856.35
2022-04-29,2816.59,2937.91,2946.28,2778.19
2022-04-30,2727.1,2817.13,2841.05,2715.95
2022-05-01,2825.64,2728.62,2846.96,2721.28
2022-05-02,2855.98,2825.71,2879.63,2780.0
2022-05-03,2781.46,2856.42,2861.42,2757.48
2022-05-04,2940.55,2781.95,2963.5,2774.0
2022-05-05,2747.49,2941.56,2952.72,2725.78
2022-05-06,2692.85,2747.96,2756.97,2635.99
2022-05-07,2636.02,2692.94,2703.09,2588.99
2022-05-08,2520.01,2635.54,2641.71,2493.43
2022-05-09,2229.1,2519.91,2529.19,2229.1
2022-05-10,2342.04,2228.68,2455.19,2202.08
2022-05-11,2078.8,2342.41,2451.16,2007.05
2022-05-12,1954.45,2087.04,2190.2,1800.0
2022-05-13,2009.55,1956.16,2145.99,1941.34
2022-05-14,2056.34,2012.25,2068.49,1952.05
2022-05-15,2146.0,2056.48,2161.29,2001.7
2022-05-16,2022.99,2142.46,2142.46,1979.68
2022-05-17,2091.13,2022.16,2120.01,2008.76
2022-05-18,1911.83,2089.35,2108.67,1909.81
2022-05-19,2019.33,1914.03,2039.71,1903.7
2022-05-20,1959.93,2019.29,2060.96,1923.87
2022-05-21,1975.16,1960.94,1989.6,1940.8
2022-05-22,2043.28,1974.8,2055.04,1966.33
2022-05-23,1972.98,2041.27,2086.17,1959.59
2022-05-24,1979.4,1975.01,1992.64,1914.53
2022-05-25,1942.91,1978.31,2020.48,1937.64
2022-05-26,1793.48,1943.03,1964.97,1744.99
2022-05-27,1724.33,1795.41,1820.74,1707.56
2022-05-28,1792.22,1727.44,1807.66,1722.84
2022-05-29,1813.52,1792.79,1824.72,1764.68
2022-05-30,1998.3,1811.64,2009.74,1804.34
2022-05-31,1941.78,1999.39,2015.0,1929.13
2022-06-01,1817.65,1942.49,1971.05,1772.02
2022-06-02,1834.65,1818.21,1850.98,1784.03
2022-06-03,1775.22,1833.97,1843.18,1741.14
2022-06-04,1804.57,1775.23,1815.16,1748.87
2022-06-05,1806.14,1806.15,1829.09,1773.48
2022-06-06,1860.0,1807.58,1919.35,1804.74
2022-06-07,1812.94,1860.08,1870.92,1727.74
2022-06-08,1792.96,1812.54,1837.38,1766.89
2022-06-09,1788.0,1792.1,1832.69,1778.03
2022-06-10,1663.02,1787.36,1803.72,1657.3
2022-06-11,1531.39,1664.09,1681.47,1503.11
2022-06-12,1435.29,1533.29,1541.83,1430.97
2022-06-13,1206.34,1434.13,1453.99,1168.65
2022-06-14,1210.94,1207.01,1261.07,1078.41
2022-06-15,1237.95,1208.73,1244.65,1016.99
2022-06-16,1068.54,1239.65,1254.25,1052.6
2022-06-17,1086.58,1069.98,1116.54,1052.31
2022-06-18,995.58,1085.65,1097.02,883.62
2022-06-19,1128.45,994.81,1151.94,938.34
2022-06-20,1128.29,1129.35,1165.53,1056.99
2022-06-21,1126.06,1128.0,1192.85,1110.85
2022-06-22,1049.07,1127.17,1127.17,1045.72
2022-06-23,1144.31,1049.17,1153.0,1046.74
2022-06-24,1225.11,1145.78,1244.94,1132.95
2022-06-25,1241.8,1226.08,1255.68,1181.23
2022-06-26,1197.82,1242.64,1276.78,1196.04
2022-06-27,1190.87,1197.74,1237.01,1176.92
2022-06-28,1144.02,1191.91,1234.79,1137.7
2022-06-29,1099.54,1143.78,1155.04,1088.01
2022-06-30,1068.66,1100.01,1106.0,1000.89
2022-07-01,1058.91,1071.2,1109.73,1035.88
2022-07-02,1066.62,1059.82,1077.5,1029.11
2022-07-03,1074.06,1067.52,1086.86,1041.71
2022-07-04,1151.27,1073.62,1159.96,1046.02
2022-07-05,1134.03,1149.84,1170.8,1079.38
2022-07-06,1186.48,1133.22,1201.78,1112.09
2022-07-07,1238.19,1186.57,1252.76,1163.93
2022-07-08,1216.52,1239.6,1275.99,1194.15
2022-07-09,1216.93,1214.91,1232.61,1205.3
2022-07-10,1167.35,1217.12,1219.23,1155.4
2022-07-11,1096.45,1168.06,1170.64,1093.4
2022-07-12,1038.63,1095.73,1097.76,1036.0
2022-07-13,1115.93,1039.72,1116.24,1012.57
2022-07-14,1192.78,1114.2,1209.98,1072.42
2022-07-15,1230.92,1192.83,1284.94,1182.19
2022-07-16,1355.97,1231.15,1399.56,1192.09
2022-07-17,1337.84,1355.83,1385.32,1323.2
2022-07-18,1584.77,1339.09,1590.8,1336.74
2022-07-19,1543.67,1583.31,1619.81,1494.75
2022-07-20,1520.44,1542.29,1618.14,1488.54
2022-07-21,1575.74,1520.44,1599.48,1466.17
2022-07-22,1534.78,1575.38,1645.01,1520.41
2022-07-23,1549.56,1535.01,1596.01,1490.17
2022-07-24,1598.22,1548.9,1659.76,1547.82
2022-07-25,1438.62,1598.44,1608.07,1438.51
2022-07-26,1450.91,1439.11,1451.37,1357.7
2022-07-27,1635.98,1449.63,1643.9,1421.13
2022-07-28,1726.11,1636.11,1781.37,1597.44
2022-07-29,1720.74,1724.62,1764.69,1658.16
2022-07-30,1695.79,1724.17,1741.21,1674.38
2022-07-31,1680.07,1697.31,1753.41,1667.34
2022-08-01,1630.15,1676.56,1702.56,1607.39
2022-08-02,1631.44,1631.57,1675.49,1559.54
2022-08-03,1618.04,1630.76,1682.28,1591.57
2022-08-04,1606.94,1616.55,1661.11,1581.34
2022-08-05,1737.91,1608.25,1740.29,1605.76
2022-08-06,1690.56,1735.36,1749.44,1687.95
2022-08-07,1700.27,1690.64,1728.97,1669.4
2022-08-08,1778.35,1699.74,1813.17,1694.81
2022-08-09,1702.8,1777.56,1789.61,1668.56
2022-08-10,1853.42,1702.45,1881.18,1657.55
2022-08-11,1880.29,1852.61,1930.68,1850.7
2022-08-12,1957.55,1880.66,1961.46,1856.91
2022-08-13,1983.54,1957.75,2019.01,1946.62
2022-08-14,1935.03,1983.08,2028.43,1909.47
2022-08-15,1900.25,1936.25,2012.06,1873.46
2022-08-16,1876.68,1898.49,1914.06,1856.4
2022-08-17,1834.25,1877.71,1956.78,1821.01
2022-08-18,1846.56,1834.25,1880.27,1822.06
2022-08-19,1609.52,1846.19,1846.91,1607.66
2022-08-20,1575.58,1609.01,1654.81,1525.49
2022-08-21,1618.23,1576.03,1644.87,1563.92
2022-08-22,1626.83,1617.45,1627.12,1531.89
2022-08-23,1665.4,1624.28,1673.32,1564.31
2022-08-24,1656.64,1665.31,1691.29,1606.04
2022-08-25,1695.34,1655.87,1720.89,1654.73
2022-08-26,1507.97,1694.51,1703.41,1490.7
2022-08-27,1490.76,1508.26,1518.12,1449.19
2022-08-28,1426.2,1491.07,1507.95,1424.63
2022-08-29,1552.52,1428.39,1559.37,1424.49
2022-08-30,1523.22,1551.63,1605.36,1475.59
2022-08-31,1555.18,1525.06,1616.98,1525.06
2022-09-01,1585.48,1554.56,1597.48,1514.78
2022-09-02,1575.23,1586.17,1647.58,1547.63
2022-09-03,1557.57,1574.65,1581.55,1536.06
2022-09-04,1578.86,1557.35,1580.72,1541.18
2022-09-05,1617.49,1579.06,1628.78,1557.67
2022-09-06,1557.84,1618.72,1686.3,1555.87
2022-09-07,1629.57,1560.3,1657.16,1493.38
2022-09-08,1634.78,1630.41,1660.86,1596.0
2022-09-09,1718.78,1635.36,1743.38,1631.22
2022-09-10,1774.35,1718.31,1788.04,1707.77
2022-09-11,1766.99,1775.84,1786.76,1722.53
2022-09-12,1716.43,1762.7,1782.7,1694.02
2022-09-13,1574.39,1716.08,1751.19,1562.19
2022-09-14,1637.85,1574.63,1646.08,1556.95
2022-09-15,1472.52,1632.21,1653.59,1461.21
2022-09-16,1433.95,1474.94,1483.34,1411.08
2022-09-17,1468.69,1433.11,1475.05,1409.44
2022-09-18,1335.11,1469.13,1469.13,1327.28
2022-09-19,1376.0,1334.82,1391.48,1284.75
