TIMESTAMP,SUICY_OPEN_PRICE_USD,SUICY_HIGH_PRICE_USD,SUICY_LOW_PRICE_USD,SUICY_CLOSE_PRICE_USD,SUICY_VOLUME_USD,SUICY_DIVIDENDS_USD,SUICY_STOCK_SPLITS_USD
2025-05-06 00:00:00+00:00,0.00012199999764561653,0.00012199999764561653,9.000000136438757e-05,9.100000170292333e-05,0,0.0,0.0
2025-05-07 00:00:00+00:00,9.100000170292333e-05,9.999999747378752e-05,9.100000170292333e-05,9.7999996796716e-05,0,0.0,0.0
2025-05-08 00:00:00+00:00,9.7999996796716e-05,0.00011300000187475234,9.7999996796716e-05,0.00011100000119768083,1544,0.0,0.0
2025-05-09 00:00:00+00:00,0.00011100000119768083,0.00011300000187475234,0.0001049999991664663,0.00010599999950500205,651,0.0,0.0
2025-05-10 00:00:00+00:00,0.00010599999950500205,0.00011100000119768083,0.00010599999950500205,0.00011100000119768083,428,0.0,0.0
2025-05-11 00:00:00+00:00,0.00011100000119768083,0.00011300000187475234,0.00010699999984353781,0.00011100000119768083,485,0.0,0.0
2025-05-12 00:00:00+00:00,0.00011100000119768083,0.00011600000289035961,9.999999747378752e-05,9.999999747378752e-05,1201,0.0,0.0
2025-05-13 00:00:00+00:00,9.999999747378752e-05,0.00010099999781232327,7.999999797903001e-05,8.499999967170879e-05,4094,0.0,0.0
2025-05-14 00:00:00+00:00,8.499999967170879e-05,8.70000003487803e-05,7.999999797903001e-05,7.999999797903001e-05,0,0.0,0.0
2025-05-15 00:00:00+00:00,7.999999797903001e-05,7.999999797903001e-05,6.399999983841553e-05,6.800000119255856e-05,2003,0.0,0.0
2025-05-16 00:00:00+00:00,6.800000119255856e-05,7.200000254670158e-05,6.399999983841553e-05,6.500000017695129e-05,0,0.0,0.0
2025-05-17 00:00:00+00:00,6.500000017695129e-05,6.500000017695129e-05,6.0999998822808266e-05,6.299999949987978e-05,0,0.0,0.0
2025-05-18 00:00:00+00:00,6.299999949987978e-05,6.70000008540228e-05,6.299999949987978e-05,6.299999949987978e-05,0,0.0,0.0
2025-05-19 00:00:00+00:00,6.299999949987978e-05,6.500000017695129e-05,6.0999998822808266e-05,6.199999916134402e-05,729,0.0,0.0
2025-05-20 00:00:00+00:00,6.199999916134402e-05,6.500000017695129e-05,6.0999998822808266e-05,6.399999983841553e-05,0,0.0,0.0
2025-05-21 00:00:00+00:00,6.399999983841553e-05,6.399999983841553e-05,5.500000042957254e-05,5.8000001445179805e-05,1379,0.0,0.0
2025-05-22 00:00:00+00:00,5.8000001445179805e-05,8.900000102585182e-05,1.700000029813964e-05,1.8000000636675395e-05,114,0.0,0.0
2025-05-23 00:00:00+00:00,1.8000000636675395e-05,0.0005150000215508044,1.8000000636675395e-05,7.899999764049426e-05,0,0.0,0.0
2025-05-24 00:00:00+00:00,7.899999764049426e-05,0.0002680000034160912,2.2000000171829015e-05,6.600000051548705e-05,0,0.0,0.0
2025-05-25 00:00:00+00:00,6.600000051548705e-05,9.300000237999484e-05,3.300000025774352e-05,4.600000102072954e-05,3,0.0,0.0
2025-05-26 00:00:00+00:00,4.600000102072954e-05,0.00013699999544769526,4.600000102072954e-05,9.000000136438757e-05,0,0.0,0.0
2025-05-27 00:00:00+00:00,9.000000136438757e-05,0.022554000839591026,1.8000000636675395e-05,4.600000102072954e-05,142,0.0,0.0
2025-05-28 00:00:00+00:00,4.600000102072954e-05,5.2999999752501026e-05,3.899999865097925e-05,5.0999999075429514e-05,0,0.0,0.0
2025-05-29 00:00:00+00:00,5.0999999075429514e-05,0.00011800000356743112,5.0999999075429514e-05,0.00011800000356743112,0,0.0,0.0
2025-05-30 00:00:00+00:00,0.00011800000356743112,0.00011800000356743112,6.199999916134402e-05,6.399999983841553e-05,0,0.0,0.0
2025-05-31 00:00:00+00:00,6.399999983841553e-05,6.399999983841553e-05,9.000000318337698e-06,2.8000000384054147e-05,3,0.0,0.0
2025-06-01 00:00:00+00:00,2.788035271805711e-05,2.788035271805711e-05,2.5496652597212233e-05,2.5496652597212233e-05,0,0.0,0.0
