TIMESTAMP,BURGER33109_OPEN_PRICE_USD,BURGER33109_HIGH_PRICE_USD,BURGER33109_LOW_PRICE_USD,BURGER33109_CLOSE_PRICE_USD,BURGER33109_VOLUME_USD,BURGER33109_DIVIDENDS_USD,BURGER33109_STOCK_SPLITS_USD
2024-12-03 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,11400,0.0,0.0
2024-12-04 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,5628,0.0,0.0
2024-12-05 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,4245,0.0,0.0
2024-12-06 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,4942,0.0,0.0
2024-12-07 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,63620,0.0,0.0
2024-12-08 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9268,0.0,0.0
2024-12-09 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,13791,0.0,0.0
2024-12-10 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,5092,0.0,0.0
2024-12-11 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,21856,0.0,0.0
2024-12-12 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,17397,0.0,0.0
2024-12-13 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,16581,0.0,0.0
2024-12-14 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,36093,0.0,0.0
2024-12-15 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,40897,0.0,0.0
2024-12-16 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,25914,0.0,0.0
2024-12-17 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2011,0.0,0.0
2024-12-18 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,6918,0.0,0.0
2024-12-19 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,12457,0.0,0.0
2024-12-20 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,5936,0.0,0.0
2024-12-21 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,6556,0.0,0.0
2024-12-22 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,4094,0.0,0.0
2024-12-23 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2528,0.0,0.0
2024-12-24 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,7568,0.0,0.0
2024-12-25 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2011,0.0,0.0
2024-12-26 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,4202,0.0,0.0
2024-12-27 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2880,0.0,0.0
2024-12-28 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3436,0.0,0.0
2024-12-29 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2395,0.0,0.0
2024-12-30 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2352,0.0,0.0
2024-12-31 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,4071,0.0,0.0
2025-01-01 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1357,0.0,0.0
2025-01-02 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,7442,0.0,0.0
2025-01-03 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,20440,0.0,0.0
2025-01-04 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,7367,0.0,0.0
2025-01-05 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9482,0.0,0.0
2025-01-06 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,30162,0.0,0.0
2025-01-07 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,10051,0.0,0.0
2025-01-08 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,12414,0.0,0.0
2025-01-09 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9512,0.0,0.0
2025-01-10 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2215,0.0,0.0
2025-01-11 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,597,0.0,0.0
2025-01-12 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,4131,0.0,0.0
2025-01-13 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2271,0.0,0.0
2025-01-14 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,4401,0.0,0.0
2025-01-15 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,33276,0.0,0.0
2025-01-16 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,4546,0.0,0.0
2025-01-17 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,10855,0.0,0.0
2025-01-18 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,57499,0.0,0.0
2025-01-19 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,31875,0.0,0.0
2025-01-20 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,28657,0.0,0.0
2025-01-21 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3888,0.0,0.0
2025-01-22 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1012,0.0,0.0
2025-01-23 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1412,0.0,0.0
2025-01-24 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,781,0.0,0.0
2025-01-25 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,785,0.0,0.0
2025-01-26 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,489,0.0,0.0
2025-01-27 00:00:00+00:00,,,,0.0,6324,0.0,0.0
2025-01-28 00:00:00+00:00,,,,0.0,1616,0.0,0.0
2025-01-29 00:00:00+00:00,,,,0.0,875,0.0,0.0
2025-01-30 00:00:00+00:00,,,,0.0,1221,0.0,0.0
2025-01-31 00:00:00+00:00,,,,0.0,2336,0.0,0.0
2025-02-01 00:00:00+00:00,,,,0.0,2158,0.0,0.0
2025-02-02 00:00:00+00:00,,,,0.0,29,0.0,0.0
2025-02-03 00:00:00+00:00,,,,0.0,4555,0.0,0.0
2025-02-04 00:00:00+00:00,,,,0.0,25,0.0,0.0
2025-02-05 00:00:00+00:00,,,,0.0,1045,0.0,0.0
2025-02-06 00:00:00+00:00,,,,0.0,1264,0.0,0.0
2025-02-07 00:00:00+00:00,,,,0.0,248,0.0,0.0
2025-02-08 00:00:00+00:00,,,,0.0,353,0.0,0.0
2025-02-09 00:00:00+00:00,,,,0.0,820,0.0,0.0
2025-02-10 00:00:00+00:00,,,,0.0,251,0.0,0.0
2025-02-11 00:00:00+00:00,,,,0.0,4452,0.0,0.0
2025-02-12 00:00:00+00:00,,,,0.0,1478,0.0,0.0
2025-02-13 00:00:00+00:00,,,,0.0,4278,0.0,0.0
2025-02-14 00:00:00+00:00,,,,0.0,1355,0.0,0.0
2025-02-15 00:00:00+00:00,,,,0.0,1333,0.0,0.0
2025-02-16 00:00:00+00:00,,,,0.0,79,0.0,0.0
2025-02-17 00:00:00+00:00,,,,0.0,3445,0.0,0.0
2025-02-18 00:00:00+00:00,,,,0.0,1228,0.0,0.0
2025-02-19 00:00:00+00:00,,,,0.0,1299,0.0,0.0
2025-02-20 00:00:00+00:00,,,,0.0,417,0.0,0.0
2025-02-21 00:00:00+00:00,,,,0.0,3403,0.0,0.0
2025-02-22 00:00:00+00:00,,,,0.0,145,0.0,0.0
2025-02-23 00:00:00+00:00,,,,0.0,4,0.0,0.0
2025-02-24 00:00:00+00:00,,,,0.0,1484,0.0,0.0
2025-02-25 00:00:00+00:00,,,,0.0,1679,0.0,0.0
2025-02-26 00:00:00+00:00,,,,0.0,571,0.0,0.0
2025-02-27 00:00:00+00:00,,,,0.0,47,0.0,0.0
2025-02-28 00:00:00+00:00,,,,0.0,3024,0.0,0.0
2025-03-01 00:00:00+00:00,,,,0.0,176,0.0,0.0
2025-03-02 00:00:00+00:00,,,,0.0,3741,0.0,0.0
2025-03-03 00:00:00+00:00,,,,0.0,755,0.0,0.0
2025-03-06 00:00:00+00:00,,,,0.0,574,0.0,0.0
2025-03-14 00:00:00+00:00,,,,0.0,176,0.0,0.0
2025-03-15 00:00:00+00:00,,,,0.0,116,0.0,0.0
2025-04-15 00:00:00+00:00,,,,0.0,1179,0.0,0.0
2025-04-25 00:00:00+00:00,,,,0.0,3190,0.0,0.0
2025-04-29 00:00:00+00:00,,,,0.0,449,0.0,0.0
2025-05-01 00:00:00+00:00,,,,0.0,1516,0.0,0.0
2025-05-02 00:00:00+00:00,,,,0.0,1224,0.0,0.0
2025-05-09 00:00:00+00:00,,,,0.0,3410,0.0,0.0
2025-05-10 00:00:00+00:00,,,,0.0,3942,0.0,0.0
2025-05-19 00:00:00+00:00,,,,0.0,1134,0.0,0.0
2025-05-21 00:00:00+00:00,,,,0.0,562,0.0,0.0
2025-05-26 00:00:00+00:00,,,,0.0,967,0.0,0.0
2025-05-29 00:00:00+00:00,,,,0.0,1597,0.0,0.0
2025-06-01 00:00:00+00:00,1.825840172386961e-07,1.825840172386961e-07,1.791328116951263e-07,1.808061966812602e-07,62,0.0,0.0
