Lag,BAT,BTC,DASH,DCR,DOGE,ETC,ETH,GNO,IOTA,QTUM,USDT,XLM,XMR,XRP,ZEC
14,0.053346529580681194,0.011245081117183081,0.1206625682730504,0.0048308939588565525,0.08439506259141195,0.001200910739313101,0.014950233852492818,0.0749478123759399,1.7823400125021087e-07,2.674085918394299e-05,0.015794321160894742,0.09888576163369156,0.0001928031038106316,0.03114349927618138,0.015806356581080795
15,0.03674916227655922,0.016860641671655633,0.11583109397872407,0.008251747603676383,0.11321971062903977,0.0006423714690003717,0.02139949238071179,0.10598330756935316,2.2438573032983895e-07,3.203848498911809e-05,0.007560794291636381,0.14625582540863466,0.0003473016917129683,0.0425742231582009,0.02654427902096514
16,0.12131948607744092,0.019633964435356584,0.040101799632039734,1.3584537615583356e-06,0.1268401319889152,0.0010019444071943408,0.031257044104058475,0.16050663730047615,4.813929717576234e-07,4.833639482425832e-06,0.009759290219843519,0.052877020190615,0.0001838711332968197,0.020480279523547078,0.037719921529299476
17,0.17432867822180007,0.0159389637506073,0.06954143968307268,3.637701576617145e-06,0.15493514086600604,0.000956553151244211,0.06921064467466258,0.1932203665594798,1.288677922332261e-06,9.021544447134842e-08,0.006009322932901467,0.08951606923281379,0.00022442696343301678,0.030022868256955947,0.05289734544049021
18,0.22807619501179016,0.014150929079062874,0.0694165874571705,3.792643892374558e-05,0.07578015912938142,0.001370961469095641,0.13384335969965733,0.14773823213261164,2.0362166527385784e-06,0.0006475230963849686,0.01566280239207962,0.08019873356683338,0.0015993975780230082,0.021846934857992113,0.07788321388865083
19,0.2248989555217105,0.018990644122936565,0.07955674010714278,4.8998874184067684e-05,0.05885367942825512,0.0010432197425491666,0.14724254912673138,0.13495276533533865,4.45314464771201e-06,0.0003454999899647426,0.015077455012256803,0.08110318748461529,0.0022662616257052197,0.014584956938344273,0.06317202664824918
20,0.19148631474917385,0.020503189124262924,0.06357383417542754,0.0001022298757612767,0.004252739683184579,0.0010586834933378727,0.19819256732011012,0.07594353344768898,2.9915441734994277e-06,0.0009650028527208305,0.01285647933533013,0.09191432918302096,0.0039038470580426356,0.01872797656467551,0.06769218532498057
21,0.2649662971260098,0.028915913799258286,0.07071237876163768,0.00012523700199663305,0.006464822465279722,0.0012487966799586935,0.21590723615697593,0.05998373431613868,4.1403514662215805e-06,0.0010992954484030115,0.012755211800646442,0.10775513711936832,0.00535039904653371,0.024335613844026584,0.08666547524591081
22,0.28790248598312995,0.032606492163525576,0.09661875173338776,4.3587675460452885e-05,0.009498673714964729,0.0018299130683874446,0.2752665984024797,0.06921164168073475,3.932162372042476e-06,0.0010412568883569702,0.014601556334865326,0.137276753674156,0.007857264330108148,0.03441908890038469,0.09451557169225129
23,0.334947928024011,0.035126070157281225,0.12359652906406023,5.858262386586083e-05,0.010820301339235786,0.0027419397523910337,0.3373155932411338,0.05349103830276169,7.391580258689664e-06,0.0008271187967740614,0.01995911608114647,0.16950686403453222,0.006740954474964766,0.04501603755839762,0.11501446479678981
24,0.34344160425642434,0.04420356113702063,0.11130837157578101,0.00010096281702769076,0.01417612089222893,0.0035127028953997443,0.3771186983167931,0.08386468894940197,1.210133849652534e-05,0.0014388827300890097,0.015441276486249591,0.1964434261951934,0.007510324784509827,0.03402023545921229,0.14350428924162328
25,0.3633353646173936,0.0430924945946916,0.11297634808865843,0.0001874409488320484,0.00718034553893029,0.0010470309264188323,0.15189236615171375,0.05297506320995648,2.480874804061223e-06,0.0006705499722518872,0.013681664863130508,0.29925878201379374,0.011031215390115501,0.043760827236195364,0.1978261203525611
26,0.2533478525680864,0.04674948651566687,0.10209211581921013,0.0002543232956678161,0.00920347616323682,0.001422389232571193,0.16761685630133366,0.055897641240042574,3.6087397813714062e-06,0.002863569053533803,0.006207686549380757,0.3252326446041084,0.012109691537636108,0.03994373288636973,0.12116636378755856
27,0.2228029963052803,0.030874111572876808,0.03890586310322281,0.0002679593787110694,0.012598819072851607,0.002330162026123946,0.19767233946834714,0.0708820898198244,2.5191371317442077e-06,0.0037846865270940925,0.0072385255881039934,0.3442097906441759,0.015466770078322369,0.05151779688883557,0.08463286438389363
28,0.19948127558097895,0.026363077537412228,0.06528992065977626,0.00029222790840321587,0.014177282464708353,0.001138696093459161,0.1636444900503618,0.08583061805168249,4.875512496882648e-06,0.003705417089385085,0.010032910934833376,0.29126770693516996,0.015148500076839438,0.030329643351582437,0.08847450661940773
29,0.2107496870843516,0.025926583170963427,0.0631348583655819,0.00024619863068212755,0.011587028015198874,0.001142499699434079,0.18284973483720132,0.10367628386088792,8.82381000340243e-06,0.007688537555543279,0.010473366176880664,0.0846325074124012,0.0033023469462663546,0.031916823878086996,0.08261284869706273
30,0.2318065435392366,0.029150151618396982,0.0006993903093626028,0.0002564869288128343,0.015638948602804757,0.001305987854210496,0.20884332271215503,0.10623867890732046,2.7116517391267235e-06,0.007030131509788655,0.008811389866680078,0.10080937694703787,0.003402060535320808,0.01719887803590239,0.04329079897563882
