Lag,BAT,BTC,DASH,DCR,DOGE,ETC,ETH,GNO,IOTA,LTC,QTUM,USDT,XLM,XMR,ZEC
14,0.020022204003891403,0.33902071939318057,0.022819681258426115,0.12373686013671421,1.1739078759738e-06,0.06454338756806854,0.003966124687995791,0.5792932717456558,0.0014226601704087332,8.309647660072504e-07,0.0006550947668149234,0.02343581926690075,0.05081825917000786,0.0787107186969723,0.12701269446958102
15,0.025165875983092372,0.302003171000371,0.030413098371598567,0.1608090222289079,1.3421743088367432e-06,0.066004102502283,0.007354523753357585,0.572789466664837,0.0019071775701167918,1.446511179537783e-06,0.000272348069555994,0.03790241898618116,0.06292296984906982,0.12596779338571887,0.13590371967375717
16,0.017320956893661497,0.29746036562319456,0.03600707910519954,0.03790700888511684,2.980914355941525e-06,0.05678103610351387,0.008734368370667564,0.6220521584948131,0.0011334541576021337,1.5285630865983184e-06,0.00015674156635280264,0.03525297479242454,0.002060445848050817,0.13115566494880515,0.13315285277509473
17,0.013749959911347902,0.10698141740675501,0.030424253650573392,0.037511971868820895,3.2996742630004043e-06,0.0636913294947023,0.004883672471828559,0.520189576496384,3.055093800730084e-05,9.798070893086489e-08,0.00011972247055257618,0.04144655280536213,0.0002367270513899916,0.12011107205529356,0.1465422749861953
18,0.01781133947285107,0.05831734642166417,0.027761241798942984,0.04123694315493548,3.354380347984167e-06,0.07873844082721362,0.008080362522156399,0.5674016918151439,4.702621035830032e-05,9.106173805165372e-08,0.00013280357720030182,0.04740747972873469,0.00015655746063311082,0.1561311184274961,0.12696125451075568
19,0.03161783143638276,0.0734141880011161,0.029870618034036435,0.049869133613443896,5.614571216643599e-06,0.048164288191503014,0.005917283726150392,0.5976051145509107,6.191049701010112e-05,1.961009075294654e-07,5.30716833320483e-05,0.06007233469513001,0.00023292369111772344,0.12622047952994428,0.13435668699130415
20,0.027239189613058806,0.08726225695401026,0.035148605026174444,0.07761109695359666,6.0143882869447065e-06,0.0002372639820822267,0.005915551666631443,0.5919865860196595,7.385300802778418e-05,4.4576010153225336e-07,6.184513612390796e-05,0.07536575487453481,0.00037272734807002603,0.13969164497523578,0.09355550368887727
21,0.026587853111713255,0.039140396690872575,0.048521721725596476,0.069287286191648,8.98952039787112e-06,0.00023007103946491716,0.008539278744676628,0.6190144400658657,0.00013532775782907952,8.879904442898495e-07,0.00012691562606840647,0.0755078362245932,0.0004805767985183273,0.15670276106613695,0.1167655381278027
22,0.02965705389496798,0.023910614176286094,0.04558953320112706,0.07946133384835277,1.2676667288529596e-05,0.00024413338274189612,0.00950367831410994,0.6776565407158841,0.00021834517346732319,8.789465757331848e-07,0.00012969008044705073,0.011485146541855878,0.0006089285962276726,0.16357060901513212,0.12397166267167263
23,0.030323729107749005,0.02383663433928989,0.05117854277423675,0.092643095074,7.3731577058533215e-06,0.0001968234919694393,0.010009669495058545,0.5829873408732495,1.6742081208692694e-05,1.6880658666914354e-06,0.0001599293786581632,0.016257775471182963,0.0008280251264386441,0.1644746395988279,0.1339335814554962
24,0.04059406155747175,0.031019392262029342,0.052247731557514915,0.11700372284451745,8.696764149602843e-06,0.0002230382625206643,0.014554842754328948,0.5669788880380482,4.635687620810922e-06,2.6377196246894266e-06,0.0002280032505668523,0.010273545204576568,0.00019905832497944196,0.1930963669256335,0.15079553217140337
25,0.04064552437271026,0.006602614190973372,0.06251379254419744,0.13515341491774935,1.3895950718398435e-05,0.00034250482565842096,0.004946934395027519,0.5942370087320332,5.209117602386879e-07,1.616723334862448e-06,0.0009275139985045075,0.010085380942336694,0.00020347706635027215,0.14696774850336303,0.149510718013262
26,0.0403114138146743,0.0059478335616584815,0.05605955950550934,0.14640863901401655,1.9048199327039735e-05,0.00023750151673599505,0.006380020923395305,0.5852608071024181,4.4200357417901883e-07,3.989110615399327e-07,0.013156152053278199,0.009445034406330158,0.00018348917680487305,0.12580561022622205,0.16685272088069525
27,0.035430771584294564,0.0036084914759565334,0.06975664565064094,0.15239210197389527,2.191528140568468e-05,0.00017370544889625282,0.006362130828212936,0.6057823623480436,5.2828246332670986e-08,6.89105062157618e-07,0.0244696115155483,0.011145339519180236,0.0002422462486131768,0.15014180349017625,0.18638284810201494
28,0.02933229752456859,0.0006868723803419503,0.09043319236142333,0.16103244150412802,1.875036759695307e-05,0.00024297982855244515,0.0079873265976479,0.6258684522819351,1.0042479670184764e-07,1.9996001025111378e-07,0.03900464121944035,0.007783440787746075,0.0003602747421492881,0.15112902932861677,0.1757010438628275
29,0.020144726522931037,0.0010738561745981434,0.10129828849736629,0.12128333565906663,9.598827029336028e-06,0.00020397767408234625,0.003749486255906749,0.634517069940634,7.316295857826983e-08,8.05226995312789e-08,0.032198048422620223,0.006217873541403887,0.0003894151491904795,0.13726766915068506,0.17988784438972746
30,0.022575431056805862,0.00152721836974024,0.019434184645042093,0.13782916027362963,1.0941087919175103e-05,0.00017326432790449353,0.0046206964127121775,0.575381132739393,9.297027959693342e-08,1.4016771982623916e-07,0.03740792489133118,0.0061926507829189,0.00046633666684654297,0.14774812353151098,0.18109941972567833
