,BTC
IOTA,0.4701388312638481
SWT,0.47102798161261566
PUT,0.4797729197665521
TECH,0.48097681151297245
CLUB,0.48464745179020763
XTO,0.48965164644143666
ACOIN,0.49171581695587485
BLAZR,0.501407254868995
KIN,0.5026174508860732
QTZ,0.5040232140624986
EFL,0.5087064492036356
CANN,0.5335713131578846
WC,0.5406059569865977
CLAM,0.5485771278038637
LOOK,0.5733069809721656
BTS,0.5759296018761897
EQB,0.5818172709527721
PXC,0.585001589629854
AMS,0.5877834796676642
CSC,0.5951726016929115
SIB,0.5956770393235422
LUNC,0.5995850237705416
NVC,0.6073440285479352
CYT,0.6143023059883427
NEVA,0.6336160358972635
LBC,0.6383210346240108
AMBER,0.6452716745229973
XCP,0.6501286246967478
START,0.6569138353112591
BERN,0.6642407440403304
IXC,0.6644296290644028
XBY,0.6779857687880576
PAK,0.6839088427827422
RRT,0.6997871676988813
VTC,0.7030044254247251
SWIFT,0.710115272540037
XBC,0.7121368919131199
BSTY,0.7218346210699235
BOLI,0.7252518343613931
FTC,0.7371772393325258
OK,0.7411680181405234
MOTO,0.7418563424302981
PASC,0.7514615092413595
SIGNA,0.7534320438955004
HBN,0.7540231706893654
AXIOM,0.7580346236820458
RBIES,0.7582741980139661
XPM,0.7602007124569121
POT,0.7630597943593763
BLU,0.7667328517134817
PIE,0.7710645814815306
MNTC,0.7726846812986964
ZENI,0.7737078283434404
NXT,0.7761760228384419
SANDG,0.7774725396866013
WINGS,0.7786571986478885
DCY,0.7808823342854105
AGRS,0.7971653228980837
HVCO,0.7984413809318752
SLS,0.8018137812197697
BRIT,0.80829200372105
XST,0.822626485948285
RDD,0.826562179104857
MAY,0.8306038197102649
TES,0.8327435719556516
PKB,0.8484294292355714
HMQ,0.855161962711381
ILC,0.859673196202721
ALIAS,0.8780013441131284
XPTX,0.9000173108352973
LANA,0.9049799082220443
BTA,0.9054634291637793
ICOB,0.9141703817441557
CRW,0.922559544751037
CNT,0.9343314644804214
BIS,0.9377711779221357
PTOY,0.9385877038853808
BITS,0.9491575634582544
HNC,0.9521590616715241
PHR,0.9528163243307753
GCC,0.9581515105872647
INF,0.9656691727164831
CLOAK,0.9775354977231234
SONG,0.9857945810823525
DGC,0.9898079553158773
