,BTC
CLAM,0.5768392787900701
LUNC,0.5995713597358276
PXC,0.6116058056435952
WC,0.6175402955732533
AMBER,0.6202016716892989
XBY,0.6223767380044687
LBC,0.6410603329028564
AMS,0.6484811000192601
NVC,0.6513408168070229
PAK,0.6564966110409886
SIB,0.6592748429233181
CYT,0.6627768484130657
LOOK,0.6661305524684198
IXC,0.6731208127403171
EQB,0.6868303039712602
START,0.6929185900875978
BERN,0.6947754261400096
XBC,0.6999242000509396
CSC,0.7009343297225009
SWIFT,0.7052564228695277
NEVA,0.7134656216377058
FTC,0.723801956472989
HBN,0.7277570261189181
XPM,0.7291082817714072
MOTO,0.7474132912809587
OK,0.7507007222578161
XCP,0.7561832369950006
BSTY,0.7693744972510144
BOLI,0.776370030387685
POT,0.7790979812618634
SIGNA,0.7844228680048433
SANDG,0.7887484055650253
RRT,0.7931410351748279
SLS,0.7962932648634784
BLU,0.7975051148785645
AXIOM,0.8045259477585376
HVCO,0.8191439354864309
MNTC,0.8210692785020858
PIE,0.8248524520771805
DCY,0.8305971392281932
WINGS,0.8396375907028167
AGRS,0.8409575248856018
RDD,0.8444382834238894
NXT,0.846542402849897
VTC,0.8472297633137411
ZENI,0.8603072977412987
BRIT,0.8786213743045044
TES,0.8977421035052784
PASC,0.8981370510793092
MAY,0.8981709141405139
RBIES,0.9004083080953995
ILC,0.9049200186212176
ICOB,0.927398540110479
ALIAS,0.9348698296462326
CRW,0.9387681300971208
LANA,0.9399430736378842
BTA,0.943673393120203
PKB,0.9476177475948138
HMQ,0.9549030755481251
BITS,0.9609260674863972
BIS,0.9611309139790859
XPTX,0.9635704307071702
PHR,0.9698270413455444
PTOY,0.9729302784685544
CNT,0.9796096690601028
HNC,0.9909020470988096
XST,0.9910172014534548
CLOAK,0.9949692920383568
GCC,0.9978628654543205
DGC,0.9986617822929345
INF,0.9993115873423196
SONG,0.9995926618879131
