TIMESTAMP,PENGY_OPEN_PRICE_USD,PENGY_HIGH_PRICE_USD,PENGY_LOW_PRICE_USD,PENGY_CLOSE_PRICE_USD,PENGY_VOLUME_USD,PENGY_DIVIDENDS_USD,PENGY_STOCK_SPLITS_USD
2025-05-23 00:00:00+00:00,9.500000305706635e-05,9.7999996796716e-05,9.200000204145908e-05,9.200000204145908e-05,0,0.0,0.0
2025-05-24 00:00:00+00:00,9.200000204145908e-05,9.699999645818025e-05,9.000000136438757e-05,9.699999645818025e-05,0,0.0,0.0
2025-05-25 00:00:00+00:00,9.699999645818025e-05,9.699999645818025e-05,9.100000170292333e-05,9.100000170292333e-05,0,0.0,0.0
2025-05-26 00:00:00+00:00,9.100000170292333e-05,9.100000170292333e-05,8.499999967170879e-05,8.800000068731606e-05,0,0.0,0.0
2025-05-27 00:00:00+00:00,8.800000068731606e-05,8.800000068731606e-05,8.099999831756577e-05,8.099999831756577e-05,206,0.0,0.0
2025-05-28 00:00:00+00:00,8.099999831756577e-05,8.199999865610152e-05,7.899999764049426e-05,7.999999797903001e-05,0,0.0,0.0
2025-05-29 00:00:00+00:00,7.999999797903001e-05,8.299999899463728e-05,7.899999764049426e-05,8.299999899463728e-05,0,0.0,0.0
2025-05-30 00:00:00+00:00,8.199999865610152e-05,8.199999865610152e-05,7.500000356230885e-05,7.699999696342275e-05,0,0.0,0.0
2025-05-31 00:00:00+00:00,7.699999696342275e-05,7.699999696342275e-05,7.200000254670158e-05,7.200000254670158e-05,0,0.0,0.0
2025-06-01 00:00:00+00:00,7.197750528575853e-05,7.474255107808858e-05,7.197750528575853e-05,7.474255107808858e-05,155,0.0,0.0
