TIMESTAMP,WAVES_OPEN_PRICE_USDT,WAVES_HIGH_PRICE_USDT,WAVES_LOW_PRICE_USDT,WAVES_CLOSE_PRICE_USDT,WAVES_FIRST_TRADE_PRICE_USDT,WAVES_HIGH_TRADE_PRICE_USDT,WAVES_LOW_TRADE_PRICE_USDT,WAVES_LAST_TRADE_PRICE_USDT,WAVES_TOTAL_TRADE_COUNT,WAVES_TOTAL_TRADES_BUY,WAVES_TOTAL_TRADES_SELL,WAVES_VOLUME_USDT,WAVES_QUOTE_VOLUME,WAVES_VOLUME_BUY,WAVES_QUOTE_VOLUME_BUY,WAVES_VOLUME_SELL,WAVES_QUOTE_VOLUME_SELL
2021-09-10,31.26,32.57,27.93,29.14,31.21,32.57,27.93,29.14,86451,41406,45045,1294879.05,38844100.2172,642846.4,19294955.5988,652032.65,19549144.6184
2021-09-11,29.14,33.71,29.0,30.54,29.14,33.71,29.0,30.54,109968,56133,53835,1371766.54,43788708.7086,677424.7,21634100.902,694341.84,22154607.8066
2021-09-12,30.54,32.92,29.45,32.06,30.54,32.92,29.45,32.06,65824,33027,32797,890341.47,28055009.3998,438838.81,13820284.825,451502.66,14234724.5748
2021-09-13,32.06,34.9,27.91,29.98,32.04,34.9,27.91,29.98,108578,53010,55568,1599493.05,50109723.254486,794486.55,24831488.189886,805006.5,25278235.0646
2021-09-14,29.98,30.12,28.73,29.84,29.97,30.12,28.73,29.84,44167,22708,21459,634140.4,18654815.4584,309466.31,9101128.7633,324674.09,9553686.6951
2021-09-15,29.84,30.79,28.72,30.46,29.84,30.79,28.72,30.46,38287,19548,18739,597246.98,17726703.1203,297221.02,8830155.9612,300025.96,8896547.1591
2021-09-16,30.46,33.74,29.49,30.94,30.45,33.74,29.49,30.94,126078,63442,62636,1396317.37,44646207.5602,764340.59,24466980.4081,631976.78,20179227.1521
2021-09-17,30.94,31.12,28.41,28.82,30.91,31.12,28.41,28.82,32814,17031,15783,466653.53,13740199.9458,249631.08,7351483.4563,217022.45,6388716.4895
2021-09-18,28.82,29.8,28.32,29.01,28.85,29.8,28.32,29.01,19878,10226,9652,312918.41,9134104.7222,162077.83,4731644.0111,150840.58,4402460.7111
2021-09-19,29.01,29.1,26.95,27.4,29.01,29.1,26.95,27.4,27995,14686,13309,552690.9,15637049.6384,311632.82,8824409.9362,241058.08,6812639.7022
2021-09-20,27.4,27.46,22.5,23.02,27.41,27.46,22.5,23.02,57682,26215,31467,964254.27,23500221.6346,495841.33,12072863.9305,468412.94,11427357.7041
2021-09-21,23.02,25.04,20.84,22.37,23.04,25.04,20.84,22.37,66919,32778,34141,1146374.33,26583394.60805,591560.48,13727246.7561,554813.85,12856147.85195
2021-09-22,22.37,25.18,21.53,24.7,22.41,25.18,21.53,24.7,57893,30196,27697,896733.54,21504839.1507,497753.91,11949264.192,398979.63,9555574.9587
2021-09-23,24.7,25.46,23.8,25.15,24.7,25.46,23.8,25.15,40546,21603,18943,784912.34,19280388.009,426265.84,10467260.4988,358646.5,8813127.5102
2021-09-24,25.15,27.4,23.95,25.56,25.13,27.4,23.95,25.56,165807,79035,86772,2538352.93,65656740.6472,1321756.55,34199450.7896,1216596.38,31457289.8576
2021-09-25,25.56,25.62,23.68,24.23,25.55,25.62,23.68,24.23,34724,17516,17208,524268.6,12844521.6079,263739.14,6456321.7132,260529.46,6388199.8947
2021-09-26,24.23,24.29,22.03,23.65,24.23,24.29,22.03,23.65,36034,17034,19000,443856.46,10407530.0495,214370.79,5029283.7487,229485.67,5378246.3008
2021-09-27,23.65,24.68,22.71,22.74,23.63,24.68,22.71,22.74,48983,28364,20619,694453.67,16582764.2154,345075.37,8237924.7609,349378.3,8344839.4545
2021-09-28,22.74,25.9,22.48,22.95,22.73,25.9,22.48,22.95,86337,43304,43033,1378400.69,33393530.3643,726385.84,17625130.6625,652014.85,15768399.7018
2021-09-29,22.95,24.29,22.57,23.19,22.95,24.29,22.57,23.19,36146,19457,16689,594707.4,13972800.5578,289499.63,6804204.3849,305207.77,7168596.1729
2021-09-30,23.19,24.26,23.07,24.24,23.17,24.26,23.07,24.24,22088,12739,9349,298151.88,7093224.5621,147799.67,3517194.7602,150352.21,3576029.8019
2021-10-01,24.24,26.31,23.83,26.12,24.26,26.31,23.83,26.12,33668,19909,13759,424890.69,10768236.6467,227358.34,5769330.2269,197532.35,4998906.4198
2021-10-02,26.12,27.18,25.81,26.3,26.14,27.18,25.81,26.3,32695,18693,14002,407463.18,10778982.5522,212945.21,5634036.9873,194517.97,5144945.5649
2021-10-03,26.3,28.46,25.78,27.08,26.29,28.46,25.78,27.08,46570,24950,21620,632839.19,17280246.9896,330324.09,9028029.1562,302515.1,8252217.8334
2021-10-04,27.08,27.13,25.37,25.98,27.08,27.13,25.37,25.98,33975,17265,16710,435239.41,11397191.1106,198387.85,5194705.5378,236851.56,6202485.5728
2021-10-05,25.98,28.59,25.66,27.59,26.03,28.59,25.66,27.59,53717,27931,25786,729078.61,20023088.7127,359328.23,9865566.8622,369750.38,10157521.8505
2021-10-06,27.59,29.12,25.9,27.17,27.58,29.12,25.9,27.17,45208,23193,22015,608603.79,16678641.4463,294825.44,8080230.3136,313778.35,8598411.1327
2021-10-07,27.17,28.15,26.88,27.49,27.18,28.15,26.88,27.49,29597,14919,14678,342451.56,9459366.894,158950.35,4391734.633,183501.21,5067632.261
2021-10-08,27.49,28.87,26.96,27.26,27.5,28.87,26.96,27.26,39221,19690,19531,526646.34,14584208.1165,268955.74,7455576.3476,257690.6,7128631.7689
2021-10-09,27.26,28.96,27.04,28.95,27.26,28.96,27.04,28.95,35990,20264,15726,471375.18,13092630.8175,254695.26,7077059.315,216679.92,6015571.5025
2021-10-10,28.95,28.97,26.15,26.34,28.97,28.97,26.15,26.34,30356,14623,15733,389354.37,10736996.1977,182514.34,5032161.3725,206840.03,5704834.8252
2021-10-11,26.34,27.61,25.87,26.96,26.31,27.61,25.87,26.96,32039,15489,16550,372280.74,9926926.049,189936.45,5061006.2663,182344.29,4865919.7827
2021-10-12,26.96,31.5,25.85,29.6,26.96,31.5,25.85,29.6,246911,122680,124231,3445374.82,102019653.2121,1876882.36,55536894.1968,1568492.46,46482759.0153
2021-10-13,29.6,32.72,28.4,31.95,29.6,32.72,28.4,31.95,105474,55983,49491,1362290.81,42082163.2947,687565.16,21253683.9657,674725.65,20828479.329
2021-10-14,31.95,34.68,31.89,32.3,31.95,34.68,31.89,32.3,90018,47236,42782,1019499.19,33756349.1485,514534.38,17068175.0073,504964.81,16688174.1412
2021-10-15,32.3,33.24,27.37,30.2,32.31,33.24,27.37,30.2,63408,30025,33383,753045.78,23276509.4436,324513.09,10016063.2084,428532.69,13260446.2352
2021-10-16,30.2,30.9,29.08,29.23,30.17,30.9,29.08,29.23,49148,24681,24467,611684.12,18322294.5471,299027.21,8965231.9818,312656.91,9357062.5653
2021-10-17,29.23,30.4,27.82,28.85,29.26,30.4,27.82,28.85,37950,17951,19999,550522.99,16055717.1689,266447.38,7773956.919,284075.61,8281760.2499
2021-10-18,28.85,29.14,27.7,28.2,28.87,29.14,27.7,28.2,23544,12323,11221,315496.16,8958478.2551,149580.87,4247033.0265,165915.29,4711445.2286
2021-10-19,28.2,29.53,27.9,28.55,28.19,29.53,27.9,28.55,25109,12821,12288,355779.97,10213444.5352,173059.19,4970629.6621,182720.78,5242814.8731
2021-10-20,28.55,29.39,28.18,29.29,28.54,29.39,28.18,29.29,26322,12234,14088,297502.52,8576289.4566,148220.76,4276803.0265,149281.76,4299486.4301
2021-10-21,29.29,29.82,27.79,27.91,29.29,29.82,27.79,27.91,27841,13611,14230,362202.43,10445492.1104,180822.72,5214051.978,181379.71,5231440.1324
2021-10-22,27.91,30.73,27.29,27.95,27.9,30.73,27.29,27.95,28638,14397,14241,445926.91,12641723.465,231662.99,6582752.8611,214263.92,6058970.6039
2021-10-23,27.95,28.43,27.7,28.33,27.97,28.43,27.7,28.33,15605,7722,7883,218564.68,6150605.8427,107418.24,3023441.9176,111146.44,3127163.9251
2021-10-24,28.33,29.23,27.11,28.06,28.34,29.23,27.11,28.06,31841,16932,14909,371643.29,10483168.6468,184767.48,5209038.7246,186875.81,5274129.9222
2021-10-25,28.06,28.73,27.81,28.56,28.07,28.73,27.81,28.56,20099,10357,9742,285170.45,8089382.7027,141314.89,4010696.9394,143855.56,4078685.7633
2021-10-26,28.56,29.39,28.0,28.66,28.57,29.39,28.0,28.66,35362,19271,16091,491182.1,14098589.8531,247107.46,7096214.7224,244074.64,7002375.1307
2021-10-27,28.66,32.54,24.25,28.44,28.67,32.54,24.25,28.44,159707,74402,85305,2369920.27,68294259.7334,1276302.97,36904569.7776,1093617.3,31389689.9558
2021-10-28,28.44,29.19,27.4,27.66,28.48,29.19,27.4,27.66,63589,35696,27893,831269.4,23458508.761,421131.53,11886320.8779,410137.87,11572187.8831
2021-10-29,27.66,27.71,26.94,27.51,27.65,27.71,26.94,27.51,58269,33634,24635,974531.65,26680127.0528,508797.42,13930282.4136,465734.23,12749844.6392
2021-10-30,27.51,27.53,26.3,26.73,27.49,27.53,26.3,26.73,41775,22295,19480,639550.82,17134772.266,332880.76,8919723.4986,306670.06,8215048.7674
2021-10-31,26.73,26.79,25.79,26.44,26.75,26.79,25.79,26.44,37785,21448,16337,503445.53,13260605.6366,258872.11,6818603.9333,244573.42,6442001.7033
2021-11-01,26.44,27.5,25.89,26.45,26.44,27.5,25.89,26.45,41200,22610,18590,558956.38,14932413.4909,295073.74,7888657.5037,263882.64,7043755.9872
2021-11-02,26.45,26.66,26.04,26.56,26.46,26.66,26.04,26.56,42022,24085,17937,550218.18,14512917.9029,297243.18,7841682.5867,252975.0,6671235.3162
2021-11-03,26.56,26.62,25.34,26.25,26.57,26.62,25.34,26.25,39535,19461,20074,463720.81,12097963.7877,211925.88,5531927.486,251794.93,6566036.3017
2021-11-04,26.25,26.52,25.16,25.95,26.24,26.52,25.16,25.95,40640,20693,19947,508613.44,13133479.8364,244452.42,6312453.9988,264161.02,6821025.8376
2021-11-05,25.95,26.0,25.11,25.37,25.96,26.0,25.11,25.37,27675,14749,12926,390139.43,9964492.9675,207781.14,5304590.1982,182358.29,4659902.7693
2021-11-06,25.37,25.69,24.49,25.21,25.37,25.69,24.49,25.21,27900,14278,13622,357192.42,8964142.9021,182553.33,4588564.7876,174639.09,4375578.1145
2021-11-07,25.21,25.55,24.82,25.4,25.21,25.55,24.82,25.4,25387,13223,12164,409221.41,10287567.1206,199128.01,5007722.188,210093.4,5279844.9326
2021-11-08,25.4,25.74,24.93,25.51,25.4,25.74,24.93,25.51,27757,14167,13590,430233.4,10873104.6025,207733.64,5254501.6547,222499.76,5618602.9478
2021-11-09,25.51,26.42,25.23,25.85,25.52,26.42,25.23,25.85,48990,26361,22629,687307.51,17726118.809,355865.93,9184427.688,331441.58,8541691.121
2021-11-10,25.85,26.06,22.24,23.89,25.85,26.06,22.24,23.89,59254,28326,30928,715429.53,17597777.1862,347140.86,8554793.2425,368288.67,9042983.9437
2021-11-11,23.89,24.49,23.57,24.26,23.88,24.49,23.57,24.26,28149,14110,14039,365317.17,8781620.044,168059.44,4043202.1718,197257.73,4738417.8722
2021-11-12,24.26,24.3,22.93,23.36,24.25,24.3,22.93,23.36,31366,15478,15888,406752.51,9595019.7853,181464.37,4283515.8948,225288.14,5311503.8905
2021-11-13,23.36,23.96,23.21,23.74,23.36,23.96,23.21,23.74,22948,12532,10416,356469.13,8401391.964,187758.23,4425750.078,168710.9,3975641.886
2021-11-14,23.74,23.82,22.91,23.37,23.74,23.82,22.91,23.37,24101,11936,12165,377925.3,8824578.8774,160876.63,3756476.0499,217048.67,5068102.8275
2021-11-15,23.37,23.96,23.1,23.2,23.39,23.96,23.1,23.2,30160,16208,13952,499496.21,11701629.6677,248401.2,5825621.1601,251095.01,5876008.5076
2021-11-16,23.2,23.95,19.53,21.55,23.21,23.95,19.53,21.55,69199,31232,37967,995225.086,21652760.55132,474593.21,10316594.609448,520631.876,11336165.941872
2021-11-17,21.55,21.73,20.59,21.52,21.54,21.73,20.59,21.52,30196,14977,15219,495261.09,10461566.0505,217782.48,4601089.5548,277478.61,5860476.4957
2021-11-18,21.52,24.6,20.68,21.7,21.52,24.6,20.68,21.7,130390,64577,65813,2085336.44,47829978.644,1104619.56,25443372.8077,980716.88,22386605.8363
2021-11-19,21.7,22.3,20.54,22.17,21.71,22.3,20.54,22.17,31160,16948,14212,448845.24,9661701.8423,214606.85,4627662.7065,234238.39,5034039.1358
2021-11-20,22.17,22.25,21.09,22.1,22.15,22.25,21.09,22.1,23380,11604,11776,313013.99,6826244.8554,141493.63,3084947.2994,171520.36,3741297.556
2021-11-21,22.1,22.12,21.23,21.46,22.09,22.12,21.23,21.46,22066,9622,12444,316374.53,6813267.1121,138957.54,2994230.1482,177416.99,3819036.9639
2021-11-22,21.46,21.6,20.4,20.91,21.48,21.6,20.4,20.91,31905,15398,16507,488592.06,10249726.7306,222816.89,4676898.3731,265775.17,5572828.3575
2021-11-23,20.91,21.34,20.5,20.92,20.91,21.34,20.5,20.92,25380,13680,11700,409691.01,8565691.6137,189134.48,3955022.4443,220556.53,4610669.1694
2021-11-24,20.92,21.15,19.61,20.23,20.91,21.15,19.61,20.23,40553,20679,19874,571908.01,11572812.2792,244181.43,4938834.096,327726.58,6633978.1832
2021-11-25,20.23,20.96,19.92,20.5,20.22,20.96,19.92,20.5,27528,15207,12321,334874.03,6844391.2234,170406.71,3485527.1696,164467.32,3358864.0538
2021-11-26,20.5,20.73,18.06,19.71,20.5,20.73,18.06,19.71,70802,32726,38076,961768.822,18814716.237291,534939.032,10456639.09616,426829.79,8358077.141131
2021-11-27,19.71,20.36,19.06,19.32,19.69,20.36,19.06,19.32,17633,8396,9237,237488.67,4698102.8303,110130.2,2179013.905,127358.47,2519088.9253
2021-11-28,19.32,20.8,18.29,20.44,19.31,20.8,18.29,20.44,31022,15892,15130,461356.78,8991979.4602,240306.76,4685047.1905,221050.02,4306932.2697
2021-11-29,20.44,21.57,20.08,21.35,20.43,21.57,20.08,21.35,24493,12799,11694,343870.76,7141810.5985,166381.18,3457829.3649,177489.58,3683981.2336
2021-11-30,21.35,22.12,20.75,21.37,21.35,22.12,20.75,21.37,39054,21991,17063,437891.33,9421855.9838,212873.65,4584824.2202,225017.68,4837031.7636
2021-12-01,21.37,22.75,21.21,22.67,21.36,22.75,21.21,22.67,33130,18549,14581,338716.64,7498641.5702,166699.62,3693000.3599,172017.02,3805641.2103
2021-12-02,22.67,23.38,21.13,21.24,22.65,23.38,21.13,21.24,52665,28638,24027,649192.14,14438207.7612,329121.49,7334134.6739,320070.65,7104073.0873
2021-12-03,21.24,21.57,19.93,21.27,21.24,21.57,19.93,21.27,50758,24393,26365,679240.94,14195054.7429,352477.43,7374776.4854,326763.51,6820278.2575
2021-12-04,21.27,21.3,15.0,18.33,21.25,21.3,15.0,18.33,88948,44503,44445,1223115.738,21905351.336934,604335.835,10866468.309098,618779.903,11038883.027836
2021-12-05,18.33,19.99,17.44,19.22,18.34,19.99,17.44,19.22,75835,41638,34197,1054548.89,19972740.3584,587207.05,11134354.2822,467341.84,8838386.0762
2021-12-06,19.22,21.62,18.05,19.51,19.21,21.62,18.05,19.51,183771,88778,94993,2377308.88,47641609.7815,1265888.97,25431584.1806,1111419.91,22210025.6009
2021-12-07,19.51,20.04,18.88,19.19,19.52,20.04,18.88,19.19,47475,23802,23673,627216.37,12185295.9742,318463.47,6190312.2747,308752.9,5994983.6995
2021-12-08,19.19,19.31,18.18,19.17,19.19,19.31,18.18,19.17,33965,17378,16587,398825.01,7533465.2688,185796.43,3510365.23,213028.58,4023100.0388
2021-12-09,19.17,19.25,16.97,17.07,19.16,19.25,16.97,17.07,32121,15741,16380,442103.92,7956931.2642,204637.26,3681188.0354,237466.66,4275743.2288
2021-12-10,17.07,17.53,15.54,15.62,17.05,17.53,15.54,15.62,58627,31021,27606,1021790.89,16777252.505,542285.24,8875988.2999,479505.65,7901264.2051
2021-12-11,15.62,16.28,15.31,16.03,15.62,16.28,15.31,16.03,44034,23852,20182,673339.0,10626928.2976,349013.0,5517418.9394,324326.0,5109509.3582
2021-12-12,16.03,16.9,15.51,16.55,16.05,16.9,15.51,16.55,48109,24381,23728,662795.28,10671388.2767,377775.61,6086144.5065,285019.67,4585243.7702
2021-12-13,16.55,16.99,14.31,14.38,16.56,16.99,14.31,14.38,52926,27878,25048,834259.26,12973410.75675,410031.32,6385974.8227,424227.94,6587435.93405
2021-12-14,14.38,15.53,13.94,14.99,14.38,15.53,13.94,14.99,70897,35751,35146,1525895.956,22613019.720405,794007.91,11775622.4662,731888.046,10837397.254205
2021-12-15,14.99,17.88,14.91,17.1,15.01,17.88,14.91,17.1,109543,58019,51524,2084029.7,33875376.4243,1084919.68,17641434.228,999110.02,16233942.1963
2021-12-16,17.1,19.12,16.74,18.65,17.12,19.12,16.74,18.65,91489,51831,39658,1628517.92,29274694.835,831792.43,14970072.5144,796725.49,14304622.3206
2021-12-17,18.65,20.12,17.36,17.52,18.68,20.12,17.36,17.52,155757,78935,76822,3031230.13,56734890.4559,1518905.09,28423029.0557,1512325.04,28311861.4002
2021-12-18,17.52,17.95,17.04,17.3,17.52,17.95,17.04,17.3,50276,27306,22970,870162.86,15133225.0908,422668.08,7362916.0193,447494.78,7770309.0715
2021-12-19,17.3,17.34,16.04,16.11,17.28,17.34,16.04,16.11,38854,17661,21193,698484.4,11700745.8886,288166.27,4833779.4724,410318.13,6866966.4162
2021-12-20,16.11,16.2,14.89,15.44,16.12,16.2,14.89,15.44,39660,18153,21507,745816.82,11533536.9356,337412.0,5219601.0922,408404.82,6313935.8434
2021-12-21,15.44,16.42,15.22,15.98,15.45,16.42,15.22,15.98,37872,18797,19075,660406.55,10529123.4907,334474.37,5335763.9441,325932.18,5193359.5466
2021-12-22,15.98,16.43,15.83,16.03,16.0,16.43,15.83,16.03,35789,17143,18646,610608.45,9862781.2433,282205.63,4560322.2244,328402.82,5302459.0189
2021-12-23,16.03,16.73,15.62,16.51,16.04,16.73,15.62,16.51,52029,28270,23759,922438.68,14950613.9474,451678.58,7328278.866,470760.1,7622335.0814
2021-12-24,16.51,16.73,15.77,15.94,16.51,16.73,15.77,15.94,35479,18760,16719,606680.0,9909199.1193,287048.86,4690370.5059,319631.14,5218828.6134
2021-12-25,15.94,16.34,15.85,16.15,15.94,16.34,15.85,16.15,24696,12221,12475,406264.91,6551482.8413,176274.05,2844160.0644,229990.86,3707322.7769
2021-12-26,16.15,16.36,15.63,16.16,16.17,16.36,15.63,16.16,25446,13219,12227,435204.47,6950480.0618,197650.68,3156080.5454,237553.79,3794399.5164
2021-12-27,16.16,17.02,15.9,16.48,16.18,17.02,15.9,16.48,51019,26566,24453,922358.89,15205715.0878,448105.25,7396880.351,474253.64,7808834.7368
2021-12-28,16.48,16.49,14.62,14.83,16.49,16.49,14.62,14.83,53819,25692,28127,1000420.32,15484435.9694,484579.35,7506090.8045,515840.97,7978345.1649
2021-12-29,14.83,15.07,14.1,14.37,14.83,15.07,14.1,14.37,36479,18429,18050,645060.15,9410123.1053,318380.83,4643301.8531,326679.32,4766821.2522
2021-12-30,14.37,14.95,13.55,14.69,14.36,14.95,13.55,14.69,31349,16300,15049,483996.81,6992394.08682,241158.48,3488955.3688,242838.33,3503438.71802
2021-12-31,14.69,15.04,14.18,14.53,14.68,15.04,14.18,14.53,24661,13358,11303,367474.15,5394071.972,198465.07,2915377.331,169009.08,2478694.641
2022-01-01,14.53,15.31,14.51,15.1,14.51,15.31,14.51,15.1,22547,11302,11245,356702.28,5359795.94,177241.8,2664345.728,179460.48,2695450.212
2022-01-02,15.1,15.6,14.75,15.38,15.1,15.6,14.75,15.38,30051,16884,13167,479545.31,7346165.4336,230222.41,3531358.1596,249322.9,3814807.274
2022-01-03,15.38,15.82,15.12,15.58,15.37,15.82,15.12,15.58,33153,16828,16325,476190.61,7346839.0781,241162.48,3721384.5429,235028.13,3625454.5352
2022-01-04,15.58,16.32,15.13,15.8,15.56,16.32,15.13,15.8,48318,26298,22020,741272.09,11700059.2592,351934.06,5549557.871,389338.03,6150501.3882
2022-01-05,15.8,16.28,13.52,14.39,15.81,16.28,13.52,14.39,45811,22937,22874,720969.75,10954067.5495,344921.34,5248444.2869,376048.41,5705623.2626
2022-01-06,14.39,14.46,13.45,14.17,14.39,14.46,13.45,14.17,28750,15557,13193,556965.36,7801706.0333,303622.44,4255618.5076,253342.92,3546087.5257
2022-01-07,14.17,14.34,13.16,13.76,14.18,14.34,13.16,13.76,34853,17921,16932,632987.72,8700888.027815,340498.52,4683109.1683,292489.2,4017778.859515
2022-01-08,13.76,14.11,12.97,13.76,13.77,14.11,12.97,13.76,25305,14538,10767,446825.512,6100156.433,238356.47,3251560.3808,208469.042,2848596.0522
2022-01-09,13.76,14.29,13.54,14.13,13.75,14.29,13.54,14.13,25003,14595,10408,374300.55,5248626.9893,203017.84,2847438.2141,171282.71,2401188.7752
2022-01-10,14.13,14.41,12.86,13.36,14.12,14.41,12.86,13.36,33470,19082,14388,563020.93,7600227.0026,308142.22,4160994.8626,254878.71,3439232.14
2022-01-11,13.36,14.14,13.31,14.11,13.37,14.14,13.31,14.11,25468,13515,11953,393629.56,5417497.1762,209880.39,2888158.4296,183749.17,2529338.7466
2022-01-12,14.11,15.03,14.01,14.76,14.09,15.03,14.01,14.76,34540,19683,14857,539092.95,7907600.1868,266731.02,3913795.8122,272361.93,3993804.3746
2022-01-13,14.76,14.8,13.94,14.0,14.77,14.8,13.94,14.0,31427,15228,16199,522978.74,7539667.9629,248010.48,3577313.1488,274968.26,3962354.8141
2022-01-14,14.0,14.4,13.74,14.17,14.0,14.4,13.74,14.17,33140,16334,16806,567575.41,7997404.5591,272364.74,3838997.5946,295210.67,4158406.9645
2022-01-15,14.17,14.83,14.06,14.53,14.15,14.83,14.06,14.53,28558,15330,13228,450328.63,6516740.3468,231723.12,3354798.2562,218605.51,3161942.0906
2022-01-16,14.53,14.92,14.11,14.29,14.52,14.92,14.11,14.29,23246,10838,12408,443652.34,6395515.5441,193676.5,2797804.2001,249975.84,3597711.344
2022-01-17,14.29,14.31,13.38,13.73,14.27,14.31,13.38,13.73,26857,12873,13984,540679.39,7438756.4109,265913.62,3657138.6234,274765.77,3781617.7875
2022-01-18,13.73,13.96,13.06,13.58,13.75,13.96,13.06,13.58,28547,14678,13869,509755.19,6848056.7363,250573.54,3368294.5325,259181.65,3479762.2038
2022-01-19,13.58,13.82,12.86,13.18,13.57,13.82,12.86,13.18,28713,16238,12475,485004.49,6423462.6409,236774.66,3137312.9562,248229.83,3286149.6847
2022-01-20,13.18,13.64,12.54,12.59,13.19,13.64,12.54,12.59,22817,12080,10737,466380.08,6116872.73559,236420.96,3096650.1029,229959.12,3020222.63269
2022-01-21,12.59,12.75,10.36,10.68,12.59,12.75,10.36,10.68,59394,29637,29757,1300287.746,14997402.608234,630876.64,7271877.2128,669411.106,7725525.395434
2022-01-22,10.68,11.34,7.96,8.96,10.67,11.34,7.96,8.96,136259,74101,62158,3377557.09,30950820.682072,1890908.789,17265754.919984,1486648.301,13685065.762088
2022-01-23,8.96,9.42,8.66,9.22,8.96,9.42,8.66,9.22,42752,23067,19685,1003281.49,9110521.5577,495194.13,4498268.8626,508087.36,4612252.6951
2022-01-24,9.22,9.22,7.56,8.53,9.21,9.21,7.56,8.53,55882,29027,26855,1732675.05,14153611.966155,850144.04,6942741.8985,882531.01,7210870.067655
2022-01-25,8.53,8.53,8.07,8.39,8.53,8.53,8.07,8.39,30883,16726,14157,799703.81,6658264.037,373528.79,3110812.754,426175.02,3547451.283
2022-01-26,8.39,12.09,8.32,10.26,8.4,12.09,8.32,10.26,208617,105782,102835,5669664.15,59221630.6839,2876876.2,29979855.9356,2792787.95,29241774.7483
2022-01-27,10.26,10.49,9.28,9.88,10.27,10.49,9.28,9.88,66455,35347,31108,1786519.6,17541815.7733,914579.96,8987738.3184,871939.64,8554077.4549
2022-01-28,9.88,10.2,9.31,10.11,9.87,10.2,9.31,10.11,63123,38748,24375,1515088.98,14776386.8063,859582.38,8387278.9611,655506.6,6389107.8452
2022-01-29,10.11,10.39,9.44,9.9,10.11,10.39,9.44,9.9,73390,43506,29884,2225077.47,21959770.8903,1272292.1,12547513.4051,952785.37,9412257.4852
2022-01-30,9.9,9.9,9.1,9.25,9.9,9.9,9.1,9.25,31863,15340,16523,1065794.91,10208598.5793,502748.14,4821513.4481,563046.77,5387085.1312
2022-01-31,9.25,9.28,8.51,9.14,9.25,9.28,8.51,9.14,59555,32633,26922,2009959.34,17620326.2353,1215019.74,10614927.9814,794939.6,7005398.2539
2022-02-01,9.14,9.22,8.86,9.02,9.14,9.22,8.86,9.02,34317,18705,15612,1078797.78,9730052.1081,562287.99,5073776.1184,516509.79,4656275.9897
2022-02-02,9.02,9.08,8.46,8.7,9.02,9.08,8.46,8.7,53351,34835,18516,2374061.67,21112371.865,1649852.18,14706046.9984,724209.49,6406324.8666
2022-02-03,8.7,8.76,8.22,8.74,8.7,8.76,8.22,8.74,64727,42271,22456,2943427.87,24907087.2897,2088518.39,17664792.4959,854909.48,7242294.7938
2022-02-04,8.74,9.36,8.6,9.34,8.74,9.36,8.6,9.34,60077,35134,24943,1657161.3,14906801.2691,952559.57,8577721.394,704601.73,6329079.8751
2022-02-05,9.34,10.3,9.23,10.01,9.34,10.3,9.23,10.01,74305,41321,32984,2540598.54,24884410.0973,1499012.11,14687077.3948,1041586.43,10197332.7025
2022-02-06,10.01,10.63,9.95,10.56,10.01,10.63,9.95,10.56,55976,34779,21197,1685094.79,17410718.101,900352.87,9305843.6686,784741.92,8104874.4324
2022-02-07,10.56,11.5,10.34,11.09,10.56,11.5,10.34,11.09,68270,33971,34299,2394406.56,26405495.6806,1331451.46,14670897.3946,1062955.1,11734598.286
2022-02-08,11.09,11.14,10.06,10.53,11.09,11.14,10.06,10.53,54975,28418,26557,1647802.55,17376274.7007,787747.2,8305558.4542,860055.35,9070716.2465
2022-02-09,10.53,12.21,10.14,12.0,10.54,12.21,10.14,12.0,104169,53396,50773,3340294.67,38087604.4812,1672400.78,19107286.5334,1667893.89,18980317.9478
2022-02-10,12.0,12.2,10.89,10.97,12.0,12.2,10.89,10.97,91379,45026,46353,2368383.52,27277664.9828,1127658.6,13014564.172,1240724.92,14263100.8108
2022-02-11,10.97,11.0,9.65,9.82,10.96,11.0,9.65,9.82,46674,24216,22458,1405642.57,14790948.2761,633697.29,6666494.4439,771945.28,8124453.8322
2022-02-12,9.82,9.91,9.29,9.54,9.83,9.91,9.29,9.54,31482,16181,15301,999080.98,9636914.2226,461765.31,4462126.404,537315.67,5174787.8186
2022-02-13,9.54,9.66,9.08,9.39,9.53,9.66,9.08,9.39,33788,20119,13669,1099390.97,10349069.0173,563379.05,5306992.8877,536011.92,5042076.1296
2022-02-14,9.39,9.56,9.02,9.35,9.38,9.56,9.02,9.35,20784,10697,10087,746343.95,6921802.4562,349644.18,3244711.6831,396699.77,3677090.7731
2022-02-15,9.35,10.54,9.33,10.39,9.33,10.54,9.33,10.39,50399,30282,20117,1425966.94,14441058.8234,798336.22,8089658.8777,627630.72,6351399.9457
2022-02-16,10.39,10.95,10.12,10.57,10.38,10.95,10.12,10.57,59579,34021,25558,1584083.3,16638800.8892,806564.49,8485925.2611,777518.81,8152875.6281
2022-02-17,10.57,11.21,9.88,9.93,10.57,11.21,9.88,9.93,78683,45969,32714,2135196.52,22561933.371,1103235.83,11655547.4466,1031960.69,10906385.9244
2022-02-18,9.93,10.24,9.58,10.03,9.93,10.24,9.58,10.03,42304,26073,16231,998785.89,9940951.0398,512036.1,5094208.7364,486749.79,4846742.3034
