,XMR
SILK,0.22192051172315902
START,0.2270819424795798
SANDG,0.2276295824112445
XPM,0.2300147381182775
XPY,0.23041756285097878
GNO,0.2336215906842873
IFC,0.23671525188655337
SC,0.24031066917128638
PXC,0.2435380372879612
XPX,0.2445652364023324
LUNC,0.24801414053834242
KMD,0.2505239353691364
BCN,0.2507661424010523
DCR,0.25286685499084033
LOG,0.2562547503024502
SKULL,0.26960876821162666
WGR,0.27277678447918574
ARGUS,0.27676642825376985
FIRO,0.2868891308351213
LSK,0.28749948418627386
BLU,0.28784962899194577
JLP,0.2939834131123395
PPC,0.2986075132366527
KURT,0.2994016174168805
ZEN,0.30337416097220793
NOBL,0.30457483546677133
ADZ,0.30847167805940495
ANT,0.31945548873948304
ADC,0.31957747980734713
ETH,0.32227953016037425
ZCL,0.32711998367203027
SXC,0.3285587030892573
IOTA,0.3286052198061721
DCY,0.3417352634137137
STEEM,0.3499601440273222
CYT,0.36908600802846275
SWT,0.37042602988146783
MAY,0.3710257437207927
NETKO,0.37774181152532144
SLS,0.399510867181369
GAS,0.3996184696958695
TECH,0.4026781955400724
PLU,0.4143948218942805
CKC,0.42216006681386997
ICOB,0.4273576609736979
PIVX,0.42781929244271893
DCT,0.42992277076240126
AXIOM,0.4303386502021489
RRT,0.43756417021328003
NXS,0.44211773121406867
ZOOM,0.44236813427347804
CSC,0.4500300961903721
RBY,0.4510438251003759
LUN,0.45410742083159106
POST,0.45914403158647965
IXC,0.46094942702779523
AGRS,0.4613020340717856
XQN,0.46281464073424383
EDRC,0.4914919367813431
BLAZR,0.49206419234897175
BTB,0.49319530526161326
XCP,0.4946856509446273
EQB,0.5035553921244614
ZENI,0.5099781033011535
DEM,0.5101245926784274
BRIT,0.5176154504543944
SIB,0.5209200819566088
NXT,0.5334682899896505
AMS,0.5369036903479751
LDOGE,0.539189184947584
CETI,0.541942552248148
MCN,0.5450258415573087
MAID,0.5452753395724581
RBIES,0.5473779286305079
XPTX,0.5535179630666605
LAMB,0.5615387762811239
GLC,0.569314915365222
HBN,0.578239278508965
CF,0.5788968509221402
ALIAS,0.5812182762702015
FRC,0.594795893912606
2GIVE,0.5949927122673068
COOL,0.6033113941187822
VERI,0.6174104859879849
HMQ,0.6179217449041249
EFL,0.6180488696108124
MST,0.6205181726343848
BTCS,0.6212550215800446
HUSH,0.6237561728519017
TES,0.6325074019062163
BCDN,0.6350742244524767
SHND,0.6430398224198839
42,0.6474594522490995
ZYD,0.6485477890379594
CRW,0.6539454638924729
FTC,0.6554578050615374
FOREX,0.6584091107319506
AMBER,0.6723773009070325
CANN,0.6890005835521837
PKB,0.6895455124306765
ZER,0.691952334519568
DGC,0.6946160858754012
CLOAK,0.6966983739556701
QTZ,0.700902305924754
BLK,0.7059485981907354
INF,0.7123589601238578
LBC,0.7194508888679221
CLUB,0.7205739500607788
OZO,0.7216680727635738
WINGS,0.724440469835202
PTOY,0.7414598598115902
LANA,0.7541066130782721
SNRG,0.754688869807479
ILC,0.7571314894249056
NVC,0.763799604149734
BTA,0.7740682680045176
BOLI,0.7754448440505701
BS,0.7868553261929706
PHR,0.79096553022612
WC,0.8095010303576053
BSTY,0.8249132758586223
LMC,0.8353592054631253
CLAM,0.8534268771104732
IRL,0.860790710107246
XBC,0.861156065726729
HNC,0.8743815220396965
GCC,0.8765611128190774
RDD,0.882482011545568
XST,0.8884329984040452
POT,0.8902067986389935
BIS,0.9085256861191665
XBY,0.9099567609300973
MNTC,0.9138988613122092
PIE,0.9190154492527965
SWIFT,0.9214442843259316
PASC,0.9410259485359719
SONG,0.9527297207451001
NYC,0.9636145789844492
OK,0.9677363891187233
NEVA,0.9797220902632521
CNT,0.9818071527034953
