,XMR
NXT,0.5819796712243637
VERI,0.5844845977023829
TES,0.6275287993188784
MST,0.6356376883923958
FOREX,0.6380172776292066
2GIVE,0.648019699752137
ALIAS,0.6485500282728425
SHND,0.6515658287228902
HUSH,0.6519871181339312
EFL,0.6532828422970913
CRW,0.6555287916423178
HMQ,0.6557212340891636
42,0.6621629359779012
ZYD,0.6637630875468188
AMBER,0.6765772731780266
COOL,0.6774228257487913
BCDN,0.6790035210780241
BLK,0.6834768106494136
BTCS,0.69784048448992
WINGS,0.7005173002837128
OZO,0.7125652001562582
FTC,0.7129374037342727
PKB,0.7213999210885527
LBC,0.7241088905447228
CLOAK,0.7312795134750028
ZER,0.7319265299140196
QTZ,0.7323712498769248
CLUB,0.7437218382151868
INF,0.7543044434269583
PTOY,0.758658366093595
SNRG,0.7620823602477511
NVC,0.7639056532821894
DGC,0.7683773964323187
CANN,0.7698179397138731
BRIT,0.7741510341042748
ILC,0.7840940223076637
LANA,0.7908535955823363
BOLI,0.7978610933450663
BS,0.8196435374952793
LMC,0.8388083775457935
WC,0.8468653656051712
XBC,0.8583591646610966
BSTY,0.8614092748342533
PHR,0.865981123622071
CLAM,0.8743666020752237
BIS,0.9250466738331042
IRL,0.9263325016568301
POT,0.9271514019407853
RDD,0.9300966900761314
HNC,0.9317639837096298
XBY,0.9359617529841289
SWIFT,0.939385406668242
XST,0.9457307179159091
PASC,0.9588697358573911
GCC,0.9624063071279708
MNTC,0.9677525045089626
PIE,0.9723628496111956
BTA,0.9883265914267831
OK,0.9890156232125296
SONG,0.9927969277674604
NEVA,0.9937273983005722
CNT,0.997132147171319
NYC,0.997453422498945
