TIMESTAMP,SHIBGF_OPEN_PRICE_USD,SHIBGF_HIGH_PRICE_USD,SHIBGF_LOW_PRICE_USD,SHIBGF_CLOSE_PRICE_USD,SHIBGF_VOLUME_USD,SHIBGF_DIVIDENDS_USD,SHIBGF_STOCK_SPLITS_USD
2022-08-07 00:00:00+00:00,,,,0.0,2327,0.0,0.0
2022-08-08 00:00:00+00:00,,,,0.0,149,0.0,0.0
2022-08-09 00:00:00+00:00,,,,0.0,828,0.0,0.0
2022-08-10 00:00:00+00:00,,,,0.0,37009,0.0,0.0
2022-08-11 00:00:00+00:00,,,,0.0,15863,0.0,0.0
2022-08-12 00:00:00+00:00,,,,0.0,8484,0.0,0.0
2022-08-13 00:00:00+00:00,,,,0.0,3567,0.0,0.0
2022-08-14 00:00:00+00:00,,,,0.0,2081,0.0,0.0
2022-08-15 00:00:00+00:00,,,,0.0,4738,0.0,0.0
2022-08-16 00:00:00+00:00,,,,0.0,35385,0.0,0.0
2022-08-17 00:00:00+00:00,,,,0.0,2583,0.0,0.0
2022-08-18 00:00:00+00:00,,,,0.0,30302,0.0,0.0
2022-08-19 00:00:00+00:00,,,,0.0,1978,0.0,0.0
2022-08-20 00:00:00+00:00,,,,0.0,5373,0.0,0.0
2022-08-21 00:00:00+00:00,,,,0.0,2767,0.0,0.0
2022-08-22 00:00:00+00:00,,,,0.0,1685,0.0,0.0
2022-08-23 00:00:00+00:00,,,,0.0,1636,0.0,0.0
2022-08-24 00:00:00+00:00,,,,0.0,13810,0.0,0.0
2022-08-25 00:00:00+00:00,,,,0.0,6689,0.0,0.0
2022-08-26 00:00:00+00:00,,,,0.0,6495,0.0,0.0
2022-08-27 00:00:00+00:00,,,,0.0,8424,0.0,0.0
2022-08-28 00:00:00+00:00,,,,0.0,2917,0.0,0.0
2022-08-29 00:00:00+00:00,,,,0.0,4150,0.0,0.0
2022-08-30 00:00:00+00:00,,,,0.0,36,0.0,0.0
2022-08-31 00:00:00+00:00,,,,0.0,242,0.0,0.0
2022-09-01 00:00:00+00:00,,,,0.0,276,0.0,0.0
2022-09-02 00:00:00+00:00,,,,0.0,2315,0.0,0.0
2022-09-03 00:00:00+00:00,,,,0.0,224,0.0,0.0
2022-09-04 00:00:00+00:00,,,,0.0,217,0.0,0.0
2022-09-05 00:00:00+00:00,,,,0.0,1226,0.0,0.0
2022-09-06 00:00:00+00:00,,,,0.0,2696,0.0,0.0
2022-09-07 00:00:00+00:00,,,,0.0,683,0.0,0.0
2022-09-08 00:00:00+00:00,,,,0.0,115,0.0,0.0
2022-09-09 00:00:00+00:00,,,,0.0,1302,0.0,0.0
2022-09-10 00:00:00+00:00,,,,0.0,1142,0.0,0.0
2022-09-11 00:00:00+00:00,,,,0.0,344,0.0,0.0
2022-09-12 00:00:00+00:00,,,,0.0,130,0.0,0.0
2022-09-13 00:00:00+00:00,,,,0.0,182,0.0,0.0
2022-09-14 00:00:00+00:00,,,,0.0,1132,0.0,0.0
2022-09-15 00:00:00+00:00,,,,0.0,1364,0.0,0.0
2022-09-16 00:00:00+00:00,,,,0.0,179,0.0,0.0
2022-09-17 00:00:00+00:00,,,,0.0,755,0.0,0.0
2022-09-18 00:00:00+00:00,,,,0.0,706,0.0,0.0
2022-09-19 00:00:00+00:00,,,,0.0,595,0.0,0.0
2022-09-20 00:00:00+00:00,,,,0.0,391,0.0,0.0
2022-09-21 00:00:00+00:00,,,,0.0,1213,0.0,0.0
2022-09-22 00:00:00+00:00,,,,0.0,1658,0.0,0.0
2022-09-23 00:00:00+00:00,,,,0.0,279,0.0,0.0
2022-09-24 00:00:00+00:00,,,,0.0,434,0.0,0.0
2022-09-25 00:00:00+00:00,,,,0.0,475,0.0,0.0
2022-09-26 00:00:00+00:00,,,,0.0,294,0.0,0.0
2022-09-27 00:00:00+00:00,,,,0.0,211,0.0,0.0
2022-09-28 00:00:00+00:00,,,,0.0,972,0.0,0.0
2022-09-29 00:00:00+00:00,,,,0.0,325,0.0,0.0
2022-10-01 00:00:00+00:00,,,,0.0,1437,0.0,0.0
2022-10-02 00:00:00+00:00,,,,0.0,399,0.0,0.0
2022-10-03 00:00:00+00:00,,,,0.0,5398,0.0,0.0
2022-10-04 00:00:00+00:00,,,,0.0,1,0.0,0.0
2022-10-05 00:00:00+00:00,,,,0.0,783,0.0,0.0
2022-10-06 00:00:00+00:00,,,,0.0,330,0.0,0.0
2022-10-07 00:00:00+00:00,,,,0.0,67,0.0,0.0
2022-10-09 00:00:00+00:00,,,,0.0,1674,0.0,0.0
2022-10-11 00:00:00+00:00,,,,0.0,2685,0.0,0.0
2022-10-12 00:00:00+00:00,,,,0.0,311,0.0,0.0
2022-10-13 00:00:00+00:00,,,,0.0,519,0.0,0.0
2022-10-14 00:00:00+00:00,,,,0.0,9,0.0,0.0
2022-10-15 00:00:00+00:00,,,,0.0,481,0.0,0.0
2022-10-16 00:00:00+00:00,,,,0.0,7909,0.0,0.0
2022-10-17 00:00:00+00:00,,,,0.0,787,0.0,0.0
2022-10-18 00:00:00+00:00,,,,0.0,3309,0.0,0.0
2022-10-19 00:00:00+00:00,,,,0.0,65,0.0,0.0
2022-10-20 00:00:00+00:00,,,,0.0,3081,0.0,0.0
2022-10-21 00:00:00+00:00,,,,0.0,555,0.0,0.0
2022-10-22 00:00:00+00:00,,,,0.0,1866,0.0,0.0
2022-10-23 00:00:00+00:00,,,,0.0,2453,0.0,0.0
2022-10-24 00:00:00+00:00,,,,0.0,1026,0.0,0.0
2022-10-25 00:00:00+00:00,,,,0.0,2190,0.0,0.0
2022-10-26 00:00:00+00:00,,,,0.0,1845,0.0,0.0
2022-10-27 00:00:00+00:00,,,,0.0,7250,0.0,0.0
2022-10-28 00:00:00+00:00,,,,0.0,15051,0.0,0.0
2022-10-29 00:00:00+00:00,,,,0.0,14013,0.0,0.0
2022-10-30 00:00:00+00:00,,,,0.0,9547,0.0,0.0
2022-10-31 00:00:00+00:00,,,,0.0,6679,0.0,0.0
2022-11-01 00:00:00+00:00,,,,0.0,8782,0.0,0.0
2022-11-02 00:00:00+00:00,,,,0.0,7577,0.0,0.0
2022-11-03 00:00:00+00:00,,,,0.0,152,0.0,0.0
2022-11-04 00:00:00+00:00,,,,0.0,356,0.0,0.0
2022-11-05 00:00:00+00:00,,,,0.0,163,0.0,0.0
2022-11-06 00:00:00+00:00,,,,0.0,2502,0.0,0.0
2022-11-07 00:00:00+00:00,,,,0.0,11,0.0,0.0
2022-11-08 00:00:00+00:00,,,,0.0,838,0.0,0.0
2022-11-09 00:00:00+00:00,,,,0.0,1094,0.0,0.0
2022-11-10 00:00:00+00:00,,,,0.0,432,0.0,0.0
2022-11-11 00:00:00+00:00,,,,0.0,196,0.0,0.0
2022-11-12 00:00:00+00:00,,,,0.0,163,0.0,0.0
2022-11-13 00:00:00+00:00,,,,0.0,339,0.0,0.0
2022-11-14 00:00:00+00:00,,,,0.0,4268,0.0,0.0
2022-11-15 00:00:00+00:00,,,,0.0,192,0.0,0.0
2022-11-16 00:00:00+00:00,,,,0.0,1978,0.0,0.0
2022-11-17 00:00:00+00:00,,,,0.0,19,0.0,0.0
2022-11-19 00:00:00+00:00,,,,0.0,1436,0.0,0.0
2022-11-20 00:00:00+00:00,,,,0.0,268,0.0,0.0
2022-11-21 00:00:00+00:00,,,,0.0,543,0.0,0.0
2022-11-22 00:00:00+00:00,,,,0.0,2358,0.0,0.0
2022-11-23 00:00:00+00:00,,,,0.0,190,0.0,0.0
2022-11-24 00:00:00+00:00,,,,0.0,2644,0.0,0.0
2022-11-25 00:00:00+00:00,,,,0.0,3452,0.0,0.0
2022-11-26 00:00:00+00:00,,,,0.0,532,0.0,0.0
2022-11-27 00:00:00+00:00,,,,0.0,303,0.0,0.0
2022-11-28 00:00:00+00:00,,,,0.0,130,0.0,0.0
2022-11-29 00:00:00+00:00,,,,0.0,47,0.0,0.0
2022-11-30 00:00:00+00:00,,,,0.0,710,0.0,0.0
2022-12-01 00:00:00+00:00,,,,0.0,11,0.0,0.0
2022-12-02 00:00:00+00:00,,,,0.0,3668,0.0,0.0
