,K,Alpha,Tau,MSE
745,5,750,0.3,74987.1188760541
746,13,3250,0.1,75066.27064921081
747,15,7000,0.25,75078.15217881513
748,9,2000,0.25,75098.93290149233
749,11,3250,0.2,75150.6761250375
750,9,1750,0.1,76054.90966343314
751,13,4000,0.25,76361.30738365074
752,13,4250,0.15,76535.97864844382
753,15,5000,0.25,76921.42734778448
754,13,3750,0.15,76952.3527375319
755,14,3750,0.25,76969.1084723491
756,14,3500,0.1,77611.85901337245
757,14,5500,0.2,77627.65239491107
758,13,4750,0.3,77894.47752836523
759,15,7500,0.15,78327.98265255659
760,15,7500,0.3,78885.85691127054
761,4,500,0.25,78982.23807680226
762,13,4000,0.1,79019.52562833343
763,9,2500,0.1,79034.54920156935
764,11,4250,0.2,79607.23756254888
765,13,4250,0.1,79891.67749396243
766,13,5250,0.2,79977.91046914793
767,10,1500,0.15,80531.66907530409
768,4,250,0.05,80547.48133106375
769,12,4750,0.3,80621.12272927357
770,15,5250,0.05,80997.26838431606
771,12,4250,0.2,81058.06310759434
772,11,4250,0.3,81176.28457953566
773,12,5000,0.2,81314.57224457797
774,13,5000,0.2,81801.21539137344
775,10,3500,0.25,81880.56311504265
776,10,2500,0.2,82079.8511125505
777,15,5250,0.2,82270.21907661918
778,15,6250,0.05,82272.71550633735
779,15,7750,0.3,82464.86674180956
780,10,2750,0.15,82796.49364071904
781,13,4500,0.15,82859.77712899137
782,10,4750,0.25,82893.24134789701
783,14,3750,0.1,82904.67159178059
784,13,5500,0.2,83176.94098048448
785,11,3750,0.2,83289.70062646201
786,14,4000,0.1,83528.10471118067
787,11,3000,0.05,83750.24805254342
788,15,6500,0.05,83886.15030723519
789,9,1500,0.1,84035.5209089898
790,10,3250,0.1,84125.22463464536
791,9,2500,0.05,84312.82188339203
792,10,3500,0.1,84534.68334971905
793,11,3500,0.3,84661.73968855577
794,15,7750,0.15,84777.90990868803
795,14,6250,0.2,84879.58988264867
796,12,4000,0.3,85025.85792359828
797,9,2500,0.15,85135.3573969072
798,15,5750,0.2,85256.15789718911
799,10,3750,0.3,85318.3840021741
800,10,4500,0.15,85586.790213903
801,14,3500,0.2,85708.96622183749
802,15,6500,0.3,85907.64029508461
803,10,3250,0.3,86024.87225613694
804,14,6500,0.15,86147.01920860489
805,15,6500,0.2,86404.34714097125
806,6,1000,0.25,86595.73867675893
807,4,250,0.15,86790.00434120442
808,15,5750,0.25,87040.40831914608
809,13,3750,0.2,87068.34529604622
810,14,5250,0.3,87294.2014037324
811,14,5500,0.3,87306.72242115664
812,4,750,0.15,87456.11295425783
813,14,4750,0.05,87950.62995389522
814,6,1500,0.2,88417.74324295275
815,15,5750,0.3,88431.11160071893
816,10,2250,0.15,88982.2833117469
817,9,3000,0.15,89059.17445625454
818,14,6500,0.3,89125.79078626916
819,8,1500,0.05,89231.46588172285
820,14,4250,0.05,89623.79476529427
821,15,6500,0.1,90112.913464386
822,9,2750,0.1,90424.96731345642
823,6,750,0.2,90529.84050750741
824,11,2750,0.2,90629.75436640803
825,15,7250,0.05,90851.42043601975
826,15,6250,0.1,90948.08847386228
827,9,1000,0.0,90968.04090058651
828,15,6000,0.25,90971.59879626507
829,9,2250,0.2,91247.94435327314
830,13,4000,0.05,91304.47083011894
831,15,6000,0.15,91633.69283477722
832,11,4000,0.3,91673.94905736453
833,14,6250,0.25,92226.35297303219
834,11,3250,0.3,92281.96175163772
835,14,6500,0.2,92344.05876835623
836,13,5500,0.25,92403.01055194755
837,12,2500,0.05,92700.09490536238
838,15,6250,0.15,92759.5210117455
839,14,7500,0.3,92824.65824364848
840,11,4750,0.25,92932.27279795705
841,15,7250,0.25,93015.50613411311
842,15,7500,0.25,93051.87605214381
843,5,750,0.1,93523.4212422663
844,10,4250,0.3,93828.61769566199
845,11,5000,0.3,93849.08151251519
846,12,5000,0.1,93967.90930193839
847,12,3500,0.2,94195.03139033362
848,3,250,0.05,94336.55675971667
849,13,4750,0.2,94489.0537609594
850,14,5500,0.05,94797.0654050274
851,9,1750,0.05,94842.94293880589
852,12,4000,0.05,94925.980878184
853,15,5750,0.1,95100.83847379922
854,10,4750,0.3,95219.4826967132
855,15,7250,0.1,95503.80596381026
856,12,4250,0.3,96137.22943565474
857,13,4750,0.05,96142.0510785783
858,13,5000,0.15,96143.80537301359
859,15,5500,0.05,96542.42631692009
860,15,5250,0.1,96630.79326549893
861,11,4000,0.2,96853.59136293406
862,13,6750,0.2,97038.4119493692
863,13,6500,0.25,97062.89376341671
864,3,250,0.1,97113.71346832013
865,12,4250,0.25,97283.39354581584
866,7,1500,0.2,97323.2451878654
867,13,3750,0.05,97680.7283409994
868,10,3000,0.1,97683.40656113772
869,13,6750,0.15,97707.39523788347
870,10,3000,0.05,97893.73151853218
871,8,1500,0.2,97978.08246059153
872,15,5750,0.05,98030.52181762691
873,9,2000,0.15,98049.17576679874
874,13,4500,0.2,98248.50488618191
875,10,4000,0.2,98423.20744335315
876,6,500,0.0,98549.77036794346
877,9,2000,0.2,98625.90141219551
878,14,5000,0.25,98792.96103718522
879,13,4750,0.15,98831.95460392356
880,13,6250,0.3,98893.86724696193
881,14,7250,0.25,98902.24211526473
882,14,4500,0.05,99085.45301558259
883,15,6750,0.05,99096.39987871212
884,12,4500,0.25,99201.95146218064
885,7,1750,0.15,99567.21481973639
886,13,1750,0.0,99805.11260004588
887,14,6000,0.2,99870.49054191254
888,14,4750,0.1,100011.17755591084
889,7,750,0.0,100342.57285845508
890,10,1250,0.0,100668.96611712495
891,15,7250,0.15,100689.05230131683
892,7,750,0.2,100729.1524506171
893,10,3500,0.05,100769.2891026884
894,7,2250,0.3,101156.31289229232
895,12,3750,0.05,101282.32227823848
896,12,5000,0.25,101292.36780814668
897,14,5250,0.1,101993.00988835088
898,13,6500,0.2,102304.90163008461
899,13,5750,0.25,102355.50312761331
900,13,3500,0.1,102521.47307581564
901,13,6250,0.2,102717.03408646584
902,11,4000,0.25,102887.84390161552
903,4,500,0.1,102955.31360268864
904,13,4500,0.1,103015.3323021429
905,15,5500,0.3,103031.89211369268
906,15,6000,0.2,103063.85965521607
907,5,1000,0.1,103739.7955421492
908,13,5500,0.3,104044.67156690836
909,13,6000,0.15,104243.89997585704
910,12,1750,0.0,104430.66892475303
911,15,6500,0.15,104434.39470120874
912,3,500,0.1,104515.54890977043
913,9,1500,0.05,104797.88295043679
914,13,5750,0.1,105011.38361746285
915,3,500,0.25,105297.91448212275
916,9,2500,0.2,105447.24127889342
917,13,5000,0.3,105544.37050558165
918,11,3250,0.05,105667.08647287238
919,13,7250,0.15,105752.01865633085
920,15,2500,0.0,106025.91544746292
921,13,2000,0.0,106822.02695369361
922,9,2250,0.15,106876.56516075358
923,12,4750,0.25,106920.18943473554
924,13,5000,0.25,106973.8311311207
925,11,3500,0.2,107028.17452481997
926,11,3250,0.15,107116.45377214943
927,12,4000,0.15,107117.32314141671
928,15,8000,0.15,107247.56599887414
929,15,7000,0.1,108179.31560139591
930,15,8000,0.3,108309.67775477296
931,8,2250,0.1,108315.84442319792
932,12,5250,0.3,108420.15339675963
933,12,4500,0.3,108472.66925595222
934,13,5750,0.3,108651.25999794665
935,15,6750,0.1,108764.0686601905
936,12,5750,0.25,108974.64182171744
937,15,5500,0.1,109066.46176237924
938,9,2750,0.05,109113.95352290946
939,11,4000,0.05,109154.10208707316
940,7,1250,0.05,109198.58044049381
941,5,750,0.2,109220.05147727125
942,14,5250,0.05,109256.4394666852
943,10,2500,0.05,109385.90041964568
944,14,5750,0.25,109412.49906965726
945,9,2500,0.3,109798.51114943983
946,9,1250,0.0,109869.22680924003
947,15,6250,0.25,110010.9333610866
948,14,2250,0.0,110188.40740117956
949,14,5750,0.3,110697.58830133291
950,15,6250,0.2,110793.10295528227
951,10,3250,0.25,110811.08006872667
952,13,5250,0.3,111689.08046799946
953,12,2000,0.0,112285.55503224023
954,15,6000,0.1,112420.678215719
955,11,3750,0.05,112542.5173369731
956,3,500,0.05,112847.45036636625
957,11,5000,0.25,113280.21050961467
958,13,4500,0.05,113402.56383142293
959,11,4500,0.25,113569.41814551054
960,8,2250,0.25,113747.93657368862
961,13,4750,0.1,113787.9770000716
962,11,3500,0.15,113797.94935446771
963,11,4500,0.3,113985.51777406233
964,13,2250,0.0,114140.95803461455
965,9,2250,0.1,114155.73237785898
966,10,1500,0.0,114325.02903423227
967,12,5250,0.2,114381.52996894356
968,8,1500,0.1,114565.16354561967
969,8,1000,0.0,114847.7886717403
970,12,5500,0.25,114910.5532791228
971,14,7750,0.25,114934.54011462798
972,12,4500,0.15,114943.67557306222
973,5,500,0.05,114980.74690888263
974,2,250,0.15,115143.4260691914
975,4,500,0.15,115292.04995418448
976,10,4000,0.3,115520.73093637484
977,10,4000,0.15,115691.2729493782
978,14,2500,0.0,115708.59875258
979,15,7500,0.05,115906.93126103391
980,9,3000,0.05,116130.81382343524
981,11,1750,0.0,116479.7672074122
982,15,6750,0.15,116487.88952563018
983,6,2000,0.1,116717.24869643878
984,12,4250,0.1,116720.60677535173
985,14,5000,0.1,116749.55074025755
986,15,5500,0.15,116850.15639735694
987,12,5750,0.3,116925.5549497314
988,14,5750,0.05,116985.52006770553
989,9,2750,0.15,117124.95850778476
990,7,1750,0.05,117155.2578345952
991,15,2750,0.0,117196.67931626603
992,11,4500,0.2,117267.56803691595
993,13,6000,0.3,117315.9958925849
994,8,3000,0.3,117479.05638960688
995,6,750,0.15,117591.66028800594
996,14,6500,0.05,117604.7794351625
997,3,500,0.15,117763.38037521603
998,14,6000,0.25,118462.2061594958
999,13,5500,0.05,118471.03823869469
1000,8,1750,0.3,118805.2316204709
1001,14,5500,0.15,119443.11699376321
1002,6,750,0.3,119476.80385392293
1003,14,5500,0.1,119486.56447137787
1004,9,3000,0.3,120002.17962478277
1005,13,2500,0.0,120047.61057011115
1006,14,7000,0.3,120084.90500021874
1007,12,2250,0.0,120166.76901340597
1008,13,5250,0.1,120200.95989907373
1009,12,5750,0.2,120311.52845577717
1010,6,1000,0.1,120786.70629588515
1011,14,2750,0.0,120888.36888339007
1012,8,2000,0.15,121272.00220571824
1013,12,4250,0.05,121293.44178801727
1014,13,4250,0.05,121352.56999172842
1015,15,3000,0.0,121585.75322087067
1016,14,7500,0.25,121658.3458313612
1017,14,6000,0.15,122681.02407634111
1018,7,1000,0.2,123053.79828938027
1019,11,4500,0.15,123187.77120110168
1020,13,5250,0.05,123540.11077067428
1021,10,2750,0.05,123614.05098924814
1022,12,5250,0.05,123709.29428831965
1023,6,1250,0.25,123710.97422195734
1024,14,6500,0.1,123978.11397268069
1025,13,6000,0.05,124128.76397699266
1026,14,5000,0.05,124130.74401525247
1027,13,6000,0.25,124542.18887416238
1028,9,2250,0.05,124599.53017569514
1029,13,5750,0.05,124647.2957666435
1030,8,2250,0.3,124665.58759349903
1031,14,3250,0.15,124847.80444278764
1032,10,1750,0.0,124929.94553993177
1033,15,7000,0.3,125001.06537339842
1034,4,250,0.0,125036.84715387454
1035,15,8000,0.25,125248.75092358759
1036,13,5500,0.15,125537.60866636242
1037,9,3250,0.05,125687.54576848284
1038,15,3250,0.0,125752.79801997844
1039,4,1000,0.3,125839.41370569778
1040,13,7500,0.3,125961.6052160156
1041,11,2000,0.0,126066.44525319393
1042,9,2750,0.3,126081.22365194859
1043,11,3500,0.1,126244.60025570885
1044,15,7500,0.1,126497.85534174644
1045,14,7250,0.3,126704.49709924277
1046,14,5500,0.25,126704.70800692096
1047,12,4750,0.05,126731.22393945314
1048,12,3500,0.05,126746.52473385225
1049,12,3500,0.1,126914.14547502436
1050,14,6000,0.3,127421.47228515212
1051,7,2000,0.15,127809.27230640678
1052,15,8000,0.1,127926.89362288894
1053,11,3750,0.1,128378.50305061482
1054,13,6750,0.3,128668.16224077811
1055,9,3500,0.1,128827.35131024034
1056,7,1500,0.25,128952.12641929017
1057,14,6250,0.05,129254.03983803611
1058,12,3750,0.25,129422.0493785806
1059,14,6750,0.05,129637.08636705152
1060,14,6250,0.15,129740.0697777771
1061,15,3500,0.0,129757.13799965131
1062,6,1750,0.2,130413.83469909725
1063,9,2750,0.25,131019.12046393788
1064,10,3250,0.2,131238.42762232065
1065,7,2000,0.25,131539.39190123184
1066,12,4000,0.2,131737.84720016236
1067,15,7750,0.1,131828.57085828262
1068,10,3750,0.25,131912.85352768848
1069,13,6000,0.2,132092.77763354228
1070,10,4500,0.25,132362.97764770413
1071,14,7000,0.25,132551.30384394623
1072,11,3500,0.05,132572.31306266342
1073,13,6250,0.15,132858.85061538275
1074,7,2500,0.25,133145.02853703412
1075,7,2500,0.1,133380.27654553193
1076,14,6750,0.2,133765.4324767752
1077,10,4500,0.2,133920.53510985154
1078,8,1750,0.05,134238.4603843085
1079,11,3250,0.25,134933.47604596257
1080,11,2250,0.0,134996.48335693416
1081,9,4500,0.15,135167.82456915587
1082,13,5500,0.1,135312.28578195383
1083,5,1250,0.15,135382.37906308743
1084,7,1500,0.3,135406.87946814043
1085,7,2250,0.2,135579.7773626482
1086,13,6250,0.05,135991.16479819542
1087,10,3750,0.15,136127.55110111556
1088,12,5500,0.1,136253.24744650023
1089,12,5250,0.1,136558.73199259813
1090,15,6750,0.3,136579.84472059167
1091,7,1750,0.1,136637.04589306016
1092,11,4250,0.05,136817.8105152567
1093,10,3500,0.3,137211.8755260311
1094,12,4500,0.05,137288.2660678226
1095,11,4500,0.05,137460.45122581717
1096,11,4750,0.3,137618.135276533
1097,10,4250,0.15,137835.2528625339
1098,9,2000,0.05,137966.48555558873
1099,6,1250,0.3,138312.5160690027
1100,11,3250,0.1,138344.46785254887
1101,7,1500,0.05,139276.0445750376
1102,6,2750,0.15,139372.4078343049
1103,11,3750,0.25,139772.37691999067
1104,14,5750,0.2,139976.92689190595
1105,14,7750,0.2,140004.5652064861
1106,13,5750,0.2,140396.75592283742
1107,13,5000,0.05,140508.40494758356
1108,10,3250,0.05,140987.1752471835
1109,12,5000,0.15,141181.0457915273
1110,12,6000,0.15,142299.1657682735
1111,14,5750,0.1,143044.06478507275
1112,14,6750,0.1,143135.2001732435
1113,10,2750,0.2,143153.2061065818
1114,11,4750,0.2,143175.4218547268
1115,14,7000,0.2,143196.4801516687
1116,10,5000,0.2,143284.6262575693
1117,15,7250,0.2,143373.22216938128
1118,14,7250,0.2,143824.2727289419
1119,7,1500,0.1,144421.5153276894
1120,9,3750,0.15,144471.97408898702
1121,10,4250,0.25,144883.02426541303
1122,11,4750,0.05,145636.94391891037
1123,8,1750,0.2,145693.5530886066
1124,15,7750,0.05,145857.67280265215
1125,14,6000,0.05,146288.8340705436
1126,14,6250,0.3,147273.19985873037
1127,7,2750,0.15,147498.05335727375
1128,6,1250,0.1,147817.22753535912
1129,10,4250,0.2,147844.65608910538
1130,12,4500,0.1,148977.70739428347
1131,6,1000,0.3,149962.75475839718
1132,9,3500,0.05,149993.81074589794
1133,8,2250,0.15,150603.97107835455
1134,13,6750,0.25,150855.6695542943
1135,14,7500,0.2,150911.39928906786
1136,13,7750,0.1,151294.26422375286
1137,11,5250,0.1,151339.74001793226
1138,8,4750,0.25,151719.0909093134
1139,13,6500,0.3,151772.50547060155
1140,12,5250,0.25,151789.19012206915
1141,3,250,0.2,152103.61329579158
1142,7,2000,0.3,152575.01725048764
1143,5,750,0.25,153170.63383612834
1144,8,2750,0.25,153304.33387102018
1145,12,4500,0.2,153367.50426305458
1146,13,7750,0.3,153735.03058749958
1147,6,2000,0.25,153927.41602342605
1148,12,5000,0.05,153977.2887342581
1149,8,2000,0.25,154506.17074759875
1150,13,2750,0.0,154539.42240597418
1151,12,4750,0.1,154598.7060496563
1152,15,7750,0.25,154740.63857168175
1153,12,2500,0.0,154778.61411080722
1154,14,6500,0.25,155065.3398021189
1155,6,2750,0.3,155388.38603053085
1156,14,3000,0.0,156001.76795204455
1157,8,1250,0.0,156175.7967726904
1158,9,5250,0.3,156229.51986399363
1159,8,3500,0.05,156248.27704074042
1160,6,1000,0.2,157253.44347385873
1161,4,1000,0.2,157254.7882774954
1162,12,7750,0.25,157594.94682623024
1163,12,6000,0.2,158083.91865618204
1164,12,8000,0.3,158792.55299733518
1165,8,2750,0.05,158936.84237386103
1166,7,3500,0.25,159142.8570227222
1167,13,8000,0.3,159376.93298900433
1168,9,1500,0.0,159704.8544616557
1169,4,750,0.2,159724.27320559928
1170,12,7500,0.3,160024.27363427292
1171,8,1750,0.1,160531.06554423543
1172,12,4000,0.1,160619.4714741591
1173,13,3000,0.0,160624.3052531646
1174,6,750,0.0,160697.0825761978
1175,14,3250,0.0,160893.18963177022
1176,14,7750,0.1,161481.8736525633
1177,7,2000,0.05,161547.92839523085
1178,10,3750,0.05,161618.67051897338
1179,12,2750,0.0,161621.35966788456
1180,6,2250,0.25,161847.98044372216
1181,10,3500,0.15,162037.86845821922
1182,2,250,0.1,162092.45377082846
1183,4,500,0.2,162377.98705694004
1184,12,5500,0.2,162381.3199853352
1185,10,5000,0.25,162603.40874229785
1186,6,1000,0.05,162676.2251059671
1187,11,2500,0.0,163075.80939559266
1188,13,7000,0.3,163158.73516480176
1189,14,7000,0.05,163183.9281087766
1190,5,1000,0.25,163779.12789812885
1191,5,1250,0.2,164270.37763160976
1192,7,2250,0.15,164414.05415625445
1193,12,7250,0.25,164745.476701391
1194,2,500,0.1,165318.72229724997
1195,14,3500,0.0,165438.29627701396
1196,5,500,0.0,165505.90080767986
1197,13,8000,0.2,165608.3162432758
1198,7,1750,0.2,165928.30352219497
1199,11,5500,0.1,165956.82647933444
1200,6,1750,0.3,165974.2381463127
1201,8,3750,0.15,166436.02192333716
1202,12,6750,0.25,166969.24053463747
1203,12,6000,0.25,167234.99782807028
1204,9,3500,0.15,167612.23911529477
1205,7,3250,0.3,167616.1021431953
1206,10,7000,0.15,167702.5819542312
1207,12,3000,0.0,167725.49292759103
1208,14,5750,0.15,167834.01380861874
1209,12,6250,0.25,167905.43116594042
1210,13,3250,0.0,168116.02666562045
1211,12,7500,0.25,168132.1994172998
1212,10,4000,0.25,168304.76020839243
1213,8,4500,0.2,168357.93330371066
1214,11,8000,0.3,168538.48738140412
1215,4,500,0.05,168583.20844900285
1216,12,7750,0.15,168684.56407631125
1217,10,3500,0.2,168904.23108480716
1218,10,7250,0.15,169330.21318417694
1219,15,3750,0.0,169490.64878041093
1220,13,7250,0.2,169678.98199632092
1221,11,6500,0.2,169896.2246495252
1222,7,2750,0.05,170075.8582812489
1223,12,8000,0.1,170090.91864695022
1224,6,1250,0.15,170397.99928522325
1225,7,2750,0.3,170762.63878790694
1226,10,6750,0.3,170991.28054545596
1227,9,2750,0.2,170992.81234565357
1228,10,2000,0.0,171047.4691270256
1229,9,1750,0.0,171167.03475487014
1230,9,3500,0.2,171233.75594356435
1231,8,2500,0.25,171318.4619794687
1232,11,5750,0.1,171535.0075155922
1233,13,6500,0.15,172051.24784408952
1234,8,2750,0.2,172063.84976368354
1235,7,1500,0.15,172128.27960013237
1236,14,3750,0.0,172597.0552813038
1237,10,5000,0.15,172751.0451260506
1238,7,1000,0.0,172811.59265819172
1239,11,5500,0.2,172903.02015957862
1240,13,7000,0.15,172955.96448230138
1241,11,5250,0.3,173207.73057737504
1242,4,750,0.3,173385.39359576267
1243,15,4000,0.0,173426.57900655677
1244,11,5250,0.25,173882.11234366384
1245,7,2500,0.2,173891.3278975374
1246,14,8000,0.3,174502.9243472923
1247,12,3250,0.0,174556.04909735115
1248,13,7500,0.2,174574.9707752346
1249,9,3500,0.25,174686.6975044105
1250,7,2250,0.25,174723.75418360851
1251,6,1500,0.3,174853.8885921256
1252,11,4750,0.15,174891.42773767366
1253,12,5500,0.3,175105.09671053724
1254,4,1250,0.1,175211.62434549804
1255,13,7500,0.1,175426.37445848872
1256,13,3500,0.0,175485.3818286422
1257,9,4000,0.05,175592.679755289
1258,10,4750,0.15,175757.454387619
1259,9,5500,0.3,176509.2257767363
1260,13,6250,0.25,176659.84283038363
1261,10,4000,0.1,176964.6846839022
1262,15,4250,0.0,177058.83855778832
1263,10,5750,0.15,177346.66167731196
1264,2,750,0.25,177471.43871312187
1265,3,250,0.3,178408.89131617593
1266,9,6000,0.3,178430.07388082746
1267,12,7250,0.1,178614.3999791108
1268,6,3750,0.05,178618.0215470244
1269,10,4000,0.05,179065.73117622978
1270,11,4250,0.25,179118.67693847496
1271,10,7500,0.15,179190.43112833938
1272,10,5500,0.2,179234.68197571384
1273,5,750,0.05,179467.81058838157
1274,6,1250,0.05,179769.83223674045
1275,10,2250,0.0,179794.69237483997
1276,12,7750,0.3,179819.23539958656
1277,10,4500,0.1,179990.75312722466
1278,13,3750,0.0,180133.27459680894
1279,15,4500,0.0,180524.34063676227
1280,14,8000,0.25,180703.74866960826
1281,14,4000,0.0,180791.68616870116
1282,7,2000,0.1,183044.8106507879
1283,9,3750,0.25,183203.18911498226
1284,5,750,0.15,183396.65769236963
1285,9,2000,0.0,183629.90838197182
1286,11,5000,0.05,183690.03946428475
1287,8,5000,0.25,183719.92826234506
1288,11,6000,0.1,183856.20197922128
1289,12,4750,0.2,184166.56644476182
1290,13,4000,0.0,184497.5810279813
1291,7,2000,0.2,184554.4705694226
1292,14,4250,0.0,184736.33338650706
1293,5,1250,0.1,185033.0064710057
1294,12,5500,0.05,185038.83408049948
1295,9,3750,0.05,185181.84500795713
1296,9,3250,0.25,185203.2521062156
1297,12,8000,0.25,185223.27352900853
1298,5,500,0.1,185307.6341462464
1299,8,2500,0.3,185523.28299770455
1300,10,6250,0.3,185731.02057097075
1301,8,2000,0.05,185896.04426106942
1302,10,4750,0.2,186020.1379924475
1303,15,7750,0.2,186087.37047355843
1304,10,4500,0.05,186091.7342138554
1305,6,1000,0.0,186487.68809103128
1306,12,7000,0.2,186645.3263123343
1307,6,2500,0.25,187045.6504653057
1308,11,2750,0.0,187078.32929904628
1309,14,8000,0.1,188214.01551286547
1310,14,4500,0.0,188542.1451905015
1311,3,750,0.25,188886.01423646483
1312,8,1500,0.0,188926.37938254813
1313,8,3000,0.25,188961.92816096646
1314,13,6000,0.1,189010.83021956042
1315,10,6000,0.15,189093.08988501958
1316,15,4750,0.0,189128.821501431
1317,11,6250,0.3,189145.9618331835
1318,6,3000,0.15,189172.32669011605
1319,10,2500,0.0,189221.40021866254
1320,4,1500,0.15,189238.27980129325
1321,8,2500,0.15,189290.9869685876
1322,9,3000,0.2,189727.776742202
1323,12,6250,0.2,190090.38067524953
1324,8,5250,0.1,190215.42081433482
1325,14,7000,0.1,190527.72403875279
1326,13,7750,0.25,190724.1128735564
1327,8,3000,0.1,191101.08009349898
1328,12,6500,0.25,191449.62977938142
1329,7,1250,0.0,191487.61839181048
1330,10,6500,0.1,191639.32094144463
1331,11,6750,0.05,191722.1958789782
1332,12,7750,0.1,192087.58970119272
1333,14,4750,0.0,192259.19684927954
1334,15,5000,0.0,192569.44796847022
1335,8,3000,0.15,192586.7287103572
1336,10,6750,0.15,192600.61695093132
1337,8,2000,0.2,192855.54355432448
1338,9,3250,0.3,193119.467874771
1339,13,6500,0.05,193202.0777166335
1340,12,6750,0.15,193938.55143272525
1341,9,4250,0.05,194251.05532707062
1342,10,4500,0.3,194601.60488465978
1343,9,3000,0.25,194799.07056367278
1344,8,2500,0.2,195147.99237621148
1345,11,6500,0.3,195377.54785988136
1346,11,3000,0.0,195612.4137654035
1347,11,6500,0.1,195612.60175549577
1348,13,7000,0.2,195857.68522909592
1349,6,1750,0.15,196125.19216501407
1350,8,5250,0.2,197177.33830291813
1351,15,5250,0.0,197228.18398274275
1352,11,6750,0.1,197357.91569684417
1353,14,6000,0.1,197548.68135189812
1354,7,3000,0.15,197709.2945772584
1355,10,2750,0.0,197755.6947665734
1356,10,6750,0.1,197839.64706204997
1357,14,7250,0.05,197932.8699838647
1358,7,2250,0.1,198210.48190229124
1359,15,8000,0.05,198552.26513761887
1360,11,5500,0.25,198792.1711776752
1361,11,3750,0.15,199651.3024871841
1362,9,3250,0.15,199684.1100929824
1363,10,5500,0.3,199908.27281391845
1364,12,7500,0.1,200128.1112606039
1365,15,5500,0.0,200581.919936886
1366,13,7000,0.25,200862.09696157376
1367,10,5250,0.2,200897.61247927573
1368,8,2750,0.1,201307.06948205165
1369,12,8000,0.15,201371.06002908156
1370,10,6250,0.1,201536.64238771197
1371,13,6250,0.1,201572.81098849452
1372,12,3500,0.0,201927.53099470513
1373,8,4250,0.2,201928.6331891511
1374,8,1750,0.0,202078.48834438497
1375,9,4250,0.1,202081.23354269945
1376,13,5000,0.1,202258.15550324056
1377,11,3250,0.0,202358.84512325763
1378,9,4750,0.25,202488.37170591316
1379,13,7500,0.15,202494.0307946448
1380,11,6500,0.05,202783.28536183282
1381,9,3250,0.2,203682.36023580507
1382,8,4750,0.2,203816.5394033548
1383,8,2250,0.2,204365.69128839893
1384,8,1500,0.15,204433.32942885527
1385,8,5500,0.1,204511.7251432214
1386,8,5750,0.3,204680.6743061273
1387,11,5750,0.3,204944.07520473702
1388,9,3750,0.3,205677.41536356104
1389,12,7500,0.2,205704.97458870703
1390,6,1000,0.15,205797.04996457198
1391,13,7000,0.05,205937.71327365254
1392,8,3000,0.05,206805.17478898243
1393,12,7000,0.1,206849.96191110287
1394,12,3750,0.0,207074.6436753434
1395,14,8000,0.2,207591.12584276323
1396,7,1500,0.0,208236.9705270499
1397,12,7250,0.3,208410.32439439607
1398,11,3500,0.0,208424.93515241417
1399,12,6500,0.15,208606.03976884572
1400,6,4250,0.2,208619.48953615656
1401,11,5250,0.2,208835.0279958407
1402,8,5750,0.1,209011.89213681407
1403,12,7000,0.25,209131.20856097492
1404,5,750,0.0,209141.51607489848
1405,11,7500,0.1,209281.6345203453
1406,8,4000,0.05,209292.76112017428
1407,6,3000,0.3,209433.02768473874
1408,6,1250,0.0,209800.20751742827
1409,13,7500,0.25,210539.83378873405
1410,10,4250,0.05,211003.214901037
1411,9,5750,0.1,211077.48389445271
1412,11,5750,0.15,211124.05531505062
1413,11,7000,0.05,211184.09100123064
1414,10,7750,0.15,211414.91608621343
1415,10,5750,0.3,211576.99627698486
1416,11,5000,0.2,211720.65307250022
1417,9,6250,0.15,211828.18805416662
1418,12,4000,0.0,212007.4613958184
1419,6,1500,0.25,212188.37589611465
1420,13,4250,0.0,212347.89350034407
1421,11,6250,0.25,212902.38669188277
1422,11,6000,0.15,213412.4476979616
1423,11,5750,0.05,213594.18819926694
1424,10,8000,0.15,213711.65536203264
1425,8,3250,0.05,213802.41613828595
1426,8,2000,0.0,214198.52216147067
1427,5,2000,0.25,215121.0135145182
1428,6,2000,0.2,216297.19355681096
1429,6,1500,0.05,216455.66187890098
1430,9,2250,0.0,216592.63032112396
1431,13,4500,0.0,216726.4381388854
1432,12,4250,0.0,216774.57467418516
1433,11,5500,0.3,216915.88225284143
1434,8,6750,0.1,216950.51622272798
1435,9,4750,0.2,216984.13058312924
1436,8,3750,0.25,217058.05691891361
1437,12,6500,0.3,217101.70000443506
1438,12,7250,0.2,217811.60984204034
1439,11,6000,0.05,218072.78137872796
1440,14,7750,0.3,218308.6161700373
1441,9,5000,0.25,219055.72470800034
1442,8,7000,0.15,219260.82536323616
1443,9,5000,0.2,219681.7462769464
1444,15,7500,0.2,219792.30887258242
1445,15,5750,0.0,219984.97590104784
1446,13,6750,0.05,220814.20481379997
1447,13,4750,0.0,220976.625511811
1448,10,5750,0.25,221214.0677923047
1449,14,5000,0.0,221303.7654046969
1450,12,4500,0.0,221409.656477205
1451,9,4500,0.2,221849.36658140403
1452,11,6000,0.2,221887.65685990063
1453,12,6500,0.2,221938.30381470354
1454,7,3000,0.3,222171.81166355667
1455,12,4750,0.15,222257.1125480503
1456,13,7750,0.15,222325.70073269252
1457,13,8000,0.1,222364.5155153571
1458,15,8000,0.2,222592.99617322558
