,ETH
RBT,0.3223545542548193
CAB,0.3302058744634481
DCY,0.33080352104808475
CSC,0.3337863407606427
XPTX,0.33534290879659157
XWC,0.3373762575628687
LUN,0.3392716308693448
ADZ,0.34360447884516104
NAV,0.3490283449930931
LUNC,0.35111305925117264
KIN,0.356347556515083
BS,0.3599305984702243
LOOK,0.3613374891726942
QTZ,0.3628018108632333
ETC,0.36470881778302605
NOBL,0.3647246925925685
PLU,0.36698092062544335
BTC,0.3681795413485293
MOTO,0.36961182426977673
ZENI,0.3738510197148764
ANT,0.3745114467719857
HVCO,0.37974455722064654
ADC,0.3868301993946719
STEEM,0.38698230515029464
ICOB,0.38754820410324403
XRP,0.39263198347554196
SNRG,0.3954123182285504
EFL,0.3986816605121812
XBC,0.40748141222553547
NXS,0.411490334350252
CLAM,0.41261424624528353
XTO,0.41548132998402404
LAMB,0.4216346506666693
PAK,0.42867728154697726
CARBON,0.43178780510531495
SANDG,0.4327541581078011
XPX,0.43639350458751264
WC,0.44605140577216584
BOLI,0.455241385868858
ZYD,0.4596511729169042
CRW,0.4603497644216739
XLM,0.4610580089929786
ZER,0.46257623633120215
ILC,0.46340323959668284
WDC,0.4688832702829274
LDOGE,0.4835326889751799
WYZ,0.49132660218296625
OK,0.49714494330925313
LMC,0.5229578024049545
VERI,0.5307272931417067
MAY,0.5316269317081367
ZOOM,0.5337720120366851
MCN,0.5349545881620295
TECH,0.5351573926864669
CLUB,0.5355383828141959
LSK,0.5548548778205652
BCN,0.5576494599238286
FTC,0.5577204483560829
GAS,0.5720938537567827
WBB,0.5770418044988148
NMC,0.5835794582848144
SLS,0.5934205134662051
CLOAK,0.6019381665733207
CYT,0.6080777517783973
BLK,0.6100949947690799
DEM,0.6155756268170983
SILK,0.6225536054111036
RBIES,0.6257858511285518
PHR,0.6305701987385947
CETI,0.6314220572551564
HBN,0.6422424146161584
ZEC,0.6427528470714999
AMS,0.647962424655787
RBY,0.6637895838792829
LANA,0.6670975223994149
NYC,0.6841928392459475
CF,0.6845980534497482
AXIOM,0.6894115774820797
SWIFT,0.7071532165434588
GLC,0.7116579966889068
SHND,0.7421036449853076
FOREX,0.7487783665974875
AGRS,0.7528372058798108
DGC,0.7681334731944032
NXT,0.7717293786981669
SIB,0.7835895164513833
XBY,0.7899398915088016
CANN,0.7906972253751217
RDD,0.7928334912075946
WINGS,0.7956178851495016
BITS,0.7958999611343257
IXC,0.8136189744793003
AE,0.8171710572221111
BTA,0.8283707469932665
XQN,0.8452865733333877
TES,0.8547712209881554
HUSH,0.8570254190888679
MAID,0.8648505294807666
MNTC,0.8696122573293948
XST,0.875735916230817
BRIT,0.8839867579258106
SIGNA,0.8861629443549989
CKC,0.888253410571876
NVC,0.8969713797362355
BSTY,0.900059797302902
DCT,0.9058019969642094
PPC,0.9074593431809513
PASC,0.910514277065317
HNC,0.921462880170525
POT,0.9363999656877383
ARK,0.9499425039329722
INF,0.9515572285574858
LOG,0.9641845845334566
NEVA,0.9672381862140056
XCP,0.9689776679159443
CNT,0.9746527237194695
BIS,0.9759001318023677
SONG,0.988559885743654
GCC,0.992043633361107
42,0.9921516300302898
