TIMESTAMP,SOLZILLA_OPEN_PRICE_USD,SOLZILLA_HIGH_PRICE_USD,SOLZILLA_LOW_PRICE_USD,SOLZILLA_CLOSE_PRICE_USD,SOLZILLA_VOLUME_USD,SOLZILLA_DIVIDENDS_USD,SOLZILLA_STOCK_SPLITS_USD
2025-01-22 00:00:00+00:00,,,,0.0,25438,0.0,0.0
2025-01-23 00:00:00+00:00,,,,0.0,4200,0.0,0.0
2025-01-24 00:00:00+00:00,,,,0.0,5137,0.0,0.0
2025-01-25 00:00:00+00:00,,,,0.0,3162,0.0,0.0
2025-01-26 00:00:00+00:00,,,,0.0,2860,0.0,0.0
2025-01-27 00:00:00+00:00,,,,0.0,4385,0.0,0.0
2025-01-28 00:00:00+00:00,,,,0.0,3212,0.0,0.0
2025-01-29 00:00:00+00:00,,,,0.0,15143,0.0,0.0
2025-01-30 00:00:00+00:00,,,,0.0,27729,0.0,0.0
2025-01-31 00:00:00+00:00,,,,0.0,12717,0.0,0.0
2025-02-01 00:00:00+00:00,,,,0.0,3661,0.0,0.0
2025-02-02 00:00:00+00:00,,,,0.0,5571,0.0,0.0
2025-02-03 00:00:00+00:00,,,,0.0,7094,0.0,0.0
2025-02-04 00:00:00+00:00,,,,0.0,10035,0.0,0.0
2025-02-05 00:00:00+00:00,,,,0.0,3329,0.0,0.0
2025-02-06 00:00:00+00:00,,,,0.0,6613,0.0,0.0
2025-02-07 00:00:00+00:00,,,,0.0,2419,0.0,0.0
2025-02-08 00:00:00+00:00,,,,0.0,1562,0.0,0.0
2025-02-09 00:00:00+00:00,,,,0.0,3190,0.0,0.0
2025-02-10 00:00:00+00:00,,,,0.0,941,0.0,0.0
2025-02-11 00:00:00+00:00,,,,0.0,1662,0.0,0.0
2025-02-12 00:00:00+00:00,,,,0.0,2692,0.0,0.0
2025-02-13 00:00:00+00:00,,,,0.0,2750,0.0,0.0
2025-02-14 00:00:00+00:00,,,,0.0,2566,0.0,0.0
2025-02-15 00:00:00+00:00,,,,0.0,1338,0.0,0.0
2025-02-16 00:00:00+00:00,,,,0.0,1842,0.0,0.0
2025-02-17 00:00:00+00:00,,,,0.0,2715,0.0,0.0
2025-02-18 00:00:00+00:00,,,,0.0,6761,0.0,0.0
2025-02-19 00:00:00+00:00,,,,0.0,1479,0.0,0.0
2025-02-20 00:00:00+00:00,,,,0.0,2004,0.0,0.0
2025-02-21 00:00:00+00:00,,,,0.0,7166,0.0,0.0
2025-02-22 00:00:00+00:00,,,,0.0,2847,0.0,0.0
2025-02-23 00:00:00+00:00,,,,0.0,1071,0.0,0.0
2025-02-24 00:00:00+00:00,,,,0.0,1209,0.0,0.0
2025-02-25 00:00:00+00:00,,,,0.0,1817,0.0,0.0
2025-02-26 00:00:00+00:00,,,,0.0,1421,0.0,0.0
2025-02-27 00:00:00+00:00,,,,0.0,2423,0.0,0.0
2025-02-28 00:00:00+00:00,,,,0.0,2775,0.0,0.0
2025-03-01 00:00:00+00:00,,,,0.0,602,0.0,0.0
2025-03-02 00:00:00+00:00,,,,0.0,264,0.0,0.0
2025-03-03 00:00:00+00:00,,,,0.0,335,0.0,0.0
2025-03-05 00:00:00+00:00,,,,0.0,127,0.0,0.0
2025-03-07 00:00:00+00:00,,,,0.0,822,0.0,0.0
2025-03-09 00:00:00+00:00,,,,0.0,437,0.0,0.0
2025-03-10 00:00:00+00:00,,,,0.0,1199,0.0,0.0
2025-03-14 00:00:00+00:00,,,,0.0,526,0.0,0.0
2025-03-15 00:00:00+00:00,,,,0.0,141,0.0,0.0
2025-03-16 00:00:00+00:00,,,,0.0,76,0.0,0.0
2025-03-18 00:00:00+00:00,,,,0.0,55,0.0,0.0
2025-03-20 00:00:00+00:00,,,,0.0,286,0.0,0.0
2025-03-24 00:00:00+00:00,,,,0.0,240,0.0,0.0
2025-03-28 00:00:00+00:00,,,,0.0,80,0.0,0.0
2025-03-29 00:00:00+00:00,,,,0.0,607,0.0,0.0
2025-03-31 00:00:00+00:00,,,,0.0,122,0.0,0.0
2025-04-02 00:00:00+00:00,,,,0.0,47,0.0,0.0
2025-04-03 00:00:00+00:00,,,,0.0,171,0.0,0.0
2025-04-10 00:00:00+00:00,,,,0.0,268,0.0,0.0
2025-04-13 00:00:00+00:00,,,,0.0,124,0.0,0.0
2025-04-18 00:00:00+00:00,,,,0.0,161,0.0,0.0
2025-04-19 00:00:00+00:00,,,,0.0,33,0.0,0.0
2025-04-20 00:00:00+00:00,,,,0.0,340,0.0,0.0
2025-04-25 00:00:00+00:00,,,,0.0,1052,0.0,0.0
2025-04-29 00:00:00+00:00,,,,0.0,6,0.0,0.0
2025-04-30 00:00:00+00:00,,,,0.0,90,0.0,0.0
2025-05-09 00:00:00+00:00,,,,0.0,358,0.0,0.0
2025-05-11 00:00:00+00:00,,,,0.0,1034,0.0,0.0
2025-05-12 00:00:00+00:00,,,,0.0,1319,0.0,0.0
2025-05-15 00:00:00+00:00,,,,0.0,481,0.0,0.0
2025-05-21 00:00:00+00:00,,,,0.0,509,0.0,0.0
2025-05-24 00:00:00+00:00,,,,0.0,343,0.0,0.0
2025-05-31 00:00:00+00:00,,,,0.0,174,0.0,0.0
2025-06-01 00:00:00+00:00,8.551376273757683e-11,8.551390845434881e-11,8.280654634207352e-11,8.496185699424785e-11,121,0.0,0.0
