TIMESTAMP,ONI32538_OPEN_PRICE_USD,ONI32538_HIGH_PRICE_USD,ONI32538_LOW_PRICE_USD,ONI32538_CLOSE_PRICE_USD,ONI32538_VOLUME_USD,ONI32538_DIVIDENDS_USD,ONI32538_STOCK_SPLITS_USD
2025-03-11 00:00:00+00:00,,,,0.0,2285,0.0,0.0
2025-03-13 00:00:00+00:00,,,,0.0,6971,0.0,0.0
2025-03-14 00:00:00+00:00,,,,0.0,740,0.0,0.0
2025-03-15 00:00:00+00:00,,,,0.0,1318,0.0,0.0
2025-03-18 00:00:00+00:00,,,,0.0,194,0.0,0.0
2025-03-22 00:00:00+00:00,,,,0.0,46,0.0,0.0
2025-03-27 00:00:00+00:00,,,,0.0,929,0.0,0.0
2025-04-18 00:00:00+00:00,,,,0.0,945,0.0,0.0
2025-05-07 00:00:00+00:00,,,,0.0,722,0.0,0.0
2025-05-08 00:00:00+00:00,,,,0.0,2125,0.0,0.0
2025-05-09 00:00:00+00:00,,,,0.0,8753,0.0,0.0
2025-05-15 00:00:00+00:00,,,,0.0,6200,0.0,0.0
2025-05-16 00:00:00+00:00,,,,0.0,52414,0.0,0.0
2025-05-17 00:00:00+00:00,,,,0.0,437,0.0,0.0
2025-05-21 00:00:00+00:00,,,,0.0,659,0.0,0.0
2025-05-22 00:00:00+00:00,,,,0.0,1350,0.0,0.0
2025-05-23 00:00:00+00:00,,,,0.0,1063,0.0,0.0
2025-05-28 00:00:00+00:00,,,,0.0,638,0.0,0.0
2025-05-29 00:00:00+00:00,,,,0.0,1197,0.0,0.0
2025-05-30 00:00:00+00:00,,,,0.0,2899,0.0,0.0
2025-06-01 00:00:00+00:00,2.1755347745511244e-07,2.1755347745511244e-07,2.1755347745511244e-07,2.1755347745511244e-07,1960,0.0,0.0
