TIMESTAMP,ZEN_CLOSE_PRICE_USD,ZEN_OPEN_PRICE_USD,ZEN_HIGH_PRICE_USD,ZEN_LOW_PRICE_USD
2019-08-01,6.4924,6.8535,6.8768,6.4407
2019-08-02,6.7328,6.4924,6.7509,6.3551
2019-08-03,7.8317,6.7328,8.8057,6.5262
2019-08-04,7.6376,7.8317,8.5672,7.6185
2019-08-05,7.3912,7.6376,7.9534,7.2181
2019-08-06,6.8145,7.3912,7.4013,6.6754
2019-08-07,6.8507,6.8145,6.9232,6.5897
2019-08-08,7.0556,6.8507,7.5773,6.6171
2019-08-09,6.1729,7.0556,7.0667,6.1564
2019-08-10,6.1739,6.1759,6.4253,6.0331
2019-08-11,5.9964,6.1739,6.3575,5.9586
2019-08-12,5.8063,5.9964,6.1144,5.7905
2019-08-13,5.6479,5.8063,5.8961,5.4967
2019-08-14,5.0037,5.6479,5.6541,4.9793
2019-08-15,5.1205,5.0037,5.2984,4.7326
2019-08-16,5.2345,5.1205,5.4802,4.9415
2019-08-17,5.3356,5.2345,5.4178,5.1299
2019-08-18,5.2857,5.3356,5.4955,5.2658
2019-08-19,5.4489,5.2857,5.5084,5.1825
2019-08-20,5.2332,5.4489,5.564,5.125
2019-08-21,5.0573,5.2332,5.3008,4.9529
2019-08-22,5.0851,5.0573,5.2057,4.9688
2019-08-23,5.1195,5.0851,5.2054,5.0308
2019-08-24,5.2166,5.1195,5.2311,4.9889
2019-08-25,5.1212,5.2166,5.4155,5.0488
2019-08-26,5.0785,5.1212,5.3294,4.9883
2019-08-27,5.0068,5.0785,5.1085,4.9685
2019-08-28,5.0026,5.0068,5.0684,4.6994
2019-08-29,4.954,5.0026,5.0713,4.9281
2019-08-30,4.7131,4.954,4.9768,4.6813
2019-08-31,4.712,4.7131,4.8128,4.5935
2019-09-01,4.7078,4.712,4.7365,4.6162
2019-09-02,4.6166,4.7078,4.8172,4.5995
2019-09-03,4.4904,4.6166,4.6606,4.4501
2019-09-04,4.0844,4.4904,4.4937,4.0721
2019-09-05,4.0412,4.0844,4.1487,3.981
2019-09-06,4.0097,4.0412,4.3879,3.9672
2019-09-07,4.1571,4.0097,4.2307,3.9859
2019-09-08,4.2441,4.1571,4.2755,4.1324
2019-09-09,4.2819,4.2441,4.3796,4.185
2019-09-10,4.0839,4.2819,4.3556,3.9999
2019-09-11,3.9957,4.0839,4.1159,3.9376
2019-09-12,4.0088,3.9957,4.0945,3.9207
2019-09-13,4.0202,4.0088,4.0747,3.9483
2019-09-14,3.9956,4.0202,4.0563,3.9764
2019-09-15,4.1056,3.9956,4.1288,3.9592
2019-09-16,4.0067,4.1056,4.1471,3.9436
2019-09-17,4.1162,4.0067,4.1963,3.9691
2019-09-18,4.1651,4.1162,4.2511,4.0619
2019-09-19,4.1331,4.1651,4.2402,3.948
2019-09-20,4.0921,4.1331,4.1447,4.0297
2019-09-21,4.0566,4.0921,4.1356,4.0109
2019-09-22,4.0177,4.0566,4.0863,3.9837
2019-09-23,4.0974,4.0177,4.2684,3.9854
2019-09-24,3.9837,4.0974,4.1115,3.7936
2019-09-25,3.6218,3.9837,4.0431,3.5672
2019-09-26,3.3206,3.6218,3.6372,3.1625
2019-09-27,3.4733,3.3206,3.5299,3.2568
2019-09-28,3.503,3.4733,3.5651,3.398
2019-09-29,3.3683,3.503,3.5456,3.2657
2019-09-30,3.3729,3.3683,3.4364,3.1982
2019-10-01,3.446,3.3729,3.4929,3.3482
2019-10-02,3.4813,3.446,3.4845,3.3838
2019-10-03,3.4117,3.4813,3.493,3.3314
2019-10-04,3.4609,3.4117,3.5332,3.3279
2019-10-05,3.5846,3.4609,3.5896,3.4059
2019-10-06,3.3934,3.5846,3.594,3.3592
2019-10-07,3.4673,3.3934,3.5307,3.3524
2019-10-08,3.4539,3.4673,3.5203,3.4063
2019-10-09,3.5047,3.4539,3.657,3.4099
2019-10-10,3.4596,3.5047,3.5132,3.3498
2019-10-11,3.3122,3.4596,3.4825,3.2934
2019-10-12,3.3462,3.3122,3.3946,3.3086
2019-10-13,3.327,3.3462,3.4096,3.2766
2019-10-14,3.4443,3.3264,3.4892,3.3113
2019-10-15,3.4436,3.4443,3.5774,3.3908
2019-10-16,3.2842,3.4436,3.4998,3.2153
2019-10-17,3.3904,3.2842,3.4005,3.233
2019-10-18,3.2835,3.3904,3.4235,3.2366
2019-10-19,3.9243,3.2835,3.9411,3.275
2019-10-20,3.8477,3.9243,4.3541,3.8174
2019-10-21,4.061,3.8477,5.4456,3.7207
2019-10-22,3.9951,4.061,4.3814,3.9883
2019-10-23,3.6128,3.9951,4.0245,3.4749
2019-10-24,3.775,3.6128,4.0825,3.609
2019-10-25,4.2003,3.775,4.316,3.7275
2019-10-26,5.085,4.2003,5.9349,4.1826
2019-10-27,4.8086,5.085,5.5887,4.7077
2019-10-28,4.7738,4.8086,4.9978,4.7181
2019-10-29,5.0329,4.7738,5.098,4.5374
2019-10-30,4.7315,5.0329,5.0432,4.711
2019-10-31,4.5812,4.7315,4.8398,4.5684
2019-11-01,4.9035,4.5812,5.5067,4.5812
2019-11-02,4.873,4.9035,4.9881,4.8626
2019-11-03,4.92,4.873,4.9501,4.7967
2019-11-04,4.8342,4.92,5.0109,4.7908
2019-11-05,4.85,4.8342,4.9745,4.7476
2019-11-06,4.7957,4.85,4.9497,4.7604
2019-11-07,5.3164,4.7957,5.4679,4.6035
2019-11-08,4.7753,5.3164,5.3377,4.7164
2019-11-09,4.8194,4.7753,4.8702,4.6746
2019-11-10,4.7949,4.8194,4.852,4.6462
2019-11-11,4.9373,4.7949,4.9953,4.6791
2019-11-12,4.8734,4.9373,5.0102,4.7922
2019-11-13,5.201,4.8734,5.2339,4.7991
2019-11-14,5.3687,5.201,5.5509,5.0181
2019-11-15,5.8814,5.3687,6.7449,5.3208
2019-11-16,5.6513,5.8814,6.3529,5.6382
2019-11-17,5.4964,5.6513,5.7681,5.4879
2019-11-18,5.0218,5.4964,5.5065,5.0102
2019-11-19,5.0761,5.0218,5.5746,4.9698
2019-11-20,5.1392,5.0761,5.401,5.065
2019-11-21,5.3676,5.1392,6.2557,5.0187
2019-11-22,5.0686,5.3676,5.4372,4.4345
2019-11-23,5.0532,5.0686,5.2428,4.9896
2019-11-24,4.6648,5.0532,5.0651,4.6551
2019-11-25,4.9283,4.6648,5.0873,4.3527
2019-11-26,5.6236,4.9283,5.6327,4.8945
2019-11-27,5.6236,5.6236,5.7803,5.1963
2019-11-28,5.5595,5.6236,5.7547,5.434
2019-11-29,5.6313,5.5595,5.875,5.5345
2019-11-30,5.7149,5.6313,5.7298,5.413
2019-12-01,5.4882,5.7149,5.754,5.3363
2019-12-02,5.4312,5.4882,5.5544,5.2742
2019-12-03,5.2649,5.4312,5.6475,5.2625
2019-12-04,4.9608,5.2649,5.3897,4.9189
2019-12-05,4.869,4.9608,4.9809,4.6751
2019-12-06,5.6214,4.869,5.6304,4.864
2019-12-07,5.335,5.6214,5.6405,5.3338
2019-12-08,5.389,5.335,5.4229,5.2634
2019-12-09,6.0134,5.389,6.1966,5.3384
2019-12-10,6.0802,6.0134,6.4053,5.8506
2019-12-11,6.2138,6.0802,6.2208,5.8423
2019-12-12,6.0597,6.2138,6.268,5.9106
2019-12-13,5.9683,6.0597,6.1039,5.9578
2019-12-14,6.442,5.9683,7.3183,5.8312
2019-12-15,6.5295,6.442,6.7722,6.3458
2019-12-16,7.2282,6.5295,7.9872,6.1771
2019-12-17,6.6545,7.2282,7.5148,6.5533
2019-12-18,7.3183,6.6545,7.4789,6.33
2019-12-19,7.466,7.3183,7.5758,7.0219
2019-12-20,6.859,7.466,7.4691,6.753
2019-12-21,7.2635,6.859,7.3136,6.4664
2019-12-22,7.2302,7.2635,8.1,6.6746
2019-12-23,6.7272,7.2302,7.3161,6.7061
2019-12-24,6.7665,6.7272,6.8781,6.611
2019-12-25,6.638,6.7665,6.8266,6.5838
2019-12-26,6.1729,6.638,6.6442,6.1729
2019-12-27,6.1651,6.1729,6.1869,5.9559
2019-12-28,6.4857,6.1651,6.5492,6.151
2019-12-29,7.6069,6.4857,8.053,6.4857
2019-12-30,7.5944,7.6069,8.1351,7.0299
2019-12-31,9.2203,7.5944,9.2446,7.4567
2020-01-01,8.4229,9.2203,9.3054,8.084
2020-01-02,7.6995,8.4229,8.5127,7.678
2020-01-03,8.1117,7.6995,8.2826,7.5611
2020-01-04,7.9618,8.1117,8.1657,7.923
2020-01-05,7.4071,7.9618,8.045,7.3739
2020-01-06,7.5169,7.4071,7.6404,7.3523
2020-01-07,8.1407,7.5169,8.3746,7.3542
2020-01-08,8.8206,8.1407,9.2274,8.0155
2020-01-09,8.3664,8.8206,9.1396,8.3385
2020-01-10,8.4645,8.3664,8.4722,8.0445
2020-01-11,8.893,8.4645,9.2004,8.3221
2020-01-12,9.9296,8.893,9.9596,8.8351
2020-01-13,9.8722,9.9296,10.4589,9.5405
2020-01-14,10.1384,9.8722,10.53,9.7169
2020-01-15,10.1879,10.1384,10.522,9.8389
2020-01-16,10.4577,10.1879,10.7293,9.8301
2020-01-17,10.7634,10.4577,10.8927,10.3987
2020-01-18,11.9147,10.7634,12.0551,10.5748
2020-01-19,11.0581,11.9147,11.9147,10.8813
2020-01-20,11.0791,11.0581,11.3198,10.6467
2020-01-21,10.7114,11.0791,11.0953,10.487
2020-01-22,10.392,10.7114,10.7985,10.2771
2020-01-23,9.8894,10.392,10.3983,9.5679
2020-01-24,10.0988,9.8894,10.3423,9.758
2020-01-25,9.8439,10.0988,10.11,9.7987
2020-01-26,10.0349,9.8439,10.0367,9.7114
2020-01-27,10.1925,10.0349,10.4205,9.9055
2020-01-28,11.1005,10.1925,11.1878,10.1925
2020-01-29,11.2879,11.1005,11.4312,10.9107
2020-01-30,11.3141,11.2879,11.5066,10.9309
2020-01-31,11.014,11.3141,11.4668,10.6857
2020-02-01,10.9604,11.014,11.2067,10.9124
2020-02-02,10.6326,10.9604,11.0025,10.6326
2020-02-03,10.1039,10.6326,10.9028,9.9679
2020-02-04,10.1622,10.1039,10.2071,10.1039
2020-02-05,10.2802,10.1622,10.8044,10.0663
2020-02-06,10.8478,10.2802,10.8478,10.2113
2020-02-07,10.8995,10.8478,11.1641,10.5922
2020-02-08,11.9716,10.8995,12.1691,10.4474
2020-02-09,11.6276,11.9716,12.1312,11.3216
2020-02-10,12.2582,11.6276,12.6623,11.6276
2020-02-11,12.8351,12.2582,12.8746,11.605
2020-02-12,13.4824,12.8351,13.7175,12.5572
2020-02-13,13.2138,13.4824,14.0275,12.7874
2020-02-14,14.1914,13.2138,14.6706,12.9651
2020-02-15,13.5888,14.1914,14.763,13.4226
2020-02-16,13.0303,13.5888,13.9945,12.2398
2020-02-17,12.3223,13.0303,13.1975,11.6561
2020-02-18,12.605,12.3223,12.7424,11.9655
2020-02-19,11.2744,12.605,12.6418,11.0381
2020-02-20,11.6606,11.2744,11.7959,11.1845
2020-02-21,11.4871,11.6606,11.8338,11.3169
2020-02-22,11.5896,11.4871,11.6867,11.3192
2020-02-23,11.8936,11.5896,12.0045,11.4461
2020-02-24,11.1656,11.8936,11.8936,10.9478
2020-02-25,10.5423,11.1656,11.6769,10.5421
2020-02-26,10.4895,10.5423,10.7404,9.2133
2020-02-27,10.9219,10.4895,11.0462,9.8619
2020-02-28,10.4495,10.9219,11.3599,10.1438
2020-02-29,10.2258,10.4495,10.6502,10.2106
2020-03-01,9.9865,10.2258,10.4357,9.8781
2020-03-02,10.3072,9.9865,10.4083,9.9328
2020-03-03,9.9718,10.3072,10.3136,9.8019
2020-03-04,10.2053,9.9718,10.3838,9.8719
2020-03-05,10.3186,10.2053,10.6368,10.1678
2020-03-06,10.1588,10.3186,10.427,10.0752
2020-03-07,9.8642,10.1588,10.2017,9.4948
2020-03-08,9.2387,9.8642,10.3022,9.1919
2020-03-09,8.9065,9.2387,9.4242,8.5211
2020-03-10,8.7749,8.9065,9.1859,8.5879
2020-03-11,8.7636,8.7749,8.9199,8.1154
2020-03-12,4.9438,8.7636,8.8837,4.7043
2020-03-13,6.0008,4.9438,6.6348,3.7595
2020-03-14,5.2512,6.0008,6.0223,5.1809
2020-03-15,5.1765,5.2512,5.8091,5.1568
2020-03-16,4.5563,5.1765,5.2251,4.0506
2020-03-17,4.8551,4.5563,5.011,4.5071
2020-03-18,4.7133,4.8551,4.9212,4.4784
2020-03-19,5.4796,4.7133,5.6704,4.7133
2020-03-20,5.8775,5.4796,6.1719,5.115
2020-03-21,5.7013,5.8775,5.9452,5.4497
2020-03-22,4.9846,5.7013,5.749,4.9352
2020-03-23,5.3588,4.9846,5.5683,4.8604
2020-03-24,5.3872,5.3588,5.5932,5.2132
2020-03-25,5.5153,5.3872,5.6784,5.2099
2020-03-26,5.6593,5.5153,5.7849,5.3464
2020-03-27,5.1293,5.6593,5.8126,5.1293
2020-03-28,5.972,5.1293,6.0559,4.9351
2020-03-29,5.4079,5.972,5.993,5.2778
2020-03-30,5.6671,5.4079,5.9177,5.4039
2020-03-31,5.6331,5.6671,5.9204,5.4552
2020-04-01,5.7068,5.6331,5.745,5.3356
2020-04-02,5.7082,5.7068,5.8618,5.4685
2020-04-03,5.902,5.7082,6.2467,5.6524
2020-04-04,5.8682,5.902,6.0412,5.4865
2020-04-05,5.7099,5.8682,5.9043,5.6336
2020-04-06,6.1729,5.7099,6.184,5.6898
2020-04-07,5.915,6.1729,6.2982,5.7799
2020-04-08,5.8771,5.915,6.1159,5.8388
2020-04-09,5.8973,5.8771,5.9967,5.8245
2020-04-10,5.4137,5.8973,5.9458,5.3592
2020-04-11,5.3108,5.4137,5.486,5.2416
2020-04-12,5.3695,5.3108,5.5892,5.2214
2020-04-13,5.3254,5.3695,5.4151,5.1522
2020-04-14,5.3044,5.3254,5.4086,5.2382
2020-04-15,5.1269,5.3044,5.3531,5.1267
2020-04-16,5.6555,5.1269,5.7392,5.0343
2020-04-17,5.4512,5.6555,5.7198,5.4199
2020-04-18,5.6201,5.4512,5.6518,5.4247
2020-04-19,5.6562,5.6201,5.6961,5.4575
2020-04-20,5.447,5.6562,5.7688,5.3743
2020-04-21,5.6056,5.447,5.7013,5.3941
2020-04-22,6.0205,5.6056,6.0998,5.6051
2020-04-23,6.1344,6.0205,6.5536,5.9802
2020-04-24,6.0724,6.1344,6.1909,6.0313
2020-04-25,5.9971,6.0724,6.1583,5.8714
2020-04-26,6.031,5.9971,6.0894,5.9224
2020-04-27,6.0181,6.031,6.098,5.9171
2020-04-28,6.0539,6.0181,6.0614,5.9213
2020-04-29,6.2659,6.0539,6.3165,5.8776
2020-04-30,5.8656,6.2659,6.4392,5.7646
2020-05-01,5.9553,5.8656,6.1878,5.8588
2020-05-02,6.0182,5.9553,6.137,5.886
2020-05-03,5.7486,6.0182,6.1478,5.6451
2020-05-04,5.6494,5.7486,5.7766,5.3929
2020-05-05,5.582,5.6494,5.7726,5.4951
2020-05-06,5.457,5.582,5.6352,5.3982
2020-05-07,5.5739,5.457,5.7942,5.3986
2020-05-08,5.4723,5.5739,5.6413,5.3577
2020-05-09,5.465,5.4723,5.671,5.4419
2020-05-10,5.3143,5.465,5.4876,4.6818
2020-05-11,5.5694,5.3143,5.6762,4.9978
2020-05-12,5.3617,5.5694,5.6143,5.3405
2020-05-13,5.4994,5.3617,5.7673,5.3354
2020-05-14,5.5108,5.4994,5.6144,5.37
2020-05-15,5.2196,5.5108,5.6132,5.1841
2020-05-16,5.241,5.2196,5.3485,5.0835
2020-05-17,5.5138,5.241,5.6492,5.2079
2020-05-18,5.5613,5.5138,5.6314,5.3392
2020-05-19,5.5118,5.5613,5.6259,5.3979
2020-05-20,5.5082,5.5118,5.6363,5.3638
2020-05-21,5.4497,5.5082,5.7511,5.3148
2020-05-22,5.9746,5.4497,6.0739,5.4005
2020-05-23,6.5128,5.9746,7.7569,5.9685
2020-05-24,5.8725,6.5128,6.5128,5.8611
2020-05-25,6.1864,5.8725,6.2812,5.793
2020-05-26,5.977,6.1864,6.2503,5.8696
2020-05-27,5.832,5.977,6.0792,5.7186
2020-05-28,6.0009,5.832,6.0274,5.7478
2020-05-29,5.9681,6.0009,6.0288,5.8925
2020-05-30,6.5669,5.9681,6.9792,5.9263
2020-05-31,6.3351,6.5669,6.6702,6.2409
2020-06-01,6.3235,6.3351,6.4883,6.1994
2020-06-02,6.0956,6.3235,6.5943,6.0236
2020-06-03,6.1208,6.0956,6.1796,6.0108
2020-06-04,6.1899,6.1208,6.5334,6.0072
2020-06-05,6.0868,6.1899,6.231,6.0086
2020-06-06,6.1743,6.0868,6.2134,6.023
2020-06-07,6.348,6.1743,6.3505,6.0992
2020-06-08,6.505,6.348,6.5177,6.3386
2020-06-09,6.6185,6.505,6.8866,6.4066
2020-06-10,7.3969,6.6185,7.6184,6.5162
2020-06-11,7.3751,7.3969,9.1218,7.2702
2020-06-12,8.0018,7.3751,8.1711,7.2539
2020-06-13,8.2315,8.0018,8.5624,7.703
2020-06-14,7.9337,8.2315,8.4651,7.8074
2020-06-15,7.5717,7.9337,8.127,7.3165
2020-06-16,7.7447,7.5717,7.835,7.5301
2020-06-17,7.4976,7.7447,7.7487,7.3449
2020-06-18,7.3615,7.4976,7.5061,7.2625
2020-06-19,7.4248,7.3615,7.5547,7.1958
2020-06-20,7.1963,7.4248,7.4856,7.1312
2020-06-21,7.1028,7.1963,7.2561,7.1
2020-06-22,6.9214,7.1028,7.1405,6.8519
2020-06-23,7.0686,6.9214,7.1364,6.7045
2020-06-24,6.6131,7.0686,7.1354,6.5194
2020-06-25,6.7645,6.6131,6.7645,6.3961
2020-06-26,7.0952,6.7645,7.1812,6.5459
2020-06-27,6.6141,7.0952,7.5164,6.4739
2020-06-28,6.9132,6.6141,7.0554,6.4887
2020-06-29,6.8425,6.9132,6.9178,6.5623
2020-06-30,6.8009,6.8425,6.9009,6.5446
2020-07-01,6.8402,6.8009,7.0388,6.6693
2020-07-02,6.5544,6.8402,6.8835,6.3976
2020-07-03,6.6196,6.5544,6.656,6.4585
2020-07-04,6.7125,6.6196,6.7539,6.5744
2020-07-05,6.4614,6.7125,6.7245,6.4047
2020-07-06,6.9447,6.4614,6.9657,6.4389
2020-07-07,6.8441,6.9447,7.0514,6.7747
2020-07-08,6.8935,6.8441,6.9658,6.7118
2020-07-09,7.4454,6.8935,7.7061,6.8622
2020-07-10,7.3243,7.4454,7.7405,7.2432
2020-07-11,7.2149,7.3243,7.5674,7.2149
2020-07-12,7.2164,7.2149,7.4286,7.0916
2020-07-13,7.4908,7.2164,7.7385,7.1487
2020-07-14,7.1513,7.4908,7.4916,7.0229
2020-07-15,7.4198,7.1513,7.7286,7.1513
2020-07-16,7.5434,7.4198,7.574,7.0962
2020-07-17,7.4534,7.5434,7.5672,7.3615
2020-07-18,7.5198,7.4534,7.5447,7.28
2020-07-19,8.1441,7.5198,8.4603,7.4701
2020-07-20,8.086,8.1441,8.4552,7.9076
2020-07-21,8.0684,8.086,8.3687,7.9814
2020-07-22,8.0787,8.0684,8.2486,7.9954
2020-07-23,8.7237,8.0787,9.0823,8.0644
2020-07-24,9.4052,8.7237,9.5681,8.5996
2020-07-25,9.0986,9.4052,9.484,8.9733
2020-07-26,9.3247,9.0986,9.3446,8.7541
2020-07-27,8.7424,9.3247,9.5268,8.2279
2020-07-28,8.3994,8.7424,8.8188,8.1078
2020-07-29,8.1043,8.3994,8.5037,8.0367
2020-07-30,8.2108,8.1043,8.4142,8.0173
2020-07-31,8.1057,8.2108,8.333,7.9598
2020-08-01,8.8701,8.1057,9.3098,8.0074
2020-08-02,8.4693,8.8701,9.336,8.181
2020-08-03,8.9068,8.4693,9.0916,8.3456
2020-08-04,9.0234,8.9068,9.1484,8.7304
2020-08-05,9.2516,9.0234,9.3559,8.8889
2020-08-06,9.5016,9.2516,9.7667,9.1305
2020-08-07,9.8769,9.5016,10.0841,9.4047
2020-08-08,10.9094,9.8769,11.3981,9.8459
2020-08-09,10.5039,10.9094,11.2722,10.2413
2020-08-10,10.3621,10.5039,10.7989,10.0124
2020-08-11,10.5908,10.3621,10.977,9.9818
2020-08-12,10.5041,10.5908,10.9951,10.2246
2020-08-13,10.2879,10.5041,10.5619,9.8381
2020-08-14,10.5,10.2879,10.6302,10.1422
2020-08-15,10.0483,10.5,10.5877,9.9326
2020-08-16,10.0361,10.0483,10.075,9.5466
2020-08-17,10.0651,10.0361,10.3496,9.8627
2020-08-18,9.4906,10.0651,10.1844,9.4491
2020-08-19,9.0592,9.4906,9.641,8.78
2020-08-20,9.5838,9.0592,9.5952,9.0058
2020-08-21,9.5763,9.5838,10.6526,9.5138
2020-08-22,9.7673,9.5763,10.1476,9.1105
2020-08-23,9.3139,9.7673,9.7845,9.2166
2020-08-24,9.4602,9.3139,9.4876,9.2103
2020-08-25,8.7275,9.4602,9.4894,8.3873
2020-08-26,8.804,8.7275,8.9485,8.6448
2020-08-27,8.3605,8.804,8.8249,8.2528
2020-08-28,8.3416,8.3605,8.6766,8.2556
2020-08-29,8.5207,8.3416,8.5773,8.3114
2020-08-30,8.7217,8.5207,8.8428,8.4329
2020-08-31,8.5374,8.7217,8.7625,8.4225
2020-09-01,8.8544,8.5374,8.9642,8.375
2020-09-02,8.4209,8.8544,8.8845,8.018
2020-09-03,6.5777,8.4209,8.4706,6.548
2020-09-04,7.037,6.5777,7.2408,6.5442
2020-09-05,5.9855,7.037,7.1648,5.759
2020-09-06,6.3442,5.9855,6.4511,5.6617
2020-09-07,6.2896,6.3442,6.409,5.8867
2020-09-08,5.9346,6.2896,6.3411,5.7817
2020-09-09,6.0982,5.9346,6.2109,5.7858
2020-09-10,6.2961,6.0982,6.505,6.0939
2020-09-11,6.5413,6.2961,6.5881,6.025
2020-09-12,6.6157,6.5413,6.6436,6.4114
2020-09-13,6.2645,6.6157,6.6327,6.0363
2020-09-14,6.3157,6.2645,6.519,6.1365
2020-09-15,6.1442,6.3157,6.4373,6.09
2020-09-16,6.1198,6.1442,6.3094,5.9241
2020-09-17,6.1245,6.1198,6.3199,6.0277
2020-09-18,6.0272,6.1245,6.2312,6.0068
2020-09-19,5.941,6.0272,6.1117,5.8902
2020-09-20,5.8405,5.941,6.0097,5.7428
2020-09-21,5.4135,5.8405,5.9674,5.3739
2020-09-22,5.5851,5.4135,5.617,5.2562
2020-09-23,5.3818,5.5851,5.7678,5.3769
2020-09-24,5.9518,5.3818,5.9973,5.3366
2020-09-25,5.9883,5.9518,6.0619,5.7484
2020-09-26,5.8953,5.9883,6.0459,5.8531
2020-09-27,5.7341,5.8953,5.9654,5.5963
2020-09-28,5.6058,5.7341,5.8787,5.592
2020-09-29,5.5832,5.6058,5.6464,5.5182
2020-09-30,5.6862,5.5832,5.744,5.5715
2020-10-01,5.4511,5.6862,5.9671,5.3285
2020-10-02,5.2668,5.4511,5.4703,5.1085
2020-10-03,5.3191,5.2668,5.3796,5.2225
2020-10-04,5.3401,5.3191,5.3582,5.218
2020-10-05,5.4238,5.3401,5.4864,5.3366
2020-10-06,5.206,5.4238,5.4345,5.1963
2020-10-07,5.1005,5.206,5.206,5.0928
2020-10-08,5.3215,5.1005,5.3215,5.0864
2020-10-09,5.4776,5.3215,5.4848,5.1745
2020-10-10,5.5613,5.4776,5.6258,5.4395
2020-10-11,6.8961,5.5613,7.8517,5.5406
2020-10-12,6.1745,6.8961,6.9708,6.153
2020-10-13,6.1806,6.1745,6.2848,6.0406
2020-10-14,5.9485,6.1806,6.3967,5.9366
2020-10-15,6.1955,5.9485,6.6231,5.8029
2020-10-16,6.0636,6.1955,6.2107,5.9005
2020-10-17,5.973,6.0636,6.2317,5.9448
2020-10-18,5.986,5.973,6.0524,5.9079
2020-10-19,5.77,5.986,6.0004,5.7417
2020-10-20,5.5207,5.77,5.83,5.4825
2020-10-21,5.7011,5.5207,5.9134,5.4991
2020-10-22,5.8436,5.7011,6.016,5.6677
2020-10-23,5.7493,5.8436,5.8748,5.7031
2020-10-24,5.78,5.7493,5.8354,5.7058
2020-10-25,5.6828,5.78,5.8448,5.6186
2020-10-26,5.6862,5.6828,5.7996,5.6093
2020-10-27,5.4543,5.6862,5.7886,5.4368
2020-10-28,5.3088,5.4543,5.692,5.1919
2020-10-29,5.5542,5.3088,5.9205,5.2636
2020-10-30,5.436,5.5542,5.6258,5.2876
2020-10-31,5.6077,5.436,5.6945,5.3471
2020-11-01,5.5892,5.6077,5.6358,5.4878
2020-11-02,5.5324,5.5892,5.6764,5.458
2020-11-03,5.5449,5.5324,5.674,5.4358
2020-11-04,5.2268,5.5449,5.6704,5.2023
2020-11-05,5.244,5.2268,5.3315,5.1034
2020-11-06,5.5995,5.244,5.6532,5.2068
2020-11-07,5.9585,5.5995,6.3973,5.4873
2020-11-08,6.2372,5.9585,6.3554,5.9019
2020-11-09,5.9595,6.2372,6.3082,5.7099
2020-11-10,6.7885,5.9595,6.8459,5.9595
2020-11-11,6.3073,6.7885,6.8273,6.2893
2020-11-12,5.9958,6.3073,6.3341,5.9475
2020-11-13,6.2649,5.9958,6.3782,5.9739
2020-11-14,6.1859,6.2642,6.3308,6.0337
2020-11-15,6.4256,6.1859,6.4769,6.1836
2020-11-16,6.3592,6.4256,6.4887,6.2643
2020-11-17,6.6309,6.3592,6.637,6.2793
2020-11-18,6.2561,6.6309,6.6822,6.2109
2020-11-19,6.199,6.2561,6.3565,6.0606
2020-11-20,6.2681,6.199,6.5326,6.1891
2020-11-21,8.496,6.2681,9.238,6.193
2020-11-22,9.0431,8.496,9.2309,7.5858
2020-11-23,11.754,9.0431,12.8224,8.8179
2020-11-24,11.5769,11.754,13.1018,10.5738
2020-11-25,12.9498,11.5769,15.8672,11.3991
2020-11-26,11.67,12.9498,13.8612,10.9647
2020-11-27,12.1138,11.67,13.1432,11.2304
2020-11-28,14.722,12.1138,15.4784,11.7665
2020-11-29,13.8627,14.722,15.3822,13.6708
2020-11-30,15.104,13.8627,15.5363,13.8432
2020-12-01,13.8542,15.104,16.6549,13.817
2020-12-02,14.0431,13.8542,14.5568,13.2881
2020-12-03,13.9125,14.0431,14.1187,13.3743
2020-12-04,11.5443,13.9125,14.0595,11.3851
2020-12-05,12.3975,11.5443,12.8717,11.3347
2020-12-06,12.3305,12.3975,12.5867,11.7232
2020-12-07,11.8693,12.3305,12.4367,11.5849
2020-12-08,10.4117,11.8693,12.6247,10.4117
2020-12-09,10.6132,10.4117,10.8952,9.9181
2020-12-10,10.0716,10.6132,10.6424,9.7223
2020-12-11,9.12,10.0716,10.0931,8.9631
2020-12-12,10.1365,9.12,10.3571,9.0976
2020-12-13,10.9954,10.1365,11.4373,9.8921
2020-12-14,11.3021,10.9954,12.1188,10.9222
2020-12-15,11.2149,11.3021,11.7527,10.6958
2020-12-16,12.6189,11.2149,12.6497,10.7958
2020-12-17,12.0144,12.6189,13.5308,11.8215
2020-12-18,12.1543,12.0144,12.5765,11.6732
2020-12-19,12.0595,12.1543,12.639,12.0286
2020-12-20,11.2658,12.0595,12.3299,11.2007
2020-12-21,10.4988,11.2658,11.5544,10.3097
2020-12-22,10.3385,10.4988,10.8518,9.9654
2020-12-23,8.629,10.3385,10.5186,8.392
2020-12-24,9.7669,8.629,9.885,8.3801
2020-12-25,11.2168,9.7669,11.2262,9.6251
2020-12-26,11.8446,11.2168,12.1876,10.4831
2020-12-27,12.4851,11.8446,13.1234,11.8296
2020-12-28,12.101,12.4851,13.0801,11.7394
2020-12-29,11.5775,12.101,12.3098,10.2601
2020-12-30,10.8372,11.5775,12.1309,10.7184
2020-12-31,11.5217,10.8372,11.5845,10.2793
2021-01-01,11.7526,11.5217,14.2791,11.2845
2021-01-02,11.5116,11.7526,12.4713,11.2158
2021-01-03,13.3733,11.5116,14.6924,11.5116
2021-01-04,13.4187,13.3733,14.8825,11.6916
