TIMESTAMP,MELO33233_OPEN_PRICE_USD,MELO33233_HIGH_PRICE_USD,MELO33233_LOW_PRICE_USD,MELO33233_CLOSE_PRICE_USD,MELO33233_VOLUME_USD,MELO33233_DIVIDENDS_USD,MELO33233_STOCK_SPLITS_USD
2025-04-08 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,154639,0.0,0.0
2025-04-09 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,154702,0.0,0.0
2025-04-10 00:00:00+00:00,,,,0.0,2166,0.0,0.0
2025-04-11 00:00:00+00:00,,,,0.0,2144,0.0,0.0
2025-04-12 00:00:00+00:00,,,,0.0,2161,0.0,0.0
2025-04-13 00:00:00+00:00,,,,0.0,2183,0.0,0.0
2025-04-14 00:00:00+00:00,,,,0.0,2196,0.0,0.0
2025-04-15 00:00:00+00:00,,,,0.0,2107,0.0,0.0
2025-04-16 00:00:00+00:00,,,,0.0,2182,0.0,0.0
2025-04-17 00:00:00+00:00,,,,0.0,2344,0.0,0.0
2025-04-18 00:00:00+00:00,,,,0.0,2154,0.0,0.0
2025-04-19 00:00:00+00:00,,,,0.0,2222,0.0,0.0
2025-04-20 00:00:00+00:00,,,,0.0,2335,0.0,0.0
2025-04-21 00:00:00+00:00,,,,0.0,2310,0.0,0.0
2025-04-22 00:00:00+00:00,,,,0.0,2278,0.0,0.0
2025-04-23 00:00:00+00:00,,,,0.0,2180,0.0,0.0
2025-04-24 00:00:00+00:00,,,,0.0,2294,0.0,0.0
2025-04-25 00:00:00+00:00,,,,0.0,2129,0.0,0.0
2025-04-26 00:00:00+00:00,,,,0.0,2219,0.0,0.0
2025-04-27 00:00:00+00:00,,,,0.0,2274,0.0,0.0
2025-04-28 00:00:00+00:00,,,,0.0,2283,0.0,0.0
2025-04-29 00:00:00+00:00,,,,0.0,2294,0.0,0.0
2025-04-30 00:00:00+00:00,,,,0.0,2196,0.0,0.0
2025-05-01 00:00:00+00:00,,,,0.0,2194,0.0,0.0
2025-05-02 00:00:00+00:00,,,,0.0,2128,0.0,0.0
2025-05-03 00:00:00+00:00,,,,0.0,2238,0.0,0.0
2025-05-04 00:00:00+00:00,,,,0.0,11904,0.0,0.0
2025-05-05 00:00:00+00:00,,,,0.0,2131,0.0,0.0
2025-05-06 00:00:00+00:00,,,,0.0,2333,0.0,0.0
2025-05-07 00:00:00+00:00,,,,0.0,2156,0.0,0.0
2025-05-08 00:00:00+00:00,,,,0.0,2150,0.0,0.0
2025-05-09 00:00:00+00:00,,,,0.0,2332,0.0,0.0
2025-05-10 00:00:00+00:00,,,,0.0,2104,0.0,0.0
2025-05-11 00:00:00+00:00,,,,0.0,2119,0.0,0.0
2025-05-12 00:00:00+00:00,,,,0.0,2180,0.0,0.0
2025-05-13 00:00:00+00:00,,,,0.0,2152,0.0,0.0
2025-05-14 00:00:00+00:00,,,,0.0,2142,0.0,0.0
2025-05-15 00:00:00+00:00,,,,0.0,2484,0.0,0.0
2025-05-16 00:00:00+00:00,,,,0.0,5112,0.0,0.0
2025-05-17 00:00:00+00:00,,,,0.0,2269,0.0,0.0
2025-05-18 00:00:00+00:00,,,,0.0,2207,0.0,0.0
2025-05-19 00:00:00+00:00,,,,0.0,2045,0.0,0.0
2025-05-20 00:00:00+00:00,,,,0.0,2131,0.0,0.0
2025-05-21 00:00:00+00:00,,,,0.0,2300,0.0,0.0
2025-05-22 00:00:00+00:00,,,,0.0,2158,0.0,0.0
2025-05-23 00:00:00+00:00,,,,0.0,2437,0.0,0.0
2025-05-24 00:00:00+00:00,,,,0.0,2246,0.0,0.0
2025-05-25 00:00:00+00:00,,,,0.0,2244,0.0,0.0
2025-05-26 00:00:00+00:00,,,,0.0,2154,0.0,0.0
2025-05-27 00:00:00+00:00,,,,0.0,2138,0.0,0.0
2025-05-28 00:00:00+00:00,,,,0.0,2193,0.0,0.0
2025-05-29 00:00:00+00:00,,,,0.0,2229,0.0,0.0
2025-05-30 00:00:00+00:00,,,,0.0,2292,0.0,0.0
2025-05-31 00:00:00+00:00,,,,0.0,2228,0.0,0.0
2025-06-01 00:00:00+00:00,2.3796928871888667e-07,2.399906122718676e-07,2.346602201441783e-07,2.3608659205365257e-07,2294,0.0,0.0
