TIMESTAMP,XMR_OPEN_PRICE_USD,XMR_HIGH_PRICE_USD,XMR_LOW_PRICE_USD,XMR_CLOSE_PRICE_USD,XMR_FIRST_TRADE_PRICE_USD,XMR_HIGH_TRADE_PRICE_USD,XMR_LOW_TRADE_PRICE_USD,XMR_LAST_TRADE_PRICE_USD,XMR_TOTAL_TRADE_COUNT,XMR_TOTAL_TRADES_BUY,XMR_TOTAL_TRADES_SELL,XMR_VOLUME_USD,XMR_QUOTE_VOLUME,XMR_VOLUME_BUY,XMR_QUOTE_VOLUME_BUY,XMR_VOLUME_SELL,XMR_QUOTE_VOLUME_SELL,XMR_MARKET_CAP_USD_PER_BIC,XMR_VOLUME_USD_PER_CMC,XMR_MARKET_CAP_USD_PER_CMC
2020-01-09,59.46,59.53,56.76,58.68,59.46,59.53,56.76,58.68,19070.0,9643.0,9427.0,62202.80563,3623187.6541179,32647.23524,1901809.2328201,29555.57039,1721378.4212978,1014591271.0,64810309.06,1029615122.84238
2020-01-10,58.68,59.65,56.77,58.42,58.68,59.65,56.77,58.42,24160.0,12615.0,11545.0,84463.61102,4930046.4803504,40375.08019,2358086.1457459,44088.53083,2571960.3346045,1017250789.0,65556437.12,1018860317.75081
2020-01-11,58.43,64.25,57.9,58.25,58.43,64.25,57.9,58.25,36142.0,18828.0,17314.0,144805.8889,8788178.4498002,74033.50794,4485851.1430152,70772.38096,4302327.306785,1043990039.0,94891786.56,1016794773.31422
2020-01-12,58.17,59.99,57.26,59.19,58.15,59.99,57.26,59.19,12244.0,6532.0,5712.0,43850.34602,2577097.312097,22939.32264,1347692.4070124,20911.02338,1229404.9050846,1025448092.0,52045488.1,1032093745.24837
2020-01-13,59.21,59.22,56.66,57.72,59.21,59.22,56.66,57.72,12428.0,6794.0,5634.0,53718.20923,3095884.946832,26985.10275,1555686.5631649,26733.10648,1540198.3836671,1011717800.0,58833703.66,1009224837.05503
2020-01-14,57.79,63.05,57.69,62.55,57.79,63.05,57.69,62.55,26446.0,13946.0,12500.0,124253.45431,7547581.3372713,63483.09102,3852673.9186975,60770.36329,3694907.4185738,1061755931.0,113675911.92,1093113235.07232
2020-01-15,62.47,69.36,61.81,68.47,62.49,69.36,61.81,68.47,41667.0,21583.0,20084.0,176475.93404,11635349.6548,88375.85772,5828414.6537213,88100.07632,5806935.0010787,1140863069.0,166405670.85,1189205048.54527
2020-01-16,68.48,69.0,62.58,65.63,68.5,69.0,62.58,65.63,18660.0,9679.0,8981.0,68525.82618,4456663.5713349,34099.49979,2219295.4152092,34426.32639,2237368.1561257,1131408636.0,118716552.2,1143043008.80075
2020-01-17,65.65,72.0,64.05,68.95,65.64,72.0,64.05,68.95,24627.0,12429.0,12198.0,90653.31089,6181069.2820145,44793.86425,3051873.834171,45859.44664,3129195.4478435,1167104215.0,118624801.52,1203980723.0493
2020-01-18,68.92,70.94,66.15,67.0,68.92,70.94,66.15,67.0,14972.0,7298.0,7674.0,56225.67664,3871721.7693078,25525.4202,1759983.5748905,30700.25644,2111738.1944173,1198756030.0,83759886.61,1169497764.19938
2020-01-19,67.0,69.47,62.74,65.17,67.0,69.47,62.74,65.17,12819.0,6375.0,6444.0,48682.74962,3225748.0770745,21960.68828,1454926.8063539,26722.06134,1770821.2707206,1152764734.0,71810752.59,1133678611.49294
2020-01-20,65.23,66.53,62.17,64.96,65.23,66.53,62.17,64.96,9304.0,4392.0,4912.0,32916.73105,2127222.0810978,15146.29359,981311.4399885,17770.43746,1145910.6411093,1127659144.0,62026473.04,1131394984.31838
2020-01-21,64.98,66.88,64.07,65.87,64.98,66.88,64.07,65.87,8029.0,3724.0,4305.0,25334.44886,1663664.7816757,10909.67703,716597.0611782,14424.77183,947067.7204975,1143898807.0,57432225.45,1148429767.99044
2020-01-22,65.97,66.55,64.35,65.0,65.97,66.55,64.35,65.0,7978.0,3623.0,4355.0,25926.81677,1694325.9569336,11473.86025,750139.3138905,14452.95652,944186.6430431,1137874045.0,59334378.66,1132354077.62476
2020-01-23,65.09,65.09,61.15,62.55,65.09,65.09,61.15,62.55,8116.0,3776.0,4340.0,24642.6579,1544354.1733715,11341.72652,709604.748632,13300.93138,834749.4247395,1091680295.0,60781827.88,1088895964.78471
2020-01-24,62.57,62.99,58.0,61.67,62.57,62.99,58.0,61.67,14626.0,7209.0,7417.0,56646.65159,3439268.2425157,27322.20534,1660503.0477391,29324.44625,1778765.1947766,1062482563.0,65482395.52,1075604863.57911
2020-01-25,61.65,62.57,59.87,61.35,61.65,62.57,59.87,61.35,6469.0,3171.0,3298.0,20249.99616,1238409.1114427,9691.64596,592631.8183314,10558.3502,645777.2931113,1065595016.0,41758020.61,1071458288.89081
2020-01-26,61.25,64.82,60.79,63.97,61.25,64.82,60.79,63.97,9892.0,4829.0,5063.0,27159.87227,1717391.2364463,13829.43666,874780.4924537,13330.43561,842610.7439926,1096837541.0,51959186.11,1112450843.9554
2020-01-27,64.02,66.32,63.41,65.44,64.03,66.32,63.41,65.44,11163.0,5842.0,5321.0,38301.33204,2480929.2788514,20073.13656,1301666.1457715,18228.19548,1179263.1330799,1127742247.0,65532166.35,1142390785.11682
2020-01-28,65.48,67.9,65.13,67.71,65.48,67.9,65.13,67.71,12422.0,5586.0,6836.0,42159.48327,2791365.4297241,19033.30222,1261372.574232,23126.18105,1529992.8554921,1151534397.0,60865269.11,1179711127.65568
2020-01-29,67.87,70.84,67.34,70.02,67.88,70.84,67.34,70.02,20928.0,7223.0,13705.0,55474.21068,3820870.1152558,25574.96183,1764299.8278518,29899.24885,2056570.287404,1200384193.0,75659540.2,1220220166.09577
2020-01-30,69.93,75.02,68.44,74.83,69.93,75.02,68.44,74.83,19263.0,9748.0,9515.0,76932.17855,5432694.8447367,37510.80802,2653220.6991803,39421.37053,2779474.1455564,1225109757.0,96778424.29,1306324501.46612
2020-01-31,74.9,76.02,69.37,72.16,74.9,76.02,69.37,72.16,19247.0,9883.0,9364.0,95888.3118,6897611.8802192,46933.18305,3373329.8058151,48955.12875,3524282.0744041,1245638653.0,113417706.1,1256071404.45014
2020-02-01,72.16,73.9,71.2,73.22,72.16,73.9,71.2,73.22,11906.0,5899.0,6007.0,45816.64286,3334697.866437,20986.19809,1527656.8043384,24830.44477,1807041.0620986,1270481725.0,76400844.2,1277954138.76343
2020-02-02,73.25,77.86,70.99,74.89,73.26,77.86,70.99,74.89,18114.0,9079.0,9035.0,89080.24342,6557316.6245146,43311.41969,3192106.6990046,45768.82373,3365209.92551,1281551923.0,120996894.04,1307725291.11302
2020-02-03,74.86,78.23,74.28,76.74,74.86,78.23,74.28,76.74,44927.0,32287.0,12640.0,105463.1231,8099261.2591444,54319.07162,4172214.0023643,51144.05148,3927047.2567801,1337177385.0,112774900.28,1338947606.50412
2020-02-04,76.77,77.39,73.7,75.17,76.77,77.39,73.7,75.17,28461.0,18107.0,10354.0,51998.90241,3911248.6187908,25556.40522,1923026.3282539,26442.49719,1988222.2905369,1311740183.0,80747174.21,1311999525.67052
2020-02-05,75.22,79.19,74.58,77.84,75.23,79.19,74.58,77.84,28044.0,15333.0,12711.0,60236.11875,4637039.1592677,30212.11374,2330602.0064242,30024.00501,2306437.1528435,1336803419.0,86614280.6,1359554955.54086
2020-02-06,77.83,80.11,76.38,78.3,77.83,80.11,76.38,78.3,18295.0,9539.0,8756.0,52575.27104,4121957.420319,27095.96246,2128144.8439952,25479.30858,1993812.5763238,1366535590.0,89213793.77,1361272130.07794
2020-02-07,78.26,80.96,78.21,79.48,78.26,80.96,78.21,79.48,21749.0,11776.0,9973.0,57073.6271,4553568.1318622,29041.59141,2318535.6160383,28032.03569,2235032.5158239,1390573318.0,110193000.26,1387160627.29817
2020-02-08,79.47,81.59,76.85,80.64,79.47,81.59,76.85,80.64,19382.0,9802.0,9580.0,48845.04025,3890439.7438526,24616.45858,1961237.2277969,24228.58167,1929202.5160557,1387218531.0,106189645.22,1406597566.93529
2020-02-09,80.64,87.82,80.44,87.59,80.64,87.82,80.44,87.59,46074.0,20164.0,25910.0,77002.1441,6494516.810461,38759.5489,3271359.7312701,38242.5952,3223157.0791909,1463491214.0,124583964.37,1527812199.03145
2020-02-10,87.63,87.9,83.22,84.53,87.63,87.9,83.22,84.53,40035.0,26140.0,13895.0,61795.19253,5253033.1495383,33435.3432,2841528.4609824,28359.84933,2411504.6885559,1486453040.0,138845141.48,1479194935.69122
2020-02-11,84.53,89.52,82.65,89.36,84.53,89.52,82.65,89.36,23627.0,12507.0,11120.0,67868.15486,5787863.5758787,33206.84523,2837840.466932,34661.30963,2950023.1089467,1487053033.0,145122271.68,1566459611.75193
2020-02-12,89.45,94.67,89.1,94.29,89.45,94.67,89.1,94.29,39104.0,15625.0,23479.0,103240.12183,9473066.9582905,50456.18859,4630995.6964491,52783.93324,4842071.2618414,1611757737.0,188475505.92,1661109834.82611
2020-02-13,94.37,95.2,89.44,92.25,94.33,95.2,89.44,92.25,45433.0,25394.0,20039.0,87832.38479,8122256.1850065,47633.20825,4408404.4491168,40199.17654,3713851.7358897,1619328205.0,156870155.08,1612751700.42686
2020-02-14,92.25,95.2,90.75,95.16,92.25,95.2,90.75,95.16,19031.0,10601.0,8430.0,49133.26383,4588243.31755,26937.66579,2515160.8878452,22195.59804,2073082.4297048,1627630928.0,134937261.05,1654027147.87972
2020-02-15,95.12,96.86,86.42,89.1,95.12,96.86,86.42,89.1,35828.0,15791.0,20037.0,69017.88285,6375687.1113952,31770.96583,2937045.3977436,37246.91702,3438641.7136516,1624514687.0,146497146.22,1550434859.94688
2020-02-16,89.17,92.15,79.51,87.8,89.1,92.15,79.51,87.8,52035.0,28540.0,23495.0,89824.40075,7800509.4648505,47039.67229,4094449.9002556,42784.72846,3706059.5645949,1539059457.0,152273796.63,1542623269.58976
2020-02-17,87.77,89.03,79.19,82.59,87.71,89.03,79.19,82.59,40985.0,22572.0,18413.0,86651.7667,7237756.2540703,43301.04313,3625010.7115915,43350.72357,3612745.5424788,1462772141.0,164389216.45,1437734128.10695
2020-02-18,82.65,87.26,81.12,86.34,82.65,87.26,81.12,86.34,26111.0,14239.0,11872.0,67346.84381,5669325.2496527,34412.75407,2899213.4593391,32934.08974,2770111.7903136,1470258142.0,141145279.38,1502428565.92285
2020-02-19,86.34,86.81,76.04,77.69,86.34,86.81,76.04,77.69,28832.0,12807.0,16025.0,58141.47534,4819413.3225661,27379.69633,2276704.192012,30761.77901,2542709.1305541,1480949821.0,106656862.76,1364465418.54278
2020-02-20,77.71,79.13,74.97,76.39,77.71,79.13,74.97,76.39,37180.0,20042.0,17138.0,109683.14036,8484373.9022974,57639.15466,4458297.307289,52043.9857,4026076.5950084,1353321162.0,155607936.66,1336917985.12518
2020-02-21,76.53,82.13,75.65,80.29,76.53,82.13,75.65,80.29,29305.0,16704.0,12601.0,64280.53192,5106750.5526471,34193.88204,2718514.2618626,30086.64988,2388236.2907845,1383248554.0,135902789.17,1403321126.70975
2020-02-22,80.27,82.82,78.0,78.9,80.27,82.82,78.0,78.9,27407.0,14971.0,12436.0,90729.44324,7278746.7738072,46721.40869,3748892.8688044,44008.03455,3529853.9050028,1402343397.0,133451985.86,1380524029.18098
2020-02-23,78.89,85.59,78.82,85.05,78.9,85.59,78.82,85.05,25976.0,15611.0,10365.0,64150.70253,5312471.3633848,34169.91297,2835393.1738904,29980.78956,2477078.1894944,1443709046.0,133676243.69,1483720712.95982
2020-02-24,85.13,86.3,76.89,79.2,85.16,86.3,76.89,79.2,25062.0,12386.0,12676.0,80931.9311,6580655.5903308,37528.20121,3052089.5031778,43403.72989,3528566.087153,1423524408.0,145906857.02,1381318498.17281
2020-02-25,79.19,82.07,75.34,76.49,79.19,82.07,75.34,76.49,23348.0,11149.0,12199.0,70490.55843,5528700.0458807,36113.88811,2831415.9213546,34376.67032,2697284.1245261,1366951838.0,150564887.48,1340790515.79501
2020-02-26,76.48,77.94,68.38,70.61,76.48,77.94,68.38,70.61,32207.0,15194.0,17013.0,94766.06591,6876894.4662324,48322.49873,3500934.3548158,46443.56718,3375960.1114166,1274329432.0,143680078.25,1237640628.45137
2020-02-27,70.62,72.66,66.71,70.26,70.62,72.66,66.71,70.26,35228.0,16736.0,18492.0,102439.36647,7163747.2983498,50981.09927,3564615.7879881,51458.2672,3599131.5103617,1222428887.0,126899793.91,1219212492.53182
2020-02-28,70.26,71.55,66.05,68.41,70.28,71.55,66.05,68.41,16834.0,8913.0,7921.0,67880.891,4643230.7172832,35414.5176,2426261.5498302,32466.3734,2216969.167453,1203705634.0,108152732.11,1190041266.61393
2020-02-29,68.41,69.17,65.91,65.92,68.41,69.17,65.91,65.92,17604.0,8947.0,8657.0,46744.02251,3166023.9560696,22710.07042,1536851.6969471,24033.95209,1629172.2591225,1187080631.0,100216473.25,1161176481.7045
2020-03-01,65.9,67.75,63.26,64.53,65.9,67.75,63.26,64.53,16957.0,8045.0,8912.0,51748.53249,3397339.4969167,25780.3315,1690991.445624,25968.20099,1706348.0512927,1148313090.0,101124198.97,1130665391.85118
2020-03-02,64.39,69.25,64.25,68.78,64.39,69.25,64.25,68.78,18535.0,9428.0,9107.0,56632.41582,3798102.5377912,30665.06452,2055917.5550415,25967.3513,1742184.9827497,1170636012.0,109758407.88,1196179395.22973
2020-03-03,68.87,69.0,65.0,65.89,68.87,69.0,65.0,65.89,16948.0,8446.0,8502.0,50168.48198,3353112.2694409,23584.3942,1575608.5030702,26584.08778,1777503.7663707,1168444992.0,102197698.39,1153408422.64007
2020-03-04,65.9,67.99,64.71,65.68,65.9,67.99,64.71,65.68,14024.0,7168.0,6856.0,44799.42047,2972555.468121,23271.55782,1544486.0657269,21527.86265,1428069.4023941,1162771298.0,100092057.81,1150133579.82678
2020-03-05,65.72,70.05,65.72,68.46,65.72,70.05,65.72,68.46,13007.0,6435.0,6572.0,38793.22803,2659839.6232456,21903.60087,1500326.5330919,16889.62716,1159513.0901537,1200465736.0,96929512.17,1199075142.03513
2020-03-06,68.46,69.78,67.56,69.13,68.46,69.78,67.56,69.13,17546.0,8588.0,8958.0,55041.31234,3770718.4019242,27384.27346,1877276.146785,27657.03888,1893442.2551392,1199450376.0,135250724.18,1204150798.8518
2020-03-07,69.12,69.58,65.15,65.71,69.12,69.58,65.15,65.71,15934.0,9494.0,6440.0,64801.88028,4335586.1610808,32380.46933,2170096.5766695,32421.41095,2165489.5844113,1185828760.0,106259049.0,1143443765.34459
2020-03-08,65.71,65.71,55.78,56.44,65.71,65.71,55.78,56.44,24870.0,10718.0,14152.0,108856.47094,6613472.8949124,53698.26233,3273944.8242219,55158.20861,3339528.0706905,1093471796.0,125719617.23,985094218.523106
2020-03-09,56.38,57.71,52.23,55.77,56.38,57.71,52.23,55.77,23234.0,11738.0,11496.0,119547.55597,6589965.8003286,59928.71756,3303820.0780341,59618.83841,3286145.7222945,966169925.0,140007109.2,965589873.55488
2020-03-10,55.81,57.05,53.59,54.82,55.75,57.05,53.59,54.82,17664.0,8809.0,8855.0,74260.92422,4104534.9066874,37471.25953,2071654.0897726,36789.66469,2032880.8169148,968235761.0,112635716.28,960460784.16256
2020-03-11,54.87,56.04,50.97,54.2,54.88,56.04,50.97,54.2,21071.0,9366.0,11705.0,71365.42885,3852758.4870867,34386.67547,1857225.5997095,36978.75338,1995532.8873772,950899498.0,108297098.05,945828552.783351
2020-03-12,54.28,54.38,30.34,31.81,54.28,54.38,30.34,31.81,73667.0,28880.0,44787.0,300131.3291,12230435.8919104,140431.13621,5739969.2972269,159700.19289,6490466.5946835,773897345.0,151985291.4,577030302.528126
2020-03-13,31.83,40.45,25.08,36.92,31.91,40.45,25.08,36.92,72296.0,33892.0,38404.0,267765.28941,9073892.5007482,137841.65928,4674948.8634318,129923.63013,4398943.6373164,618156434.0,199341044.2,643941319.863932
2020-03-14,36.94,40.15,35.35,36.21,36.94,40.15,35.35,36.21,35589.0,16284.0,19305.0,109242.17365,4128416.6475216,54419.62165,2057241.591918,54822.552,2071175.0556036,661429337.0,110312282.85,633204188.198734
2020-03-15,36.18,41.25,35.68,38.01,36.18,41.25,35.68,38.01,41341.0,21634.0,19707.0,138659.77134,5197136.6759419,71391.04226,2679329.6742899,67268.72908,2517807.001652,651367416.0,115596878.54,665634161.671988
2020-03-16,38.01,38.77,29.2,34.0,38.01,38.77,29.2,34.0,43480.0,21294.0,22186.0,216900.34329,7170551.4283894,112456.26008,3710089.604633,104444.08321,3460461.8237564,587023396.0,140151761.9,591299998.622306
2020-03-17,34.05,37.47,33.49,36.26,34.05,37.47,33.49,36.26,22979.0,10671.0,12308.0,110119.7225,3969666.2668313,53198.80577,1917402.0612751,56920.91673,2052264.2055562,626016608.0,118316898.61,618454241.843011
2020-03-18,36.27,37.57,33.95,37.12,36.25,37.57,33.95,37.12,29057.0,15847.0,13210.0,140960.94656,5042630.1437424,70864.19789,2536276.4089432,70096.74867,2506353.7347992,621004464.0,126475262.52,628210361.395156
2020-03-19,37.12,42.88,36.05,40.87,37.12,42.88,36.05,40.87,32116.0,16907.0,15209.0,162254.59273,6385185.3849742,87182.48367,3426720.1740064,75072.10906,2958465.2109678,673949618.0,146341277.0,718881500.981695
2020-03-20,40.82,45.44,36.48,40.33,40.82,45.44,36.48,40.33,40933.0,18763.0,22170.0,175376.25564,7352111.2856192,88112.04233,3701060.474497,87264.21331,3651050.8111222,723932408.0,146612113.91,701698555.446174
2020-03-21,40.35,45.46,38.41,41.23,40.36,45.46,38.41,41.23,40998.0,19205.0,21793.0,200887.51854,8158843.3570328,102347.40052,4157478.8522511,98540.11802,4001364.5047817,710295862.0,130652356.68,719791363.887461
2020-03-22,41.21,42.61,37.77,38.21,41.21,42.61,37.77,38.21,28071.0,11826.0,16245.0,168994.43805,6884010.3499447,83369.65818,3398738.5468326,85624.77987,3485271.8031121,712358779.0,122269184.19,670755461.825258
2020-03-23,38.19,46.75,37.59,44.45,38.16,46.75,37.59,44.45,28622.0,13501.0,15121.0,151242.69515,6214170.4144712,78513.10683,3230014.5182084,72729.58832,2984155.8962628,714778467.0,136337241.18,772225600.460938
2020-03-24,44.45,48.08,43.22,47.26,44.4,48.08,43.22,47.26,33770.0,16095.0,17675.0,174599.77016,7947109.8268353,88325.25921,4022635.6689908,86274.51095,3924474.1578445,798052702.0,159747274.02,825477681.832911
2020-03-25,47.13,48.14,45.06,47.15,47.13,48.14,45.06,47.15,20695.0,9785.0,10910.0,118935.52705,5527713.8687407,58657.01274,2728588.0174639,60278.51431,2799125.8512768,813862596.0,148032623.03,823225197.606611
2020-03-26,47.18,51.03,47.18,50.28,47.18,51.03,47.18,50.28,29745.0,14886.0,14859.0,164697.75207,8130538.1107437,82876.87387,4094805.7101381,81820.8782,4035732.4006056,862089240.0,174836442.53,878230571.866429
2020-03-27,50.28,51.44,47.37,47.7,50.28,51.44,47.37,47.7,23354.0,11487.0,11867.0,104502.64593,5200374.9068953,53833.71732,2680299.5291338,50668.92861,2520075.3777615,875577791.0,143918809.27,847847064.921168
2020-03-28,47.69,48.48,44.89,47.11,47.67,48.48,44.89,47.11,26916.0,12123.0,14793.0,130406.93778,6091056.7604211,61200.27472,2856093.5895592,69206.66306,3234963.1708619,817957719.0,133440621.9,824882908.173561
2020-03-29,47.13,47.31,43.96,44.04,47.14,47.31,43.96,44.04,14152.0,7459.0,6693.0,72229.07183,3289474.2943452,37073.75992,1690823.0133286,35155.31191,1598651.2810166,804177007.0,109300931.05,772022406.583466
2020-03-30,44.04,47.66,43.85,46.41,44.04,47.66,43.85,46.41,18137.0,9165.0,8972.0,110255.71745,5134921.0376018,57141.9089,2660302.3885866,53113.80855,2474618.6490152,812903530.0,126748552.63,818913465.567524
2020-03-31,46.48,48.55,46.36,47.6,46.48,48.55,46.36,47.6,16464.0,9560.0,6904.0,104684.11339,4954292.6569414,53909.03157,2552827.5200205,50775.08182,2401465.1369209,827948407.0,128899405.47,836370258.633434
2020-04-01,47.59,48.89,46.43,48.47,47.59,48.89,46.43,48.47,15024.0,7622.0,7402.0,94140.72078,4451102.240838,47771.78166,2260021.5064843,46368.93912,2191080.7343537,827989940.0,118501640.3,849270096.56603
2020-04-02,48.47,53.0,47.92,50.75,48.5,53.0,47.92,50.75,23979.0,13248.0,10731.0,127460.02239,6340184.0295595,67778.78905,3373675.9761507,59681.23334,2966508.0534088,865455984.0,126496181.51,888619594.407609
2020-04-03,50.68,54.35,50.23,52.96,50.68,54.35,50.23,52.96,35072.0,15892.0,19180.0,135822.79731,7190209.4407776,67062.77881,3549093.2031802,68760.0185,3641116.2375974,923532354.0,148716587.03,927076413.765056
2020-04-04,52.98,55.3,52.12,54.11,52.98,55.3,52.12,54.11,29855.0,14116.0,15739.0,133614.30853,7211182.2989862,68128.80169,3675671.2310747,65485.50684,3535511.0679115,942386874.0,158229658.68,950446641.501227
2020-04-05,54.14,54.32,52.6,53.15,54.14,54.32,52.6,53.15,16718.0,10055.0,6663.0,69488.98755,3725595.7633996,36967.99818,1982180.4397585,32520.98937,1743415.3236411,940409695.0,136144802.17,936704888.602942
2020-04-06,53.15,59.23,53.14,58.93,53.15,59.23,53.14,58.93,30545.0,15670.0,14875.0,122788.8981,6976267.0211448,61965.9396,3516699.3401022,60822.9585,3459567.6810426,990770490.0,158426176.15,1022369894.58115
2020-04-07,58.89,60.58,54.76,55.94,58.88,60.58,54.76,55.94,29420.0,15273.0,14147.0,124691.67781,7194116.2601117,61387.44883,3545481.098043,63304.22898,3648635.1620687,1012277086.0,145869304.09,979564397.468917
2020-04-08,55.97,58.28,55.55,57.88,55.97,58.28,55.55,57.88,18821.0,9918.0,8903.0,82257.55004,4710708.4722043,40486.37517,2319815.6045127,41771.17487,2390892.8676916,999849750.0,107481975.35,1008024550.8912
2020-04-09,57.85,58.93,56.09,58.4,57.84,58.93,56.09,58.4,16399.0,8461.0,7938.0,70792.84374,4094808.9417,35840.23173,2073598.7826754,34952.61201,2021210.1590246,1012728648.0,97345360.01,1024661765.17329
2020-04-10,58.37,58.48,52.43,53.7,58.36,58.48,52.43,53.7,25915.0,11344.0,14571.0,99510.99145,5449526.4619975,46252.76944,2532150.7319712,53258.22201,2917375.7300263,968106995.0,113198866.15,939255738.209738
2020-04-11,53.7,54.82,52.49,53.86,53.7,54.82,52.49,53.86,16917.0,9736.0,7181.0,64901.31719,3485287.5013099,33004.40493,1772985.5396735,31896.91226,1712301.9616364,939671141.0,98767430.29,938669716.235018
2020-04-12,53.84,55.64,52.81,53.68,53.84,55.64,52.81,53.68,17752.0,9195.0,8557.0,76041.20897,4114281.7150368,38576.44366,2087152.4422627,37464.76531,2027129.2727741,945747873.0,119263979.29,945794928.893594
2020-04-13,53.67,53.68,51.01,52.98,53.67,53.68,51.01,52.98,23238.0,10007.0,13231.0,98275.0027,5132659.8941704,46986.45981,2454471.2518442,51288.54289,2678188.6423262,916833622.0,125827599.69,927819099.350774
2020-04-14,53.04,55.22,52.65,54.09,53.04,55.22,52.65,54.09,17241.0,8145.0,9096.0,78544.54869,4245995.5098239,46033.21058,2489430.7398209,32511.33811,1756564.770003,944094130.0,117293260.95,943324604.857927
2020-04-15,54.08,55.12,53.11,53.12,54.08,55.12,53.11,53.12,24844.0,13235.0,11609.0,105132.30664,5693421.858587,55992.61963,3033263.0165354,49139.68701,2660158.8420516,951072153.0,127558964.69,931485768.788654
2020-04-16,53.11,57.65,51.56,56.9,53.1,57.65,51.56,56.9,36425.0,21130.0,15295.0,133570.03403,7363588.7426914,76570.75229,4224859.3463173,56999.28174,3138729.3963741,967238282.0,130989658.36,996940126.576464
2020-04-17,56.98,57.28,56.0,56.21,56.98,57.28,56.0,56.21,14334.0,7132.0,7202.0,62431.75786,3534905.6144831,31889.63966,1806548.91515,30542.1182,1728356.6993331,992482949.0,110124030.37,991191027.541757
2020-04-18,56.2,58.8,55.96,58.04,56.16,58.8,55.96,58.04,15524.0,9105.0,6419.0,61439.81283,3528135.4670191,32247.83934,1852351.8990207,29191.97349,1675783.5679984,1000716871.0,114264444.34,1016143809.9386
2020-04-19,57.98,58.49,56.38,57.05,57.98,58.49,56.38,57.05,15453.0,7739.0,7714.0,64000.51113,3683860.5305288,30950.49872,1783131.9366737,33050.01241,1900728.5938551,1005791078.0,108020969.81,1007026800.78095
2020-04-20,57.02,58.38,53.96,54.69,57.02,58.38,53.96,54.69,19015.0,9098.0,9917.0,68620.33465,3871292.4955115,32793.56507,1851603.0857653,35826.76958,2019689.4097462,992789719.0,113779663.78,965414380.250512
2020-04-21,54.64,55.9,54.0,55.14,54.64,55.9,54.0,55.14,16103.0,6551.0,9552.0,54194.16674,2982727.4782543,27595.19255,1519236.2912342,26598.97419,1463491.1870201,963391679.0,101994360.4,970872439.120626
2020-04-22,55.14,57.35,54.73,56.95,55.14,57.35,54.73,56.95,14769.0,7992.0,6777.0,54030.38594,3040022.9047651,29374.727,1654086.5487074,24655.65894,1385936.3560577,981316837.0,101247964.1,996524908.601547
2020-04-23,56.98,61.06,56.14,59.27,56.98,61.06,56.14,59.27,20914.0,11262.0,9652.0,74876.13115,4407586.6683586,37534.94386,2207460.2273953,37341.18729,2200126.4409633,1017349222.0,107540688.18,1031406750.44141
2020-04-24,59.27,62.45,59.18,60.68,59.26,62.45,59.18,60.68,18334.0,8864.0,9470.0,72897.21584,4431607.9920108,33873.78809,2059179.9344528,39023.42775,2372428.057558,1059037143.0,116367363.55,1069135846.11614
2020-04-25,60.72,62.39,60.04,60.55,60.72,62.39,60.04,60.55,13842.0,6746.0,7096.0,53175.29274,3250663.6544363,25976.45627,1588762.085435,27198.83647,1661901.5690013,1066398697.0,102455402.94,1064930394.13218
2020-04-26,60.55,62.0,59.84,61.33,60.51,62.0,59.84,61.33,13832.0,6955.0,6877.0,61648.23511,3772279.2893253,28569.84308,1746638.7865466,33078.39203,2025640.5027787,1067608897.0,95013548.06,1073830046.4898
2020-04-27,61.36,62.48,60.91,62.36,61.36,62.48,60.91,62.36,15937.0,7317.0,8620.0,56186.86538,3466977.1436464,29728.93811,1835119.546096,26457.92727,1631857.5975504,1078893051.0,97849931.52,1094306517.58347
2020-04-28,62.4,63.83,61.22,62.07,62.4,63.83,61.22,62.07,21563.0,12626.0,8937.0,81842.32202,5110428.3406101,39442.99155,2463145.9237975,42399.33047,2647282.4168126,1092316275.0,110007751.15,1096299494.76613
2020-04-29,62.05,66.89,61.63,66.32,62.05,66.89,61.63,66.32,33533.0,18990.0,14543.0,125685.27454,8139745.972178,73231.59349,4742396.1653181,52453.68105,3397349.8068599,1124903250.0,146559090.13,1167337999.94115
2020-04-30,66.31,68.42,61.11,62.28,66.31,68.42,61.11,62.28,33267.0,18618.0,14649.0,125526.44439,8079876.0316175,62066.58362,4004584.1147531,63459.86077,4075291.9168644,1135768831.0,146714146.51,1096083709.29128
2020-05-01,62.26,65.0,62.2,63.45,62.26,65.0,62.2,63.45,16333.0,8117.0,8216.0,49802.91724,3180942.8064453,26420.19754,1689232.5732688,23382.7197,1491710.2331765,1119789758.0,105952990.01,1118780763.78124
2020-05-02,63.45,64.97,63.29,64.54,63.45,64.97,63.29,64.54,11035.0,5586.0,5449.0,27670.26567,1774873.1923316,14385.32452,923157.2121454,13284.94115,851715.9801862,1123523907.0,90574302.77,1133833190.39876
2020-05-03,64.55,65.12,61.73,62.37,64.55,65.12,61.73,62.37,14748.0,7349.0,7399.0,51250.93487,3258470.5591027,24211.13621,1540722.8948303,27039.79866,1717747.6642724,1114594504.0,93103078.75,1095645952.25302
2020-05-04,62.42,62.61,58.53,61.06,62.42,62.61,58.53,61.06,16707.0,8212.0,8495.0,73522.35412,4416256.1611011,38280.31401,2298766.1769063,35242.04011,2117489.9841948,1056180971.0,106891678.49,1074848073.13885
