TIMESTAMP,MAGANOMICS_OPEN_PRICE_USD,MAGANOMICS_HIGH_PRICE_USD,MAGANOMICS_LOW_PRICE_USD,MAGANOMICS_CLOSE_PRICE_USD,MAGANOMICS_VOLUME_USD,MAGANOMICS_DIVIDENDS_USD,MAGANOMICS_STOCK_SPLITS_USD
2024-12-26 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2632,0.0,0.0
2024-12-27 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1087,0.0,0.0
2024-12-28 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,92,0.0,0.0
2024-12-29 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1301,0.0,0.0
2024-12-30 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,870,0.0,0.0
2024-12-31 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,19112,0.0,0.0
2025-01-01 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,5923,0.0,0.0
2025-01-02 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,6825,0.0,0.0
2025-01-03 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2762,0.0,0.0
2025-01-04 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,19872,0.0,0.0
2025-01-05 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,20667,0.0,0.0
2025-01-06 00:00:00+00:00,9.999999974752427e-07,3.000000106112566e-06,9.999999974752427e-07,1.9999999949504854e-06,115546,0.0,0.0
2025-01-07 00:00:00+00:00,1.9999999949504854e-06,3.000000106112566e-06,1.9999999949504854e-06,1.9999999949504854e-06,75363,0.0,0.0
2025-01-08 00:00:00+00:00,1.9999999949504854e-06,3.999999989900971e-06,1.9999999949504854e-06,3.000000106112566e-06,140496,0.0,0.0
2025-01-09 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,1.9999999949504854e-06,1.9999999949504854e-06,45102,0.0,0.0
2025-01-10 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,29104,0.0,0.0
2025-01-11 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,2558,0.0,0.0
2025-01-12 00:00:00+00:00,1.9999999949504854e-06,3.000000106112566e-06,1.9999999949504854e-06,3.000000106112566e-06,37844,0.0,0.0
2025-01-13 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,1.9999999949504854e-06,1.9999999949504854e-06,85291,0.0,0.0
2025-01-14 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,17840,0.0,0.0
2025-01-15 00:00:00+00:00,1.9999999949504854e-06,3.000000106112566e-06,1.9999999949504854e-06,3.000000106112566e-06,16521,0.0,0.0
2025-01-16 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,1.9999999949504854e-06,1.9999999949504854e-06,18578,0.0,0.0
2025-01-17 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,26855,0.0,0.0
2025-01-18 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,146031,0.0,0.0
2025-01-19 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,20777,0.0,0.0
2025-01-20 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,16259,0.0,0.0
2025-01-21 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,35082,0.0,0.0
2025-01-22 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9592,0.0,0.0
2025-01-23 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,14121,0.0,0.0
2025-01-24 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2319,0.0,0.0
2025-01-25 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2378,0.0,0.0
2025-01-26 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,4502,0.0,0.0
2025-01-27 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2348,0.0,0.0
2025-01-28 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,210,0.0,0.0
2025-01-29 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,298,0.0,0.0
2025-01-30 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3029,0.0,0.0
2025-01-31 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2759,0.0,0.0
2025-02-01 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,571,0.0,0.0
2025-02-02 00:00:00+00:00,,,,0.0,3972,0.0,0.0
2025-02-04 00:00:00+00:00,,,,0.0,1125,0.0,0.0
2025-02-05 00:00:00+00:00,,,,0.0,155,0.0,0.0
2025-02-06 00:00:00+00:00,,,,0.0,2544,0.0,0.0
2025-02-07 00:00:00+00:00,,,,0.0,602,0.0,0.0
2025-02-08 00:00:00+00:00,,,,0.0,834,0.0,0.0
2025-02-09 00:00:00+00:00,,,,0.0,4,0.0,0.0
2025-02-10 00:00:00+00:00,,,,0.0,93,0.0,0.0
2025-02-11 00:00:00+00:00,,,,0.0,62,0.0,0.0
2025-02-12 00:00:00+00:00,,,,0.0,1290,0.0,0.0
2025-02-13 00:00:00+00:00,,,,0.0,9,0.0,0.0
2025-02-14 00:00:00+00:00,,,,0.0,704,0.0,0.0
2025-02-15 00:00:00+00:00,,,,0.0,123,0.0,0.0
2025-02-16 00:00:00+00:00,,,,0.0,141,0.0,0.0
2025-02-17 00:00:00+00:00,,,,0.0,1498,0.0,0.0
2025-02-18 00:00:00+00:00,,,,0.0,1847,0.0,0.0
2025-02-20 00:00:00+00:00,,,,0.0,59,0.0,0.0
2025-02-21 00:00:00+00:00,,,,0.0,1427,0.0,0.0
2025-02-22 00:00:00+00:00,,,,0.0,404,0.0,0.0
2025-02-23 00:00:00+00:00,,,,0.0,1819,0.0,0.0
2025-02-24 00:00:00+00:00,,,,0.0,7,0.0,0.0
2025-02-26 00:00:00+00:00,,,,0.0,55,0.0,0.0
2025-02-27 00:00:00+00:00,,,,0.0,13,0.0,0.0
2025-02-28 00:00:00+00:00,,,,0.0,1777,0.0,0.0
2025-03-01 00:00:00+00:00,,,,0.0,1,0.0,0.0
2025-03-02 00:00:00+00:00,,,,0.0,70,0.0,0.0
2025-03-03 00:00:00+00:00,,,,0.0,22,0.0,0.0
2025-03-12 00:00:00+00:00,,,,0.0,263,0.0,0.0
2025-03-15 00:00:00+00:00,,,,0.0,52,0.0,0.0
2025-03-25 00:00:00+00:00,,,,0.0,476,0.0,0.0
2025-04-02 00:00:00+00:00,,,,0.0,527,0.0,0.0
2025-05-10 00:00:00+00:00,,,,0.0,1894,0.0,0.0
2025-06-01 00:00:00+00:00,2.8264267371014284e-07,2.8264267371014284e-07,2.766349496141629e-07,2.766349496141629e-07,17,0.0,0.0
