,Time,ZEC_Average_Price_USD_3,NEM_Average_Price_USD_3,LUNA_Average_Price_USD_3,MATIC_Average_Price_USD_3
780,2017-05-19,101.409,0.232,,
781,2017-05-20,106.231,0.227,,
782,2017-05-21,109.831,0.237,,
783,2017-05-22,166.698,0.256,,
784,2017-05-23,241.026,0.255,,
785,2017-05-24,255.199,0.258,,
786,2017-05-25,233.329,0.23,,
787,2017-05-26,221.471,0.214,,
788,2017-05-27,178.804,0.165,,
789,2017-05-28,195.206,0.201,,
790,2017-05-29,196.244,0.203,,
791,2017-05-30,224.203,0.206,,
792,2017-05-31,234.102,0.19,,
793,2017-06-01,245.126,0.219,,
794,2017-06-02,245.777,0.224,,
795,2017-06-03,233.553,0.221,,
796,2017-06-04,234.221,0.215,,
797,2017-06-05,249.59,0.226,,
798,2017-06-06,253.861,0.229,,
799,2017-06-07,270.705,0.224,,
800,2017-06-08,272.359,0.214,,
801,2017-06-09,273.617,0.218,,
802,2017-06-10,293.461,0.204,,
803,2017-06-11,320.808,0.208,,
804,2017-06-12,315.935,0.212,,
805,2017-06-13,337.368,0.204,,
806,2017-06-14,395.389,0.212,,
807,2017-06-15,355.006,0.185,,
808,2017-06-16,386.34,0.191,,
809,2017-06-17,379.158,0.198,,
810,2017-06-18,381.152,0.197,,
811,2017-06-19,381.471,0.198,,
812,2017-06-20,414.693,0.206,,
813,2017-06-21,394.928,0.203,,
814,2017-06-22,382.435,0.194,,
815,2017-06-23,382.151,0.193,,
816,2017-06-24,368.515,0.189,,
817,2017-06-25,341.54,0.179,,
818,2017-06-26,295.564,0.161,,
819,2017-06-27,305.419,0.155,,
820,2017-06-28,328.973,0.166,,
821,2017-06-29,326.762,0.167,,
822,2017-06-30,307.141,0.161,,
823,2017-07-01,287.224,0.154,,
824,2017-07-02,280.822,0.15,,
825,2017-07-03,286.974,0.163,,
826,2017-07-04,289.416,0.184,,
827,2017-07-05,276.275,0.176,,
828,2017-07-06,282.425,0.169,,
829,2017-07-07,267.702,0.162,,
830,2017-07-08,244.623,0.153,,
831,2017-07-09,253.05,0.156,,
832,2017-07-10,228.239,0.147,,
833,2017-07-11,184.9,0.123,,
834,2017-07-12,193.148,0.126,,
835,2017-07-13,200.27,0.128,,
836,2017-07-14,180.574,0.119,,
837,2017-07-15,166.3,0.113,,
838,2017-07-16,154.632,0.102,,
839,2017-07-17,169.627,0.11,,
840,2017-07-18,188.542,0.132,,
841,2017-07-19,200.701,0.13,,
842,2017-07-20,200.395,0.139,,
843,2017-07-21,207.918,0.144,,
844,2017-07-22,208.65,0.156,,
845,2017-07-23,214.738,0.17,,
846,2017-07-24,209.564,0.167,,
847,2017-07-25,193.366,0.161,,
848,2017-07-26,183.52,0.154,,
849,2017-07-27,187.198,0.164,,
850,2017-07-28,179.004,0.167,,
851,2017-07-29,173.096,0.163,,
852,2017-07-30,178.472,0.166,,
853,2017-07-31,172.5,0.164,,
854,2017-08-01,184.291,0.173,,
855,2017-08-02,190.26,0.207,,
856,2017-08-03,187.83,0.229,,
857,2017-08-04,188.182,0.221,,
858,2017-08-05,197.913,0.229,,
859,2017-08-06,208.836,0.231,,
860,2017-08-07,207.161,0.267,,
861,2017-08-08,220.799,0.289,,
862,2017-08-09,245.604,0.274,,
863,2017-08-10,241.086,0.293,,
864,2017-08-11,232.115,0.289,,
865,2017-08-12,229.715,0.285,,
866,2017-08-13,213.687,0.266,,
867,2017-08-14,211.459,0.252,,
868,2017-08-15,206.627,0.24,,
869,2017-08-16,213.088,0.259,,
870,2017-08-17,213.792,0.253,,
871,2017-08-18,206.68,0.245,,
872,2017-08-19,208.12,0.248,,
873,2017-08-20,233.686,0.274,,
874,2017-08-21,243.949,0.265,,
875,2017-08-22,226.412,0.25,,
876,2017-08-23,230.65,0.252,,
877,2017-08-24,228.371,0.256,,
878,2017-08-25,238.438,0.268,,
879,2017-08-26,266.933,0.268,,
880,2017-08-27,277.644,0.272,,
881,2017-08-28,270.608,0.279,,
882,2017-08-29,271.805,0.284,,
883,2017-08-30,274.493,0.29,,
884,2017-08-31,276.795,0.327,,
885,2017-09-01,295.391,0.33,,
886,2017-09-02,277.033,0.306,,
887,2017-09-03,258.539,0.307,,
888,2017-09-04,233.816,0.289,,
889,2017-09-05,222.41,0.279,,
890,2017-09-06,243.646,0.303,,
891,2017-09-07,244.98,0.298,,
892,2017-09-08,235.934,0.286,,
893,2017-09-09,219.235,0.275,,
894,2017-09-10,213.86,0.262,,
895,2017-09-11,215.576,0.261,,
896,2017-09-12,216.987,0.261,,
897,2017-09-13,199.391,0.235,,
898,2017-09-14,186.706,0.213,,
899,2017-09-15,170.322,0.201,,
900,2017-09-16,181.746,0.218,,
901,2017-09-17,176.248,0.209,,
902,2017-09-18,192.127,0.232,,
903,2017-09-19,190.232,0.242,,
904,2017-09-20,190.23,0.236,,
905,2017-09-21,185.261,0.222,,
906,2017-09-22,191.445,0.211,,
907,2017-09-23,209.338,0.218,,
908,2017-09-24,204.429,0.218,,
909,2017-09-25,223.088,0.224,,
910,2017-09-26,232.34,0.23,,
911,2017-09-27,273.402,0.236,,
912,2017-09-28,323.78,0.24,,
913,2017-09-29,290.15,0.231,,
914,2017-09-30,285.431,0.236,,
915,2017-10-01,274.428,0.237,,
916,2017-10-02,261.322,0.238,,
917,2017-10-03,249.566,0.226,,
918,2017-10-04,244.258,0.22,,
919,2017-10-05,241.904,0.213,,
920,2017-10-06,259.881,0.213,,
921,2017-10-07,252.852,0.21,,
922,2017-10-08,251.296,0.205,,
923,2017-10-09,235.862,0.199,,
924,2017-10-10,233.578,0.209,,
925,2017-10-11,235.462,0.216,,
926,2017-10-12,232.125,0.21,,
927,2017-10-13,234.391,0.204,,
928,2017-10-14,239.16,0.209,,
929,2017-10-15,232.891,0.205,,
930,2017-10-16,233.462,0.219,,
931,2017-10-17,233.342,0.222,,
932,2017-10-18,226.4,0.213,,
933,2017-10-19,229.561,0.223,,
934,2017-10-20,228.71,0.22,,
935,2017-10-21,215.069,0.207,,
936,2017-10-22,212.778,0.21,,
937,2017-10-23,206.983,0.201,,
938,2017-10-24,217.829,0.209,,
939,2017-10-25,215.734,0.207,,
940,2017-10-26,224.338,0.202,,
941,2017-10-27,241.428,0.197,,
942,2017-10-28,237.096,0.196,,
943,2017-10-29,231.978,0.197,,
944,2017-10-30,235.586,0.199,,
945,2017-10-31,235.77,0.194,,
946,2017-11-01,226.69,0.179,,
947,2017-11-02,217.319,0.167,,
948,2017-11-03,223.652,0.169,,
949,2017-11-04,228.99,0.173,,
950,2017-11-05,228.035,0.168,,
951,2017-11-06,227.307,0.185,,
952,2017-11-07,232.484,0.181,,
953,2017-11-08,243.441,0.184,,
954,2017-11-09,254.612,0.204,,
955,2017-11-10,252.746,0.214,,
956,2017-11-11,246.894,0.195,,
957,2017-11-12,246.574,0.18,,
958,2017-11-13,269.074,0.192,,
959,2017-11-14,269.825,0.193,,
960,2017-11-15,279.852,0.198,,
961,2017-11-16,299.57,0.199,,
962,2017-11-17,290.845,0.194,,
963,2017-11-18,293.647,0.194,,
964,2017-11-19,297.907,0.2,,
965,2017-11-20,300.037,0.209,,
966,2017-11-21,295.941,0.207,,
967,2017-11-22,304.037,0.204,,
968,2017-11-23,313.118,0.203,,
969,2017-11-24,314.0,0.203,,
970,2017-11-25,347.632,0.214,,
971,2017-11-26,340.367,0.214,,
972,2017-11-27,339.495,0.218,,
973,2017-11-28,352.907,0.237,,
974,2017-11-29,348.188,0.242,,
975,2017-11-30,305.626,0.224,,
976,2017-12-01,310.536,0.227,,
977,2017-12-02,329.411,0.251,,
978,2017-12-03,329.982,0.275,,
979,2017-12-04,323.994,0.279,,
980,2017-12-05,320.077,0.288,,
981,2017-12-06,326.915,0.288,,
982,2017-12-07,311.094,0.262,,
983,2017-12-08,322.437,0.309,,
984,2017-12-09,333.867,0.48,,
985,2017-12-10,305.264,0.385,,
986,2017-12-11,312.242,0.439,,
987,2017-12-12,347.676,0.515,,
988,2017-12-13,393.82,0.529,,
989,2017-12-14,470.894,0.545,,
990,2017-12-15,456.721,0.567,,
991,2017-12-16,473.451,0.63,,
992,2017-12-17,502.026,0.687,,
993,2017-12-18,541.119,0.759,,
994,2017-12-19,580.548,0.94,,
995,2017-12-20,618.85,0.906,,
996,2017-12-21,678.58,0.966,,
997,2017-12-22,526.335,0.838,,
998,2017-12-23,574.631,0.923,,
999,2017-12-24,511.516,0.89,,
1000,2017-12-25,532.075,1.004,,
1001,2017-12-26,535.418,0.957,,
1002,2017-12-27,537.521,0.946,,
1003,2017-12-28,484.246,0.878,,
1004,2017-12-29,498.935,0.962,,
1005,2017-12-30,467.92,0.939,,
1006,2017-12-31,471.163,0.956,,
1007,2018-01-01,503.126,1.022,,
1008,2018-01-02,547.528,1.08,,
1009,2018-01-03,553.393,1.338,,
1010,2018-01-04,540.308,1.817,,
1011,2018-01-05,539.548,1.614,,
1012,2018-01-06,594.38,1.61,,
1013,2018-01-07,728.159,1.721,,
1014,2018-01-08,704.071,1.637,,
1015,2018-01-09,693.566,1.596,,
1016,2018-01-10,676.31,1.392,,
1017,2018-01-11,668.591,1.322,,
1018,2018-01-12,684.361,1.347,,
1019,2018-01-13,709.957,1.463,,
1020,2018-01-14,685.038,1.342,,
1021,2018-01-15,663.116,1.398,,
1022,2018-01-16,565.743,1.116,,
1023,2018-01-17,469.7,0.879,,
1024,2018-01-18,520.603,1.062,,
1025,2018-01-19,516.823,1.071,,
1026,2018-01-20,547.741,1.15,,
1027,2018-01-21,509.408,1.08,,
1028,2018-01-22,470.372,1.008,,
1029,2018-01-23,441.687,0.957,,
1030,2018-01-24,447.248,0.949,,
1031,2018-01-25,464.947,0.964,,
1032,2018-01-26,459.874,0.885,,
1033,2018-01-27,455.988,0.931,,
1034,2018-01-28,465.534,1.004,,
1035,2018-01-29,453.776,0.944,,
1036,2018-01-30,422.936,0.858,,
1037,2018-01-31,388.685,0.769,,
1038,2018-02-01,397.693,0.732,,
1039,2018-02-02,369.397,0.573,,
1040,2018-02-03,385.257,0.607,,
1041,2018-02-04,374.696,0.602,,
1042,2018-02-05,322.129,0.492,,
1043,2018-02-06,318.004,0.438,,
1044,2018-02-07,365.83,0.559,,
1045,2018-02-08,401.886,0.549,,
1046,2018-02-09,433.45,0.548,,
1047,2018-02-10,482.708,0.58,,
1048,2018-02-11,444.426,0.53,,
1049,2018-02-12,461.281,0.541,,
1050,2018-02-13,447.403,0.53,,
1051,2018-02-14,468.206,0.544,,
1052,2018-02-15,477.76,0.569,,
1053,2018-02-16,475.289,0.549,,
1054,2018-02-17,488.727,0.588,,
1055,2018-02-18,467.494,0.54,,
1056,2018-02-19,471.369,0.52,,
1057,2018-02-20,465.596,0.498,,
1058,2018-02-21,430.701,0.455,,
1059,2018-02-22,414.365,0.427,,
1060,2018-02-23,402.755,0.424,,
1061,2018-02-24,398.449,0.413,,
1062,2018-02-25,390.737,0.388,,
1063,2018-02-26,400.282,0.39,,
1064,2018-02-27,410.171,0.391,,
1065,2018-02-28,396.49,0.409,,
1066,2018-03-01,392.74,0.394,,
1067,2018-03-02,387.779,0.392,,
1068,2018-03-03,389.965,0.382,,
1069,2018-03-04,393.766,0.349,,
1070,2018-03-05,401.871,0.345,,
1071,2018-03-06,384.744,0.333,,
1072,2018-03-07,365.872,0.313,,
1073,2018-03-08,335.402,0.32,,
1074,2018-03-09,297.738,0.331,,
1075,2018-03-10,307.4,0.346,,
1076,2018-03-11,295.754,0.345,,
1077,2018-03-12,298.427,0.371,,
1078,2018-03-13,289.184,0.429,,
1079,2018-03-14,274.105,0.45,,
1080,2018-03-15,244.562,0.358,,
1081,2018-03-16,240.551,0.348,,
1082,2018-03-17,229.463,0.299,,
1083,2018-03-18,214.914,0.249,,
1084,2018-03-19,240.828,0.285,,
1085,2018-03-20,249.93,0.303,,
1086,2018-03-21,268.549,0.3,,
1087,2018-03-22,253.599,0.291,,
1088,2018-03-23,241.8,0.276,,
1089,2018-03-24,251.706,0.283,,
1090,2018-03-25,241.096,0.283,,
1091,2018-03-26,229.679,0.271,,
1092,2018-03-27,217.943,0.254,,
1093,2018-03-28,214.702,0.252,,
1094,2018-03-29,199.026,0.236,,
1095,2018-03-30,188.809,0.219,,
1096,2018-03-31,191.677,0.223,,
1097,2018-04-01,184.202,0.213,,
1098,2018-04-02,194.016,0.217,,
1099,2018-04-03,202.418,0.243,,
1100,2018-04-04,192.57,0.237,,
1101,2018-04-05,183.17,0.221,,
1102,2018-04-06,178.221,0.218,,
1103,2018-04-07,181.496,0.225,,
1104,2018-04-08,183.126,0.229,,
1105,2018-04-09,182.194,0.232,,
1106,2018-04-10,178.813,0.23,,
1107,2018-04-11,182.805,0.239,,
1108,2018-04-12,197.651,0.255,,
1109,2018-04-13,224.75,0.29,,
1110,2018-04-14,228.077,0.295,,
1111,2018-04-15,230.01,0.33,,
1112,2018-04-16,224.342,0.342,,
1113,2018-04-17,225.578,0.34,,
1114,2018-04-18,236.465,0.362,,
1115,2018-04-19,251.927,0.381,,
1116,2018-04-20,268.567,0.391,,
1117,2018-04-21,269.374,0.386,,
1118,2018-04-22,274.577,0.39,,
1119,2018-04-23,283.04,0.39,,
1120,2018-04-24,312.895,0.413,,
1121,2018-04-25,289.071,0.394,,
1122,2018-04-26,286.244,0.38,,
1123,2018-04-27,295.596,0.4,,
1124,2018-04-28,291.287,0.403,,
1125,2018-04-29,293.457,0.422,,
1126,2018-04-30,288.427,0.413,,
1127,2018-05-01,280.697,0.396,,
1128,2018-05-02,289.758,0.411,,
1129,2018-05-03,301.934,0.426,,
1130,2018-05-04,300.278,0.43,,
1131,2018-05-05,304.442,0.432,,
1132,2018-05-06,296.573,0.413,,
1133,2018-05-07,278.634,0.391,,
1134,2018-05-08,280.479,0.384,,
1135,2018-05-09,272.411,0.374,,
1136,2018-05-10,276.03,0.374,,
1137,2018-05-11,247.916,0.327,,
1138,2018-05-12,240.591,0.323,,
1139,2018-05-13,250.134,0.339,,
1140,2018-05-14,279.922,0.359,,
1141,2018-05-15,348.222,0.356,,
1142,2018-05-16,353.346,0.322,,
1143,2018-05-17,344.99,0.319,,
1144,2018-05-18,343.046,0.303,,
1145,2018-05-19,358.535,0.31,,
1146,2018-05-20,348.92,0.316,,
1147,2018-05-21,339.445,0.316,,
1148,2018-05-22,327.398,0.301,,
1149,2018-05-23,307.838,0.273,,
1150,2018-05-24,287.892,0.264,,
1151,2018-05-25,285.85,0.266,,
1152,2018-05-26,278.482,0.264,,
1153,2018-05-27,264.154,0.256,,
1154,2018-05-28,246.231,0.241,,
1155,2018-05-29,240.262,0.237,,
1156,2018-05-30,246.793,0.241,,
1157,2018-05-31,242.377,0.244,,
1158,2018-06-01,238.861,0.252,,
1159,2018-06-02,248.322,0.26,,
1160,2018-06-03,254.455,0.268,,
1161,2018-06-04,241.786,0.252,,
1162,2018-06-05,234.41,0.247,,
1163,2018-06-06,235.079,0.25,,
1164,2018-06-07,237.134,0.263,,
1165,2018-06-08,236.691,0.253,,
1166,2018-06-09,235.685,0.254,,
1167,2018-06-10,217.203,0.231,,
1168,2018-06-11,198.543,0.217,,
1169,2018-06-12,203.799,0.216,,
1170,2018-06-13,190.109,0.198,,
1171,2018-06-14,193.438,0.199,,
1172,2018-06-15,195.834,0.199,,
1173,2018-06-16,191.685,0.195,,
1174,2018-06-17,190.236,0.197,,
1175,2018-06-18,188.532,0.195,,
1176,2018-06-19,197.306,0.198,,
1177,2018-06-20,193.928,0.195,,
1178,2018-06-21,193.623,0.193,,
1179,2018-06-22,177.789,0.176,,
1180,2018-06-23,169.104,0.165,,
1181,2018-06-24,162.852,0.153,,
1182,2018-06-25,169.97,0.157,,
1183,2018-06-26,171.905,0.157,,
1184,2018-06-27,162.742,0.151,,
1185,2018-06-28,162.472,0.153,,
1186,2018-06-29,155.802,0.146,,
1187,2018-06-30,170.419,0.161,,
1188,2018-07-01,171.827,0.165,,
1189,2018-07-02,176.641,0.179,,
1190,2018-07-03,185.98,0.196,,
1191,2018-07-04,181.175,0.19,,
1192,2018-07-05,180.552,0.192,,
1193,2018-07-06,172.093,0.187,,
1194,2018-07-07,172.904,0.185,,
1195,2018-07-08,175.242,0.187,,
1196,2018-07-09,172.73,0.183,,
1197,2018-07-10,163.092,0.17,,
1198,2018-07-11,160.619,0.166,,
1199,2018-07-12,154.107,0.161,,
1200,2018-07-13,160.524,0.16,,
1201,2018-07-14,173.122,0.159,,
1202,2018-07-15,175.138,0.162,,
1203,2018-07-16,179.659,0.168,,
1204,2018-07-17,189.697,0.179,,
1205,2018-07-18,214.105,0.194,,
1206,2018-07-19,205.285,0.189,,
1207,2018-07-20,191.907,0.177,,
1208,2018-07-21,184.624,0.17,,
1209,2018-07-22,189.493,0.172,,
1210,2018-07-23,194.612,0.178,,
1211,2018-07-24,207.787,0.176,,
1212,2018-07-25,215.92,0.181,,
1213,2018-07-26,222.974,0.183,,
1214,2018-07-27,216.984,0.176,,
1215,2018-07-28,219.403,0.176,,
1216,2018-07-29,218.059,0.177,,
1217,2018-07-30,214.268,0.174,,
1218,2018-07-31,204.978,0.165,,
1219,2018-08-01,200.222,0.159,,
1220,2018-08-02,191.831,0.157,,
1221,2018-08-03,181.283,0.149,,
1222,2018-08-04,180.91,0.148,,
1223,2018-08-05,176.747,0.145,,
1224,2018-08-06,181.32,0.144,,
1225,2018-08-07,183.861,0.142,,
1226,2018-08-08,167.593,0.125,,
1227,2018-08-09,165.387,0.121,,
1228,2018-08-10,166.967,0.121,,
1229,2018-08-11,156.867,0.108,,
1230,2018-08-12,158.18,0.108,,
1231,2018-08-13,155.105,0.109,,
1232,2018-08-14,130.217,0.101,,
1233,2018-08-15,138.35,0.109,,
1234,2018-08-16,138.646,0.104,,
1235,2018-08-17,144.805,0.109,,
1236,2018-08-18,145.142,0.109,,
1237,2018-08-19,141.298,0.107,,
1238,2018-08-20,137.485,0.105,,
1239,2018-08-21,131.475,0.101,,
1240,2018-08-22,134.833,0.101,,
1241,2018-08-23,129.996,0.0972,,
1242,2018-08-24,133.251,0.1,,
1243,2018-08-25,138.678,0.103,,
1244,2018-08-26,135.825,0.102,,
1245,2018-08-27,137.691,0.105,,
1246,2018-08-28,151.453,0.11,,
1247,2018-08-29,153.084,0.11,,
1248,2018-08-30,148.531,0.104,,
1249,2018-08-31,147.605,0.104,,
1250,2018-09-01,154.972,0.11,,
1251,2018-09-02,154.715,0.112,,
1252,2018-09-03,153.123,0.114,,
1253,2018-09-04,156.694,0.12,,
1254,2018-09-05,147.194,0.114,,
1255,2018-09-06,127.879,0.1,,
1256,2018-09-07,128.488,0.102,,
1257,2018-09-08,127.55,0.1,,
1258,2018-09-09,121.694,0.0986,,
1259,2018-09-10,119.831,0.0968,,
1260,2018-09-11,115.219,0.091,,
1261,2018-09-12,106.882,0.0837,,
1262,2018-09-13,115.565,0.09,,
1263,2018-09-14,118.792,0.0908,,
1264,2018-09-15,121.14,0.0901,,
1265,2018-09-16,117.711,0.0896,,
1266,2018-09-17,113.999,0.0884,,
1267,2018-09-18,110.226,0.0859,,
1268,2018-09-19,112.586,0.088,,
1269,2018-09-20,115.211,0.0872,,
1270,2018-09-21,122.797,0.0959,,
1271,2018-09-22,123.575,0.0964,,
1272,2018-09-23,129.745,0.0995,,
1273,2018-09-24,132.584,0.0982,,
1274,2018-09-25,131.16,0.0921,,
1275,2018-09-26,133.681,0.0925,,
1276,2018-09-27,137.286,0.0948,,
1277,2018-09-28,138.497,0.0967,,
1278,2018-09-29,132.997,0.095,,
1279,2018-09-30,131.723,0.0961,,
1280,2018-10-01,129.703,0.0994,,
1281,2018-10-02,126.494,0.107,,
1282,2018-10-03,122.364,0.101,,
1283,2018-10-04,124.18,0.107,,
1284,2018-10-05,127.143,0.105,,
1285,2018-10-06,126.169,0.104,,
1286,2018-10-07,124.635,0.105,,
1287,2018-10-08,125.786,0.108,,
1288,2018-10-09,127.126,0.108,,
1289,2018-10-10,124.576,0.105,,
1290,2018-10-11,113.677,0.0942,,
1291,2018-10-12,109.689,0.0922,,
1292,2018-10-13,111.337,0.0932,,
1293,2018-10-14,110.965,0.0943,,
1294,2018-10-15,113.333,0.0968,,
1295,2018-10-16,113.789,0.0975,,
1296,2018-10-17,116.874,0.0968,,
1297,2018-10-18,121.142,0.0968,,
1298,2018-10-19,119.116,0.0953,,
1299,2018-10-20,124.216,0.0965,,
1300,2018-10-21,126.415,0.0991,,
1301,2018-10-22,124.184,0.101,,
1302,2018-10-23,122.029,0.1,,
1303,2018-10-24,123.844,0.0992,,
1304,2018-10-25,126.64,0.0971,,
1305,2018-10-26,122.742,0.0968,,
1306,2018-10-27,121.57,0.0949,,
1307,2018-10-28,121.762,0.0933,,
1308,2018-10-29,119.504,0.0912,,
1309,2018-10-30,115.948,0.0897,,
1310,2018-10-31,115.118,0.0901,,
1311,2018-11-01,115.54,0.0912,,
1312,2018-11-02,117.458,0.0927,,
1313,2018-11-03,117.25,0.0936,,
1314,2018-11-04,119.345,0.0938,,
1315,2018-11-05,120.28,0.0947,,
1316,2018-11-06,125.677,0.0954,,
1317,2018-11-07,129.552,0.0979,,
1318,2018-11-08,130.81,0.0949,,
1319,2018-11-09,135.052,0.0927,,
1320,2018-11-10,134.63,0.0932,,
1321,2018-11-11,130.901,0.0936,,
1322,2018-11-12,128.432,0.103,,
1323,2018-11-13,132.317,0.113,,
1324,2018-11-14,121.626,0.102,,
1325,2018-11-15,108.251,0.0928,,
1326,2018-11-16,110.156,0.095,,
1327,2018-11-17,108.044,0.0937,,
1328,2018-11-18,112.72,0.0937,,
1329,2018-11-19,103.122,0.0879,,
1330,2018-11-20,90.463,0.0807,,
1331,2018-11-21,84.738,0.0798,,
1332,2018-11-22,83.284,0.084,,
1333,2018-11-23,76.704,0.0775,,
1334,2018-11-24,76.004,0.0766,,
1335,2018-11-25,65.439,0.0666,,
1336,2018-11-26,69.224,0.0695,,
1337,2018-11-27,68.014,0.0722,,
1338,2018-11-28,77.759,0.0812,,
1339,2018-11-29,82.879,0.0803,,
1340,2018-11-30,83.016,0.0765,,
1341,2018-12-01,81.482,0.0782,,
1342,2018-12-02,79.596,0.0791,,
1343,2018-12-03,75.275,0.0756,,
1344,2018-12-04,74.674,0.0777,,
1345,2018-12-05,71.946,0.0779,,
1346,2018-12-06,64.806,0.0746,,
1347,2018-12-07,54.55,0.0689,,
1348,2018-12-08,58.207,0.0722,,
1349,2018-12-09,60.103,0.074,,
1350,2018-12-10,58.386,0.0737,,
1351,2018-12-11,55.435,0.0713,,
1352,2018-12-12,55.915,0.0706,,
1353,2018-12-13,53.923,0.0688,,
1354,2018-12-14,50.94,0.0646,,
1355,2018-12-15,50.022,0.0604,,
1356,2018-12-16,52.153,0.0616,,
1357,2018-12-17,54.522,0.063,,
1358,2018-12-18,56.162,0.0656,,
1359,2018-12-19,59.513,0.0698,,
1360,2018-12-20,61.111,0.0716,,
1361,2018-12-21,63.158,0.0739,,
1362,2018-12-22,61.736,0.0734,,
1363,2018-12-23,65.49,0.0745,,
1364,2018-12-24,69.284,0.0774,,
1365,2018-12-25,61.406,0.0702,,
1366,2018-12-26,60.869,0.0696,,
1367,2018-12-27,59.056,0.068,,
1368,2018-12-28,58.339,0.0656,,
1369,2018-12-29,61.513,0.0684,,
1370,2018-12-30,59.949,0.068,,
1371,2018-12-31,58.047,0.0655,,
1372,2019-01-01,56.583,0.0642,,
1373,2019-01-02,59.868,0.066,,
1374,2019-01-03,59.237,0.0656,,
1375,2019-01-04,57.806,0.0646,,
1376,2019-01-05,58.862,0.0647,,
1377,2019-01-06,59.199,0.0651,,
1378,2019-01-07,60.995,0.0653,,
1379,2019-01-08,60.449,0.0641,,
1380,2019-01-09,60.607,0.0644,,
1381,2019-01-10,56.396,0.0594,,
1382,2019-01-11,56.694,0.0577,,
1383,2019-01-12,55.506,0.0568,,
1384,2019-01-13,54.702,0.0568,,
1385,2019-01-14,54.372,0.0568,,
1386,2019-01-15,54.563,0.0569,,
1387,2019-01-16,53.697,0.056,,
1388,2019-01-17,53.302,0.0564,,
1389,2019-01-18,53.289,0.0564,,
1390,2019-01-19,53.797,0.0568,,
1391,2019-01-20,53.039,0.0564,,
1392,2019-01-21,52.074,0.0553,,
1393,2019-01-22,52.168,0.0559,,
1394,2019-01-23,52.427,0.0556,,
1395,2019-01-24,52.708,0.0551,,
1396,2019-01-25,52.652,0.055,,
1397,2019-01-26,52.424,0.0548,,
1398,2019-01-27,51.715,0.0532,,
1399,2019-01-28,49.381,0.0484,,
1400,2019-01-29,48.425,0.0468,,
1401,2019-01-30,49.307,0.0474,,
1402,2019-01-31,49.364,0.0436,,
1403,2019-02-01,48.658,0.0407,,
1404,2019-02-02,48.57,0.0401,,
1405,2019-02-03,48.616,0.0393,,
1406,2019-02-04,48.079,0.0377,,
1407,2019-02-05,48.059,0.0366,,
1408,2019-02-06,46.112,0.0345,,
1409,2019-02-07,46.755,0.037,,
1410,2019-02-08,47.909,0.0382,,
1411,2019-02-09,50.008,0.0403,,
1412,2019-02-10,49.48,0.0392,,
1413,2019-02-11,50.146,0.0387,,
1414,2019-02-12,52.197,0.0379,,
1415,2019-02-13,53.614,0.0386,,
1416,2019-02-14,52.092,0.0406,,
1417,2019-02-15,50.966,0.0424,,
1418,2019-02-16,50.999,0.0415,,
1419,2019-02-17,50.805,0.0409,,
1420,2019-02-18,53.379,0.042,,
1421,2019-02-19,55.07,0.043,,
1422,2019-02-20,54.028,0.043,,
1423,2019-02-21,53.437,0.0433,,
1424,2019-02-22,53.928,0.0435,,
1425,2019-02-23,54.138,0.0456,,
1426,2019-02-24,55.321,0.0462,,
1427,2019-02-25,51.947,0.0425,,
1428,2019-02-26,51.987,0.0428,,
1429,2019-02-27,51.869,0.0431,,
1430,2019-02-28,51.357,0.0426,,
1431,2019-03-01,51.574,0.0425,,
1432,2019-03-02,51.216,0.0425,,
1433,2019-03-03,50.85,0.0423,,
1434,2019-03-04,48.766,0.0407,,
1435,2019-03-05,49.298,0.0408,,
1436,2019-03-06,49.895,0.0416,,
1437,2019-03-07,50.173,0.042,,
1438,2019-03-08,49.651,0.0418,,
1439,2019-03-09,50.133,0.0442,,
1440,2019-03-10,50.304,0.0447,,
1441,2019-03-11,49.715,0.0443,,
1442,2019-03-12,50.267,0.0451,,
1443,2019-03-13,51.661,0.0458,,
1444,2019-03-14,51.236,0.0473,,
1445,2019-03-15,52.799,0.0503,,
1446,2019-03-16,54.181,0.0499,,
1447,2019-03-17,53.529,0.0498,,
1448,2019-03-18,53.899,0.0496,,
1449,2019-03-19,55.325,0.0493,,
1450,2019-03-20,58.283,0.0498,,
1451,2019-03-21,56.722,0.0494,,
1452,2019-03-22,55.406,0.0492,,
1453,2019-03-23,55.772,0.0504,,
1454,2019-03-24,57.068,0.0511,,
1455,2019-03-25,55.872,0.0503,,
1456,2019-03-26,54.025,0.0492,,
1457,2019-03-27,55.738,0.0503,,
1458,2019-03-28,55.989,0.0511,,
1459,2019-03-29,56.741,0.0545,,
1460,2019-03-30,56.675,0.0541,,
1461,2019-03-31,57.918,0.0544,,
1462,2019-04-01,61.799,0.0559,,
1463,2019-04-02,66.036,0.0629,,
1464,2019-04-03,72.934,0.0741,,
1465,2019-04-04,68.37,0.0689,,
1466,2019-04-05,70.342,0.0701,,
1467,2019-04-06,71.217,0.0703,,
1468,2019-04-07,72.828,0.0709,,
1469,2019-04-08,72.656,0.0734,,
1470,2019-04-09,70.536,0.073,,
1471,2019-04-10,71.975,0.0731,,
1472,2019-04-11,68.673,0.0671,,
1473,2019-04-12,70.287,0.0651,,
1474,2019-04-13,69.858,0.0669,,
1475,2019-04-14,68.765,0.0664,,
1476,2019-04-15,68.677,0.0667,,
1477,2019-04-16,68.056,0.0647,,
