,Time,BTC_Average_Price_USD,USDT_Average_Price_USD,ETH_Average_Price_USD,SOL_Average_Price_USD,XRP_Average_Price_USD,DOGE_Average_Price_USD,ADA_Average_Price_USD,LTC_Average_Price_USD,BCH_Average_Price_USD,XMR_Average_Price_USD
3224,2019-05-15,8047.0,,232.69,,0.427,0.00316,0.0875,95.789,389.038,88.946
3225,2019-05-16,7992.0,,261.173,,0.429,0.00325,0.0913,98.287,410.026,89.991
3226,2019-05-17,7287.0,,238.715,,0.373,0.00284,0.0799,88.238,363.451,80.645
3227,2019-05-18,7328.0,,238.422,,0.379,0.00293,0.081,87.779,362.437,80.988
3228,2019-05-19,7912.0,,253.243,,0.405,0.00308,0.0847,93.008,404.045,86.203
3229,2019-05-20,7900.0,,249.302,,0.393,0.00298,0.0833,91.01,405.638,87.182
3230,2019-05-21,7938.0,,253.078,,0.395,0.00301,0.0844,91.149,414.346,89.353
3231,2019-05-22,7884.0,,253.452,,0.393,0.00297,0.0825,90.464,408.305,88.564
3232,2019-05-23,7701.0,,240.892,,0.378,0.00287,0.0774,87.489,389.743,83.644
3233,2019-05-24,7975.0,,249.356,,0.391,0.00297,0.0813,96.328,409.861,85.579
3234,2019-05-25,8023.0,,251.506,,0.387,0.00297,0.0808,102.124,407.067,86.227
3235,2019-05-26,8103.0,,251.905,,0.384,0.00297,0.0809,102.874,405.005,87.165
3236,2019-05-27,8767.0,,268.569,,0.423,0.00312,0.0874,114.48,434.589,95.174
3237,2019-05-28,8720.0,,270.553,,0.437,0.00311,0.0899,114.634,434.383,96.875
3238,2019-05-29,8648.0,,269.173,,0.448,0.00311,0.0904,114.589,443.418,93.983
3239,2019-05-30,8636.0,,275.359,,0.468,0.00327,0.0922,115.028,458.802,94.616
3240,2019-05-31,8356.0,,257.521,,0.425,0.0033,0.0854,109.195,429.369,91.796
3241,2019-06-01,8541.0,,267.969,,0.429,0.00338,0.089,113.586,440.771,92.478
3242,2019-06-02,8662.0,,268.417,,0.439,0.00337,0.0943,114.254,442.768,94.313
3243,2019-06-03,8537.0,,262.73,,0.443,0.00331,0.0934,112.541,434.484,93.654
3244,2019-06-04,7868.0,,245.069,,0.416,0.00304,0.0843,103.528,393.558,85.669
3245,2019-06-05,7778.0,,243.935,,0.394,0.003,0.0826,102.827,394.436,84.937
3246,2019-06-06,7756.0,,244.19,,0.398,0.00302,0.0814,104.426,389.606,85.141
3247,2019-06-07,7934.0,,248.878,,0.425,0.00311,0.0847,114.357,397.676,87.321
3248,2019-06-08,7938.0,,246.72,,0.414,0.0031,0.0841,116.536,395.069,87.154
3249,2019-06-09,7796.0,,238.225,,0.399,0.00304,0.0813,116.071,386.245,85.254
3250,2019-06-10,7810.0,,239.242,,0.4,0.00303,0.0822,121.064,385.717,84.983
3251,2019-06-11,7884.0,,243.497,,0.389,0.00299,0.0846,129.966,387.582,86.516
3252,2019-06-12,8018.0,,250.785,,0.402,0.00304,0.0914,137.876,390.567,88.059
3253,2019-06-13,8153.0,,259.105,,0.401,0.00308,0.0923,133.97,406.227,90.592
3254,2019-06-14,8337.0,,256.412,,0.398,0.00307,0.0885,129.779,409.486,89.044
3255,2019-06-15,8713.0,,265.828,,0.41,0.00312,0.0912,135.972,418.839,93.003
3256,2019-06-16,9081.0,,270.861,,0.427,0.00321,0.0918,135.849,428.624,95.728
3257,2019-06-17,9225.0,,271.321,,0.429,0.00321,0.0925,134.928,430.834,97.635
3258,2019-06-18,9161.0,,267.548,,0.434,0.00316,0.0905,132.854,416.924,97.124
3259,2019-06-19,9150.0,,267.365,,0.431,0.00312,0.09,136.911,413.294,98.95
3260,2019-06-20,9339.0,,269.114,,0.425,0.00313,0.0878,135.28,411.412,102.511
3261,2019-06-21,9796.0,,287.4,,0.44,0.00315,0.0894,137.5,429.445,107.617
3262,2019-06-22,10733.0,,306.779,,0.479,0.0033,0.0926,141.3,458.168,113.868
3263,2019-06-23,10780.0,,311.984,,0.471,0.00332,0.0973,140.539,484.873,116.068
3264,2019-06-24,10865.0,,307.699,,0.462,0.00333,0.0962,135.054,471.696,115.702
3265,2019-06-25,11320.0,,311.745,,0.465,0.00335,0.0958,134.491,475.747,114.564
3266,2019-06-26,12668.0,,335.661,,0.491,0.00334,0.0992,134.689,492.786,107.509
3267,2019-06-27,11826.0,,311.016,,0.425,0.00327,0.0902,119.884,437.615,95.665
3268,2019-06-28,11702.0,,303.386,,0.417,0.00342,0.0864,117.482,422.275,97.467
3269,2019-06-29,11867.0,,305.29,,0.418,0.00334,0.0874,125.167,427.996,97.342
3270,2019-06-30,11569.0,,306.776,,0.405,0.00337,0.0866,130.349,425.108,95.558
3271,2019-07-01,10709.0,,291.556,,0.395,0.00325,0.0831,121.236,406.317,89.289
3272,2019-07-02,10323.0,,284.716,,0.399,0.00319,0.08,117.323,400.983,85.438
3273,2019-07-03,11337.0,,294.509,,0.401,0.00322,0.0814,120.059,411.266,88.632
3274,2019-07-04,11752.0,,294.737,,0.397,0.00329,0.0798,122.558,414.755,89.856
3275,2019-07-05,11141.0,,287.832,,0.382,0.00368,0.0771,119.048,400.929,88.494
3276,2019-07-06,11383.0,,290.492,,0.401,0.00366,0.0775,119.127,406.014,94.512
3277,2019-07-07,11297.0,,293.578,,0.391,0.00354,0.0782,118.604,404.87,99.636
3278,2019-07-08,11763.0,,307.086,,0.4,0.00354,0.0803,119.995,411.215,103.22
3279,2019-07-09,12497.0,,311.441,,0.396,0.00352,0.0787,120.71,418.126,101.375
3280,2019-07-10,12645.0,,301.183,,0.358,0.00351,0.0748,114.499,405.529,98.14
3281,2019-07-11,11589.0,,273.654,,0.331,0.00327,0.0662,102.852,348.221,90.991
3282,2019-07-12,11583.0,,273.617,,0.348,0.00332,0.0678,104.539,349.865,91.675
3283,2019-07-13,11424.0,,269.637,,0.335,0.00326,0.0677,102.017,344.58,93.347
3284,2019-07-14,10868.0,,250.238,,0.315,0.00316,0.0635,95.203,324.634,90.057
3285,2019-07-15,10433.0,,226.311,,0.319,0.00303,0.0583,89.501,298.256,83.019
3286,2019-07-16,10364.0,,218.661,,0.301,0.00303,0.0565,86.245,298.567,82.05
3287,2019-07-17,9580.0,,205.984,,0.32,0.00289,0.054,84.567,290.961,76.12
3288,2019-07-18,10053.0,,218.278,,0.324,0.003,0.057,94.818,302.475,79.976
3289,2019-07-19,10469.0,,220.219,,0.318,0.00309,0.0579,97.842,305.604,82.591
3290,2019-07-20,10672.0,,227.885,,0.336,0.00314,0.0623,100.369,320.942,84.746
3291,2019-07-21,10579.0,,224.636,,0.324,0.00311,0.0615,98.806,322.162,85.146
3292,2019-07-22,10458.0,,220.835,,0.319,0.0031,0.0604,96.563,315.058,83.834
3293,2019-07-23,10082.0,,213.793,,0.31,0.00291,0.0573,91.965,304.089,82.325
3294,2019-07-24,9714.0,,209.251,,0.311,0.00281,0.0562,91.124,293.12,80.564
3295,2019-07-25,10028.0,,221.38,,0.317,0.00293,0.0593,94.408,304.942,81.911
3296,2019-07-26,9782.0,,216.753,,0.32,0.00288,0.0601,92.9,310.194,79.799
3297,2019-07-27,9734.0,,213.448,,0.31,0.00287,0.0602,91.01,310.236,80.224
3298,2019-07-28,9499.0,,208.5,,0.309,0.00282,0.0591,89.014,304.433,80.492
3299,2019-07-29,9556.0,,210.952,,0.311,0.00281,0.06,90.174,308.215,79.577
3300,2019-07-30,9547.0,,209.487,,0.32,0.0028,0.0601,90.192,312.992,78.849
3301,2019-07-31,9850.0,,214.315,,0.321,0.00283,0.0601,94.484,328.87,80.224
3302,2019-08-01,10083.0,,214.48,,0.314,0.00286,0.0587,97.751,324.462,81.139
3303,2019-08-02,10482.0,,218.384,,0.312,0.00291,0.0579,96.289,327.431,83.7
3304,2019-08-03,10790.0,,222.304,,0.317,0.00292,0.0576,95.077,338.363,86.655
3305,2019-08-04,10814.0,,220.529,,0.321,0.0029,0.0569,92.733,335.173,87.422
3306,2019-08-05,11680.0,,230.993,,0.327,0.00305,0.0569,97.661,349.835,92.355
3307,2019-08-06,11772.0,,229.549,,0.316,0.00299,0.055,95.508,345.879,92.897
3308,2019-08-07,11726.0,,226.257,,0.309,0.00294,0.0529,92.283,339.385,93.232
3309,2019-08-08,11811.0,,222.953,,0.307,0.00292,0.0516,90.318,335.748,94.379
3310,2019-08-09,11837.0,,213.437,,0.295,0.00289,0.0497,87.082,325.743,93.37
3311,2019-08-10,11602.0,,208.802,,0.295,0.00287,0.0506,85.196,315.843,92.535
3312,2019-08-11,11403.0,,211.724,,0.302,0.00291,0.0537,87.614,324.164,91.579
3313,2019-08-12,11404.0,,212.576,,0.3,0.00289,0.0534,87.095,332.767,91.171
3314,2019-08-13,11161.0,,208.988,,0.295,0.00286,0.0516,84.939,334.924,88.597
3315,2019-08-14,10494.0,,202.519,,0.289,0.00281,0.0513,81.943,333.654,83.107
3316,2019-08-15,10035.0,,184.726,,0.265,0.00265,0.047,75.885,309.795,79.067
3317,2019-08-16,10245.0,,185.067,,0.263,0.00264,0.046,75.014,311.125,81.274
3318,2019-08-17,10309.0,,184.739,,0.265,0.00268,0.0472,73.767,308.869,82.613
3319,2019-08-18,10295.0,,190.149,,0.287,0.00269,0.0488,74.856,313.295,83.648
3320,2019-08-19,10614.0,,198.884,,0.28,0.00279,0.0502,77.008,321.144,86.921
3321,2019-08-20,10758.0,,198.159,,0.275,0.00277,0.0494,75.769,319.224,87.146
3322,2019-08-21,10219.0,,187.696,,0.266,0.00268,0.0473,72.878,302.454,81.709
3323,2019-08-22,10058.0,,188.639,,0.271,0.00269,0.0488,73.156,302.265,81.138
3324,2019-08-23,10266.0,,192.761,,0.277,0.00273,0.0496,74.315,311.247,82.282
3325,2019-08-24,10156.0,,190.199,,0.271,0.00268,0.0495,73.459,308.165,80.277
3326,2019-08-25,10104.0,,188.754,,0.271,0.00289,0.0509,72.911,306.128,80.453
3327,2019-08-26,10349.0,,189.655,,0.271,0.00269,0.0497,74.012,311.184,81.372
3328,2019-08-27,10191.0,,186.994,,0.27,0.00268,0.049,72.884,308.124,78.645
3329,2019-08-28,10085.0,,183.716,,0.266,0.00263,0.0486,71.098,305.111,77.211
3330,2019-08-29,9533.0,,169.476,,0.253,0.00246,0.0443,65.017,282.573,69.891
3331,2019-08-30,9556.0,,168.793,,0.255,0.00247,0.0449,63.921,279.995,67.437
3332,2019-08-31,9608.0,,169.078,,0.258,0.00259,0.0449,63.905,277.842,67.475
3333,2019-09-01,9636.0,,171.128,,0.255,0.00252,0.0446,65.094,279.594,68.224
3334,2019-09-02,9934.0,,173.461,,0.257,0.00254,0.0444,66.1,286.281,71.436
3335,2019-09-03,10517.0,,179.064,,0.263,0.00261,0.0454,68.239,298.995,74.368
3336,2019-09-04,10566.0,,177.336,,0.26,0.00266,0.0456,67.752,297.067,73.416
3337,2019-09-05,10575.0,,173.428,,0.256,0.00264,0.0446,66.27,292.031,75.464
3338,2019-09-06,10655.0,,174.067,,0.258,0.00255,0.0441,66.431,294.211,77.379
3339,2019-09-07,10426.0,,173.184,,0.26,0.00254,0.0448,66.901,292.416,76.256
3340,2019-09-08,10467.0,,180.944,,0.263,0.00255,0.0468,70.083,304.501,77.725
3341,2019-09-09,10319.0,,180.423,,0.26,0.0025,0.0464,69.749,304.806,76.104
3342,2019-09-10,10243.0,,181.073,,0.26,0.00249,0.0472,71.298,305.408,73.773
3343,2019-09-11,10082.0,,178.463,,0.254,0.00245,0.0453,70.182,299.813,72.558
3344,2019-09-12,10237.0,,179.124,,0.254,0.00243,0.0451,69.497,299.203,73.342
3345,2019-09-13,10328.0,,179.75,,0.256,0.00246,0.0453,68.976,298.429,73.885
3346,2019-09-14,10351.0,,183.271,,0.263,0.00246,0.0459,69.584,301.459,75.303
3347,2019-09-15,10334.0,,188.601,,0.26,0.00249,0.0466,70.443,304.567,75.156
3348,2019-09-16,10287.0,,193.637,,0.26,0.00249,0.0469,71.2,305.813,74.703
3349,2019-09-17,10237.0,,202.788,,0.291,0.0025,0.0484,73.695,314.318,74.515
3350,2019-09-18,10211.0,,212.885,,0.315,0.00272,0.0522,76.79,325.344,77.346
3351,2019-09-19,10007.0,,211.736,,0.303,0.00267,0.0516,75.316,314.883,75.214
3352,2019-09-20,10192.0,,217.491,,0.291,0.00271,0.0513,75.385,317.479,75.376
3353,2019-09-21,10058.0,,216.999,,0.29,0.00264,0.0522,74.323,314.263,73.104
3354,2019-09-22,10005.0,,210.682,,0.275,0.00263,0.0492,72.703,307.236,72.775
3355,2019-09-23,9909.0,,208.278,,0.284,0.00259,0.0484,72.185,304.526,70.957
3356,2019-09-24,9469.0,,191.32,,0.261,0.00245,0.0443,64.701,276.168,66.356
3357,2019-09-25,8465.0,,168.875,,0.247,0.00222,0.0382,56.157,224.927,59.309
3358,2019-09-26,8260.0,,166.919,,0.236,0.00222,0.0382,55.602,220.569,57.858
3359,2019-09-27,8054.0,,167.12,,0.241,0.0022,0.0382,55.027,215.611,56.978
3360,2019-09-28,8171.0,,173.757,,0.242,0.00236,0.039,55.438,222.677,57.407
3361,2019-09-29,8092.0,,170.048,,0.24,0.00228,0.0376,54.352,220.671,56.24
3362,2019-09-30,8081.0,,172.903,,0.256,0.00232,0.038,54.743,222.72,55.837
3363,2019-10-01,8365.0,,179.408,,0.255,0.00245,0.0388,56.373,227.23,57.128
3364,2019-10-02,8265.0,,176.749,,0.252,0.00238,0.0387,56.001,223.172,55.629
3365,2019-10-03,8255.0,,176.342,,0.247,0.00242,0.0387,56.153,223.061,55.799
3366,2019-10-04,8173.0,,175.174,,0.256,0.00236,0.0391,57.014,224.889,56.584
3367,2019-10-05,8129.0,,175.261,,0.255,0.00247,0.0396,56.494,221.912,56.306
3368,2019-10-06,8016.0,,173.887,,0.256,0.00245,0.0395,55.979,223.852,55.809
3369,2019-10-07,8068.0,,176.004,,0.278,0.00255,0.0403,56.361,230.962,55.936
3370,2019-10-08,8214.0,,180.782,,0.274,0.00244,0.0411,57.423,232.414,55.963
3371,2019-10-09,8339.0,,185.889,,0.281,0.00242,0.0421,58.135,234.12,56.131
3372,2019-10-10,8556.0,,191.722,,0.273,0.00241,0.0416,58.32,233.404,56.273
3373,2019-10-11,8404.0,,185.767,,0.272,0.00235,0.0409,56.514,224.919,55.129
3374,2019-10-12,8340.0,,182.82,,0.274,0.00234,0.0407,56.114,224.223,54.266
3375,2019-10-13,8364.0,,182.606,,0.28,0.00249,0.0411,56.688,226.11,53.566
3376,2019-10-14,8319.0,,183.982,,0.291,0.00253,0.0417,56.769,226.483,53.192
3377,2019-10-15,8274.0,,183.089,,0.286,0.00254,0.0407,55.543,224.447,52.852
3378,2019-10-16,8081.0,,176.985,,0.283,0.00254,0.0389,53.685,220.398,53.601
3379,2019-10-17,8057.0,,176.112,,0.298,0.00272,0.039,53.522,217.903,57.93
3380,2019-10-18,7980.0,,173.955,,0.29,0.00278,0.0384,53.416,214.694,56.897
3381,2019-10-19,7979.0,,173.554,,0.291,0.00279,0.0386,53.438,213.747,54.501
3382,2019-10-20,8030.0,,172.728,,0.293,0.00279,0.0389,53.837,217.116,55.434
3383,2019-10-21,8235.0,,174.52,,0.292,0.0028,0.039,54.643,228.898,57.581
3384,2019-10-22,8209.0,,173.633,,0.297,0.00269,0.0395,54.622,230.631,57.434
3385,2019-10-23,7748.0,,164.289,,0.27,0.00255,0.0373,51.011,215.103,55.015
3386,2019-10-24,7456.0,,161.58,,0.279,0.00254,0.0372,49.48,212.13,53.146
3387,2019-10-25,7873.0,,169.35,,0.297,0.00262,0.039,52.639,228.99,55.334
3388,2019-10-26,9321.0,,182.601,,0.289,0.0027,0.0409,57.237,257.796,58.595
3389,2019-10-27,9407.0,,182.419,,0.293,0.00272,0.0413,58.523,257.023,58.208
3390,2019-10-28,9466.0,,183.923,,0.295,0.00273,0.0429,59.251,266.704,60.236
3391,2019-10-29,9388.0,,186.926,,0.301,0.00277,0.0429,59.673,285.085,61.008
3392,2019-10-30,9218.0,,185.577,,0.295,0.00271,0.0424,58.942,291.527,58.769
3393,2019-10-31,9196.0,,183.191,,0.295,0.00265,0.0414,58.879,284.908,58.801
3394,2019-11-01,9176.0,,182.536,,0.29,0.00267,0.0418,58.578,278.421,59.756
3395,2019-11-02,9292.0,,184.514,,0.297,0.00273,0.0422,58.995,285.869,61.86
3396,2019-11-03,9245.0,,183.431,,0.291,0.00285,0.0419,58.486,291.408,62.86
3397,2019-11-04,9285.0,,185.653,,0.295,0.00272,0.0424,61.073,289.927,63.113
3398,2019-11-05,9357.0,,187.915,,0.301,0.0027,0.0441,63.106,292.719,63.022
3399,2019-11-06,9362.0,,191.162,,0.3,0.00274,0.0448,63.852,302.06,63.782
3400,2019-11-07,9274.0,,189.14,,0.291,0.00273,0.0436,63.031,295.457,63.941
3401,2019-11-08,9015.0,,185.84,,0.276,0.00276,0.0427,61.265,285.604,62.028
3402,2019-11-09,8833.0,,184.7,,0.279,0.00276,0.0424,61.433,283.458,61.696
3403,2019-11-10,8922.0,,188.325,,0.283,0.00278,0.0432,63.403,288.961,63.37
3404,2019-11-11,8830.0,,187.781,,0.275,0.00277,0.0433,62.681,289.491,62.461
3405,2019-11-12,8776.0,,186.666,,0.272,0.00276,0.0439,62.012,288.46,62.745
3406,2019-11-13,8797.0,,187.848,,0.275,0.00276,0.0436,61.771,287.09,63.887
3407,2019-11-14,8728.0,,186.735,,0.27,0.00272,0.0429,60.314,281.157,65.259
3408,2019-11-15,8601.0,,182.985,,0.262,0.0027,0.043,59.2,272.449,64.139
3409,2019-11-16,8524.0,,182.111,,0.264,0.00268,0.044,58.281,266.545,62.15
3410,2019-11-17,8584.0,,184.397,,0.267,0.00268,0.0444,59.337,268.36,62.409
3411,2019-11-18,8460.0,,183.186,,0.256,0.00273,0.0449,58.541,261.135,61.014
3412,2019-11-19,8204.0,,177.428,,0.253,0.00261,0.0424,56.049,243.323,59.163
3413,2019-11-20,8176.0,,176.805,,0.253,0.00289,0.0416,55.712,242.997,58.589
3414,2019-11-21,7924.0,,169.954,,0.241,0.00255,0.0395,53.223,236.504,56.481
3415,2019-11-22,7367.0,,154.302,,0.231,0.00258,0.0372,48.842,214.002,52.064
3416,2019-11-23,7255.0,,151.292,,0.232,0.00262,0.0374,47.683,208.588,50.988
3417,2019-11-24,7209.0,,149.726,,0.228,0.00267,0.0369,47.306,210.234,50.35
3418,2019-11-25,6978.0,,142.822,,0.22,0.00238,0.0354,45.673,205.386,48.965
3419,2019-11-26,7165.0,,146.946,,0.22,0.0024,0.0363,47.034,211.203,51.287
3420,2019-11-27,7269.0,,149.451,,0.226,0.00235,0.0376,47.239,213.898,53.016
3421,2019-11-28,7555.0,,153.093,,0.23,0.00238,0.039,48.009,221.695,55.363
3422,2019-11-29,7595.0,,153.93,,0.23,0.00238,0.041,48.341,223.719,55.135
3423,2019-11-30,7673.0,,153.488,,0.226,0.00247,0.0408,48.77,232.063,55.079
3424,2019-12-01,7360.0,,149.523,,0.222,0.00238,0.0393,47.207,215.891,53.261
3425,2019-12-02,7315.0,,149.678,,0.219,0.00231,0.0382,46.519,216.935,53.624
3426,2019-12-03,7319.0,,149.463,,0.223,0.00226,0.0381,46.09,215.546,54.468
3427,2019-12-04,7314.0,,147.861,,0.22,0.00229,0.0374,45.735,211.005,53.642
3428,2019-12-05,7351.0,,148.006,,0.217,0.00229,0.0373,44.922,211.516,53.103
3429,2019-12-06,7436.0,,150.003,,0.224,0.00231,0.0377,45.222,225.638,54.259
3430,2019-12-07,7556.0,,149.846,,0.228,0.00229,0.0386,45.748,213.403,54.262
3431,2019-12-08,7549.0,,150.684,,0.231,0.00229,0.0387,45.863,212.642,54.472
3432,2019-12-09,7492.0,,150.337,,0.226,0.00231,0.0382,45.281,211.716,53.794
3433,2019-12-10,7340.0,,147.905,,0.222,0.00232,0.0369,44.432,207.777,53.608
3434,2019-12-11,7266.0,,145.781,,0.221,0.00236,0.0367,44.178,207.391,53.302
3435,2019-12-12,7217.0,,143.819,,0.22,0.00232,0.0365,43.735,206.686,53.053
3436,2019-12-13,7258.0,,145.109,,0.221,0.00232,0.0369,44.051,209.626,53.051
3437,2019-12-14,7204.0,,144.045,,0.217,0.0023,0.0367,44.021,209.778,52.095
3438,2019-12-15,7128.0,,143.039,,0.218,0.00226,0.0363,43.611,207.437,51.314
3439,2019-12-16,7085.0,,140.782,,0.206,0.00226,0.0359,42.628,204.735,50.504
3440,2019-12-17,6854.0,,130.022,,0.183,0.00225,0.0333,39.17,190.438,48.02
3441,2019-12-18,6799.0,,125.514,,0.196,0.00232,0.0325,38.497,180.111,46.162
3442,2019-12-19,7178.0,,128.154,,0.19,0.00232,0.0337,39.951,186.9,47.421
3443,2019-12-20,7211.0,,128.574,,0.196,0.00221,0.0333,40.082,187.794,47.261
3444,2019-12-21,7208.0,,128.376,,0.193,0.00214,0.0334,39.965,187.656,46.055
3445,2019-12-22,7276.0,,130.06,,0.197,0.00217,0.0338,40.959,190.24,46.796
3446,2019-12-23,7529.0,,132.35,,0.19,0.00216,0.034,41.903,195.026,47.868
3447,2019-12-24,7362.0,,129.08,,0.191,0.00218,0.0338,40.903,190.128,47.134
3448,2019-12-25,7283.0,,126.542,,0.19,0.00219,0.0337,40.228,187.185,46.227
3449,2019-12-26,7278.0,,126.986,,0.19,0.00217,0.0339,40.396,187.551,46.098
3450,2019-12-27,7263.0,,126.388,,0.191,0.00213,0.0336,40.696,194.672,45.465
3451,2019-12-28,7361.0,,128.374,,0.194,0.00212,0.0337,42.547,207.596,45.646
3452,2019-12-29,7469.0,,131.845,,0.197,0.00214,0.0341,43.191,210.999,46.808
3453,2019-12-30,7388.0,,134.025,,0.194,0.00213,0.034,43.153,211.972,46.559
3454,2019-12-31,7293.0,,131.732,,0.193,0.0021,0.0334,42.262,208.711,45.788
3455,2020-01-01,7238.0,,131.352,,0.193,0.0021,0.0334,41.761,206.443,45.519
3456,2020-01-02,7127.0,,129.5,,0.188,0.00268,0.0331,41.036,201.276,45.68
3457,2020-01-03,7250.0,,131.522,,0.194,0.00268,0.0338,41.215,210.865,49.176
3458,2020-01-04,7390.0,,134.662,,0.194,0.00287,0.0342,42.573,223.819,50.739
3459,2020-01-05,7503.0,,137.648,,0.195,0.00289,0.0348,43.764,224.902,52.771
3460,2020-01-06,7588.0,,141.505,,0.222,0.00278,0.0359,44.868,236.187,56.139
3461,2020-01-07,7953.0,,143.178,,0.214,0.00272,0.0373,45.703,241.572,57.833
3462,2020-01-08,8273.0,,143.216,,0.209,0.00269,0.0375,46.972,241.926,58.038
3463,2020-01-09,7943.0,,139.364,,0.205,0.0025,0.036,45.226,237.265,58.334
3464,2020-01-10,7933.0,,139.979,,0.212,0.00253,0.036,46.333,247.381,58.482
3465,2020-01-11,8120.0,,144.078,,0.212,0.00268,0.0371,49.596,268.65,60.014
3466,2020-01-12,8146.0,,144.71,,0.215,0.00278,0.0372,50.626,265.702,58.943
3467,2020-01-13,8151.0,,144.449,,0.212,0.00279,0.0371,50.079,265.708,58.149
3468,2020-01-14,8605.0,,154.823,,0.235,0.00277,0.0391,55.213,303.028,61.02
3469,2020-01-15,8778.0,,165.058,,0.233,0.00268,0.0417,58.054,336.24,65.561
3470,2020-01-16,8693.0,,162.487,,0.229,0.00236,0.041,56.493,322.919,65.012
3471,2020-01-17,8869.0,,169.11,,0.239,0.0024,0.0433,59.68,347.879,67.058
3472,2020-01-18,8907.0,,172.566,,0.244,0.00248,0.0447,60.189,361.309,68.87
3473,2020-01-19,8859.0,,170.463,,0.236,0.00247,0.0436,58.882,340.836,66.223
3474,2020-01-20,8670.0,,166.201,,0.234,0.00242,0.0432,57.253,337.72,64.775
3475,2020-01-21,8672.0,,168.009,,0.238,0.00238,0.0455,57.501,344.008,65.703
3476,2020-01-22,8693.0,,168.66,,0.236,0.00237,0.0458,58.023,344.906,65.351
3477,2020-01-23,8469.0,,163.656,,0.225,0.00233,0.0438,55.737,334.141,62.693
3478,2020-01-24,8410.0,,160.978,,0.222,0.00226,0.0433,53.667,316.143,61.011
3479,2020-01-25,8349.0,,160.471,,0.221,0.00225,0.0437,53.397,311.018,61.185
3480,2020-01-26,8466.0,,163.699,,0.231,0.00226,0.0438,54.607,328.204,62.974
3481,2020-01-27,8744.0,,168.986,,0.231,0.00232,0.0457,57.582,364.538,64.743
3482,2020-01-28,9049.0,,172.297,,0.239,0.00238,0.0508,59.556,367.857,66.104
3483,2020-01-29,9349.0,,176.67,,0.236,0.00242,0.0555,60.71,385.838,68.902
3484,2020-01-30,9394.0,,177.441,,0.244,0.0024,0.0547,63.58,386.864,70.316
3485,2020-01-31,9366.0,,181.274,,0.239,0.00243,0.0541,67.715,379.147,71.488
3486,2020-02-01,9393.0,,182.556,,0.242,0.00242,0.0548,70.868,380.894,72.908
3487,2020-02-02,9398.0,,188.245,,0.252,0.00246,0.0573,70.999,380.091,73.538
3488,2020-02-03,9356.0,,190.209,,0.255,0.00246,0.0567,70.252,382.752,76.723
3489,2020-02-04,9233.0,,188.243,,0.266,0.00244,0.056,68.246,381.127,75.257
3490,2020-02-05,9421.0,,196.261,,0.278,0.00257,0.0581,70.689,409.795,76.689
3491,2020-02-06,9706.0,,210.079,,0.283,0.00263,0.06,73.271,439.627,78.389
3492,2020-02-07,9798.0,,220.197,,0.28,0.00268,0.0608,73.938,440.147,79.761
3493,2020-02-08,9823.0,,223.428,,0.278,0.00294,0.0602,75.4,444.705,79.563
3494,2020-02-09,10083.0,,227.591,,0.283,0.00329,0.0613,76.99,450.182,83.931
3495,2020-02-10,9932.0,,223.036,,0.275,0.00309,0.0601,74.537,447.744,85.241
3496,2020-02-11,9968.0,,226.63,,0.282,0.00303,0.0606,74.794,453.21,85.268
3497,2020-02-12,10331.0,,255.953,,0.304,0.00312,0.0666,79.349,473.27,92.411
3498,2020-02-13,10289.0,,268.112,,0.327,0.00306,0.0695,81.06,470.642,92.838
3499,2020-02-14,10272.0,,272.711,,0.335,0.00306,0.0695,81.5,483.609,93.307
3500,2020-02-15,10152.0,,277.514,,0.305,0.00302,0.0681,79.743,472.947,93.121
3501,2020-02-16,9916.0,,263.509,,0.295,0.00284,0.0634,76.243,430.107,88.215
3502,2020-02-17,9723.0,,254.059,,0.287,0.00265,0.0589,71.87,395.548,83.836
3503,2020-02-18,9840.0,,272.183,,0.298,0.00275,0.0612,74.349,409.245,84.259
3504,2020-02-19,10091.0,,278.069,,0.276,0.0028,0.0618,76.545,411.68,84.864
3505,2020-02-20,9612.0,,258.194,,0.272,0.00264,0.0575,69.93,375.296,77.545
3506,2020-02-21,9688.0,,262.603,,0.276,0.00266,0.059,72.552,378.248,79.253
3507,2020-02-22,9666.0,,262.04,,0.275,0.00262,0.0582,74.838,374.054,80.341
3508,2020-02-23,9850.0,,269.56,,0.283,0.00266,0.0604,78.015,390.691,82.705
3509,2020-02-24,9755.0,,268.063,,0.27,0.00261,0.0595,75.931,384.826,81.542
3510,2020-02-25,9520.0,,257.198,,0.253,0.00253,0.0575,73.17,363.582,78.296
3511,2020-02-26,9065.0,,234.673,,0.23,0.00236,0.0513,65.467,326.583,72.985
3512,2020-02-27,8803.0,,226.626,,0.236,0.00233,0.0501,61.671,325.061,70.007
3513,2020-02-28,8706.0,,225.407,,0.237,0.0023,0.0489,60.127,314.532,68.929
3514,2020-02-29,8690.0,,226.525,,0.231,0.00228,0.0485,59.641,313.716,67.972
3515,2020-03-01,8572.0,,220.033,,0.228,0.00226,0.047,58.497,313.16,65.747
3516,2020-03-02,8754.0,,225.589,,0.239,0.00231,0.0479,59.81,325.81,67.02
3517,2020-03-03,8791.0,,227.065,,0.235,0.00239,0.0485,60.898,331.113,66.889
3518,2020-03-04,8767.0,,224.612,,0.234,0.00242,0.0491,60.471,323.524,66.559
