TIMESTAMP,BOZO_OPEN_PRICE_USD,BOZO_HIGH_PRICE_USD,BOZO_LOW_PRICE_USD,BOZO_CLOSE_PRICE_USD,BOZO_VOLUME_USD,BOZO_DIVIDENDS_USD,BOZO_STOCK_SPLITS_USD
2024-11-07 00:00:00+00:00,,,,0.0,56881,0.0,0.0
2024-11-08 00:00:00+00:00,,,,0.0,63622,0.0,0.0
2024-11-09 00:00:00+00:00,,,,0.0,44142,0.0,0.0
2024-11-10 00:00:00+00:00,,,,0.0,47778,0.0,0.0
2024-11-11 00:00:00+00:00,,,,0.0,164776,0.0,0.0
2024-11-12 00:00:00+00:00,,,,0.0,25881,0.0,0.0
2024-11-13 00:00:00+00:00,,,,0.0,61101,0.0,0.0
2024-11-14 00:00:00+00:00,,,,0.0,40507,0.0,0.0
2024-11-15 00:00:00+00:00,,,,0.0,32421,0.0,0.0
2024-11-16 00:00:00+00:00,,,,0.0,46842,0.0,0.0
2024-11-17 00:00:00+00:00,,,,0.0,223024,0.0,0.0
2024-11-18 00:00:00+00:00,,,,0.0,103587,0.0,0.0
2024-11-19 00:00:00+00:00,,,,0.0,72503,0.0,0.0
2024-11-20 00:00:00+00:00,,,,0.0,74427,0.0,0.0
2024-11-21 00:00:00+00:00,,,,0.0,104487,0.0,0.0
2024-11-22 00:00:00+00:00,,,,0.0,92831,0.0,0.0
2024-11-23 00:00:00+00:00,,,,0.0,82182,0.0,0.0
2024-11-24 00:00:00+00:00,,,,0.0,61762,0.0,0.0
2024-11-25 00:00:00+00:00,,,,0.0,43666,0.0,0.0
2024-11-26 00:00:00+00:00,,,,0.0,40512,0.0,0.0
2024-11-27 00:00:00+00:00,,,,0.0,14993,0.0,0.0
2024-11-28 00:00:00+00:00,,,,0.0,36496,0.0,0.0
2024-11-29 00:00:00+00:00,,,,0.0,41184,0.0,0.0
2024-11-30 00:00:00+00:00,,,,0.0,45096,0.0,0.0
2024-12-01 00:00:00+00:00,,,,0.0,27517,0.0,0.0
2024-12-02 00:00:00+00:00,,,,0.0,39930,0.0,0.0
2024-12-03 00:00:00+00:00,,,,0.0,33053,0.0,0.0
2024-12-04 00:00:00+00:00,,,,0.0,35479,0.0,0.0
2024-12-05 00:00:00+00:00,,,,0.0,74698,0.0,0.0
2024-12-06 00:00:00+00:00,,,,0.0,33346,0.0,0.0
2024-12-07 00:00:00+00:00,,,,0.0,31181,0.0,0.0
2024-12-08 00:00:00+00:00,,,,0.0,28661,0.0,0.0
2024-12-09 00:00:00+00:00,,,,0.0,29600,0.0,0.0
2024-12-10 00:00:00+00:00,,,,0.0,28470,0.0,0.0
2024-12-11 00:00:00+00:00,,,,0.0,25047,0.0,0.0
2024-12-12 00:00:00+00:00,,,,0.0,26051,0.0,0.0
2024-12-13 00:00:00+00:00,,,,0.0,26057,0.0,0.0
2024-12-14 00:00:00+00:00,,,,0.0,27782,0.0,0.0
2024-12-15 00:00:00+00:00,,,,0.0,25398,0.0,0.0
2024-12-16 00:00:00+00:00,,,,0.0,27176,0.0,0.0
2024-12-17 00:00:00+00:00,,,,0.0,25586,0.0,0.0
2024-12-18 00:00:00+00:00,,,,0.0,24718,0.0,0.0
2024-12-19 00:00:00+00:00,,,,0.0,28463,0.0,0.0
2024-12-20 00:00:00+00:00,,,,0.0,30448,0.0,0.0
2024-12-21 00:00:00+00:00,,,,0.0,26465,0.0,0.0
2024-12-22 00:00:00+00:00,,,,0.0,31409,0.0,0.0
2024-12-23 00:00:00+00:00,,,,0.0,28444,0.0,0.0
2024-12-24 00:00:00+00:00,,,,0.0,35539,0.0,0.0
2024-12-25 00:00:00+00:00,,,,0.0,27672,0.0,0.0
2024-12-26 00:00:00+00:00,,,,0.0,21898,0.0,0.0
2024-12-27 00:00:00+00:00,,,,0.0,19772,0.0,0.0
2024-12-28 00:00:00+00:00,,,,0.0,12151,0.0,0.0
2024-12-29 00:00:00+00:00,,,,0.0,15208,0.0,0.0
2024-12-30 00:00:00+00:00,,,,0.0,23169,0.0,0.0
2024-12-31 00:00:00+00:00,,,,0.0,23573,0.0,0.0
2025-01-01 00:00:00+00:00,,,,0.0,15267,0.0,0.0
2025-01-02 00:00:00+00:00,,,,0.0,15148,0.0,0.0
2025-01-03 00:00:00+00:00,,,,0.0,2983,0.0,0.0
2025-01-04 00:00:00+00:00,,,,0.0,13106,0.0,0.0
2025-01-05 00:00:00+00:00,,,,0.0,11699,0.0,0.0
2025-01-06 00:00:00+00:00,,,,0.0,10502,0.0,0.0
2025-01-07 00:00:00+00:00,,,,0.0,13581,0.0,0.0
2025-01-08 00:00:00+00:00,,,,0.0,10726,0.0,0.0
2025-01-09 00:00:00+00:00,,,,0.0,8299,0.0,0.0
2025-01-10 00:00:00+00:00,,,,0.0,11147,0.0,0.0
2025-01-11 00:00:00+00:00,,,,0.0,14645,0.0,0.0
2025-01-12 00:00:00+00:00,,,,0.0,14215,0.0,0.0
2025-01-13 00:00:00+00:00,,,,0.0,17561,0.0,0.0
2025-01-14 00:00:00+00:00,,,,0.0,14410,0.0,0.0
2025-01-15 00:00:00+00:00,,,,0.0,15217,0.0,0.0
2025-01-16 00:00:00+00:00,,,,0.0,20172,0.0,0.0
2025-01-17 00:00:00+00:00,,,,0.0,16573,0.0,0.0
2025-01-18 00:00:00+00:00,,,,0.0,18351,0.0,0.0
2025-01-19 00:00:00+00:00,,,,0.0,8928,0.0,0.0
2025-01-20 00:00:00+00:00,,,,0.0,11946,0.0,0.0
2025-01-21 00:00:00+00:00,,,,0.0,20279,0.0,0.0
2025-01-22 00:00:00+00:00,,,,0.0,23467,0.0,0.0
2025-01-23 00:00:00+00:00,,,,0.0,22114,0.0,0.0
2025-01-24 00:00:00+00:00,,,,0.0,23390,0.0,0.0
2025-01-25 00:00:00+00:00,,,,0.0,21207,0.0,0.0
2025-01-26 00:00:00+00:00,,,,0.0,21653,0.0,0.0
2025-01-27 00:00:00+00:00,,,,0.0,30822,0.0,0.0
2025-01-28 00:00:00+00:00,,,,0.0,19391,0.0,0.0
2025-01-29 00:00:00+00:00,,,,0.0,17940,0.0,0.0
2025-01-30 00:00:00+00:00,,,,0.0,19005,0.0,0.0
2025-01-31 00:00:00+00:00,,,,0.0,17904,0.0,0.0
2025-02-01 00:00:00+00:00,,,,0.0,22362,0.0,0.0
2025-02-02 00:00:00+00:00,,,,0.0,14527,0.0,0.0
