TIMESTAMP,ALGO_OPEN_PRICE_USD,ALGO_HIGH_PRICE_USD,ALGO_LOW_PRICE_USD,ALGO_CLOSE_PRICE_USD
2020-12-08,0.3303,0.3323,0.2967,0.2967
2020-12-09,0.2961,0.3086,0.2859,0.3035
2020-12-10,0.3031,0.3074,0.291,0.2949
2020-12-11,0.2951,0.2959,0.2763,0.2919
2020-12-12,0.2919,0.3167,0.2885,0.309
2020-12-13,0.3089,0.32,0.3049,0.3083
2020-12-14,0.3082,0.3184,0.3036,0.3184
2020-12-15,0.3185,0.3401,0.3124,0.3279
2020-12-16,0.3279,0.3449,0.3182,0.3386
2020-12-17,0.3386,0.3583,0.3243,0.3332
2020-12-18,0.3332,0.366,0.3168,0.361
2020-12-19,0.361,0.3856,0.3508,0.3581
2020-12-20,0.3581,0.3604,0.3289,0.3405
2020-12-21,0.3405,0.3673,0.3131,0.3326
2020-12-22,0.3326,0.3485,0.3176,0.332
2020-12-23,0.3316,0.3512,0.2657,0.2916
2020-12-24,0.2915,0.3146,0.2811,0.3145
2020-12-25,0.3143,0.3283,0.303,0.3078
2020-12-26,0.3078,0.3217,0.3001,0.3051
2020-12-27,0.305,0.3369,0.3012,0.325
2020-12-28,0.325,0.3558,0.3153,0.3386
2020-12-29,0.3386,0.3625,0.3196,0.3485
2020-12-30,0.3482,0.3589,0.3274,0.334
2020-12-31,0.3339,0.3368,0.3166,0.3244
2021-01-01,0.3244,0.4326,0.3234,0.4058
2021-01-02,0.4053,0.464,0.3838,0.4037
2021-01-03,0.4036,0.4367,0.3985,0.4122
2021-01-04,0.412,0.4622,0.3686,0.4003
2021-01-05,0.3977,0.4951,0.3916,0.4822
2021-01-06,0.4819,0.532,0.4597,0.5094
2021-01-07,0.5088,0.5198,0.4356,0.4647
2021-01-08,0.4658,0.4862,0.4127,0.4548
2021-01-09,0.4548,0.4948,0.4371,0.4821
2021-01-10,0.4822,0.5157,0.4119,0.4569
2021-01-11,0.457,0.4659,0.3721,0.4094
2021-01-12,0.409,0.4333,0.392,0.3953
2021-01-13,0.3956,0.4467,0.3809,0.4432
2021-01-14,0.443,0.467,0.4301,0.447
2021-01-15,0.4472,0.4978,0.4252,0.4766
2021-01-16,0.477,0.5501,0.4727,0.5084
2021-01-17,0.5091,0.5789,0.483,0.5682
2021-01-18,0.5653,0.6067,0.542,0.5613
2021-01-19,0.5613,0.5732,0.5158,0.5379
2021-01-20,0.538,0.5449,0.4851,0.5327
2021-01-21,0.5332,0.5498,0.449,0.4619
2021-01-22,0.462,0.5393,0.4278,0.5051
2021-01-23,0.5046,0.5717,0.5026,0.5531
2021-01-24,0.5529,0.5827,0.5497,0.5613
2021-01-25,0.5613,0.633,0.5504,0.5629
2021-01-26,0.5624,0.6199,0.536,0.6001
2021-01-27,0.6009,0.6117,0.5256,0.5461
2021-01-28,0.5463,0.5809,0.5276,0.5633
2021-01-29,0.5632,0.6449,0.5539,0.6439
2021-01-30,0.646,0.703,0.6143,0.6499
2021-01-31,0.6481,0.6999,0.6216,0.6305
2021-02-01,0.6293,0.6671,0.6173,0.6398
2021-02-02,0.6399,0.6724,0.626,0.6573
2021-02-03,0.6569,0.7454,0.6482,0.7439
2021-02-04,0.7444,0.7615,0.675,0.7185
2021-02-05,0.7185,0.8916,0.7002,0.8088
2021-02-06,0.8087,0.8645,0.7387,0.8187
2021-02-07,0.8187,0.8771,0.7708,0.8431
2021-02-08,0.8458,1.097,0.8379,1.01
2021-02-09,1.009,1.077,0.9611,1.029
2021-02-10,1.029,1.047,0.9195,1.036
2021-02-11,1.035,1.305,1.02,1.242
2021-02-12,1.243,1.848,1.178,1.72
2021-02-13,1.729,1.799,1.359,1.679
2021-02-14,1.677,1.697,1.405,1.49
2021-02-15,1.49,1.546,1.201,1.391
2021-02-16,1.397,1.468,1.269,1.313
2021-02-17,1.314,1.421,1.2,1.359
2021-02-18,1.356,1.45,1.348,1.395
2021-02-19,1.394,1.428,1.307,1.37
2021-02-20,1.37,1.492,1.249,1.303
2021-02-21,1.309,1.354,1.264,1.295
2021-02-22,1.295,1.318,0.8685,1.146
2021-02-23,1.145,1.153,0.8421,1.013
2021-02-24,1.012,1.182,0.9553,1.038
2021-02-25,1.041,1.149,1.001,1.028
2021-02-26,1.03,1.052,0.8982,0.9422
2021-02-27,0.9422,1.194,0.9377,1.067
2021-02-28,1.067,1.131,0.9471,1.023
2021-03-01,1.022,1.109,1.008,1.08
2021-03-02,1.081,1.166,1.041,1.076
2021-03-03,1.076,1.231,1.059,1.169
2021-03-04,1.169,1.25,1.052,1.086
2021-03-05,1.086,1.097,1.006,1.07
2021-03-06,1.069,1.071,1.005,1.06
2021-03-07,1.059,1.137,1.052,1.088
2021-03-08,1.089,1.166,1.064,1.14
2021-03-09,1.14,1.186,1.119,1.177
2021-03-10,1.178,1.229,1.081,1.127
2021-03-11,1.127,1.128,1.053,1.084
2021-03-12,1.084,1.155,1.033,1.054
2021-03-13,1.054,1.171,1.015,1.124
2021-03-14,1.127,1.168,1.089,1.159
2021-03-15,1.158,1.347,1.117,1.221
2021-03-16,1.223,1.249,1.125,1.188
2021-03-17,1.188,1.286,1.155,1.275
2021-03-18,1.276,1.382,1.24,1.252
2021-03-19,1.252,1.31,1.214,1.264
2021-03-20,1.265,1.314,1.22,1.232
2021-03-21,1.231,1.236,1.153,1.185
2021-03-22,1.185,1.227,1.084,1.116
2021-03-23,1.117,1.158,1.064,1.107
2021-03-24,1.106,1.184,0.9925,1.055
2021-03-25,1.054,1.078,0.9804,1.047
2021-03-26,1.047,1.125,1.035,1.108
2021-03-27,1.108,1.218,1.091,1.173
2021-03-28,1.174,1.269,1.147,1.223
2021-03-29,1.223,1.375,1.217,1.365
2021-03-30,1.365,1.45,1.303,1.316
2021-03-31,1.316,1.372,1.245,1.353
2021-04-01,1.353,1.399,1.291,1.328
2021-04-02,1.326,1.369,1.304,1.33
2021-04-03,1.33,1.469,1.289,1.295
2021-04-04,1.296,1.349,1.238,1.306
2021-04-05,1.305,1.43,1.273,1.374
2021-04-06,1.374,1.487,1.352,1.384
2021-04-07,1.381,1.48,1.252,1.322
2021-04-08,1.322,1.379,1.293,1.341
2021-04-09,1.341,1.426,1.321,1.397
2021-04-10,1.397,1.473,1.356,1.38
2021-04-11,1.381,1.533,1.362,1.53
2021-04-12,1.532,1.596,1.434,1.479
2021-04-13,1.479,1.552,1.42,1.503
2021-04-14,1.503,1.528,1.387,1.454
2021-04-15,1.454,1.624,1.447,1.587
2021-04-16,1.588,1.603,1.412,1.525
2021-04-17,1.525,1.8,1.497,1.736
2021-04-18,1.733,1.739,1.255,1.467
2021-04-19,1.467,1.513,1.297,1.342
2021-04-20,1.341,1.35,1.172,1.312
2021-04-21,1.312,1.344,1.194,1.245
2021-04-22,1.245,1.324,1.159,1.196
2021-04-23,1.192,1.207,0.9293,1.139
2021-04-24,1.136,1.171,1.079,1.116
2021-04-25,1.116,1.193,1.055,1.067
2021-04-26,1.069,1.248,1.067,1.209
2021-04-27,1.209,1.292,1.195,1.284
2021-04-28,1.284,1.337,1.217,1.285
2021-04-29,1.285,1.382,1.246,1.29
2021-04-30,1.292,1.447,1.291,1.385
2021-05-01,1.385,1.419,1.35,1.379
2021-05-02,1.379,1.412,1.328,1.391
2021-05-03,1.39,1.478,1.367,1.434
2021-05-04,1.434,1.448,1.288,1.33
2021-05-05,1.33,1.449,1.258,1.41
2021-05-06,1.41,1.58,1.41,1.536
2021-05-07,1.536,1.694,1.475,1.577
2021-05-08,1.577,1.624,1.496,1.545
2021-05-09,1.545,1.547,1.435,1.487
2021-05-10,1.486,1.557,1.319,1.399
2021-05-11,1.398,1.47,1.326,1.441
2021-05-12,1.442,1.5,1.353,1.402
2021-05-13,1.402,1.453,1.22,1.328
2021-05-14,1.328,1.483,1.298,1.451
2021-05-15,1.451,1.531,1.377,1.457
2021-05-16,1.455,1.542,1.339,1.372
2021-05-17,1.372,1.412,1.262,1.298
2021-05-18,1.297,1.391,1.263,1.361
2021-05-19,1.362,1.387,0.7773,0.9819
2021-05-20,0.9833,1.12,0.8439,1.115
2021-05-21,1.115,1.147,0.8511,0.9582
2021-05-22,0.9585,1.013,0.8603,1.003
2021-05-23,1.003,1.04,0.6797,0.8194
2021-05-24,0.8189,1.004,0.806,0.9644
2021-05-25,0.9652,1.017,0.8697,0.9507
2021-05-26,0.9507,1.06,0.9507,1.017
2021-05-27,1.017,1.033,0.9387,0.9933
2021-05-28,0.9932,0.9932,0.8484,0.8612
2021-05-29,0.8612,0.9295,0.792,0.8259
2021-05-30,0.825,0.891,0.7827,0.8561
2021-05-31,0.8565,0.9195,0.8153,0.9182
2021-06-01,0.9182,0.9498,0.8771,0.8977
2021-06-02,0.8981,1.067,0.8739,1.027
2021-06-03,1.028,1.153,1.005,1.112
2021-06-04,1.112,1.132,0.9754,1.036
2021-06-05,1.035,1.092,0.9536,0.9546
2021-06-06,0.954,1.024,0.9523,1.02
2021-06-07,1.02,1.089,0.9675,0.9843
2021-06-08,0.9843,0.9935,0.858,0.9439
2021-06-09,0.9439,1.135,0.9095,1.025
2021-06-10,1.026,1.046,0.9764,1.01
2021-06-11,1.008,1.083,0.9782,0.9819
2021-06-12,0.9816,1.015,0.9121,0.985
2021-06-13,0.985,1.066,0.9635,1.052
2021-06-14,1.051,1.087,1.025,1.043
2021-06-15,1.043,1.093,1.025,1.035
2021-06-16,1.035,1.055,0.9997,1.022
2021-06-17,1.022,1.084,1.001,1.063
2021-06-18,1.063,1.091,0.9622,0.9818
2021-06-19,0.9824,0.9924,0.9468,0.9549
2021-06-20,0.9549,0.9552,0.879,0.9424
2021-06-21,0.9424,0.9459,0.7934,0.7934
2021-06-22,0.7934,0.8542,0.6735,0.753
2021-06-23,0.7529,0.87,0.7181,0.8136
2021-06-24,0.8136,0.8942,0.7962,0.8828
2021-06-25,0.8829,0.8983,0.7805,0.7987
2021-06-26,0.7987,0.8255,0.7613,0.7852
2021-06-27,0.7854,0.828,0.7726,0.7812
2021-06-28,0.7812,0.8642,0.7812,0.8556
2021-06-29,0.8551,0.9239,0.8334,0.8951
2021-06-30,0.8951,0.9104,0.8346,0.8763
2021-07-01,0.8763,0.8839,0.8114,0.8349
2021-07-02,0.8354,0.8442,0.7995,0.8341
2021-07-03,0.8341,0.8847,0.8339,0.8661
2021-07-04,0.8662,0.9132,0.8568,0.9051
2021-07-05,0.9056,0.9057,0.8409,0.8842
2021-07-06,0.884,0.9325,0.8727,0.8857
2021-07-07,0.8857,0.9395,0.8852,0.9169
2021-07-08,0.9169,0.9179,0.8483,0.8573
2021-07-09,0.8576,0.9322,0.829,0.9201
2021-07-10,0.9201,0.9218,0.8676,0.8868
2021-07-11,0.8867,0.9176,0.8852,0.9045
2021-07-12,0.9048,0.906,0.8505,0.8631
2021-07-13,0.863,0.8967,0.8499,0.8826
2021-07-14,0.8826,0.8834,0.8236,0.8588
2021-07-15,0.8588,0.8788,0.8209,0.8385
2021-07-16,0.8369,0.8507,0.774,0.7899
2021-07-17,0.7897,0.8065,0.7738,0.7881
2021-07-18,0.7882,0.8135,0.776,0.7994
2021-07-19,0.7995,0.8068,0.7477,0.7478
2021-07-20,0.7478,0.7643,0.6774,0.7026
2021-07-21,0.7025,0.7816,0.6828,0.758
2021-07-22,0.758,0.7967,0.755,0.7858
2021-07-23,0.7858,0.8151,0.7712,0.7866
2021-07-24,0.7866,0.8464,0.7856,0.8186
2021-07-25,0.8186,0.9073,0.7976,0.8917
2021-07-26,0.8922,0.9333,0.8412,0.8587
2021-07-27,0.8587,0.8717,0.8182,0.8407
2021-07-28,0.8409,0.872,0.8292,0.8416
2021-07-29,0.8443,0.8546,0.8258,0.831
2021-07-30,0.8309,0.8547,0.809,0.8438
2021-07-31,0.8444,0.8579,0.8227,0.848
2021-08-01,0.848,0.8769,0.8319,0.8457
2021-08-02,0.8457,0.8488,0.8023,0.8141
2021-08-03,0.8141,0.8363,0.7908,0.822
2021-08-04,0.8223,0.8366,0.8026,0.8349
2021-08-05,0.8349,0.8589,0.8137,0.8471
2021-08-06,0.8471,0.8689,0.8232,0.8515
2021-08-07,0.8514,0.8946,0.8479,0.8649
2021-08-08,0.864,0.8851,0.8173,0.8361
2021-08-09,0.8361,0.8706,0.8052,0.841
2021-08-10,0.8414,0.9082,0.839,0.8845
2021-08-11,0.8845,0.9697,0.8757,0.9483
2021-08-12,0.9483,0.9643,0.8555,0.8778
2021-08-13,0.878,0.9443,0.8614,0.9331
2021-08-14,0.9332,0.9796,0.913,0.9304
2021-08-15,0.9304,0.999,0.9258,0.9891
2021-08-16,0.9896,1.028,0.9369,0.96
2021-08-17,0.96,0.9931,0.8872,0.9
2021-08-18,0.9,0.9633,0.8493,0.9045
2021-08-19,0.903,1.072,0.9006,1.034
2021-08-20,1.034,1.154,1.021,1.139
2021-08-21,1.137,1.223,1.094,1.168
2021-08-22,1.167,1.245,1.121,1.137
2021-08-23,1.137,1.187,1.111,1.135
2021-08-24,1.135,1.161,1.017,1.064
2021-08-25,1.064,1.079,1.001,1.06
2021-08-26,1.06,1.075,0.9748,1.011
2021-08-27,1.011,1.063,0.9603,1.058
2021-08-28,1.057,1.074,1.023,1.043
2021-08-29,1.043,1.067,1.002,1.048
2021-08-30,1.049,1.076,0.9784,1.075
2021-08-31,1.075,1.168,1.004,1.083
2021-09-01,1.081,1.184,1.073,1.159
2021-09-02,1.158,1.178,1.126,1.149
2021-09-03,1.148,1.27,1.109,1.228
2021-09-04,1.228,1.24,1.192,1.213
2021-09-05,1.213,1.35,1.183,1.32
2021-09-06,1.32,1.447,1.295,1.43
2021-09-07,1.43,1.515,1.065,1.204
2021-09-08,1.205,1.887,1.198,1.685
2021-09-09,1.688,2.481,1.666,2.255
2021-09-10,2.253,2.424,1.844,1.888
2021-09-11,1.888,2.287,1.875,2.051
2021-09-12,2.051,2.467,1.902,2.309
2021-09-13,2.3,2.541,1.979,2.184
2021-09-14,2.182,2.262,1.988,2.013
2021-09-15,2.014,2.089,2.0,2.026
2021-09-16,2.03,2.223,1.868,2.057
2021-09-17,2.057,2.159,1.904,1.932
2021-09-18,1.934,2.119,1.896,2.036
2021-09-19,2.037,2.153,1.967,1.993
2021-09-20,1.993,1.998,1.552,1.691
2021-09-21,1.692,1.823,1.522,1.642
2021-09-22,1.641,1.896,1.548,1.849
2021-09-23,1.849,2.051,1.789,2.02
2021-09-24,2.019,2.021,1.685,1.806
2021-09-25,1.806,1.818,1.696,1.725
2021-09-26,1.726,1.749,1.569,1.743
2021-09-27,1.745,1.857,1.679,1.726
2021-09-28,1.726,1.74,1.599,1.621
2021-09-29,1.621,1.749,1.551,1.573
2021-09-30,1.573,1.663,1.561,1.622
2021-10-01,1.621,1.815,1.596,1.775
2021-10-02,1.775,1.883,1.713,1.826
2021-10-03,1.826,1.99,1.733,1.92
2021-10-04,1.92,2.092,1.888,1.928
2021-10-05,1.928,2.06,1.92,1.968
2021-10-06,1.966,1.996,1.781,1.835
2021-10-07,1.835,1.939,1.752,1.902
2021-10-08,1.901,1.999,1.866,1.912
2021-10-09,1.912,1.948,1.863,1.902
2021-10-10,1.901,1.903,1.775,1.794
2021-10-11,1.792,1.833,1.679,1.705
2021-10-12,1.704,1.754,1.608,1.728
2021-10-13,1.729,1.83,1.692,1.82
2021-10-14,1.819,1.882,1.779,1.809
2021-10-15,1.81,1.814,1.729,1.75
2021-10-16,1.75,1.85,1.737,1.802
2021-10-17,1.802,1.892,1.723,1.755
2021-10-18,1.755,1.787,1.716,1.736
2021-10-19,1.737,1.768,1.686,1.696
2021-10-20,1.696,1.822,1.688,1.796
2021-10-21,1.797,1.884,1.756,1.794
2021-10-22,1.794,1.939,1.769,1.833
2021-10-23,1.834,1.94,1.825,1.889
2021-10-24,1.889,1.918,1.782,1.824
2021-10-25,1.825,2.02,1.808,1.996
2021-10-26,1.996,2.098,1.961,1.991
2021-10-27,1.992,2.086,1.711,1.833
2021-10-28,1.834,1.88,1.753,1.846
2021-10-29,1.846,1.919,1.836,1.881
2021-10-30,1.88,1.887,1.784,1.813
2021-10-31,1.813,1.857,1.758,1.835
2021-11-01,1.835,1.868,1.78,1.828
2021-11-02,1.829,1.912,1.824,1.853
2021-11-03,1.853,1.973,1.825,1.918
2021-11-04,1.92,1.962,1.821,1.856
2021-11-05,1.856,1.914,1.831,1.854
2021-11-06,1.853,1.868,1.78,1.836
2021-11-07,1.836,1.872,1.822,1.856
2021-11-08,1.856,2.085,1.837,2.012
2021-11-09,2.012,2.065,1.933,1.972
2021-11-10,1.972,2.294,1.854,1.97
2021-11-11,1.969,2.06,1.878,2.031
2021-11-12,2.033,2.341,2.005,2.138
2021-11-13,2.137,2.162,2.034,2.087
2021-11-14,2.088,2.108,1.921,1.977
2021-11-15,1.978,2.009,1.863,1.901
2021-11-16,1.9,1.905,1.578,1.749
2021-11-17,1.749,1.763,1.598,1.644
2021-11-18,1.645,2.392,1.635,1.821
2021-11-19,1.825,1.907,1.756,1.868
2021-11-20,1.868,1.906,1.76,1.837
2021-11-21,1.84,1.893,1.786,1.851
2021-11-22,1.85,1.876,1.718,1.76
2021-11-23,1.759,1.85,1.7,1.8258
2021-11-24,1.825,1.8715,1.7217,1.7416
2021-11-25,1.742,1.8451,1.7256,1.825
2021-11-26,1.8246,1.8277,1.594,1.615
2021-11-27,1.6167,1.7255,1.5959,1.6815
2021-11-28,1.6805,1.7108,1.581,1.6666
2021-11-29,1.6664,1.8316,1.666,1.7952
2021-11-30,1.7953,1.8798,1.7347,1.8342
2021-12-01,1.8356,2.0268,1.8056,1.941
2021-12-02,1.9392,2.0413,1.8511,1.8953
2021-12-03,1.896,1.943,1.7,1.7304
2021-12-04,1.731,1.7597,1.4015,1.6715
2021-12-05,1.6721,1.7588,1.5875,1.7481
2021-12-06,1.747,1.8637,1.6159,1.7917
2021-12-07,1.7907,1.812,1.6657,1.6714
2021-12-08,1.671,1.6955,1.6,1.6707
2021-12-09,1.6767,1.7149,1.553,1.569
2021-12-10,1.5712,1.6007,1.4865,1.4996
2021-12-11,1.5002,1.5771,1.4313,1.5171
2021-12-12,1.5171,1.5669,1.5101,1.5499
2021-12-13,1.551,1.5588,1.3277,1.3674
2021-12-14,1.3676,1.3933,1.3104,1.3768
2021-12-15,1.3767,1.45523,1.30375,1.43266
2021-12-16,1.43266,1.46733,1.38932,1.39892
2021-12-17,1.39892,1.40316,1.318,1.35524
2021-12-18,1.35524,1.39916,1.326,1.37335
2021-12-19,1.37345,1.43487,1.36094,1.37575
2021-12-20,1.37559,1.37625,1.25695,1.29849
2021-12-21,1.29832,1.36274,1.29079,1.35554
2021-12-22,1.35654,1.41447,1.3429,1.38789
2021-12-23,1.38795,1.4887,1.3453,1.46623
2021-12-24,1.46639,1.65066,1.44658,1.56714
2021-12-25,1.56684,1.60016,1.53212,1.56723
2021-12-26,1.56653,1.64396,1.54567,1.61341
2021-12-27,1.61221,1.72556,1.58099,1.6686
2021-12-28,1.6696,1.69361,1.45015,1.4828
2021-12-29,1.4819,1.64373,1.407,1.58852
2021-12-30,1.58842,1.76438,1.5208,1.72765
2021-12-31,1.72905,1.78616,1.62853,1.67557
2022-01-01,1.67667,1.76955,1.63054,1.74555
2022-01-02,1.74565,1.78458,1.66043,1.66993
2022-01-03,1.67043,1.8357,1.6261,1.78958
2022-01-04,1.78998,1.845,1.65767,1.68473
2022-01-05,1.68416,1.80118,1.44936,1.54435
2022-01-06,1.5441,1.60508,1.4827,1.57464
2022-01-07,1.57413,1.57413,1.39772,1.43396
2022-01-08,1.43266,1.46955,1.31984,1.3996
2022-01-09,1.4002,1.44106,1.3682,1.4073
2022-01-10,1.4067,1.4496,1.29987,1.3804
2022-01-11,1.3804,1.45255,1.34837,1.43474
2022-01-12,1.4345,1.50415,1.43344,1.48569
2022-01-13,1.48649,1.50375,1.34254,1.35824
2022-01-14,1.35814,1.41181,1.32376,1.38341
2022-01-15,1.38315,1.41571,1.35794,1.38489
2022-01-16,1.38539,1.44948,1.36635,1.43307
2022-01-17,1.43287,1.44423,1.3383,1.35354
2022-01-18,1.35414,1.36635,1.27871,1.3276
2022-01-19,1.3279,1.32833,1.22557,1.28318
2022-01-20,1.28308,1.32707,1.19622,1.20694
2022-01-21,1.20634,1.21094,1.0001,1.02601
2022-01-22,1.02741,1.06182,0.80046,0.92748
2022-01-23,0.92718,1.0058,0.92358,0.954891
2022-01-24,0.955791,1.0002,0.817845,0.912874
2022-01-25,0.912974,0.949875,0.86766,0.912156
2022-01-26,0.912556,0.990995,0.892835,0.914048
2022-01-27,0.915149,0.956878,0.877026,0.928364
2022-01-28,0.927971,0.985496,0.920768,0.957191
2022-01-29,0.956691,1.0074,0.95069,0.964489
2022-01-30,0.964389,0.989497,0.929472,0.941576
2022-01-31,0.941476,0.971185,0.903461,0.953577
2022-02-01,0.953376,0.992296,0.947173,0.964378
2022-02-02,0.962877,1.03062,0.92517,0.929436
2022-02-03,0.929336,0.94107,0.90136,0.929665
2022-02-04,0.928464,0.991194,0.92547,0.986489
2022-02-05,0.986589,1.04553,0.983788,1.0059
2022-02-06,1.0058,1.02872,0.971485,1.003
2022-02-07,1.0024,1.09917,0.999599,1.07975
2022-02-08,1.07975,1.10277,0.98779,1.02222
2022-02-09,1.02222,1.04695,0.9973,1.04375
2022-02-10,1.04354,1.04964,0.97668,0.9953
2022-02-11,0.9956,0.9966,0.90546,0.90547
2022-02-12,0.90537,0.94076,0.89213,0.92406
2022-02-13,0.92436,0.93487,0.88283,0.90434
2022-02-14,0.90384,0.91055,0.87302,0.90174
2022-02-15,0.90064,0.96548,0.89904,0.96218
2022-02-16,0.96227,1.00831,0.95347,0.98399
2022-02-17,0.98409,0.98889,0.88833,0.90693
2022-02-18,0.90713,0.92695,0.876225,0.891034
2022-02-19,0.891234,0.91795,0.870935,0.894347
2022-02-20,0.894558,0.901941,0.832316,0.85983
2022-02-21,0.86013,0.878939,0.79932,0.806003
2022-02-22,0.805903,0.820028,0.758503,0.793697
2022-02-23,0.793997,0.85111,0.787494,0.80098
2022-02-24,0.80108,0.80108,0.688444,0.763405
2022-02-25,0.764029,0.829632,0.764005,0.828814
2022-02-26,0.827914,0.881841,0.818927,0.864032
2022-02-27,0.863145,0.863545,0.782691,0.801501
2022-02-28,0.80122,0.869134,0.784914,0.854842
2022-03-01,0.856542,0.895158,0.837251,0.851755
2022-03-02,0.851755,0.859472,0.807742,0.825765
2022-03-03,0.825648,0.851655,0.787057,0.80116
2022-03-04,0.80104,0.810243,0.75225,0.762129
2022-03-05,0.761929,0.777533,0.742749,0.775333
2022-03-06,0.775232,0.782235,0.743523,0.76843
2022-03-07,0.76793,0.772755,0.720216,0.73352
2022-03-08,0.73342,0.759476,0.725117,0.733447
2022-03-09,0.733047,0.780056,0.732646,0.764553
2022-03-10,0.764553,0.781178,0.722617,0.737095
2022-03-11,0.737095,0.738195,0.69961,0.710842
2022-03-12,0.710742,0.724545,0.70094,0.710171
2022-03-13,0.710171,0.716672,0.675135,0.680704
2022-03-14,0.679936,0.714643,0.673667,0.70164
2022-03-15,0.70207,0.727918,0.678168,0.715615
2022-03-16,0.715915,0.737221,0.696609,0.729119
2022-03-17,0.728719,0.761304,0.721716,0.751776
2022-03-18,0.751676,0.763482,0.72579,0.752576
2022-03-19,0.752576,0.780868,0.752301,0.76068
2022-03-20,0.759604,0.777466,0.734567,0.746273
2022-03-21,0.746273,0.821528,0.730692,0.821528
2022-03-22,0.821128,0.852426,0.803921,0.830815
2022-03-23,0.830915,0.839219,0.805102,0.830632
2022-03-24,0.830415,0.908454,0.821528,0.892857
2022-03-25,0.892457,0.949875,0.883053,0.891546
2022-03-26,0.891356,0.92036,0.87575,0.913065
2022-03-27,0.913065,0.945278,0.896048,0.941076
2022-03-28,0.941482,0.97429,0.928979,0.932473
2022-03-29,0.933059,0.964089,0.892657,0.912156
2022-03-30,0.911656,0.955882,0.883753,0.924777
2022-03-31,0.924777,0.988698,0.910173,0.924585
2022-04-01,0.924277,0.962685,0.888967,0.941877
2022-04-02,0.941777,0.977291,0.915866,0.92507
2022-04-03,0.92507,0.935274,0.888366,0.928471
2022-04-04,0.929572,0.948179,0.850755,0.881764
2022-04-05,0.881965,0.90067,0.840468,0.845969
2022-04-06,0.846369,0.850985,0.7717,0.7885
2022-04-07,0.789,0.808481,0.7509,0.79788
2022-04-08,0.79848,0.809862,0.768731,0.772009
2022-04-09,0.771609,0.784235,0.751725,0.779034
2022-04-10,0.779134,0.790137,0.763853,0.773955
2022-04-11,0.774455,0.776378,0.684337,0.686406
2022-04-12,0.686206,0.744549,0.681504,0.715214
2022-04-13,0.715214,0.748299,0.709213,0.742623
2022-04-14,0.742723,0.761228,0.715214,0.725573
2022-04-15,0.725573,0.743149,0.721272,0.737748
2022-04-16,0.737547,0.745575,0.729046,0.741048
2022-04-17,0.741848,0.75015,0.723372,0.730246
2022-04-18,0.729865,0.740522,0.688269,0.736321
2022-04-19,0.736121,0.763353,0.728719,0.759752
2022-04-20,0.760052,0.771354,0.731073,0.744049
2022-04-21,0.743949,0.774555,0.719344,0.719444
2022-04-22,0.719372,0.731746,0.709042,0.721172
2022-04-23,0.721044,0.723845,0.706071,0.715572
2022-04-24,0.715743,0.715943,0.697139,0.707541
2022-04-25,0.707341,0.710342,0.655531,0.70204
2022-04-26,0.70194,0.728046,0.652631,0.664066
2022-04-27,0.664366,0.6785,0.645165,0.669267
2022-04-28,0.670067,0.715472,0.661166,0.7076
2022-04-29,0.707471,0.709871,0.6192,0.632963
2022-04-30,0.632863,0.639664,0.6007,0.60346
2022-05-01,0.603,0.605161,0.5389,0.5926
2022-05-02,0.5927,0.612761,0.580058,0.609561
2022-05-03,0.61,0.741474,0.608761,0.662734
2022-05-04,0.661934,0.718828,0.653335,0.7015
2022-05-05,0.70129,0.730081,0.614577,0.634273
2022-05-06,0.634373,0.709858,0.625375,0.687731
2022-05-07,0.687631,0.774423,0.673565,0.740752
2022-05-08,0.740926,0.784786,0.707288,0.738079
2022-05-09,0.738079,0.755249,0.593422,0.607179
2022-05-10,0.608578,0.660268,0.552334,0.561075
2022-05-11,0.559976,0.60086,0.401827,0.437077
2022-05-12,0.43618,0.478585,0.341165,0.399179
2022-05-13,0.399119,0.507594,0.396068,0.465607
2022-05-14,0.465907,0.472895,0.41832,0.451821
2022-05-15,0.451767,0.477826,0.443478,0.477478
2022-05-16,0.477626,0.493307,0.43803,0.473184
2022-05-17,0.472585,0.50769,0.453619,0.494756
2022-05-18,0.495355,0.503495,0.438929,0.446918
2022-05-19,0.447917,0.463136,0.420595,0.43956
2022-05-20,0.439504,0.458649,0.419396,0.434478
2022-05-21,0.434478,0.443223,0.420894,0.425546
2022-05-22,0.425346,0.448461,0.423606,0.437075
2022-05-23,0.436975,0.452247,0.42429,0.426088
2022-05-24,0.425946,0.425946,0.390431,0.412263
2022-05-25,0.412363,0.421494,0.398461,0.40821
2022-05-26,0.40821,0.412005,0.365997,0.387912
2022-05-27,0.387773,0.38961,0.355209,0.361838
2022-05-28,0.361384,0.373529,0.35446,0.364074
2022-05-29,0.364136,0.375897,0.352347,0.374887
2022-05-30,0.375125,0.419306,0.372708,0.41177
2022-05-31,0.412311,0.425117,0.395184,0.408373
2022-06-01,0.409085,0.427983,0.374725,0.378259
2022-06-02,0.378455,0.391847,0.376261,0.391747
2022-06-03,0.391747,0.396882,0.371451,0.385564
2022-06-04,0.385664,0.386667,0.366629,0.384308
2022-06-05,0.384208,0.402757,0.378993,0.398425
2022-06-06,0.398325,0.424248,0.389541,0.409552
2022-06-07,0.409552,0.413756,0.376483,0.403469
2022-06-08,0.403577,0.422259,0.390511,0.41533
2022-06-09,0.41543,0.431224,0.400251,0.40496
