Lag,ANT,ARK,BTS,CON,DCR,DGB,DOGE,ETC,ETH,FIRO,GNO,KMD,LSK,MAID,MONA,QTUM,RLC,SC,STEEM,SYS,USDT,VERI,XEM,XRP,XWC,ZEN
11,0.0023164335633107077,0.0006176486264599091,0.6394592524644374,0.6802457054610151,0.3856190770816433,0.11360629539812439,0.004465813584616782,0.005046043861410706,8.382701301763541e-07,0.39294049540113374,0.07397030805927683,0.00028133668939191305,0.005970785900307021,0.001712644057444938,0.03499734678903098,0.00031512384299834046,0.0009379684240543089,0.0007896128374552868,0.5497635799277234,0.023100409436436414,0.001004916114410476,0.16472485431586817,0.00041717076354678913,6.251259231219668e-09,0.028827543874184847,0.008829114964551282
12,0.002880429095281289,0.00047734507285191016,0.4614667148365952,0.3717195232903231,0.4199601440710267,0.1365127286283723,0.008028907749683185,0.007952238365868872,1.8680833521587176e-06,0.4531445678209173,0.10348910097884531,0.0002521012181921428,0.009022293857609515,0.002893680537017351,0.04842841208962219,3.228378028277202e-05,0.0009473179368290134,0.001544433758058215,0.43015909140034836,0.03028911684914381,0.0015769777480580715,0.19072933329559022,0.0006725893694929972,4.3999816430611024e-09,0.04313668251994591,0.01341502692183165
13,0.005046641412788688,0.0008958526562646871,0.32113901930233085,0.38267661349974347,0.47064382015601214,0.09365526994318758,0.010505279939448194,0.012033649207063258,3.2946161420721456e-07,0.12907811474347322,0.10390236117170505,0.00043975411339580695,0.0099694580912222,0.0029393945629131225,0.008164782881217249,1.7209669988130243e-05,0.0015339551424100666,0.000816670117596121,0.4747729517744981,0.04013253940301005,0.001624093004787665,0.16899248903658898,0.0011184645356761668,8.50712286660206e-09,0.061351931708781365,0.012189604769941728
14,0.008240040992465036,0.001429524815503289,0.35395217620817965,0.45536795170167177,0.4050112804098838,0.07225660674861463,0.012802077082478193,0.01765905499924254,7.528277620634092e-07,0.15684993779219014,0.14594762990663826,0.0005502076571493535,0.013049575785675385,0.0010866777715902091,0.012579287007755102,1.3183825621911255e-05,0.0025382146660883165,0.00021190408010035713,0.5437716265470307,0.04999968832136793,3.290671914049764e-05,0.22553874804637222,0.00039457730975005857,1.792066832448072e-08,0.07708761803690985,0.017696467250396548
15,0.011518731941392258,0.0008149554022327275,0.34041863559815044,0.48664927489118204,0.3577085046651789,0.03843144557000035,0.019131204453103477,0.010432427231874286,1.4214942612932321e-06,0.1977116599773387,0.1889517566848139,0.0008642481645792794,0.02063319332749309,0.0015440592138620441,0.01916087272073184,1.608345267055484e-05,0.0036301361296279156,0.00031481994759688587,0.5380218461035324,0.04780232894905536,5.0267893452325055e-05,0.2777286552277156,0.000657349151145472,3.344267857905502e-08,0.10614808447266284,0.027613418569468473
16,0.017563703753762993,0.0013723839952274489,0.38253572372440187,0.5534040697536315,0.13676481785637448,0.030116398029742655,0.02241047178337649,0.014464642299627366,2.0012195013392146e-06,0.12163067089900574,0.07730912684325406,0.0015929752974437378,0.008625920342069208,0.0022799759769710866,0.026577649793251727,2.4205634722652566e-05,0.005477265795192728,0.0003442007627183151,0.5569359211504334,0.03466093973198885,3.6683853858153664e-05,0.30859091590901827,0.0010958154747805764,7.662428316255305e-08,0.12057806705596556,0.035766318752986026
17,0.02152544764162632,0.0017165242332224792,0.5017013971634932,0.41826137952288933,0.1960830176249373,0.04260190153337078,0.031006420914048826,0.01387073921329422,3.121441137928933e-06,0.0715307270718912,0.10614703971692771,0.002035360851632109,0.010401132700139683,0.000893198376057966,0.03527468489646456,2.286255069630789e-05,0.0031495137274746596,0.0007528784373758774,0.6790359604595557,0.03385469100778664,7.992229183195678e-05,0.3625741087162647,0.0013380080396052437,1.613131826253436e-07,0.09366148005933579,0.018788070608552445
18,0.03334658250180575,0.0026844741317223384,0.4936697852545281,0.4723968311622848,0.23540845138624203,0.055015783631037124,0.023769835856439752,0.005129015591918763,7.90108606933172e-06,0.06858933671961226,0.14944991393799426,0.003133991403951441,0.010387170752685061,0.0012346269396787213,0.049906217843210525,3.1506417135572225e-05,0.002869126627952325,0.000990760583985896,0.7510295798515725,0.03625234635352007,1.64717321126816e-05,0.4143392493833203,0.00018447218714404267,9.008528810056935e-08,0.1258640108591022,0.019833694787127785
19,0.03552089218633186,0.004099289102255804,0.566214235937506,0.5219524847957563,0.2621782757703431,0.06398416677820415,0.031182932025726383,0.009588131142988043,9.919081953127769e-06,0.057008901763163373,0.15733330552119515,0.004405282289015543,0.011552236593685216,0.0017676869106440889,0.0508071915835273,1.794564184094487e-05,0.004893958914051952,0.001016966241859042,0.7887490208651416,0.05385017127069079,2.318259273395439e-05,0.48927623625712824,0.00017718585369682683,1.6007446346453274e-07,0.11366106408174816,0.03238006493034116
20,0.04389481866553871,0.00328602335208228,0.6568266620713283,0.5540302726396217,0.33279612162184846,0.08043476822754925,0.014079200362708712,0.012705005403045208,4.616638716169911e-06,0.07349679625092176,0.07946510850248115,0.003919428185991324,0.012295394336333917,0.0003231109468379143,0.07240894161916256,2.189151572022211e-05,0.009043787507639341,0.00108482672169519,0.698793875945767,0.0569900266046202,3.598497624026918e-05,0.5066660536930038,0.00026725016892745906,3.8402499425215544e-07,0.0021750044331773186,0.028845583276469695
21,0.03742744221145834,0.0034860106405527947,0.6434251703479419,0.3663260136928938,0.38035788951111266,0.04313435939893759,0.016810085362641225,0.018238050557969836,6.9887395171868375e-06,0.08720099847581184,0.0832072588515817,0.005221627556412988,0.016395164372260334,0.00043685712765482537,0.006925680522169742,3.107061658011212e-05,0.011460082982025527,0.0019387815462463952,0.6463953417035881,0.04174828951438279,7.59632272639292e-05,0.5442340143143107,0.00031501108601388365,1.5711670669788075e-07,0.0033058893981954946,0.03940706661636747
22,0.04105427802473424,0.003562125969956755,0.7080726727422288,0.0824699399315874,0.3309141138928747,0.06055069367318583,0.006609832562534852,0.00841412167663707,1.1709283625839178e-05,0.11373521713582307,0.11144271472173085,0.005836898029648261,0.025089634532035356,0.00016340479018333876,0.00760740810817231,4.1066216125836645e-05,0.012777313631141127,0.0011558545967036706,0.6930591892467463,0.0386339940523842,9.488776970903495e-05,0.601608126794452,0.0003499013892810781,9.269044702451743e-08,0.003471908704014085,0.04661962076029236
23,0.05024973203131342,0.0020485389328286072,0.812761558926906,0.06392853747312992,0.23134885437225633,0.08334279001702245,0.010768391676371683,0.010591678486074506,6.277546952360829e-06,0.03629627948975223,0.08346496368979318,0.009987894353557644,0.040285670824273374,0.00019216250568447908,0.012975164433159613,0.00012290394951959403,0.009179155189684587,0.003926714153941425,0.7508089648921457,0.06703077860174768,0.0002305162048742981,0.6635428648544943,0.000673960039290547,2.2407501506295882e-07,0.006635567861890362,0.062229243130813024
24,0.06030094412534107,0.003146696536948067,0.8331970746636576,0.07368705624486824,0.24346469394913636,0.047861192733726826,0.014468734178666037,0.01137657988410669,9.399199469801002e-06,0.041138511822109945,0.08443265138116822,0.007155568548998241,0.04757066870885024,0.0001719833501760012,0.008531767574703766,0.00012355731858377234,0.011267303628671963,0.004127322375334979,0.7744439964155605,0.07984942140978715,0.0003446169894802689,0.676313791746832,0.0008665089070374249,4.250258391548455e-07,0.008902961311867496,0.021913319184790944
25,0.07499284452936555,0.003810789764506577,0.8292923710557702,0.037986281621194516,0.21770903336666603,0.047715036409351624,0.006561491392687522,0.00623843248232981,1.2181897699239245e-05,0.053190287815374604,0.08822040855831167,0.004132602635577145,0.03132546389909929,0.00012146825337726768,0.00991506254314716,0.00015700413876296236,0.013956492248444845,0.0007191060980319969,0.7021032846851923,0.09981035677782224,0.000420792772484736,0.5772233549605561,0.00012580996849167905,7.326690276020569e-07,0.006444924795600279,0.02909796158962574
26,0.08378638246216076,0.005068671071814841,0.8775757675752679,0.05066052621355508,0.25259983554842486,0.007915700439146,0.001151094223209261,0.0020574481623145463,1.9344916755093445e-05,0.07500273150686089,0.11027315149246578,0.003292515606572222,0.04373955851647606,0.0001037974054020846,0.013404359073930158,0.0002549528519316039,0.01806817548884506,0.00019469572259232164,0.4200907380559949,0.061756921128368475,0.000763155475448078,0.6211930511430377,0.00015759676337443625,2.6194431426216914e-07,0.009334171236974963,0.0030103317085582635
27,0.08194822171202291,0.0056676338144070705,0.8023985239760121,0.05818342114367012,0.2970095182960863,0.009015677994667093,0.0016344773381686399,0.0023254880887500595,9.794740676413008e-06,0.09049416786311218,0.038542142666780736,0.001437515873490005,0.05420072152703542,0.0001679969664470462,0.003394750564305932,0.00037815434158191386,0.022838385885263716,0.00020415236776723952,0.29853030552299026,0.062174098530691176,0.0010800405551321176,0.6281073655404312,0.00025168425954700684,4.4923163510134194e-07,0.012484939088555197,0.0017246462520949316
28,0.09433828173992857,0.004493369337084919,0.5279288667547355,0.054045050874384555,0.35886673592883084,0.004073537236170265,0.001441577273727031,0.0041988377081673385,1.5150381533270925e-05,0.10435378241534043,0.01758773137765093,0.002977748567182233,0.06335336302689736,0.0005546414640271393,0.007717519888827815,0.00043848171043452025,0.021495047802678937,0.00020122564140620286,0.28075975201734327,0.07541348005684133,0.0019603378987589327,0.6028343692977018,0.00015836513565558195,1.3883029440984752e-07,0.006763204669185938,0.002758492415685098
29,0.1341044790500264,0.012337965205898678,0.3744556067697698,0.06532950224668252,0.5100920595206926,0.0012789051134465843,0.0006669719890795031,0.022752617449810247,0.0001167349823870972,0.22750095423528413,0.043349990172903086,0.009793359068280074,0.13228890101135493,0.003396814654576081,0.03215671326765478,0.0011061663359190866,0.012423245918815029,0.00022141316691168722,0.3053388051038241,0.08667118117175021,0.003058685006197511,0.42990466926460447,0.0005113242298545749,3.5916450891121154e-06,0.0025212100255691872,0.0024863613154398286
30,0.14592627342938205,0.013162774803865249,0.39968760599974507,0.07333990347820477,0.436351510341672,0.0006321833817886857,0.00042276611284654194,0.026420988705815905,0.00015470056686539912,0.256846197948627,0.0572424027294771,0.007746332346843278,0.12867767842102382,0.004491420853240446,0.04421121781491338,0.0007866563254924586,0.013293202777347317,3.029988767145502e-05,0.17372890860546517,0.0692044533217,0.004678068211264636,0.49458002908922727,0.0002472408566201943,5.193841984211871e-06,0.000749234645020768,0.0032015433435827
