TIMESTAMP,WINK_OPEN_PRICE_USD,WINK_HIGH_PRICE_USD,WINK_LOW_PRICE_USD,WINK_CLOSE_PRICE_USD,WINK_VOLUME_USD,WINK_DIVIDENDS_USD,WINK_STOCK_SPLITS_USD
2025-05-14 00:00:00+00:00,0.005332000087946653,0.005332000087946653,0.0012629999546334147,0.0029180001001805067,748909,0.0,0.0
2025-05-15 00:00:00+00:00,0.00291600008495152,0.0029170000925660133,0.0018360000103712082,0.002188999904319644,248557,0.0,0.0
2025-05-16 00:00:00+00:00,0.0021750000305473804,0.0023360000923275948,0.0017989999614655972,0.0019420000026002526,162249,0.0,0.0
2025-05-17 00:00:00+00:00,0.0019389999797567725,0.002090000081807375,0.0017389999702572823,0.001816999982111156,100504,0.0,0.0
2025-05-18 00:00:00+00:00,0.001816999982111156,0.002090000081807375,0.0017989999614655972,0.002090000081807375,134385,0.0,0.0
2025-05-19 00:00:00+00:00,0.002090000081807375,0.0021039999555796385,0.0019020000472664833,0.00204299995675683,104727,0.0,0.0
2025-05-20 00:00:00+00:00,0.00204299995675683,0.0022780001163482666,0.002032000105828047,0.00215999991632998,172755,0.0,0.0
2025-05-21 00:00:00+00:00,0.0021649999544024467,0.002581000095233321,0.002090000081807375,0.0025080000050365925,200711,0.0,0.0
2025-05-22 00:00:00+00:00,0.0025080000050365925,0.003700000001117587,0.002491000108420849,0.003134000115096569,617752,0.0,0.0
2025-05-23 00:00:00+00:00,0.0031330001074820757,0.0031820000149309635,0.0023560000117868185,0.0023950000759214163,241413,0.0,0.0
2025-05-24 00:00:00+00:00,0.0024049999192357063,0.002509000012651086,0.002328000031411648,0.0023719999007880688,131555,0.0,0.0
2025-05-25 00:00:00+00:00,0.0023709998931735754,0.0026209999341517687,0.002230999991297722,0.0026020000223070383,101352,0.0,0.0
2025-05-26 00:00:00+00:00,0.0026020000223070383,0.003017999930307269,0.0025839998852461576,0.002606000052765012,176067,0.0,0.0
2025-05-27 00:00:00+00:00,0.002606000052765012,0.0026140001136809587,0.002403999911621213,0.0025229998864233494,95132,0.0,0.0
2025-05-28 00:00:00+00:00,0.0025220001116394997,0.0025530001148581505,0.0023610000498592854,0.002529999939724803,78628,0.0,0.0
2025-05-29 00:00:00+00:00,0.0025309999473392963,0.002546000061556697,0.002171000000089407,0.002171000000089407,97566,0.0,0.0
2025-05-30 00:00:00+00:00,0.002171000000089407,0.002185000106692314,0.0019529999699443579,0.001961000030860305,38845,0.0,0.0
2025-05-31 00:00:00+00:00,0.001962000038474798,0.001988000003620982,0.0018090000376105309,0.0019499999471008778,35872,0.0,0.0
2025-06-01 00:00:00+00:00,0.0019503170624375343,0.0019503170624375343,0.0018697896739467978,0.0019002044573426247,26320,0.0,0.0
