TIMESTAMP,BTS_CLOSE_PRICE_USD,BTS_OPEN_PRICE_USD,BTS_HIGH_PRICE_USD,BTS_LOW_PRICE_USD
2019-06-14,0.062457,0.062307,0.063056,0.05973
2019-06-15,0.063497,0.062114,0.063974,0.061537
2019-06-16,0.063492,0.063496,0.066054,0.062568
2019-06-17,0.064481,0.063492,0.065255,0.062755
2019-06-18,0.062303,0.064216,0.064658,0.061094
2019-06-19,0.063675,0.062303,0.064547,0.061924
2019-06-20,0.062636,0.063675,0.064486,0.060822
2019-06-21,0.064125,0.062636,0.064143,0.061929
2019-06-22,0.064935,0.064126,0.067893,0.062531
2019-06-23,0.065413,0.064935,0.06784,0.064662
2019-06-24,0.072236,0.065413,0.072985,0.064283
2019-06-25,0.0707,0.072236,0.072949,0.067301
2019-06-26,0.072023,0.070692,0.079794,0.068504
2019-06-27,0.064342,0.072036,0.073059,0.061851
2019-06-28,0.068744,0.064312,0.069264,0.063758
2019-06-29,0.067592,0.068744,0.068936,0.064887
2019-06-30,0.061552,0.067592,0.068691,0.061532
2019-07-01,0.061264,0.061552,0.064998,0.057935
2019-07-02,0.059384,0.061264,0.062432,0.056622
2019-07-03,0.061301,0.059217,0.062223,0.057852
2019-07-04,0.058071,0.061301,0.062762,0.057827
2019-07-05,0.060349,0.057641,0.061544,0.057377
2019-07-06,0.060452,0.060349,0.061684,0.059519
2019-07-07,0.059578,0.06036,0.061075,0.058327
2019-07-08,0.061404,0.059578,0.061712,0.051813
2019-07-09,0.060172,0.061404,0.062224,0.059182
2019-07-10,0.053876,0.060172,0.060488,0.05168
2019-07-11,0.050097,0.053876,0.05719,0.047027
2019-07-12,0.050991,0.050097,0.058677,0.048674
2019-07-13,0.049297,0.050991,0.058262,0.048243
2019-07-14,0.041994,0.049297,0.055235,0.041559
2019-07-15,0.043141,0.041994,0.045883,0.034449
2019-07-16,0.039958,0.043141,0.045974,0.039154
2019-07-17,0.043139,0.039958,0.043832,0.010614
2019-07-18,0.045337,0.043139,0.045754,0.040706
2019-07-19,0.045091,0.045339,0.04658,0.043785
2019-07-20,0.047182,0.045091,0.055444,0.04407
2019-07-21,0.0458,0.046555,0.047626,0.044142
2019-07-22,0.045401,0.0458,0.04728,0.044517
2019-07-23,0.043114,0.045401,0.057561,0.04158
2019-07-24,0.044746,0.043114,0.057362,0.038458
2019-07-25,0.044592,0.044746,0.056967,0.043815
2019-07-26,0.045193,0.044593,0.046168,0.04292
2019-07-27,0.0433,0.044998,0.046189,0.042516
2019-07-28,0.043901,0.0433,0.04548,0.038265
2019-07-29,0.044591,0.043901,0.045391,0.038438
2019-07-30,0.04371,0.044592,0.045385,0.038242
2019-07-31,0.045126,0.04371,0.046195,0.040933
2019-08-01,0.044793,0.046095,0.046197,0.039783
2019-08-02,0.044515,0.044599,0.045957,0.043719
2019-08-03,0.044502,0.044515,0.046076,0.043914
2019-08-04,0.04431,0.044502,0.045977,0.043899
2019-08-05,0.04571,0.04431,0.055006,0.044016
2019-08-06,0.044609,0.045712,0.047537,0.044013
2019-08-07,0.046474,0.044609,0.046571,0.043916
2019-08-08,0.044605,0.046474,0.046474,0.043904
2019-08-09,0.043888,0.044605,0.046269,0.043606
2019-08-10,0.042799,0.043888,0.04505,0.041427
2019-08-11,0.043295,0.042799,0.044778,0.041539
2019-08-12,0.04241,0.043295,0.044378,0.041825
2019-08-13,0.042403,0.04241,0.043485,0.041236
2019-08-14,0.038906,0.042403,0.043486,0.038338
2019-08-15,0.039475,0.038906,0.040267,0.033562
2019-08-16,0.038505,0.039475,0.042358,0.03432
2019-08-17,0.037827,0.038505,0.041765,0.034484
2019-08-18,0.040792,0.037827,0.043908,0.034398
2019-08-19,0.042985,0.040597,0.04318,0.034767
2019-08-20,0.042089,0.042986,0.043076,0.039131
2019-08-21,0.039693,0.042089,0.042385,0.038423
2019-08-22,0.040985,0.039693,0.041285,0.038119
2019-08-23,0.041292,0.040985,0.041394,0.036604
2019-08-24,0.040102,0.041292,0.041393,0.039602
2019-08-25,0.040193,0.040102,0.041392,0.038209
2019-08-26,0.039894,0.040193,0.04206,0.039106
2019-08-27,0.039484,0.039893,0.040883,0.037906
2019-08-28,0.035283,0.039484,0.040094,0.033758
2019-08-29,0.032693,0.035283,0.036199,0.031832
2019-08-30,0.034151,0.032503,0.037402,0.031611
2019-08-31,0.033889,0.034149,0.034469,0.032711
2019-09-01,0.033294,0.033889,0.033891,0.031415
2019-09-02,0.033398,0.033775,0.033897,0.031732
2019-09-03,0.035109,0.033398,0.038392,0.031683
2019-09-04,0.032105,0.035109,0.035109,0.031712
2019-09-05,0.032703,0.031811,0.033387,0.031612
2019-09-06,0.032171,0.032703,0.033884,0.031306
2019-09-07,0.032698,0.032171,0.033386,0.031301
2019-09-08,0.033388,0.032698,0.038477,0.032015
2019-09-09,0.034106,0.033388,0.034778,0.032015
2019-09-10,0.034192,0.034106,0.038374,0.032938
2019-09-11,0.0338,0.034192,0.036243,0.032928
2019-09-12,0.034449,0.0338,0.035279,0.032934
2019-09-13,0.033596,0.034449,0.03456,0.03243
2019-09-14,0.034198,0.033596,0.037865,0.032038
2019-09-15,0.033895,0.034198,0.03517,0.033015
2019-09-16,0.034092,0.033895,0.034786,0.032518
2019-09-17,0.034506,0.034093,0.035667,0.032614
2019-09-18,0.035469,0.034506,0.037516,0.033935
2019-09-19,0.035069,0.035472,0.038287,0.033077
2019-09-20,0.033506,0.035069,0.035557,0.033506
2019-09-21,0.034084,0.033511,0.035075,0.033228
2019-09-22,0.034438,0.03408,0.038295,0.029095
2019-09-23,0.033093,0.034438,0.038097,0.032372
2019-09-24,0.037,0.033093,0.037,0.022788
2019-09-25,0.026078,0.037,0.0387,0.024878
2019-09-26,0.024977,0.026078,0.028083,0.024533
2019-09-27,0.029552,0.024977,0.031189,0.024977
2019-09-28,0.028481,0.029552,0.030036,0.02782
2019-09-29,0.028973,0.02848,0.02928,0.027636
2019-09-30,0.029836,0.028973,0.032788,0.027721
2019-10-01,0.028488,0.029839,0.029877,0.027524
2019-10-02,0.028305,0.028488,0.033786,0.027136
2019-10-03,0.027796,0.028305,0.029191,0.026908
2019-10-04,0.02891,0.027796,0.032154,0.026624
2019-10-05,0.028704,0.02891,0.029051,0.027929
2019-10-06,0.0275,0.028704,0.028998,0.027029
2019-10-07,0.028314,0.0275,0.029003,0.024976
2019-10-08,0.029179,0.028314,0.029578,0.027919
2019-10-09,0.029271,0.029178,0.030503,0.028116
2019-10-10,0.028195,0.029271,0.029734,0.027531
2019-10-11,0.028994,0.028195,0.029154,0.027415
2019-10-12,0.029007,0.028994,0.029143,0.02731
2019-10-13,0.028331,0.029007,0.029149,0.026995
2019-10-14,0.028917,0.028331,0.029109,0.026808
2019-10-15,0.027027,0.028917,0.029113,0.025814
2019-10-16,0.026087,0.027026,0.027305,0.025214
2019-10-17,0.026154,0.026087,0.026657,0.025638
2019-10-18,0.025469,0.026154,0.026445,0.025248
2019-10-19,0.025638,0.025473,0.02597,0.025275
2019-10-20,0.026149,0.025588,0.026517,0.025329
2019-10-21,0.02598,0.026149,0.026792,0.02593
2019-10-22,0.02614,0.025981,0.027016,0.025801
2019-10-23,0.024292,0.02614,0.026579,0.023975
2019-10-24,0.024373,0.024292,0.024816,0.023916
2019-10-25,0.026527,0.024373,0.027561,0.024193
2019-10-26,0.027756,0.026527,0.029,0.026527
2019-10-27,0.029328,0.027756,0.030402,0.02752
2019-10-28,0.029515,0.029328,0.032109,0.02916
2019-10-29,0.029104,0.029515,0.030706,0.028753
2019-10-30,0.028352,0.029104,0.029165,0.027839
2019-10-31,0.028796,0.028352,0.029138,0.02824
2019-11-01,0.029143,0.028796,0.029808,0.028302
2019-11-02,0.029006,0.029143,0.029586,0.028873
2019-11-03,0.028842,0.029006,0.029186,0.028422
2019-11-04,0.029495,0.028842,0.029626,0.028551
2019-11-05,0.02944,0.029495,0.029812,0.028959
2019-11-06,0.029775,0.02944,0.03015,0.029325
2019-11-07,0.029254,0.029775,0.029785,0.02901
2019-11-08,0.02808,0.029254,0.029587,0.027604
2019-11-09,0.02806,0.02808,0.02834,0.027792
2019-11-10,0.028228,0.028059,0.028528,0.02773
2019-11-11,0.026974,0.028228,0.028269,0.026692
2019-11-12,0.026797,0.026974,0.027039,0.026466
2019-11-13,0.026812,0.026797,0.02707,0.026568
2019-11-14,0.026285,0.026812,0.026829,0.026179
2019-11-15,0.025898,0.026285,0.026643,0.025746
2019-11-16,0.026387,0.025898,0.026484,0.025794
2019-11-17,0.026301,0.026387,0.02669,0.026189
2019-11-18,0.025078,0.026301,0.02636,0.024722
2019-11-19,0.023987,0.025077,0.02512,0.023548
2019-11-20,0.023764,0.023987,0.024379,0.023508
2019-11-21,0.022283,0.023764,0.024013,0.022092
2019-11-22,0.020889,0.022283,0.022633,0.019677
2019-11-23,0.021441,0.020889,0.021441,0.020554
2019-11-24,0.019721,0.021441,0.021441,0.019721
2019-11-25,0.020479,0.019721,0.021524,0.018649
2019-11-26,0.020769,0.020479,0.021277,0.020273
2019-11-27,0.021464,0.020769,0.022,0.019476
2019-11-28,0.021046,0.021455,0.021773,0.020964
2019-11-29,0.021908,0.021046,0.022027,0.020949
2019-11-30,0.021003,0.021908,0.022172,0.020845
2019-12-01,0.02054,0.021003,0.021091,0.020333
2019-12-02,0.020119,0.02054,0.020604,0.020008
2019-12-03,0.020087,0.020118,0.020256,0.01983
2019-12-04,0.019806,0.020085,0.020772,0.019526
2019-12-05,0.019844,0.019806,0.020181,0.019476
2019-12-06,0.019984,0.019844,0.020222,0.019689
2019-12-07,0.020003,0.019984,0.020441,0.019984
2019-12-08,0.020092,0.020003,0.02029,0.019899
2019-12-09,0.01974,0.020092,0.020314,0.019696
2019-12-10,0.019182,0.01974,0.020045,0.019028
2019-12-11,0.019272,0.01918,0.019378,0.019048
2019-12-12,0.018809,0.019272,0.019299,0.018751
2019-12-13,0.01897,0.018808,0.018986,0.01861
2019-12-14,0.018405,0.01897,0.019093,0.01827
2019-12-15,0.018285,0.018401,0.018444,0.018072
2019-12-16,0.017231,0.018285,0.018299,0.017009
2019-12-17,0.015626,0.017231,0.017364,0.015431
2019-12-18,0.016262,0.015626,0.01665,0.014857
2019-12-19,0.015773,0.016262,0.016262,0.015594
2019-12-20,0.015921,0.015773,0.016109,0.015431
2019-12-21,0.01573,0.015921,0.016159,0.015723
2019-12-22,0.016207,0.01573,0.016284,0.015672
2019-12-23,0.015885,0.016207,0.016468,0.015793
2019-12-24,0.015384,0.01584,0.015927,0.015124
2019-12-25,0.015208,0.015383,0.015446,0.015081
2019-12-26,0.0148,0.015208,0.015281,0.014779
2019-12-27,0.014335,0.014801,0.014855,0.014147
2019-12-28,0.014722,0.014338,0.015178,0.014338
2019-12-29,0.014806,0.014722,0.015487,0.014612
2019-12-30,0.014786,0.014806,0.015131,0.01468
2019-12-31,0.014701,0.014786,0.01537,0.01452
2020-01-01,0.014859,0.014701,0.015465,0.014514
2020-01-02,0.014527,0.014859,0.015259,0.014322
2020-01-03,0.014984,0.014527,0.015277,0.014527
2020-01-04,0.015316,0.014984,0.015564,0.014984
2020-01-05,0.015373,0.015316,0.015608,0.015136
2020-01-06,0.016947,0.015372,0.017,0.015227
2020-01-07,0.017214,0.016947,0.017549,0.016731
2020-01-08,0.016227,0.017214,0.01765,0.015937
2020-01-09,0.01561,0.016227,0.016227,0.0153
2020-01-10,0.015674,0.01561,0.016183,0.015363
2020-01-11,0.01596,0.015674,0.016377,0.015511
2020-01-12,0.016047,0.015961,0.016362,0.015846
2020-01-13,0.016,0.016048,0.016248,0.015781
2020-01-14,0.017691,0.016,0.017729,0.015963
2020-01-15,0.018778,0.017691,0.020315,0.017466
2020-01-16,0.018641,0.018778,0.018844,0.017518
2020-01-17,0.019676,0.018641,0.019921,0.018508
2020-01-18,0.019724,0.019677,0.020746,0.019428
2020-01-19,0.01864,0.019724,0.020495,0.018088
2020-01-20,0.018586,0.01864,0.018686,0.018026
2020-01-21,0.018721,0.01859,0.018947,0.0184
2020-01-22,0.019494,0.018721,0.019975,0.018623
2020-01-23,0.018394,0.01949,0.01949,0.018267
2020-01-24,0.018389,0.018394,0.018745,0.01782
2020-01-25,0.018364,0.018393,0.018603,0.018168
2020-01-26,0.018646,0.018364,0.018647,0.018146
2020-01-27,0.019063,0.018646,0.019436,0.018646
2020-01-28,0.019479,0.019063,0.019558,0.018953
2020-01-29,0.020541,0.019479,0.020869,0.019479
2020-01-30,0.02133,0.020541,0.021428,0.019877
2020-01-31,0.020939,0.02133,0.021572,0.020623
2020-02-01,0.032649,0.020937,0.033337,0.020937
2020-02-02,0.03049,0.032649,0.039616,0.030095
2020-02-03,0.030181,0.03049,0.033693,0.029181
2020-02-04,0.029865,0.030231,0.031362,0.029865
2020-02-05,0.030745,0.029865,0.031753,0.028369
2020-02-06,0.03206,0.030744,0.033507,0.030562
2020-02-07,0.031982,0.03206,0.032731,0.031201
2020-02-08,0.031193,0.032109,0.032416,0.029619
2020-02-09,0.036284,0.031193,0.037624,0.031193
2020-02-10,0.034457,0.036284,0.03718,0.033048
2020-02-11,0.036532,0.034456,0.036718,0.033329
2020-02-12,0.035713,0.036532,0.036908,0.035436
2020-02-13,0.039113,0.035713,0.04137,0.035393
2020-02-14,0.039673,0.039113,0.040272,0.038061
2020-02-15,0.034708,0.039673,0.039923,0.033271
2020-02-16,0.03307,0.034708,0.036916,0.030198
2020-02-17,0.032852,0.03307,0.033282,0.029525
2020-02-18,0.033514,0.032846,0.033767,0.031354
2020-02-19,0.031001,0.033514,0.033986,0.030821
2020-02-20,0.031073,0.031001,0.031507,0.029962
2020-02-21,0.031737,0.031073,0.032713,0.030926
2020-02-22,0.031556,0.031737,0.032301,0.031095
2020-02-23,0.032671,0.031564,0.032949,0.031481
2020-02-24,0.031258,0.032673,0.032917,0.030783
2020-02-25,0.028706,0.031258,0.031258,0.028637
2020-02-26,0.023914,0.028706,0.028923,0.021876
2020-02-27,0.024669,0.023914,0.025845,0.022405
2020-02-28,0.024211,0.024661,0.025429,0.023274
2020-02-29,0.024152,0.024211,0.025357,0.024132
2020-03-01,0.02422,0.024152,0.025125,0.023981
2020-03-02,0.025642,0.02422,0.025898,0.024144
2020-03-03,0.025568,0.025642,0.026087,0.025132
2020-03-04,0.025537,0.025568,0.025926,0.025159
2020-03-05,0.026627,0.025537,0.026927,0.025522
2020-03-06,0.026383,0.026627,0.027228,0.026065
2020-03-07,0.025699,0.026383,0.027117,0.025589
2020-03-08,0.021446,0.025699,0.025699,0.021203
2020-03-09,0.021375,0.021446,0.02263,0.020312
2020-03-10,0.021378,0.021374,0.021769,0.020873
2020-03-11,0.02012,0.021378,0.021719,0.018791
2020-03-12,0.011973,0.02012,0.020515,0.011111
2020-03-13,0.015515,0.011968,0.016876,0.008773
2020-03-14,0.014641,0.015515,0.015658,0.014343
2020-03-15,0.015171,0.014638,0.015956,0.014327
2020-03-16,0.013139,0.015171,0.015203,0.012436
2020-03-17,0.014443,0.013139,0.014781,0.012923
2020-03-18,0.014562,0.014443,0.014682,0.013531
2020-03-19,0.01687,0.014562,0.017627,0.014562
2020-03-20,0.017037,0.01687,0.018724,0.015769
2020-03-21,0.016822,0.017037,0.017409,0.015997
2020-03-22,0.015747,0.016822,0.017958,0.015453
2020-03-23,0.017388,0.015747,0.01782,0.01548
2020-03-24,0.01707,0.017388,0.017625,0.016695
2020-03-25,0.016418,0.01707,0.017284,0.016014
2020-03-26,0.016629,0.016421,0.016945,0.016207
2020-03-27,0.015971,0.016629,0.016827,0.015876
2020-03-28,0.015987,0.015971,0.01647,0.015074
2020-03-29,0.015294,0.015987,0.016837,0.015177
2020-03-30,0.015928,0.015294,0.016566,0.01509
2020-03-31,0.016089,0.015928,0.016294,0.015928
2020-04-01,0.016476,0.016089,0.016557,0.015728
2020-04-02,0.016981,0.016476,0.017489,0.01637
2020-04-03,0.016783,0.016981,0.01737,0.016493
2020-04-04,0.017656,0.016782,0.017656,0.016782
2020-04-05,0.017298,0.017658,0.017997,0.017032
2020-04-06,0.018736,0.017298,0.018736,0.017244
2020-04-07,0.018083,0.018737,0.019246,0.018008
2020-04-08,0.018656,0.018083,0.018656,0.017911
2020-04-09,0.018602,0.018656,0.018806,0.018206
2020-04-10,0.017257,0.018603,0.018603,0.016746
2020-04-11,0.017043,0.017257,0.017694,0.016817
2020-04-12,0.017131,0.017043,0.017649,0.016811
2020-04-13,0.016803,0.01713,0.01713,0.016398
2020-04-14,0.016853,0.016803,0.017142,0.01678
2020-04-15,0.016234,0.016853,0.017107,0.016196
2020-04-16,0.017153,0.016234,0.017224,0.016051
2020-04-17,0.017142,0.017153,0.01731,0.016882
2020-04-18,0.017703,0.017142,0.017789,0.017142
2020-04-19,0.017129,0.017701,0.017701,0.016833
2020-04-20,0.016178,0.017128,0.017425,0.016134
2020-04-21,0.016128,0.016178,0.016453,0.015902
2020-04-22,0.016959,0.016128,0.018149,0.016051
2020-04-23,0.017436,0.016959,0.01768,0.016713
2020-04-24,0.017392,0.017436,0.0175,0.017183
2020-04-25,0.017423,0.017391,0.017972,0.0173
2020-04-26,0.018031,0.017423,0.018408,0.017314
2020-04-27,0.017906,0.018031,0.019478,0.017322
2020-04-28,0.018648,0.017906,0.018943,0.01766
2020-04-29,0.020142,0.018648,0.020302,0.018559
2020-04-30,0.019458,0.020142,0.021447,0.018794
2020-05-01,0.021187,0.019458,0.021664,0.01944
2020-05-02,0.02089,0.021187,0.021191,0.020523
2020-05-03,0.020288,0.020885,0.02139,0.019905
2020-05-04,0.019995,0.020288,0.020367,0.019197
2020-05-05,0.020711,0.019995,0.02176,0.019692
2020-05-06,0.019974,0.020711,0.020862,0.019973
2020-05-07,0.020468,0.019973,0.020589,0.019636
2020-05-08,0.020418,0.020471,0.020753,0.019951
2020-05-09,0.020511,0.020416,0.02128,0.019997
2020-05-10,0.01844,0.020511,0.020511,0.017601
2020-05-11,0.017737,0.01844,0.018827,0.017372
2020-05-12,0.018142,0.017737,0.018431,0.017664
2020-05-13,0.018874,0.018142,0.018958,0.018006
2020-05-14,0.019142,0.018872,0.019219,0.018638
2020-05-15,0.018684,0.019142,0.019213,0.018353
2020-05-16,0.018645,0.018684,0.018778,0.018409
2020-05-17,0.018889,0.018645,0.019185,0.018543
2020-05-18,0.019088,0.018889,0.019299,0.018759
2020-05-19,0.019128,0.01909,0.019181,0.018597
2020-05-20,0.018996,0.019128,0.019386,0.018535
2020-05-21,0.017978,0.018996,0.019155,0.017792
2020-05-22,0.020523,0.017978,0.022514,0.017903
2020-05-23,0.020298,0.020523,0.020987,0.019995
2020-05-24,0.020089,0.020298,0.021555,0.020016
2020-05-25,0.020908,0.020089,0.021479,0.019626
2020-05-26,0.022077,0.020906,0.022754,0.020804
2020-05-27,0.022788,0.022077,0.023377,0.021884
2020-05-28,0.022003,0.022788,0.022844,0.02166
2020-05-29,0.022245,0.022003,0.02287,0.022003
2020-05-30,0.023262,0.022245,0.023397,0.021909
2020-05-31,0.022618,0.023262,0.023415,0.022417
2020-06-01,0.02311,0.022618,0.023183,0.022501
2020-06-02,0.022708,0.02311,0.024315,0.022262
2020-06-03,0.023202,0.022708,0.023845,0.022708
2020-06-04,0.022929,0.023202,0.023407,0.022576
2020-06-05,0.022363,0.022934,0.023122,0.022198
2020-06-06,0.022217,0.022363,0.022363,0.021881
2020-06-07,0.021728,0.022217,0.022217,0.021058
2020-06-08,0.022314,0.021728,0.022548,0.021428
2020-06-09,0.022456,0.022314,0.022911,0.022158
2020-06-10,0.022954,0.022456,0.02316,0.022275
2020-06-11,0.021065,0.022954,0.023613,0.021014
2020-06-12,0.02176,0.021065,0.02187,0.020903
2020-06-13,0.021696,0.02176,0.021899,0.021602
2020-06-14,0.022321,0.021699,0.023349,0.021613
2020-06-15,0.02243,0.022321,0.022658,0.020576
2020-06-16,0.022379,0.02243,0.022684,0.022141
2020-06-17,0.023582,0.022379,0.023926,0.022011
2020-06-18,0.024339,0.023582,0.024816,0.022975
2020-06-19,0.023374,0.024339,0.024339,0.022979
2020-06-20,0.023803,0.023408,0.023897,0.022958
2020-06-21,0.023622,0.023803,0.024202,0.023383
2020-06-22,0.025817,0.023622,0.026257,0.023599
2020-06-23,0.026096,0.025817,0.026899,0.02539
2020-06-24,0.026192,0.026096,0.026731,0.02473
2020-06-25,0.025364,0.026192,0.026192,0.024511
2020-06-26,0.026257,0.025357,0.026687,0.025067
2020-06-27,0.024161,0.026257,0.026666,0.023405
2020-06-28,0.024371,0.024161,0.024843,0.023486
2020-06-29,0.023766,0.024371,0.024693,0.023172
2020-06-30,0.022988,0.023766,0.024107,0.022614
2020-07-01,0.022885,0.022988,0.023036,0.022594
2020-07-02,0.022652,0.022885,0.023626,0.022366
2020-07-03,0.022861,0.022652,0.023189,0.022597
2020-07-04,0.023003,0.022861,0.023234,0.022716
2020-07-05,0.022638,0.023002,0.023053,0.022286
2020-07-06,0.023577,0.022638,0.024112,0.022638
2020-07-07,0.023337,0.023577,0.023703,0.023336
2020-07-08,0.025143,0.023337,0.02542,0.023337
2020-07-09,0.025132,0.025143,0.026004,0.024294
2020-07-10,0.024984,0.025133,0.025151,0.024225
2020-07-11,0.025437,0.024984,0.025815,0.024625
2020-07-12,0.024502,0.025437,0.025652,0.024424
2020-07-13,0.024468,0.0245,0.024866,0.024368
2020-07-14,0.024116,0.024471,0.024509,0.023654
2020-07-15,0.023706,0.024118,0.0243,0.023704
2020-07-16,0.02341,0.023706,0.023827,0.022567
2020-07-17,0.02354,0.023414,0.02364,0.023166
2020-07-18,0.023782,0.02354,0.023855,0.023185
2020-07-19,0.023693,0.023782,0.024542,0.023311
2020-07-20,0.024305,0.023693,0.024674,0.023604
2020-07-21,0.025015,0.024305,0.025501,0.024043
2020-07-22,0.025444,0.025015,0.025571,0.024577
2020-07-23,0.024968,0.025444,0.025772,0.024702
2020-07-24,0.025539,0.02497,0.025689,0.024698
2020-07-25,0.025463,0.025539,0.025577,0.024985
2020-07-26,0.025172,0.025463,0.025827,0.024913
2020-07-27,0.025289,0.025171,0.025928,0.024161
2020-07-28,0.025537,0.025289,0.025915,0.024786
2020-07-29,0.026123,0.025537,0.026822,0.025484
2020-07-30,0.026971,0.025927,0.0284,0.02567
2020-07-31,0.026279,0.026972,0.028176,0.026135
2020-08-01,0.027066,0.026279,0.027415,0.026105
2020-08-02,0.025784,0.027066,0.028373,0.025226
2020-08-03,0.026057,0.025784,0.026539,0.02569
2020-08-04,0.025835,0.026057,0.026336,0.025761
2020-08-05,0.026161,0.025835,0.026258,0.025521
2020-08-06,0.026027,0.026161,0.026369,0.025623
2020-08-07,0.025572,0.026027,0.026413,0.025204
2020-08-08,0.026217,0.025572,0.026406,0.025494
2020-08-09,0.026207,0.026217,0.026479,0.025863
2020-08-10,0.027526,0.026207,0.027948,0.026091
2020-08-11,0.026272,0.027526,0.0278,0.025796
2020-08-12,0.034604,0.026271,0.035081,0.025332
2020-08-13,0.034119,0.03456,0.037782,0.031684
2020-08-14,0.032724,0.034119,0.034228,0.031867
2020-08-15,0.034255,0.032724,0.036678,0.031418
2020-08-16,0.034763,0.034255,0.036928,0.033441
2020-08-17,0.034166,0.034763,0.035496,0.033615
2020-08-18,0.032188,0.034166,0.035031,0.031087
2020-08-19,0.028843,0.032189,0.032348,0.028801
2020-08-20,0.030299,0.028839,0.030465,0.028229
2020-08-21,0.029394,0.030299,0.03461,0.029365
2020-08-22,0.031478,0.029394,0.031478,0.028411
2020-08-23,0.030821,0.031478,0.031482,0.030109
2020-08-24,0.030708,0.030821,0.031352,0.030172
2020-08-25,0.027772,0.030709,0.030744,0.026944
2020-08-26,0.028283,0.027766,0.029186,0.027433
2020-08-27,0.026798,0.02828,0.028398,0.02587
2020-08-28,0.027618,0.026798,0.027769,0.026532
2020-08-29,0.029089,0.027618,0.029895,0.027552
2020-08-30,0.029713,0.029087,0.030252,0.02908
2020-08-31,0.051511,0.029713,0.056628,0.029649
2020-09-01,0.048823,0.051507,0.058841,0.048101
2020-09-02,0.049833,0.04882,0.052279,0.04357
2020-09-03,0.035693,0.049833,0.050404,0.033751
2020-09-04,0.037076,0.035693,0.039436,0.033123
2020-09-05,0.048241,0.037075,0.054856,0.037063
2020-09-06,0.04938,0.048241,0.053146,0.045942
2020-09-07,0.056867,0.04938,0.060081,0.047613
2020-09-08,0.049503,0.056867,0.056867,0.04737
2020-09-09,0.049625,0.049501,0.052386,0.042601
2020-09-10,0.035703,0.049625,0.057161,0.035222
2020-09-11,0.033782,0.035703,0.035758,0.031927
2020-09-12,0.031572,0.033782,0.034111,0.031295
2020-09-13,0.029268,0.031614,0.031949,0.027575
2020-09-14,0.029019,0.029268,0.030332,0.028044
2020-09-15,0.027049,0.029019,0.029305,0.027037
2020-09-16,0.026983,0.027049,0.028398,0.025677
2020-09-17,0.026096,0.026983,0.027298,0.025441
2020-09-18,0.029434,0.026155,0.029434,0.025541
2020-09-19,0.026791,0.029484,0.029484,0.026675
2020-09-20,0.026394,0.026847,0.026863,0.025601
2020-09-21,0.024143,0.026394,0.028181,0.023218
2020-09-22,0.024971,0.024112,0.024996,0.023378
2020-09-23,0.022942,0.024971,0.025322,0.022461
2020-09-24,0.024005,0.022942,0.024041,0.022599
2020-09-25,0.024125,0.024005,0.024486,0.023081
2020-09-26,0.024748,0.024125,0.025106,0.023489
2020-09-27,0.024587,0.024748,0.025107,0.023671
2020-09-28,0.024422,0.024587,0.025206,0.024175
2020-09-29,0.023935,0.024422,0.024422,0.023541
2020-09-30,0.022964,0.023935,0.023948,0.022845
2020-10-01,0.021752,0.022964,0.023424,0.0216
2020-10-02,0.021255,0.021752,0.022483,0.020595
2020-10-03,0.021338,0.021271,0.021436,0.020991
2020-10-04,0.02116,0.021338,0.021347,0.020993
2020-10-05,0.021146,0.02116,0.021377,0.02113
2020-10-06,0.019598,0.021143,0.021185,0.019465
2020-10-07,0.019127,0.019598,0.019603,0.018464
2020-10-08,0.019503,0.019127,0.01968,0.018837
2020-10-09,0.01962,0.019503,0.019807,0.019371
2020-10-10,0.019914,0.01962,0.020257,0.019552
2020-10-11,0.020071,0.019914,0.020539,0.019435
2020-10-12,0.020009,0.020071,0.020361,0.019649
2020-10-13,0.019387,0.020009,0.020287,0.019358
2020-10-14,0.019263,0.019387,0.019475,0.019042
2020-10-15,0.019818,0.019256,0.020215,0.018958
2020-10-16,0.01898,0.019818,0.01987,0.01867
2020-10-17,0.018822,0.01898,0.019068,0.018788
2020-10-18,0.018541,0.018825,0.019147,0.018488
2020-10-19,0.018996,0.018541,0.019142,0.018355
2020-10-20,0.018126,0.018996,0.018996,0.01806
2020-10-21,0.018713,0.018126,0.019042,0.018069
2020-10-22,0.019624,0.018713,0.020103,0.018665
2020-10-23,0.019138,0.019624,0.019668,0.018921
2020-10-24,0.018745,0.019138,0.019429,0.018694
2020-10-25,0.018877,0.018745,0.019287,0.01863
2020-10-26,0.018677,0.018877,0.019016,0.01852
2020-10-27,0.018401,0.018677,0.018713,0.01823
2020-10-28,0.01715,0.018399,0.018608,0.017033
2020-10-29,0.017031,0.01715,0.017586,0.016908
2020-10-30,0.016868,0.017031,0.017256,0.016507
2020-10-31,0.016791,0.016868,0.017273,0.016735
2020-11-01,0.01706,0.016794,0.017388,0.016744
2020-11-02,0.016173,0.01706,0.017252,0.016121
2020-11-03,0.015101,0.016173,0.016216,0.012897
2020-11-04,0.015283,0.015101,0.015537,0.01478
2020-11-05,0.016993,0.015283,0.017978,0.015066
2020-11-06,0.019399,0.016993,0.020048,0.016979
2020-11-07,0.017976,0.019399,0.019672,0.017735
2020-11-08,0.018228,0.017976,0.018781,0.017878
2020-11-09,0.018627,0.018228,0.019205,0.017793
