TIMESTAMP,BTC_GOOGLE_TRENDS_FULL_NAME_PER_BIC
2024-05-09,5.632
2024-05-10,5.774
2024-05-11,5.217
2024-05-12,5.016
2024-05-13,5.851
2024-05-14,5.481
2024-05-15,6.23
2024-05-16,6.443
2024-05-17,6.214
2024-05-18,5.377
2024-05-19,5.137
2024-05-20,6.529
2024-05-21,7.975
2024-05-22,6.867
2024-05-23,6.473
2024-05-24,6.211
2024-05-25,5.149
2024-05-26,5.109
2024-05-27,5.745
2024-05-28,5.884
2024-05-29,5.646
2024-05-30,5.469
2024-05-31,5.087
2024-06-01,4.566
2024-06-02,4.655
2024-06-03,5.618
2024-06-04,5.527
2024-06-05,6.54
2024-06-06,6.042
2024-06-07,6.18
2024-06-08,5.354
2024-06-09,4.809
2024-06-10,5.411
2024-06-11,6.144
2024-06-12,5.956
2024-06-13,5.52
2024-06-14,5.475
2024-06-15,4.805
2024-06-16,4.633
2024-06-17,5.397
2024-06-18,5.794
2024-06-19,5.267
2024-06-20,5.213
2024-06-21,5.153
2024-06-22,4.323
2024-06-23,4.364
2024-06-24,6.792
2024-06-25,6.054
2024-06-26,5.233
2024-06-27,5.011
2024-06-28,5.062
2024-06-29,4.174
2024-06-30,4.305
2024-07-01,4.979
2024-07-02,4.846
2024-07-03,5.306
2024-07-04,6.799
2024-07-05,8.288
2024-07-06,5.687
2024-07-07,5.453
2024-07-08,6.569
2024-07-09,5.715
2024-07-10,5.681
2024-07-11,6.231
2024-07-12,6.14
2024-07-13,4.866
2024-07-14,6.149
2024-07-15,6.703
2024-07-16,7.146
2024-07-17,6.272
2024-07-18,5.768
2024-07-19,6.494
2024-07-20,5.751
2024-07-21,6.155
2024-07-22,6.429
2024-07-23,6.705
2024-07-24,6.027
2024-07-25,6.148
2024-07-26,6.147
2024-07-27,7.556
2024-07-28,6.54
2024-07-29,7.505
2024-07-30,6.039
2024-07-31,5.504
2024-08-01,5.756
2024-08-02,5.936
2024-08-03,5.919
2024-08-04,6.458
2024-08-05,18.125
2024-08-06,10.4
2024-08-07,8.119
2024-08-08,7.237
2024-08-09,6.567
2024-08-10,5.766
2024-08-11,5.806
2024-08-12,6.274
2024-08-13,5.984
2024-08-14,5.79
2024-08-15,6.185
2024-08-16,5.484
2024-08-17,4.885
2024-08-18,4.972
2024-08-19,5.302
2024-08-20,5.799
2024-08-21,5.385
2024-08-22,5.327
2024-08-23,6.043
2024-08-24,5.44
2024-08-25,5.05
2024-08-26,5.388
2024-08-27,5.377
2024-08-28,5.631
2024-08-29,5.228
2024-08-30,5.089
2024-08-31,4.435
2024-09-01,4.479
2024-09-02,4.983
2024-09-03,5.099
2024-09-04,5.494
2024-09-05,5.176
2024-09-06,6.201
2024-09-07,5.369
2024-09-08,5.019
2024-09-09,5.448
2024-09-10,4.988
2024-09-11,5.131
2024-09-12,4.889
2024-09-13,4.995
2024-09-14,4.832
2024-09-15,4.47
2024-09-16,5.01
2024-09-17,5.195
2024-09-18,5.434
2024-09-19,6.068
2024-09-20,5.696
2024-09-21,4.742
2024-09-22,4.517
2024-09-23,5.145
2024-09-24,5.015
2024-09-25,4.93
2024-09-26,5.317
2024-09-27,5.691
2024-09-28,4.798
2024-09-29,4.534
2024-09-30,4.983
2024-10-01,5.407
2024-10-02,5.114
2024-10-03,5.059
2024-10-04,4.865
2024-10-05,4.299
2024-10-06,4.195
2024-10-07,4.913
2024-10-08,4.978
2024-10-09,5.286
2024-10-10,4.925
2024-10-11,5.034
2024-10-12,3.946
2024-10-13,3.821
2024-10-14,5.001
2024-10-15,4.92
2024-10-16,5.397
2024-10-17,4.685
2024-10-18,5.153
2024-10-19,4.448
2024-10-20,4.592
2024-10-21,5.158
2024-10-22,4.818
2024-10-23,4.705
2024-10-24,4.911
2024-10-25,4.792
2024-10-26,4.24
2024-10-27,4.252
2024-10-28,5.45
2024-10-29,9.194
2024-10-30,7.134
2024-10-31,6.246
2024-11-01,5.969
2024-11-02,4.66
2024-11-03,4.995
2024-11-04,5.245
2024-11-05,5.62
2024-11-06,21.399
2024-11-07,12.281
2024-11-08,9.821
2024-11-09,8.431
2024-11-10,13.696
2024-11-11,21.267
2024-11-12,23.255
2024-11-13,21.799
2024-11-14,17.834
2024-11-15,13.161
2024-11-16,11.228
2024-11-17,10.368
2024-11-18,11.647
2024-11-19,11.437
2024-11-20,12.888
2024-11-21,19.566
2024-11-22,20.313
2024-11-23,14.207
2024-11-24,12.258
2024-11-25,13.278
2024-11-26,13.232
2024-11-27,11.646
2024-11-28,9.855
2024-11-29,10.122
2024-11-30,8.809
2024-12-01,8.677
2024-12-02,10.263
2024-12-03,9.525
2024-12-04,10.154
2024-12-05,26.199
2024-12-06,15.847
2024-12-07,11.482
2024-12-08,10.653
2024-12-09,11.374
2024-12-10,12.108
2024-12-11,11.32
2024-12-12,10.834
2024-12-13,9.437
2024-12-14,8.48
2024-12-15,9.393
2024-12-16,13.353
2024-12-17,12.274
2024-12-18,11.72
2024-12-19,12.689
2024-12-20,13.782
2024-12-21,9.575
2024-12-22,9.323
2024-12-23,10.376
2024-12-24,10.137
2024-12-25,9.394
2024-12-26,9.817
2024-12-27,9.216
2024-12-28,7.671
2024-12-29,7.964
2024-12-30,8.928
2024-12-31,8.394
