Lag,BAT,BTC,DASH,DCR,DOGE,ETC,ETH,GNO,IOTA,LTC,QTUM,USDT,XLM,XRP,ZEC
16,0.00017488549970712047,0.24823882770091904,0.12946811450997903,0.17329574338120307,0.11638767025581742,0.10434319132825418,0.28039044491158366,0.29268801888874585,9.349136621111583e-06,0.22147061228378,0.0005520827746957563,0.05824322197446413,0.013138657212336025,0.024237289133179737,0.16180045283383654
17,0.00031688213270386953,0.17566151695263102,0.15597825630609394,0.20561506685402198,0.13100252746916674,0.06559451179344045,0.29084567127989225,0.3448837388831549,1.2698309615005591e-05,0.20873505794604133,0.0006323036049537426,0.06060697230521084,0.018514592918994134,0.041427316932328886,0.17160720416268785
18,0.0005053783392773518,0.2033325211143271,0.18441238439206395,0.2027941958508767,0.04074602780528958,0.06485408476506108,0.2157772931246149,0.3592896438665747,1.4421579696384038e-05,0.1632719310543513,0.0009034650939497482,0.06153481180004289,0.022487244841561248,0.027552116537012845,0.1888104352678125
19,0.0005312892468353618,0.18504765614694285,0.20435763061441536,0.2078077082166132,0.04354733003428276,0.057943001365539655,0.23451656458175985,0.4116747994767356,2.2805220460576907e-05,0.1196703561494809,0.00010924030701156932,0.03595099107820215,0.027655745084592794,0.03513329253288848,0.13910723758540106
20,0.00016526922797769608,0.18949289354592702,0.12807052444139358,0.24306148711659548,0.0001294810945987024,0.030240906346365663,0.15416572017825309,0.38438045523367353,4.208129654794005e-06,0.1303955566511552,2.407394889905844e-05,0.03815783217052282,0.03074724050386691,0.04416117172000872,0.12208683473886539
21,0.00022587621184365852,0.1971282929433714,0.1407113817715515,0.2699305598239951,0.00011410427117285502,0.032454759538354506,0.15710676752113148,0.2270783585780107,6.004285764236662e-06,0.12262520271298746,3.401354189489925e-05,0.040549362431685616,0.0038569786170467384,0.031332388650246956,0.13510309630788536
22,0.00039078342549167614,0.2431822483969598,0.14287796495549054,0.12755536506877155,0.00020367933484309765,0.044867419361910583,0.14824758046837871,0.24683516567028715,8.493246931502076e-06,0.12126414539769045,2.0658801043677317e-05,0.040837486981456214,0.004286490800384497,0.021971314695800482,0.12952884785850927
23,8.884723391115474e-05,0.2698495527008937,0.13886130074840553,0.1447328520039302,0.0002613393720028914,0.048236415485414956,0.16902517202505285,0.30215250282773454,6.8283391550934135e-06,0.07895976482375831,2.1574156175404915e-05,0.02468207521484633,0.003788568952386255,0.023613150845346407,0.10022714244792555
24,9.466083880196317e-05,0.2835899963077365,0.02886381873184641,0.15894419568325058,0.00030954053570006565,0.06895177742546184,0.189660405794763,0.39540415343782903,1.4305291861027934e-05,0.12170963642921682,1.8870654632304802e-05,0.007090937025268775,0.00577649299084759,0.028953352429455313,0.12212678315938402
25,0.00012632890344622334,0.16579936685378516,0.03135768463683779,0.16199703662408638,2.7158207969801685e-05,0.06883859932872027,0.14588440278094983,0.4115234824548404,2.0161372828523898e-05,0.11595828411129405,0.00036958683369713816,0.00986891039902136,0.00292807998794132,0.03128915232257333,0.14053246987436524
26,0.00017108851828659746,0.19815959248578302,0.03506351636238666,0.17980389958482934,4.9702317843030506e-05,0.08463863708770748,0.2025757994964323,0.3606040352492085,2.8115512951968046e-05,0.14309797217606665,0.0002308965549150042,0.011377507657718406,0.0035045144294927385,0.039904309351550614,0.14258164987250693
27,3.7368822577244186e-05,0.2241229131924021,0.043126219120148156,0.18598309366692908,2.6167649717119544e-05,0.10068092061332072,0.15567193381766364,0.3782750086479163,4.55439741031582e-05,0.15390112213130558,0.00033464372857088193,0.009966516822171576,0.003097484623691294,0.04968258048672174,0.06792796690128008
28,6.190472715407499e-05,0.24204512075669768,0.04863176852283158,0.1979239770403285,3.887638215035067e-05,0.11488880292687317,0.1345433524673662,0.4006550825533188,4.356569702727195e-05,0.15892456489096013,0.0036087072197513487,0.011028496312097418,0.004047609664088471,0.04867046158460093,0.05822185351914827
29,6.448700502137953e-05,0.21213738966445825,0.018728487862829254,0.20800423803151852,5.295960233364328e-05,0.09950012435994171,0.10107236824463565,0.39774670915011445,2.9142647675363292e-05,0.13830423721726398,0.001446173398808702,0.013818858870654049,0.006507199240338257,0.04508325689160223,0.045351228248238604
30,0.00012808739957402944,0.21897545856310763,0.010532254034345469,0.20564455794810257,8.381481422381314e-05,0.11210227162264803,0.10993191280464931,0.4082263204476714,1.3036426224066551e-05,0.09034387734511329,0.00046361594400928487,0.014057591862916228,0.005034634635943618,0.0421922246387659,0.054709715810922516
