TIMESTAMP,KMD_CLOSE_PRICE_USD,KMD_OPEN_PRICE_USD,KMD_HIGH_PRICE_USD,KMD_LOW_PRICE_USD
2020-10-03,0.54007,0.53726,0.54796,0.53539
2020-10-04,0.55199,0.54007,0.55265,0.53085
2020-10-05,0.56246,0.55199,0.56324,0.54822
2020-10-06,0.51953,0.56246,0.56355,0.51294
2020-10-07,0.52094,0.51953,0.52308,0.51199
2020-10-08,0.53876,0.52094,0.53925,0.51137
2020-10-09,0.56189,0.53876,0.57022,0.53498
2020-10-10,0.57214,0.56189,0.61244,0.56189
2020-10-11,0.56688,0.57214,0.57908,0.56109
2020-10-12,0.56647,0.56688,0.57573,0.55675
2020-10-13,0.55441,0.56647,0.56653,0.54961
2020-10-14,0.55193,0.55441,0.56605,0.54688
2020-10-15,0.53216,0.55193,0.55193,0.5239
2020-10-16,0.52435,0.53216,0.53318,0.51963
2020-10-17,0.52269,0.52435,0.52961,0.51959
2020-10-18,0.52868,0.52269,0.53541,0.52195
2020-10-19,0.5214,0.52868,0.53019,0.51918
2020-10-20,0.48474,0.5214,0.52508,0.47922
2020-10-21,0.49544,0.48474,0.50467,0.47692
2020-10-22,0.50325,0.49544,0.51142,0.48785
2020-10-23,0.50957,0.50325,0.52765,0.49838
2020-10-24,0.52448,0.50944,0.55038,0.50918
2020-10-25,0.49909,0.52376,0.52379,0.49566
2020-10-26,0.49758,0.49909,0.52394,0.48671
2020-10-27,0.49216,0.49758,0.51317,0.48328
2020-10-28,0.47246,0.49216,0.52023,0.46445
2020-10-29,0.46243,0.47246,0.48081,0.45972
2020-10-30,0.43673,0.46243,0.46702,0.43352
2020-10-31,0.43292,0.43685,0.45138,0.43171
2020-11-01,0.43054,0.43286,0.43674,0.42409
2020-11-02,0.42989,0.43054,0.44484,0.42245
2020-11-03,0.42064,0.42989,0.4357,0.40925
2020-11-04,0.43069,0.42064,0.44103,0.39823
2020-11-05,0.43404,0.43069,0.43894,0.42216
2020-11-06,0.45554,0.43404,0.47142,0.43065
2020-11-07,0.43126,0.4578,0.48044,0.42134
2020-11-08,0.45652,0.4312,0.46155,0.42887
2020-11-09,0.45657,0.45652,0.4726,0.43598
2020-11-10,0.48752,0.45657,0.49854,0.45524
2020-11-11,0.47683,0.48752,0.50008,0.47585
2020-11-12,0.46654,0.47683,0.47772,0.45789
2020-11-13,0.48524,0.46654,0.48987,0.46357
2020-11-14,0.4812,0.48524,0.49927,0.46947
2020-11-15,0.4589,0.48097,0.48385,0.45189
2020-11-16,0.46556,0.4589,0.47237,0.45644
2020-11-17,0.47076,0.46556,0.47623,0.46323
2020-11-18,0.46125,0.47076,0.47918,0.44128
2020-11-19,0.46483,0.46125,0.50432,0.44989
2020-11-20,0.47508,0.46483,0.49438,0.46458
2020-11-21,0.51287,0.47499,0.51959,0.46727
2020-11-22,0.48337,0.51316,0.51805,0.4719
2020-11-23,0.51176,0.48337,0.51648,0.47533
2020-11-24,0.62679,0.51176,0.77812,0.50411
2020-11-25,0.60146,0.62679,0.72223,0.58267
2020-11-26,0.53252,0.60146,0.63018,0.49295
2020-11-27,0.5445,0.53252,0.57078,0.5081
2020-11-28,0.57999,0.54516,0.62021,0.53748
2020-11-29,0.57496,0.57999,0.59053,0.56382
2020-11-30,0.59078,0.57496,0.59316,0.55791
2020-12-01,0.5796,0.59078,0.60645,0.546
2020-12-02,0.61189,0.5796,0.62026,0.57066
2020-12-03,0.60506,0.61189,0.64164,0.59395
2020-12-04,0.55078,0.60506,0.61844,0.54973
2020-12-05,0.58238,0.55078,0.58238,0.54661
2020-12-06,0.57368,0.58238,0.5854,0.56199
2020-12-07,0.57785,0.57368,0.58954,0.56239
2020-12-08,0.54894,0.57785,0.60342,0.5463
2020-12-09,0.54473,0.54894,0.55178,0.51011
2020-12-10,0.52603,0.54473,0.54473,0.51399
2020-12-11,0.50913,0.52603,0.53116,0.49585
2020-12-12,0.54699,0.50812,0.55283,0.50812
2020-12-13,0.5514,0.54855,0.57707,0.54288
2020-12-14,0.54956,0.5514,0.55672,0.53861
2020-12-15,0.5468,0.54956,0.55502,0.53664
2020-12-16,0.55816,0.5468,0.5626,0.53423
2020-12-17,0.54809,0.55816,0.56763,0.53146
2020-12-18,0.58449,0.54809,0.64842,0.53883
2020-12-19,0.61502,0.58395,0.67104,0.57931
2020-12-20,0.5781,0.61414,0.61489,0.57036
2020-12-21,0.56906,0.5781,0.59045,0.53579
2020-12-22,0.5664,0.56906,0.58097,0.5419
2020-12-23,0.4914,0.5664,0.56707,0.48354
2020-12-24,0.52838,0.4914,0.52875,0.48454
2020-12-25,0.52924,0.52838,0.54816,0.51915
2020-12-26,0.51874,0.53139,0.53754,0.50488
2020-12-27,0.52556,0.51888,0.5488,0.50279
2020-12-28,0.53407,0.52556,0.55122,0.52116
2020-12-29,0.53142,0.53407,0.53774,0.50635
2020-12-30,0.52426,0.53142,0.54707,0.51976
2020-12-31,0.5133,0.52426,0.52716,0.49553
2021-01-01,0.50029,0.5133,0.52413,0.49547
2021-01-02,0.47473,0.50029,0.50029,0.43925
2021-01-03,0.47219,0.47473,0.49688,0.46209
2021-01-04,0.5296,0.47219,0.55427,0.46117
2021-01-05,0.53668,0.5296,0.5418,0.5021
2021-01-06,0.56843,0.53668,0.58603,0.52422
2021-01-07,0.57526,0.56843,0.59858,0.54299
2021-01-08,0.56209,0.57526,0.58045,0.52468
2021-01-09,0.61847,0.56118,0.63633,0.546
2021-01-10,0.59127,0.61847,0.63965,0.55338
2021-01-11,0.56366,0.59127,0.59127,0.49846
2021-01-12,0.55783,0.56366,0.58242,0.51713
2021-01-13,0.57735,0.55783,0.57735,0.53045
2021-01-14,0.58604,0.57735,0.59349,0.56215
2021-01-15,0.5799,0.58604,0.59138,0.53961
2021-01-16,0.61733,0.57947,0.63348,0.57262
2021-01-17,0.62792,0.61846,0.64721,0.56876
2021-01-18,0.64333,0.62792,0.6498,0.59756
2021-01-19,0.66775,0.64333,0.7194,0.62682
2021-01-20,0.6521,0.66775,0.68761,0.5994
2021-01-21,0.56636,0.6521,0.65326,0.5532
2021-01-22,0.58794,0.56636,0.60417,0.52639
2021-01-23,0.61175,0.58678,0.616,0.56894
2021-01-24,0.62177,0.61156,0.64373,0.6045
2021-01-25,0.60058,0.62177,0.63587,0.5952
2021-01-26,0.59063,0.60058,0.60656,0.57085
2021-01-27,0.54421,0.59063,0.59136,0.52755
2021-01-28,0.63209,0.54421,0.63758,0.53293
2021-01-29,0.61964,0.63209,0.67824,0.58962
2021-01-30,0.74494,0.61964,0.97904,0.60207
2021-01-31,0.71712,0.74322,0.81313,0.67237
2021-02-01,0.69029,0.71712,0.72138,0.65807
2021-02-02,0.76663,0.69029,0.7829,0.68289
2021-02-03,0.76648,0.76663,0.79114,0.72802
2021-02-04,0.72274,0.76648,0.77609,0.70211
2021-02-05,0.83971,0.72274,0.84977,0.71612
2021-02-06,0.81171,0.84353,0.93289,0.79472
2021-02-07,0.78794,0.81171,0.83234,0.76664
2021-02-08,0.8372,0.78794,0.86079,0.77173
2021-02-09,0.8803,0.8372,0.9372,0.81823
2021-02-10,0.9044,0.8803,0.94649,0.80149
2021-02-11,1.11298,0.9044,1.14464,0.87158
2021-02-12,1.14855,1.11298,1.18934,1.04333
2021-02-13,1.30302,1.14692,1.33318,1.11836
2021-02-14,1.3035,1.30425,1.45973,1.27189
2021-02-15,1.38543,1.3035,1.5407,1.13594
2021-02-16,1.28073,1.38543,1.40486,1.22152
2021-02-17,1.27931,1.28073,1.31109,1.18186
2021-02-18,1.37513,1.27931,1.39656,1.27931
2021-02-19,1.45449,1.37513,1.48021,1.29082
2021-02-20,1.43456,1.46008,1.62016,1.37106
2021-02-21,1.63511,1.43456,1.83123,1.40521
2021-02-22,1.56672,1.63511,1.85438,1.30244
2021-02-23,1.19257,1.56672,1.56942,1.01298
2021-02-24,1.20715,1.19257,1.29867,1.10795
2021-02-25,1.24355,1.20715,1.45641,1.20715
2021-02-26,1.239,1.24355,1.28994,1.13961
2021-02-27,1.30947,1.24132,1.35021,1.22567
2021-02-28,1.20869,1.31238,1.35518,1.11663
2021-03-01,1.28161,1.20869,1.30039,1.20468
2021-03-02,1.26453,1.28161,1.30887,1.20104
2021-03-03,1.39687,1.26453,1.42602,1.24759
2021-03-04,1.3687,1.39687,1.45403,1.29426
2021-03-05,1.37788,1.3687,1.393,1.27793
2021-03-06,1.52662,1.38184,1.55561,1.37981
2021-03-07,1.51585,1.53226,1.53601,1.45459
2021-03-08,1.50445,1.51585,1.52386,1.43887
2021-03-09,1.54945,1.50445,1.54945,1.46394
2021-03-10,1.48823,1.54945,1.56934,1.44498
2021-03-11,1.46617,1.48823,1.49098,1.40676
2021-03-12,1.46334,1.46617,1.50086,1.40156
2021-03-13,1.51348,1.46418,1.5184,1.40203
2021-03-14,1.45514,1.51469,1.51469,1.44351
2021-03-15,1.4481,1.45514,1.50755,1.32743
2021-03-16,1.47895,1.4481,1.47927,1.36437
2021-03-17,1.5156,1.47895,1.52731,1.38571
2021-03-18,1.80115,1.5156,1.88384,1.5156
2021-03-19,1.76163,1.80115,1.84165,1.72284
2021-03-20,1.69182,1.7606,2.00893,1.69182
2021-03-21,1.72878,1.69088,1.73773,1.63494
2021-03-22,1.79036,1.72878,1.97863,1.72384
2021-03-23,2.15959,1.79036,2.2475,1.7066
2021-03-24,1.81342,2.15959,2.1673,1.80585
2021-03-25,1.69666,1.81342,1.83281,1.63554
2021-03-26,1.88394,1.69666,1.91851,1.69326
2021-03-27,2.15642,1.88394,2.19718,1.85519
2021-03-28,2.1333,2.16042,2.38082,2.06802
2021-03-29,2.53749,2.1333,2.61095,2.04783
2021-03-30,2.76176,2.53749,2.99054,2.4856
2021-03-31,2.68959,2.76176,2.79681,2.49281
2021-04-01,2.66588,2.68959,2.81991,2.60502
2021-04-02,2.72566,2.66588,2.77909,2.54464
2021-04-03,2.47434,2.72406,2.82622,2.46864
2021-04-04,2.62085,2.47576,2.63388,2.44061
2021-04-05,2.66077,2.62085,2.69865,2.45148
2021-04-06,2.56671,2.66077,2.67022,2.41954
2021-04-07,3.8255,2.56671,3.91268,2.54783
2021-04-08,4.72981,3.8255,4.72981,3.46847
2021-04-09,4.29651,4.72981,4.73837,4.0917
2021-04-10,3.89653,4.27368,4.2907,3.70783
2021-04-11,3.73874,3.89653,3.94058,3.49107
2021-04-12,3.58084,3.73874,3.74773,3.48837
2021-04-13,3.69607,3.58084,3.82619,3.42449
2021-04-14,3.39207,3.69607,3.72935,3.15641
2021-04-15,3.59899,3.39207,3.64155,3.29681
2021-04-16,3.3681,3.59899,3.59899,3.17029
2021-04-17,3.3753,3.3691,3.66667,3.28882
2021-04-18,2.90286,3.3753,3.39964,2.60128
2021-04-19,2.73233,2.90286,3.22839,2.65378
2021-04-20,2.74986,2.73233,3.1439,2.35105
2021-04-21,2.75714,2.74986,3.06461,2.70945
2021-04-22,2.26567,2.75714,2.79837,2.26567
2021-04-23,2.15636,2.26567,2.2739,1.7435
2021-04-24,2.02608,2.15601,2.34894,2.00635
2021-04-25,2.09544,2.02608,2.22877,1.8661
2021-04-26,2.49757,2.09544,2.51783,2.04888
2021-04-27,2.77848,2.49757,2.87707,2.43068
2021-04-28,2.6239,2.77848,2.86472,2.49324
2021-04-29,2.81227,2.6239,3.06044,2.60816
2021-04-30,2.86822,2.81227,2.93757,2.68716
2021-05-01,2.82582,2.87205,2.90623,2.74542
2021-05-02,2.75099,2.82727,2.83642,2.69077
2021-05-03,2.8755,2.75099,2.94982,2.74448
2021-05-04,2.53277,2.8755,2.88393,2.53277
2021-05-05,2.80977,2.53277,2.81447,2.50945
2021-05-06,3.13665,2.80977,3.70733,2.76989
2021-05-07,3.18703,3.13665,3.80497,2.92616
2021-05-08,3.51235,3.18951,4.09527,3.10692
2021-05-09,3.42279,3.51914,3.6578,3.31979
2021-05-10,2.93687,3.42279,3.42907,2.85094
2021-05-11,3.1021,2.93687,3.10907,2.74768
2021-05-12,2.46826,3.1021,3.21796,2.46826
2021-05-13,2.45697,2.46826,2.64099,2.25909
2021-05-14,2.60739,2.45697,2.63754,2.40646
2021-05-15,2.36002,2.60759,2.61215,2.33648
2021-05-16,2.31463,2.36079,2.52164,2.16185
2021-05-17,2.03985,2.31463,2.31965,1.93671
2021-05-18,2.2382,2.03985,2.36388,2.00889
2021-05-19,1.50111,2.2382,2.3805,1.21271
2021-05-20,1.7884,1.50111,1.81197,1.33544
2021-05-21,1.75747,1.7884,2.02894,1.4697
2021-05-22,1.71694,1.76038,1.91362,1.61471
2021-05-23,1.37739,1.7221,1.76826,1.11163
2021-05-24,1.65002,1.37739,1.66008,1.26507
2021-05-25,1.699,1.65002,1.76489,1.48174
2021-05-26,1.81316,1.699,1.81947,1.61259
2021-05-27,1.74164,1.81316,1.82563,1.63697
2021-05-28,1.53532,1.74164,1.7466,1.45768
2021-05-29,1.44277,1.53495,1.65942,1.37102
2021-05-30,1.4806,1.44277,1.51465,1.33182
2021-05-31,1.54961,1.4806,1.5671,1.39309
2021-06-01,1.58431,1.54961,1.66783,1.48733
2021-06-02,1.64806,1.58431,1.83315,1.52752
2021-06-03,1.71798,1.64806,1.84138,1.6037
2021-06-04,1.55414,1.71798,1.72183,1.46348
2021-06-05,1.49378,1.55529,1.63166,1.46455
2021-06-06,1.55836,1.49307,1.6941,1.4803
2021-06-07,1.51478,1.55836,1.74218,1.49713
2021-06-08,1.4083,1.51478,1.52512,1.28075
2021-06-09,1.53713,1.4083,1.67092,1.40329
2021-06-10,1.4465,1.53713,1.54003,1.42721
2021-06-11,1.16138,1.4465,1.46047,1.15235
2021-06-12,1.04335,1.16374,1.16374,1.0025
2021-06-13,1.10395,1.04389,1.12809,1.01084
2021-06-14,1.12561,1.10395,1.12561,1.04341
2021-06-15,1.1385,1.12561,1.16333,1.10421
2021-06-16,1.05081,1.1385,1.1385,1.03704
2021-06-17,1.03975,1.05081,1.096,1.00511
2021-06-18,0.88595,1.03975,1.06865,0.84497
2021-06-19,0.84587,0.88923,0.91778,0.84286
2021-06-20,0.86117,0.84377,0.86758,0.7546
2021-06-21,0.61549,0.86117,0.86117,0.61245
2021-06-22,0.57352,0.61549,0.64013,0.49091
2021-06-23,0.6165,0.57352,0.65132,0.5517
2021-06-24,0.66597,0.6165,0.66661,0.60317
2021-06-25,0.60278,0.66597,0.68997,0.5712
2021-06-26,0.57332,0.60076,0.60237,0.53893
2021-06-27,0.54801,0.57552,0.59428,0.51733
2021-06-28,0.55963,0.54801,0.57724,0.5091
2021-06-29,0.60133,0.55963,0.63631,0.55531
2021-06-30,0.59495,0.60133,0.61432,0.55451
2021-07-01,0.56485,0.59495,0.59496,0.55411
2021-07-02,0.55753,0.56485,0.57375,0.52592
2021-07-03,0.63499,0.55665,0.63728,0.54515
2021-07-04,0.64036,0.63499,0.66798,0.61227
2021-07-05,0.59414,0.64036,0.64596,0.57501
2021-07-06,0.77721,0.59414,0.7968,0.59414
2021-07-07,0.81077,0.77721,1.03369,0.73095
2021-07-08,0.7371,0.81077,0.85869,0.72055
2021-07-09,0.8021,0.7371,0.82451,0.6983
2021-07-10,0.74439,0.80162,0.83696,0.72575
2021-07-11,0.75992,0.74447,0.77635,0.73299
2021-07-12,0.83516,0.75992,0.89153,0.75443
2021-07-13,0.73692,0.83516,0.8418,0.73112
2021-07-14,0.74024,0.73692,0.74844,0.68776
2021-07-15,0.68647,0.74024,0.74164,0.67134
2021-07-16,0.64279,0.68647,0.71547,0.64044
2021-07-17,0.63512,0.6423,0.66388,0.62724
2021-07-18,0.68303,0.63512,0.72661,0.63512
2021-07-19,0.65173,0.68303,0.70873,0.6294
2021-07-20,0.59893,0.65173,0.66001,0.57603
2021-07-21,0.63495,0.59893,0.65824,0.58863
2021-07-22,0.65326,0.63495,0.67349,0.62726
2021-07-23,0.65358,0.65326,0.66525,0.61967
2021-07-24,0.65708,0.65323,0.66289,0.64629
2021-07-25,0.66885,0.65698,0.66914,0.63475
2021-07-26,0.68072,0.66885,0.72663,0.66678
2021-07-27,0.69026,0.68072,0.70995,0.6623
2021-07-28,0.70948,0.69026,0.75452,0.67927
2021-07-29,0.7397,0.70948,0.7518,0.6987
2021-07-30,0.76944,0.7397,0.78351,0.71519
2021-07-31,0.80178,0.76944,0.8179,0.74523
2021-08-01,0.86591,0.80017,0.95198,0.79538
2021-08-02,0.83451,0.86591,0.86855,0.8223
2021-08-03,0.80225,0.83451,0.85328,0.79694
2021-08-04,0.82432,0.80225,0.83683,0.77049
2021-08-05,0.84477,0.82432,0.85407,0.79149
2021-08-06,0.90304,0.84477,0.90416,0.8301
2021-08-07,0.90998,0.90013,0.94123,0.87706
2021-08-08,0.84807,0.91043,0.9123,0.82547
2021-08-09,0.88085,0.84807,0.89857,0.81614
2021-08-10,0.98747,0.88085,1.05576,0.86546
2021-08-11,1.00615,0.98747,1.04085,0.9655
2021-08-12,0.94627,1.00615,1.03835,0.90518
2021-08-13,1.13791,0.94627,1.1926,0.94115
2021-08-14,1.26824,1.13862,1.30852,1.1197
2021-08-15,1.23507,1.26907,1.27337,1.12471
2021-08-16,1.17693,1.23507,1.2583,1.16644
2021-08-17,1.05987,1.17693,1.23224,1.05528
2021-08-18,1.03289,1.05987,1.08045,1.00581
2021-08-19,1.13721,1.03289,1.13937,1.00573
2021-08-20,1.17702,1.13721,1.20069,1.11845
2021-08-21,1.14143,1.17834,1.18121,1.12323
2021-08-22,1.17414,1.13989,1.18963,1.12761
2021-08-23,1.20099,1.17414,1.2451,1.17414
2021-08-24,1.0959,1.20099,1.22483,1.09581
2021-08-25,1.13541,1.0959,1.13688,1.04415
2021-08-26,1.05113,1.13541,1.14529,1.0264
2021-08-27,1.0875,1.05113,1.08979,1.00722
2021-08-28,1.04717,1.08779,1.09311,1.0402
2021-08-29,1.05634,1.04768,1.07467,1.02798
2021-08-30,1.08933,1.05634,1.16651,1.03705
2021-08-31,1.08176,1.08933,1.16269,1.06656
2021-09-01,1.19434,1.08176,1.19434,1.06297
2021-09-02,1.19936,1.19434,1.26879,1.17744
2021-09-03,1.233,1.19936,1.26242,1.1736
2021-09-04,1.27695,1.233,1.29698,1.20644
2021-09-05,1.33903,1.27758,1.34689,1.24629
2021-09-06,1.44921,1.33903,1.61784,1.33805
2021-09-07,1.13407,1.44921,1.46906,0.97931
2021-09-08,1.13012,1.13407,1.18315,1.01337
2021-09-09,1.10941,1.13012,1.17717,1.09257
2021-09-10,1.05002,1.10941,1.17274,1.02415
2021-09-11,1.17005,1.04955,1.26117,1.04765
2021-09-12,1.16237,1.17051,1.21062,1.12831
2021-09-13,1.08895,1.16237,1.16952,1.02354
2021-09-14,1.11012,1.08895,1.11673,1.07979
2021-09-15,1.16257,1.11012,1.17004,1.09887
2021-09-16,1.10936,1.16257,1.16257,1.09256
2021-09-17,1.04657,1.10936,1.11292,1.03308
2021-09-18,1.07146,1.04657,1.09348,1.03766
2021-09-19,1.02976,1.07146,1.07739,1.01758
2021-09-20,0.87998,1.02976,1.03218,0.86241
2021-09-21,0.84683,0.87998,0.96587,0.81205
2021-09-22,0.97234,0.84683,1.06418,0.83807
2021-09-23,0.97106,0.97234,0.98461,0.93429
2021-09-24,0.88806,0.97106,0.97282,0.83401
2021-09-25,0.94049,0.88784,0.9523,0.85488
2021-09-26,0.9221,0.94174,1.0726,0.84407
2021-09-27,0.90502,0.9221,1.07518,0.9035
2021-09-28,0.83791,0.90502,0.93471,0.83565
2021-09-29,0.84435,0.83791,0.88809,0.82385
2021-09-30,0.87172,0.84435,0.89687,0.8392
2021-10-01,0.95065,0.87172,0.95094,0.86407
2021-10-02,0.95613,0.94993,0.99305,0.92043
2021-10-03,1.00916,0.9552,1.07112,0.94148
2021-10-04,1.02437,1.00916,1.11451,0.95186
2021-10-05,1.04119,1.02437,1.08264,1.00074
2021-10-06,1.04289,1.04119,1.08178,0.95838
2021-10-07,1.0546,1.04289,1.13804,1.02139
2021-10-08,1.05987,1.0546,1.10628,1.03519
2021-10-09,1.06456,1.06065,1.123,1.05092
2021-10-10,1.00547,1.06401,1.08693,1.00191
2021-10-11,0.98908,1.00547,1.08673,0.97346
2021-10-12,0.9902,0.98908,1.02288,0.92565
2021-10-13,0.98938,0.9902,1.00451,0.95827
2021-10-14,1.01834,0.98938,1.02469,0.98199
2021-10-15,1.03853,1.01834,1.08139,0.99714
2021-10-16,1.06943,1.03977,1.27978,1.0297
2021-10-17,1.05262,1.06908,1.0966,1.01812
2021-10-18,1.05087,1.05262,1.0725,1.00772
2021-10-19,1.03888,1.05087,1.06278,1.02201
2021-10-20,1.08449,1.03888,1.099,1.02229
2021-10-21,1.11007,1.08449,1.11462,1.0475
2021-10-22,1.11863,1.11007,1.18391,1.08739
2021-10-23,1.09319,1.11893,1.11931,1.0672
2021-10-24,1.04354,1.09319,1.09442,1.02741
2021-10-25,1.06278,1.04354,1.07516,1.03911
2021-10-26,1.03617,1.06278,1.08145,1.03065
2021-10-27,0.93721,1.03617,1.06426,0.93721
2021-10-28,1.00697,0.93721,1.04074,0.92998
2021-10-29,1.04169,1.00697,1.04969,1.00121
2021-10-30,1.0526,1.04014,1.07218,1.01717
2021-10-31,1.07695,1.05195,1.08854,1.01534
2021-11-01,1.04357,1.07695,1.08853,1.03233
2021-11-02,1.08939,1.04357,1.16096,1.03034
2021-11-03,1.08244,1.08939,1.10145,1.03325
2021-11-04,1.01504,1.08244,1.08527,1.00367
2021-11-05,1.02257,1.01504,1.04231,1.00365
2021-11-06,1.01321,1.02165,1.03659,0.98017
2021-11-07,1.03605,1.01291,1.05371,1.0
2021-11-08,1.02802,1.03605,1.04855,1.02067
2021-11-09,1.03081,1.02802,1.05181,1.01196
2021-11-10,0.97661,1.03081,1.08225,0.94556
2021-11-11,1.02301,0.97661,1.02497,0.96955
2021-11-12,1.00674,1.02301,1.04416,0.98318
2021-11-13,1.01545,1.00609,1.02102,0.99332
2021-11-14,0.98789,1.01674,1.02285,0.96178
2021-11-15,0.97395,0.98789,1.00099,0.97066
2021-11-16,0.90535,0.97395,0.97678,0.88728
2021-11-17,0.9303,0.90535,0.93408,0.88534
2021-11-18,0.84083,0.9303,0.93601,0.83352
2021-11-19,0.89031,0.84083,0.9007,0.82981
2021-11-20,0.96806,0.89082,1.00149,0.88857
2021-11-21,0.9686,0.96716,1.02061,0.94786
2021-11-22,0.92093,0.9686,0.96923,0.90078
2021-11-23,0.95311,0.92093,0.99165,0.91452
2021-11-24,0.94371,0.95311,0.96198,0.90716
2021-11-25,1.00736,0.94371,1.07172,0.9311
2021-11-26,0.97832,1.00736,1.17915,0.93291
2021-11-27,1.04904,0.98146,1.09819,0.95727
2021-11-28,0.99914,1.05641,1.05641,0.93105
2021-11-29,0.97083,0.99914,1.00144,0.95848
2021-11-30,0.95299,0.97083,0.98646,0.92937
2021-12-01,0.98427,0.95299,1.03162,0.94732
2021-12-02,1.13806,0.98427,1.61886,0.94308
2021-12-03,1.07976,1.13806,1.25028,1.01498
2021-12-04,0.90433,1.08119,1.08244,0.85376
2021-12-05,0.8247,0.90315,0.93093,0.81816
2021-12-06,0.89237,0.8247,0.97753,0.77846
2021-12-07,0.86748,0.89237,0.9551,0.85935
2021-12-08,0.89783,0.86748,0.95377,0.85916
2021-12-09,0.79419,0.89783,0.90741,0.79419
2021-12-10,0.75848,0.79419,0.84946,0.75775
2021-12-11,0.77789,0.75789,0.78828,0.74391
2021-12-12,0.76977,0.77789,0.81408,0.76189
2021-12-13,0.6936,0.76977,0.7722,0.66185
2021-12-14,0.68835,0.6936,0.75923,0.65835
2021-12-15,0.72214,0.68835,0.73429,0.66651
2021-12-16,0.70976,0.72214,0.75303,0.70728
2021-12-17,0.69945,0.70976,0.76458,0.68684
2021-12-18,0.72566,0.69945,0.76384,0.68972
2021-12-19,0.71032,0.72634,0.73779,0.69702
2021-12-20,0.68448,0.71032,0.71651,0.65663
2021-12-21,0.70098,0.68448,0.70733,0.6784
2021-12-22,0.7257,0.70098,0.73286,0.69981
2021-12-23,0.77234,0.7257,0.7793,0.70936
2021-12-24,0.78655,0.77234,0.81576,0.75496
2021-12-25,0.80232,0.78629,0.90443,0.78557
2021-12-26,0.7966,0.80116,0.80866,0.76615
2021-12-27,0.80309,0.7966,0.95364,0.79656
2021-12-28,0.74941,0.80309,0.8045,0.74361
2021-12-29,0.71949,0.74941,0.76141,0.7164
2021-12-30,0.75943,0.71949,0.86538,0.71159
2021-12-31,0.72967,0.75943,0.76707,0.71465
2022-01-01,0.7389,0.73,0.74637,0.72007
2022-01-02,0.75177,0.7389,0.7597,0.73245
2022-01-03,0.72818,0.75177,0.75822,0.71638
2022-01-04,0.74404,0.72818,0.7709,0.71767
2022-01-05,0.70165,0.74404,0.76809,0.66078
2022-01-06,0.68241,0.70165,0.70886,0.65888
2022-01-07,0.6506,0.68241,0.68241,0.62748
2022-01-08,0.62026,0.65019,0.67262,0.61002
2022-01-09,0.63264,0.62047,0.64283,0.61304
2022-01-10,0.62155,0.63264,0.64391,0.59303
2022-01-11,0.64048,0.62155,0.64252,0.61368
2022-01-12,0.66498,0.64048,0.67785,0.63424
2022-01-13,0.63824,0.66498,0.66747,0.63152
2022-01-14,0.65073,0.63824,0.65345,0.62636
2022-01-15,0.64655,0.65073,0.65546,0.6389
2022-01-16,0.64126,0.6467,0.65167,0.63958
2022-01-17,0.62268,0.64126,0.64378,0.61876
2022-01-18,0.62966,0.62268,0.63993,0.61201
2022-01-19,0.59529,0.62966,0.6319,0.59347
2022-01-20,0.57326,0.59529,0.62165,0.57143
2022-01-21,0.52701,0.57326,0.57806,0.52455
2022-01-22,0.47022,0.52717,0.53732,0.45715
2022-01-23,0.49728,0.47195,0.50018,0.46849
2022-01-24,0.48992,0.49728,0.49757,0.44785
2022-01-25,0.49003,0.48992,0.50918,0.48107
2022-01-26,0.48547,0.49003,0.52699,0.47768
2022-01-27,0.48832,0.48547,0.50223,0.46553
2022-01-28,0.50038,0.48832,0.50265,0.48197
2022-01-29,0.50191,0.50038,0.50897,0.49346
2022-01-30,0.4911,0.50172,0.51013,0.48593
2022-01-31,0.48614,0.4911,0.49229,0.46226
2022-02-01,0.48994,0.48614,0.4957,0.47982
2022-02-02,0.46753,0.48994,0.49516,0.46392
2022-02-03,0.47653,0.46753,0.48561,0.45443
2022-02-04,0.50976,0.47653,0.51021,0.472
2022-02-05,0.54205,0.51018,0.57903,0.50784
2022-02-06,0.53306,0.5418,0.55139,0.51176
2022-02-07,0.55212,0.53306,0.55924,0.52333
2022-02-08,0.54227,0.55212,0.56126,0.51336
2022-02-09,0.5648,0.54227,0.5648,0.53282
2022-02-10,0.52327,0.5648,0.5648,0.52299
2022-02-11,0.49492,0.52327,0.54448,0.48885
2022-02-12,0.53229,0.49513,0.61605,0.49492
2022-02-13,0.51094,0.5308,0.53919,0.50063
2022-02-14,0.50872,0.51094,0.5435,0.4933
2022-02-15,0.52914,0.50872,0.53587,0.50849
2022-02-16,0.51557,0.52914,0.52962,0.50825
2022-02-17,0.47306,0.51557,0.51915,0.47072
2022-02-18,0.4642,0.47306,0.49264,0.46299
2022-02-19,0.46814,0.46401,0.48388,0.46073
2022-02-20,0.52225,0.46814,0.59011,0.44857
2022-02-21,0.53478,0.52225,0.67792,0.48807
2022-02-22,0.54052,0.53478,0.66667,0.47609
2022-02-23,0.54075,0.54052,0.61058,0.53388
2022-02-24,0.49866,0.54075,0.54078,0.45268
2022-02-25,0.52275,0.49866,0.53214,0.49214
2022-02-26,0.50743,0.52254,0.53547,0.50545
2022-02-27,0.4951,0.50782,0.51492,0.47727
2022-02-28,0.53045,0.4951,0.53045,0.4876
2022-03-01,0.52664,0.53045,0.54685,0.50911
2022-03-02,0.51625,0.52664,0.5297,0.50935
