TIMESTAMP,GAS_CLOSE_PRICE_USD,GAS_OPEN_PRICE_USD,GAS_HIGH_PRICE_USD,GAS_LOW_PRICE_USD
2020-11-02,1.22,1.2,1.2599,1.1501
2020-11-03,1.1501,1.22,1.24,1.1202
2020-11-04,1.1398,1.1501,1.1702,1.1006
2020-11-05,1.1899,1.1398,1.1995,1.1002
2020-11-06,1.2905,1.1899,1.3388,1.1899
2020-11-07,1.2299,1.2905,1.3695,1.1801
2020-11-08,1.3099,1.2299,1.3699,1.21
2020-11-09,1.4895,1.3099,1.53,1.2701
2020-11-10,1.3898,1.4895,1.5108,1.3703
2020-11-11,1.37,1.3898,1.4397,1.3501
2020-11-12,1.3199,1.37,1.3898,1.2803
2020-11-13,1.3697,1.31,1.3697,1.2806
2020-11-14,1.3306,1.3697,1.4368,1.29
2020-11-15,1.3097,1.3306,1.469,1.3097
2020-11-16,1.3404,1.3097,1.3606,1.3
2020-11-17,1.4329,1.3404,1.5142,1.3404
2020-11-18,1.35,1.4329,1.4434,1.2931
2020-11-19,1.3101,1.35,1.3667,1.2905
2020-11-20,1.3499,1.3101,1.3891,1.3101
2020-11-21,1.4289,1.3499,1.489,1.3301
2020-11-22,1.3715,1.4289,1.4569,1.3173
2020-11-23,1.4399,1.3715,1.4581,1.3434
2020-11-24,1.5615,1.4399,1.5768,1.417
2020-11-25,1.8532,1.5707,2.247,1.4916
2020-11-26,1.482,1.8532,1.9112,1.3631
2020-11-27,1.4893,1.482,1.635,1.3805
2020-11-28,1.6284,1.4893,1.6966,1.4404
2020-11-29,1.5898,1.6284,1.6479,1.5503
2020-11-30,1.5902,1.5898,1.6227,1.5413
2020-12-01,1.7104,1.5902,2.0091,1.4605
2020-12-02,1.8403,1.7104,2.0094,1.6523
2020-12-03,1.8297,1.8495,1.9266,1.7606
2020-12-04,1.63,1.8297,1.8297,1.63
2020-12-05,1.7603,1.63,1.7794,1.6104
2020-12-06,1.729,1.7603,1.8096,1.6721
2020-12-07,1.6885,1.729,1.7302,1.6494
2020-12-08,1.5912,1.6885,1.7405,1.5733
2020-12-09,1.6197,1.5912,1.6394,1.4901
2020-12-10,1.5706,1.6197,1.6388,1.5291
2020-12-11,1.4997,1.5706,1.6001,1.4614
2020-12-12,1.5805,1.4997,1.5854,1.4897
2020-12-13,1.5999,1.5805,1.6307,1.5408
2020-12-14,1.5969,1.5999,1.6044,1.5541
2020-12-15,1.5734,1.5969,1.5969,1.544
2020-12-16,1.6213,1.5734,1.6214,1.5396
2020-12-17,1.5907,1.6213,1.6548,1.5655
2020-12-18,1.663,1.5903,1.7078,1.5684
2020-12-19,1.7663,1.663,1.8222,1.663
2020-12-20,1.7618,1.7663,2.0006,1.6936
2020-12-21,1.6799,1.7618,1.8212,1.584
2020-12-22,1.6714,1.6788,1.7251,1.5803
2020-12-23,1.4497,1.6714,1.6714,1.4229
2020-12-24,1.5835,1.4497,1.5842,1.4101
2020-12-25,1.5596,1.5835,1.6185,1.5203
2020-12-26,1.5506,1.5596,1.6206,1.5193
2020-12-27,1.5391,1.5506,1.6099,1.4928
2020-12-28,1.5894,1.5392,1.5905,1.5204
2020-12-29,1.5303,1.5894,1.5899,1.4106
2020-12-30,1.5028,1.53,1.6108,1.4565
2020-12-31,1.5033,1.5028,1.5785,1.4436
2021-01-01,1.5571,1.5037,1.5746,1.4943
2021-01-02,1.5251,1.5571,1.5847,1.4739
2021-01-03,1.548,1.5251,1.5576,1.4617
2021-01-04,1.4916,1.548,1.5619,1.398
2021-01-05,1.5192,1.4916,1.5322,1.4396
2021-01-06,1.6199,1.5196,1.6868,1.4927
2021-01-07,1.6721,1.6199,1.78,1.5711
2021-01-08,1.6959,1.6721,1.7104,1.542
2021-01-09,1.8409,1.6959,1.9585,1.627
2021-01-10,1.9443,1.8345,2.0515,1.6139
2021-01-11,1.78,1.9443,2.0647,1.5298
2021-01-12,1.6787,1.78,1.78,1.6011
2021-01-13,1.7311,1.6808,1.7869,1.5938
2021-01-14,1.7989,1.7311,1.8178,1.7187
2021-01-15,1.7369,1.7969,1.8508,1.6256
2021-01-16,1.8253,1.7369,1.8391,1.7129
2021-01-17,1.7894,1.8253,2.0809,1.7
2021-01-18,2.0405,1.7934,2.0839,1.751
2021-01-19,1.9544,2.0405,2.0607,1.8907
2021-01-20,1.9005,1.9544,1.9799,1.7606
2021-01-21,1.6902,1.9194,1.9401,1.6608
2021-01-22,1.7789,1.6808,1.8098,1.5512
2021-01-23,1.7679,1.7789,1.7986,1.7084
2021-01-24,1.9302,1.7679,2.1501,1.7679
2021-01-25,1.841,1.9302,1.9302,1.81
2021-01-26,1.8129,1.841,1.8644,1.7309
2021-01-27,1.6975,1.8129,1.8211,1.5903
2021-01-28,1.8146,1.6975,1.841,1.6714
2021-01-29,1.8882,1.8211,2.014,1.7987
2021-01-30,1.8712,1.8882,1.9052,1.8004
2021-01-31,1.9735,1.8712,2.0457,1.8159
2021-02-01,1.9013,1.9735,2.0174,1.8356
2021-02-02,1.9574,1.9013,1.9862,1.8748
2021-02-03,2.1646,1.9574,2.3438,1.9559
2021-02-04,2.1509,2.1646,2.295,2.0687
2021-02-05,2.3304,2.1514,2.3385,2.1425
2021-02-06,2.2485,2.3385,2.4663,2.2113
2021-02-07,2.1815,2.2485,2.2878,2.0864
2021-02-08,2.3318,2.1815,2.3689,2.128
2021-02-09,2.6159,2.3318,2.7,2.3107
2021-02-10,3.1049,2.6193,3.6037,2.5558
2021-02-11,3.3518,3.0891,3.4589,3.0891
2021-02-12,3.4883,3.3518,3.4974,3.1343
2021-02-13,3.9416,3.4883,4.1927,3.2645
2021-02-14,4.4657,3.9416,4.6778,3.813
2021-02-15,4.0945,4.4657,4.6656,3.7701
2021-02-16,4.0098,4.0945,4.309,3.7421
2021-02-17,3.9693,4.0098,4.0792,3.624
2021-02-18,4.3073,3.9693,4.3591,3.9693
2021-02-19,4.7168,4.3073,4.8679,4.2315
2021-02-20,4.6487,4.7168,5.0049,4.4253
2021-02-21,9.7145,4.6569,23.2522,4.6569
2021-02-22,9.9714,9.7266,10.71,7.8482
2021-02-23,8.7588,9.9714,10.2895,6.3141
2021-02-24,12.0712,8.7588,16.5454,8.7415
2021-02-25,12.2521,12.0712,16.3706,11.714
2021-02-26,11.7206,12.25,13.3496,10.7885
2021-02-27,10.1173,11.703,11.703,9.5661
2021-02-28,12.0174,10.1173,12.8852,8.4823
2021-03-01,12.2246,11.9904,12.4829,10.2212
2021-03-02,11.3887,12.2335,12.2605,10.763
2021-03-03,11.3866,11.3705,12.1279,11.0562
2021-03-04,10.7337,11.3866,11.4771,10.435
2021-03-05,11.021,10.7337,11.3792,9.9967
2021-03-06,11.4947,11.021,11.8228,10.8462
2021-03-07,11.2677,11.4947,11.6065,10.9149
2021-03-08,10.8117,11.2677,11.3005,10.6131
2021-03-09,10.8326,10.8106,11.0786,10.6449
2021-03-10,10.3935,10.8326,11.0262,10.2502
2021-03-11,13.5319,10.388,13.7506,10.205
2021-03-12,12.8296,13.5319,13.541,12.178
2021-03-13,13.3517,12.8296,13.4553,12.2231
2021-03-14,12.5992,13.3519,13.3613,12.2074
2021-03-15,11.9632,12.5657,13.1595,11.4128
2021-03-16,11.6828,11.9632,12.0768,11.1141
2021-03-17,12.1173,11.6828,12.7304,10.658
2021-03-18,11.8993,12.1173,12.6264,11.6922
2021-03-19,12.0018,11.9063,12.1701,11.5187
2021-03-20,11.4484,12.0018,12.3442,11.3356
2021-03-21,11.8811,11.4484,12.7827,11.1008
2021-03-22,12.4339,11.9092,14.9826,11.6525
2021-03-23,13.0189,12.4339,13.8863,11.9107
2021-03-24,11.4987,13.0189,13.098,11.2357
2021-03-25,10.9552,11.4987,11.6171,10.4079
2021-03-26,11.6763,10.9552,11.6763,10.927
2021-03-27,12.4627,11.6763,13.0893,11.642
2021-03-28,12.4599,12.426,12.5627,12.0368
2021-03-29,13.4356,12.4594,13.4871,12.1044
2021-03-30,14.0236,13.4268,14.1198,12.9517
2021-03-31,15.7852,14.0201,15.7852,13.4634
2021-04-01,14.829,15.7329,17.6204,14.7271
2021-04-02,15.7358,14.8272,16.5087,14.0213
2021-04-03,14.2475,15.7118,17.3312,13.8222
2021-04-04,15.4277,14.2395,15.7101,13.9429
2021-04-05,14.3307,15.4277,15.5266,13.9568
2021-04-06,13.4437,14.3307,14.4305,12.6224
2021-04-07,11.8304,13.4437,14.3704,11.1686
2021-04-08,13.0754,11.8223,13.2433,11.436
2021-04-09,14.2773,13.1375,15.2525,12.9035
2021-04-10,14.3101,14.2773,15.0597,13.5221
2021-04-11,14.0626,14.3101,14.6867,12.9651
2021-04-12,13.6252,14.0626,14.1257,13.3563
2021-04-13,13.7596,13.6077,13.9914,12.9896
2021-04-14,13.2083,13.7596,13.8596,12.4352
2021-04-15,14.0873,13.2083,14.2134,12.9087
2021-04-16,17.9932,14.0873,23.1227,13.8145
2021-04-17,17.4689,17.9964,21.6713,16.1897
2021-04-18,19.6914,17.4662,21.395,15.7324
2021-04-19,17.638,19.6914,21.3151,17.0325
2021-04-20,16.9945,17.638,17.6555,14.944
2021-04-21,15.5491,16.9945,17.0492,15.2417
2021-04-22,13.3221,15.5491,15.656,12.629
2021-04-23,12.308,13.3221,13.3816,9.8045
2021-04-24,11.378,12.308,12.6536,11.1565
2021-04-25,11.76,11.3783,13.018,10.7951
2021-04-26,14.4324,11.76,15.7879,11.5983
2021-04-27,15.6134,14.4324,16.5653,14.327
2021-04-28,14.9182,15.6335,15.8744,13.6684
2021-04-29,14.7691,14.9097,15.3644,14.0351
2021-04-30,15.624,14.7691,15.624,14.7519
2021-05-01,15.5699,15.624,15.7081,14.8568
2021-05-02,16.4534,15.5444,17.5091,15.4193
2021-05-03,16.3593,16.445,17.5903,16.1208
2021-05-04,14.4293,16.3542,16.382,14.2757
2021-05-05,15.9431,14.4293,16.2419,14.182
2021-05-06,16.5612,15.9431,16.5846,14.9688
2021-05-07,16.2563,16.5764,18.3187,15.5669
2021-05-08,15.5723,16.2563,16.6769,15.2918
2021-05-09,15.1907,15.5812,15.8684,14.1876
2021-05-10,13.5413,15.1907,15.7055,13.2838
2021-05-11,14.7705,13.5413,14.7783,13.0586
2021-05-12,11.7032,14.7705,15.1107,11.684
2021-05-13,12.4183,11.6951,13.7853,10.9328
2021-05-14,13.4125,12.4183,13.6414,12.4183
2021-05-15,12.1957,13.4125,13.6685,12.0709
2021-05-16,12.2741,12.2116,13.107,11.5459
2021-05-17,11.2074,12.2741,12.557,10.5169
2021-05-18,11.6601,11.2074,12.8851,10.9856
2021-05-19,8.2502,11.6601,12.0694,6.3666
2021-05-20,13.7166,8.2502,14.8665,7.0755
2021-05-21,9.8035,13.7318,14.8376,8.45
2021-05-22,8.6714,9.8035,9.8813,8.3427
2021-05-23,7.8583,8.6714,9.5808,6.3851
2021-05-24,9.0155,7.8583,9.0387,7.3224
2021-05-25,9.3013,9.0155,9.8797,7.9288
2021-05-26,10.1797,9.309,10.1797,8.9672
2021-05-27,9.54,10.2041,10.2041,9.0054
2021-05-28,9.0642,9.5554,10.3161,8.4617
2021-05-29,8.4612,9.0642,9.5802,7.9784
2021-05-30,8.6667,8.4612,8.8294,8.0423
2021-05-31,8.9573,8.6667,8.9879,8.125
2021-06-01,9.2116,8.9573,9.5128,8.6228
2021-06-02,9.3607,9.1836,9.5171,8.9641
2021-06-03,10.0835,9.3607,11.0555,9.3607
2021-06-04,9.2006,10.0835,10.1014,8.7226
2021-06-05,8.9481,9.2006,9.5112,8.7007
2021-06-06,9.3499,8.9481,9.8472,8.9113
2021-06-07,8.5228,9.3499,9.7054,8.5222
2021-06-08,8.3549,8.5228,8.8653,7.5076
2021-06-09,9.2851,8.3552,9.4826,7.9734
2021-06-10,8.934,9.2851,9.6,8.6781
2021-06-11,8.2788,8.934,9.0125,8.1458
2021-06-12,7.5404,8.2788,8.3086,6.993
2021-06-13,8.0903,7.5404,8.1773,7.4014
2021-06-14,8.2082,8.0903,8.2082,7.7608
2021-06-15,8.0288,8.2082,8.2183,7.9234
2021-06-16,7.6879,8.0288,8.1109,7.6279
2021-06-17,7.5295,7.6879,7.8217,7.33
2021-06-18,6.8882,7.5295,7.5479,6.6714
2021-06-19,6.7537,6.8882,7.0335,6.6003
2021-06-20,6.4882,6.7537,6.7626,5.8109
2021-06-21,4.5435,6.4791,6.5251,4.5323
2021-06-22,4.092,4.5435,4.8096,3.4358
2021-06-23,4.4698,4.092,4.6273,3.8828
2021-06-24,4.9868,4.4698,4.9868,4.2708
2021-06-25,4.5112,4.9868,5.3191,4.4305
2021-06-26,4.9969,4.5112,5.4986,4.5112
2021-06-27,5.0659,4.9877,5.0659,4.69
2021-06-28,5.3378,5.0749,5.3381,4.8715
2021-06-29,5.8584,5.3376,5.9052,5.2817
2021-06-30,6.4094,5.848,6.8937,5.6809
2021-07-01,6.0294,6.4094,6.4094,5.6824
2021-07-02,6.1397,6.0294,6.3646,5.6791
2021-07-03,6.2173,6.1397,6.2612,5.8821
2021-07-04,6.4486,6.2173,6.4969,6.183
2021-07-05,6.4415,6.4486,6.4606,5.9245
2021-07-06,6.4392,6.4415,6.4954,6.1723
2021-07-07,6.4953,6.4392,7.0039,6.3385
2021-07-08,5.928,6.4953,6.504,5.6946
2021-07-09,5.9392,5.928,5.9513,5.5105
2021-07-10,5.7909,5.9392,6.0686,5.6423
2021-07-11,6.0475,5.7909,6.1344,5.7023
2021-07-12,6.3141,6.0475,6.3141,5.9405
2021-07-13,9.1555,6.3057,9.1555,6.0883
2021-07-14,7.4502,9.1555,9.1555,7.1924
2021-07-15,6.9469,7.4502,7.8666,6.7462
2021-07-16,6.2622,6.9469,6.9822,6.1941
2021-07-17,6.1204,6.253,6.596,5.8739
2021-07-18,6.1609,6.1201,6.3265,6.0002
2021-07-19,5.691,6.1609,6.1702,5.5227
2021-07-20,5.1789,5.691,5.691,4.7636
2021-07-21,5.6492,5.1789,5.8497,4.9218
2021-07-22,5.8424,5.6492,5.8998,5.5414
2021-07-23,5.9809,5.8424,5.9896,5.6606
2021-07-24,6.6396,5.9809,7.0585,5.8299
2021-07-25,6.5917,6.4286,6.5978,6.2275
2021-07-26,8.2358,6.583,10.3675,6.5354
2021-07-27,8.089,8.2173,8.6441,6.8381
2021-07-28,8.4207,8.0798,9.5421,7.9748
2021-07-29,8.2089,8.4207,8.432,7.8771
2021-07-30,8.4091,8.2103,8.6931,7.5704
2021-07-31,8.7182,8.4091,8.8776,8.1326
2021-08-01,8.1006,8.7089,8.7182,7.9892
2021-08-02,8.1852,8.0915,8.4482,7.8257
2021-08-03,7.8629,8.1852,8.2078,7.6937
2021-08-04,8.3263,7.8629,8.3459,7.8474
2021-08-05,8.2605,8.3361,8.337,7.8868
2021-08-06,8.442,8.2605,8.5193,8.0885
2021-08-07,8.7263,8.4309,8.9421,8.4003
2021-08-08,9.0844,8.7181,10.8724,8.7181
2021-08-09,9.2065,9.0844,9.2978,8.5374
2021-08-10,9.2073,9.2065,9.5062,8.8937
2021-08-11,9.3531,9.2073,9.6291,9.0221
2021-08-12,9.2969,9.3589,9.6663,8.8061
2021-08-13,9.9749,9.2969,9.9814,9.0765
2021-08-14,10.3112,9.9805,11.3799,9.9249
2021-08-15,10.2772,10.3112,10.3913,9.72
2021-08-16,9.962,10.2885,10.7134,9.8909
2021-08-17,9.3867,9.9694,10.1914,9.336
2021-08-18,9.6403,9.3969,9.6484,8.9744
2021-08-19,9.9004,9.6403,9.9707,9.141
2021-08-20,10.2004,9.9065,10.2786,9.728
2021-08-21,10.2138,10.2004,10.5399,9.9207
2021-08-22,10.076,10.196,10.2527,9.7517
2021-08-23,10.6565,10.0634,10.7411,9.9355
2021-08-24,10.2292,10.6778,12.5653,10.2183
2021-08-25,10.3912,10.2223,10.3921,9.5176
2021-08-26,9.928,10.3912,11.5378,9.6398
2021-08-27,10.445,9.9375,10.445,9.3811
2021-08-28,10.4744,10.445,10.6643,10.1945
2021-08-29,10.3137,10.4744,10.51,9.9904
2021-08-30,9.8956,10.3137,10.3241,9.8265
2021-08-31,10.2731,9.8986,10.3953,9.8949
2021-09-01,10.5756,10.2564,10.5816,9.9068
2021-09-02,10.684,10.5756,10.7899,10.4084
2021-09-03,11.1138,10.6701,11.1707,10.3497
2021-09-04,11.6488,11.1283,11.7022,10.9375
2021-09-05,12.4059,11.6514,12.832,11.2649
2021-09-06,12.2018,12.4059,12.4268,11.6645
2021-09-07,9.7937,12.2125,12.2174,9.2028
2021-09-08,9.7618,9.7984,10.0325,8.553
2021-09-09,10.0769,9.7712,10.2169,9.3821
2021-09-10,9.4267,10.0779,10.3132,9.1071
2021-09-11,9.7907,9.4474,10.0018,9.195
2021-09-12,10.0427,9.8005,10.1584,9.4757
2021-09-13,9.5806,10.0427,10.1063,9.0614
2021-09-14,10.1802,9.5917,10.7617,9.45
2021-09-15,10.1745,10.1868,10.2622,9.7745
2021-09-16,9.8378,10.1745,10.1745,9.6656
2021-09-17,9.7825,9.826,10.0296,9.5138
2021-09-18,9.7834,9.7781,10.0916,9.5802
2021-09-19,9.5095,9.7826,10.0196,9.4434
2021-09-20,7.9947,9.5113,9.7459,7.8022
2021-09-21,7.2993,7.9941,8.4271,7.1538
2021-09-22,8.2404,7.3142,8.2693,7.099
2021-09-23,8.5736,8.2432,8.5736,8.007
2021-09-24,8.2001,8.5736,8.9071,7.418
2021-09-25,8.0476,8.2001,8.2181,7.6988
2021-09-26,7.8741,8.0476,8.3828,7.4321
2021-09-27,7.5966,7.8718,8.0215,7.5943
2021-09-28,7.3563,7.5959,8.045,7.2946
2021-09-29,7.38,7.3563,7.7298,7.1837
2021-09-30,7.8766,7.38,7.9349,7.3516
2021-10-01,8.5219,7.8948,8.5237,7.7159
2021-10-02,8.6362,8.5122,8.7624,8.2855
2021-10-03,8.7266,8.6439,8.883,8.33
2021-10-04,8.5869,8.7291,8.8315,8.1847
2021-10-05,8.9704,8.5869,9.1763,8.5869
2021-10-06,9.1998,8.9704,9.3476,8.5632
2021-10-07,9.3154,9.1992,9.7142,8.9871
2021-10-08,9.8525,9.3152,9.8751,9.1315
2021-10-09,9.5898,9.8525,10.0026,9.2751
2021-10-10,9.9395,9.5934,10.2225,9.4287
2021-10-11,9.5947,9.9763,9.9763,9.3663
2021-10-12,9.1107,9.6035,9.7471,8.6748
2021-10-13,9.3617,9.1107,9.3825,8.8559
2021-10-14,9.3049,9.3702,9.3923,9.2053
2021-10-15,8.8825,9.3311,9.3311,8.6508
2021-10-16,8.7511,8.8815,8.9318,8.6634
2021-10-17,8.5165,8.753,8.753,8.2862
2021-10-18,8.4638,8.5201,8.5631,8.2431
2021-10-19,8.5063,8.4638,8.5672,8.3069
2021-10-20,8.8405,8.5081,8.8913,8.3338
2021-10-21,8.5902,8.8355,8.994,8.4892
2021-10-22,8.8638,8.591,8.9462,8.544
2021-10-23,9.0352,8.8638,9.2746,8.791
2021-10-24,9.0967,9.047,10.3454,8.9487
2021-10-25,9.0448,9.1063,9.1122,8.8558
2021-10-26,8.8334,9.0434,9.058,8.7295
2021-10-27,7.9284,8.8334,8.9816,7.5966
2021-10-28,8.5077,7.9284,8.5982,7.6869
2021-10-29,8.6354,8.5146,8.6789,8.3176
2021-10-30,8.724,8.6354,8.7268,8.3711
2021-10-31,8.9652,8.7331,8.9889,8.5295
2021-11-01,8.8733,8.9682,9.2204,8.569
2021-11-02,9.0835,8.8717,9.0944,8.733
2021-11-03,8.9555,9.0865,9.088,8.6216
2021-11-04,8.9233,8.9547,8.9822,8.6719
2021-11-05,8.7976,8.9219,8.9283,8.6854
2021-11-06,8.7245,8.7892,8.8365,8.4833
2021-11-07,8.8274,8.7262,8.8524,8.6647
2021-11-08,9.1092,8.8274,9.1946,8.7168
2021-11-09,9.113,9.1092,9.1984,8.9251
2021-11-10,8.6328,9.1189,9.3018,8.4641
2021-11-11,8.6271,8.6245,8.7689,8.4443
2021-11-12,8.4929,8.6288,8.7474,8.3244
2021-11-13,8.6333,8.4929,8.6767,8.4677
2021-11-14,8.5962,8.6314,8.6617,8.4138
2021-11-15,8.5373,8.5953,8.6558,8.4815
2021-11-16,8.2271,8.5373,8.5477,7.8081
2021-11-17,8.6413,8.2271,8.6798,8.1205
2021-11-18,7.9862,8.6413,8.8673,7.8691
2021-11-19,8.1602,7.9796,8.2223,7.7714
2021-11-20,8.3224,8.1649,8.3406,8.1018
2021-11-21,8.378,8.3342,8.6463,8.1845
2021-11-22,8.0869,8.378,8.378,7.985
2021-11-23,8.1359,8.0925,8.1767,7.9122
2021-11-24,7.9889,8.1359,8.1359,7.8475
2021-11-25,8.2248,7.9872,8.2428,7.9317
2021-11-26,7.7166,8.2248,8.3198,7.508
2021-11-27,7.8174,7.7166,7.9184,7.6704
2021-11-28,7.834,7.8128,7.9041,7.4477
2021-11-29,8.0253,7.834,8.0457,7.6909
2021-11-30,7.8682,8.0177,8.0398,7.7525
2021-12-01,7.8605,7.8682,8.0505,7.8025
2021-12-02,7.8012,7.8649,7.8748,7.6133
2021-12-03,7.5302,7.8037,7.8835,7.262
2021-12-04,6.3065,7.5335,7.5801,4.8326
2021-12-05,6.0434,6.314,6.4616,5.8692
2021-12-06,6.5081,6.0434,6.5497,5.3674
2021-12-07,6.518,6.5081,6.6585,6.3701
2021-12-08,6.7002,6.5278,6.7667,6.3301
2021-12-09,6.1957,6.7002,6.7363,6.1463
2021-12-10,6.0033,6.1941,6.3756,6.0004
2021-12-11,6.2759,6.0048,6.2832,6.0048
2021-12-12,6.2246,6.2759,6.2843,6.0913
2021-12-13,5.6734,6.2194,6.2346,5.6457
2021-12-14,5.6796,5.6741,5.8432,5.4159
2021-12-15,5.8936,5.6796,5.897,5.4428
2021-12-16,5.8977,5.897,6.0103,5.8482
2021-12-17,5.8283,5.902,5.9763,5.5819
2021-12-18,5.8063,5.8283,5.8739,5.6728
2021-12-19,5.7464,5.8063,5.9083,5.7334
2021-12-20,5.5764,5.749,5.7841,5.4258
2021-12-21,5.6677,5.5764,5.7756,5.5042
2021-12-22,5.8588,5.6712,6.1212,5.6383
2021-12-23,6.1992,5.8588,6.3574,5.8588
2021-12-24,6.3024,6.1992,6.6771,6.1052
2021-12-25,6.4236,6.3041,6.4898,6.304
2021-12-26,6.3997,6.4215,6.4303,6.1826
2021-12-27,6.416,6.4004,6.6601,6.2989
2021-12-28,5.8782,6.416,6.4286,5.8299
2021-12-29,5.664,5.8798,5.9194,5.6311
2021-12-30,5.6498,5.6627,5.7873,5.539
2021-12-31,5.7192,5.6466,5.8751,5.5157
2022-01-01,5.9004,5.7139,5.9303,5.7111
2022-01-02,6.1594,5.9004,6.3786,5.9004
2022-01-03,6.0758,6.1585,6.2026,5.9049
2022-01-04,5.8805,6.0758,6.1193,5.8295
2022-01-05,5.5818,5.876,6.1208,5.4226
2022-01-06,5.5502,5.5843,5.5908,5.3
2022-01-07,5.2482,5.5468,5.9291,5.1654
2022-01-08,5.0453,5.2482,5.2778,4.7699
2022-01-09,5.1473,5.0528,5.1966,4.9621
2022-01-10,4.9863,5.1436,5.2613,4.7574
2022-01-11,5.0341,4.9877,5.1426,4.8326
2022-01-12,5.2088,5.0341,5.2322,4.94
2022-01-13,4.9461,5.2136,5.2967,4.8557
2022-01-14,5.4072,4.9481,5.4072,4.9033
2022-01-15,5.4589,5.4045,5.6131,5.3194
2022-01-16,5.4237,5.4574,5.605,5.3308
2022-01-17,5.2785,5.428,5.4469,5.198
2022-01-18,5.3589,5.2814,5.3946,5.1077
2022-01-19,5.2353,5.3589,5.6531,5.1167
2022-01-20,5.0006,5.2382,5.3419,4.9984
2022-01-21,4.3578,5.0006,5.0584,4.3013
2022-01-22,4.08,4.3578,4.8487,3.724
2022-01-23,4.3907,4.0795,5.3775,4.0795
2022-01-24,4.0664,4.3901,4.4113,3.6846
2022-01-25,4.029,4.0664,4.1007,3.7905
2022-01-26,4.0848,4.029,4.3044,3.9468
2022-01-27,4.1005,4.0843,4.1155,3.9245
2022-01-28,4.1616,4.1005,4.1754,3.9824
2022-01-29,4.2596,4.1616,4.2751,4.1235
2022-01-30,4.7322,4.2596,5.3528,4.2596
2022-01-31,4.5544,4.7322,4.7322,4.3726
2022-02-01,4.5003,4.5544,4.6058,4.4427
2022-02-02,4.826,4.4978,5.8718,4.4978
2022-02-03,4.7849,4.8271,5.0024,4.6163
2022-02-04,5.1386,4.7873,5.466,4.7054
2022-02-05,5.5014,5.1386,5.9992,5.1375
2022-02-06,5.5413,5.5129,5.5413,5.2933
2022-02-07,5.6312,5.5356,5.6337,5.3475
2022-02-08,5.5538,5.6312,5.9053,5.259
2022-02-09,5.665,5.5613,5.665,5.3065
2022-02-10,5.4204,5.6665,5.7763,5.3464
2022-02-11,5.2583,5.4181,5.6037,5.1283
2022-02-12,5.1806,5.2625,5.2625,4.9373
2022-02-13,5.4102,5.1861,5.6753,5.0134
2022-02-14,5.3038,5.4102,5.592,5.0575
2022-02-15,5.5653,5.3039,5.5751,5.2898
2022-02-16,5.7739,5.5653,5.7971,5.4325
2022-02-17,5.2693,5.7776,5.8769,5.1806
2022-02-18,5.4036,5.271,5.4849,5.2207
2022-02-19,5.2178,5.4075,5.412,5.0894
2022-02-20,4.9427,5.2153,5.548,4.8318
2022-02-21,4.6211,4.9427,5.0849,4.5111
2022-02-22,4.7565,4.6211,4.7611,4.3421
2022-02-23,4.6503,4.7541,4.852,4.5883
2022-02-24,4.5812,4.6503,4.8205,3.9461
2022-02-25,4.821,4.5812,4.827,4.4303
2022-02-26,4.89,4.821,4.915,4.719
2022-02-27,4.7936,4.921,4.921,4.6474
2022-02-28,5.1099,4.7941,5.1294,4.5856
2022-03-01,5.1484,5.1134,5.2169,4.9982
2022-03-02,4.9875,5.1472,5.1484,4.861
2022-03-03,4.8771,4.9865,5.0873,4.759
2022-03-04,4.6117,4.8982,4.9997,4.5488
2022-03-05,4.6675,4.6117,4.695,4.4809
2022-03-06,4.4835,4.6695,4.6695,4.4516
2022-03-07,4.3986,4.4831,4.502,4.2906
2022-03-08,4.5644,4.3986,4.5644,4.3442
2022-03-09,4.7546,4.571,4.756,4.4972
2022-03-10,4.62,4.7546,4.7621,4.4886
2022-03-11,4.6819,4.62,5.268,4.5947
2022-03-12,4.5935,4.6801,4.6801,4.5449
2022-03-13,4.4101,4.5949,4.595,4.3855
2022-03-14,4.5007,4.4098,4.5047,4.3157
2022-03-15,4.4684,4.5075,4.6152,4.3141
2022-03-16,4.5606,4.467,4.5614,4.3431
2022-03-17,4.5653,4.5606,4.5653,4.4863
2022-03-18,4.6393,4.5653,4.6416,4.4676
2022-03-19,4.7531,4.6393,4.7531,4.6014
2022-03-20,4.7866,4.7531,4.8529,4.6587
2022-03-21,4.7374,4.7866,4.7883,4.639
2022-03-22,4.8596,4.7374,4.8596,4.6951
2022-03-23,4.924,4.8596,4.9411,4.7805
2022-03-24,5.0458,4.9245,5.0655,4.8498
2022-03-25,4.9912,5.0437,5.0843,4.9166
2022-03-26,5.1306,4.9923,5.1404,4.9285
2022-03-27,5.4957,5.1322,5.9669,5.0972
2022-03-28,5.5843,5.4963,5.7928,5.4596
2022-03-29,5.6904,5.5845,5.8674,5.4518
2022-03-30,5.79,5.6929,5.7972,5.4735
2022-03-31,5.8249,5.79,6.0928,5.4678
2022-04-01,6.2605,5.8267,6.2634,5.5558
2022-04-02,6.148,6.2597,6.396,6.0197
2022-04-03,6.0132,6.1504,6.1535,5.8788
2022-04-04,5.7264,6.0132,6.0132,5.518
2022-04-05,5.5405,5.7264,5.8004,5.5405
2022-04-06,5.0408,5.5408,5.5497,5.0037
2022-04-07,5.2891,5.0339,5.2891,4.9073
2022-04-08,5.0447,5.2882,5.2893,4.9874
2022-04-09,5.1041,5.0334,5.135,4.9784
