TIMESTAMP,ETH_ACTIVE_ADDRESSES_UNIQUE_ADDRESS_TOTAL_COUNT,ETH_ACTIVE_ADDRESSES_UNIQUE_ADDRESS_SENT_FROM_COUNT,ETH_ACTIVE_ADDRESSES_UNIQUE_ADDRESS_SENT_TO_COUNT,ETH_ACTIVE_ERC20_ADDRESSES_UNIQUE_ADDRESS_TOTAL_COUNT,ETH_ACTIVE_ERC20_ADDRESSES_UNIQUE_ADDRESS_RECEIVE_COUNT,ETH_ACTIVE_ERC20_ADDRESSES_UNIQUE_ADDRESS_SENT_COUNT,ETH_AVERAGE_BLOCK_SIZE_BYTES,ETH_AVERAGE_BLOCK_TIME_SECONDS,ETH_AVERAGE_GAS_LIMIT,ETH_AVERAGE_GAS_PRICE_WEI,ETH_AVERAGE_TXN_FEE_USD,ETH_AVERAGE_TXN_FEE_ETHER,ETH_BLOCK_COUNT,ETH_BLOCK_REWARDS_ETH,ETH_ERC20_TOKEN_TRANSFER_COUNT,ETH_BURNT_FEES_ETH,ETH_NETWORK_DIFFICULTY_TERAHASHES,ETH_NETWORK_HASH_RATE_GIGAHASHES_PER_SECOND,ETH_NETWORK_TRANSACTION_FEE_ETH,ETH_NETWORK_UTILIZATION,ETH_TOTAL_GAS_USED,ETH_TRANSACTION_COUNT,ETH_UNCLE_BLOCK_COUNT,ETH_UNIQUE_ADDRESS_COUNT
2020-11-01,383398,307001,215121,241507,203912,160002,36823,13.1,12477630,33958389367,0.91,0,6511,13578.9375,913350,,3396.058,268618.7783,2414.1394938327617,0.9759,79282977653,1050753,323,121821548
2020-11-02,416670,330400,242132,279315,237710,183751,39219,13.21,12478380,59556293025,1.46,0,6474,13444.0,934755,,3291.886,257635.824,4397.645830555131,0.9781,79012728281,1156870,288,121950360
2020-11-03,410326,326256,235392,309899,268285,183982,38720,13.05,12480562,44994623512,1.16,0,6518,13554.6875,967398,,3349.303,264416.6088,3354.799838846664,0.9787,79616921576,1119359,303,122117552
2020-11-04,465901,384025,226674,257130,215243,173494,38593,13.09,12477722,36929765158,0.98,0,6527,13522.8125,888464,,3340.653,262921.7818,2771.9645148388668,0.9761,79492127790,1137324,273,122343639
2020-11-05,426633,338757,235380,262021,222809,174047,38977,13.09,12473765,50351219255,1.39,0,6514,13563.125,905364,,3301.842,260937.2006,3763.177025266295,0.9764,79336277230,1128431,314,122473722
2020-11-06,459937,368222,257828,270363,221237,185542,40265,13.04,12475256,59743475915,1.76,0,6539,13615.75,926431,,3392.287,268987.9676,4519.434580562016,0.9756,79584660676,1171971,312,122613507
2020-11-07,433313,351557,231675,267147,211947,180253,39353,13.15,12469641,55699556300,1.65,0,6500,13521.625,896602,,3438.419,270855.0568,4275.488754362713,0.9758,79093696984,1131722,306,122763040
2020-11-08,397032,319703,213602,250033,207997,165088,35311,13.04,12474492,29270287574,0.95,0,6538,13568.375,848151,,3310.777,261643.365,2131.6680356890965,0.9773,79701963471,1016465,290,123056028
2020-11-09,431764,350860,230455,278660,225917,195513,39368,13.1,12477895,43036804081,1.23,0,6507,13512.125,923181,,3360.639,264378.0815,3182.897313536645,0.9779,79396785999,1147695,290,123244841
2020-11-10,417243,334163,235984,273967,229972,189996,40206,13.16,12476503,50067322104,1.47,0,6452,13448.0,949592,,3383.06,265163.0229,3776.709143616455,0.9788,78793907472,1157455,320,123382004
2020-11-11,427869,342621,236337,298903,244293,186886,36840,13.08,12477951,52469222811,1.59,0,6528,13554.0625,875907,,3402.823,268484.3011,3752.2799718277006,0.9778,79640154012,1096582,289,123660677
2020-11-12,409178,324161,228187,313670,262008,178836,37937,13.09,12474633,58433082358,1.76,0,6512,13527.9375,909409,,3358.75,264618.1822,4175.992024341708,0.9813,79708979348,1099253,295,123896051
2020-11-13,426682,338420,243514,304474,263974,174895,39425,13.0,12476628,54834222262,1.69,0,6534,13579.0625,929992,,3424.202,270725.9898,4109.253811259927,0.9781,79735847173,1156377,297,124021348
2020-11-14,425066,346474,218112,263608,208573,177651,36612,13.0,12477608,34540619732,1.21,0,6542,13596.1875,853355,,3352.617,265454.2954,2791.5896010184592,0.977,79752260413,1067063,299,124234532
2020-11-15,385068,311005,203575,252037,203688,168514,36704,13.05,12476491,34544174003,1.09,0,6546,13598.6875,873338,,3451.368,273273.2668,2520.817489438703,0.9755,79665549484,1037428,295,124406381
2020-11-16,417196,333239,227418,278012,234310,180797,38425,13.15,12470455,47985935398,1.48,0,6476,13474.1875,915263,,3364.916,264013.4807,3540.927879130815,0.979,79057383494,1105512,303,124534171
2020-11-17,435594,344458,262656,286456,237990,196259,39870,13.05,12475694,74866465876,2.42,0,6525,13575.6875,941284,,3413.738,269938.1603,5886.356957043018,0.9757,79420719589,1173012,307,124655246
2020-11-18,416577,323275,260593,265456,223690,176407,38280,13.23,12476858,80394403719,2.72,0,6456,13408.9375,854947,,3416.954,266830.9124,6371.600162011501,0.9794,78884707574,1120798,291,124776511
2020-11-19,436937,328301,266380,273460,229369,178600,38221,12.87,12472586,46783318521,1.63,0,6609,13748.125,895207,,3437.562,275283.4507,3886.146956314735,0.9784,80648971146,1122748,310,124898076
2020-11-20,442114,350677,272013,280489,241955,180732,40044,13.19,12483766,68357121233,2.24,0,6452,13447.5625,893861,,3509.313,274936.7927,5098.655479830899,0.9751,78540212070,1162871,317,125028619
2020-11-21,464448,368624,271021,274517,234962,176883,40073,12.94,12478136,66371016498,2.39,0,6566,13666.25,913780,,3495.115,278233.8347,5071.950928216764,0.9746,79852230557,1172183,312,125164680
2020-11-22,451267,360119,257725,256579,219147,166938,40163,13.02,12477367,62695231579,2.37,0,6509,13534.5,887030,,3555.934,280235.5571,4852.224582306656,0.9747,79155483331,1148006,300,125292829
2020-11-23,469915,367072,276191,299254,256121,188605,42075,13.16,12479492,76578870525,2.92,0,6451,13472.0625,923403,,3421.094,268619.2702,5825.9584161983175,0.9786,78782841274,1213632,333,125424214
2020-11-24,460524,354143,289803,313820,265707,191684,41631,12.95,12478292,93649625593,3.5,0,6567,13682.75,905207,,3513.543,280066.8046,7166.078127459041,0.9728,79715083050,1240072,320,125563895
2020-11-25,477885,378494,277968,299065,252509,190085,41409,13.16,12481505,61060602390,2.16,0,6469,13505.8125,883838,,3557.962,280107.1251,4578.870014023181,0.9766,78851915577,1205924,333,125711137
2020-11-26,417612,323721,253156,281202,234042,175827,40851,13.07,12479339,142517747433,4.96,0,6533,13552.6875,853978,,3518.481,277569.0916,11194.82994950849,0.9733,79349591096,1173330,283,125836181
2020-11-27,446478,363813,216578,286205,228398,180418,38212,13.34,12480642,45168615208,1.47,0,6417,13347.6875,830196,,3556.212,276594.2306,3124.3613532994664,0.9788,78391315304,1102889,303,126006348
2020-11-28,408303,330592,200466,259296,214532,157803,34215,12.89,12472904,34986023055,1.22,0,6599,13710.875,762473,,3465.399,276630.2627,2243.4404873729923,0.9771,80422510325,992335,298,126346993
2020-11-29,440192,361916,193149,250953,210607,146974,34741,13.11,12480967,30780782615,1.14,0,6512,13547.8125,748165,,3615.579,285270.8271,1962.351069141875,0.9759,79310759260,993930,305,126699631
2020-11-30,430099,337220,244561,282404,238972,171852,40058,12.92,12479861,78983988030,3.13,0,6570,13679.1875,874706,,3616.421,288183.5567,6022.470624959343,0.9781,80194820798,1183915,315,126819085
2020-12-01,438073,341551,253918,290470,235370,187697,40453,13.08,12478577,87210450983,3.27,0,6519,13567.5625,861434,,3692.342,291797.5556,6541.401465064967,0.9763,79417362821,1172361,309,126939024
2020-12-02,403142,314995,219554,255831,209910,164710,38852,13.22,12478946,44017238565,1.76,0,6441,13390.1875,868884,,3518.482,274311.2988,3155.093081356284,0.9761,78455307924,1071389,295,127044663
2020-12-03,410608,321281,226186,252503,214537,161637,40532,12.99,12478459,47047850997,1.93,0,6559,13615.3125,889930,,3610.523,286334.5167,3488.168407202459,0.9734,79655755902,1114178,293,127169292
2020-12-04,410141,324670,231599,261298,205745,182979,41262,13.22,12480436,54133415152,1.97,0,6449,13437.5,900383,,3634.625,284417.8054,3936.325226402196,0.9772,78593382248,1134337,312,127284554
2020-12-05,401719,318912,218993,240144,193783,163176,37952,13.15,12479344,37247774997,1.51,0,6495,13518.0,843820,,3615.952,284714.3389,2662.9168494996197,0.9763,79071561462,1055722,308,127464118
2020-12-06,376885,300761,195823,233244,190084,150713,38320,13.0,12481184,36457991314,1.54,0,6558,13626.3125,872536,,3629.168,287939.1606,2648.307254583118,0.9758,79796966700,1034515,297,127629934
2020-12-07,395197,312575,217167,252399,206144,169414,40459,13.16,12479581,50119786947,1.92,0,6465,13419.6875,913856,,3625.01,283120.0076,3570.713220894821,0.9769,78739456406,1102501,283,127764431
2020-12-08,403949,318398,229610,260372,214425,168872,42595,13.11,12476740,64453892343,2.34,0,6484,13479.0625,911670,,3637.824,285510.2449,4845.224402755908,0.9784,79147899784,1149816,297,127872855
2020-12-09,401998,315347,233392,259689,216522,169515,40708,12.92,12474315,65315353811,2.5,0,6603,13704.875,928659,,3633.816,289906.1899,5024.9154251574,0.9762,80408427175,1150822,290,127985039
2020-12-10,381124,298899,220585,251962,208719,165729,39910,13.26,12479323,56230297216,2.17,0,6425,13313.8125,901195,,3692.368,286073.0634,4250.053824138107,0.9785,78459732756,1092429,269,128086079
2020-12-11,403955,317328,238648,257710,212272,169355,42280,13.14,12481315,63672809905,2.34,0,6486,13508.0,889686,,3561.012,280182.386,4829.411382476887,0.981,79415441036,1122160,312,128200571
2020-12-12,425305,339044,268434,274815,227978,181894,36771,13.08,12480114,42794623984,1.62,0,6491,13520.5625,863433,,3597.999,283508.9806,3106.7682140394318,0.9777,79201181970,1092064,317,128388821
2020-12-13,453642,352728,302990,278264,233830,180064,37847,13.18,12479137,45496784769,1.72,0,6487,13421.5,861110,,3661.126,285898.3644,3321.300573124516,0.9786,79221016663,1142703,260,128634954
2020-12-14,470822,368932,312073,307140,256874,200658,40676,13.04,12482078,63655438361,2.24,0,6524,13586.25,944861,,3521.007,278583.3886,4749.089317124694,0.9781,79648873534,1241593,312,128818366
2020-12-15,444755,350976,294958,311201,260449,202622,40999,13.13,12485644,84560575140,3.16,0,6489,13468.6875,958462,,3567.72,279636.5702,6519.638015594606,0.9762,79074915212,1215285,283,128973224
2020-12-16,488008,387350,307021,329645,272658,214416,42017,13.02,12481915,83601467306,3.24,0,6535,13595.3125,957194,,3559.678,281807.8559,6414.620451282445,0.9803,79951277395,1261767,305,129132644
2020-12-17,537242,422760,321536,325499,279132,192971,43508,13.05,12481942,138817534460,5.28,0,6540,13589.25,921579,,3583.773,283549.4698,11024.418931986822,0.9756,79627450773,1342281,296,129284666
2020-12-18,476663,382246,290730,319451,230449,215898,40747,13.13,12481434,74197672209,3.05,0,6491,13497.8125,920804,,3632.39,285546.1857,5561.513982684309,0.9759,79037397236,1193950,301,129431952
2020-12-19,477560,389997,238806,262066,207138,172820,40848,13.07,12484016,70165553145,2.77,0,6514,13501.9375,891097,,3573.612,280966.9359,4889.283132148064,0.979,79608772275,1162872,279,129550133
2020-12-20,404962,318293,222459,268525,216430,169585,39616,12.99,12477287,44525185130,2.03,0,6542,13614.125,913631,,3619.78,286901.0897,3415.530311898718,0.984,80319231358,1074305,306,129681011
2020-12-21,403845,313576,237443,271343,224924,170762,42079,13.11,12479168,80001622383,3.28,0,6504,13520.75,930165,,3677.136,289574.4372,6179.877798102817,0.9802,79552645599,1146949,300,129784777
2020-12-22,407729,315935,241073,270186,228100,171106,42003,13.13,12481186,66555945514,2.9,0,6502,13476.625,927322,,3668.281,287688.3518,5216.004397573693,0.9786,79413268364,1147101,274,129891256
2020-12-23,458030,358043,277171,321381,280047,198745,48714,12.95,12480767,108363073898,4.19,0,6597,13712.6875,930937,,3696.187,295181.6095,8973.283352898772,0.9765,80401648551,1254308,303,129991984
2020-12-24,426189,326021,259093,294949,239765,189529,42719,13.15,12480824,89685037081,3.58,0,6470,13374.75,881551,,3684.746,286676.6523,6673.366342259495,0.9769,78882857208,1142743,252,130128002
2020-12-25,401214,316684,236823,267425,222026,178186,53908,13.18,12480424,91695148943,3.9,0,6435,13406.0,904308,,3609.208,281844.035,7100.311115767877,0.977,78458935977,1140417,312,130224842
2020-12-26,407771,321456,236751,265630,211342,179262,45645,12.9,12478956,66456740443,2.9,0,6583,13726.875,897680,,3653.75,292173.1417,5203.245310740139,0.9786,80390812298,1139562,326,130335890
2020-12-27,429897,330475,260301,258924,210090,166701,45278,13.11,12478004,98656135135,4.39,0,6508,13504.3125,874902,,3650.84,286869.8532,7559.85975262819,0.9805,79617170233,1177372,281,130453202
2020-12-28,465651,353418,283579,294726,246135,180702,46018,12.9,12478868,114189559877,5.15,0,6597,13658.3125,934961,,3784.431,300739.6361,8873.285573476836,0.9761,80353454827,1256783,269,130574633
2020-12-29,452769,346070,274600,293980,241305,185139,44851,13.3,12481859,96068312188,4.5,0,6410,13298.375,914917,,3784.291,292932.1504,7421.205326538726,0.9812,78498863946,1206703,278,130692625
2020-12-30,451586,346682,269313,280129,223421,184277,43028,13.01,12476014,113634752762,5.51,0,6544,13562.6875,924589,,3670.116,289658.8006,8986.76406768946,0.9761,79683258757,1227653,275,130819038
2020-12-31,426829,328207,261071,279919,231269,176431,41259,13.08,12475450,99481529136,4.92,0,6502,13492.8125,915403,,3738.496,293670.9535,7765.748557006718,0.9762,79183032550,1163876,285,130936929
2021-01-01,446762,353464,242191,258943,204600,173211,40957,13.06,12481118,66560418720,3.33,0,6545,13534.1875,902125,,3730.319,293762.6595,5188.673350531176,0.9798,80034402241,1136712,259,131063070
2021-01-02,424287,318880,268855,259139,212003,169414,40870,12.94,12478403,102605721507,5.3,0,6601,13668.75,924703,,3851.062,306346.6018,8012.065284591725,0.9827,80944343007,1170839,272,131205836
2021-01-03,494406,358951,319015,256428,214452,158464,43196,13.15,12470259,170448206739,10.32,0,6476,13479.25,851089,,3872.312,303868.9075,13011.093414713252,0.9777,78950689587,1234419,304,131347921
2021-01-04,516263,362647,351786,258351,217298,154612,43280,13.08,12482230,259308818014,16.46,0,6517,13496.0,777590,,3861.593,303251.2505,20121.6893109184,0.9769,79459728805,1275169,268,131501277
2021-01-05,509462,373948,325937,285996,236837,175748,43617,12.97,12491564,138143515214,9.61,0,6532,13600.6875,838580,,3864.795,306097.1481,10958.666235017976,0.9785,79836396470,1258441,311,131647330
2021-01-06,535915,395280,339755,297635,240672,190444,44121,13.17,12493701,125109768991,9.23,0,6485,13516.125,848603,,3914.136,308011.7001,9762.94678174504,0.9801,79404156622,1280434,314,131807270
2021-01-07,574823,421120,348378,290914,237129,182184,44985,13.22,12493844,133169446656,10.04,0,6436,13355.375,808651,,3946.816,306700.5055,10633.97917174048,0.9781,78552567530,1298568,278,131971135
2021-01-08,535635,392830,339836,282031,228473,179056,43536,12.96,12494298,139786171813,10.57,0,6593,13644.0625,814561,,3962.122,314493.4455,11193.151282887737,0.9793,80667103300,1288953,265,132138366
2021-01-09,540285,412619,310567,278860,217376,183933,42520,13.2,12494399,92563339823,7.48,0,6476,13436.1875,832816,,3986.182,311835.6593,7201.345914579737,0.9776,79093105359,1231759,283,132297216
2021-01-10,528656,399415,309137,280337,223217,179101,42576,13.01,12494279,87310659101,7.25,0,6554,13547.9375,820047,,4027.405,317391.222,6984.828711784491,0.9775,80042761416,1210603,255,132467240
2021-01-11,517725,378897,324847,256710,213966,158487,45238,13.03,12493957,238075118250,16.79,0,6528,13572.1875,757100,,4071.174,321688.6868,19748.38003857788,0.9801,79929732115,1280285,299,132608313
2021-01-12,470632,350226,292849,276725,223571,177603,41753,12.99,12495323,87031984990,6.11,0,6555,13600.5625,807354,,4097.645,324396.8739,6776.868851920189,0.9808,80324648072,1165508,285,132764090
2021-01-13,461854,348454,276599,267256,210566,178850,40868,12.99,12495107,67945681638,5.39,0,6561,13627.125,803117,,4108.384,325770.1104,5372.778086980114,0.9804,80371646458,1126532,290,132923366
2021-01-14,491628,369591,296349,278638,219128,185396,42959,13.33,12495179,85478387564,6.76,0,6406,13357.0625,854434,,4216.957,328131.9598,6499.371431415467,0.9783,78290503497,1184604,317,133079160
2021-01-15,508947,392369,299322,277794,220524,186161,43197,12.89,12493839,94274611075,7.07,0,6581,13642.875,842726,,4109.04,326202.6343,7421.966136148511,0.9767,80306580523,1227187,278,133230786
2021-01-16,495600,382875,290770,262456,213796,175161,42907,13.09,12493336,81160820583,6.49,0,6508,13514.0,847649,,4224.079,332255.1144,6302.569290204783,0.9773,79462467859,1193339,288,133387146
2021-01-17,460716,357034,262995,252610,209852,166629,42376,13.09,12493621,63895643119,5.31,0,6494,13495.125,851298,,4116.2,323388.492,4872.880895114209,0.975,79102214140,1133096,294,133546324
2021-01-18,485360,371075,291205,279829,233249,185245,44473,13.03,12492083,75294263372,5.99,0,6496,13541.9375,902839,,4163.782,328427.9815,5797.311326614873,0.9721,78877776240,1217953,319,133697362
2021-01-19,513876,382214,320519,262291,218930,169188,45834,13.06,12494298,100880101955,8.69,0,6533,13565.375,844361,,4188.711,330782.0894,7959.149669110944,0.9716,79297032568,1252236,290,133845514
2021-01-20,495988,375040,293798,261451,214841,172358,43997,12.99,12494025,83504044289,7.56,0,6578,13611.4375,831413,,4271.547,338213.5899,6658.691192087621,0.9762,80221317406,1213930,263,133991418
2021-01-21,454587,336305,282580,249215,204330,165135,43868,13.16,12492581,121058979442,9.19,0,6478,13461.0625,811609,,4256.981,333611.3356,9736.678614934524,0.9815,79404809729,1178190,293,134116466
2021-01-22,453378,333798,288007,245969,202489,165113,43221,13.12,12493794,131621951860,10.84,0,6481,13494.4375,800820,,4289.518,337203.7795,10383.079231260572,0.9766,79064072567,1182794,311,134248910
2021-01-23,452831,349741,261366,244803,194458,165714,42081,13.0,12492508,80179001262,6.86,0,6541,13558.6875,844960,,4345.126,342782.1891,6336.81110542511,0.9778,79863148815,1140666,275,134378221
2021-01-24,447566,337412,270616,234312,191882,154778,42593,13.11,12491730,81094537437,7.97,0,6481,13503.8125,849003,,4378.306,344284.8207,6396.685655600982,0.9794,79272400668,1117744,313,134505897
2021-01-25,469768,341994,305992,255142,214712,165238,45118,13.03,12495130,108165111899,9.41,0,6524,13544.3125,883954,,4429.988,349323.0236,8615.004048348665,0.9775,79668647992,1207263,289,134639834
2021-01-26,479431,362068,285319,260307,210105,172559,44228,13.09,12494676,85152958296,7.66,0,6514,13562.4375,855468,,4438.142,350582.3676,6683.69281549312,0.9761,78759805850,1194595,311,134786745
2021-01-27,430742,315701,276955,270901,227234,162658,44547,13.19,12492097,100000938092,8.41,0,6468,13389.6875,866040,,4571.347,356131.184,7733.098276022722,0.9759,78826557381,1140980,263,134913605
2021-01-28,480759,352705,317461,280337,227599,180282,45210,13.12,12495532,94810705889,8.2,0,6498,13555.125,879431,,4480.352,353864.8024,7335.124632177531,0.9783,79412823469,1190834,326,135075408
2021-01-29,531973,386797,365069,288454,235138,186469,46505,13.25,12494589,140718048076,11.62,0,6453,13416.375,858340,,4439.483,346680.4233,10902.221997387524,0.9793,78940120803,1293963,294,135270978
2021-01-30,504767,374001,327268,269102,224892,170170,44634,13.36,12493440,113279829168,9.79,0,6390,13307.5625,838594,,4449.472,344782.5762,8642.494763495231,0.9773,78000929398,1218241,305,135470328
2021-01-31,483761,353665,323369,266116,223000,169391,44764,12.87,12494107,128793092351,10.83,0,6637,13741.75,889923,,4449.903,355631.6947,10261.03311318056,0.9781,81091114055,1244924,268,135649609
2021-02-01,504674,362817,346409,279533,236591,172251,45840,13.13,12493157,153670444525,12.82,0,6489,13519.9375,879857,,4615.324,363456.7296,12133.382592579925,0.9779,79242528840,1300451,315,135817627
2021-02-02,523487,372984,356372,280938,234479,173029,46774,13.17,12495229,175725125692,16.0,0,6494,13539.5,864232,,4608.801,363476.4797,13774.193894744592,0.9786,79383052926,1302891,320,135982636
2021-02-03,552085,392793,366885,282102,235446,172230,45658,13.07,12494433,173452930944,17.38,0,6484,13541.5625,858657,,4561.242,359884.1034,13710.006459665205,0.9783,79239413970,1314906,333,136159308
2021-02-04,538660,376425,368400,278366,231421,170169,44850,13.02,12495582,232624122045,22.92,0,6516,13611.5,839784,,4644.47,368332.2937,18797.57949625329,0.9735,79245711874,1309863,336,136336573
2021-02-05,527200,362754,378187,284357,240002,168137,45507,13.19,12493096,252332377959,25.81,0,6447,13433.5,847405,,4703.172,367925.2545,19744.59478979089,0.9805,78945097196,1316904,312,136522848
2021-02-06,508149,355998,348401,278049,223649,173168,42340,13.12,12494322,179640400255,19.24,0,6519,13524.5625,829515,,4690.615,369168.7526,14069.806309724048,0.9756,79431746322,1227828,281,136754948
2021-02-07,506071,358796,338433,273678,223410,168462,43081,12.99,12493230,160070061791,16.51,0,6554,13648.0,840017,,4823.9,383343.6912,12582.483936142624,0.9748,79781005643,1230638,312,136970569
2021-02-08,528317,370797,355610,287171,237519,168122,44454,13.15,12491849,212876143856,22.69,0,6468,13463.25,833493,,4855.306,380557.1218,16517.111731421846,0.978,78973896198,1275739,304,137167956
2021-02-09,539343,375842,373290,303291,248994,178824,44980,13.11,12492133,233573642120,24.5,0,6485,13506.4375,849049,,4810.925,378192.1621,18354.158265520826,0.9775,79167701041,1327544,307,137346091
2021-02-10,545138,371874,388241,303384,247452,184409,44274,13.03,12492676,213088755493,22.37,0,6528,13583.9375,838729,,4807.886,379900.8951,16946.130504446566,0.9768,79638181587,1320357,299,137533543
2021-02-11,535331,383053,353903,293919,237047,176555,44892,13.06,12491476,175206973615,19.14,0,6517,13531.375,839375,,4893.209,385283.5901,13602.17049761193,0.9739,79245756715,1270521,286,137727182
2021-02-12,525546,377478,355812,294371,233356,183240,46650,13.03,12491432,180073474689,20.05,0,6524,13567.125,859865,,4999.801,394544.4684,14025.280105176138,0.9778,79663712564,1290300,294,137913054
2021-02-13,497216,358700,348403,283012,232547,174827,46887,13.22,12494179,188806380037,21.08,0,6423,13378.625,849809,,4989.641,388371.9376,14523.666757962956,0.9779,78462217650,1252364,302,138092293
2021-02-14,475906,346296,321152,268986,219172,172124,44846,13.0,12495019,150406446159,17.45,0,6559,13631.125,853722,,5020.239,397958.5405,11680.626065906396,0.9757,79934298329,1206665,290,138278465
2021-02-15,483580,333114,317900,276060,219069,162266,45529,13.1,12492026,178714935402,20.98,0,6496,13502.9375,836615,,5056.229,397183.1821,14269.453142041932,0.9765,79211489509,1210500,291,138430144
2021-02-16,504943,365116,344632,287173,227669,183772,44499,13.18,12491798,173040148593,19.7,0,6485,13465.875,805200,,5070.866,397159.1304,13460.13544169142,0.9775,79165657916,1217916,282,138608964
2021-02-17,514955,370631,332789,272675,226429,166113,46217,13.05,12492660,173353196892,20.37,0,6549,13610.4375,840625,,5095.313,403378.931,13849.546528774468,0.9777,79955215518,1258503,291,138774226
2021-02-18,534220,372884,371730,297137,244071,180679,46846,13.2,12490373,183087330179,21.52,0,6447,13444.875,860018,,5059.296,395667.3644,14406.597028680184,0.9816,79022912660,1298425,310,138949120
2021-02-19,560058,395536,378085,303809,247546,189391,45794,12.94,12490172,186185551001,22.11,0,6577,13695.0625,842208,,5135.741,409076.0251,14951.121918959028,0.9783,80348254313,1323618,305,139134599
2021-02-20,563400,393478,391425,308321,248359,195607,45876,13.15,12490018,201536365984,22.8,0,6495,13504.25,837065,,5129.31,402686.421,15925.496384518428,0.9774,79253329738,1337507,288,139329544
2021-02-21,526308,373490,344389,290252,237718,181426,43971,13.15,12490707,144972264178,17.79,0,6485,13513.4375,817649,,5015.625,394283.884,11338.021333935634,0.978,79171256964,1233518,307,139523509
2021-02-22,523305,355070,366417,282942,238428,166585,46482,13.12,12492933,272678365073,30.31,0,6496,13499.875,800504,,5236.8,411064.5227,22368.80684079628,0.9784,79374067746,1312178,286,139693479
2021-02-23,505458,337508,363297,263356,215021,161385,45605,13.11,12491677,373797248353,38.4,0,6502,13558.3125,738571,,5174.241,408130.2134,31702.760973821933,0.9788,79485929271,1302882,313,139844661
2021-02-24,519780,367963,352260,287056,233666,176390,45883,13.19,12493264,210130693063,20.61,0,6469,13466.3125,801522,,5313.277,416083.7354,16301.979400513224,0.9795,79139574634,1285208,297,140027330
2021-02-25,504846,358198,331626,269072,223682,167521,44062,13.13,12493018,165093586374,15.79,0,6515,13542.3125,797097,,5251.65,413567.4142,13131.672119319222,0.9779,79546954198,1232758,289,140218479
2021-02-26,507300,372230,324477,266926,215761,172947,45141,13.07,12492411,158443481334,14.88,0,6542,13599.875,782292,,5258.617,415820.2382,12724.116392048558,0.9795,80020278811,1236241,290,140391055
2021-02-27,501320,365786,322499,257745,206017,168652,44223,13.18,12494403,118466010557,11.51,0,6489,13513.8125,764982,,5331.733,419010.0404,9481.603056450584,0.9813,79525213088,1202432,301,140558064
2021-02-28,483032,350796,304570,243967,195620,158566,44516,13.23,12493758,117851797297,11.56,0,6467,13462.625,773850,,5340.438,418148.8532,9587.082321326665,0.9784,79011076084,1179859,298,140716944
2021-03-01,493028,368935,303377,266664,214668,170946,43249,13.19,12494014,118599353229,12.29,0,6476,13466.875,799735,,5362.933,419972.242,9272.588476905814,0.9773,79006491494,1185925,290,140878498
2021-03-02,512730,385980,314116,273567,209300,184509,44518,13.01,12491197,124935317747,11.92,0,6550,13652.875,794399,,5334.909,423581.9243,9933.724507414729,0.981,80204963191,1240182,310,141037554
2021-03-03,485752,356110,324092,280421,222477,183985,46034,13.32,12490453,130985895074,12.94,0,6408,13364.25,823585,,5257.453,408669.6429,10186.824284111926,0.9799,78387565954,1235048,308,141193510
2021-03-04,510197,367971,332369,268046,217433,173686,45598,13.12,12491903,112789006531,11.13,0,6515,13608.0625,823779,,5214.412,413048.9933,8932.718515545677,0.975,79305219314,1234903,329,141352767
2021-03-05,450403,331034,296518,250214,207555,160543,46127,13.11,12494502,137793802658,13.93,0,6525,13569.125,818139,,5386.833,424898.9037,11007.323918824242,0.9815,79958598303,1208640,290,141496230
2021-03-06,475945,344486,308059,231306,186740,155046,43620,13.01,12488091,99200636716,11.16,0,6563,13639.5625,772472,,5517.413,437561.5037,7843.7168240104675,0.9791,80181267152,1160519,289,141653753
2021-03-07,445634,321681,297600,227039,187223,148661,44397,13.21,12493061,132472579830,15.3,0,6477,13476.5625,827363,,5517.678,432345.8003,10461.902303473516,0.983,79493606924,1180104,293,141789986
2021-03-08,478301,350635,311681,260988,218286,164617,44973,13.18,12491381,137159601599,16.38,0,6500,13541.1875,843648,,5509.022,434026.8071,10860.456038381388,0.983,79774629929,1216417,307,141926066
2021-03-09,514848,380184,334657,282852,234554,181951,46978,13.27,12491282,140390240389,16.16,0,6433,13462.25,855846,,5481.497,429447.3496,11010.833749891644,0.9819,78853248198,1275347,336,142079747
2021-03-10,526230,391060,328374,299300,256110,172461,45371,13.07,12491565,134143820746,15.34,0,6532,13592.125,850924,,5465.562,432057.6987,10727.397898463909,0.9764,79578457910,1256065,298,142230307
2021-03-11,542036,386038,354712,299592,254502,171346,47008,13.32,12490345,132247327143,15.1,0,6415,13361.0625,834936,,5521.309,429179.5044,10620.444112852178,0.986,78909846121,1284767,301,142395729
2021-03-12,530930,393232,354326,290122,236839,181345,46677,13.21,12490959,171780234615,18.13,0,6470,13514.6875,842462,,5421.233,426231.8747,13597.562723655985,0.9844,79389044621,1325679,323,142566349
2021-03-13,524815,379079,357999,273927,227489,170900,47112,13.13,12490302,162674252399,19.31,0,6512,13574.5,821828,,5525.856,436440.2978,12999.054088625398,0.9864,80020449998,1293352,312,142737891
2021-03-14,525433,385416,343535,285888,220807,184109,47576,13.13,12491956,149068956179,17.26,0,6522,13656.875,839830,,5619.282,446680.906,11927.853651881558,0.9825,79905655379,1277890,346,142901791
2021-03-15,528025,383969,353398,290621,243897,172685,47934,13.26,12490681,189463051239,20.4,0,6437,13440.25,851233,,5625.633,439958.3667,15017.507737253762,0.9852,79051271908,1321388,320,143067186
