TIMESTAMP,BTC_MINING_DIFFICULTY_HASHES_PER_BLOCKCHAIN,BTC_ESTIMATED_TRANSACTION_VOLUME_USD_PER_BLOCKCHAIN,BTC_HASH_RATE_TERAHASHES_PER_SECOND_PER_BLOCKCHAIN,BTC_MINERS_REVENUE_USD_PER_BLOCKCHAIN,BTC_MY_WALLET_TRANSACTION_COUNT_PER_BLOCKCHAIN,BTC_MY_WALLET_USER_COUNT_PER_BLOCKCHAIN,BTC_MY_WALLET_TRANSACTION_VOLUME_USD_PER_BLOCKCHAIN,BTC_UNIQUE_ADDRESSES_USED_COUNT_PER_BLOCKCHAIN,BTC_TOTAL_CONFIRMED_TRANSACTION_COUNT_PER_BLOCKCHAIN,BTC_TOTAL_TRANSACTION_COUNT_PER_BLOCKCHAIN,BTC_TRANSACTION_COUNT_EXCLUDING_POPULAR_ADDRESSES_PER_BLOCKCHAIN,BTC_CUMULATIVE_DAYS_DESTROYED_PER_BLOCKCHAIN,BTC_DAYS_DESTROYED_PER_BLOCKCHAIN,BTC_MINIMUM_AGE_1_MONTH_DAYS_DESTROYED_PER_BLOCKCHAIN,BTC_MINIMUM_AGE_1_WEEK_DAYS_DESTROYED_PER_BLOCKCHAIN,BTC_MINIMUM_AGE_1_YEAR_DAYS_DESTROYED_PER_BLOCKCHAIN,BTC_NETWORK_DEFICIT_PER_BLOCKCHAIN,BTC_TRADE_VOLUME_VS_TRANSACTION_VOLUME_RATIO_PER_BLOCKCHAIN,BTC_MEMPOOL_SIZE_BYTES_PER_BLOCKCHAIN,BTC_MEMPOOL_SIZE_GROWTH_BYTES_PER_SECOND_PER_BLOCKCHAIN,BTC_AVERAGE_TRANSACTION_CONFIRMATION_TIME_MINUTES_PER_BLOCKCHAIN,BTC_MEDIAN_TRANSACTION_CONFIRMATION_TIME_MINUTES_PER_BLOCKCHAIN,BTC_AVERAGE_TRANSACTION_COUNT_PER_BLOCK_PER_BLOCKCHAIN,BTC_AVERAGE_BLOCK_SIZE_MEGABYTES_PER_BLOCKCHAIN,BTC_BLOCKCHAIN_SIZE_MEGABYTES_PER_BLOCKCHAIN,BTC_COST_PER_TRANSACTION_USD_PER_BLOCKCHAIN,BTC_COST_PERCENTAGE_OF_TRADE_VOLUME_PER_BLOCKCHAIN,BTC_TOTAL_ESTIMATED_TRANSACTION_VALUE_BTC_PER_BLOCKCHAIN,BTC_TOTAL_TRANSACTION_FEES_USD_PER_BLOCKCHAIN,BTC_TOTAL_OUTPUT_VALUE_BTC_PER_BLOCKCHAIN,BTC_TOTAL_TRANSACTION_COUNT_PER_SECOND_PER_BLOCKCHAIN,BTC_TOTAL_UNCONFIRMED_TRANSACTION_COUNT_IN_MEMPOOL_PER_BLOCKCHAIN,BTC_TOTAL_UNSPENT_TRANSACTION_OUTPUT_COUNT_PER_BLOCKCHAIN,BTC_ACTIVE_ADDRESS_COUNT_PER_BIC,BTC_AVERAGE_BLOCK_TIME_MINUTES_PER_BIC,BTC_AVERAGE_FEE_PERCENTAGE_IN_TOTAL_BLOCK_REWARD_PER_BIC,BTC_AVERAGE_TRANSACTION_FEE_USD_PER_BIC,BTC_AVERAGE_TRANSACTION_VALUE_USD_PER_BIC,BTC_MEDIAN_TRANSACTION_FEE_USD_PER_BIC,BTC_MEDIAN_TRANSACTION_VALUE_USD_PER_BIC,BTC_MINING_PROFITABILITY_PER_BIC,BTC_SENT_COINS_USD_PER_BIC,BTC_SENT_FROM_UNIQUE_ADDRESS_COUNT_PER_BIC,BTC_TOP_100_RICHEST_PERCENTAGE_OF_TOTAL_COINS_PER_BIC
2013-07-23,31256960.7278,22100556.0,225299800000000.0,363439.0512,10045.0,361838.0,0.0,53996.0,39963.0,21062148.0,38432.0,4230806184.0,2870681.0,2349107.0,2677536.0,580574.0,-342766.1546,12.5428,,,,9.25,272.567375886525,124265.120567376,9592585037.0,8.53770745151055,1.08975563671147,334655.34616781,2016.9265996558,1012489.36703895,,,6714777.0,64299.0,10.213,0.607,0.0477,2245.0,0.0426,87.404,1.26e-06,77839791.0,46029.0,20.479
2013-07-24,31256960.7278,22809377.4421,212869500000000.0,332755.8,10045.0,363091.0,150427.3037,51978.0,42304.0,21104452.0,26580.0,4233403092.0,2596908.0,2148678.0,2383481.0,610796.0,-357360.8551,19.9645,,,,8.35,266.421383647799,125014.566037736,9610130471.0,9.15228452750399,1.76450108346049,238691.68524624,3508.712096988,907645.640231201,,,6725808.0,65888.0,9.057,0.891,0.0729,1844.0,0.0432,86.862,1.55e-06,72384467.0,46364.0,20.503
2013-07-25,31256960.7278,19630098.0,276575000000000.0,367147.5774,10280.0,364284.0,145101.3219,55955.0,42530.0,21074800.0,27299.0,4237042679.0,3639587.0,3237516.0,3499101.0,2369350.0,-326130.7029,7.8995,,,,9.33333333333333,291.301369863014,140275.94520547902,9630003624.0,8.3745256126383,1.90386795043784,204045.05804337,3284.0773836754,811961.746570738,,,6727474.0,66440.0,9.863,0.92,0.07,1680.0,0.0439,85.942,1.36e-06,66808584.0,47187.0,20.506
2013-07-26,31256960.7278,13875296.0,276575000000000.0,395575.1546,10280.0,365395.0,0.0,51523.0,35987.0,21181867.0,36622.0,4239683920.0,2641241.0,2103438.0,2441148.0,911282.0,-426758.431,17.5721,,,,7.01666666666667,226.061728395062,104932.12962963,9650430877.0,10.8176187016557,1.69570295209308,248896.43059655,1992.77976416,781326.007456468,,,6733501.0,62886.0,8.78,0.495,0.0487,1872.0,0.0446,91.313,1.45e-06,64970307.0,44729.0,20.476
2013-07-27,31256960.7278,12125392.5837,275021200000000.03,439956.0444,7499.0,366423.0,51101.8837,37554.0,33111.0,21214978.0,18416.0,4241149462.0,1465542.0,1211745.0,1343705.0,224093.0,-389796.7084,9.6278,,,,7.88333333333333,205.699453551913,95577.7650273224,9667462621.0,11.9037057100861,3.92696672557846,126279.86444218,3261.632109155,468611.5287787,,,6738390.0,51988.0,7.956,0.709,0.0775,1101.0,0.0443,54.588,1.55e-06,38355276.0,35878.0,20.494
2013-07-28,31256960.7278,18173521.0,257929500000000.03,411693.0567,7499.0,367646.0,95891.1427,54397.0,37302.0,21191307.0,26191.0,4243200689.0,2051227.0,1619245.0,1908443.0,543637.0,-436101.8418,3.2116,,,,7.63333333333333,222.035714285714,104046.458333333,9684876831.0,10.8890461465842,3.13154586617829,139679.55639903,2271.0567100572,618903.823838154,,,6743368.0,49180.0,8.571,0.567,0.0567,1456.0,0.0442,51.291,1.33e-06,51203611.0,34714.0,20.501
2013-07-29,31256960.7278,17436599.0,257929500000000.03,475057.7068,9489.0,369006.0,0.0,56108.0,39998.0,21299236.0,41812.0,4249501354.0,6300665.0,5741096.0,6129017.0,1490234.0,-416205.0702,5.7898,,,,8.2,234.898876404494,110812.668539326,9702560237.0,10.7629759705548,2.36791019638495,197692.70584656,3078.032463975,747853.119503947,,,6748249.0,67474.0,8.09,0.682,0.0666,1626.0,0.0456,91.241,1.6e-06,65125638.0,48191.0,20.592
2013-07-30,31256960.7278,22946719.5135,309204600000000.0,526876.861,9489.0,370519.0,142068.9704,69550.0,51919.0,21351155.0,33198.0,4254154306.0,4652952.0,4037824.0,4511430.0,496703.0,-467479.995,11.482,,,,6.35,213.873096446701,100043.95939086299,9722225439.0,12.0566754369362,2.26125194267406,226120.61010563,3872.242259424,1007108.94707155,,,6752997.0,69870.0,7.31,0.763,0.0836,2213.0,0.0465,96.483,1.59e-06,89712827.0,51768.0,20.625
2013-07-31,31256960.7278,24802510.0,287451500000000.0,545157.6382,11722.0,371815.0,93823.0158,82370.0,49524.0,21313183.0,31084.0,4259830774.0,5676468.0,4590333.0,5435399.0,1214750.0,-517376.1782,4.8144,,,,6.31666666666667,260.652631578947,125116.536842105,9741993735.0,10.6488580342247,2.01455301678738,251029.42965257,6157.638204102,863767.559682001,,,6752347.0,80900.0,7.579,1.03,0.0958,1665.0,0.048,81.197,1.53e-06,76796087.0,59358.0,20.743
2013-08-01,31256960.7278,17227543.0,287451500000000.0,505450.5,11722.0,373038.0,0.0,103351.0,53174.0,21450152.0,50904.0,4263698508.0,3867734.0,2951409.0,3643610.0,1186508.0,-478597.6132,15.3922,,,,6.85,287.593220338983,135514.242937853,9765846925.0,9.58130526905589,1.88300239819742,247674.34587946,4111.413273306,1147305.42498187,,,6792448.0,114305.0,8.136,0.862,0.0725,2153.0,0.0479,75.406,1.44e-06,106083826.0,62797.0,20.665
2013-08-02,37392766.1365,20028291.0291,332726000000000.0,467411.445,9966.0,373038.0,90327.9187,53305.0,49065.0,21499217.0,25934.0,4268907482.0,5208974.0,4742798.0,5037845.0,444152.0,-496797.8853,5.79,,,,6.33333333333333,269.171875,119717.546875,9789751801.0,9.77580933648946,2.52254973519894,191438.45372861,3047.602319112,913464.110907585,,,6800632.0,74758.0,7.5,0.605,0.054,1679.0,0.0477,73.254,1.61e-06,81182490.0,58514.0,20.675
2013-08-03,37392766.1365,9821585.0,317855600000000.0,457379.8531,9966.0,375222.0,60918.6965,46413.0,45746.0,21465143.0,20226.0,4301330418.0,32422936.0,31927760.0,32254394.0,31067344.0,-461596.8227,25.7706,,,,6.73333333333333,269.094117647059,125401.735294118,9812737556.0,9.80113686943289,1.88506260727799,232185.42891316,2804.853148955,676761.174033351,,,6801405.0,60484.0,8.471,0.62,0.0553,1402.0,0.0477,48.742,1.27e-06,59475319.0,44035.0,20.597
2013-08-04,37392766.1365,16579173.0,317855600000000.0,513592.8,10073.0,376431.0,0.0,46551.0,47903.0,21591725.0,42946.0,4302957640.0,1627222.0,1388184.0,1511389.0,235276.0,-444056.6481,18.1064,,,,6.75,239.921787709497,113389.51396648001,9833933258.0,10.9388411797243,4.30325809875273,143288.81908262,4312.155351311,510656.311293676,,,6801138.0,60253.0,8.045,0.702,0.0697,1114.0,0.0473,44.08,1.35e-06,45155560.0,40810.0,20.589
2013-08-05,37392766.1365,24632790.9102,351314000000000.0,509301.2117,10073.0,377726.0,85579.6426,61468.0,52260.0,21643985.0,27939.0,4307143168.0,4185528.0,3721922.0,3973523.0,526369.0,-507841.3766,9.6157,,,,6.6,269.846560846561,121786.54497354501,9854466204.0,9.81320778387091,2.07950302901818,233397.67775484,3009.1331102778,851665.957879122,,,6809601.0,73171.0,7.619,0.588,0.0523,1585.0,0.0477,76.32,1.28e-06,75520920.0,55116.0,20.528
2013-08-06,37392766.1365,15577018.0,327149600000000.0,511368.1597,10681.0,379063.0,122147.191,64048.0,54369.0,21604855.0,28170.0,4309255393.0,2112225.0,1635492.0,1887705.0,170917.0,-500692.9403,15.2933,,,,6.21666666666667,286.152631578947,125927.331578947,9877370248.0,9.40550975235359,3.01133029078418,159121.72343779,4448.159725712,760801.132506513,,,6816488.0,71546.0,7.579,0.873,0.0745,1347.0,0.0484,51.849,1.36e-06,68891053.0,54498.0,20.558
2013-08-07,37392766.1365,15173289.0,327149600000000.0,519588.1,10681.0,380319.0,0.0,64954.0,57036.0,21758246.0,57606.0,4312109919.0,2854526.0,2348062.0,2648362.0,439572.0,-461452.9378,16.7196,,,,6.65,309.709677419355,135285.994623656,9901251905.0,9.03256902682907,2.58018113447232,193093.1683418,3426.2771209056,813434.517314474,,,6829151.0,75667.0,7.742,0.676,0.0535,1376.0,0.0487,48.852,1.3e-06,72851524.0,55770.0,20.595
2013-08-08,37392766.1365,19763768.0031,386631300000000.0,536563.5,8681.0,381557.0,85291.8781,57904.0,53241.0,21811487.0,25338.0,4316042836.0,3932917.0,3279725.0,3760603.0,812937.0,-509538.6427,7.4166,,,,6.35,283.034146341463,126478.51707317101,9926396427.0,9.30606743530403,2.82895716760448,186468.23288162,5310.7815130659,725445.148202919,,,6833987.0,72376.0,7.024,0.952,0.0815,1191.0,0.048,37.538,1.39e-06,64473366.0,53717.0,20.619
2013-08-09,37392766.1365,11394420.0,369902100000000.0,527375.2136,8681.0,382833.0,92671.5434,52564.0,49658.0,21774612.0,23776.0,4319390876.0,3348040.0,2908501.0,3210421.0,1721962.0,-527269.5539,10.5387,,,,5.8,254.65641025641,112163.728205128,9952316659.0,10.2768130176847,3.30915191209698,154711.86538625,4599.4636285267,621565.768229099,,,6841545.0,64632.0,7.385,0.896,0.0836,1170.0,0.0471,51.316,1.18e-06,54674553.0,47792.0,20.583
2013-08-10,37392766.1365,12230280.0,369902100000000.0,559024.6038,6742.0,383949.0,0.0,51094.0,41059.0,21904586.0,51695.0,4321480490.0,2089614.0,1746362.0,1983809.0,318128.0,-507512.216,22.337,,,,5.61666666666667,246.166666666667,112655.533333333,9974330698.0,10.5764404254751,3.94524762536837,137639.0072705,3104.525656576,517054.84332388,,,6849616.0,59304.0,6.857,0.564,0.0538,924.516,0.0467,46.644,1.34e-06,44893713.0,45515.0,20.516
2013-08-11,37392766.1365,13620398.1381,425666200000000.0,603616.14,6742.0,385119.0,76119.1171,70581.0,45811.0,21950397.0,27001.0,4324899638.0,3419148.0,2958217.0,3269892.0,719265.0,-552073.3514,21.2534,,,,5.2,177.87962962963,80942.3287037037,9997840805.0,14.4498083787201,4.26034098996746,132236.87512682,3475.40487264,429554.229341624,,,6853762.0,54134.0,6.667,0.608,0.08,1027.0,0.0465,48.389,1.27e-06,37144222.0,37559.0,20.635
2013-08-12,50810339.0483,27791508.0,484952800000000.0,580187.5558,10259.0,386577.0,97804.2854,75208.0,50228.0,21914116.0,33947.0,4329478307.0,4578669.0,3777826.0,4310674.0,1843105.0,-598561.3424,28.3695,,,,5.25,232.537037037037,134153.662037037,10015193586.0,11.4144987279437,2.05475386529989,268917.64815459,2687.55584265,847386.834126508,,,6848800.0,103392.0,6.667,0.47,0.0477,1576.0,0.047,54.588,1.23e-06,74239823.0,80297.0,20.871
2013-08-13,50810339.0483,18877399.0,484952800000000.0,389416.79,10259.0,388072.0,0.0,61005.0,50484.0,22054365.0,53080.0,4354671441.0,25193134.0,24091869.0,24890814.0,20439520.0,-511863.0979,11.1899,,,,6.15,290.054644808743,138799.46448087398,10044362063.0,11.3201862142233,2.15762079841656,348271.516427941,4199.3417324424,1301581.43854276,,,6837361.0,74994.0,7.869,0.648,0.0534,2320.0,0.0475,61.843,1.13e-06,117981300.0,51690.0,20.953
2013-08-14,50810339.0483,26932215.9096,421807900000000.0,416608.92,12845.0,389809.0,143720.0364,66433.0,59029.0,22113394.0,32388.0,4359203856.0,4532415.0,3961274.0,4330273.0,284369.0,-380811.8304,9.1022,,,,8.41666666666667,307.5,145542.0,10069772112.0,9.48520268314099,1.94735299063,246293.69830471,5052.8119589145,1341894.85326908,,,6832578.0,78215.0,8.571,1.045,0.0827,2493.0,0.0481,80.457,9.46e-07,123564755.0,55396.0,20.879
2013-08-15,50810339.0483,15799075.0,434436900000000.0,607911.6058,12845.0,391829.0,119541.3835,69457.0,58129.0,22069560.0,32176.0,4365545210.0,6341354.0,5903279.0,6153067.0,1583653.0,-404026.6152,17.4568,,,,7.16666666666667,341.935294117647,163184.329411765,10094229425.0,7.6118351917579,1.84395856967691,332369.66959425,7812.10575455309,821528.549582115,,,6839156.0,75757.0,8.471,1.472,0.106,1363.0,0.0485,51.663,9.9e-07,73264111.0,54401.0,20.792
2013-08-16,50810339.0483,10908216.0,434436900000000.0,462826.56,10979.0,393672.0,0.0,69111.0,59253.0,22240948.0,71119.0,4368053577.0,2508367.0,2188242.0,2360708.0,492467.0,-419100.4303,19.537,,,,7.21666666666667,423.327380952381,182542.541666667,10121970522.0,5.92438745263955,2.74925076199184,158127.05377302,4640.0893539216,1073581.79579291,,,6843519.0,82518.0,8.571,1.108,0.0639,1462.0,0.0483,27.08,9.54e-07,99599288.0,61593.0,20.712
2013-08-17,50810339.0483,11567741.5485,497581700000000.0,492030.38,10979.0,395141.0,124190.4994,42791.0,53134.0,22294082.0,25899.0,4373904111.0,5850534.0,5234987.0,5676273.0,2624514.0,-457077.8766,20.8161,,,,5.83333333333333,297.610526315789,129777.96315789499,10152545198.0,8.76546466353063,4.35661207723648,117737.82746555,2886.62536503,1006280.91829066,,,6850337.0,61411.0,7.579,0.607,0.0497,1714.0,0.0484,19.391,9.95e-07,88840436.0,44733.0,20.564
2013-08-18,50810339.0483,18536956.0,449591600000000.0,493169.1761,12978.0,396925.0,127495.6833,65506.0,56397.0,22255423.0,29673.0,4376276903.0,2372792.0,1976162.0,2235085.0,924762.0,-483224.8595,19.948,,,,6.11666666666667,290.70618556701,130632.09793814401,10177295633.0,8.71939844661484,4.59986392477923,107525.68651055,4590.1761405357,787710.940682728,,,6857673.0,57548.0,7.423,0.942,0.0792,1345.0,0.0485,25.583,9.86e-07,72866130.0,40536.0,20.559
2013-08-19,50810339.0483,21774465.0,449591600000000.0,477976.3,12978.0,396925.0,0.0,69236.0,66539.0,22430559.0,71314.0,4379347579.0,3070676.0,2344337.0,2857137.0,357004.0,-450351.7586,9.8636,,,,7.11666666666667,402.90395480226,177959.146892655,10202638207.0,6.48455771443385,1.99597158895617,256905.64072516,5239.42541049,1115101.01969814,,,6864343.0,78551.0,8.136,1.09,0.067,1526.0,0.049,27.12,9.46e-07,100526885.0,61176.0,20.571
2013-08-20,50810339.0483,28188708.5651,520313900000000.0,568944.0,14044.0,400578.0,130286.2537,70761.0,63416.0,22493975.0,37681.0,4382471157.0,3123578.0,2332887.0,2909152.0,351017.0,-468481.0678,17.4167,,,,6.6,332.778947368421,151469.352631579,10234137177.0,7.97712712130319,1.96567794403831,274075.92187721,3851.726972841,972227.21300128,,,6868745.0,79844.0,7.579,0.716,0.0548,1547.0,0.0506,38.614,1.04e-06,91698059.0,57878.0,20.438
2013-08-21,50810339.0483,19417003.0,525365500000000.0,727797.4124,14044.0,402296.0,115057.7694,70737.0,60531.0,22446300.0,37527.0,4388365866.0,5894709.0,5260069.0,5685019.0,573889.0,-561465.4104,9.8596,,,,5.2,308.831632653061,138139.464285714,10262906886.0,9.63893481806602,2.73279920409638,253927.71576734,4125.4123728936,1275639.29731779,,,6873447.0,82676.0,7.347,0.654,0.056,2207.0,0.0526,54.953,1.03e-06,128343861.0,58463.0,20.385
2013-08-22,50810339.0483,18379588.0,525365500000000.0,581466.8,14504.0,403858.0,0.0,72393.0,59969.0,22616716.0,66812.0,4391899530.0,3533664.0,3065807.0,3380893.0,189252.0,-573140.1209,12.3145,,,,5.63333333333333,309.314814814815,132786.75,10289991260.0,9.18616812054821,3.07643286227943,183303.98887404,4331.5230600837,823544.676626069,,,6884864.0,83887.0,6.667,0.715,0.0625,1319.0,0.0536,44.345,1.14e-06,82836309.0,62121.0,20.39
2013-08-23,65750060.1491,19489988.3274,607932300000000.0,508919.62,14504.0,405133.0,75473.1428,54649.0,51085.0,22667801.0,27218.0,4395373932.0,3474402.0,3090672.0,3291901.0,459450.0,-573940.3797,14.0277,,,,5.68333333333333,281.607142857143,133104.05102040802,10318546625.0,9.80694872552984,2.77729532625447,177650.06223173,3715.5349056195,826429.858493621,,,6883127.0,81888.0,7.347,0.689,0.0653,1579.0,0.0531,50.383,9.67e-07,83336952.0,53296.0,20.244
2013-08-24,65750060.1491,12086159.0,467388800000000.0,668645.9991,8444.0,406360.0,51036.8786,48105.0,51817.0,22628700.0,24835.0,4397224862.0,1850930.0,1487136.0,1722494.0,628121.0,-502820.3772,25.5679,,,,5.96666666666667,283.153005464481,131210.31147541,10344701939.0,9.93028780501834,4.32275899930172,143688.22917339,3907.2490631045,567935.893766309,,,6886197.0,64388.0,7.869,0.605,0.0568,1150.0,0.0529,35.544,9.19e-07,55416437.0,43921.0,20.235
2013-08-25,65750060.1491,15758636.0,467388800000000.0,458603.6,8444.0,407743.0,0.0,48353.0,53528.0,22766423.0,44447.0,4398387398.0,1162536.0,840347.0,1036833.0,272180.0,-400146.8511,13.0269,,,,8.28333333333333,294.350993377483,142959.754966887,10368652625.0,9.2837942098194,3.63044445900662,106200.03183701,3329.3369974616,555654.047028118,,,6881329.0,68616.0,9.536,0.798,0.0736,1337.0,0.0538,43.381,7.92e-07,54885024.0,39789.0,20.252
2013-08-26,65750060.1491,20764666.3628,562174000000000.0,511329.52,14129.0,409400.0,123627.4449,71151.0,61016.0,22827439.0,36873.0,4401440706.0,3053308.0,2450061.0,2881504.0,666716.0,-452515.8331,16.1753,,,,7.75,337.909638554217,150842.15662650598,10390258346.0,8.48504780241745,2.4234159903113,183303.90503858,4782.2449701696,707687.392886258,,,6887056.0,75772.0,8.675,0.977,0.0793,1378.0,0.0543,54.267,8.63e-07,70599994.0,52493.0,20.216
2013-08-27,65750060.1491,23599317.0,545831699999999.94,476767.1788,14129.0,411079.0,121712.5453,72494.0,62187.0,22781271.0,36209.0,4404332495.0,2891789.0,2236041.0,2644478.0,339121.0,-499231.194,9.5231,,,,7.61666666666667,367.970414201183,176087.840236686,10415392713.0,7.66666954193758,1.94560741618875,219203.85182867,4454.4288044725,910293.551724062,,,6881160.0,95012.0,8.521,0.937,0.0719,1630.0,0.0559,73.413,8.71e-07,93879311.0,59870.0,20.163
2013-08-28,65750060.1491,26852781.0,545831699999999.94,596683.12,10339.0,412433.0,0.0,73597.0,61525.0,22952609.0,64747.0,4407257248.0,2924753.0,2304735.0,2637360.0,792360.0,-468828.9496,17.9635,,,,7.01666666666667,363.747191011236,159938.314606742,10445048073.0,8.56633597038941,2.16017771459847,220407.13596682,30746.7962066088,784253.760240909,,,6891646.0,83875.0,8.09,5.551,0.466,1395.0,0.0576,48.418,9.75e-07,81204248.0,60426.0,20.189
2013-08-29,65750060.1491,27764452.1078,634079900000000.0,610597.47,10339.0,413824.0,94403.4746,72629.0,60716.0,23013325.0,35621.0,4417841247.0,10583999.0,10046053.0,10434095.0,569093.0,-586092.9288,21.8074,,,,5.93333333333333,312.126984126984,133115.698412698,10473627860.0,9.50512412993913,2.06097341854694,235451.5952152,3253.9777464656,2639151.65022073,,,6904012.0,74884.0,7.619,0.571,0.0532,5171.0,0.0579,39.733,8.83e-07,75090026.0,53614.0,20.029
2013-08-30,65750060.1491,21527351.0,702717400000000.0,659988.334,8056.0,414788.0,73824.6788,82290.0,62603.0,22967152.0,33954.0,4422112530.0,4271283.0,3740327.0,4099951.0,1907738.0,-599827.2877,11.8889,,,,6.15,305.380487804878,138975.99512195098,10498786895.0,10.3029806433064,2.80772851380067,198363.97211997,5275.83404892,831648.33488312,,,6909517.0,89611.0,7.024,0.852,0.0833,1573.0,0.0592,61.477,9.46e-07,92760736.0,63407.0,20.025
2013-08-31,65750060.1491,19292550.0,702717400000000.0,729321.5,8056.0,415799.0,0.0,77866.0,45578.0,23111436.0,47505.0,4426651774.0,4539244.0,3976897.0,4363734.0,773360.0,-709236.4754,8.8934,,,,6.55,213.026905829596,98136.2825112108,10527287190.0,14.9625666315219,3.65439934193232,157521.51417437,3928.1127453676,878729.173975401,,,6935191.0,88163.0,6.457,0.56,0.0806,2244.0,0.061,71.212,1.01e-06,77255535.0,58367.0,20.002
2013-09-01,65750060.1491,19979295.0301,768086500000000.0,775828.63,9849.0,417062.0,204701.2347,52118.0,50456.0,23161892.0,28807.0,4430531036.0,3879262.0,3267849.0,3612964.0,1217271.0,-722742.8929,10.5053,,,,5.11666666666667,210.850678733032,95107.2714932127,10549012356.0,15.6518003497079,3.69890631374684,155456.69958089,3238.4053118088,823389.115459459,,,6945346.0,56999.0,6.516,0.452,0.0671,2191.0,0.0623,42.218,9.19e-07,67857703.0,35070.0,19.939
2013-09-02,65750060.1491,21059813.0,604663800000000.0,761019.3464,9849.0,418399.0,123576.4951,54757.0,51266.0,23123793.0,32641.0,4435102043.0,4571007.0,3881088.0,4271938.0,1820443.0,-763664.8748,16.7149,,,,4.58333333333333,238.446511627907,106152.748837209,10570206945.0,13.9393597649826,3.24688011708349,179371.54652699,6400.0963692263,813920.620965601,,,6955677.0,62790.0,6.698,0.878,0.117,1985.0,0.0628,51.916,9.38e-07,77787952.0,39510.0,19.903
2013-09-03,65750060.1491,24707681.0,604663800000000.0,554360.76,11767.0,419671.0,0.0,57454.0,51136.0,23263531.0,52163.0,4440652118.0,5550075.0,4969131.0,5322247.0,1628807.0,-599298.4811,13.3515,,,,6.35,268.881443298969,130871.30927835101,10593002955.0,12.1437116179972,2.16222940203224,228075.2465527,4099.1410671748,949784.940321598,,,6949751.0,72100.0,7.423,0.642,0.075,2262.0,0.0624,64.635,9.61e-07,100932573.0,44660.0,19.894
2013-09-04,86933017.7712,24239284.9222,704398600000000.0,511611.59,11767.0,420883.0,134680.0728,63542.0,60222.0,23323753.0,37741.0,4445523603.0,4871485.0,4016867.0,4589938.0,518327.0,-548201.5321,24.7153,,,,6.65,325.024539877301,147023.834355828,10618371067.0,9.94236414801925,2.238943717858,187712.26610559,3586.1970196306,912174.713385023,,,6953561.0,76878.0,8.834,0.662,0.0619,2100.0,0.0604,69.958,6.58e-07,95736547.0,49013.0,19.955
2013-09-05,86933017.7712,16094489.0,821078100000000.0,563466.2278,12597.0,420883.0,231129.2274,57620.0,60730.0,23279924.0,35505.0,4448301165.0,2777562.0,2151089.0,2528726.0,349071.0,-503143.7357,7.1676,,,,7.05,339.27374301676,142603.793296089,10642216741.0,9.05413892609586,2.55153979989104,180611.59662008,4080.9777877246,887243.66114211,,,6965844.0,70425.0,8.045,0.726,0.0632,1706.0,0.0587,30.521,7.23e-07,83796514.0,47575.0,19.834
2013-09-06,86933017.7712,13811249.0,821078100000000.0,492855.3,12597.0,423130.0,0.0,58464.0,54231.0,23441396.0,60850.0,4450399643.0,2098478.0,1265546.0,1838462.0,161547.0,-577548.4237,9.6283,,,,5.78333333333333,328.918918918919,147017.497297297,10667716690.0,9.80880836279272,3.22494999310709,175614.53731236,4718.9261275385,701587.705390649,,,6974191.0,73269.0,7.784,0.721,0.0635,1318.0,0.0575,39.359,6.77e-07,74705424.0,46447.0,19.831
2013-09-07,86933017.7712,13258661.1955,643898100000000.0,444056.97,6454.0,424219.0,47691.273,43712.0,46470.0,23487866.0,26077.0,4453475649.0,3076006.0,2840199.0,2943553.0,1558648.0,-486318.8296,6.7105,,,,7.65,358.393103448276,156767.827586207,10695081134.0,8.31857458325021,3.46008592366194,112734.13141318,3022.3196916659,629569.92945766,,,6984839.0,62593.0,9.931,0.673,0.0544,1397.0,0.0575,27.609,5.93e-07,67872897.0,40099.0,19.805
2013-09-08,86933017.7712,15359356.0,834042500000000.0,485841.5715,6454.0,425379.0,88402.6244,53474.0,46452.0,23453708.0,33571.0,4455472425.0,1996776.0,1662480.0,1892681.0,109173.0,-438782.0643,15.1963,,,,8.1,295.872611464968,131435.299363057,10717812519.0,10.3542383420352,4.53935965765073,89250.04820893,3163.5714849736,398165.850456911,,,6990422.0,56485.0,9.172,0.664,0.0658,995.609,0.0583,22.763,6.91e-07,42226042.0,34258.0,19.807
2013-09-09,86933017.7712,18426068.0,834042500000000.0,577218.42,10566.0,426674.0,0.0,56478.0,53551.0,23596383.0,57676.0,4458496965.0,3024540.0,2527122.0,2838679.0,799825.0,-583306.6053,7.3805,,,,6.13333333333333,284.118226600985,123577.753694581,10738271467.0,10.6505685321997,3.15146024034235,169970.61826768,3729.3418483546,1030766.75658514,,,6998022.0,73995.0,7.094,0.6,0.0626,2096.0,0.0589,23.557,7.59e-07,63914372.0,44475.0,19.654
2013-09-10,86933017.7712,17038518.0839,868614200000000.0,626456.8,10566.0,427888.0,290834.3978,58672.0,49512.0,23645895.0,35535.0,4466911328.0,8414363.0,7770592.0,8071511.0,6893998.0,-570299.2658,9.4135,,,,7.0,278.968586387435,125557.41361256501,10763783906.0,10.9770637388562,3.53744740479206,141375.02558809,3141.6157731188,645379.150462291,,,7003414.0,70670.0,7.539,0.534,0.0577,1462.0,0.06,36.006,6.86e-07,65925920.0,43186.0,19.665
