TIMESTAMP,BONG_OPEN_PRICE_USD,BONG_HIGH_PRICE_USD,BONG_LOW_PRICE_USD,BONG_CLOSE_PRICE_USD,BONG_VOLUME_USD,BONG_DIVIDENDS_USD,BONG_STOCK_SPLITS_USD
2024-08-14 00:00:00+00:00,,,,0.0,24,0.0,0.0
2024-08-16 00:00:00+00:00,,,,0.0,45,0.0,0.0
2024-08-18 00:00:00+00:00,,,,0.0,11,0.0,0.0
2024-08-19 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-08-20 00:00:00+00:00,,,,0.0,15,0.0,0.0
2024-08-21 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-08-22 00:00:00+00:00,,,,0.0,350,0.0,0.0
2024-08-23 00:00:00+00:00,,,,0.0,113,0.0,0.0
2024-08-24 00:00:00+00:00,,,,0.0,218,0.0,0.0
2024-08-25 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-08-26 00:00:00+00:00,,,,0.0,11,0.0,0.0
2024-08-29 00:00:00+00:00,,,,0.0,3,0.0,0.0
2024-08-30 00:00:00+00:00,,,,0.0,20,0.0,0.0
2024-09-01 00:00:00+00:00,,,,0.0,3,0.0,0.0
2024-09-02 00:00:00+00:00,,,,0.0,43,0.0,0.0
2024-09-04 00:00:00+00:00,,,,0.0,5,0.0,0.0
2024-09-05 00:00:00+00:00,,,,0.0,39,0.0,0.0
2024-09-07 00:00:00+00:00,,,,0.0,38,0.0,0.0
2024-09-08 00:00:00+00:00,,,,0.0,27,0.0,0.0
2024-09-09 00:00:00+00:00,,,,0.0,59,0.0,0.0
2024-09-10 00:00:00+00:00,,,,0.0,20,0.0,0.0
2024-09-11 00:00:00+00:00,,,,0.0,281,0.0,0.0
2024-09-14 00:00:00+00:00,,,,0.0,169,0.0,0.0
2024-09-15 00:00:00+00:00,,,,0.0,5,0.0,0.0
2024-09-17 00:00:00+00:00,,,,0.0,37,0.0,0.0
2024-09-18 00:00:00+00:00,,,,0.0,67,0.0,0.0
2024-09-19 00:00:00+00:00,,,,0.0,222,0.0,0.0
2024-09-20 00:00:00+00:00,,,,0.0,307,0.0,0.0
2024-09-21 00:00:00+00:00,,,,0.0,14,0.0,0.0
2024-09-22 00:00:00+00:00,,,,0.0,254,0.0,0.0
2024-09-23 00:00:00+00:00,,,,0.0,6,0.0,0.0
2024-09-24 00:00:00+00:00,,,,0.0,199,0.0,0.0
2024-09-25 00:00:00+00:00,,,,0.0,125,0.0,0.0
2024-09-26 00:00:00+00:00,,,,0.0,102,0.0,0.0
2024-09-27 00:00:00+00:00,,,,0.0,70,0.0,0.0
2024-09-28 00:00:00+00:00,,,,0.0,23,0.0,0.0
2024-09-29 00:00:00+00:00,,,,0.0,602,0.0,0.0
2024-09-30 00:00:00+00:00,,,,0.0,74,0.0,0.0
2024-10-01 00:00:00+00:00,,,,0.0,783,0.0,0.0
2024-10-02 00:00:00+00:00,,,,0.0,2708,0.0,0.0
2024-10-03 00:00:00+00:00,,,,0.0,2,0.0,0.0
2024-10-04 00:00:00+00:00,,,,0.0,566,0.0,0.0
2024-10-05 00:00:00+00:00,,,,0.0,3,0.0,0.0
2024-10-06 00:00:00+00:00,,,,0.0,185,0.0,0.0
2024-10-07 00:00:00+00:00,,,,0.0,242,0.0,0.0
2024-10-08 00:00:00+00:00,,,,0.0,10,0.0,0.0
2024-10-09 00:00:00+00:00,,,,0.0,21,0.0,0.0
2024-10-10 00:00:00+00:00,,,,0.0,186,0.0,0.0
2024-10-11 00:00:00+00:00,,,,0.0,3717,0.0,0.0
2024-10-12 00:00:00+00:00,,,,0.0,825,0.0,0.0
2024-10-13 00:00:00+00:00,,,,0.0,1140,0.0,0.0
2024-10-14 00:00:00+00:00,,,,0.0,1147,0.0,0.0
2024-10-15 00:00:00+00:00,,,,0.0,1342,0.0,0.0
2024-10-16 00:00:00+00:00,,,,0.0,823,0.0,0.0
2024-10-17 00:00:00+00:00,,,,0.0,97,0.0,0.0
2024-10-18 00:00:00+00:00,,,,0.0,328,0.0,0.0
2024-10-19 00:00:00+00:00,,,,0.0,1008,0.0,0.0
2024-10-20 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,1872,0.0,0.0
2024-10-21 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,70,0.0,0.0
2024-10-22 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,731,0.0,0.0
2024-10-23 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,569,0.0,0.0
2024-10-24 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,190,0.0,0.0
2024-10-25 00:00:00+00:00,,,,0.0,693,0.0,0.0
2024-10-26 00:00:00+00:00,,,,0.0,387,0.0,0.0
2024-10-27 00:00:00+00:00,,,,0.0,47,0.0,0.0
2024-10-28 00:00:00+00:00,,,,0.0,138,0.0,0.0
2024-10-29 00:00:00+00:00,,,,0.0,291,0.0,0.0
2024-10-30 00:00:00+00:00,,,,0.0,50,0.0,0.0
2024-10-31 00:00:00+00:00,,,,0.0,45,0.0,0.0
2024-11-01 00:00:00+00:00,,,,0.0,163,0.0,0.0
2024-11-02 00:00:00+00:00,,,,0.0,81,0.0,0.0
2024-11-03 00:00:00+00:00,,,,0.0,622,0.0,0.0
2024-11-04 00:00:00+00:00,,,,0.0,23,0.0,0.0
2024-11-05 00:00:00+00:00,,,,0.0,96,0.0,0.0
2024-11-06 00:00:00+00:00,,,,0.0,301,0.0,0.0
2024-11-07 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,222,0.0,0.0
2024-11-08 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,19,0.0,0.0
2024-11-09 00:00:00+00:00,,,,0.0,416,0.0,0.0
2024-11-10 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,287,0.0,0.0
2024-11-11 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,183,0.0,0.0
2024-11-12 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,744,0.0,0.0
2024-11-13 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,264,0.0,0.0
2024-11-14 00:00:00+00:00,,,,0.0,1021,0.0,0.0
2024-11-15 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,496,0.0,0.0
2024-11-16 00:00:00+00:00,,,,0.0,1257,0.0,0.0
2024-11-17 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,1506,0.0,0.0
2024-11-18 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1426,0.0,0.0
2024-11-19 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1491,0.0,0.0
2024-11-20 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,942,0.0,0.0
2024-11-21 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1708,0.0,0.0
2024-11-22 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,41989,0.0,0.0
2024-11-23 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,49765,0.0,0.0
2024-11-24 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,4450,0.0,0.0
2024-11-25 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,6722,0.0,0.0
2024-11-26 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,881,0.0,0.0
2024-11-27 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,172,0.0,0.0
2024-11-28 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,950,0.0,0.0
2024-11-29 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,178,0.0,0.0
2024-11-30 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,83,0.0,0.0
2024-12-01 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,729,0.0,0.0
2024-12-02 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,128,0.0,0.0
2024-12-03 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,242,0.0,0.0
2024-12-04 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,57,0.0,0.0
2024-12-05 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,107,0.0,0.0
2024-12-06 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,127,0.0,0.0
2024-12-07 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,613,0.0,0.0
2024-12-08 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,50,0.0,0.0
2024-12-09 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,289,0.0,0.0
2024-12-10 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,204,0.0,0.0
2024-12-11 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1484,0.0,0.0
2024-12-12 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,237,0.0,0.0
2024-12-13 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,43,0.0,0.0
2024-12-14 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,202,0.0,0.0
2024-12-15 00:00:00+00:00,,,,0.0,641,0.0,0.0
2024-12-16 00:00:00+00:00,,,,0.0,1746,0.0,0.0
2024-12-17 00:00:00+00:00,,,,0.0,136,0.0,0.0
2024-12-18 00:00:00+00:00,,,,0.0,136,0.0,0.0
2024-12-19 00:00:00+00:00,,,,0.0,8,0.0,0.0
2024-12-20 00:00:00+00:00,,,,0.0,6,0.0,0.0
2024-12-21 00:00:00+00:00,,,,0.0,168,0.0,0.0
2024-12-22 00:00:00+00:00,,,,0.0,260,0.0,0.0
2024-12-23 00:00:00+00:00,,,,0.0,249,0.0,0.0
2024-12-24 00:00:00+00:00,,,,0.0,11,0.0,0.0
2024-12-25 00:00:00+00:00,,,,0.0,51,0.0,0.0
2024-12-26 00:00:00+00:00,,,,0.0,124,0.0,0.0
2024-12-27 00:00:00+00:00,,,,0.0,291,0.0,0.0
2024-12-28 00:00:00+00:00,,,,0.0,4,0.0,0.0
2024-12-29 00:00:00+00:00,,,,0.0,18,0.0,0.0
2024-12-30 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-12-31 00:00:00+00:00,,,,0.0,197,0.0,0.0
2025-01-01 00:00:00+00:00,,,,0.0,17,0.0,0.0
2025-01-02 00:00:00+00:00,,,,0.0,41,0.0,0.0
2025-01-03 00:00:00+00:00,,,,0.0,10,0.0,0.0
2025-01-04 00:00:00+00:00,,,,0.0,185,0.0,0.0
2025-01-06 00:00:00+00:00,,,,0.0,21,0.0,0.0
2025-01-07 00:00:00+00:00,,,,0.0,58,0.0,0.0
2025-01-08 00:00:00+00:00,,,,0.0,68,0.0,0.0
2025-01-09 00:00:00+00:00,,,,0.0,344,0.0,0.0
2025-01-10 00:00:00+00:00,,,,0.0,6,0.0,0.0
2025-01-11 00:00:00+00:00,,,,0.0,8,0.0,0.0
2025-01-12 00:00:00+00:00,,,,0.0,79,0.0,0.0
2025-01-13 00:00:00+00:00,,,,0.0,7,0.0,0.0
2025-01-14 00:00:00+00:00,,,,0.0,16,0.0,0.0
2025-01-15 00:00:00+00:00,,,,0.0,133,0.0,0.0
2025-01-16 00:00:00+00:00,,,,0.0,687,0.0,0.0
2025-01-17 00:00:00+00:00,,,,0.0,441,0.0,0.0
2025-01-18 00:00:00+00:00,,,,0.0,955,0.0,0.0
2025-01-19 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,163,0.0,0.0
2025-01-20 00:00:00+00:00,,,,0.0,22,0.0,0.0
2025-01-21 00:00:00+00:00,,,,0.0,210,0.0,0.0
2025-01-22 00:00:00+00:00,,,,0.0,25,0.0,0.0
2025-01-23 00:00:00+00:00,,,,0.0,63,0.0,0.0
2025-01-24 00:00:00+00:00,,,,0.0,41,0.0,0.0
2025-01-25 00:00:00+00:00,,,,0.0,234,0.0,0.0
2025-01-26 00:00:00+00:00,,,,0.0,62,0.0,0.0
2025-01-27 00:00:00+00:00,,,,0.0,1197,0.0,0.0
2025-01-29 00:00:00+00:00,,,,0.0,25,0.0,0.0
2025-01-31 00:00:00+00:00,,,,0.0,8,0.0,0.0
2025-02-01 00:00:00+00:00,,,,0.0,87,0.0,0.0
2025-02-02 00:00:00+00:00,,,,0.0,6,0.0,0.0
2025-02-03 00:00:00+00:00,,,,0.0,141,0.0,0.0
2025-02-04 00:00:00+00:00,,,,0.0,132,0.0,0.0
2025-02-05 00:00:00+00:00,,,,0.0,1,0.0,0.0
2025-02-06 00:00:00+00:00,,,,0.0,80,0.0,0.0
2025-02-07 00:00:00+00:00,,,,0.0,6,0.0,0.0
2025-02-08 00:00:00+00:00,,,,0.0,16,0.0,0.0
2025-02-09 00:00:00+00:00,,,,0.0,96,0.0,0.0
2025-02-12 00:00:00+00:00,,,,0.0,1,0.0,0.0
2025-02-13 00:00:00+00:00,,,,0.0,4,0.0,0.0
2025-02-17 00:00:00+00:00,,,,0.0,21,0.0,0.0
2025-02-19 00:00:00+00:00,,,,0.0,11,0.0,0.0
2025-02-20 00:00:00+00:00,,,,0.0,1,0.0,0.0
2025-02-21 00:00:00+00:00,,,,0.0,3,0.0,0.0
2025-02-23 00:00:00+00:00,,,,0.0,2,0.0,0.0
2025-02-24 00:00:00+00:00,,,,0.0,337,0.0,0.0
2025-02-25 00:00:00+00:00,,,,0.0,116,0.0,0.0
2025-02-26 00:00:00+00:00,,,,0.0,297,0.0,0.0
2025-02-27 00:00:00+00:00,,,,0.0,208,0.0,0.0
2025-02-28 00:00:00+00:00,,,,0.0,3,0.0,0.0
2025-03-01 00:00:00+00:00,,,,0.0,214,0.0,0.0
2025-03-02 00:00:00+00:00,,,,0.0,270,0.0,0.0
2025-06-01 00:00:00+00:00,1.806374854140813e-07,1.806374854140813e-07,1.8034238280506543e-07,1.8034238280506543e-07,3,0.0,0.0
