TIMESTAMP,WAVES_CLOSE_PRICE_USD,WAVES_OPEN_PRICE_USD,WAVES_HIGH_PRICE_USD,WAVES_LOW_PRICE_USD
2020-07-06,1.1564,1.1147,1.1564,1.1123
2020-07-07,1.1662,1.1564,1.1724,1.1455
2020-07-08,1.2113,1.1662,1.2139,1.1593
2020-07-09,1.1706,1.2113,1.2174,1.162
2020-07-10,1.1601,1.1706,1.1983,1.1387
2020-07-11,1.1982,1.1601,1.2038,1.1591
2020-07-12,1.2111,1.1982,1.2247,1.1895
2020-07-13,1.183,1.2111,1.2178,1.1757
2020-07-14,1.3149,1.183,1.3181,1.1658
2020-07-15,1.3216,1.3149,1.4158,1.2922
2020-07-16,1.3496,1.3216,1.5367,1.2135
2020-07-17,1.4607,1.3496,1.5487,1.317
2020-07-18,1.4694,1.4607,1.5358,1.405
2020-07-19,1.4564,1.4694,1.4997,1.4141
2020-07-20,1.5974,1.4564,1.7464,1.432
2020-07-21,1.6568,1.5974,1.7372,1.5475
2020-07-22,1.6721,1.6568,1.7546,1.6358
2020-07-23,1.5986,1.6721,1.6861,1.574
2020-07-24,1.5611,1.5986,1.6652,1.5429
2020-07-25,1.527,1.5611,1.6063,1.5055
2020-07-26,1.5243,1.527,1.535,1.4517
2020-07-27,1.4726,1.5243,1.5269,1.3821
2020-07-28,1.498,1.4726,1.5258,1.4608
2020-07-29,1.4986,1.498,1.5305,1.4794
2020-07-30,1.5335,1.4997,1.6265,1.4976
2020-07-31,1.5209,1.5335,1.5379,1.5079
2020-08-01,1.5709,1.5209,1.573,1.5129
2020-08-02,1.6002,1.5709,1.678,1.4905
2020-08-03,1.6923,1.5992,1.7095,1.5796
2020-08-04,1.6449,1.6923,1.7053,1.602
2020-08-05,1.6463,1.6449,1.649,1.5929
2020-08-06,1.7105,1.6463,1.7636,1.6393
2020-08-07,1.7849,1.7105,1.7907,1.6757
2020-08-08,1.823,1.7849,1.9744,1.7755
2020-08-09,1.9481,1.823,1.9851,1.7909
2020-08-10,1.9738,1.9481,2.061,1.8698
2020-08-11,1.8648,1.9738,2.0594,1.8177
2020-08-12,2.1774,1.8648,2.252,1.8035
2020-08-13,3.3576,2.1774,3.5624,2.0764
2020-08-14,3.4962,3.3576,4.0685,2.9713
2020-08-15,3.4071,3.4962,3.7545,3.2078
2020-08-16,4.0268,3.4071,4.2715,3.3922
2020-08-17,4.4111,4.0268,4.7893,4.0188
2020-08-18,4.1953,4.4111,4.5822,3.6515
2020-08-19,3.8101,4.1953,4.5059,3.6265
2020-08-20,3.8582,3.8101,4.0493,3.749
2020-08-21,3.204,3.8582,3.876,3.1739
2020-08-22,3.3832,3.204,3.5108,2.8872
2020-08-23,3.4989,3.3832,3.6681,3.1906
2020-08-24,3.648,3.4989,3.7695,3.3699
2020-08-25,3.2373,3.648,3.6601,3.102
2020-08-26,3.2578,3.2375,3.3599,3.127
2020-08-27,3.1014,3.2578,3.2902,2.9665
2020-08-28,3.3745,3.1014,3.5212,3.0465
2020-08-29,3.3696,3.3745,3.5629,3.2832
2020-08-30,3.382,3.3696,3.4858,3.2946
2020-08-31,3.596,3.382,3.7572,3.3712
2020-09-01,3.5355,3.596,3.8733,3.5233
2020-09-02,3.2749,3.535,3.5897,3.0087
2020-09-03,2.4939,3.2749,3.3402,2.3644
2020-09-04,2.6242,2.4939,2.8191,2.3227
2020-09-05,2.3108,2.6205,2.7146,2.127
2020-09-06,2.4764,2.3108,2.5267,2.1966
2020-09-07,2.3956,2.4786,2.4986,2.2393
2020-09-08,2.3112,2.3981,2.4833,2.2347
2020-09-09,2.3946,2.3112,2.4601,2.2544
2020-09-10,2.4348,2.3946,2.5339,2.3946
2020-09-11,2.4999,2.4348,2.506,2.3617
2020-09-12,2.6107,2.4999,2.6531,2.4574
2020-09-13,3.0726,2.614,3.1421,2.544
2020-09-14,2.8838,3.0774,3.1062,2.8032
2020-09-15,2.4887,2.8846,2.9016,2.4682
2020-09-16,2.558,2.4887,2.5586,2.3376
2020-09-17,2.5528,2.5586,2.6463,2.4557
2020-09-18,2.4469,2.5528,2.5676,2.3908
2020-09-19,2.5442,2.4469,2.5848,2.4343
2020-09-20,2.4409,2.5442,2.576,2.3785
2020-09-21,2.1567,2.4409,2.4584,2.1055
2020-09-22,2.2185,2.1567,2.2507,2.1244
2020-09-23,2.172,2.2185,2.5585,2.113
2020-09-24,2.3692,2.172,2.3701,2.1532
2020-09-25,2.3865,2.3692,2.4046,2.3105
2020-09-26,2.514,2.3865,2.5274,2.3727
2020-09-27,2.4841,2.514,2.5367,2.4062
2020-09-28,2.4161,2.4841,2.5073,2.3902
2020-09-29,2.4513,2.4161,2.4684,2.3899
2020-09-30,2.5726,2.4514,2.5726,2.4426
2020-10-01,2.6263,2.5726,2.7826,2.4582
2020-10-02,2.4515,2.6263,2.6263,2.3148
2020-10-03,2.4202,2.4515,2.5014,2.4001
2020-10-04,2.3697,2.4202,2.4236,2.3363
2020-10-05,2.3536,2.3697,2.4315,2.3163
2020-10-06,2.1731,2.3603,2.3603,2.1564
2020-10-07,2.2951,2.1731,2.2972,2.0726
2020-10-08,2.3137,2.2951,2.343,2.1336
2020-10-09,2.3939,2.3137,2.4274,2.2474
2020-10-10,2.4253,2.3937,2.5322,2.3862
2020-10-11,2.4461,2.4253,2.4649,2.4027
2020-10-12,2.4635,2.4461,2.5111,2.4291
2020-10-13,2.5173,2.4635,2.5983,2.4615
2020-10-14,2.5097,2.5173,2.5285,2.4422
2020-10-15,2.6936,2.5097,2.7228,2.4401
2020-10-16,2.9562,2.6936,3.324,2.5545
2020-10-17,3.1882,2.9562,3.3725,2.8815
2020-10-18,3.0611,3.1882,3.2804,3.0445
2020-10-19,2.9392,3.0609,3.0805,2.923
2020-10-20,2.8714,2.9392,2.9402,2.8245
2020-10-21,3.114,2.8714,3.1391,2.8629
2020-10-22,3.2434,3.114,3.2854,3.0772
2020-10-23,3.373,3.2434,3.5891,3.1773
2020-10-24,3.4388,3.373,3.4671,3.338
2020-10-25,3.2834,3.4388,3.4712,3.2756
2020-10-26,3.1722,3.2834,3.304,3.0849
2020-10-27,3.1586,3.1722,3.2359,3.0865
2020-10-28,3.0523,3.1586,3.1845,2.974
2020-10-29,3.0253,3.0567,3.122,2.9563
2020-10-30,3.2121,3.0253,3.4819,2.9618
2020-10-31,3.2326,3.2121,3.3118,3.1933
2020-11-01,3.2238,3.228,3.2437,3.1848
2020-11-02,3.1188,3.2238,3.272,3.1111
2020-11-03,3.1483,3.1188,3.1669,3.0527
2020-11-04,3.1953,3.1483,3.2115,3.0987
2020-11-05,3.4272,3.1949,3.4584,3.1913
2020-11-06,3.5681,3.4317,3.6456,3.4003
2020-11-07,3.4465,3.5681,3.7415,3.3809
2020-11-08,3.5199,3.4465,3.5393,3.4331
2020-11-09,3.7946,3.5199,3.963,3.4354
2020-11-10,3.8272,3.7936,3.9206,3.7122
2020-11-11,3.7481,3.8306,3.8439,3.7162
2020-11-12,3.8887,3.7481,3.959,3.6867
2020-11-13,4.0978,3.8887,4.1368,3.8842
2020-11-14,4.2929,4.0978,4.4584,4.0753
2020-11-15,4.3825,4.2929,4.4263,4.2108
2020-11-16,4.8998,4.3757,5.2915,4.3524
2020-11-17,4.9277,4.8998,5.0324,4.7239
2020-11-18,5.181,4.9276,5.3191,4.6064
2020-11-19,5.8318,5.1748,5.9745,5.0442
2020-11-20,6.7911,5.8318,7.1351,5.6923
2020-11-21,6.2223,6.7705,6.8974,6.0364
2020-11-22,7.0615,6.2225,7.7194,5.7668
2020-11-23,7.8862,7.0615,8.6831,7.0614
2020-11-24,7.5484,7.8862,8.1982,7.3175
2020-11-25,6.7042,7.5484,7.6879,6.4466
2020-11-26,6.0526,6.7042,6.782,5.6357
2020-11-27,6.4513,6.0521,6.8784,6.0059
2020-11-28,6.597,6.4513,6.8348,6.2907
2020-11-29,7.0317,6.597,7.3016,6.4258
2020-11-30,7.0833,7.0323,7.2915,6.8799
2020-12-01,6.8122,7.0833,7.0974,6.3532
2020-12-02,7.0521,6.8122,7.5257,6.638
2020-12-03,7.3777,7.0521,7.4954,6.8713
2020-12-04,7.2355,7.3777,7.835,7.155
2020-12-05,8.1253,7.2355,8.3694,7.1751
2020-12-06,8.4194,8.1253,8.6719,7.8638
2020-12-07,8.9622,8.4195,9.2951,8.1885
2020-12-08,7.7893,8.9622,9.1899,7.6905
2020-12-09,8.546,7.789,8.9241,7.2657
2020-12-10,8.1206,8.546,8.7028,7.8382
2020-12-11,8.1237,8.1206,8.3794,7.6801
2020-12-12,8.4686,8.1237,8.8187,8.1237
2020-12-13,8.6402,8.4687,8.9434,8.2573
2020-12-14,8.6201,8.6411,8.8462,8.3283
2020-12-15,8.1125,8.6202,8.6523,8.065
2020-12-16,8.3429,8.122,8.5377,7.9385
2020-12-17,7.9303,8.3429,8.565,7.8123
2020-12-18,7.8228,7.9303,8.2133,7.5593
2020-12-19,7.6684,7.832,8.0086,7.6445
2020-12-20,7.1996,7.6689,7.7515,7.0974
2020-12-21,6.6715,7.1996,7.3292,6.4932
2020-12-22,7.1282,6.6643,7.6468,6.5676
2020-12-23,5.895,7.0996,7.2239,5.4967
2020-12-24,6.4894,5.895,6.7314,5.4309
2020-12-25,6.6586,6.4894,7.2531,6.3967
2020-12-26,6.3436,6.6648,6.8294,6.2449
2020-12-27,6.39,6.3436,6.8291,6.0366
2020-12-28,6.6294,6.4094,6.787,6.3301
2020-12-29,7.0197,6.6294,7.5862,6.5474
2020-12-30,6.656,7.0197,7.0476,6.4982
2020-12-31,6.218,6.6559,6.6652,6.0405
2021-01-01,6.0022,6.2194,6.3714,5.939
2021-01-02,5.6008,6.0022,6.0123,5.4832
2021-01-03,5.5649,5.6008,6.0689,5.1038
2021-01-04,5.395,5.5649,6.1524,5.0618
2021-01-05,5.5665,5.395,5.7992,5.1848
2021-01-06,5.8421,5.5665,6.1338,5.3718
2021-01-07,5.9362,5.8421,6.5736,5.5165
2021-01-08,5.6191,5.9362,5.9848,5.1879
2021-01-09,6.164,5.6191,6.2551,5.435
2021-01-10,6.5297,6.164,6.9748,5.919
2021-01-11,5.6231,6.5297,6.5438,5.0441
2021-01-12,6.0147,5.6231,6.6013,5.4355
2021-01-13,6.3761,6.0148,6.5105,5.8089
2021-01-14,6.4508,6.3832,6.8772,6.0267
2021-01-15,6.3719,6.4508,6.8908,5.8895
2021-01-16,6.6438,6.3719,6.9415,6.2419
2021-01-17,7.3846,6.6437,8.1787,6.2894
2021-01-18,7.8382,7.3846,8.2748,7.3181
2021-01-19,7.0959,7.8382,7.9077,7.0823
2021-01-20,7.2194,7.0848,7.2841,6.4861
2021-01-21,6.0025,7.2194,7.245,5.9416
2021-01-22,6.4076,6.0025,6.6389,5.4981
2021-01-23,6.5964,6.4076,6.8809,6.3354
2021-01-24,6.993,6.5964,7.4044,6.5283
2021-01-25,6.6942,6.993,7.323,6.6683
2021-01-26,6.8252,6.6738,6.9124,6.4255
2021-01-27,6.042,6.8308,6.8415,5.9587
2021-01-28,6.2628,6.042,6.5308,5.9613
2021-01-29,6.5096,6.2628,6.7858,6.1718
2021-01-30,6.7486,6.5093,6.9202,6.2487
2021-01-31,6.5522,6.7486,7.0464,6.4544
2021-02-01,7.0101,6.5522,7.207,6.3986
2021-02-02,6.9428,7.0101,7.1454,6.8502
2021-02-03,7.2872,6.9428,7.5066,6.8938
2021-02-04,7.2439,7.2872,7.7609,6.7427
2021-02-05,8.8669,7.2439,8.9462,7.1819
2021-02-06,8.1766,8.8669,8.8996,7.6112
2021-02-07,8.0598,8.1766,8.3873,7.6188
2021-02-08,8.3907,8.0527,8.5132,7.793
2021-02-09,9.7923,8.3898,11.1784,8.2972
2021-02-10,9.6743,9.7952,10.7115,9.0857
2021-02-11,10.4693,9.6743,11.146,9.4727
2021-02-12,10.8547,10.4616,11.2445,9.9581
2021-02-13,11.2259,10.8547,11.6915,10.4154
2021-02-14,11.8165,11.2253,13.3517,10.5918
2021-02-15,10.9333,11.8165,12.3833,9.893
2021-02-16,11.0507,10.9333,11.5111,10.3547
2021-02-17,11.4822,11.0506,11.5595,10.0542
2021-02-18,12.3658,11.4822,13.6679,11.3831
2021-02-19,12.5428,12.365,13.34,11.8324
2021-02-20,12.2813,12.5428,13.3013,11.6757
2021-02-21,12.3517,12.2655,12.875,12.1011
2021-02-22,10.5975,12.3503,12.3594,9.3931
2021-02-23,9.3672,10.5974,10.6491,7.9191
2021-02-24,9.8185,9.3672,10.7084,8.9184
2021-02-25,9.6185,9.8185,11.3992,9.5496
2021-02-26,9.5699,9.6185,9.9306,8.9803
2021-02-27,9.589,9.5699,10.0183,9.3593
2021-02-28,8.8738,9.589,9.6045,8.3707
2021-03-01,9.5214,8.8738,9.634,8.8534
2021-03-02,9.424,9.5213,9.9469,9.0935
2021-03-03,9.8492,9.4162,10.0821,9.3321
2021-03-04,9.4482,9.8492,10.2082,9.1168
2021-03-05,9.9406,9.4455,10.516,8.9725
2021-03-06,9.9933,9.9156,10.3521,9.679
2021-03-07,10.1323,9.9933,10.2301,9.8137
2021-03-08,10.0836,10.1323,10.2031,9.7243
2021-03-09,10.7219,10.0836,10.7746,9.9639
2021-03-10,10.2513,10.7127,10.8536,10.027
2021-03-11,10.0405,10.2513,10.2906,9.7786
2021-03-12,9.8686,10.0405,10.1649,9.5441
2021-03-13,10.163,9.8644,10.2308,9.4826
2021-03-14,9.7716,10.1605,10.2054,9.7148
2021-03-15,9.5679,9.7714,10.0721,9.2988
2021-03-16,9.8382,9.5681,10.0592,9.2408
2021-03-17,10.1191,9.8382,10.1948,9.6875
2021-03-18,10.2494,10.1191,10.7028,10.0524
2021-03-19,10.2091,10.2495,10.5558,10.066
2021-03-20,10.1311,10.2091,10.6518,10.1093
2021-03-21,9.9446,10.1311,10.2206,9.6053
2021-03-22,9.8042,9.9446,10.9204,9.7837
2021-03-23,11.2116,9.8042,12.6195,9.7106
2021-03-24,10.846,11.2103,13.5305,10.7264
2021-03-25,10.4462,10.846,11.5946,10.2309
2021-03-26,12.3008,10.4462,13.0363,10.4421
2021-03-27,11.8692,12.3008,12.4847,11.5236
2021-03-28,11.7954,11.8692,12.2036,11.4869
2021-03-29,12.4232,11.7954,12.5165,11.6478
2021-03-30,12.3245,12.4232,12.9339,12.2106
2021-03-31,11.9693,12.3237,12.3247,11.3197
2021-04-01,11.8215,11.9693,12.1899,11.5815
2021-04-02,13.0578,11.8089,13.5808,11.6077
2021-04-03,11.5886,13.0578,13.1558,11.5886
2021-04-04,12.1824,11.5886,12.3121,11.4856
2021-04-05,12.7829,12.1824,12.9344,11.7055
2021-04-06,13.3898,12.7829,13.5634,12.3272
2021-04-07,12.096,13.3898,14.2814,11.9648
2021-04-08,13.7257,12.096,13.9345,12.0349
2021-04-09,16.8496,13.7257,19.893,13.6216
2021-04-10,16.3394,16.8019,18.0242,16.0294
2021-04-11,15.6044,16.3394,16.3641,15.2453
2021-04-12,15.1861,15.6044,15.8975,14.8947
2021-04-13,15.8188,15.1861,15.9461,15.155
2021-04-14,15.286,15.8188,15.8766,14.6065
2021-04-15,15.9806,15.286,17.1193,14.9762
2021-04-16,16.5064,15.9807,16.9356,15.3431
2021-04-17,15.5949,16.5064,16.6671,15.4972
2021-04-18,13.5918,15.5977,15.6829,12.0953
2021-04-19,12.4115,13.592,13.9827,12.2257
2021-04-20,13.5204,12.4115,14.0261,11.2836
2021-04-21,14.4728,13.5205,15.9805,13.2444
2021-04-22,12.7194,14.4669,14.7862,12.6988
2021-04-23,14.612,12.7194,15.7359,11.1924
2021-04-24,13.1457,14.6109,14.6269,13.1124
2021-04-25,12.933,13.1457,13.9801,12.3604
2021-04-26,18.4405,12.933,19.8107,12.8662
2021-04-27,20.682,18.4405,21.4403,17.9856
2021-04-28,19.0296,20.682,21.2479,18.3433
2021-04-29,22.7997,19.0296,24.2233,18.0346
2021-04-30,23.2493,22.8,24.3885,21.5169
2021-05-01,22.5393,23.2499,23.45,22.0553
2021-05-02,23.7399,22.5393,24.6013,21.2716
2021-05-03,32.274,23.7399,35.911,23.727
2021-05-04,36.4918,32.274,40.9277,30.1851
2021-05-05,35.8624,36.3087,37.7681,33.9504
2021-05-06,34.0891,35.9237,40.1324,33.1511
2021-05-07,32.447,34.0891,35.3455,31.6332
2021-05-08,32.3482,32.447,35.549,31.6635
2021-05-09,31.6443,32.3482,32.4153,29.9539
2021-05-10,30.893,31.6443,37.3987,30.4544
2021-05-11,33.2406,30.893,35.7009,29.4606
2021-05-12,31.1188,33.2406,38.4572,31.1184
2021-05-13,31.8259,31.1227,33.9931,29.4471
2021-05-14,33.2996,31.826,33.8762,30.7194
2021-05-15,31.1699,33.2999,34.7435,30.9687
2021-05-16,30.3862,31.1699,33.272,28.7246
2021-05-17,27.0072,30.3862,30.4025,26.3492
2021-05-18,27.6763,27.0072,28.9652,26.8427
2021-05-19,18.4154,27.6763,27.9704,15.1656
2021-05-20,24.1717,18.4154,27.957,18.4154
2021-05-21,20.4768,24.1717,25.6035,17.9543
2021-05-22,17.9825,20.4768,20.4821,17.4978
2021-05-23,14.8447,17.9824,18.5283,12.0612
2021-05-24,17.411,14.8335,17.4632,14.1682
2021-05-25,16.022,17.411,17.8379,13.8987
2021-05-26,17.3168,16.152,17.3168,15.2323
2021-05-27,16.4411,17.3162,17.3974,15.5396
2021-05-28,14.0332,16.4412,16.4594,13.4833
2021-05-29,13.1132,14.0307,14.3305,12.3905
2021-05-30,13.1536,13.1132,13.4225,12.0776
2021-05-31,13.908,13.1554,13.908,12.1808
2021-06-01,13.2121,13.9081,13.9081,12.7573
2021-06-02,14.7338,13.2121,15.4459,12.8461
2021-06-03,15.3173,14.7334,15.6512,14.2553
2021-06-04,13.8745,15.3173,15.3174,13.1656
2021-06-05,14.1173,13.8745,15.4496,13.6796
2021-06-06,16.3667,14.1173,16.5181,13.9576
2021-06-07,14.1915,16.3662,16.5608,14.0463
2021-06-08,14.4501,14.1915,14.5358,12.8763
2021-06-09,14.5678,14.4501,14.5864,13.4755
2021-06-10,13.9981,14.5684,14.6071,13.7777
2021-06-11,14.0168,14.0167,15.225,13.675
2021-06-12,14.6026,14.0168,15.4541,13.2988
2021-06-13,15.1785,14.6225,15.34,14.1242
2021-06-14,15.6766,15.1785,16.1505,14.8669
2021-06-15,16.5888,15.6766,16.8323,15.426
2021-06-16,16.9159,16.5888,17.445,16.1397
2021-06-17,18.3456,16.9159,18.8915,16.8287
2021-06-18,16.3738,18.3456,18.3501,15.7574
2021-06-19,15.8708,16.3738,16.6338,15.5166
2021-06-20,17.7036,15.8708,18.3106,15.6711
2021-06-21,13.9959,17.7039,17.799,13.8305
2021-06-22,12.4698,13.9959,14.5758,11.5074
2021-06-23,13.0917,12.4698,13.689,11.9808
2021-06-24,13.5292,13.091,13.5368,12.5199
2021-06-25,13.0116,13.5292,14.3292,12.549
2021-06-26,13.5361,13.0116,13.8693,12.8546
2021-06-27,13.8707,13.5418,13.8707,13.1699
2021-06-28,14.1131,13.8707,14.2869,13.5549
2021-06-29,15.3515,14.1141,15.8542,14.0793
2021-06-30,16.3277,15.3515,17.6427,15.0591
2021-07-01,15.8981,16.3257,16.3257,14.9863
2021-07-02,16.0781,15.8436,16.2286,15.211
2021-07-03,16.2978,16.0781,16.4748,15.8105
2021-07-04,16.9146,16.2978,17.857,16.2978
2021-07-05,15.9899,16.9146,17.1887,15.7557
2021-07-06,16.1923,15.9893,16.7687,15.9632
2021-07-07,16.525,16.194,17.3939,16.1252
2021-07-08,14.9283,16.525,16.5601,14.9016
2021-07-09,15.0191,14.9283,15.1333,14.3367
2021-07-10,14.1752,15.0192,15.237,14.0101
2021-07-11,14.3019,14.1752,14.4579,13.8722
2021-07-12,13.954,14.302,14.4494,13.6839
2021-07-13,13.5232,13.954,14.0129,13.3815
2021-07-14,13.5804,13.5232,13.9303,12.8908
2021-07-15,13.0392,13.5796,14.2598,12.8157
2021-07-16,13.4689,13.0392,14.0697,12.7513
2021-07-17,13.154,13.4689,13.4689,12.6884
2021-07-18,13.1716,13.154,13.6652,12.8698
2021-07-19,12.7989,13.1716,13.6232,12.7931
2021-07-20,11.8717,12.7989,12.9742,11.7111
2021-07-21,12.7219,11.8717,12.9139,11.7074
2021-07-22,14.1165,12.7229,14.7589,12.6508
2021-07-23,14.3383,14.1167,14.5683,13.8008
2021-07-24,15.1191,14.3383,16.0426,14.2291
2021-07-25,15.3793,15.2954,15.8171,15.2131
2021-07-26,15.0004,15.3986,16.329,14.8972
2021-07-27,15.0743,15.0004,15.1272,14.3751
2021-07-28,15.6103,15.0499,16.9568,14.7284
2021-07-29,15.7305,15.6103,15.9394,15.2531
2021-07-30,16.2651,15.7305,16.9349,15.556
2021-07-31,16.5528,16.2651,16.6845,15.9809
2021-08-01,15.8328,16.5528,16.9297,15.6986
2021-08-02,16.0665,15.8316,16.1659,15.569
2021-08-03,16.0563,16.0665,16.236,15.5135
2021-08-04,16.2834,16.0567,16.3224,15.55
2021-08-05,16.3836,16.2834,16.5572,15.6609
2021-08-06,16.6513,16.389,16.7923,16.0158
2021-08-07,17.3654,16.6513,17.3938,16.4484
2021-08-08,16.2635,17.3649,17.5267,16.1326
2021-08-09,17.289,16.2635,17.8568,15.909
2021-08-10,17.5872,17.289,17.8182,16.9771
2021-08-11,18.6632,17.5872,19.5611,17.446
2021-08-12,19.7925,18.6528,19.8194,17.7802
2021-08-13,20.7007,19.7925,24.8366,19.4501
2021-08-14,26.0869,20.7011,27.3088,20.3812
2021-08-15,24.9311,26.0869,26.6026,24.1647
2021-08-16,23.4358,24.9311,24.978,23.2125
2021-08-17,22.2009,23.4347,24.98,22.1549
2021-08-18,23.412,22.2009,24.608,21.401
2021-08-19,23.856,23.412,23.9079,22.4664
2021-08-20,24.4829,23.856,24.9573,23.5134
2021-08-21,24.93,24.4829,26.6754,24.0236
2021-08-22,26.0085,24.9372,27.1006,24.8866
2021-08-23,25.997,26.0035,26.2687,25.5158
2021-08-24,23.7137,25.9995,26.004,23.5669
2021-08-25,24.2608,23.7137,24.4092,22.8762
2021-08-26,23.083,24.2627,24.8748,22.8863
2021-08-27,24.5457,23.0831,24.8378,22.3598
2021-08-28,25.3216,24.604,26.5316,24.5782
2021-08-29,24.8271,25.3216,25.4634,24.4041
2021-08-30,26.53,24.8271,28.4502,24.7673
2021-08-31,28.1843,26.5306,28.8757,25.4943
2021-09-01,29.0074,28.1843,30.3794,27.2407
2021-09-02,29.7161,29.0073,30.7611,28.228
2021-09-03,30.7333,29.7161,31.1622,29.684
2021-09-04,30.5166,30.7333,30.952,29.9907
2021-09-05,29.4932,30.53,30.5436,29.0657
2021-09-06,29.1497,29.4932,30.0056,28.368
2021-09-07,27.2536,29.1497,30.1339,22.3944
2021-09-08,27.3872,27.2536,28.7039,24.1259
2021-09-09,31.1066,27.4452,33.7863,27.1471
2021-09-10,29.077,31.1066,32.3905,28.26
2021-09-11,30.3156,29.0774,33.4189,29.0448
2021-09-12,32.1049,30.356,32.7841,29.5179
2021-09-13,30.0449,32.1049,34.2389,28.6402
2021-09-14,29.7803,30.0449,30.063,28.8261
2021-09-15,30.4933,29.7803,31.2469,28.8375
2021-09-16,31.0028,30.4932,33.6313,29.5686
2021-09-17,28.7373,31.0028,31.0205,28.5431
2021-09-18,29.0322,28.7373,29.7739,28.3867
2021-09-19,27.3933,29.0322,29.0595,27.0599
2021-09-20,22.9378,27.3933,27.4169,22.6341
2021-09-21,22.2534,22.9378,24.8719,21.1386
2021-09-22,24.6849,22.2546,25.0354,21.6582
2021-09-23,25.0084,24.6951,25.3809,23.8787
2021-09-24,25.5583,25.0084,27.217,24.0682
2021-09-25,24.266,25.5583,25.5682,23.797
2021-09-26,23.653,24.266,24.2906,22.1291
2021-09-27,22.7616,23.653,24.6066,22.7513
2021-09-28,22.9114,22.7616,25.3485,22.5925
2021-09-29,23.1892,22.9114,24.0676,22.7344
2021-09-30,24.2322,23.1892,24.2322,23.0952
2021-10-01,26.1333,24.2373,26.2499,23.8929
2021-10-02,26.3024,26.1333,27.0834,25.8535
2021-10-03,27.0526,26.3024,28.2973,25.9033
2021-10-04,25.9799,27.0526,27.0864,25.7323
2021-10-05,27.6086,25.9799,28.3112,25.7423
2021-10-06,27.1956,27.6086,28.7062,25.9599
2021-10-07,27.4549,27.1956,28.0926,26.9069
2021-10-08,27.151,27.4549,28.233,27.027
2021-10-09,28.8284,27.151,28.8285,27.0808
2021-10-10,26.3113,28.8284,28.8475,26.2392
2021-10-11,26.9356,26.3113,27.5315,26.0087
2021-10-12,29.6001,26.9356,31.1263,25.929
2021-10-13,31.8232,29.6001,32.5561,28.5392
2021-10-14,32.3026,31.8232,34.5559,31.8232
2021-10-15,30.1545,32.3026,32.758,30.0681
2021-10-16,29.2271,30.1545,30.6631,29.1343
2021-10-17,28.8545,29.2456,30.1669,27.9362
2021-10-18,28.1751,28.8545,29.0804,27.8042
2021-10-19,28.5468,28.1751,29.5108,27.9331
2021-10-20,29.3179,28.5468,29.3465,28.1941
2021-10-21,27.9363,29.3179,29.7811,27.8579
2021-10-22,27.926,27.9363,28.9938,27.5373
2021-10-23,28.3037,27.926,28.3892,27.737
2021-10-24,28.041,28.3037,29.1288,27.154
2021-10-25,28.5437,28.0409,28.6496,27.8291
2021-10-26,28.6566,28.5293,29.3715,28.1871
2021-10-27,28.44,28.6566,31.0651,24.8246
2021-10-28,27.6313,28.44,29.0473,27.5508
2021-10-29,27.4222,27.6313,27.6599,27.0213
2021-10-30,26.7027,27.4563,27.4612,26.3934
2021-10-31,26.3767,26.7027,26.7472,25.8383
2021-11-01,26.4725,26.3767,27.3185,26.0048
2021-11-02,26.5461,26.4725,26.6198,26.1531
2021-11-03,26.2107,26.5461,26.586,25.4141
2021-11-04,25.978,26.2107,26.421,25.2397
2021-11-05,25.334,25.978,25.988,25.1337
2021-11-06,25.2157,25.334,25.6742,24.6165
2021-11-07,25.3942,25.2157,25.5072,24.8559
2021-11-08,25.515,25.3942,25.6505,24.9819
2021-11-09,25.923,25.5149,26.1748,25.2436
2021-11-10,23.8505,25.923,26.0216,23.2236
2021-11-11,24.2938,23.8505,24.4811,23.6016
2021-11-12,23.3853,24.2938,24.2938,23.0162
2021-11-13,23.7374,23.3853,23.9381,23.2288
2021-11-14,23.3423,23.7356,23.7957,22.9717
2021-11-15,23.214,23.3423,23.9211,23.1171
2021-11-16,21.5221,23.214,23.8157,20.2175
2021-11-17,21.5033,21.5221,21.6539,20.6479
2021-11-18,21.6586,21.5033,24.3176,20.94
2021-11-19,22.1731,21.6586,22.2919,20.6072
2021-11-20,22.1137,22.1731,22.2379,21.155
2021-11-21,21.4975,22.1137,22.1202,21.303
2021-11-22,20.8863,21.4975,21.5228,20.4147
2021-11-23,20.9383,20.9001,21.3306,20.5389
2021-11-24,20.231,20.9382,21.1253,19.65
2021-11-25,20.4987,20.231,20.9006,19.9767
2021-11-26,19.6135,20.4987,20.7252,18.2176
2021-11-27,19.3187,19.6135,20.3094,19.0648
2021-11-28,20.4379,19.3188,20.7675,18.2976
2021-11-29,21.3506,20.4379,21.5411,20.0829
2021-11-30,21.3544,21.3506,22.1084,20.7685
2021-12-01,22.6292,21.3544,22.7271,21.228
2021-12-02,21.2308,22.6562,23.3486,21.1394
2021-12-03,21.2844,21.2398,21.4149,20.0101
2021-12-04,18.3737,21.2844,21.2844,15.1199
2021-12-05,19.216,18.3737,19.8943,17.5987
2021-12-06,19.5902,19.216,21.3107,18.0783
2021-12-07,19.2022,19.5174,20.0145,18.951
2021-12-08,19.1138,19.1931,19.2978,18.25
2021-12-09,17.0783,19.1503,19.2304,16.9837
2021-12-10,15.593,17.0783,17.495,15.5709
2021-12-11,16.0208,15.593,16.2586,15.3173
