TIMESTAMP,FWOG_OPEN_PRICE_USD,FWOG_HIGH_PRICE_USD,FWOG_LOW_PRICE_USD,FWOG_CLOSE_PRICE_USD,FWOG_VOLUME_USD,FWOG_DIVIDENDS_USD,FWOG_STOCK_SPLITS_USD
2024-12-17 00:00:00+00:00,,,,0.0,1969,0.0,0.0
2024-12-18 00:00:00+00:00,,,,0.0,1548,0.0,0.0
2024-12-19 00:00:00+00:00,,,,0.0,614,0.0,0.0
2024-12-20 00:00:00+00:00,,,,0.0,42,0.0,0.0
2024-12-21 00:00:00+00:00,,,,0.0,89,0.0,0.0
2024-12-22 00:00:00+00:00,,,,0.0,79,0.0,0.0
2024-12-23 00:00:00+00:00,,,,0.0,249,0.0,0.0
2024-12-24 00:00:00+00:00,,,,0.0,2829,0.0,0.0
2024-12-25 00:00:00+00:00,,,,0.0,11076,0.0,0.0
2024-12-26 00:00:00+00:00,,,,0.0,2275,0.0,0.0
2024-12-27 00:00:00+00:00,,,,0.0,5684,0.0,0.0
2024-12-28 00:00:00+00:00,,,,0.0,4633,0.0,0.0
2024-12-29 00:00:00+00:00,,,,0.0,60,0.0,0.0
2024-12-30 00:00:00+00:00,,,,0.0,79,0.0,0.0
2025-01-01 00:00:00+00:00,,,,0.0,363,0.0,0.0
2025-01-02 00:00:00+00:00,,,,0.0,115,0.0,0.0
2025-01-03 00:00:00+00:00,,,,0.0,70,0.0,0.0
2025-01-04 00:00:00+00:00,,,,0.0,116,0.0,0.0
2025-01-05 00:00:00+00:00,,,,0.0,811,0.0,0.0
2025-01-06 00:00:00+00:00,,,,0.0,158,0.0,0.0
2025-01-07 00:00:00+00:00,,,,0.0,176,0.0,0.0
2025-01-08 00:00:00+00:00,,,,0.0,84,0.0,0.0
2025-01-09 00:00:00+00:00,,,,0.0,1044,0.0,0.0
2025-01-11 00:00:00+00:00,,,,0.0,234,0.0,0.0
2025-01-12 00:00:00+00:00,,,,0.0,255,0.0,0.0
2025-01-13 00:00:00+00:00,,,,0.0,70,0.0,0.0
2025-01-14 00:00:00+00:00,,,,0.0,1032,0.0,0.0
2025-01-15 00:00:00+00:00,,,,0.0,93,0.0,0.0
2025-01-16 00:00:00+00:00,,,,0.0,11,0.0,0.0
2025-01-17 00:00:00+00:00,,,,0.0,42,0.0,0.0
2025-01-18 00:00:00+00:00,,,,0.0,15,0.0,0.0
2025-01-19 00:00:00+00:00,,,,0.0,195,0.0,0.0
2025-01-21 00:00:00+00:00,,,,0.0,227,0.0,0.0
2025-01-22 00:00:00+00:00,,,,0.0,1321,0.0,0.0
2025-01-23 00:00:00+00:00,,,,0.0,77,0.0,0.0
2025-01-24 00:00:00+00:00,,,,0.0,19,0.0,0.0
2025-01-25 00:00:00+00:00,,,,0.0,882,0.0,0.0
2025-01-26 00:00:00+00:00,,,,0.0,541,0.0,0.0
2025-01-28 00:00:00+00:00,,,,0.0,97,0.0,0.0
2025-01-29 00:00:00+00:00,,,,0.0,446,0.0,0.0
2025-01-30 00:00:00+00:00,,,,0.0,6,0.0,0.0
2025-02-01 00:00:00+00:00,,,,0.0,4,0.0,0.0
2025-02-02 00:00:00+00:00,,,,0.0,68,0.0,0.0
2025-02-03 00:00:00+00:00,,,,0.0,161,0.0,0.0
2025-02-04 00:00:00+00:00,,,,0.0,18,0.0,0.0
2025-02-07 00:00:00+00:00,,,,0.0,466,0.0,0.0
2025-02-08 00:00:00+00:00,,,,0.0,35,0.0,0.0
2025-02-09 00:00:00+00:00,,,,0.0,878,0.0,0.0
2025-02-11 00:00:00+00:00,,,,0.0,10,0.0,0.0
2025-02-12 00:00:00+00:00,,,,0.0,5,0.0,0.0
2025-02-13 00:00:00+00:00,,,,0.0,45,0.0,0.0
2025-02-14 00:00:00+00:00,,,,0.0,1,0.0,0.0
2025-02-15 00:00:00+00:00,,,,0.0,25,0.0,0.0
2025-02-16 00:00:00+00:00,,,,0.0,14,0.0,0.0
2025-02-17 00:00:00+00:00,,,,0.0,476,0.0,0.0
2025-02-19 00:00:00+00:00,,,,0.0,337,0.0,0.0
2025-02-20 00:00:00+00:00,,,,0.0,195,0.0,0.0
2025-02-21 00:00:00+00:00,,,,0.0,283,0.0,0.0
2025-02-22 00:00:00+00:00,,,,0.0,66,0.0,0.0
2025-02-23 00:00:00+00:00,,,,0.0,61,0.0,0.0
2025-02-24 00:00:00+00:00,,,,0.0,1293,0.0,0.0
2025-02-25 00:00:00+00:00,,,,0.0,198,0.0,0.0
2025-02-27 00:00:00+00:00,,,,0.0,266,0.0,0.0
2025-02-28 00:00:00+00:00,,,,0.0,18,0.0,0.0
2025-03-01 00:00:00+00:00,,,,0.0,12,0.0,0.0
2025-03-02 00:00:00+00:00,,,,0.0,3,0.0,0.0
2025-03-03 00:00:00+00:00,,,,0.0,21,0.0,0.0
2025-03-15 00:00:00+00:00,,,,0.0,1,0.0,0.0
2025-04-26 00:00:00+00:00,,,,0.0,9021,0.0,0.0
2025-04-29 00:00:00+00:00,,,,0.0,26,0.0,0.0
2025-06-01 00:00:00+00:00,9.14630107762271e-11,9.14630107762271e-11,9.14630107762271e-11,9.14630107762271e-11,9,0.0,0.0
