,BTC
IMS,0.2390333431472426
ADZ,0.2388375665036946
AGRS,0.2349106020875278
HBN,0.2314547862217743
XDN,0.2285135321658192
BERN,0.2267950624859232
ACOIN,0.2243242737489296
NOBL,0.2219866521272509
PLU,0.2202962096497315
ZYD,0.2192108403008442
CAB,0.2164527576674126
VEC2,0.2158376584490495
CF,0.2156155431375817
FRN,0.2152282961873274
CRW,0.2123228216188838
XQN,0.2109760522544189
HBD,0.2087388599319871
SKR,0.2073618507603145
ENT,0.203953451021984
ZCL,0.1995340968627101
OPAL,0.1959545966980519
BLU,0.1911882351509304
EDRC,0.187320882385196
RBY,0.1844832774688585
EUC,0.1817037095151471
42,0.1810031766473845
XCP,0.1805746667741855
WYZ,0.1800325692681716
NVC,0.1746316639565007
START,0.1734513374297336
WBB,0.1704247073558164
CSC,0.1702935182823474
LUN,0.1702728475347978
XTO,0.170253361707271
KOBO,0.1695507947191112
CREVA,0.1693512534521417
BCDN,0.1691226865367711
AMS,0.1660339206141719
LTCR,0.1630715481317253
TECH,0.1627321730654157
CLUB,0.1626668664682778
FOREX,0.1597916153356301
DCY,0.1558949793589935
ICON,0.1553977246406702
HMQ,0.1551913698991375
BCN,0.1549499666840793
XPY,0.1548422575855238
VIDZ,0.149395076069955
SANDG,0.1471927082499886
WINGS,0.1454863455858189
PXC,0.1438890384581069
GLC,0.1438182867363772
LANA,0.1429493616953424
TAJ,0.1391182310747111
RBT,0.1378669247730166
CANN,0.1359507270800273
SIGNA,0.1356679436151523
DEM,0.1343997794371132
XPM,0.1317784850548477
USDT,0.1315587609941098
MOTO,0.1313637894614923
QBC,0.1283781814183698
XBC,0.1210958329272531
HUSH,0.1203708065222121
HVCO,0.11873065076684
BSTY,0.1163264264491506
RBIES,0.1162515127788118
GCC,0.1146743426539823
JKC,0.1120727023614586
BLAZR,0.1094886071003716
MST,0.1025093822762011
DIME,0.1008713991059653
XWC,0.0993837010146012
PZM,0.0930855670846784
SWT,0.0910267082132599
LDOGE,0.0907805987571356
NXT,0.0903380808293942
PTOY,0.0890187458808246
QTZ,0.088757129727257
ARGUS,0.0877945468973419
CLAM,0.0875792423524837
MAY,0.0871618234505177
CLOAK,0.0869825956251242
DGC,0.086556713394501
XPTX,0.0861574579089811
PUT,0.084610378197904
ICOB,0.0822034530857471
SXC,0.0821350720121072
PHR,0.0809728530198554
ZER,0.0796391765582494
SIB,0.0727830091183565
IRL,0.071498019701359
LOG,0.0709395608597316
BOLI,0.070365908775856
DCT,0.0667641871026022
XST,0.0626678976427101
SLS,0.0601700624131335
ADC,0.0595528133081057
IXC,0.0585818817725687
IFC,0.0580119362683377
NETKO,0.0579521745483422
BITS,0.0574257535295657
HNC,0.0560929571291767
ILC,0.0546851174098506
PAK,0.0543500304120147
KURT,0.0514084719197673
SWIFT,0.0495902665735824
FRC,0.0478360323775771
ALIAS,0.0453738800486311
POT,0.0447319245406099
MCN,0.0447195259406235
PIE,0.0444632420209712
MNTC,0.042200041819264
OZO,0.0411251975947119
ACES,0.0367307811129494
ZOOM,0.0361180081923201
INF,0.0335022781748026
XBY,0.032918370475845
OK,0.0319197889623439
UNIT,0.0270885779365965
BIS,0.0268921893492163
PASC,0.0238690728421567
TRST,0.0232504095988389
SONG,0.0226503077824907
BTB,0.0202621263939424
CNT,0.0190967471028143
SILK,0.017872397214672
TAB,0.0166956826828043
RRT,0.0165760478316747
SHND,0.0155397147594636
CARBON,0.0107095609857636
CKC,0.0095806268784323
BRIT,0.0069770607185285
NEVA,0.0061361571285927
EFL,0.0060968887931494
LOOK,0.0036681016527368
NYC,-0.0009113623233512
ZUR,-0.0016177932503616
WDC,-0.0029157381933098
RDD,-0.0066403993680049
LMC,-0.012124393532817
BS,-0.014698503984202
BTA,-0.0206712975218076
WC,-0.0319763825034513
BOSS,
CAM,
CDN,
CYG,
DOGED,
ETT,
IMPACT,
MARV,
NKT,
PX,
RCX,
SLING,
UR,
USC,
VDO,
VMC,
